,Thal_MGN_L,Frontal_Med_Orb_R,Occipital_Sup_R,Temporal_Sup_R,Fusiform_R,Angular_L,Vermis_10,Calcarine_R,Thal_LGN_R,Thal_AV_R,Vermis_4_5,Precentral_L,Cerebellum_4_5_L,Frontal_Inf_Orb_2_R,Vermis_6,Thal_PuA_L,Red_N_L,Cerebellum_7b_L,OFCmed_L,Cerebellum_3_L,Thal_MGN_R,SupraMarginal_R,Hippocampus_L,Temporal_Pole_Mid_L,OFCpost_L,Cingulate_Post_L,Thal_PuM_L,OFCant_R,Calcarine_L,Frontal_Sup_Medial_L,SupraMarginal_L,N_Acc_R,Thal_PuL_L,Cerebellum_Crus1_R,Paracentral_Lobule_R,OFClat_L,Thal_VPL_R,ParaHippocampal_R,Cingulate_Post_R,Thal_VPL_L,Putamen_L,Thal_VA_R,Cerebellum_9_R,ACC_sup_L,Cerebellum_9_L,Precentral_R,Frontal_Inf_Orb_2_L,Parietal_Sup_L,Heschl_L,Thal_LGN_L,Postcentral_L,Vermis_8,Paracentral_Lobule_L,Cuneus_R,Lingual_R,Cingulate_Mid_R,Temporal_Inf_R,Raphe_M,Cerebellum_Crus1_L,Cerebellum_7b_R,Temporal_Mid_R,ACC_pre_R,Putamen_R,Precuneus_L,Occipital_Inf_R,Thal_PuL_R,Raphe_D,Parietal_Inf_R,Occipital_Sup_L,SN_pc_L,Olfactory_R,Rectus_L,ACC_sup_R,Frontal_Mid_2_R,Heschl_R,Cerebellum_Crus2_R,Thal_LP_R,Cuneus_L,VTA_L,Thal_VL_L,Cerebellum_3_R,Lingual_L,Temporal_Pole_Sup_L,ACC_sub_L,Thal_LP_L,OFCant_L,Vermis_9,Thal_MDm_R,Frontal_Sup_Medial_R,ACC_sub_R,VTA_R,Amygdala_R,Frontal_Mid_2_L,Insula_R,Caudate_R,Thal_PuM_R,Frontal_Inf_Oper_L,Caudate_L,Frontal_Inf_Tri_R,Cerebellum_10_L,Insula_L,OFCpost_R,Olfactory_L,SN_pr_R,Cerebellum_8_L,Vermis_7,Thal_PuA_R,Temporal_Pole_Mid_R,Frontal_Med_Orb_L,Thal_VA_L,ParaHippocampal_L,Thal_IL_R,SN_pc_R,Parietal_Inf_L,Cerebellum_6_L,Hippocampus_R,Occipital_Mid_R,OFClat_R,Rolandic_Oper_R,Pallidum_R,Cerebellum_6_R,Supp_Motor_Area_L,Thal_IL_L,Temporal_Inf_L,Temporal_Pole_Sup_R
Temporal_Mid_R,0.6143860526823515,0.1267814020694377,0.6523666402302182,0.7763030522885288,0.8124955053474129,0.4663795571929361,0.38155458394611425,0.5115686766063596,0.20739897797893359,0.08511180682179076,0.7250720543487504,0.3284673168134969,0.6503180136417716,0.37852447766046465,0.6223372676574318,0.5985025924758517,0.6193956889252555,0.2789536897636413,0.19706261726242497,0.6861417554283967,0.08531731428101043,0.539636736668807,0.48867318762082246,-0.058855951955121305,0.31589445160719826,0.5538821536711579,0.7227353327628584,-0.05829927966790258,0.6038608789983961,0.45392954191793705,0.6859921867052917,0.03525698685641309,0.2606880681977453,0.6734009261563263,0.3946343308632467,0.1473644849179635,0.3388926243561791,0.5528258958065971,0.7439983989384847,0.4923245867092398,0.5564160972675471,0.3227850928550104,0.7891949906828181,0.25860741816088134,0.7331771817105549,-0.013033427990474467,0.24313077651076023,0.33902015270651037,-0.008949850016595979,0.10472379706582115,0.3172316516012822,0.4071312664082034,0.2602935088293319,0.7207672378947656,0.6843264278358939,0.17479639017933005,0.9146077953127346,0.3309942630775143,0.7279046880751618,0.48625538697708076,1.0,0.013314997308087004,0.3704969931669372,0.591027692106038,0.5681387094734901,0.26562995748144785,0.1731712115890407,0.17517263969661576,0.4087979178061177,0.36899626065883356,0.12120856222023657,0.1984455389095006,0.1845571789112497,0.6154387005733541,0.3723858384540469,-0.054108835587551064,0.2740148060366692,0.526561375106281,0.5476110792581773,0.545353983051382,0.4326717407564612,0.511453179803206,0.5912649050164983,-0.00605691755579585,0.14796464676439497,0.2567763726727364,0.6192660536886638,0.7542693826823569,0.3388140907190875,-0.0776030570100769,0.44807135421478295,0.3459019285726396,0.5981770090451696,0.4524287036950366,0.508786163724814,0.5113612513707864,0.3824783126151941,0.2846916713822065,0.6008422835004741,0.09782358082895384,0.3845568306121531,0.40429096007587656,0.14226016586781004,0.18000886707314318,0.8082714666175901,0.6077139193106214,0.4273179950853279,0.17709207869701693,-0.22711390647401308,0.2897219607073953,0.5817734755676557,0.3273136445046042,0.34104306995717937,0.6099720943784822,0.764496518902753,0.6538815913031796,0.7312447585838953,0.4119691827546052,0.5176650144133735,0.4125328807994288,0.828158207438736,0.460755914881501,0.692676565572891,0.33504476733038685,0.5815737293052599
ACC_pre_R,0.15859539464117944,-0.18073227720008667,-0.21187583579770722,0.2948737503238648,0.20613879865031864,-0.18971708185379976,0.4188339872210597,0.15353396995496302,0.3984839986621423,0.46871979258071883,0.23851038532543037,0.2308748877888961,0.32495901580366354,0.32316015990879393,-0.040497979603361794,0.03199968854795045,0.212073378577954,-0.14903464555491952,0.021711608732547367,0.32477526754885777,0.10378227158269197,0.09682398646634709,0.4660900077091614,0.2643580278266414,0.3225080915100707,0.3008297142484748,0.15375500098868627,0.7284206709532763,0.07916292771684301,0.697347616744472,0.027205659813359883,-0.023226108703784325,0.43707315581750733,-0.2671358606005313,0.14958109770903014,0.5461454211479961,0.47840106532612725,0.30612437194347353,0.2576309848766816,0.45866482664853436,0.3713558100645547,0.6699919141096664,0.016274817074142734,0.6891165196460096,-0.07024585667230401,0.2921020698743776,0.5007063658857038,-0.08131033384694657,0.13355616090720115,0.10036287061063014,0.2410580384275704,0.04416625590354252,0.14748156606494672,-0.05518709689267028,0.1036731290583175,0.1462254536885086,0.07419190850606931,0.5374794230794668,-0.07150859883462916,0.22214097498289256,0.013314997308087004,1.0,0.5639472198968621,0.17898043793603952,-0.36089361561291505,0.34447756362791504,0.6293273938485713,0.06912091496427256,-0.0756956746195163,0.3467160154753547,0.6346098439501892,0.2898353482508844,0.7153808983876754,0.4840300012884305,0.1651867906624616,0.024104638506869162,0.41705539355109456,-0.09543121945845869,0.3772419092288351,0.5761529612683155,0.17755235671849012,0.08859873485094324,0.18492673514098107,0.5748726317570493,0.3531894288015243,0.2967000003355355,-0.04166802971560276,0.24244887322990272,0.6809145181951941,0.4618641924547419,0.2852159684153893,0.4742664279518797,0.4641167965887537,0.4059321602407537,0.6094045473652117,0.16690779331688615,0.5100624621268071,0.7235461946744206,0.5200642077017428,0.3889230016914345,0.65112430946678,0.2992921948734846,0.651437398531767,0.4343419543463466,0.01210184976657214,0.16309775069923663,0.13554160233958581,0.2040478741445871,-0.08481024525723602,0.7145067269844554,0.1537829015763003,-0.09889558135565883,0.45103717123851395,0.0019485707551645487,0.11890497637268006,0.34997081410836534,-0.40620776358434574,0.6625433217773143,0.3573305392788493,0.32930027707387477,-0.009657146288841203,0.2188834594390001,0.36434535863080664,0.4177017488577042,0.18785697111611993
Putamen_R,0.5816395891325367,-0.14745539950021563,0.10724269978729015,0.7442988934487149,0.5005015508093771,0.09821353971671906,0.623472029003205,0.3753791245767906,0.30906236592462294,0.33616850410865723,0.6102816805125776,0.43390858884060757,0.7232253942946406,0.7211911403888074,0.18050549512980404,0.09763361849298521,0.3649986012926919,-0.1432015176009106,0.19065841855128307,0.6062497383994149,0.5055378432313673,0.41553477054213656,0.7554928339658231,-0.029292146439533033,0.36984912803173386,0.6448604654138761,0.41606205831483234,0.4157831050832535,0.3503707705769636,0.7739301548630928,0.44518283544518095,0.22172649598243663,0.4409753011815238,-0.005076940434643658,0.4188459745131226,0.5624239259496293,0.4585246651090078,0.7910907650330505,0.670651719366426,0.50411536480761,0.7777144678465663,0.6966916887809883,0.3707149141930495,0.6838371931043352,0.21724200363021423,0.35589786095718057,0.6355844709394862,0.1195539606945841,0.26304020219908586,0.26891745990631155,0.4368582961987936,0.15633236790308228,0.3001161009892142,0.25461392947986083,0.3898271924875818,0.5145342153788401,0.368671335180862,0.685189408146796,0.18908200858358257,0.6114616476433349,0.3704969931669372,0.5639472198968621,1.0,0.4849300150722518,-0.12553640356970291,0.44886280148638125,0.710545572954885,0.2609388182058241,0.12386285200981058,0.33037658781562623,0.5793824727813572,0.1846362212205062,0.5007578232596984,0.7996369071877049,0.15596242584174178,-0.13211905405283025,0.561286631992181,0.05012135953722664,0.5242736853776048,0.6935011047015815,0.4193326528692766,0.28594530643066435,0.514816458899429,0.5564139809555017,0.2672243546564151,0.24195606648302984,0.4154646971104868,0.6336079579731153,0.48509196172396724,0.13415893790754804,0.2505666986210206,0.45070224934413455,0.7298485268118415,0.6729216838044664,0.8232158469440013,0.3241866716903779,0.8045219069735863,0.8181082638830862,0.8250112040962165,0.5034914786663224,0.8602397324403636,0.5644630672634945,0.6098848760389431,0.4949378706995422,0.32069011290061655,0.4210392671830734,0.25110057080857245,-0.2182625868273946,-0.21141852618207047,0.754850680845704,0.5393565466938396,0.13536560232026537,0.5074924428390684,0.36444079316532263,0.4477934746923965,0.6809822041271497,-0.0834271341456267,0.6167546864093513,0.7020879263518474,0.8180679601365974,0.32903505013099793,0.5429325936314666,0.7646379476108577,0.6059500419678595,0.1339821985049203
Precuneus_L,0.6427753438922544,-0.07779095514633716,0.5906450084630527,0.7628723020020415,0.6929794700956257,0.47514444552319424,0.6139500494931853,0.8040253828050343,-0.18128988959589884,0.1060360932867244,0.7227708510198771,0.8041236411425473,0.8691611801197952,0.36063742630418955,0.5593769156538144,0.08172635588284506,0.2412703378840621,0.0661155864821467,-0.0005263284391794402,0.6022355653440642,0.10083122336034273,0.5716865760684602,0.6450500897485039,0.06229585500285293,0.2249803614605589,0.8477164772048995,0.4162126360870528,0.11846542871672948,0.7800550768505663,0.5635391691070498,0.6674929731219997,-0.14608668934778835,0.10178578596195692,0.3181385748555661,0.8618729724464185,0.39142960247599246,0.0020964103068018118,0.7522576958733959,0.6963008363929934,0.19086282499403792,0.40512454861480995,0.40647140580270613,0.6930478407622884,0.17938769997158968,0.5096750624738511,0.6238007773908084,0.36251914724352546,0.6050145124577667,-0.051340082342549206,0.4430994246717832,0.73399011153463,0.2131781981534147,0.8628404223498916,0.8671576083119465,0.6465351665307453,0.5704389847541227,0.518419972014368,0.32611867913927534,0.41191460654593665,0.6091481240671456,0.591027692106038,0.17898043793603952,0.4849300150722518,1.0,0.035544633266530734,0.050676149545802136,0.1452864996034248,0.6734766697834265,0.6269244787468887,0.18463192945181683,0.06238320264516082,0.1716253672342972,0.06816368044847983,0.7834190615521018,-0.26819279467816365,-0.36838900853119405,0.17238299225983839,0.7548669363658465,0.4128330085376145,0.4117439626201876,0.8282865117686982,0.6853318124094994,0.4916527073874562,0.08935368626719413,-0.04444740022045143,0.13575706294332265,0.4147962225300283,0.6649310168392478,0.30827110419326065,-0.0480393398202991,0.0763107825245945,-0.020918624853772595,0.6360624043279135,0.24191312540115295,0.31863477710762184,0.024611528856755237,0.4373474605058664,0.2758407939887369,0.46645725197523485,0.1403078906610747,0.4547500869106308,0.4400302529455413,0.1137494406348848,-0.08002139437590874,0.4553062608477747,0.3418136587926291,-0.12051525233894719,-0.34103752591811837,-0.3803816242324286,0.38189360008109785,0.4671487929156475,0.038969883569080294,0.09501083882736691,0.7378068464588956,0.6228076818777669,0.3699232603661086,0.23215262741195747,0.2952475257873751,0.2968970863838438,0.6013378444786488,0.5532545803609604,0.8778541031453079,0.6362490333230961,0.41557879040214996,-0.02843526921230725
Occipital_Inf_R,0.17839167395769928,0.20203759204964136,0.34364043316729764,0.18207381312250803,0.415666342933871,0.25723009106892825,-0.22009226684579566,0.17020377080025798,0.05679502595061114,-0.12081560232032929,0.23828605771175415,-0.03166060332338653,0.06183513804480831,0.05261684275575229,0.41783605281388125,0.5180039410661899,0.41684723628103265,0.16361460737231803,0.11743744575579317,0.23730988574987658,0.04023172213463182,-0.0017313643322987376,0.03453969914824794,-0.05632933721495549,-0.01125226354140033,-0.0044460276525716495,0.36072851734529027,-0.39787601407788276,0.30828605707266327,-0.014243466169357387,0.24989647741752533,0.09729962378506961,-0.08948296994454275,0.6816487825831388,0.044144208763101496,-0.17324353822448343,0.12174708526346943,0.026166022488964075,0.1441381367176603,0.21948598960632754,0.07020835894922262,-0.22184060057042604,0.4696956530631248,-0.10300705251626886,0.5966043340625801,-0.34948366338809683,-0.034497629228088154,0.05140742205349133,-0.0873150948219223,-0.22882716733852476,-0.04951945246826498,0.28110482032678274,-0.16557682312130215,0.3182000136840193,0.40828537633131906,-0.1558766554612468,0.5956670738187819,-0.06779801346291832,0.5898363331087038,0.06946622866829863,0.5681387094734901,-0.36089361561291505,-0.12553640356970291,0.035544633266530734,1.0,-0.026411959272425928,-0.1933434736100632,-0.20032374508603987,0.19655723857492308,0.19026397930577874,-0.17997452502879738,0.08859351753066674,-0.18996566324840813,0.037174647470469536,0.29354493028031686,-0.019131019371075062,-0.042351330915075064,0.22896038677913036,0.05872697652938715,0.12669843264270064,0.06305639905173677,0.2724935791489093,0.20535572145407385,-0.22860414161768736,0.028779050511973665,-0.05780569502235781,0.4593005528616525,0.25081574733825845,-0.19087729116785437,-0.2374688271666912,0.261632809077661,0.08703363322427791,0.0647720603176856,0.09405183238384479,-0.04031126559260865,0.28940421531348165,-0.008122534756148981,-0.12507112409280824,0.028812458299011467,-0.3357964651624215,-0.18332616389830633,-0.009113451959853629,-0.2027097139471074,0.04425902398015691,0.5004030008825725,0.3930805686751714,0.3183133541169911,0.18593979383528517,-0.05070723522310346,-0.19895599048305834,0.10753589628192652,0.2843721808968232,0.05203975682429032,0.22167945578024306,0.4120321586680124,0.23754465774680505,0.6235787461090825,-0.058811383923848354,0.1452939801333152,-0.05528634412129007,0.5677075436775384,0.03137587966372716,0.17717384904104663,-0.04322112634893945,0.395475142874635
Thal_PuL_R,0.06116621352694678,0.013284455247908304,0.25290526818769293,0.37405678030712175,0.1374811003953721,0.3028687177719362,0.41598648446654996,-0.04688364294857819,0.5101930753145176,0.45034901674908906,0.23746050254641454,0.03630390905125796,0.25675841815681616,0.2757177040043587,-0.05202965914751069,0.24595817050623198,0.5191217065593678,0.27519972711052315,0.275504405820956,0.3421222037648954,0.023333276605440337,0.30313466705417136,0.257846343641392,0.07530146760578255,0.11098754469878438,0.32845093679300597,0.5217205120940462,0.26617571557359326,-0.03236282903963042,0.4193908515610793,0.35061973722469914,0.20807585326405964,0.8044818943505342,-0.07170922008153213,-0.07587055856828452,0.005053213715065655,0.6711389473427883,0.20926547108752733,0.3914234227927419,0.5232609930513431,0.4009040939619933,0.31282563106567085,0.08964053596862814,0.7504119256055524,0.001837860479470995,0.11437090887325854,0.14507053780715806,0.18771186890830624,0.5887440737463623,0.18097455977906327,0.21103395956679766,0.19758055200730992,-0.06381437048703616,0.06496688557787055,0.16620256538595626,0.3966820074727469,0.1369533325721275,0.22256371431672212,0.11268917021741329,0.04081286060374104,0.26562995748144785,0.34447756362791504,0.44886280148638125,0.050676149545802136,-0.026411959272425928,1.0,0.46901959803834387,0.043507455307793895,0.11124517064225087,0.44664424704451466,0.2843044490946115,0.15562573026688453,0.6988371512881171,0.35250961617821613,0.4579086532246582,0.4285518056511518,0.7547270456767924,-0.05130223699312749,0.4449229184922556,0.4996597568541949,0.028906638317401867,0.1624620021294106,0.11546520356131913,0.15398461119136717,0.5919835916956342,0.060622383333417226,0.16453204489698495,0.3073255365004388,0.4038989918750602,0.14135004092365253,0.5128852706726234,0.31221319037519896,0.29174558285862734,0.6168557888509838,0.6081242525200137,0.7463203560940478,0.4459985797702898,0.582042766554958,0.5061320652262946,0.3882931305408916,0.5374600931424276,0.3055697762207822,0.1795488839300553,0.44632620663659445,0.3064118127271945,0.1253658206333646,0.5621544327702439,0.28542845651816623,0.02805239973707249,0.338666137128893,0.26714559566887874,0.28496461097901266,0.5026125924692004,0.2722724764836155,0.16315274076278533,0.54214152978156,0.21834983154667248,0.42229708954483297,0.7202945025485095,0.19269910287229663,0.09474819905150823,0.09170829287639702,0.22008576720086126,0.20729764625012895,0.4746700301020071
Raphe_D,0.34647162495831857,0.013438134505639535,-0.2656193212318004,0.3935692270505497,0.335284738347807,-0.225928253113453,0.43320970681539156,0.10461330134781854,0.6263068810597882,0.316209429138807,0.40190918399852993,0.0847638200563536,0.3769463420470808,0.543231385292754,-0.028932736048753207,0.19422032291422653,0.31259934961232,-0.35037208520469054,0.21150284953958548,0.4283274449311881,0.20220687396039055,0.0962346612049259,0.6287039854545179,-0.05064313182040319,0.34370463420720526,0.36699568798230364,0.2651181205034074,0.5029088991063587,0.0979939286953147,0.5096497076145833,0.11642129619178111,0.17930694170074468,0.4329818438058933,-0.11317532868820596,0.03979563613382387,0.3625782091218293,0.6933870780281276,0.4733393090893016,0.521106945734755,0.5401684725959613,0.6567265434246843,0.7990951876290445,0.10924863110995509,0.6445489597195382,-0.0686113314700527,0.05441380451202055,0.4459740117561192,-0.3218057404348524,0.12730709382461278,-0.02596730523924555,0.01431027746081198,0.26396240723541947,-0.045337739737066535,-0.05628230469976639,0.10436381101800793,0.09383671606836223,0.2830871657622394,0.7290275110837108,0.10594511424481155,0.39545150206270174,0.1731712115890407,0.6293273938485713,0.710545572954885,0.1452864996034248,-0.1933434736100632,0.46901959803834387,1.0,-0.18534846218923925,-0.3010444880968215,0.4733993266964775,0.6572458078126834,0.19647197121608054,0.6007544491474076,0.5123724781167205,0.3886808598211796,0.05573831277563467,0.550689047244523,-0.21441737619558765,0.5465778925602737,0.6232885461643177,0.04710825712437248,-0.07888039169695076,0.28757829379097877,0.48525735074005455,0.3226462949385846,0.2852277883266245,0.10601917111824562,0.4710703914012566,0.4258990518836868,0.42341232554232844,0.2708232903407475,0.532501884826294,0.49768789439073413,0.5787036147139198,0.7959085953430807,0.4557442930216804,0.578640439519888,0.8265987577289802,0.6505028311399044,0.5156674796197218,0.6997031074064107,0.42835666859091204,0.6747832717214657,0.49624319972434805,0.22856865251537392,0.47714486685227747,0.48972675144123173,0.0160345303798209,-0.17966865926708478,0.7916012028577949,0.4407981811060059,0.051033726518269984,0.558658255291354,-0.045743278940875785,0.27146947599380983,0.6249451345788454,-0.25753024080568404,0.573619032540927,0.5015357625069027,0.5575048893567708,0.19356231150556297,0.17649603724228563,0.5472535112514954,0.6574753016824815,0.23335422172989928
Parietal_Inf_R,0.2863971664640107,-0.1282889179318255,0.6041032570919437,0.5105414759771517,0.16159372318247398,0.35542618756084227,0.3885158067850368,0.4754636200555978,-0.5065692783143364,0.3420246062995292,0.293388293519765,0.6613077402058417,0.5558055028446794,0.13335776299101434,0.225057259754744,-0.04359291033018336,-0.02602541548997646,0.09646333636929055,-0.08591324360213821,0.25670977456080346,0.09334431303139369,0.7460102306988564,0.3090187408810843,0.09172441045180045,0.20031837383316273,0.47941032244356807,0.2645030637638545,-0.08062643629347178,0.42780594402925337,0.32393591929536475,0.4155037994440722,-0.11001648104960311,0.23306600761714202,-0.11072288256260199,0.6024059285631379,0.3684331520129479,-0.28813392988872644,0.4541152664423135,0.30328762727928227,0.10123087866790212,0.10657341137585032,0.04238289766249511,0.16700856493022523,0.19919158270913828,0.12273094122017411,0.7929874095670818,0.26756400122016816,0.6721243249205642,0.052227939322332995,0.5070244497694085,0.6747199229236026,-0.08789672744558201,0.8107112210019235,0.5884093621925285,0.31617267491673595,0.7443903024716009,-0.0441832755688682,0.040189093890906746,-0.10661377441225989,0.1384375465244967,0.17517263969661576,0.06912091496427256,0.2609388182058241,0.6734766697834265,-0.20032374508603987,0.043507455307793895,-0.18534846218923925,1.0,0.6382609109402061,-0.0532010580593852,-0.23824290387591449,0.017514213681733417,0.14863459900252546,0.40944824852176065,-0.5168230946544113,-0.27117354797124277,0.13895511741877203,0.5826219032274464,0.06577942954945848,0.18962500437299734,0.6568398198350075,0.5154055455303135,0.3166036301973664,-0.006072259935461693,0.09307036328863937,0.11379306098747013,0.0504531247716621,0.2616321512032325,0.2982009844688964,-0.25436344270237143,-0.05275055995521309,-0.30491119669524935,0.3889205446164257,-0.01471604390530921,0.04562251798133194,-0.2584749491206983,0.37748727233443996,0.061548062336409866,0.22363583655358463,0.22179133550545185,0.29867003011800886,0.0911027886346192,-0.08810802585554176,-0.1869232655404338,0.05450914765826755,-0.1815403613539152,-0.45062804427715125,-0.43574437020049067,-0.24590850473184198,0.06035704685285167,0.23499382540590327,0.06187852741164397,-0.10303985770769117,0.5205246951776078,0.15375887290751988,0.03423680397012398,0.1566202415125953,-0.048635247909935134,0.19536767498829283,0.2980124245406997,0.022705307521633942,0.6469044359523454,0.23103655903253023,0.09501029948595392,-0.31637115562933116
Occipital_Sup_L,0.2347694803426213,-0.2107570650552497,0.7203117524578219,0.4736793063128685,0.33910358825541004,0.6875705347705152,0.3663744523675729,0.5721266549988427,-0.33496117341411036,0.09857100761368026,0.3506412521833183,0.5907747407693208,0.5066418574896635,-0.01957525470801772,0.4393933125798325,0.14712009591054676,0.3805837407384212,0.4699355921536439,-0.04452950987634617,0.34534351399245655,0.1591866749997723,0.46899948293138627,0.2684324160849969,0.27570103365923376,-0.09352566253971695,0.4786477551575862,0.47759570211089436,0.013204534468665466,0.5747562967819729,0.33727826605855443,0.5993892615309595,-0.0977273645995488,0.22254041108057399,0.22662656341093196,0.5474182847915655,-0.022234936244106218,-0.08180771378227414,0.26257306583033435,0.2923051200259643,0.05009062016537016,-0.026132724601786447,-0.2121400630331571,0.44488179674651357,0.08986126891823895,0.44325577209172806,0.537038669972251,0.07223410057488466,0.7720804539893349,0.3010653092210875,0.4161319864276045,0.6568569840623759,0.038623416318724874,0.6400215905187989,0.7284773921181505,0.5834281929800427,0.5535713540389162,0.23673834844642608,-0.1410170817565744,0.3211375204571718,0.17882467469742547,0.4087979178061177,-0.0756956746195163,0.12386285200981058,0.6269244787468887,0.19655723857492308,0.11124517064225087,-0.3010444880968215,0.6382609109402061,1.0,0.0913350627098568,-0.2415513022363705,0.1673730333463523,0.0005737718386118884,0.39963017743006873,-0.1768563826800878,-0.11321188955237474,0.15416018446608246,0.7525243182750455,0.011927534807107511,0.1482908779801615,0.6218312032220416,0.7954985461262597,0.16990950410609884,-0.026764480804267084,0.037720540219027,-0.30357275377077897,0.4062848785888867,0.3440717925790356,0.0585811795368987,-0.35249616246778587,0.3014315071788592,-0.2687126993644799,0.17275078778200226,0.08667926436211669,-0.06007059990461923,0.07751115590730241,0.24611126844356193,-0.008166356881803886,0.09876734763620339,-0.15516908771690519,0.10199852880329602,0.172914135122152,-0.32032477842256896,-0.03780439928541097,0.3185990592252591,-0.013520050748578196,-0.08920738885017407,-0.07001574328668776,-0.3218914342621747,-0.12506687680977277,0.02784122222997943,0.173678480893658,0.07193352427910217,0.7189671394020402,0.4010372475377057,0.019356627075173733,0.4525822988054632,-0.023761394205209247,0.27900515852900815,0.1268348721110989,0.3159565091135603,0.5446033463045974,0.2161206578029538,-0.023395727976227687,0.0733598671210595
SN_pc_L,0.40711176828682744,0.09165915408484128,0.1667738942185915,0.31717336707400334,0.36796578087613063,0.10673719909080422,0.3726418064675213,0.11200775227320772,0.4639390368588731,0.3594604200684766,0.19527060160083823,-0.001651878092962649,0.2856300869937198,0.5511653907391827,-0.04435940385512201,0.5409858994104794,0.6755165043788609,0.01743568204900781,0.22183332850002058,0.4776822235398865,0.17504880783023913,0.1461688552678704,0.541358836564771,0.08401466136297012,0.13596292360500414,0.18459622442199006,0.5867856865454428,0.2654115190268409,0.15669625734160628,0.30412210841177184,0.1375579588885761,0.5097011541538393,0.44206526320416445,0.22200140168628807,0.047175778082253796,0.14013511068752293,0.6733265246690697,0.3408508407786765,0.2861330795700418,0.6101702648607896,0.5712002094757314,0.2996582336972989,0.23707601664508296,0.5579479414372864,0.23962545286198333,-0.0027216918037115995,0.5534048023319695,-0.037278279277810834,0.19422301408794324,0.14339419214087973,0.014352472909338398,0.5112297576085875,-0.006169173108732655,0.16642093863750124,0.2631144878291391,0.008244858297710609,0.3908662081216868,0.42444263934715626,0.3894062313118749,0.12781076923495524,0.36899626065883356,0.3467160154753547,0.33037658781562623,0.18463192945181683,0.19026397930577874,0.44664424704451466,0.4733993266964775,-0.0532010580593852,0.0913350627098568,1.0,0.16882189357287827,0.22933135225778994,0.4815984543493937,0.2816159814594719,0.3303898787841211,0.21730342698817076,0.5238027314393867,0.03528902061503921,0.4904490074423274,0.6142789234564303,0.14027744765535158,0.31948860202981466,0.15782086787547808,0.09140813902680726,0.4050875405885641,-0.01900095986890021,0.21800979415506638,0.5713093710163711,0.19434877162162487,0.4247339643863412,0.43553836310787747,0.18936187025219153,0.17997750974130092,0.6132256638732712,0.46415707031606857,0.6054767395387752,0.45103350670423986,0.6213838934282672,0.34653638341388115,0.17065480555119258,0.317209948736112,0.21627879767518748,0.10942382035024831,0.3233548870649205,0.44427909297152535,0.42512204357312966,0.5868950758142724,0.24475977925299364,-0.05964458502012592,0.28273993856320334,0.2395611286440534,0.6139820276523864,0.305031290130692,0.1006831700867329,0.38285658078541124,0.6194432265940507,0.20513224676690256,0.32850059120953395,0.45776550707886837,0.39959393015089245,0.2721899246475285,0.062313482301852775,0.39768361537589536,0.39046759484569477,0.46586803991667564
Olfactory_R,0.2384447444915679,-0.19838191011085377,-0.24423603186450446,0.24723528666878422,0.1866227062176293,-0.06224582828023979,0.23278203793035204,-0.026850201899505866,0.596366543231887,0.11972628622056376,0.250474247523889,-0.03921901977502259,0.216465726032418,0.41145388364629065,-0.08329105273223895,-0.002372009542553148,0.1452125976993305,-0.14250230159943436,0.1683602176511525,0.0961704821596582,0.3005975846947251,-0.04189822727065573,0.37212563028415413,0.10876790743857771,0.5060947387245017,0.22929502017090916,0.06708933385360381,0.6760422829141554,-0.057589718640888826,0.4582017448079044,0.09968898611173257,0.0779665911004387,0.10078875296830296,-0.1236473925934497,-0.058332529385147616,0.24227896027894283,0.4688452075457035,0.36189082637592795,0.31298146677716493,0.2763950584855189,0.4285219880063325,0.6750941852883836,0.06288745041105948,0.3819146265770142,-0.13558035397509055,-0.10621187617382141,0.39097819745321327,-0.14280906412098576,0.05696077394132722,-0.11470560672757288,-0.04762570795099732,0.06949132187887716,-0.15222281199067655,-0.14994455375290758,-0.00420923388800148,-0.13998816013406676,0.22569674560733027,0.498490013600645,0.014094679982082118,0.28960477115654765,0.12120856222023657,0.6346098439501892,0.5793824727813572,0.06238320264516082,-0.17997452502879738,0.2843044490946115,0.6572458078126834,-0.23824290387591449,-0.2415513022363705,0.16882189357287827,1.0,0.20884001094116766,0.4068537706491248,0.3975470400944035,0.40980749899587726,-0.02107985672633965,0.28155005309477465,-0.28780694870319046,0.3746522925485215,0.34310251801271047,-0.12336156059549995,-0.2175910130844009,0.37765774526432616,0.6453515110041954,0.12241021515271117,0.33664747634627895,0.11871086761354085,0.2001035577398621,0.2626294745052529,0.4501144546401271,0.2093503374332788,0.8120413158379235,0.3182168402464235,0.5778710071819775,0.6489881490947923,0.28569395135591374,0.3002475898727554,0.5649618639314502,0.5689853262224639,0.3668065485805105,0.6249641121532117,0.7266819502709299,0.8659955144464041,0.6003847902799693,0.0914570712033409,0.3342605815026021,0.34204073523203604,0.20145327901023913,-0.022871876075688986,0.6467134106981778,0.41003323254685237,-0.08834750953583682,0.5545253437022477,0.045438213348207655,0.11754267614633394,0.4749378597664181,-0.21556705406253557,0.6768653124182109,0.32883778279558273,0.3492401039878302,0.12142532775714537,0.03213762442932028,0.38210349911404795,0.4316121831112868,0.27510852634047034
