,Thal_VPL_L,Calcarine_R,Thal_LGN_R,Cerebellum_8_L,N_Acc_R,Frontal_Inf_Orb_2_R,Frontal_Sup_2_L,Thal_VL_R,Fusiform_L,Cerebellum_8_R,Calcarine_L,Thal_MDl_L,Occipital_Mid_R,Thal_VA_L,Cerebellum_3_L,Cerebellum_Crus1_L,Thal_IL_L,Olfactory_R,Frontal_Med_Orb_L,Rectus_R,Postcentral_L,Thal_MGN_R,Frontal_Inf_Tri_R,ParaHippocampal_R,Cerebellum_7b_R,Precuneus_R,Vermis_10,Vermis_9,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,OFCmed_R,Thal_PuA_R,Cingulate_Mid_R,Parietal_Sup_R,Vermis_7,Insula_R,Temporal_Inf_L,SN_pr_R,Precuneus_L,Frontal_Inf_Orb_2_L,Vermis_4_5,Thal_MDm_L,Supp_Motor_Area_L,Putamen_L,Temporal_Pole_Sup_L,Postcentral_R,Temporal_Mid_L,Amygdala_L,Cerebellum_4_5_L,SN_pr_L,Cerebellum_6_L,Occipital_Sup_L,Frontal_Sup_Medial_R,Supp_Motor_Area_R,Rolandic_Oper_L,Thal_IL_R,N_Acc_L,Vermis_8,Cerebellum_4_5_R,Caudate_L,ACC_sub_L,Red_N_R,Amygdala_R,Frontal_Sup_Medial_L,Thal_PuL_R,Paracentral_Lobule_L,Occipital_Mid_L,Thal_MGN_L,Pallidum_L,OFClat_R,Heschl_R,Thal_MDl_R,Cerebellum_7b_L,ACC_sup_L,Cerebellum_6_R,Angular_L,Frontal_Mid_2_R,Hippocampus_R,Cerebellum_3_R,Angular_R,Parietal_Inf_R,Cerebellum_Crus2_L,OFClat_L,Cuneus_R,Frontal_Mid_2_L,Rolandic_Oper_R,Temporal_Pole_Mid_L,ACC_sup_R,Thal_AV_R,LC_R,Caudate_R,Cingulate_Post_L,Cerebellum_10_R,Thal_PuM_R,ACC_pre_L,Occipital_Inf_L,Olfactory_L,Thal_VL_L,Occipital_Inf_R,SupraMarginal_R,ACC_sub_R,VTA_L,Lingual_R,Thal_PuL_L,Fusiform_R,Temporal_Inf_R,Cerebellum_9_L,Thal_VPL_R,OFCpost_L,Cerebellum_10_L,Cuneus_L,Putamen_R,Occipital_Sup_R,Vermis_1_2,OFCpost_R,Cingulate_Post_R,Frontal_Inf_Oper_R,Thal_PuI_L,Temporal_Pole_Sup_R,Frontal_Inf_Tri_L,Red_N_L,Vermis_3,OFCant_L,Frontal_Med_Orb_R,Lingual_L
Occipital_Mid_L,-0.1604230880521343,0.4622620085095429,0.11691872828429119,-0.2937346945515196,0.12915423605352486,0.34721844982869093,0.12022325034314202,0.02672552375732245,-0.2215958019700438,0.21343323122630892,0.43293462538823707,-0.1446063644992641,0.8537127598374417,-0.04000043257010658,0.14606586284119635,-0.23108856041450204,0.02483992083135979,0.1531687660290008,-0.13334243605980683,0.00434583525454202,0.13771564543453407,0.15685213126090425,0.13871498504827115,0.09548957150914456,0.2280906927684564,0.2654759325520676,0.22102415847137674,0.05877800340247754,0.29175884631098403,0.18137611915409071,0.009711444628245499,0.0970323797402728,0.057220772858448433,0.2555123346237042,0.05236649956983897,0.34700664771375095,-0.32238649272750003,0.11127251775379997,0.23561330977714795,-0.12603562105947574,0.04477153267027578,-0.010300331545162677,0.04600449059114024,-0.19493816386486346,-0.14518744819974247,0.5032248519219169,-0.2721076207311686,-0.1050516142224195,-0.14170443851675937,-0.08443091156523622,-0.14558799097369185,0.9277063625470169,0.02914998753748669,0.14688640720705537,-0.2042644252755199,0.09499306882489335,-0.02188712712690284,0.1368397196274864,0.18281922269740486,-0.05426064630621875,0.02073376796790377,0.056243306936298254,-0.05501035167321994,0.14505614926007226,-0.001541067294217734,0.25657467065101924,1.0,0.19789569348149283,-0.042575248066973555,0.16257680791767645,0.2799939615559562,0.25365942911960776,-0.17149789309005542,0.021475737530096628,0.34383607950416134,0.187291139875275,0.08904635378077518,0.3093986757029313,0.10587215720169589,0.3326878393314622,0.21212299196133405,-0.17518294814392388,0.05798019910454182,0.6460054474787087,0.11536478649000569,0.24492326279316085,-0.08287153912570093,-0.20630762812588646,0.10799485413061004,0.03439121369528254,0.16305478595676892,-0.08890790128602359,0.3005838166840936,-0.04088397665191438,-0.0008041633143575334,-0.1385179541654911,0.03560071901970246,-0.02968919314545207,0.7743948110488454,0.29150338140872634,0.024108631301400042,-0.020135070605515254,0.3633269878496281,0.06783601354261205,0.35358333348413035,0.4359250103748786,-0.06522696584756,0.04940781082532372,-0.09694194401878609,0.07846331235024627,0.786796096154288,0.11549491945179398,0.8657466046702603,0.05397111713277473,0.12301232888307917,-0.20761189675133512,0.1447413826115089,-0.025105319308302513,0.19655525640905938,-0.008664718098634798,0.0920142296585038,-0.10129961610317302,-0.1325031057922812,0.03709875234905968,0.15098280489769136
Thal_MGN_L,0.3725670065263177,0.40425429200119417,0.800944354088886,-0.20102556649719572,-0.1627533731319376,0.32393484660094657,0.3889034280674001,0.5327696858896492,0.2978866504689681,-0.028094703956112195,0.46588003026933855,0.15857995171132205,0.16291894863248096,0.5208124017617854,0.15507187100200745,-0.1129384859059988,0.5200901623685743,0.2446104348353415,0.13729673401140538,-0.0970138441357079,0.5581073001580463,0.638066489425502,0.38879130840616616,0.4545636961642922,0.07343121738890758,0.656540818029852,0.5851761183923228,0.13757942353581418,-0.05674660303117239,0.02569650805264735,0.003003381336912204,0.29653464419386383,0.4119284253186008,0.18388231429671198,0.24044298812809406,0.34252844922757153,-0.11759680181589388,-0.07198482054363647,0.5793997090553766,0.09729043093726879,0.29222616385095446,0.559322755710772,0.5063595081466267,0.14563790833070583,0.28494258410828055,0.4967218504512558,0.16106290320135117,0.15542702915850842,0.3059339100867133,-0.2966282760088687,0.32531950594153974,0.2650470628967541,0.44085598741350546,0.5475283224486094,0.2810030887704972,0.5687968064719082,0.03124971624343722,0.2627085450649889,0.3000016319439399,0.45958328920878866,0.2533705624501264,0.23203706304798147,0.0546319431807837,0.39539765571257734,0.12365791992762656,0.5269839423886132,0.19789569348149283,1.0,-0.09191976744592524,0.017463873173378476,0.2144910541307812,0.6634891267743549,-0.05478838561628302,0.3077352360566047,0.4678627992125169,0.5448216776646764,0.30307729831767605,0.42907849359223166,0.34973173430951565,0.3094461798138482,-0.021840144646592136,-0.10347342797630489,0.1741787403457194,0.5502683408274441,0.36667078362305355,0.605586973132263,-0.2174126155722152,0.32160741841526685,0.35439020129262544,0.18014467336946438,0.44510748700247366,0.46271017843063367,0.02890915956096828,-0.0889126598714722,0.10896783113461014,0.296587606084962,0.326013230647496,0.714127753482577,0.07948933971029526,0.49204131365794307,0.3613275251904531,-0.2080158142754494,0.5927458247745091,0.3945220804628027,0.5226681247559956,0.22318129325765018,0.012178635287311767,0.49878840194193075,0.48604857966464576,0.32784381270743984,0.41756786729919904,0.397128359339254,0.2545556052445986,-0.19892738370850596,0.4531660124894796,0.3856085754712137,0.5096934729803074,0.5571052030467446,0.2877770153429121,0.3328919700503196,0.4808672198194592,0.08119090583899749,0.2751817993964308,0.12254502143888925,0.595124135647162
Pallidum_L,-0.28546702399534285,0.16990371890597497,-0.2933596932563252,0.2933245702073504,0.7696277797133105,0.5898421971811992,-0.1135213665027253,-0.16933237686155,0.5688906590643724,0.2012606775634229,0.07953684889910194,0.6858408407165664,-0.11074002494311835,-0.37191168164772764,0.4313764825851315,0.06577691616628165,-0.3724509253508512,0.7792796832660833,0.7268198425965959,0.7702200930659177,-0.41865729414334124,0.2758168132578071,0.422544646163543,0.44556059410881327,-0.047890071902044765,0.048002613746255175,0.1095112122437397,0.5582823761732377,-0.011483002142243775,0.6624864692868602,0.8045363305306373,-0.3449045970862835,0.5458523879747178,-0.12449041580665501,0.14860426968085755,0.5824423221259438,0.6710747719726615,0.7936237861344936,0.044299499060092465,0.7207348292801156,0.6059409545394501,0.324815675615554,-0.415391106962337,0.8153808266169589,0.7021599487602137,-0.3355652051564789,0.5735300422547736,0.2283648054230209,0.526413923566203,0.697697348512999,0.4454321734861682,-0.07946761186239434,-0.02897690339171627,-0.3154727330369202,0.587105065735265,0.36979295906532106,0.6553920401019635,0.3858163726568639,0.5441617331725576,0.40407135997191407,0.7735665566948352,0.7273208130400295,0.4398898213554562,0.3003141097325381,0.02676522947354167,-0.20242960355860232,-0.042575248066973555,-0.09191976744592524,1.0,0.6460626439827756,0.413361997295351,-0.4880645706134971,0.1862124613032927,0.6308026971245619,0.4101095012643819,-0.2407681514762991,-0.2864353683519451,0.6297900883074333,0.6220211031156678,-0.04644020718179578,0.20565881821885787,-0.048795505313064105,0.6135144496129677,-0.2815369502836135,-0.27788254383697836,0.239026350192385,0.7036080037930026,0.6118175738772739,-0.44032846195608066,0.01675905151925621,0.5538338956463954,0.42169488973444624,0.4431399184525018,0.6559774284332955,0.6876647176185067,-0.11661408862415176,0.6588936100242169,-0.17302926686891812,-0.07219450652388905,-0.48822361271703196,0.634533633448049,0.40520947073283686,0.21730461898815548,0.05695723560426049,0.4197641178872135,0.40358810985725074,0.542853990798775,-0.34767183404912877,-0.041842639422151814,0.5229067743278135,-0.162605885488782,0.45506899645879506,-0.12257619793927972,0.602572894789635,0.3243620583798009,0.40204652594852536,0.06214341196056455,0.009599088531016698,0.5096136511086375,0.4875631014166185,-0.2862432780643401,0.6439982989916248,0.6160460924086633,0.791353193923014,0.2263126361630541
OFClat_R,-0.19559122231667533,0.3017782865980086,-0.024616354301735043,-0.10924016441161698,0.6690828492809481,0.7711182474171202,-0.2864410377875886,-0.06554789557549237,0.344874432144516,-0.09120244307134233,0.32266381032834174,0.29774050393310497,0.22614007203546116,-0.15500997935394686,0.4091002234929462,-0.36674084222800607,-0.27500044708395377,0.7230941688579418,0.6332268267094425,0.7574759456652288,-0.22307903848436325,0.2403356231693135,0.5016294978411191,0.46279571585888846,-0.2175942270767743,0.3286513561502109,0.19065755025695527,0.5856657390064971,-0.24902878544988805,0.6912420105498112,0.7216934049099374,-0.2506373574372657,0.6093620311764122,-0.10515145685952494,-0.07024402720771779,0.5279602449056394,0.27062244453986567,0.7277967109492138,0.40714418592517354,0.5526191257572731,0.436235474738726,0.21904432541089153,-0.16381915863241267,0.4875591630681599,0.5538129341360437,-0.13780473382103212,0.26893676647346426,0.33282065944933664,0.21982762985855664,0.5333466487849606,0.17038799737369106,0.18395845984186984,0.0364084451251832,-0.1788593417553004,0.45526611860182015,0.232501434524973,0.4409935192168421,0.08005615715878006,0.3103034438976785,0.29160419576723445,0.666181915305352,0.3802131754260741,0.6281977363508042,0.12144283386373118,-0.05153754420423416,0.092388362778586,0.16257680791767645,0.017463873173378476,0.6460626439827756,1.0,0.37747202598507923,-0.4472704509108701,-0.24019529592678426,0.49162794419355355,0.33559051484714153,0.11415292897463991,-0.29746029670775603,0.589670217675116,0.3149904479050297,0.08571950234004796,0.20964052866640756,-0.44523812093102116,0.5919865670194935,0.14691168096996163,-0.3955807008052737,0.3953651618069378,0.3716978117336315,0.6007184399722232,-0.25701416830295143,0.06385969091768737,0.549862132084279,0.3178297163575343,0.43526013991487333,0.5061901319492536,0.5424188699942372,-0.21055796082133707,0.5715270031489212,-0.06185803939041155,0.07100830758096552,-0.21069197009241578,0.5077136955237418,0.5341319712083021,0.3283689287165861,0.11671971071952407,0.4414524317247244,0.5088238728766342,0.4000287329507364,-0.2054703109052292,0.04244380392596811,0.5556363380961292,0.1915010842332832,0.4609093835119888,0.1963286441176664,0.5426161523316806,0.2538337482647486,0.4117288458300342,0.27254225970264295,-0.18372210977186443,0.7377988188740937,0.16701068972758157,-0.29092677976590436,0.5001455767550319,0.595294493396593,0.7661169446351999,0.2493228732473188
Heschl_R,0.4315702196580276,0.608098069019845,0.22733980433869863,0.1589430739243058,0.36406345552424696,0.5669018669459492,0.24141101795952222,0.6236505098278013,0.5872685817675289,0.1927152136229261,0.5549919523575993,0.2787661479261148,0.2072800670975847,0.39651082334438564,0.6508738674609845,0.034270184756524165,0.11385906783221601,0.39936661590055816,0.21123048775117761,0.15626286990458094,0.17819133829113865,0.6655624720345907,0.6491650397230794,0.8276950281820281,0.012551798444025826,0.5743785863173543,0.6279799553022817,0.67573783226974,0.07101277477064992,0.27797684002742057,0.35447536367304106,0.468872220920036,0.7521014127820318,0.025419425628085923,0.38478661745199855,0.8200438759899714,0.44508383481859076,0.49889042676237816,0.5158163996323472,0.6147392840044239,0.7251277269524785,0.5475614608501116,0.1376953455086014,0.43295257747665744,0.4469159851944873,0.26917508368720877,0.47878831470759947,0.48945178320777194,0.5174842184941343,0.5206317557963778,0.5978439909254452,0.3201540876242489,0.33646504738341904,0.17660412182301152,0.6038188773783351,0.5580066223012728,0.46002074920412417,0.48972233291665745,0.7348185901708021,0.683282897958843,0.4998565521496285,0.6315290417614979,0.4549266615958099,0.5819493479945939,0.19057134060297232,0.044356374041484146,0.2799939615559562,0.2144910541307812,0.413361997295351,0.37747202598507923,1.0,0.06315900648790415,0.13642887147783678,0.7652356469244903,0.7706909886995448,0.014075530887260171,0.21253478386845967,0.7979570948523671,0.44373298597973687,0.22546066393562444,0.1688640423644655,-0.08697666637877956,0.6421832145449906,0.3304296244450988,0.1816830283357723,0.726522148428166,0.19553472361223798,0.5321822266519395,0.30833194155835136,0.3063296116768147,0.6587959130316219,0.7218533670288345,0.57031698343193,0.5605424085460086,0.6710272507316609,0.11270610050315337,0.6139827629910602,0.49380517649041034,0.17495312865028473,0.13429487148444585,0.5419113899747249,0.34458331548227566,0.6397321373966861,0.3458225895648175,0.7722021420886318,0.48046671111832545,0.5445253783735797,0.49391859850400893,0.30667567433342374,0.4836711014253685,0.305603657601836,0.6684859392055671,0.29612329240926477,0.470640009090941,0.6518055836802019,0.6341655804778606,0.6341470345515613,0.09697189410383182,0.622829146049495,0.6029374751635108,0.2272357633939165,0.5855647789763395,0.42057226106761386,0.34484887078508975,0.5477895374419652
Thal_MDl_R,0.42742321668555966,0.24268917930672979,0.714026891326506,-0.27184962766347986,-0.5332229796820017,-0.06782473206839316,0.5611260009168334,0.5667454015939445,-0.100624960567903,-0.004446180415461156,0.30389980973544506,-0.12428173259427887,0.21010747795542464,0.6125450035536781,-0.038320876633984265,-0.06138266320948531,0.639159194604636,-0.2888862956769991,-0.34405139470666907,-0.5808908449728616,0.7122146414187942,0.3850431508266258,0.06306368403256302,0.11284321937782003,0.15141842088020602,0.43685306631712933,0.38217143827582295,-0.15078701672999112,0.06620598257556609,-0.4493481244761341,-0.48678092730754496,0.49729148825252534,-0.010455540437383714,0.24595706878073986,0.15226051044843206,0.04918816890754255,-0.3735210693748039,-0.4443890985705161,0.3643595066397462,-0.21380012186180508,-0.05364494222645476,0.33380004905603583,0.618881578364235,-0.22829925086475494,-0.18507099848557912,0.6409050316584785,-0.12402059364762279,0.013750099042872804,-0.012587468144251423,-0.5337743056849177,0.04032330509824109,0.3175546448019322,0.3905828244811623,0.6829118595442393,-0.136151065931175,0.3797880736770981,-0.3553148982147317,0.06323947769980512,-0.028591967834276037,0.19714107162320668,-0.2435880261914193,-0.16650338665425568,-0.2296419926674887,0.32547063358250633,0.20127627872405246,0.5674470482537886,0.25365942911960776,0.6634891267743549,-0.4880645706134971,-0.4472704509108701,0.06315900648790415,1.0,-0.09744762535103771,-0.021119034791185015,0.20396235584426145,0.49321578289725565,0.5443740219333729,0.03721616918354871,-0.07899787358835267,0.2707731585668264,-0.11084942942343438,-0.004029458379808296,-0.1282233662150991,0.5393491434820182,0.6247006556979777,0.33434431235219886,-0.5409480549839423,-0.14026495727610036,0.60329723829822,0.12244151433202105,0.093893284653658,0.15408986889614518,-0.11664381497330531,-0.41930489785705105,-0.22876529957658737,0.18908781211731102,-0.12448856462192676,0.6368528193040589,0.20029303442092214,0.7077700566333552,-0.03555842889823883,-0.3499762138176891,0.3303476566559385,0.29932618590822535,0.17439193077645465,-0.10194326312593485,-0.24895968996024864,0.6343075805320998,0.39465850266046515,-0.1069301803613799,0.4277481912923197,0.12255643034812991,0.30949851369211495,-0.3671234262637301,0.29802714461404023,-0.026611406444497596,0.3491104662654587,0.37800661001873637,-0.14930949763081536,0.17339483477987194,0.5301261953078474,-0.2501813153006807,-0.18362477470238056,-0.4006124671825619,0.2946209456470987
Cerebellum_7b_L,0.18631445747812045,0.12683069111527565,-0.2156577400554474,0.8332973027736518,0.18585520069645975,-0.06020762001636485,0.2604250274312148,0.01761788574453124,0.45364659936394747,0.5638797374576178,-0.009677435198486333,0.26349323811356223,-0.3964566753364697,-0.09620798106416427,0.06543915563002377,0.8796448336919988,0.13428362121416643,0.02777491381515734,0.013028672478988609,-0.14149893780215292,-0.24465670420346583,0.05610310479594571,0.17665011321662677,0.02480509528304903,0.4629509659970772,-0.12827852962072622,0.17089396446624913,0.17019378262070123,0.5035672773830323,0.1084039823605932,0.03792803870783334,0.13301228712016025,0.09400970309812852,-0.14906649869711974,0.6595216466654473,0.055357930468742864,0.542751792138424,-0.027784427225737336,-0.14281850839468707,0.21728679323481792,0.3607465840275764,0.10409459631535278,0.046520102475547706,0.2789102639516842,0.19885528837663088,-0.11092913756623998,0.5451749785111025,-0.049432041295466335,0.45866583383949094,0.32561887265075273,0.5809179351417428,-0.342810721140201,0.22067600341198212,0.08112759050904719,0.2247599810524033,0.009121638147454827,0.42034365712716176,0.7071341462283464,0.41091683803317836,0.07930406693830164,0.07285062414266394,0.3231129880618117,-0.08591010159121745,0.23603765526531165,0.027671289166522773,-0.2844627459122144,-0.17149789309005542,-0.05478838561628302,0.1862124613032927,-0.24019529592678426,0.13642887147783678,-0.09744762535103771,1.0,0.171094745145147,0.3624648578471418,-0.35629844496251273,0.32303043198799414,0.12673069537844997,0.37304205478474206,0.08119834064860315,-0.26657607988790893,0.8809209771938171,0.10906533929119112,-0.33612947231071144,0.1920949489144439,0.0042388332558339036,0.45243631413482616,0.20782757468968818,-0.08160457888838621,0.23124348291797042,-0.03677567371294612,0.1921419977609754,0.22978697754915375,0.3133669635382186,0.21926652049958206,0.5295907956840279,0.11402732753490227,-0.008714475507907443,-0.17224000006309098,-0.199862215325345,0.032903651386565376,0.09259258770542961,0.22235792581690894,-0.09990622589757832,0.20218659745798992,0.11374382687357719,0.5746144197489316,0.058846851810724625,0.02830227830873244,0.38259363690373016,-0.306795142255913,0.008059862656078711,-0.3985592223449962,0.07220204664335318,0.20121315611024626,0.17747429820012325,0.07217304003404218,0.42406898933029424,0.010494227074524897,0.28590389802334776,0.31690775152657813,0.11657491544632612,0.06205163880357936,-0.03901133750113774,0.28135552063587194
ACC_sup_L,0.2959038370790593,0.4335434567820008,0.20373943666851313,0.21163392476030551,0.44068398690633165,0.6615951959092548,0.3223791584089913,0.49968454121325906,0.7157562975031118,0.13567854927426176,0.3936489381389353,0.5437275146473136,-0.0412923101446503,0.32537199199510286,0.6034921056649777,0.054419906082299185,0.05144358171884086,0.6581310130218615,0.529424160382989,0.3575896837334002,0.1384570562166865,0.6996514855838297,0.7556190334367014,0.8355818928240267,-0.05747178158706199,0.5296136763623703,0.5809097909471795,0.7302464291826501,-0.012876996900486956,0.44049440259374484,0.5293579880468672,0.21436281120406764,0.8520086052846739,-0.019981528806238127,0.2909799031699981,0.8453358501696628,0.57119945575173,0.5897530495207889,0.45283742029605145,0.7535682310438021,0.7428761647771098,0.6641224410148402,0.10543853982657127,0.6670407381729321,0.7375473763510502,0.025330061970023014,0.6691690634016657,0.5264708290817152,0.6441554065411299,0.5183773939948224,0.6562570424179751,0.04903642152961681,0.48373443484731615,0.18148475439889752,0.7812594449307456,0.7233823985680574,0.5604795754850658,0.5351327089636047,0.7428376493643959,0.8601636613456831,0.7498663270433812,0.7908656392649759,0.5645335192939942,0.7462141628412482,0.13862470229564672,0.1045043627236288,0.021475737530096628,0.3077352360566047,0.6308026971245619,0.49162794419355355,0.7652356469244903,-0.021119034791185015,0.171094745145147,1.0,0.6958501372625598,0.06470681009762282,0.17358457162664315,0.8114185268474374,0.616121600975257,0.07901570521319269,0.1087057746568859,-0.07558658987884687,0.776507202898916,0.1048857557894487,0.2025658498768531,0.7206869511984315,0.3641811084391332,0.8270402238085997,0.1207935091547107,0.17965621354834674,0.8311504703126903,0.7971017532287005,0.47947811202174384,0.5836781688901348,0.8619491839437748,0.13160179116785373,0.8134166730533341,0.4814066401104048,-0.03940459072549498,-0.05959789768444753,0.7823729510467038,0.25236310944586726,0.5352969148296397,0.3237397985313266,0.7444128348766003,0.4833314329680669,0.5650593536515396,0.29182761437309895,0.4583460723323531,0.6067083998734313,0.08344052836682188,0.7468236585911667,0.020037002723237926,0.45615611968126235,0.7229429941311034,0.7378477261377445,0.6145866850584097,0.18962130723043938,0.7169133576047645,0.8037338775501048,0.15314555072195243,0.6846584876104072,0.6931329572083732,0.59436001094448,0.5069228857905553
Cerebellum_6_R,0.4170427627595663,0.7875433880488648,0.3148444539474186,0.3217133158102807,0.4672288271985844,0.6814429968192242,0.37520777600576016,0.5276406760866598,0.704931586715653,0.5273710529863712,0.7030315544524005,0.3801271400576255,0.21273147403113277,0.31305921374313483,0.5920860046781966,0.2930192247145548,0.34982347281498455,0.5553114299529178,0.3152199394844876,0.2028096403081011,0.23635737618050245,0.6815278056003246,0.6507817129241223,0.7260672633112486,0.4015929515472253,0.658875518744734,0.7557511417950175,0.6617312551050246,0.3939865630653,0.48868268481049615,0.4055081443752816,0.38507820960721545,0.761730306962166,0.025063054820971223,0.6944547076269149,0.7638862664198074,0.4750396633648132,0.4098171319404723,0.6012820617667944,0.5675774063126716,0.8326012851898046,0.5799798251367067,0.24213419449879323,0.4630712728655969,0.5491706014794774,0.28434396184559985,0.5835545724445462,0.405674434377746,0.6813216556502807,0.4543799411084294,0.7950674679352409,0.3196944461955145,0.43095840545920433,0.3223853623251219,0.6018746174612036,0.6443710848696997,0.572467330050637,0.7854193702125072,0.87015219865145,0.5579703855331201,0.5313558584090078,0.6696627829305137,0.2580274969668714,0.6241255099297697,0.2865788023457809,0.20163193761564893,0.34383607950416134,0.4678627992125169,0.4101095012643819,0.33559051484714153,0.7706909886995448,0.20396235584426145,0.3624648578471418,0.6958501372625598,1.0,0.11224791258377483,0.27657610361320134,0.8169759254314908,0.610641142530192,0.31986848288541464,0.09435499279010787,0.18962302653620938,0.5375047818429949,0.39247733294604226,0.2975546573813053,0.7146993631036829,0.3045696494892546,0.5612090282582124,0.2168468441088217,0.4381546051421424,0.6484601749902523,0.735080486733207,0.7094584491019491,0.48379985556587396,0.5804756291385456,0.347677089127101,0.6233241944167102,0.5053617901631617,0.30854720512468375,0.16769199502174958,0.5339136636967696,0.3085073377783509,0.8773623636083577,0.3850181327958075,0.9346121692839079,0.7217561170781511,0.6920256392446401,0.46699220241140155,0.3932537977043149,0.7160778461606633,0.4159412369633084,0.5523748490104693,0.29224906870017897,0.3723793648508738,0.6594357206212399,0.6402844406742185,0.6422111127277903,0.41750176934221994,0.6442528434572954,0.6385364341869664,0.4859028039198275,0.5214892978971007,0.47417991182396824,0.4035632476301509,0.8027866320837201
Angular_L,0.29633168807736127,0.21172813331925203,0.530043338284304,-0.5337400465328819,-0.1364627093406469,0.20936174538758362,0.06605655939536642,0.32056213121118793,-0.058120172837193236,-0.28866446974890875,0.4268962269097671,-0.12592453028268139,0.2551172910682322,0.44901433144040354,0.009239151951677836,-0.454494364484085,0.4589164765960403,0.10593108659540826,0.01542831409570367,-0.08837449748003041,0.6114468167183681,0.2359494242400551,0.10523918167394232,0.13396572600641027,-0.12238475805114238,0.588081076147251,0.3182032483615819,0.029918713216598673,-0.35980253481204805,-0.08089142715800131,-0.0030872072213599068,0.34598078441264213,0.19342289688628297,0.27699494721705387,-0.10467809650648531,0.11908963178991745,-0.35130097770993235,-0.18152401168568758,0.6183370614445632,0.027837642707591852,-0.012658999631535155,0.33954318834309427,0.42718112790938373,-0.06404771546125082,-0.0022183601461015453,0.48878849277063735,-0.027120798863101987,0.17124930455973292,-0.09828626942385715,-0.3125580639719262,-0.08067630522422077,0.32129081255228437,0.1411279802758791,0.4166534478375211,-0.005266615526497618,0.2494454855640659,-0.07933354124195628,-0.2144111337141948,-0.14098830849967317,0.18610668738204741,0.06225082995592532,-0.17873360675268715,0.12002964593000612,0.047897057789101624,-0.014474484357147155,0.5893447291319385,0.187291139875275,0.5448216776646764,-0.2407681514762991,0.11415292897463991,0.014075530887260171,0.49321578289725565,-0.35629844496251273,0.06470681009762282,0.11224791258377483,1.0,0.06210322740767138,0.1359895189168532,-0.12315439540994721,0.3907557000492692,0.03665033489786083,-0.3998267506827011,0.09199951787121761,0.6773142522101071,0.10059592525311147,0.3134835308174796,-0.34699265182640937,0.12332113799045147,0.40047719738174864,0.12819315093021263,0.19531910097319005,0.17444962550866985,-0.04433374004361259,-0.31620682501384534,-0.00028724894973362035,0.1451698725006192,0.11942838723331134,0.4444804357841706,0.05392097225969624,0.5937138014491512,0.10186196809519782,0.0009593685247830879,0.4248327912686327,0.33073583862534056,0.15534358907534093,-0.016511685220596324,-0.24424950453688793,0.3842014739864041,0.2985598804126993,0.12772018578429062,0.4531368562401888,0.2720867033679942,0.3197241558504757,-0.1287560337516095,0.23105728584972432,0.06468142732374864,0.3150358918812527,0.1551870723223015,0.15528715792709702,-0.012858021238186211,0.33059105513188447,-0.12838431893690597,0.1909633780889253,0.08879885749158348,0.4159221411260779
Frontal_Mid_2_R,0.44909698300753753,0.21535344471707926,0.41207228518065253,0.25961867813898,-0.32441362622800163,0.031106955742132313,0.8233281594800956,0.535197597124501,0.1439751470200082,0.2419194434320233,0.18850078005407897,-0.048344677503436045,-0.013989051585067294,0.5803876733182373,0.09378904546110686,0.3801913537844891,0.47937788949664745,-0.20378395402099322,-0.27277386717473384,-0.6232580694825167,0.4140291093663455,0.23292907344673516,0.4937455080630437,0.19858973478098857,0.22195132962201275,0.24964043552924373,0.3145994381462222,0.1373605251210026,0.29739944893874193,-0.32489006496176814,-0.4349115478728893,0.40855538550313436,0.11745220182222675,0.03868333413804598,0.33155913969692924,0.13755706912727464,-0.022882324703978607,-0.195732120567944,0.2214346643997975,0.05517993167700344,0.1736365838110608,0.2899734330734836,0.742418713876333,-0.008349298112528167,-0.03576578921829217,0.37259461461494164,0.12532739410410415,0.22876864320052087,0.22345542004447777,-0.14690817185320992,0.3178769262030304,0.012444495461837922,0.8140605405808883,0.7783238196089869,0.1388242265331406,0.3047649333491298,-0.055163336250731554,0.4034190661865624,0.18004609736154678,0.30596112996651215,-0.08189689242824964,0.030050252213851665,0.03891680861332764,0.6233909067915974,0.07020668157516892,0.3494374410175292,0.08904635378077518,0.30307729831767605,-0.2864353683519451,-0.29746029670775603,0.21253478386845967,0.5443740219333729,0.32303043198799414,0.17358457162664315,0.27657610361320134,0.06210322740767138,1.0,0.12928061313878586,0.06739328748763652,0.2273197730841516,-0.30869599414455623,0.38840097550871877,0.13960344762159874,0.14336054740430296,0.8150478442247288,0.46303640922312145,-0.3377559526910765,0.16334194708714134,0.5436997926936309,0.11000620100798966,0.2278391353122721,0.22633144433331331,0.07700438243148756,-0.004565186902148648,0.09608736209127199,0.22090945148082491,-0.035434402237246615,0.5138003720750659,0.05375867879002515,0.3894253248966882,0.12655436595017433,-0.15602802674250915,0.2106131292204694,0.10647406949553469,0.21026920088714643,-0.0065301658108119455,0.19207238926465384,0.5144333546119386,0.5084939629943227,0.11404320747042791,0.1370292222196213,0.23268394653475652,0.004233237632170439,-0.11707462734471102,0.4723157707770711,0.17891975691727988,0.5701582189327582,0.296654081965036,0.08583131014968905,0.4032982177671962,0.37958454747943426,-0.014893529355280943,-0.05628816308205814,-0.3660498618853095,0.2097777370828057
