,LC_R,Rolandic_Oper_R,Occipital_Inf_R,Cerebellum_3_R,Raphe_D,Precuneus_R,Lingual_R,Vermis_6,Frontal_Inf_Orb_2_R,Thal_PuM_L,Temporal_Pole_Mid_R,SN_pc_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Parietal_Inf_L,Heschl_L,Thal_AV_L,ParaHippocampal_L,Precentral_L,Parietal_Inf_R,OFClat_R,Temporal_Inf_L,ACC_sub_R,Rolandic_Oper_L,Hippocampus_L,Raphe_M,Angular_L,Temporal_Pole_Sup_R,Temporal_Inf_R,ACC_pre_L,Calcarine_R,ACC_sup_L,Vermis_9,Temporal_Mid_R,Thal_VA_R,OFCant_L,Hippocampus_R,Putamen_R,OFClat_L,OFCmed_R,LC_L,Thal_PuL_L,Heschl_R,Frontal_Inf_Oper_L,Calcarine_L,Frontal_Inf_Tri_L,OFCmed_L,Thal_PuM_R,Insula_L,Cerebellum_9_L,Thal_Re_R,Supp_Motor_Area_L,Vermis_3,N_Acc_L,ACC_sub_L,Thal_VPL_L,Cerebellum_4_5_R,ACC_pre_R,Frontal_Inf_Tri_R,Precentral_R,Rectus_R,Thal_MGN_L,Frontal_Mid_2_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Vermis_7,Frontal_Med_Orb_R,Thal_PuA_R,Occipital_Inf_L,Caudate_L,Red_N_R,Thal_PuA_L,Lingual_L,Vermis_4_5,Red_N_L,Thal_MDl_R,Cerebellum_Crus2_R,Occipital_Mid_R,Rectus_L,OFCpost_R,Thal_LP_L,SN_pr_L,Precuneus_L,Cingulate_Post_R,Temporal_Pole_Mid_L,OFCant_R,Fusiform_L,Thal_IL_R,Frontal_Mid_2_R,Thal_IL_L,Angular_R,Thal_MGN_R,Parietal_Sup_R,SupraMarginal_L,Paracentral_Lobule_L,Cingulate_Post_L,SN_pr_R,Amygdala_R,Amygdala_L,Cerebellum_4_5_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Thal_Re_L,Cerebellum_10_L,Thal_MDm_R,Frontal_Sup_Medial_L,Thal_LP_R,VTA_L,Thal_PuL_R,Thal_PuI_L
Cingulate_Post_R,0.18813134045546118,0.5565548530313027,0.03626325232597409,0.6259705149186183,0.1258842729950806,0.5536032544871391,0.3655819745026301,0.29915299568478554,0.4203787402111838,0.6712424590037159,0.21802938674020614,0.3048146970011108,0.5909329821629637,0.5217954642406839,0.6200744611210378,0.38607159224597776,0.3017672860095851,0.5252538476881424,0.5513447811129926,0.3496338742918324,0.4256403617046941,0.5067831916172696,0.36818070357574956,0.5450490720490972,0.5592996374096285,0.21266595710235295,0.5443299787004212,0.2635626404809466,0.1946220493467655,0.42267260870992557,0.26163953798138334,0.5885705434802084,0.5284174612740646,0.36152161050401,0.3938074928223642,0.04374477783472856,0.6237813440356558,0.44273818526492864,0.4606551300659712,0.37567034621684137,0.19115301376329608,0.5987738551464801,0.5458994726941296,0.5274213472633659,0.22291469215577941,0.543050881567145,0.18549784225772714,0.3267632549118058,0.5596175519847226,0.5859938295292366,-0.019056259550109957,0.5302093715067003,0.5818958349101453,0.22508735379941358,0.328955054876434,0.6416175329933393,0.5850465852173917,0.6029661700757349,0.4449456670458795,0.5279714734059452,0.3528184054588205,0.20202094168535104,0.6611378542931912,0.22702520109620145,0.4156369524414488,0.10339971912655162,0.2458447474314692,0.39409583890082256,0.03141730204813537,0.525667212021198,0.5495808899020826,0.4750749539013524,0.44919834682340065,0.6293080860609339,0.40206088206536855,0.20206176561753714,0.2497261492619856,0.11350096493558604,0.22376780555946385,0.3729045296602659,0.5015687802001021,0.11874289776454712,0.5686535727240059,1.0,0.4376123246344195,0.39101717491208926,0.40152995795170476,0.27338282370136074,0.4915710120258458,0.2707477745530492,0.3206726549470438,0.290496115876255,0.30797111527238247,0.6314940642801307,0.5502161598504736,0.7964543876218834,0.09844210953770642,0.3552435601521841,0.19571189457848248,0.6137110574454266,0.4746606879655502,0.623319890180813,0.13749022926246643,0.5003422739606488,0.4198732264343283,0.6922202771179793,0.36171432633252426,-0.07024567080021771,0.5177962561638404,0.2751734737457537
Temporal_Pole_Mid_L,-0.15467417603762162,0.30220235467613127,-0.1844404247632646,0.3747929014992936,-0.0700543261397047,0.2901801945181921,0.273887012247501,0.18253828166612768,0.3631549367750796,0.5446406015119089,0.30521865236150936,0.24163428074171012,0.3255307545058613,0.6716508811369097,0.3629409675099379,0.41594566926728077,0.7461136559340578,0.5519495772774068,0.35130983587519515,0.135496758827048,0.5795718190356288,0.4138558416073482,0.7027795084773806,0.3313533707825108,0.6631195003247612,0.1996533993008225,0.17722156437144998,0.21693291493066671,0.16593974513308685,0.7874393941356874,0.14881891948599774,0.49464466576153715,0.5759311334978074,0.13667722685417932,0.648668291704436,0.40884896333687765,0.5260821817155631,0.7899096235559436,0.8266746312333855,0.6680594884590704,-0.24382831386341886,0.5221202388540488,0.43488855279253236,0.3931969015940073,0.12861085423976878,0.6350504077273834,0.43482568596792354,-0.08023684350546938,0.2541286852959453,0.5321933565176696,0.26802746174530384,0.5457344193896717,0.6066269951090795,-0.1765191881558045,0.798346842521965,0.5704790912986812,0.39839476229897175,0.7383930420789587,0.5102729422705151,0.3346533213577348,0.5920215311092489,0.5124083615328096,0.7140396682849073,0.07861455122649434,0.591517960915095,-0.07952226572127373,0.4382417556639264,-0.015625201620250696,-0.251590676884734,0.7271603924759565,0.5616498245008925,0.3738252735761599,0.2683194390612339,0.47542937165982346,0.38147879470691426,0.3433907661701319,0.23436106639532975,-0.206151635269899,0.6027945896356144,0.4505373593270381,0.5482243044677454,0.09392046348978138,0.24033504431224872,0.4376123246344195,1.0,0.7579563643629802,0.4089880809869822,-0.10824429545695793,0.5722969112567375,0.5258467417016989,0.01923192176043751,0.39279938674404785,0.11587516716561334,0.4744378689954784,0.2654798707118858,0.27002100841029403,0.43481364479909607,0.49732164692367403,0.46193773411167416,0.5113003132551192,0.7701387045584356,0.39183972379220067,0.029668613922157666,0.46645681628649266,0.4487904085186521,0.5428859093323082,0.5283811810952722,0.39282660256645896,0.5466539544303738,0.4313521735043615
OFCant_R,-0.17886278248316548,0.2916928825007293,-0.3971534779767779,0.4050286259372974,-0.21115530347044412,0.2593954738736909,0.06700323103137058,-0.06319394938041396,0.5916191686512046,0.5061069299352394,0.15350101115627376,0.40568444165116485,0.3758975146971118,0.5890252860192183,0.31101955673033577,0.40500614995112194,0.696672946271104,0.560514055846113,0.34120846771105673,0.1429598498884147,0.8145390762882766,0.40635657191578956,0.8277595859505258,0.366874842593168,0.5458801851541807,0.3258018075485904,0.05633201206171696,0.012205913831220418,0.0682530070613346,0.799178759358766,-0.09320948486819987,0.4791663631341427,0.49721083438639835,0.02579860255882165,0.7254789548330932,0.2983740023498782,0.5406733110578974,0.7534995998622817,0.8391850897803514,0.717215372254786,-0.1366246967106475,0.4825976858667468,0.38822448985787905,0.39057336055520425,-0.06444832521307771,0.5289889730141243,0.3802304463723424,-0.235362569348392,0.3616570697346694,0.5261689124570673,0.10887526325837209,0.44778775777351204,0.6255154937495988,0.15013703762512104,0.7883680534924589,0.5432483160984397,0.2986651246147302,0.6709496552136134,0.500216662056622,0.3458434137564708,0.6490707556328132,0.49489789859219085,0.62302108061709,-0.14984227335720962,0.651027109041156,-0.13398655612223312,0.48580732612784133,-0.017049668746849777,-0.44084708544986156,0.6203378393123176,0.47318114961579666,0.2896585055278065,0.07611043177432783,0.3238051027159343,0.3663625098644616,0.2807764657436885,0.17399013005426076,-0.37027400831403817,0.7996211642539607,0.6581263599465325,0.516406372213955,0.3594986385556576,0.21984874989054945,0.39101717491208926,0.7579563643629802,1.0,0.3463649079472168,0.07694213530795761,0.4729791602439786,0.5131508940259153,-0.03153614243262726,0.358887016348652,0.11177341644576098,0.3767647808712372,0.2777165660888033,0.21540707239093324,0.27990236232668647,0.6119122210092797,0.3718914823276685,0.4880888284941925,0.5307283080837285,0.4058831579148882,-0.10049962278616976,0.4643617674738117,0.23773672852501992,0.4443230497615332,0.5162370512467017,0.11160006164768543,0.5387540033714672,0.21881651483788997
Fusiform_L,0.006271607135797962,0.47666638063486927,0.33195011797938734,0.7106174813478522,0.20247862885294846,0.5150701386812263,0.608351705287507,0.6946796733057119,0.3994871562070424,0.6947324464780463,0.412867327346973,0.2416222166845042,0.3331818285170653,0.565365535466207,0.3696713421464939,0.5660440108342667,0.43009529390507056,0.8087329987878084,0.49223118922698816,0.27521701969388856,0.29568512693606813,0.787550825218115,0.38240178555432025,0.6546672225611186,0.8001891559129994,0.38236556460325744,0.30416353044478933,0.5164643581580823,0.5293775628808798,0.518412082072508,0.4240285604064262,0.5813421580400624,0.693460070755588,0.5501589784832915,0.25736227935350237,0.23881008130715844,0.7481602329914256,0.43604801290072304,0.30001948908987097,0.1508792740101315,-0.015297588114464892,0.6927840849268911,0.38415804889290917,0.4697373324931539,0.4031154632449491,0.6529212021251128,0.14259956047834127,0.5140740629143393,0.46975006400407693,0.6012962485482968,-0.0014979825183386725,0.6067533601241824,0.6927575937413754,0.18744885585325943,0.3942687493688847,0.6786265403203058,0.7417499233259047,0.5535249456905076,0.5400491288400281,0.48170639015981476,0.4016110063448504,0.6012618241363447,0.6108700547606442,0.47791714723502676,0.3978942820923238,0.43074573273189737,0.33549870361173945,0.2579099867071325,0.311592189438576,0.7159319480226591,0.314047510641349,0.5895462069857768,0.6331186647239702,0.6800004507658995,0.09486170929413512,0.6179698601752629,0.2553106505020217,0.20860002547253714,0.40418135983979164,0.5768361863397632,0.6276450519666469,0.18038152864897208,0.4005743896378126,0.40152995795170476,0.4089880809869822,0.3463649079472168,1.0,0.36171270320365717,0.6181152111202146,0.3702531786000963,0.20504685636497286,0.3604441034705851,0.10674993427542417,0.5133913109361272,0.3478489282524065,0.28103947143647573,0.21497764074235792,0.5266857636797704,0.6547401064592417,0.7686957275988857,0.5710064753865962,0.5202292515574463,-0.20691985844616065,0.5964968853359133,0.3596534096895281,0.5420410700106543,0.48214335992724944,-0.13544136646109659,0.5643816980880578,0.5583925249129893
Thal_IL_R,0.3201899769534694,0.3196235024177959,0.15769754635801608,0.34010851904084466,-0.002898010839244134,0.4360234374189013,0.35046624008305,0.2328505735316337,0.2096903151362676,0.4885077615270984,-0.05482038473375919,0.18062931423120562,0.3902350268024567,0.2862983636704792,0.4808850998388332,0.05688046858341902,-0.18411291989499587,0.20730132482128535,0.42445022087250356,0.4901585320075846,0.34641778842844884,0.24931321590668074,0.0002645295765498239,0.41636604735803334,0.1467899893138554,0.3933724066977058,0.5278947139540373,0.18709933943185644,0.1677471755427959,-0.017952186845126936,0.36399914937806543,0.4214283808458367,0.2961106755941615,0.46517413546634806,0.1554697261218557,-0.355405215330894,0.3382989728499227,-0.04135930198927649,-0.036979861244012584,-0.022593640544547232,0.5304592424415862,0.3886145809737953,0.36415766430677854,0.3613163911408147,0.45283279410414595,0.32023222197900186,-0.20415421824021357,0.5745831165713169,0.45870945258097473,0.3677613817245797,-0.4139418431925036,0.4028600676267853,0.21991198354977545,0.47246965509928723,-0.12143874089228415,0.42382387111068065,0.4710227539935475,0.2243072684850181,0.36626513782652803,0.5449882079192131,0.20077043361325844,-0.053327558699360914,0.28692899025326934,0.26405263381698635,-0.031214872056367828,0.4420599746510054,-0.1193676542293168,0.6786840388440926,0.3857819919874279,0.14681990392533872,-0.058274445138254256,0.3953676151310477,0.5035391411888919,0.3911157451948026,-0.11660183070264128,0.3130847109494755,0.28875915832772,0.4427034727957555,0.24601802775064024,0.4045910118794332,0.3903333306875862,0.2301593840405133,0.4554686743814796,0.27338282370136074,-0.10824429545695793,0.07694213530795761,0.36171270320365717,1.0,0.34379357319713927,-0.1969642897377878,0.4886768393783992,0.19329282293086458,0.4389632047669438,0.41584502697586995,0.42655462104205893,0.16255089616179205,-0.43179414189339294,0.09075896423935172,0.01760321339777355,0.47038678288289903,0.1757608525055506,0.4449711026382163,-0.11696682831461264,0.35463907480582957,0.14012143316920042,0.32181264680853455,0.33804236658925463,-0.5310740814635798,0.3815762433380949,-0.06190339545795124
Frontal_Mid_2_R,0.16740312302165714,0.623759935112505,0.08191832428572207,0.6042054201681583,0.3776960354291454,0.7429981369830045,0.707712538394173,0.4890713382449647,0.5920814355562587,0.773106305644533,0.39060747903874615,0.31172445001395277,0.5505439014045327,0.9256981727465474,0.7240514331806012,0.5772952912217382,0.3627792793199449,0.6394955336207804,0.7500659218728548,0.6600850306285105,0.35338373437397747,0.4623374568383283,0.4087104293620194,0.6732417604105105,0.7176833906774893,0.27371016880346877,0.5693181418779854,0.44868887496966003,0.3046253726937572,0.6365980049420692,0.5562009569714849,0.7837973985694021,0.7341398709035506,0.5850934040166578,0.350886834256423,0.29824266819337203,0.7356379123540983,0.5949808110944432,0.3867270776207981,0.32874443231673,0.15514502397404256,0.7641718134902906,0.7156288680910959,0.6629508998330389,0.5426495023946345,0.8989045186187675,0.2782156803969561,0.4973058388406969,0.5595597502148368,0.7402297077674546,0.15676721448330244,0.845276873081999,0.6151561515083397,0.16977582129018307,0.4306770474081952,0.7813702144352666,0.7924906337320372,0.7828853563456288,0.8658027807371054,0.7891214082174881,0.3603881793302593,0.36714433570405763,0.8684932615837252,0.20180763730638018,0.6013619845416669,0.12990518503015502,0.2955997527475829,0.36499435578889255,0.14280548528575826,0.7705968211123064,0.50778000788697,0.7508480306641802,0.6765662659860493,0.7953031528516664,0.3373909254964008,0.4907716852198432,0.2724878335544727,0.3848999107666581,0.3599443112819313,0.5481349655268327,0.7829339094023421,0.06714941784760728,0.6943176021165856,0.4915710120258458,0.5722969112567375,0.4729791602439786,0.6181152111202146,0.34379357319713927,1.0,0.43198241419735856,0.5834642571266312,0.4146756137307416,0.5490752220238312,0.7045470895387094,0.6543425398467672,0.23042066612582707,0.3031091352149865,0.4146478049195006,0.42304869362498493,0.7773305740258754,0.617322702893814,0.7523366669065782,-0.003042837542663312,0.6333573452047179,0.35117059181100957,0.7755219729197731,0.6937600268756461,0.03708765698724071,0.6601269509079905,0.5617083290749879
Thal_IL_L,-0.03949710768758596,0.4636388591007836,-0.09154124056067996,0.3942573145241451,0.4237148481632432,0.27935613453634456,0.21950131990635172,0.21007961187726057,0.5873086952598627,0.36676269108686194,0.4015210677493601,0.5464424646609799,0.2504831987097578,0.4816136609862431,0.26574892684435647,0.6543574482312915,0.5240475587263039,0.6086537799063856,0.37964668579036814,0.19256369076219637,0.2915861657555786,0.30964466436070665,0.6364518152072821,0.5151450876604583,0.6354088182847925,-0.04186288838711622,0.08041039581481615,0.24440507120654545,0.19916773446555253,0.7078552952557483,0.04652486853586414,0.49992209478395516,0.3840199198455227,0.14835227519871758,0.17397342171493702,0.610667127245175,0.5064822907183766,0.5772601811375492,0.3853836555412318,0.28411750499020016,-0.4761645896878695,0.5158148570817108,0.24249911229409327,0.49858068668029504,-0.03651756727858933,0.5356347145921008,0.42929415666313253,-0.042640297075186816,0.4490166049990137,0.42639738278038003,0.26539108643340353,0.3592330529433667,0.5070064942242567,0.12183331278306851,0.5628628895119636,0.4647064702916815,0.3156640352888261,0.5172400160377889,0.42763081829757543,0.2301388303844502,0.4510785575440687,0.6464994694963804,0.4581138790428833,0.07805556721145028,0.7004828201976678,-0.16921455213365844,0.3093051667068345,-0.34336856904907104,-0.33546847213760267,0.6105563822049501,0.4244020135625341,0.44343078397277713,0.1002171432272676,0.36998907539779424,0.4211745776492405,0.26224342241803267,0.08451003237851602,-0.07856676795007733,0.4083584515038834,0.4892607940497942,0.4241936925722991,0.2952570506205415,0.20472554144089192,0.2707477745530492,0.5258467417016989,0.5131508940259153,0.3702531786000963,-0.1969642897377878,0.43198241419735856,1.0,0.09012806746599292,0.34614081290746057,0.05635712045709489,0.3772998861613323,0.2597834457668828,0.1753125511137626,0.7103093920403961,0.48173568454817156,0.4391417339930113,0.3750607537999165,0.35713380833535374,0.3313541986741186,-0.08860537418456846,0.44391295480902754,0.1423966463661984,0.4406992817081883,0.4181620015262591,0.33059639653584927,0.37137492447101106,0.639606374037756
Angular_R,0.41619188977769855,0.47211440574020247,0.1282414962750245,0.2740920943480113,0.5105268505066891,0.7412363099884501,0.5922663815328223,0.36246949414033375,0.30432691329034545,0.40922942344483165,0.12433052954387594,0.27623686786923923,0.5918521935710175,0.48796917106052007,0.7843147191420702,0.22040022961448158,-0.2825398480400448,0.20042145868165354,0.6569159395641505,0.899248560116744,0.02840799694729156,0.06872809224548082,-0.13334413375212228,0.43019684042252393,0.2307645535990422,0.04842830357359088,0.8390961583937273,0.3049282634705575,0.18025615246404972,0.02779394548392528,0.6276732909606895,0.5342553045140991,0.2672073372119942,0.5917313954281455,-0.11026106824831353,-0.012291820654590944,0.38053745494046104,0.01666938418825235,-0.14751087332728025,-0.025225250625924595,0.3663177567780849,0.4184322451150187,0.48874801426917935,0.46392279434609784,0.6642752145179331,0.4801200704556775,0.07411415622739924,0.6141867848319363,0.4985657781962248,0.3282379482913918,-0.057133653240706656,0.488552206359315,0.13429592292655226,0.3512899597788042,-0.194003202058733,0.42296379293860353,0.4970024054316034,0.2884202466676018,0.47047812105315073,0.682566404965387,0.02995772608964218,-0.14497103123701657,0.42070139971468906,0.18342462937928153,0.23956766108860542,0.11737607745106704,-0.12270650965992672,0.5321723779082592,0.36648943858112687,0.1836479014727096,0.19334683104554637,0.5296724609212786,0.5594315393869405,0.5207852492581447,0.32212555485650546,0.1189043141503995,0.17101015144585213,0.8189031079695187,-0.016963976899700507,0.24761454048366371,0.39038438576522194,0.04991709393269479,0.7794907798579933,0.3206726549470438,0.01923192176043751,-0.03153614243262726,0.20504685636497286,0.4886768393783992,0.5834642571266312,0.09012806746599292,1.0,0.13129617782409334,0.8673153925121059,0.5577010392369237,0.7029623227358611,0.1994789653645621,-0.022383136147804416,0.06872929945369252,-0.0077598479157284395,0.37858172168201776,0.19052038663976348,0.5337807504372589,0.13707558534367736,0.2924954781895589,0.07606301112832978,0.4890845453991028,0.33809360681757594,-0.2381943980086498,0.27809714573488936,0.22011453421163973
Thal_MGN_R,-0.005297120577289898,0.066889671654778,-0.055601973864950915,0.10154321209743766,-0.1165683572480519,0.38285698524196554,0.3925754612845948,0.256684489925824,0.2949465340524919,0.330449778519227,0.09894891074528227,-0.09174119016711367,0.37128041537174034,0.40167277396504,0.2983775848623502,0.39465599373773264,0.3975752327807801,0.318925577401953,0.27568667068412417,0.20630718609419726,0.31384567725328677,0.18510420171250194,0.3109135519112726,0.1888625969603717,0.2501038752870175,0.26290174777454595,0.1409617108132048,0.041487428230967634,-0.04484141985697216,0.3804864634424822,0.28978927963278084,0.2983705445070009,0.4097945986107601,0.05133126495280915,0.17236785656390918,0.2722406685339886,0.18154204720354417,0.3672713781541388,0.32014535127912325,0.12734111101978354,-0.08503381564543755,0.31931392839634903,0.08846371754680533,0.135463703995356,0.22910873151807445,0.4004085955983107,-0.11534960591374926,0.13322038706555275,0.10986947461699038,0.470783003952851,-0.03140436507584078,0.3620465708585994,0.18148117498640254,0.07840165602049824,0.4078946997123208,0.3775807913407835,0.3889411159488151,0.3286935148776397,0.23053616472849348,0.3151813267858419,0.29474165621931836,0.4032486351877154,0.44595775868967075,0.0019383214912675774,0.21683674178685725,-0.06831444612225533,0.1971570139804696,-0.1459028925234801,-0.07199230554520017,0.44114926474207355,0.04174586451178287,0.27992519526475257,0.22769448684842647,0.49945123836031635,-0.026802938337607878,0.5836026737849627,-0.0303359930908994,0.020829989978037464,0.3417341880218905,0.4025607816781073,0.3154102378998512,-0.14962211378808,0.36202291238490886,0.290496115876255,0.39279938674404785,0.358887016348652,0.3604441034705851,0.19329282293086458,0.4146756137307416,0.34614081290746057,0.13129617782409334,1.0,0.18298984777119187,0.20644800920348585,0.259751074717678,0.24025467130734773,0.07123511174508869,0.021442086776375952,0.04509625941935977,0.41725605759525275,0.3488363097055605,0.0938758053273217,-0.18981502759172336,0.3860541706662099,0.2762335594053343,0.3342646403826658,0.23885575227340194,0.08809150132765556,0.1593671567880531,0.3182492074608042
Parietal_Sup_R,0.2870772947713196,0.3506514354214848,-0.09506961077010999,0.19165732910516506,0.35428458352391823,0.7102234728734956,0.49265955702306263,0.17271293067230312,0.33876348513448223,0.3748438937161297,0.02413787595313355,0.2988355749756351,0.6476547967534095,0.515164226540195,0.8334816960786661,0.14811803827990014,-0.23418709452683606,0.17997337707921712,0.6330067308730318,0.8974218317655183,0.15842333349927953,0.07541170675594179,-0.012508480025938278,0.31343837262101776,0.19196190445592753,0.019677703373350845,0.7914721811099836,0.08347947201588804,-0.025586872708573644,0.10088534196107264,0.5462259500206088,0.5344691908417326,0.2840130417798112,0.3950882836710926,0.02978337289194288,-0.06849311381978476,0.33001162840236375,0.10958870193511087,0.03736133795476228,0.11725928281576292,0.4012799154896945,0.3719038913168534,0.4848509607607575,0.41100508975465505,0.5926083944996531,0.4869559697331277,0.09820535658888285,0.4802980752435689,0.4202427528873116,0.35347554718289276,-0.028729167936901823,0.4917388737400742,0.1355529797475501,0.34061459939280414,-0.06351048130259883,0.411807579143166,0.38929173557436003,0.36068721487849653,0.4554828940170249,0.6754587308247645,0.06787967302393527,-0.20016514873622293,0.49464731246751603,-0.03823010285972046,0.274350836227696,-0.06261373086240617,-0.13484586585021058,0.5291319320228685,0.22461369826481756,0.15318492740442527,0.2267143829977606,0.480603782215545,0.44467355681559223,0.44551016775458196,0.39859803115061637,0.0320695112468678,0.01866483393482919,0.6310111487832318,0.0699934812194214,0.25472723515522433,0.37935291363484636,0.1052685957788108,0.8230187637309612,0.30797111527238247,0.11587516716561334,0.11177341644576098,0.10674993427542417,0.4389632047669438,0.5490752220238312,0.05635712045709489,0.8673153925121059,0.18298984777119187,1.0,0.5644281681119172,0.79360476233558,0.17681868931467667,-0.02172252590472338,0.0897591731155104,-0.09825993537757892,0.36660843439696267,0.19539078350526884,0.42099836886417213,0.18879803359339573,0.23279887641814198,0.05574536589881161,0.4826023406844923,0.3950238442744383,-0.1960374751601493,0.32041187661403076,0.11439984805912332
SupraMarginal_L,0.33643696583048804,0.8085826941213672,0.11272947750935408,0.634728379560253,0.4297544949971089,0.7155221469754371,0.5738133316170748,0.44330812727683655,0.47836642398529666,0.7864900307890741,0.24340652619900915,0.45568255189149925,0.6552103469982219,0.747558863169022,0.8710758395132483,0.4645273457665112,0.2224354697314813,0.5996362651861783,0.833270544065345,0.695330330780776,0.3594218526018374,0.5072484832193254,0.32498738387313264,0.7422474744279851,0.6914019988058628,0.16441344380622527,0.7347023002574192,0.4146786255706457,0.3167694834650218,0.45325867479147836,0.5036977737380842,0.8209114511507862,0.6120728960782684,0.6111402152628397,0.3584067675037033,0.09733259995129645,0.7335510084045268,0.48938528342928284,0.3601106718485022,0.3930314121726601,0.23221730070482813,0.7524489864051743,0.7371618810300391,0.8175255640655124,0.4964892846002777,0.7808216353250692,0.24674589343020184,0.5531335353512485,0.709882669467643,0.6836103547513899,0.005278198898879192,0.8008959428967543,0.6267340403994656,0.3194165357555763,0.2603031909643552,0.7900429085336409,0.7076060639089723,0.733441931189664,0.7020870523957082,0.8031999437182027,0.32556630338228526,0.19903949768412427,0.7370851598345608,0.3705650165981654,0.5313276094133181,0.2014192931287469,0.15320607526843152,0.5525303336506745,0.2197666132253036,0.6394763963453567,0.5495858523915526,0.7139540504994366,0.6584831437674871,0.7278656894225943,0.5091504758295862,0.28548749979251165,0.43328633752714957,0.3697340477112561,0.25900863950359376,0.4717577061150624,0.709281392046942,0.14972501358881143,0.7382235893990206,0.6314940642801307,0.4744378689954784,0.3767647808712372,0.5133913109361272,0.41584502697586995,0.7045470895387094,0.3772998861613323,0.5577010392369237,0.20644800920348585,0.5644281681119172,1.0,0.750638363628655,0.4516359819760014,0.1951360323054832,0.40233594678494916,0.31222417014522175,0.7063661582480684,0.5775302066962382,0.7624230251186149,0.12005306965191986,0.7114502175383779,0.40721225592101595,0.814811577306197,0.5635274524642413,-0.035288779808387204,0.650488979947077,0.4602923832811232
Paracentral_Lobule_L,0.2693835006011551,0.5702594875124929,0.017981637209080328,0.5020495719944466,0.38883608997838714,0.7325271262391927,0.5153414579948408,0.3248638875886452,0.4567875494771075,0.6430206671229381,0.20827568072437602,0.37050436781770346,0.7615542384796997,0.7003396461460312,0.8721025659810541,0.35868148402763583,0.06352031368603878,0.42782940875123127,0.8765468135683809,0.7994227080221871,0.3151128135846094,0.3285776675997633,0.1792909625691993,0.5602959124221275,0.4550219602623839,0.16405474326935127,0.7485136461868072,0.2893255792437898,0.24807396876635304,0.3139924220956966,0.4784736930773897,0.7584286912639153,0.5686681424000554,0.5109074475096892,0.2930472610187696,0.01647454082588928,0.5364986400388588,0.37122643704583047,0.256125010361275,0.28198265199108585,0.31491369547674836,0.6200778982819081,0.685928661095148,0.6473666085296056,0.481544266707641,0.6705249464583256,0.10795232770882543,0.4665475164704462,0.618686863570355,0.622234359437625,-0.038802371235545786,0.7424915846635144,0.48449940414158826,0.29283011157643796,0.14867098544376928,0.6388300201919372,0.6287051559711443,0.5944540666402482,0.6058436692963839,0.8250149328292258,0.1681291459478896,0.08025064218012033,0.6671601913916563,0.2058864790172066,0.3773939410282296,0.07900637254881598,-0.009131429560357908,0.46599384914942826,0.1548069604315522,0.3966977662620525,0.4482220877497624,0.6177931658947267,0.5337836320330503,0.6216282577377787,0.47261844482447557,0.17268354605957129,0.2389181880537687,0.45652043694653877,0.1706000559760868,0.39984797710487,0.5306925639760939,0.06385103639660916,0.8029404892277151,0.5502161598504736,0.2654798707118858,0.2777165660888033,0.3478489282524065,0.42655462104205893,0.6543425398467672,0.2597834457668828,0.7029623227358611,0.259751074717678,0.79360476233558,0.750638363628655,1.0,0.3313176568485875,0.06583856585611718,0.24598789610008456,0.05834066871832115,0.5738571273657174,0.3658250573639832,0.6684354603937375,0.11131677497660716,0.5043886548599913,0.3461570797600048,0.6660815219078573,0.5136825111778353,-0.06087396355887364,0.5809698156901433,0.28774331988957336
