,Putamen_R,Thal_MDl_R,Thal_AV_R,Pallidum_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Supp_Motor_Area_L,Pallidum_R,Paracentral_Lobule_R,Precuneus_L,Angular_R,Vermis_7,Cerebellum_10_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Thal_VL_L,Thal_PuI_R,OFCpost_L,SupraMarginal_R,Red_N_L,Cerebellum_3_R,Precentral_L,Temporal_Mid_L,Angular_L,Thal_IL_R,Parietal_Sup_L,OFCant_L,Occipital_Sup_L,Thal_AV_L,OFClat_R,Temporal_Inf_L,N_Acc_R,SupraMarginal_L,Raphe_M,Thal_Re_R,Cerebellum_6_R,Olfactory_R,Parietal_Inf_L,ParaHippocampal_R,Rectus_L,Rectus_R,Vermis_8,Vermis_9,ACC_sub_R,ACC_sub_L,Vermis_6,Cerebellum_6_L,Frontal_Mid_2_L,N_Acc_L,Heschl_L,Cerebellum_8_L,Cerebellum_9_L,Postcentral_L,Frontal_Sup_Medial_R,Vermis_10,Thal_LGN_R,Thal_VA_L,Thal_VPL_L,VTA_L,Occipital_Mid_L,OFCant_R,Paracentral_Lobule_L,Calcarine_R,ACC_sup_L,Cerebellum_9_R,Cuneus_L,Putamen_L,OFCmed_L,Postcentral_R,Fusiform_R,Cerebellum_10_R,Cerebellum_Crus2_L,Lingual_L,Frontal_Mid_2_R,Cerebellum_4_5_R,Insula_R,Cingulate_Post_R,Insula_L,Raphe_D,Precuneus_R,Caudate_R,Parietal_Sup_R,ParaHippocampal_L,Thal_Re_L,Cerebellum_8_R,OFCpost_R,Thal_MDm_R,Thal_MDm_L,Frontal_Inf_Tri_R,Thal_PuM_R,Cingulate_Post_L,Vermis_4_5,Lingual_R,Cingulate_Mid_L,Red_N_R,SN_pr_L,Rolandic_Oper_R,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Thal_IL_L,Precentral_R,Temporal_Pole_Sup_L,Amygdala_L,LC_L,Frontal_Med_Orb_R,Thal_MGN_R,Occipital_Inf_L,SN_pr_R,Thal_PuA_L,Thal_PuL_L,Cerebellum_3_L,Thal_MGN_L,Thal_VL_R,Cuneus_R,Fusiform_L,Caudate_L,Vermis_3,Hippocampus_R,Amygdala_R,Hippocampus_L,Temporal_Sup_R,Occipital_Mid_R,Cerebellum_Crus1_R,Heschl_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Frontal_Sup_2_L,Frontal_Inf_Oper_L,Vermis_1_2,Thal_PuI_L,Thal_VPL_R,LC_R,Thal_VA_R,OFClat_L
Cerebellum_9_R,0.5359777649725026,0.4816568616913302,0.1820568079879626,0.38051667035871417,0.7988626449375145,0.6923162617481627,0.7697701059511906,0.45080678026612153,0.5054842440456708,0.5399538551165183,0.37642031443073415,0.414332730917979,0.7330914094628913,0.4767942684201008,0.49049780102083784,0.49605234182409197,0.6342697928406149,0.56448795723725,0.5918398815142267,0.5864512578906176,0.20978078112009726,0.7176231707305174,0.7503275756691388,0.6936084370633139,0.5238874791971875,0.4738898347594769,0.44319310453523686,0.12386520934880453,0.40523472207184846,0.4014442667935535,0.47369937130377443,0.5440414060598783,0.2307404021368456,0.7201374239085315,0.4461253441621795,-0.03961074525333742,0.6993882267305382,0.4558194508422507,0.632718571593158,0.7556112088982078,0.4562534370125016,0.45275225492516674,0.5654154689650294,0.8208102020196405,0.38372658794295295,0.3797341154795316,0.6249289666664432,0.8653291088351194,0.7461568612011028,0.24411249832635837,0.5249593395490336,0.738403428389385,0.81059011686445,0.7097272632363584,0.7182131197261825,0.6297018839797466,0.465801752863156,0.4751884295317605,0.827610558826026,-0.07111555881600455,0.36260263651649455,0.38606703483430665,0.6157440487070437,0.48909882079285305,0.7870535547085148,1.0,0.542838128892795,0.5303019578269597,0.19192032969671435,0.6646800235342339,0.7422019055053434,0.7253260733546676,0.47076158259249856,0.7503284266874334,0.7268691461659087,0.8702682745027663,0.7042183239052398,0.5719360803448998,0.6713791733737596,0.22633083454078,0.5967782067279166,0.7290430070822187,0.29763617564386347,0.6730935080209339,-0.060593504484492376,0.5922030347939348,0.6414861991273496,0.44010386372932503,0.6563042949243479,0.6703077576073873,0.4996640990417051,0.35944068944768015,0.7970866089104337,0.6598993176983107,0.6183678941812483,0.4466019130004646,0.1151690808047317,0.6062745389619351,0.5994986140270144,0.005900070467284536,0.3759947555861146,0.6841068574101904,0.732582919718917,0.4440837689097591,0.13950080644344762,0.09786389314943336,0.3826356567409784,0.27315101745420045,0.11946024693583618,0.6744586131937034,0.8225393365011668,0.582155683278537,0.4508902909735767,0.6674028216993959,0.3815392143396576,0.746696636210263,0.7353381655759376,0.7197503470609019,0.7745539805127956,0.42838220859539183,0.7553579816200446,0.74030903243226,0.3198460478484007,0.5615068994747797,0.6237597055966494,0.8222730290968289,0.7023354859154783,0.7275803502859248,0.6746786671450068,0.5093572132052576,0.4988902678753529,0.8220914124396859,0.19054202716274618,0.3921157303994847,0.38316950536957545
Cuneus_L,0.02635757738935351,0.11841021378116943,-0.08507522726531518,-0.0077025734320269185,0.5107696540497886,0.5372140462353177,0.529070163108356,0.17821393065330657,0.5793719723348519,0.7929904880093147,0.7165212778330259,0.42311538227646733,0.3723116412965805,0.20079473336762227,0.08272632886911387,0.21287902919743085,0.07384005749508442,0.5183067820544093,0.187768318409404,0.5338608898768794,0.21721218389113642,0.375053388326914,0.5989355785396612,0.5810422641589345,0.7812370394340534,0.5308313183665544,0.7674115717717465,-0.1326698421853629,0.8221053791457648,-0.2075702049180599,0.07619128550050061,0.17982740851329265,0.35591150774737257,0.6229423247850728,0.11605540283916815,-0.13197158148973182,0.6688811997737659,0.0665873088069285,0.7314766858996357,0.4775670726682433,-0.005921693693026687,0.07939341474044968,0.6751504282718674,0.37394165168900284,-0.08325989457623362,-0.10339812054235116,0.6341854541849505,0.6488167896781961,0.49266443120640263,0.3249570547216381,0.08056040961340563,0.3624749113533636,0.33489124948967713,0.6413809941051448,0.5018645631145031,0.256608600919133,0.25888178908848203,0.15905111193723015,0.45501647969578923,-0.2902184069644655,0.829094612326699,-0.05398145289544798,0.6136934646905765,0.8303723022678496,0.4862289763090786,0.542838128892795,1.0,0.20685677705505132,0.08668876337570962,0.6001143532453851,0.6259269681653704,0.43434963419058414,0.4533278375803291,0.8390753651453525,0.5445210934415111,0.6638065119474601,0.4403132575416121,0.4260899005478103,0.5434883970599951,0.356489339575409,0.7912404670684217,0.3385111962198228,0.6401726002737392,0.2864610936210807,0.08456737852524725,0.4977638898723008,0.2876601394799044,0.14460571913530038,0.16854175097158688,0.4461238698599837,0.6373795558920402,0.3742237166575836,0.6954489150550688,0.7824893691017357,0.6277310465681448,0.24407590040362795,0.02177689975178908,0.5005236055296705,0.5132175283090171,-0.07768178692210655,-0.0364436565435,0.6228412654735463,0.39666568719090267,0.14743141628092316,0.39064032922709224,-0.07075831167535508,0.15035424198301647,0.5920282562258495,-0.1461393638904699,0.4907620022234202,0.43150821367745285,0.27400560534668233,-0.12254121478587801,0.20380999276568645,0.7968826459370363,0.43097356892890537,0.2407732310632012,0.19700622900702724,0.47073515486264106,0.15324883948748166,0.34022956313814384,0.5879553922185625,0.7818485534851832,0.6601780008791924,0.5259023950896516,0.5534083263922942,0.42361910543852094,0.5280991441946619,0.5291706216009727,0.2617164377261937,0.1577324737936033,0.531534058962438,0.3767870614841729,0.006285630961128601,-0.046085734891045844
Putamen_L,0.6276653661103517,-0.014477262148416726,0.16199556915525515,0.4049761421508973,0.5521788660771036,0.3710430757930348,0.43309342866613515,0.432577615453987,0.48208839420754684,0.35383578301325075,0.219821727701192,-0.025345650181000823,0.45539328297627135,0.6790691979931222,0.42749653098807927,0.6581001032107943,0.5053413067157119,0.19605269308832504,0.7361784884648949,0.41159209809864755,0.44760260115013006,0.5014301562242369,0.5167213686762591,0.37437946292078617,0.25902224693488535,0.26469732383779454,0.2699313744848305,-0.007537125772227669,0.07014061927414374,0.31880979184435293,0.6748394393051765,0.2758616800836489,0.18998321747235383,0.513291391711985,0.24363653101070143,0.16322764058491368,0.09702884579755079,0.6590864162907014,0.46104656785626436,0.48373483520234156,0.6216359928954632,0.5623049813800054,0.09421838021353858,0.5413121891958939,0.47792086898801145,0.32892764569774563,0.10047416868273625,0.4298620263945288,0.4965389327652664,0.4627067991963072,0.4292087515073925,0.32110895891804353,0.5989124247258101,0.5230165281170962,0.45119616984908206,0.5374938538365321,0.00533906338963328,0.3855264068636163,0.6354638010599717,-0.09348099958837713,0.007223808921325309,0.5927756455483169,0.4461682907617343,0.11499761772563681,0.6227018507835971,0.5303019578269597,0.20685677705505132,1.0,0.4885247492352904,0.5057461479776068,0.2811091604837552,0.41739140826734317,-0.10260957983508814,0.33648115053321725,0.43842552652778644,0.45300678948662554,0.6174330447465454,0.4375115141135469,0.5969965938506423,0.0576418040695548,0.41925431440532945,0.4699908023820933,0.31020718382825757,0.3548014758338436,0.14576570587175722,0.023100620711679492,0.6041561634973694,-0.08274924201485416,0.4886782101536058,0.5409206082599602,0.018949653625713728,0.19334882662880562,0.45574095209807525,0.28286303203780166,0.35344317333650443,0.458408648236227,0.5267658308964761,0.44084999137230846,0.015669653540839174,-0.15757305719386583,0.4390403393105701,0.4771019291612767,0.474441771668986,0.08572076828723557,0.023871681815576074,-0.12607282799767577,0.17927114014105064,-0.1524853364438727,0.2439868031141891,0.38892490339295466,0.5809043036689866,0.5447796005441033,0.16670590513577777,0.5618439307863139,-0.0205606954206088,0.31950828145900895,0.4727033420975828,0.5798684202639216,0.5987528583794023,0.47072418685755135,0.49812757109561046,0.5387009705471144,0.009569445533382886,0.062131425962293756,0.42183263098376395,0.5841281043981797,0.45261684320796436,0.40158213825582445,0.5598200552421607,0.3396067230393495,0.21563737268822739,0.41091793097120344,-0.0227748083296242,0.42421151849679023,0.5485961388011219
OFCmed_L,0.41134003404142866,-0.18253585401097866,0.2041454684494822,0.35979630205119284,0.37026720045980643,0.2527464013644731,0.13760025480177296,0.33816934656060477,0.19261692777369885,0.11889422164882141,0.07411415622739924,-0.02036132406300673,0.08404709097019816,0.6120340762330676,0.43482568596792354,0.32475511220173364,0.36885895150981735,-0.08174236482570453,0.4820291281287196,0.11876567264424409,0.4834052055420324,0.326650820115877,0.18756991117198396,0.18465172798301246,0.06564050177566523,-0.20415421824021357,0.08907224426520598,0.0974674768563817,-0.030627280735667835,0.29560696561350613,0.40033558627710997,0.10248844170078077,-0.2654070330990096,0.24674589343020184,-0.09865868778041607,0.42737164294285124,0.047928764497931875,0.46733542891567026,0.17165585272082345,0.36486430446491513,0.3775734314303761,0.5629468862882718,0.11528713344542074,0.2645370082781203,0.4098725846258608,0.2944946690573738,0.09602326741839462,0.20921618465189126,0.31311342068182646,0.14969362855615712,0.20598022459532017,0.1907890931525514,0.14993111908073836,0.21234412825385643,0.25320825675447434,0.13234406321767966,-0.05665436253072973,0.23273763987005433,0.2949671438349801,0.12282917326014083,-0.013022441979743251,0.3802304463723424,0.10795232770882543,0.08271057056901442,0.3145605022363796,0.19192032969671435,0.08668876337570962,0.4885247492352904,1.0,0.19128337751526478,0.17163914675213543,0.05480312943805771,-0.08792544079074581,0.18507274698473275,0.2782156803969561,0.18736149658534157,0.24449395666298673,0.18549784225772714,0.28123766288505053,0.17721121928995495,0.20991050979615591,0.3348754489649198,0.09820535658888285,0.2629681627518471,0.020245658569897677,0.06468464009352529,0.25441964977950765,-0.19688947777219806,0.17570471019872433,0.35733619744568784,-0.176931047773032,0.048364852762099085,0.1879609416197357,0.18903221371588644,0.059842055319123996,0.4999658374262582,0.41060717947444886,0.2948140163494084,0.10551488623286637,-0.005400020423798302,0.42929415666313253,0.13069590643900267,0.4351560543647143,0.27919470615956654,-0.09973376254434524,0.04748904619219674,-0.11534960591374926,-0.1137861008005862,0.41893771586914624,0.09939605911295042,0.2448610727537839,0.5054548595514331,0.10934274630095364,0.3036615879246949,0.07446694611958304,0.14259956047834127,0.3659913662476006,0.3243412252244089,0.4341232935187594,0.5496498952735285,0.44367285112050087,0.29381860051490516,-0.028585564738885395,0.02336797307230653,0.18865865320864464,0.23321511063433178,0.25980463391408926,0.19064136568469292,0.4019779819316629,0.12294176150099265,0.15569717019725535,0.0691337486337898,-0.14401923495035632,0.1976861237329186,0.4038476349127135
Postcentral_R,0.47905112775063413,0.3214599549010036,0.10176144054881509,0.2990524018459035,0.783240546943407,0.744038668693308,0.8274360680808319,0.45311399930584595,0.7114310650076937,0.809021507442579,0.7224139450566837,0.08682643045454425,0.6193913253338555,0.4623544254639727,0.3738329065561425,0.5216116944936395,0.4650452816658943,0.44134865697366876,0.4581456300982612,0.8423916203705528,0.4532489503221833,0.5686778517485984,0.8758311840315399,0.5541749391139049,0.7298090805798871,0.5106371868903944,0.7655187330354748,0.02239280299992271,0.5630678057397466,0.13246317245753758,0.3919660392241955,0.4069915969577618,0.2944616999693602,0.8381885783162834,0.23164248980900995,0.004735035182097316,0.40325669814764364,0.3921622075041317,0.8870254428763177,0.568506071560183,0.26235667630009346,0.25642117583538704,0.35276995303539743,0.6544286127722243,0.22925741662517757,0.19067857259481671,0.32946024104591476,0.6276631382933873,0.7350783014431255,0.3404257607735812,0.4411636904167787,0.3831133817542055,0.7226616107751707,0.9158330245844216,0.7979636769897102,0.5950063152574238,0.2904941881790923,0.36605997724046513,0.7656142520180568,-0.08084060923791862,0.4686319353850495,0.36560628987403543,0.8565499603641991,0.5010985072634527,0.8394967205187349,0.6646800235342339,0.6001143532453851,0.5057461479776068,0.19128337751526478,1.0,0.4334939735954593,0.6983378460601813,0.12980652900538733,0.6107747659132685,0.8111003549158862,0.6971456513408063,0.6937566358105931,0.5156686355961263,0.6145293068794718,0.3931495751259059,0.778450905472583,0.6692958048416975,0.7697099917695743,0.49121292126208765,0.057576027115375655,0.15273693036493663,0.4684910016932128,0.3048306292956845,0.4971970585190789,0.7758860354522575,0.5302522889166726,0.26968808897772556,0.7035864276750353,0.5779917661409917,0.806713596906958,0.4723495896037284,0.10381203593815502,0.6843304428023368,0.23231233978814134,0.03650229463543582,0.2839818944576916,0.9561619200883613,0.45267550684728725,0.1431906615750425,0.3588483044527556,0.09378726754989697,0.3243492313581632,0.160261327690277,0.10557721848699406,0.7116932442008563,0.7138208778669568,0.5521724898820489,0.13483341923118605,0.5979003561772148,0.40217927977767426,0.43857024644285525,0.5564695175600312,0.559679848561929,0.644741811794927,0.3102644322054743,0.5596898142982141,0.7509261823702765,0.43990272102047145,0.24517260516307257,0.7405762302100404,0.7020131222680969,0.8333541519681505,0.7878995570014101,0.7172011834991306,0.3177309762445141,0.3668293979208665,0.7358342781395104,0.289037697119396,0.33623727244770496,0.30427923633160286
Fusiform_R,0.2635850021663241,0.432010789030449,0.3963264374147701,0.20313307749565082,0.6298110014958344,0.6090814791004523,0.5678955479671892,0.2852696813354564,0.4123484919058328,0.531530541405314,0.3918856557069719,0.388337964114744,0.6333966114560958,0.4595471102694678,0.25834498287232555,0.4279949621705403,0.44980381939172115,0.5133064481032968,0.2958527436225616,0.39941851720158783,0.07654278129601234,0.5590709621327942,0.5718312989880284,0.5096054907456141,0.42858690189460386,0.3315258968508095,0.4379765388828245,0.2973020839784479,0.5259142091810715,0.18620973383330122,0.14454362165240642,0.3603921959948555,0.23117146099203895,0.5254310460845124,0.273472863162841,0.06390477514552592,0.870109762526429,0.3517308395732771,0.45950298098151326,0.7152783624660093,0.24750177972443177,0.2721044876991023,0.658311780921989,0.514503621733716,0.2034418657497989,0.2084639116532045,0.8063645468115138,0.79470835040377,0.544205610032419,0.25942279592616263,0.525115702550969,0.612988802255424,0.5015752116625354,0.5338879201936017,0.4955691234784456,0.33677760527508416,0.4787335233973723,0.318111078851872,0.5967460243300714,-0.10309640214272169,0.5038235272217586,0.1599292803399624,0.38340181074610863,0.6949719264328432,0.5648122780435941,0.7422019055053434,0.6259269681653704,0.2811091604837552,0.17163914675213543,0.4334939735954593,1.0,0.47913222624490853,0.6442411660267512,0.7732410136249073,0.6119737953724187,0.8076016688601068,0.5688412092625117,0.3522464606199031,0.6013964037663397,0.4193567463183135,0.6216790580498465,0.5631131605692581,0.20037685647748407,0.5523465596858392,-0.10753550698118977,0.6110364414991373,0.5275900184309107,0.17221993043887782,0.4745160616465458,0.5098025483111894,0.5612948942804716,0.3711685488093665,0.7862088299783999,0.8307609880539106,0.5549531003475009,0.20691613627272243,0.027678499389145756,0.584727226242291,0.7411355259188045,0.11429967741005607,0.37303580702085953,0.4863823553409613,0.5431556248289782,0.5153999977416436,-0.032926071182137674,0.1970581696126257,0.36197824385986926,0.43831437330784057,0.19470017916828364,0.6071980555403197,0.6310903309083625,0.4070066802068146,0.3564617772719872,0.35449546211482613,0.6815231447630656,0.747110128542802,0.6060989042483443,0.4147125926937059,0.6572747021093462,0.3346954639731322,0.6233767679419536,0.561690935678412,0.5062194677456573,0.7232075107146901,0.40557784180976725,0.6744651804278339,0.5003504270056651,0.6012132661185116,0.5117267620844083,0.3926430814463727,0.5720109640143166,0.5833956777170203,0.29948464180407947,-0.04464025049537717,0.026356771729179454
Cerebellum_10_R,0.35369315843550614,0.39029626932517153,0.050340455261108565,0.12358542438916066,0.6929301313474983,0.6305159025956841,0.6306257618954066,0.2930709416100726,0.4785120160143344,0.5943237609805758,0.4378027836242924,0.24983365504027677,0.5382485105864245,0.3502402786419969,0.2768185817056821,0.45017059365626977,0.502372497891115,0.38283774987370683,0.37217734322441426,0.5281232971836167,0.18544150262856007,0.539054356137341,0.664163550468419,0.5720720349398403,0.5575100702158834,0.495207643453165,0.5406430372863272,-0.08638664501727658,0.45396001625847376,0.16716128823036794,0.3536209685950394,0.426722530914054,0.39439914413772814,0.6009046412911413,0.3108858981507619,-0.10271055636407175,0.4364379318658879,0.26132720141910204,0.647629798812404,0.45565962457213566,0.2717145851522359,0.3255396373232203,0.46414332596271995,0.6546142160726404,0.21086359948361225,0.179138430025612,0.3574332770449494,0.5932836869796787,0.6629362483494974,0.3712916140841435,0.4991958556075338,0.3391464490574298,0.6826622657454502,0.7143836706595242,0.6153604069309242,0.5210886331088019,0.294284547654221,0.31495859109662794,0.7183213932849243,-0.20940256588053022,0.39589502431714974,0.2494322149140529,0.6160916096050955,0.4848533891406987,0.6984474028359151,0.7253260733546676,0.43434963419058414,0.41739140826734317,0.05480312943805771,0.6983378460601813,0.47913222624490853,1.0,0.34540545309541076,0.6128602503398725,0.6654127806933786,0.7374676037793654,0.6852374784060687,0.5352131533256683,0.5198148229418245,0.1850665666025104,0.5204458281768729,0.5107645943745379,0.45858803263748776,0.47560320553226304,0.06357248222341408,0.28177034683474467,0.48009440218764954,0.3170990211793926,0.47680053359065927,0.5748002290610367,0.536490516877173,0.34206701536158013,0.6414921653463872,0.5830723764281647,0.6478644519199831,0.3411657272033495,0.037582684831601335,0.45338277822863626,0.3082179570601201,-0.06752914449936213,0.14859823330725802,0.6798252723859554,0.5393021394509632,0.13583741464262464,0.4324665149627256,0.004096945444327737,0.46839576666187444,0.33331448699801847,-0.046372734659261915,0.5685205486360769,0.6454410889743694,0.33284610433523487,0.14449630874165387,0.4571586203541319,0.32577995499811085,0.5123094392898918,0.5796302942165992,0.45328598421448835,0.5432466365506252,0.12796734602505067,0.5060899158590605,0.5342416422074804,0.3119842266482546,0.2846618999995966,0.5180244135339721,0.6613032234224303,0.6116437010077863,0.6900574217081842,0.5403996581371865,0.39105311675721655,0.3415513718653374,0.6760143223472668,0.2890796200616376,0.19627403722891976,0.23347307539054873
Cerebellum_Crus2_L,-0.18120412533730756,0.3514810689834689,0.20355863687188389,-0.13095648625987835,0.25662349137154405,0.273479741960119,0.24522012415589722,-0.10337329897478181,0.16186139640839237,0.23343211969910346,0.28795110095529436,0.5204221265220531,0.262385492520382,0.04163005518917337,-0.03409473219250537,-0.0004983291089423405,0.06647581452383429,0.3933683208771779,-0.05868428197228256,0.11412274996912115,-0.15200723148424414,0.16337636832891106,0.2196140838297006,0.40815327465081613,0.3408702725476982,0.2579479694872758,0.27720688803113375,0.09444168024267327,0.5131480301251012,-0.040722624335090274,-0.20383839381726035,0.24258496484884448,0.19350256395507417,0.23956602594697388,0.12971220747623852,-0.08202570092502169,0.7246843409599315,-0.007536151156601975,0.2098844403845981,0.23706553725861115,0.006507518897456006,-0.022927303338506174,0.7436403775513261,0.13087854139632124,-0.09714464359391847,-0.08142635025227911,0.6921094471289688,0.4884077338711969,0.18596607705489027,0.08587616398595826,0.19788747836376872,0.5344178923934442,0.0790081918306455,0.2213646740222599,0.11395370266789141,-0.18052322629512754,0.4443858318946132,0.03528816868885789,0.1770602783628074,-0.24519553711473366,0.5546546861038492,-0.24692031448003224,0.14342115465163097,0.5876683622378842,0.1675668634184779,0.47076158259249856,0.4533278375803291,-0.10260957983508814,-0.08792544079074581,0.12980652900538733,0.6442411660267512,0.34540545309541076,1.0,0.6000483196479443,0.25358564167502856,0.406667541598263,0.17234142112995046,0.08607047788220956,0.23682336086042663,0.28724324064151213,0.28525040892518383,0.13512242576371158,0.06444942029057882,0.31784311887594663,-0.0025926223095173967,0.7784854293439678,0.27274814876349524,0.19927429710641378,0.19281642943742158,0.08709437042876615,0.5923592222168725,0.19049176054964007,0.36925286910722965,0.5816419005761768,0.23133109746936045,-0.11230529292127617,-0.10416638563223968,0.20511094274239197,0.7550757559242379,-0.07767300852784279,0.05493494501385,0.15384451916279376,0.4230137511238722,0.4468958264320491,0.06114271746376906,-0.0031541111416000063,0.12308175786616099,0.7435882403342534,-0.021611647018241094,0.26591233064353914,0.25131674174412183,-0.032789426143974544,0.1955574235217518,-0.02863118405635688,0.6153814518234249,0.5020525940800816,0.2828533187515125,0.009988097863574219,0.2610941709715111,0.08130621707542963,0.31864112445430165,0.15410293525989038,0.5354878592504886,0.7141806750233117,0.02160729001249232,0.23650075105161847,0.11926504973797246,0.26764312870504164,0.15592566502577115,0.1358173098002158,0.3593356890075159,0.3210138681029764,0.32595400595982377,-0.29342586322887537,-0.2742920817908438
Lingual_L,0.22488324518278388,0.2735782145304834,0.021006770338020772,0.13068673642004866,0.6727908396232449,0.6358336528322118,0.6284706994364813,0.31184433753080715,0.4888968335451797,0.6584778143722892,0.5594315393869405,0.5202885970342159,0.5179073555959367,0.34711111526513794,0.2683194390612339,0.3048447419009624,0.3211373865398103,0.5426178738551717,0.3160189695746207,0.5029500354286323,0.17367382873326587,0.5360903252805289,0.6434877850531295,0.6900653168361084,0.6564403309694197,0.5035391411888919,0.6036656985718813,-0.09495165455458165,0.6966643265216989,0.014392406380518166,0.16605794180466105,0.35159494322767293,0.2961186087656593,0.6584831437674871,0.21315647195494644,-0.062328049046916995,0.7866309683706398,0.1946065469555208,0.6387876411193752,0.5936056328364335,0.17422983244426501,0.25107306007704633,0.7881539881770622,0.5660463972077767,0.08777069473415726,0.0475992569739821,0.7626172813339421,0.8249440954543292,0.6054062080986996,0.29186867190753457,0.3078444144607367,0.539805196197257,0.49118156980648686,0.6399821685930478,0.5795461032028507,0.3485387599615218,0.31906625099502794,0.2833643823965827,0.6211355542705888,-0.2894705720941541,0.7037170595207609,0.07611043177432783,0.5337836320330503,0.8605627585642828,0.600197894745065,0.7503284266874334,0.8390753651453525,0.33648115053321725,0.18507274698473275,0.6107747659132685,0.7732410136249073,0.6128602503398725,0.6000483196479443,1.0,0.6765662659860493,0.8473918779153179,0.5915168972328064,0.44919834682340065,0.5973415062472358,0.3359121502282294,0.6929484667434133,0.508212955842428,0.44467355681559223,0.4440343256822195,0.08036014144481904,0.6282012868780464,0.43109208523345094,0.2395138605302157,0.3473022593695691,0.5742603521438371,0.6529171624762383,0.35656857410044607,0.8156387449641609,0.9170854689924957,0.6034576584650935,0.3285539505365109,0.06731593443998515,0.5778734422708549,0.6520847633729348,-0.05636343177503997,0.1002171432272676,0.6496689648443315,0.6518126368742507,0.3575912605737132,0.35047563322669695,-0.02111618451247214,0.22769448684842647,0.6635801474910148,-0.054890384891839596,0.5625574491356615,0.5845477674080211,0.4237595096211503,0.038472119313878575,0.35766636263666407,0.7414267547318114,0.6331186647239702,0.4994887941728867,0.3629453310165832,0.6069926706812491,0.22497824774815825,0.5460358615050629,0.651006152057645,0.6397369670007884,0.7077770039845525,0.5603805335854797,0.7195287246622801,0.5324279871296803,0.6191537939058006,0.6128950626891084,0.41953610896614874,0.31402323472054167,0.6445018836413194,0.44664091456417604,0.09387985340276264,0.08384961024051182
Frontal_Mid_2_R,0.5949808110944432,0.4907716852198432,0.3074752289679297,0.44389538174865306,0.8989045186187675,0.7755219729197731,0.845276873081999,0.6273585196670423,0.5505439014045327,0.6943176021165856,0.5834642571266312,0.12990518503015502,0.6333573452047179,0.6013619845416669,0.5722969112567375,0.5920814355562587,0.66477600202389,0.4728848186901588,0.4773217572960908,0.7011085254159537,0.3373909254964008,0.6042054201681583,0.7500659218728548,0.5402925804271291,0.5693181418779854,0.34379357319713927,0.6090936668051191,0.29824266819337203,0.47909964234329966,0.3627792793199449,0.35338373437397747,0.4623374568383283,0.18088525883669007,0.7045470895387094,0.27371016880346877,0.15676721448330244,0.5725473646477165,0.5152731651753472,0.7240514331806012,0.7513813443722794,0.3599443112819313,0.3603881793302593,0.42262981487241297,0.7341398709035506,0.4087104293620194,0.4306770474081952,0.4890713382449647,0.7500332224659426,0.8684932615837252,0.16977582129018307,0.5772952912217382,0.5075792973919069,0.7402297077674546,0.7620709884559876,0.8284297905145754,0.597378097445699,0.4346460705706093,0.46955494334674724,0.7813702144352666,0.03708765698724071,0.42941733750015487,0.4729791602439786,0.6543425398467672,0.5562009569714849,0.7837973985694021,0.7268691461659087,0.5445210934415111,0.43842552652778644,0.2782156803969561,0.8111003549158862,0.6119737953724187,0.6654127806933786,0.25358564167502856,0.6765662659860493,1.0,0.7924906337320372,0.7188312477418894,0.4915710120258458,0.5595597502148368,0.3776960354291454,0.7429981369830045,0.8562562281490915,0.5490752220238312,0.6394955336207804,-0.003042837542663312,0.20180763730638018,0.5481349655268327,0.35117059181100957,0.5896565805119653,0.8658027807371054,0.4973058388406969,0.23042066612582707,0.7953031528516664,0.707712538394173,0.6542878910274893,0.50778000788697,0.06714941784760728,0.623759935112505,0.44868887496966003,0.1925786333167546,0.43198241419735856,0.7891214082174881,0.617322702893814,0.42304869362498493,0.15514502397404256,0.2955997527475829,0.4146756137307416,0.14280548528575826,0.3031091352149865,0.7508480306641802,0.7641718134902906,0.6082844469975488,0.36714433570405763,0.6795887464500172,0.43893433950797534,0.6181152111202146,0.7705968211123064,0.6151561515083397,0.7356379123540983,0.4146478049195006,0.7176833906774893,0.7523366669065782,0.3848999107666581,0.3178947641553774,0.7156288680910959,0.7773305740258754,0.9256981727465474,0.8516087524499932,0.6629508998330389,0.35843123601852983,0.5617083290749879,0.758648965540999,0.16740312302165714,0.350886834256423,0.3867270776207981
