,Precentral_R,Frontal_Mid_2_R,OFCant_L,Vermis_4_5,Temporal_Mid_L,Vermis_10,Insula_L,Parietal_Sup_R,OFCmed_R,Cerebellum_4_5_L,Thal_MDl_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Rolandic_Oper_R,Thal_PuL_R,Caudate_R,Frontal_Mid_2_L,ParaHippocampal_L,SN_pc_R,OFCpost_R,Cingulate_Post_R,Thal_VA_R,Cerebellum_Crus2_R,Thal_VA_L,SupraMarginal_R,Cerebellum_8_R,Thal_MDm_L,Parietal_Inf_L,Rectus_L,ACC_sub_R,ACC_sup_L,Cuneus_L,Fusiform_L,Cerebellum_Crus2_L,Thal_MDl_L,Cerebellum_7b_R,Temporal_Mid_R,Paracentral_Lobule_L,Cerebellum_6_L,Putamen_R,Cerebellum_6_R,N_Acc_L,SN_pr_R,Temporal_Inf_R,Thal_Re_R,OFCmed_L,Temporal_Pole_Mid_L,OFCpost_L,Frontal_Sup_2_L,OFClat_R,Thal_PuM_R,Red_N_L,SN_pc_L,ACC_pre_L,Cerebellum_9_R,Angular_L,Thal_LGN_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Postcentral_L,Temporal_Sup_L,Thal_LP_R,Thal_VL_R,Thal_PuA_L,Thal_PuA_R,Red_N_R,Hippocampus_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Precuneus_R,Lingual_R,Cerebellum_8_L,Thal_LGN_R,Frontal_Med_Orb_R,Precentral_L,Thal_PuI_L,Paracentral_Lobule_R,Thal_AV_L,Pallidum_R,Thal_MDm_R,Hippocampus_L,Putamen_L,Insula_R,Fusiform_R,Cerebellum_9_L
Postcentral_L,0.19050426207737933,0.1467083925260852,-0.07201041345466258,-0.01906455089839007,-0.19521344301755575,-0.11055775136738524,-0.05488880628455608,-0.0723396311562996,-0.042868350064559274,-0.06610329443786124,-0.040067108818685845,0.20769229557532604,0.19230844800200222,-0.05377283915587073,-0.13731819151186564,0.2376344278304246,0.15848203285845427,-0.0775277163957496,-0.18955910260279887,-0.21424474198946766,0.2908325779160648,-0.1396675895141718,-0.013110797884433645,-0.2309770090969973,0.2326997824604323,0.27697549733852617,-0.03892022919286009,-0.09241197178234076,-0.13020189452515007,-0.10542296125550345,0.12641922263406932,0.0,0.05067856698451154,-0.1205273756379819,0.015316504662289624,0.036073546458549266,-0.1962809420927322,0.5026531133189488,0.27406159990913037,0.2402717696087852,-0.06634314884458317,0.11684985141164488,0.03931906771799416,-0.07745765542933594,-0.23991962155326452,0.21420019936166765,-0.01119619293775659,-0.07181097886796806,0.19786169640863607,-0.02540285801700969,-0.10086957243794897,-0.2678011752955844,-0.1733439492397661,-0.021924370444585662,-0.07323073352782176,-0.09579150069824693,0.18165630369134989,-0.14230659452949548,0.48526675286959714,1.0,0.13214090228259726,0.1499741066307636,0.17836214426418784,-0.26329712921614656,-0.034348252305975116,0.04330424457732964,-0.11174332144673563,0.23235532407273043,-0.09646660585012781,0.28260133707311946,-0.004499338434459309,-0.27470643017235824,0.09753702974014139,-0.08202148659170116,0.5208413031791461,-0.18944902571195385,-0.19464745267017733,0.2660195122209588,-0.05815908153323157,0.02294266834102506,0.012986763646959406,0.11810658483289518,0.026684958579742724,-0.05633686733470517,0.08150862868710422
Temporal_Sup_L,-0.1024401026369879,-0.0511235816461703,-0.08255024712430127,0.5620410268509234,0.6765981836226076,-0.2437162667902637,0.09949564961015202,0.37419576709497815,-0.4618080361327004,0.730727224424664,0.5649848461667187,0.21914447991047395,-0.10259644908794584,0.09293807623531804,0.3443755824039079,0.07665889433168188,0.06286390187284761,0.8173957197202176,-0.17454724948542286,-0.7043932055283955,0.5068928583123324,-0.05745340351482284,-0.38762507008939656,0.3962705129228791,0.10347220968646853,0.11280988166070774,0.3786113912123166,0.4681966889288687,-0.5428056182161859,-0.291089857430074,0.013409389037198788,0.0,0.8756800957440097,-0.20617974772115122,0.6911884531629005,-0.42988262749465744,-0.031124900054579786,-0.5501619138557277,-0.4068147763325027,0.24632816086636677,0.44012832146129743,0.15359133331326263,-0.0009313741137272476,-0.23874133856880217,-0.09345430003342738,-0.4107734201132823,0.1638863142691532,-0.23762325955385313,-0.16338581351503137,-0.23164438998922257,0.10931589428603994,0.10573913629190583,0.485302214796058,-0.19063803664290202,0.5021373997885277,0.2773899071565504,0.4593646273932674,-0.5078794830390514,0.10003969127375917,0.13214090228259726,1.0,-0.1561199502694433,0.10532737817272043,-0.3608611290496591,0.6284130932251268,-0.10891651231154269,0.1843349055530673,-0.2981143735157131,-0.552028963951863,0.4870336298613248,0.6317672284261371,0.5448256744203179,-0.09621685657137885,-0.4273251214527534,-0.3853013320504659,0.39481495729452426,0.0850152851382565,0.15455468991207555,0.07202046390793204,0.3791597711791157,0.8250858815331786,0.2275286285451346,-0.08824940353207342,0.5175505348400968,0.37391503752117977
Thal_LP_R,0.3083412403259417,0.5005947308760424,0.16736859957584582,-0.21862354856094882,-0.06484757483727918,-0.09970432679414441,0.5177542205646622,-0.102374045676096,0.15135814041075293,-0.23387430376094492,0.1524544858605011,0.3794917802743319,0.4980596038903728,0.4624591394638226,0.037475839382002364,0.5715885664859068,0.3514247039308139,-0.1274063598818316,0.4136505408607415,0.2817325511712637,-0.16429883832353412,0.5320436496982592,-0.025894802675904084,0.3251640449613412,-0.0014553965133088968,-0.10216331028882861,0.3110002225086279,-0.021833138014816785,0.24641873165615402,0.36803158706923295,0.5033972154350371,0.0,-0.051116781934251676,0.042411030154624996,0.2117242890329618,0.15217490742069908,-0.035077205316612514,0.20635103580490954,0.050507497773580066,0.3708011978624101,-0.20518811211006638,0.310399102735323,0.27780143100642385,0.06434079020657106,0.1705252243062781,0.3740512188590431,0.30262119124972336,0.2523654067600723,0.4909476725608063,0.08990196059572036,0.3114974713093701,0.19835548071478537,0.11455834121675473,0.5232321268322224,0.01785539667372952,-0.024359257800017475,0.040275763471418945,0.33672752619846724,-0.04002379409699528,0.1499741066307636,-0.1561199502694433,1.0,0.5622860050436838,0.32692252277027983,-0.04561365845674073,0.42826702391107424,0.3284139996647104,0.43618815243636405,0.2526425538101681,-0.15253115126906433,-0.2098845144903936,-0.05556612818248035,0.41039401015420124,0.22587035731050312,0.23756278587636442,0.11489614253762309,0.007044436092069873,0.11917661181970839,0.34231900556619876,0.2873903960481043,-0.09012835361770281,0.4177589910862282,0.4689183307847743,-0.15253227945809392,-0.12738337458072557
Thal_VL_R,0.5962567694739536,0.8565595971571703,0.34075351157800615,-0.09812684397785724,-0.022347726795722823,-0.07578256772264946,0.882737486829168,-0.0008499503731109759,0.047666521994441685,-0.09580102704687433,0.646495532404374,0.8026232366049085,0.8364982778722378,0.6489553979560203,0.17558830855912502,0.8342039314892411,0.8129746970964209,0.11715287160238763,0.5913236042840231,0.316037256888066,0.011564126987171007,0.563529134418868,0.049199472110373864,0.5182276320774651,0.04144344970362877,-0.1299647050797739,0.7217712350583377,0.05217068967262088,0.14982574529526593,0.4417024498229162,0.8609593808275239,0.0,0.007306290498794269,0.06591517977757662,0.6254496060573554,0.013397659059422466,0.1967141899313432,0.15366056156973548,-0.06272473638824842,0.7927841528009971,-0.09305456904449569,0.6866455494924686,0.4790615688667825,0.15835145570735784,0.2919541188588048,0.3949183801818865,0.334609960486938,0.2535317604361069,0.8605127167855776,0.00029694653810199306,0.7288407805909134,0.42837826034291576,0.3391317639997368,0.6674248182456877,0.004406484882239797,0.07387710309976417,0.3596322624607107,0.5112507961888284,0.19275711471879534,0.17836214426418784,0.10532737817272043,0.5622860050436838,1.0,0.6044787480660944,0.2381954392726277,0.6623869785930926,0.7428196725738841,0.7165253133128728,0.2703954127080152,-0.025253255444191245,-0.09376902375311148,-0.06857817785483883,0.5467560557096807,0.2259810363580146,0.4038978863424725,0.4819191992300451,0.0722503306457871,0.013632120023561123,0.7791395682038684,0.8343108391144501,0.31171233804063364,0.8901735876491258,0.887239850502692,-0.04614441883701906,-0.002564361382965389
Thal_PuA_L,0.4137491033732831,0.7136455777837375,0.15067398457195097,-0.39947678117032226,-0.17282161189673587,0.07417344652373073,0.7151619863035622,-0.2679211488375581,0.4415234886864024,-0.5156555578456644,0.2671007319348535,0.5464658394765404,0.5955653306734214,0.19958536304965152,-0.15761083162518844,0.39188363482914285,0.7221856501576807,-0.3382780357526305,0.6476213441375653,0.7582503924078496,-0.4306268770951192,0.5783494177179309,0.21355694529404545,0.3914413668930129,-0.28466011173969297,-0.29482006012979245,0.2809465787719645,-0.2381557631309095,0.5278106582150641,0.5542535454206385,0.5574501743011836,0.0,-0.520839421007048,0.1935113116962899,0.14796939970598602,0.3195950500685834,0.13027582223604073,0.24681402717276069,0.12880322567079053,0.21817690235776147,-0.3343581053631418,0.3934136283615861,0.36763772671912504,0.08546509150785911,0.46983157140048004,0.34295570961290783,0.2009932820274185,0.43483800624381036,0.7145547890717692,0.14336160456885924,0.7855889526581699,0.4287325183141439,0.1537231895789332,0.6166085156512595,-0.2386655534392406,-0.08979520726617383,0.08594985864712715,0.7422569264759551,-7.59623620605497e-05,-0.26329712921614656,-0.3608611290496591,0.32692252277027983,0.6044787480660944,1.0,-0.266914401459451,0.5486127702746632,0.6835831390706454,0.7276948921207002,0.5360014402392426,-0.5697438111017014,-0.47538380751772774,-0.2831936598373215,0.5066127742946093,0.5087394311662822,0.4298734311975278,0.41662889555573057,0.005591781060675015,-0.2213798385482666,0.6578376365837403,0.427797112435487,-0.06149733996251953,0.5182422955664759,0.6576560508195137,-0.4952503838651223,-0.16658260731256838
Thal_PuA_R,-0.0230263067587048,0.03874621571024231,0.18139209168303053,0.7302653026108918,0.3287588988444324,-0.03556120462378314,0.17576678156125844,0.3703423987121993,-0.5052001666405767,0.7568236756910145,0.6236832536436467,0.14514990040350917,0.15726199070134536,0.5284277652220727,0.5707831279903953,0.3251172183839651,0.03599343585136947,0.7600390577158097,-0.13251886389318543,-0.4646823010129818,0.5513011566307426,-0.09978507363445505,-0.11939901458351618,0.2271153976492862,0.25070537935850257,0.13838351081016387,0.5763155892149127,0.3806341949517191,-0.4365143113815968,-0.043014269036475206,0.3179524265582452,0.0,0.6695513690546991,-0.11094093703513598,0.6511451224530477,-0.5075187081490804,0.4635046380788496,-0.558023865219289,-0.4761313311578468,0.5717588775265163,0.5007754529904558,0.10044120514118453,0.026370049644572503,0.3457564970293735,-0.05929659775497461,-0.33937720410872735,0.04893932274560602,-0.3885906585073576,-0.019942779619838834,-0.08080844551013293,0.08225914534119914,0.11059329020263367,0.3702012432602033,-0.03466503619179402,0.36966620287624063,0.22332881520822123,0.32538683220768627,-0.2181856398193791,0.055070150052221566,-0.034348252305975116,0.6284130932251268,-0.04561365845674073,0.2381954392726277,-0.266914401459451,1.0,-0.12425874855787666,0.1546372890323268,-0.2899777060714532,-0.2019758787860438,0.5307828722984216,0.6854888764317097,0.4472834217046558,-0.23610123038782863,-0.4844266202232719,-0.4499719015843111,0.32085077597925676,0.09078325721856076,0.165491757543272,0.12619256367654907,0.5214355226217974,0.5776894371399952,0.36893812551530275,0.28468277215196863,0.7911705457572968,0.36527779208960753
Red_N_R,0.6125079519006216,0.7591995945836434,0.28203564368934103,-0.6181630111919953,0.013226211308773292,-0.2650707138275855,0.7208868853796313,-0.27801859957908476,0.46893076681930124,-0.518924262880244,0.2787363318342846,0.684716879342962,0.7022091092655436,0.3947531284479171,0.022920918215518442,0.6651984157469566,0.5426021847833434,-0.29406131985649725,0.8474021428308142,0.5774974843575953,-0.5128463089589521,0.7180380028768023,-0.1571356589765296,0.55874387582261,-0.2824635398423526,-0.3798797970487869,0.3520537933341684,-0.10630191008982971,0.5237044511108093,0.5104772997782435,0.6870953029351594,0.0,-0.12266679216743831,0.13883591104464793,0.2674270103461424,0.2476908554073474,-0.2837214324804257,0.16848435096828537,0.18700446869900725,0.576585564817444,-0.46653894304174015,0.6422832038760156,0.19527558154235758,-0.280889235852571,0.4813436740403648,0.7165164844516146,0.7375474714559025,0.7352848483931488,0.713358010332357,-0.0547096332835318,0.559185609534832,0.7006315451936601,0.3523032367767206,0.7078908515692627,0.002893629826117768,0.04512125784757868,0.06664742867308807,0.6369726157840359,-0.20757960094935013,0.04330424457732964,-0.10891651231154269,0.42826702391107424,0.6623869785930926,0.5486127702746632,-0.12425874855787666,1.0,0.5457528660941717,0.6853874475000545,0.39910618702054906,-0.4999144192100622,-0.49936514439122276,-0.24008303723607932,0.7891483093306174,0.5933123131732545,0.3765010708271387,0.3043990874635982,-0.09103011385420992,-0.05034901974463501,0.5169010629700459,0.5810193038701492,-0.0884465818247667,0.7336282124556986,0.6688984017858098,-0.45922964049199855,-0.5198781942193634
Hippocampus_R,0.49968925850780377,0.7521723480445949,0.21794489068276252,-0.024684173032143313,0.13059895470226093,-0.10160559026566231,0.8254941854021013,-0.008068567520951737,0.08170237284179929,-0.033993962254042616,0.6470116333571775,0.7765165309418878,0.5415799107738439,0.4977276791797052,0.2398010945750646,0.5509121083946207,0.8164048230287775,0.23339133340193713,0.5757334745270362,0.31751243303765475,0.034412461853177236,0.554194935437997,0.029981009320049257,0.6473138950522507,-0.10830141100653862,-0.12650492192211837,0.5673252981815798,0.059071258819203505,0.22661879283228947,0.4123094335414473,0.5880627091055555,0.0,0.015544827320050936,-0.020187840400113226,0.6229221394475424,0.09329132398691095,0.35856877459766373,-0.011441568360306388,-0.0961879874760663,0.45880364275507274,-0.01874660436896862,0.6597679066209586,0.6150672978809524,0.1591437730351622,0.30148385406246686,0.1528700608078276,0.2227898668910508,0.23306096993608882,0.7145818118554887,-0.05135247400866122,0.8820480343995518,0.5823840013343604,0.3708317253786692,0.5401001566380841,0.0033658447727861443,0.022258472773113408,0.45878712052907294,0.5005627876029628,0.20853486042376537,-0.11174332144673563,0.1843349055530673,0.3284139996647104,0.7428196725738841,0.6835831390706454,0.1546372890323268,0.5457528660941717,1.0,0.6477144233833179,0.1582919950141957,-0.07293302902385386,-0.0010494587675836287,-0.01003638384278648,0.49321472913872993,0.1995583687231253,0.3498078346989254,0.6627158073628993,0.2836717310397271,-0.13857468470711065,0.8664107465255757,0.6656624262968039,0.5005307054329657,0.677715108080637,0.6631043197737561,-0.023649021530230185,0.0513379740725455
Supp_Motor_Area_L,0.7543411526053772,0.8768078255793803,0.1405804065812776,-0.4817725689866269,-0.24598291665162628,-0.015696462655109326,0.7120286340792407,-0.31500695229333736,0.4163652678423998,-0.6018050872052041,0.2493933678447917,0.717868838011177,0.7374628492330555,0.29508745607521064,-0.12849450049944436,0.6230222197536053,0.8225824398061361,-0.40384818913642845,0.5754699199289192,0.6477513678355072,-0.2485424177150314,0.5479067060026174,0.18228850087931814,0.3152569959178286,-0.036276994394029545,-0.028230951337822646,0.2570970041505337,-0.31286454684490256,0.5336951580296792,0.5673994481058295,0.6348349286351228,0.0,-0.4134399832154218,0.07922698810657476,0.17590037365931324,0.3391623218300257,-0.0035500052658430036,0.625948639475319,0.3692214766442318,0.4272870287542582,-0.3957447971803109,0.5607301272490323,0.4893065754853824,-0.015928772580702025,0.3283327433105011,0.6282684349919861,0.32369082701385565,0.49500015895603106,0.8996659256022947,-0.0023383100585246445,0.7061115636583655,0.38540907066786956,-0.023152540027063014,0.6392563380914386,-0.2949282638184459,-0.11804009761096282,0.21403149835911384,0.6981819920099491,0.3363869226833297,0.23235532407273043,-0.2981143735157131,0.43618815243636405,0.7165253133128728,0.7276948921207002,-0.2899777060714532,0.6853874475000545,0.6477144233833179,1.0,0.42858001703152343,-0.35289911159522486,-0.47730236580700247,-0.43045610453559585,0.6900205304973651,0.45756376238341573,0.7973393727890187,0.31894745919751033,0.014099436567613975,-0.13014032737538367,0.6888962572573865,0.43816459900981114,-0.08406306441303335,0.6164730166458677,0.6899170333872354,-0.5350020719922839,-0.2907809960882363
Frontal_Inf_Orb_2_R,0.039246691329513195,0.39278575911216096,0.17672549089549694,-0.44307180092559145,-0.4347199883510936,0.1335831874219462,0.3909244421098338,-0.5678606393025672,0.7052726220941838,-0.5781941854878903,-0.06314665363352845,0.2905841007762679,0.45454517153783625,0.11220330596426074,-0.020899377497786413,0.23484797759748252,0.3611533732210143,-0.5546706507088325,0.4868189850251373,0.726540339744914,-0.46922352809159174,0.3761994572811556,0.4619080049667365,0.14218076651881295,-0.4878353229376137,-0.14698247961941838,0.07732426051015273,-0.49328439474083446,0.5353110121761253,0.6050754570055022,0.42582302562569263,0.0,-0.5769246887756118,0.3632276461522174,-0.15282795184786294,0.2816305617956511,0.061165669206966984,0.260707595173263,0.3111633358616416,0.18840587826915928,-0.3104069947435297,0.13888213317351547,-0.007517806796233319,0.21434082290629172,0.5141535767935275,0.5252638800856261,0.2546721468506324,0.4567549931782942,0.4926407901363687,0.20355373896287265,0.3319872764098888,0.24971436918708595,-0.0384331936107061,0.5862131483403974,-0.5061137989662217,-0.2093420008515508,-0.049748553113726064,0.8003773454128021,-0.08716235410740299,-0.09646660585012781,-0.552028963951863,0.2526425538101681,0.2703954127080152,0.5360014402392426,-0.2019758787860438,0.39910618702054906,0.1582919950141957,0.42858001703152343,1.0,-0.6261794014395606,-0.5683192467327702,-0.396452636568894,0.346397913593378,0.6923974931456239,0.4018143030019545,0.06559349852150946,-0.34933114340131777,-0.34773937266146604,0.2687540635003369,0.1767235936535413,-0.45187477655203573,0.26920565366766164,0.43087820769870566,-0.4477284476734647,-0.20407769666669795
Precuneus_R,-0.10736009784957938,-0.2856577126591431,0.04007248988983878,0.7612212936802957,0.14421433190963703,0.12796874947795908,-0.26057616698954233,0.5746292608236241,-0.7950511713167281,0.7864621658589599,0.26997887508292456,-0.16421647748056817,-0.20303092437117654,0.22568042256533252,0.28222790828409655,0.00026069342493463933,-0.16704098984101548,0.7105867936270343,-0.6161464067881188,-0.7525505907001574,0.8702638170481735,-0.5084230978992603,0.009578786775986932,-0.24590324502125413,0.6294329227191431,0.4994008944994469,0.15620634751313472,0.40097745405142915,-0.6717469576876737,-0.4986369127562055,-0.13877863352516248,0.0,0.5362437100909342,-0.2975757789032944,0.33174263181736124,-0.39998116616744717,0.4413985375246614,-0.16453674061885307,-0.3826856620261001,0.1756727001393804,0.6073551597103922,-0.032206606189750395,0.13605627936867887,0.38802957658023696,-0.6117738995101314,-0.5175510552826762,-0.4963315367731508,-0.7410061946328631,-0.27737745318219853,-0.08686579478042268,-0.2929452053276753,-0.4105580665047077,-0.0017286484935892538,-0.49675166873257215,0.20996284292443665,0.09376025902565631,0.32478610704020855,-0.6267692050757506,0.45319939076301885,0.28260133707311946,0.4870336298613248,-0.15253115126906433,-0.025253255444191245,-0.5697438111017014,0.5307828722984216,-0.4999144192100622,-0.07293302902385386,-0.35289911159522486,-0.6261794014395606,1.0,0.8129711332815494,0.3682065938085156,-0.5091642107881281,-0.7270604419130671,-0.2146936712176473,-0.024049592680029864,0.3050159835120648,0.3130981538798603,-0.06910880197608363,0.021866983044089325,0.5855009223184512,-0.08709815000214116,-0.14852282263833544,0.812803123918624,0.5439256609069644
Lingual_R,-0.22150707472649067,-0.31688993374678154,0.05301334240211883,0.804938266607592,0.4291159706161488,0.08247616991586502,-0.18180505994266816,0.5290105076340178,-0.7144344314102354,0.880767427935213,0.40702409849600146,-0.16484152867591514,-0.2660348021225071,0.23250532637227686,0.3705464226552133,-0.08719220344559965,-0.17439695276904693,0.8314862382694308,-0.5027084820499521,-0.7049314100148703,0.718289996768947,-0.31174587646295127,-0.10444441359128086,0.041339229220444695,0.39494733251124453,0.3782361843309164,0.24189021809975572,0.4595661895867341,-0.5506243267839401,-0.46641298587440777,-0.1621752215923446,0.0,0.6941990239903405,-0.24627143846617183,0.46670968386192835,-0.39671716378781885,0.39980890882121817,-0.5095792531651485,-0.5075073999153996,0.10234981670327532,0.6514237417077452,-0.14985277488511253,0.05692185966085669,0.32388900852187563,-0.3278386373275821,-0.6813136423008684,-0.3492139099341977,-0.650209833788526,-0.3861131311580917,-0.08838610091913295,-0.17675026579168335,-0.25086282025508344,0.2195966432571669,-0.4927193311442002,0.3636012089390275,0.13651354671174923,0.3164570581282905,-0.5718917615092167,0.1888474973276016,-0.004499338434459309,0.6317672284261371,-0.2098845144903936,-0.09376902375311148,-0.47538380751772774,0.6854888764317097,-0.49936514439122276,-0.0010494587675836287,-0.47730236580700247,-0.5683192467327702,0.8129711332815494,1.0,0.5821904188078444,-0.5171497069410781,-0.7702597674130943,-0.4734542742842801,0.17267687954608357,0.34355953911403475,0.2614991177978047,-0.04023921528938338,0.12872973837452387,0.6861732674538963,-0.06755900943833185,-0.1851574491765847,0.8612065521273432,0.5357036719820395
Cerebellum_8_L,-0.2508775134227786,-0.22138951719355945,-0.07268277080931265,0.5365826585924842,0.5933690519751732,-0.03530326672655316,-0.019803299995333295,0.43218953146684624,-0.3705367165407428,0.6190207417508437,0.34257655106102064,-0.05277832550588008,-0.22027817478784148,0.08211393906625043,0.14516689690899665,-0.08396994970681278,-0.16402314671623966,0.6400126297266191,-0.26809747612001517,-0.515103018497933,0.31902080352883905,-0.029624860818377622,-0.29521967683495154,0.2612948290073747,0.06702900224498345,0.14286877909470364,0.2628696992501014,0.456467800224699,-0.3355963862025065,-0.12130282065605792,-0.09923828853705084,0.0,0.6515362399973144,-0.09567298225783936,0.4179227921416431,-0.4056489675580467,0.009748961993917471,-0.5623844557793238,-0.5645461811043672,0.03147316103885794,0.3998976973886739,-0.1759527768415245,0.04636707638687171,-0.14864632954212414,-0.11755039865962298,-0.4278019848716528,0.03078895979967765,-0.2714948843848019,-0.3195367995822749,0.03540227997300829,-0.06280585529188036,0.07199909315542054,0.2509691739121079,-0.24289579407301137,0.5738447408044328,0.2894982832982617,0.21592629691837092,-0.4802008912978986,-0.08920239101629572,-0.27470643017235824,0.5448256744203179,-0.05556612818248035,-0.06857817785483883,-0.2831936598373215,0.4472834217046558,-0.24008303723607932,-0.01003638384278648,-0.43045610453559585,-0.396452636568894,0.3682065938085156,0.5821904188078444,1.0,-0.20917510601038097,-0.4150044016128441,-0.5568896138540277,0.26976973644689123,0.20386837768443286,0.06281342110324999,-0.1119697062404796,0.12581119888439873,0.5342422659093438,-0.007166240069049802,-0.166465933489637,0.4829098296058886,0.2762548672655781
Thal_LGN_R,0.5587114635483648,0.6859162907372305,0.15608493079553956,-0.5728429180222046,0.023517899280224065,-0.2539756940269742,0.6494359008666578,-0.3310753924374172,0.5137387078055239,-0.5313432116029955,0.14170301081513864,0.6732087607677143,0.5205117760294629,0.2047550450644733,-0.02748818823852509,0.5079963974966041,0.5266421419794302,-0.32583976463960596,0.7204853562053423,0.4866218246219141,-0.47703839112591534,0.7097280981480275,-0.11465145174671482,0.5493690542527729,-0.30335142651196545,-0.24175712145797154,0.2766053539499204,-0.14405724826920563,0.5457142635312211,0.624994635297635,0.50327678417867,0.0,-0.13242330277115472,0.07841026615550122,0.23491972602992317,0.1606406635411439,-0.3165137094269792,0.25751979465875324,0.2501089271542399,0.34726135686266535,-0.4009211770060873,0.528200071136364,0.3851811608818407,-0.4208567519547772,0.5450707792481583,0.6176205296561433,0.6436239819669346,0.6556920387045098,0.6672144288631782,-0.16199236738297146,0.5748479167239565,0.669630612415643,0.13319303121524753,0.681191993585041,-0.05716911111543663,-0.03980430003048743,0.23793564587939384,0.5680674799792944,-0.047168120737680556,0.09753702974014139,-0.09621685657137885,0.41039401015420124,0.5467560557096807,0.5066127742946093,-0.23610123038782863,0.7891483093306174,0.49321472913872993,0.6900205304973651,0.346397913593378,-0.5091642107881281,-0.5171497069410781,-0.20917510601038097,1.0,0.5074800620106026,0.4337188682535181,0.3471711242988201,-0.10294241711179934,-0.2828789084848388,0.47376300718884334,0.4184583303566802,-0.1172862962545616,0.5520183359146094,0.4817883544995293,-0.5744669442883837,-0.45178093080960896
Frontal_Med_Orb_R,0.09397126561184317,0.41510461865965065,0.12070778493920474,-0.7124784496047863,-0.18186075654205003,-0.09416094828194405,0.3877900350809322,-0.507867159096806,0.7497561707301292,-0.69828354786596,-0.1188702366645543,0.3663193608855585,0.37275392533759905,-0.0787824435286362,-0.21366486477908025,0.1782096341723695,0.3171086063612024,-0.6092385975252882,0.6235497134267701,0.7257641597185992,-0.6582733538722901,0.4481884217637424,0.10441320905892648,0.22173150825260657,-0.5863081874981683,-0.3743712824435641,-0.04965715348489163,-0.3534817331105449,0.5538955293148542,0.4068835015310655,0.32665357078172874,0.0,-0.5112988785856174,0.3685678860835845,-0.1586696701751706,0.3725462750754132,-0.3066373051220254,0.22432687172132829,0.3616689050800767,0.0769633515651843,-0.5062502421376758,0.33219056484162307,-0.1633354830630746,-0.191305136839188,0.4435392867378936,0.5917554868227143,0.4596486849383267,0.7436098507559004,0.4528029905556021,0.25086129754523195,0.3522184692917399,0.33531786419591225,0.058225301152914695,0.6537769590149691,-0.2591574058249268,-0.07354369594853603,-0.24387347872150872,0.6748999687596432,-0.29476230624160804,-0.08202148659170116,-0.4273251214527534,0.22587035731050312,0.2259810363580146,0.5087394311662822,-0.4844266202232719,0.5933123131732545,0.1995583687231253,0.45756376238341573,0.6923974931456239,-0.7270604419130671,-0.7702597674130943,-0.4150044016128441,0.5074800620106026,1.0,0.3865487994641868,0.07180381923300956,-0.3380291232405469,-0.27713977871970286,0.2144381241821451,0.10918645865494862,-0.40082497265103306,0.2646474298723984,0.28459337774243076,-0.6706801816099607,-0.4290257056032927
Precentral_L,0.4965884577192419,0.5942507250023532,-0.05409727743109594,-0.44213803583990735,-0.4418384830871561,0.05509765395052726,0.35978951210157717,-0.3958466857274277,0.41048328556207536,-0.6135992134986065,-0.04140349459452146,0.5119288261594472,0.4995253000389137,-0.026223148284121648,-0.2752886748454733,0.37159693632976876,0.6478805996156445,-0.5159544600864227,0.23933445967101968,0.5120020615296005,-0.11633557443867697,0.2439957138310768,0.3218720065999139,-0.03598413949579099,-0.05731194563192315,0.16073532047217215,-0.04084991514166635,-0.40723826404928043,0.43423089954473776,0.38179326861006097,0.36559278915026044,0.0,-0.5486278891770262,0.043417292855703754,-0.10312997489544465,0.42101171416500655,-0.009282586965571837,0.7928679010838604,0.5130158895431428,0.18882531842069317,-0.33927633567516935,0.3203812346664083,0.36156899018308086,0.0715550456178324,0.09149518057351332,0.571024366722878,0.045660011982094705,0.32503861587442673,0.674845501351619,0.08611005761785895,0.39628242824817367,0.03463694479572842,-0.32732190173374315,0.38015890602491337,-0.47322271936535015,-0.22630866959432944,0.14073712900545365,0.5299043402223723,0.5082079409717994,0.5208413031791461,-0.3853013320504659,0.23756278587636442,0.4038978863424725,0.4298734311975278,-0.4499719015843111,0.3765010708271387,0.3498078346989254,0.7973393727890187,0.4018143030019545,-0.2146936712176473,-0.4734542742842801,-0.5568896138540277,0.4337188682535181,0.3865487994641868,1.0,0.005268091710697633,-0.060439811093150185,-0.10285499630032285,0.414987691257283,0.10622704374098418,-0.22114923230456038,0.303872005566441,0.3706503426799608,-0.5227703775850284,-0.13497634011266213
