,Cingulate_Mid_L,Rectus_L,Insula_R,Thal_VPL_R,Paracentral_Lobule_R,Insula_L,Caudate_R,Thal_PuL_L,Thal_MDl_R,Amygdala_L,Thal_VL_R,Temporal_Pole_Mid_L,Amygdala_R,Frontal_Med_Orb_R,Red_N_L,Precuneus_L,Putamen_L,SN_pc_L,Frontal_Sup_Medial_R,Thal_IL_L,Frontal_Inf_Oper_L,Thal_PuL_R,Cerebellum_3_R,VTA_R,Frontal_Sup_2_R,Thal_AV_R,SupraMarginal_R,Temporal_Sup_L,Occipital_Mid_R,VTA_L,Raphe_M,Thal_LP_R,Frontal_Inf_Orb_2_L,Vermis_3,Occipital_Mid_L,Angular_L,Frontal_Inf_Tri_R,Thal_VL_L,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_8_L,Cuneus_R,Thal_PuI_R,SN_pc_R,OFClat_R,Heschl_L,ACC_pre_R,SN_pr_L,Cerebellum_9_R,Frontal_Mid_2_L,Thal_MGN_L,ACC_sup_L,Thal_IL_R,Rectus_R,LC_R,Parietal_Sup_L,Cerebellum_6_R,Supp_Motor_Area_R,Precentral_L,Supp_Motor_Area_L,OFCpost_L,Cingulate_Mid_R,ACC_sub_L,Olfactory_L,Vermis_8,Cingulate_Post_L,Hippocampus_L,Parietal_Inf_L,SN_pr_R,OFCmed_L,ACC_sub_R,Thal_PuA_L,Thal_Re_R,Cingulate_Post_R,Vermis_7,N_Acc_R,Frontal_Inf_Orb_2_R,Occipital_Inf_R,Cerebellum_8_R,OFCpost_R,ACC_pre_L,Thal_LP_L,Parietal_Sup_R,Cerebellum_Crus2_L,Pallidum_L,Frontal_Inf_Tri_L,Cerebellum_10_L,Paracentral_Lobule_L,Temporal_Inf_R,Cerebellum_6_L,Rolandic_Oper_L,Thal_PuM_L,Thal_VPL_L,Cerebellum_4_5_L,Cerebellum_7b_R,Lingual_L,Thal_AV_L,Cerebellum_Crus2_R,Thal_LGN_L,N_Acc_L,Postcentral_L,Cerebellum_9_L,Temporal_Mid_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Frontal_Sup_Medial_L,Occipital_Sup_L,Thal_MDm_R,Vermis_6,Cerebellum_7b_L
LC_R,0.5080675090736378,0.03960981119113578,-0.017336855884290993,0.23128719689688013,0.37945300478260174,0.28551787427749337,0.023239982752450126,0.11361216256422633,0.09360119933545223,0.11414156485300374,0.08578377775085842,0.3868321835647232,-0.2755829767853296,0.10839558937082835,0.4169278224176702,0.37080709776737153,0.25779043635118837,0.16247485742694878,0.2719594719476929,0.30075236584268755,0.2914632130254568,0.3959649730811015,0.5511828423877573,0.04925956826283905,0.331744229157423,0.09935686250566325,0.23492354620111303,0.31869714492678064,0.22154967141328225,-0.2568170587817048,0.18819283345211685,-0.09043731417064584,0.0393122981545314,0.3612458258788884,0.3723079727314961,0.42468598669182683,-0.006758792208142905,0.1447356234698506,0.30784814299848173,-0.08822790572794204,0.28546044675965,0.35814796800579146,0.07771655695981679,0.050089955970758396,0.2634241619310412,0.3843352350740969,-0.12592601539351544,-0.08365742111174762,0.20486910377492762,0.13561209238153288,0.3097137435569904,0.21902957581345825,0.23104716162612648,0.12720388307428404,1.0,0.3762607851418169,0.14428434868551668,0.4048631805806522,0.35572352501113846,0.48242476516263955,-0.32887113841697124,0.5384398687647826,0.00876774310268027,0.10074213208287318,-0.02920617955298733,0.29873406972496114,0.3568986252347892,0.43860930900526107,-0.17066671382809967,0.0004798268824433636,0.15839270550617654,0.43728102457917234,0.0077519835618473105,0.5064595650538786,0.02370621100143523,0.0014055158364485551,-0.21264885192772837,0.04717903297623938,0.4904635893695321,0.017491854227894805,-0.1310899218497439,0.3499302451864573,0.41952367815705754,0.5353847114422554,0.22193126321018222,0.3205175792837401,0.0026423791033188117,0.3238541815915607,-0.18612175775062884,0.3435251677625422,0.21038963551692771,0.27984229424705337,0.42642072092453864,0.5668593833293242,-0.004052288618375937,0.5099400652008319,-0.08635938222166885,0.20705969590137235,0.5186014567449667,0.11642377616601196,0.4185729572438873,-0.1113641213385177,-0.02788009160169089,0.18508352536324035,0.12176926541049986,0.15560142076609415,0.4923294630631177,0.2981468864395922,0.09296071511040714,-0.039898080447072645
Parietal_Sup_L,0.4545124865419882,-0.4491283256635002,0.5325657703633556,0.6040275400560005,0.6788371245819738,-0.21724788082449958,0.09346211179979956,0.3851214001835439,0.00819152886482432,-0.1023579504015286,0.36383627857652684,0.3632668913755192,-0.09976632742265477,-0.4092639654451084,0.31808128602286406,0.8453663618074057,0.12621360045565716,0.14623571950228562,-0.11872287765899268,0.265672628713615,0.00684199505619876,0.4742951985044854,0.15130317890286463,-0.08395724627828885,0.08798967604010982,-0.03404468265856754,0.48731408312892993,-0.18849690567021976,0.6239459094448283,0.043409270909566526,0.03854326926456618,0.23200236257214127,-0.14105244067741873,0.33506675117219076,0.5641217854514345,0.7708496241739194,0.5269126968448367,0.3378040986966828,-0.20292025183995926,0.36438499709182504,0.35150778406118377,0.8317988972838128,0.3361525390750828,0.3676171699787085,-0.020229469717579832,0.07309681271242507,-0.32011113007038655,-0.13769515957823286,0.6034676415633976,0.3667012106739428,0.447056854248749,0.11909823627802388,0.5869764802857205,-0.26617270692179007,0.3762607851418169,1.0,0.8210385560653288,0.5646562414226874,0.6126792161613221,0.5963762233939247,-0.2568992796723175,0.4315232047159235,-0.4145979938923713,-0.22806917527656193,0.3959714661331542,0.42488031449248664,0.3427968772765848,0.9105384091452338,0.20594378480461925,-0.20963601351312858,-0.1645526907993333,0.5968879606239955,0.09528791170564077,0.529533553125773,-0.12285257647850735,-0.24232787351826188,0.16956847822422844,0.6387340774097703,0.08655645485820157,0.421015594961605,-0.6438783159580662,0.3956784994359333,0.624273292636888,0.3549153764228451,0.27459133077396414,-0.05092444252969882,-0.37668814746818313,0.7519838407759911,0.3579194711871556,0.5467333991487936,-0.32731785658432216,0.41925527896106957,0.5579416194821413,0.642196377506141,-0.01502454902352847,0.5596870597956849,-0.1629029165572312,0.5167784223473143,0.39147110188307754,0.11380439781230142,0.8087736979902838,0.22467679018026182,0.4818596202858311,0.7645214775336259,0.5345995925837246,-0.14005792243445214,0.7410914556295456,0.3056444620364486,0.47561039813807326,-0.13070450206373826
Cerebellum_6_R,0.3043558055501061,-0.6045274088281085,0.6763194896520281,0.6006949321019995,0.6574386167931845,-0.3803777043411693,0.17007064023392407,0.3758491929729217,-0.011375006865842606,-0.1678532497742747,0.4387800725987098,0.29350056788784845,0.0997156624880861,-0.5293119159997852,0.17405794737237792,0.7671364229212699,0.05162474112003315,-0.0667170741981912,-0.18695806926835193,0.04783145942851671,-0.14439498120695252,0.30052418982427226,0.018323087501238067,-0.06675117868414493,0.04024578493462181,-0.03566186679036677,0.5211643502660789,-0.3952134094638875,0.5532592447025849,0.1118132404422677,-0.021073022186403733,0.35888298691230663,-0.11248288619152065,0.2932318810794254,0.28873816586116036,0.5222665980525041,0.6692441328133852,0.32322757170421346,-0.3639150472225849,0.5283366925878766,0.2943580803504076,0.6436730293182451,0.35712831376486615,0.4577903573670176,-0.21439457776790713,-0.043262026313957626,-0.27730398394956546,-0.19956533645706892,0.5793528586569064,0.4091727696091825,0.46474195814183505,0.023389949340640738,0.6134366648229841,-0.36440701672814146,0.14428434868551668,0.8210385560653288,1.0,0.44707570476450476,0.6247116276237575,0.4665495063904882,-0.21342238864673718,0.2798934320627802,-0.5501793145414254,-0.34115179227895515,0.4188553896716051,0.33053242862173354,0.2677270265827954,0.7022805040129574,0.4141175820684822,-0.27746988651443827,-0.3125330502012838,0.45052593446431854,0.11724930529992394,0.30294392020392175,-0.21647307111442904,-0.34997651413195435,0.36313218314398044,0.7421469632570373,-0.12449641232683416,0.45442608956893366,-0.6698336498780653,0.3018825115677703,0.3976301283669829,0.20294335940846947,0.35286882709084594,-0.2288945946745098,-0.3774336399332332,0.8089862039812499,0.5873782366198795,0.5699478836145915,-0.4244273041393245,0.24362489968883264,0.5062250327060601,0.5666189500794305,-0.008000302650024325,0.38767325942153746,-0.170221275236927,0.5306957553234993,0.15253630270767526,0.1840931480061734,0.6796473063556222,0.4364913214784902,0.6378019079728536,0.7666157862809387,0.5064213221583296,-0.20249534744796877,0.4601289250270071,0.2335978185896392,0.6736238827551706,-0.2536720891560312
Supp_Motor_Area_R,0.7336748886884188,-0.28358658010625426,0.40457676563851275,0.6170934523268669,0.6934101450445178,0.0999038804960517,0.2778595984564869,0.25054514013754225,0.3971678462801903,0.07776743790848752,0.6051494403086964,0.19557258136392153,0.2448126848864381,-0.31653039660485277,0.13095333260863753,0.7573195124849185,0.5273867710147084,0.22074746403116033,0.22635920290776668,0.29594062675901345,0.14030819127102767,0.33804440351937615,0.5900961368624671,0.06572964030727545,0.4634682057196104,0.22222617138181186,0.7671525651042521,-0.03555332469844067,0.29303444122495176,0.04851296887801645,0.347841769144345,0.31395153300809564,0.058195887668333314,0.6836087326408908,0.08535040542040576,0.30762179549473867,0.49498841073294814,0.45852169421347333,-0.1693852461859015,0.05010814989806642,0.5486318545044387,0.45725741024475475,0.411391520599731,0.3601999279657341,-0.024101974785469958,0.19266058598021715,-0.05918647891750583,0.14516472507225234,0.3336296929804159,0.5874715842672641,0.6091780092255786,0.20398082282150568,0.4533698303372054,-0.08845138765917208,0.4048631805806522,0.5646562414226874,0.44707570476450476,1.0,0.6982880435879341,0.7132433658202749,-0.22433708854784784,0.7414690390127173,-0.2855702742099893,-0.038375609430789145,0.15757533627365203,0.6248198991904548,0.6691419514234775,0.4963385089988821,0.37907618775778695,-0.08111526462921755,-0.033612255521398404,0.48435176495708204,0.2253130730169923,0.5520544145587472,0.12500760488655374,0.11484205300273195,0.1855473813142306,0.21533011589828882,0.4621445282971761,0.26925999370385817,-0.39771322215883986,0.38445715279193204,0.6244587652349758,0.2650216843984018,0.36446735029607896,0.14648250583259126,-0.2428503320283921,0.6556627289980276,0.22555329445137362,0.35177376873201704,0.026928953893603388,0.43811389067863293,0.5384751762868704,0.7653003960188366,0.3048883153092251,0.4583115479913403,0.10201401845273889,0.2772349247098856,0.5494628477443033,0.2542676912834647,0.5969635631942516,0.13847016811846904,0.3755314164649056,0.5965962845220172,0.09401255847105215,0.12847759282259358,0.3322321476544836,0.5818712697222965,0.11853936114640369,0.23964304967247904
Precentral_L,0.7005544816668609,-0.28360488256601046,0.5930229694731932,0.7111302217836478,0.8142711568245414,0.18585832658705184,0.6221029981350473,0.19782549543943817,0.38473306332402785,0.17278383005986056,0.6850292059913093,0.17590560665218988,0.32760846209796207,-0.2524876889303255,0.13733543209205185,0.7714168507066655,0.5791899271733718,0.1270624208643099,0.47351957393100214,0.2833647460533257,0.4085038625469958,0.34093874018313164,0.5539698719902155,0.12958053844693437,0.6731572434954939,0.4079239153514014,0.4952202648306158,0.08024331810949802,0.1451377061331278,0.2147556760926263,0.4494275675096127,0.41829273130748207,0.14133178316641423,0.8105833463959959,0.09143271812360743,0.41456437833770193,0.6775536590316319,0.5720235152025612,-0.27364317676177996,0.2679017801728441,0.4736035199868293,0.3622891188647695,0.4504362531453526,0.4330799189409909,-0.12642701385717803,0.29387900019814567,0.14836067774222828,0.18597703716454772,0.3812871273562323,0.795989079986131,0.587619365997712,0.4081329923734298,0.6253092482217338,-0.21083898697641335,0.35572352501113846,0.6126792161613221,0.6247116276237575,0.6982880435879341,1.0,0.8777601056019506,-0.09649411856216658,0.6616048889316837,-0.3003236840524585,-0.00676531826986419,0.17915980873913748,0.5886486739686153,0.7749614175646179,0.6872074936064473,0.5626307372224342,-0.0832889899383524,-0.10853821164888797,0.45592476067152526,0.1424254728047362,0.5818268842383216,0.0009970303404447265,-0.0006930977562497084,0.5147575246973093,0.3636262684110723,0.20397090774339302,0.45377664636962134,-0.25002274346364894,0.4162785837344547,0.2833065401803362,0.1360734211858378,0.5572865717459528,0.30680619168307505,-0.12465329979200142,0.833931052626042,0.42134228763714365,0.42762775079340665,0.1417451794149529,0.42430818838054624,0.5101445459807411,0.7982089034305071,0.10856190903188936,0.47113692351269737,0.06168101103148867,0.28701169407463656,0.5354652778203911,0.33243159993991356,0.8739267470678694,0.23594840986557178,0.3745183397648197,0.7016320467214863,0.2174833798575271,0.39859789971502385,0.30265571511875067,0.5807168222072346,0.2878231488645798,0.20234671104780802
Supp_Motor_Area_L,0.7629923961015096,-0.09326531922609285,0.38894027542519755,0.5734312024682336,0.7563062917349287,0.3109797668435432,0.5484221861449804,0.2079041870033214,0.36561584011670645,0.1446944357640028,0.6076813928808436,0.27169042843714364,0.15470189583144614,-0.07148020196258258,0.15613498796546058,0.7200285222630705,0.5736986077247108,0.2545752388745346,0.5526939812301164,0.4384331755465203,0.516427155049953,0.37005368781891185,0.6094031364518749,0.15722561041333014,0.6805713261160004,0.3744929830742448,0.4031369620852221,0.27799791054426864,0.10626091304678763,0.1265443358924827,0.48181991827317655,0.3552705767659366,0.12419570260700145,0.7856154853881276,0.25539626639545976,0.5587921376742507,0.45123713316483405,0.5125232482613683,-0.08352766395961522,0.08923880017380675,0.5140335378298865,0.36782768648150754,0.31635110647655224,0.2368147927056409,0.07035337065562404,0.4153772932238997,0.17588745590273638,0.25744188356069275,0.3573291180865861,0.6761532459849505,0.508954324422589,0.4428351415003125,0.5196880288839354,-0.005851217957698541,0.48242476516263955,0.5963762233939247,0.4665495063904882,0.7132433658202749,0.8777601056019506,1.0,-0.1418160856395436,0.7378623638529773,-0.10666546459957378,0.06922929304743454,0.044083437005539475,0.6296702245634773,0.7350938162679056,0.7392439913346613,0.3868162464212735,-0.007369554745251125,0.055452949695657554,0.5226355187996309,0.15580059586704698,0.6932346018722443,0.05983437337858869,0.17720848631234265,0.3348755143399789,0.1926088604310711,0.35306381064733217,0.39835472248754433,-0.13366060465779064,0.5282273655044463,0.332145274277608,0.2630100865623627,0.4274555470333131,0.48003215663573107,-0.04605868389182774,0.7022037103244921,0.19804108654497962,0.4583129164467809,0.27072700615299916,0.5005393828430652,0.47396905614433577,0.8098010287849354,0.19442703104289186,0.5233395227948754,0.15867346411003774,0.23908579700917595,0.6437168908470373,0.2162980391601842,0.8514384505727739,0.12400010098540441,0.18376505741550692,0.5379355708405652,0.16588710877330123,0.48054885625748966,0.43094441035177583,0.563959650045158,0.1160698189332983,0.25454973237138656
OFCpost_L,0.045744196333726485,0.5725410533810767,-0.1297015463564161,0.0970290038704557,-0.21081746250859362,0.3997544863503033,0.22508050861045373,0.1473202886014143,0.18342464119105992,0.2990030567266496,0.06329176015925321,-0.537403009968852,0.039654005001858735,0.45448975640594375,0.27147927477293254,-0.21730772097082487,-0.055265667852678224,0.3663041689607408,0.2399244860636206,0.2560093949072131,0.41765291133318627,0.07967884181622747,-0.12979958092546254,0.011897644768308836,0.1594704978947127,-0.1090299199392207,-0.19391174247261123,0.3970573308374049,-0.007282803890357296,0.3613634170649392,0.11205805705068403,-0.06921586425291681,0.2980544708367414,-0.06606805138446063,0.09022227090330472,-0.03323818371000409,-0.172722756374326,0.25683334111937045,0.3481257609642841,-0.12114329405965742,-0.17029342094248995,-0.05411584740423004,-0.15748848032970847,0.07546286216625181,0.24955232908471023,0.2872107438166519,0.004119081696718576,0.4740377968284193,-0.13564105095040954,0.03543044912693194,-0.20842024709548662,0.45381649431058707,0.022744795010998898,0.3521386887382186,-0.32887113841697124,-0.2568992796723175,-0.21342238864673718,-0.22433708854784784,-0.09649411856216658,-0.1418160856395436,1.0,0.00216339937441075,0.4011506492004308,0.06270702452885642,0.21795565329145955,-0.24738812318171205,0.05548034118536419,-0.19287984786406806,-0.005977844480226519,0.6279995469214732,0.09035355117556422,-0.06162174016198233,-0.4163176581214132,-0.034236647536671216,0.3146728306794972,0.05704908177498946,-0.0871906951490393,-0.16427577980342153,0.04124750593855746,-0.30243258316140825,0.45309693282032887,-0.13778807440322086,-0.07680551675103325,-0.1599044210345875,-0.16874352612347288,0.323459675349272,0.4401517295830471,-0.2183465827811944,-0.09173816638802354,0.07947487135826999,0.4403355546773756,0.24023080467671223,0.08522374904552052,-0.1553656528263203,-0.1572158270932783,0.11088323824569189,-0.05990063132885815,-0.02233514214998158,0.11375573302009541,-0.07049850633629207,-0.1921586305616397,0.12480969808010209,-0.13136036452850938,-0.13142994048475984,0.05529628191488283,0.2325265638166082,-0.030561556421409213,-0.07341666219736553,-0.0252690335313209,0.10374059430390953
Cingulate_Mid_R,0.9526120530738534,0.014280022341561192,0.24563389259556548,0.5475859375020721,0.5583124315124856,0.481343350720649,0.3326031273540031,0.34014356741918944,0.4550366475200804,0.21542086246936712,0.4939689731844305,0.20774769550629782,0.09385995986514743,0.047668772669549116,0.39406225611848006,0.6149837791964426,0.54157795362073,0.46362375861417077,0.5705568287049734,0.5577945357070626,0.5093808238593626,0.4325523906164946,0.7082953523518672,0.3486952186542915,0.6895112073189897,0.24247090576569214,0.575602115595272,0.4358305945488378,0.23564698696167846,0.12235762498565568,0.550072629316042,0.262693963509842,0.28995604779512035,0.6799761549568104,0.3125511078156904,0.46524045537947134,0.23722197259839192,0.438479648965328,0.25468621056903157,-0.04917427212735076,0.6346967560091318,0.43202048700679474,0.2608608688460412,0.2727405049071982,0.31993548727780435,0.5398804771079342,-0.04903252007246918,0.3104564996570074,0.3743187751624779,0.5121420791220871,0.45313994930763785,0.49908321426389224,0.4684795600994504,0.07810510337210548,0.5384398687647826,0.4315232047159235,0.2798934320627802,0.7414690390127173,0.6616048889316837,0.7378623638529773,0.00216339937441075,1.0,0.030845298273945523,0.00589040282433311,0.07321594059511857,0.6240651292730592,0.7733734122655764,0.5132608118588781,0.31592324309493847,0.09217149096908431,0.0801594624325308,0.533321396073722,0.08050912096120352,0.7512633843150751,0.12455241410727787,0.11597680501617287,0.04527827036221459,0.07696127102322016,0.6679499837802407,0.07131944716094625,-0.1055605800830111,0.48029126854075366,0.5680948933895059,0.3793646411689633,0.38239908569450143,0.48867976845634414,0.1174166989460328,0.45299387109198735,-0.00011695092128494458,0.551861521294923,0.4367701874376906,0.44612789289667276,0.6448404109655212,0.8113206268647339,0.35248705092831123,0.697718495830201,0.06250659169962147,0.26466506354077624,0.7485948693963738,0.13023922675513,0.5896240678554441,0.18684760493670968,0.14470699666174763,0.425421714267434,0.17342177439473686,0.4606553370823751,0.4561758143385831,0.5677213533655647,0.14951086385252632,0.35546125508112764
ACC_sub_L,0.01365852049345693,0.7762843408105851,-0.46937292615488824,-0.3113002108644242,-0.47155808620094175,0.6117877602830712,-0.02029727207774364,0.009988556306687024,-0.05070482940731288,0.05489041534698904,-0.2861316069196872,-0.06557639652246687,-0.2605518999741608,0.8539613470244367,0.14355071227304966,-0.4467545405573747,-0.15445779194631643,0.3153133993195237,0.39537611315422305,0.37102675729458584,0.42609280772873126,-0.044369900639282575,0.04068340857637763,0.33150983818398116,0.2383956856110891,-0.13668686553743567,-0.33535124866257576,0.6276018426197937,-0.10034400733412259,0.019964942158219614,0.11651780701281216,-0.11859980367507274,0.2994200999569687,-0.1064368882408057,0.22715826385514656,-0.052689424340616575,-0.5804427976915496,-0.23413517934887482,0.6425396437474393,-0.36834451278960634,-0.013880020751934516,-0.16654255306962493,-0.33445750401924207,-0.4141289624762189,0.4942975225259812,0.28739888346815856,0.21864646532635035,0.4020020500816621,-0.18710766517393246,-0.24695103318519307,-0.36633741993748276,0.2739774115325205,-0.18564498531860896,0.5999047446398151,0.00876774310268027,-0.4145979938923713,-0.5501793145414254,-0.2855702742099893,-0.3003236840524585,-0.10666546459957378,0.4011506492004308,0.030845298273945523,1.0,0.09643512905082013,-0.21135255309681633,-0.33818485009243304,-0.01696046849533248,-0.25512782779336535,-0.26938401444375526,0.5110765422662285,0.42976668977430105,-0.13350264401134834,-0.17429017615357684,-0.06594238325128078,0.18183020687260087,0.2893978834401499,-0.3992651928856797,-0.3558949751981384,0.22899451840286744,-0.36023490684328113,0.6762304718106092,0.18859837102511068,0.0040619214574385285,0.05489787902361425,-0.24206602686453066,0.5496157802870959,0.6515594837633977,-0.5260321594668403,-0.45883684136418273,0.1015941579347362,0.6287589956542298,0.023499101372763773,-0.11568194949126911,-0.18441496005319857,0.14750790138674508,0.15998846433783973,0.10299800518056271,-0.2294630669903712,0.14676081468306587,-0.2585048858753487,-0.3323188012058014,0.008888133670240037,-0.3982322179078851,-0.526551426424506,-0.08769477050918019,0.44563845996162377,0.06319528505943381,-0.21502154150730668,-0.277553165009646,0.1590163543461015
Olfactory_L,0.0546014911033506,0.29926183326405015,-0.3234179089339013,-0.07569398635987616,0.051620275635023284,0.27812161487722664,0.19592896293426787,-0.4391155430433193,0.28370032019524755,0.5658989979703437,0.07898425209259421,-0.25354775310899563,0.2254039908527088,0.21047305096173696,-0.007313416186350106,-0.08804248830682089,0.37142370576992145,0.11890984815371823,0.2589199300525798,0.0355962993818628,0.3170304974363413,0.11486084414509243,0.24747121886344461,-0.1936059522896196,0.19266757357563466,0.33320784641422474,-0.3700227249714351,0.3068167817174855,-0.5283788397887561,-0.09899565067050559,0.24594355847492777,-0.3862107582338311,-0.15750236742917426,0.18505302504817892,-0.1431834297127631,-0.07308920446540955,-0.204791121954959,0.3423763353624858,0.033592015539031655,-0.4461343938402876,-0.1098897238017473,-0.32483272354037446,0.012385862465971256,-0.22914812489236047,0.0562479744398402,0.2626126296681207,0.0632353226374819,0.11314391212254997,-0.1848745681664525,-0.05878324901439289,0.017108715158681575,0.20216333148571164,-0.31241522650101045,0.059098427412427955,0.10074213208287318,-0.22806917527656193,-0.34115179227895515,-0.038375609430789145,-0.00676531826986419,0.06922929304743454,0.06270702452885642,0.00589040282433311,0.09643512905082013,1.0,-0.325721241560357,0.0951316297493459,0.23760296383279572,-0.09791051348380503,-0.19829205114353668,0.11833311502382808,0.009202591010974755,0.014013936963844951,-0.10814775277634989,0.0796650785095566,0.3205419885559649,0.20722676950803942,-0.00010922630663882193,-0.5654434807435452,0.16317653549627117,0.033966769415777746,0.25360553457018453,-0.15312618887193413,-0.25045338690167035,-0.23968465199903832,0.04406125408514822,0.2102365808349754,-0.057954342429053785,-0.10030125093000054,-0.3673879267632932,-0.2580491921600092,0.20524297483421594,0.18402326177765702,-0.20947288269437436,0.08888314729024163,-0.21644910952038238,-0.25621083709732895,0.08121851263136022,-0.3449511138288487,0.13988722181911684,0.3452966983054725,-0.022934629053457157,-0.5074148906054275,-0.48790927240188203,-0.2787205930186172,-0.2588137449585182,0.1235759847751613,-0.21488631753751739,0.2672278581526592,-0.2923857624063612,0.484115908251528
Vermis_8,0.08403227150146875,-0.1668259053556367,0.33130391961922034,0.3749354446095895,0.184894192484344,-0.25834603767176323,-0.06637673773649871,0.33314333382346273,-0.14883325219009705,-0.14309973840659657,0.12418611409174365,-0.06396773636202839,-0.06211173441823902,-0.2215526032027384,0.2060860184674461,0.3126966501113809,-0.20222498870548122,0.05334229725376834,-0.23839181064751383,0.06824852444788616,-0.14988547019669118,0.09282170081463575,-0.17134467490270078,-0.16511673819605696,-0.11319582426854367,-0.21302651952784699,0.386450359216543,-0.25231280619376967,0.521810929337559,0.09965969508686011,-0.09673940666786258,0.1781011561612275,0.04854338076696369,-0.0714460410033868,0.20428324431161685,0.21370215611413285,0.31893350145326366,0.1164149196429394,-0.1254671288748168,0.3009651814494578,0.03284207910593589,0.4560663007218913,0.22048166006755648,0.4113739881746013,-0.10120489625609372,-0.09466594466958726,-0.24337001217253643,-0.15105928827855483,0.19731884920374732,0.20360740945754902,0.0829020922643422,-0.005582187822968837,0.2984517028009311,-0.0972489536147093,-0.02920617955298733,0.3959714661331542,0.4188553896716051,0.15757533627365203,0.17915980873913748,0.044083437005539475,0.21795565329145955,0.07321594059511857,-0.21135255309681633,-0.325721241560357,1.0,-0.08566253626408452,0.0036857268180033533,0.24894887362257287,0.07712886955948046,0.06000304216374869,-0.11887242750791288,0.16929891885485096,-0.03381212998255745,0.06105943739956835,0.012151123504177646,-0.2751073731471177,0.07919451561543807,0.45384559088803933,-0.10004498101800835,0.06294648535903291,-0.3197694985288092,0.08798402731175162,0.3122978197015629,0.1439059757290514,-0.06474746246781472,-0.2375110639985342,-0.14347771172964405,0.3048803510546931,0.36866858308147393,0.20660103832154916,-0.21731514489937379,0.21549745946394938,0.2828377885590136,0.10277526770068696,-0.13119539955999135,0.25390707746445773,-0.12351693133395335,0.34082992693611686,0.030534121592242457,-0.07371337239976287,0.19286263450587018,0.2675643195477999,0.4570671478928841,0.44495600492824333,0.3066175807620006,-0.25975796748406565,0.28668171809399084,-0.057387723197007516,0.321299538747036,-0.27542730918892133
Cingulate_Post_L,0.6180313866302705,-0.2975338250712807,0.18629555307953063,0.3686611020416633,0.7248998476223459,0.08777040645293331,0.36214694938177494,0.06455100089647786,0.4010428550683946,0.316199178192286,0.4575800299927907,0.15361263511603995,0.2097486367442759,-0.30639247023991484,0.17378200982464906,0.6926856894760453,0.5461764614308746,0.24549438020950154,0.21679709772547168,0.24567143574733571,0.22552587432835058,0.3035854353717535,0.5012275132768557,0.13508995493427992,0.42495366356988074,0.4575918942340378,0.331830740828618,0.08378392086972541,-0.08017597254865394,0.10130808717634013,0.3837710253400836,0.1485462429851673,-0.11948576005195033,0.57059970499522,0.06439988514370656,0.4026674692307338,0.28290359249268665,0.5282858317747929,-0.06672641934339972,-0.12239898931730767,0.37515511686743636,0.17970831699230874,0.3063693913324609,0.20579508376534517,0.06905031396151846,0.4000073284017464,-0.08584735030831651,0.15352382117066007,0.3461285668810803,0.4122915733823229,0.46489242544892817,0.2784693737173561,0.21720991838637974,-0.25350544618962,0.29873406972496114,0.42488031449248664,0.33053242862173354,0.6248198991904548,0.5886486739686153,0.6296702245634773,-0.24738812318171205,0.6240651292730592,-0.33818485009243304,0.0951316297493459,-0.08566253626408452,1.0,0.6135763002921913,0.4754079271203157,0.303265345125801,-0.2597014809770084,-0.10170727441531359,0.5838344537247754,0.05674338572764471,0.7014123185871333,-0.028573756962668156,0.09222619726430303,0.1865765798474229,-0.057135165864986855,0.38720842099645214,0.17625723297700088,-0.3279218770797091,0.3202238849721729,0.2754639231670972,0.1508972593389915,0.5169556116519584,0.1178920014629465,-0.32060706825112334,0.5920791981209971,-0.026296606003577073,0.2975574815933418,0.008469867690127707,0.38937246427369704,0.3524082984964201,0.7100163192943876,0.1396293228108263,0.2527613151976917,0.06919633397214142,0.026627905371185735,0.4369917931056634,0.2703662963268462,0.5475457936126881,-0.031575467262206086,-0.03793882650014091,0.3164180974557572,0.10615193460403681,0.13894711482748598,0.15852201895789278,0.5519868688797407,0.1527817311904652,0.4367992080178945
