,Thal_PuM_R,ParaHippocampal_R,Calcarine_L,Postcentral_L,Cerebellum_10_L,Fusiform_L,Frontal_Inf_Orb_2_L,Parietal_Inf_R,Frontal_Inf_Oper_L,Temporal_Sup_R,Supp_Motor_Area_L,Caudate_R,Thal_LP_L,Cerebellum_Crus2_L,Thal_VA_R,ACC_sub_R,Cerebellum_7b_L,Lingual_L,Temporal_Mid_L,Thal_MDm_L,Frontal_Inf_Orb_2_R,N_Acc_L,Thal_VPL_L,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Thal_PuA_L,ParaHippocampal_L,Precentral_L,Vermis_10,Fusiform_R,ACC_pre_L,Cingulate_Mid_L,Cerebellum_7b_R,Lingual_R,Thal_MGN_R,Parietal_Sup_L,Thal_PuL_R,Occipital_Inf_R,SN_pr_L,Rolandic_Oper_L,Thal_IL_L,Thal_PuI_R,Amygdala_L,Thal_VL_R,Occipital_Sup_R,Temporal_Sup_L,Thal_MDm_R,Vermis_9,ACC_pre_R,Putamen_L,Postcentral_R,LC_L,Cerebellum_6_R,Cerebellum_3_L,OFCpost_L,VTA_R,Cerebellum_6_L,Raphe_M,Frontal_Med_Orb_R,Red_N_R
Vermis_9,0.3385269616509193,0.372890534463533,0.10972617024305825,0.3644186609970652,0.4415190535794039,0.40270892718752516,0.08741052678360711,0.2138390406220845,0.10645466295164308,0.27878929754575826,0.37275515676470145,0.23316557235734378,0.41432299211530116,0.09677193836125994,0.36633523073023705,0.18194948917169104,0.23099505732444942,0.10314058271848646,0.006551835093005297,0.24391108863827463,0.1250621121730373,0.05821949835323561,0.3044920260072407,0.01473608299097269,0.2528411712076127,0.022233250516048447,0.4349309916057217,0.31801348610565,-0.08745032204702326,-0.0897967568056211,0.15493297287050542,0.41832622833126476,0.030518646802666683,0.06100957067666186,0.04827237315080483,0.20524636291732176,0.16705258401685152,0.09291628976598051,0.32719466305327743,0.18715450689888702,0.19860055143137864,0.4207204524083491,-0.19599212808506344,0.3078606883683297,-0.15511786071275566,0.4011478704752902,0.3625099947201272,1.0,0.11906222516653595,0.08312056800842137,0.3382887867171139,0.12982709308806675,0.001159610484549295,-0.06957855453357552,-0.06233101601963539,0.28444210216553195,-0.11667572877266574,0.23067805325788765,0.13492296501848466,0.2660848259631645
ACC_pre_R,0.19677221543023582,-0.012339254570722468,-0.11073919037051518,0.34212650837642866,0.2244726623292282,-0.1515463127935094,0.6740768377634874,-0.22727264955806525,0.4008483363022693,0.15041960850482666,0.3461786081566665,0.3409466979925831,0.3986396001202851,-0.0971390541765611,0.40793671967779793,0.24604702311489507,-0.2914173286642026,0.010177685718504362,-0.011615907754561077,0.37076305941620574,0.5453147129810906,0.4158090351921435,0.21909465687120475,-0.1567827407718493,0.6605677422243948,0.06602130573238137,-0.002332399666525168,0.4502613774033733,-0.14515580325197078,-0.19387532650647205,0.6920319951606463,0.012302761732500153,-0.4235261335270048,-0.10435555602831392,-0.16477648407968057,-0.07939646740756735,0.31799882341241753,0.05017550406763643,-0.04686647825159409,0.2748291797324132,0.1516538047577527,0.055407996381763365,-0.327677476813764,0.5587342735779844,-0.1110993577396291,0.3392494757710303,0.4105521753078063,0.11906222516653595,1.0,0.5454938529776058,0.24937495676743748,0.1273341520282128,-0.22598348823824246,0.11856452930106498,0.4526228839979926,0.21148036064848413,-0.009809347331276029,-0.019102996629542165,0.15631233349854132,0.34339862762721696
Putamen_L,0.6317811055155073,0.1947335568118446,0.44960932503246465,0.6300845552451282,-0.0024038105537281074,0.18980119924574398,0.7385538323585905,0.3396565523725491,0.7263723339605197,0.570496790346507,0.6021821715756048,0.3084248596250164,0.14257003723713524,0.2983839132214367,0.05856293853933955,0.07981823737637253,0.12023419914965865,0.4027531425663319,0.6580741556787933,0.5429959106005515,0.6405013406213614,0.39248979524781236,0.573504859952205,0.2739295186130298,0.6391263815523078,0.6261449382874755,0.17333935314728188,0.670522092209873,0.1311417125157642,0.26600471839804624,0.5514662945759935,0.36624362113474596,0.04528624509359109,0.35699036910496,0.4884571210369111,0.28099049040033935,0.2998544438750637,0.27646185389311406,0.20306166577725507,0.7779996331186324,0.502621382450938,0.4554073410733117,-0.13400691764592698,0.5697330262946149,0.4337494762258822,0.653184937600524,0.28148806355552075,0.08312056800842137,0.5454938529776058,1.0,0.6202460763755209,-0.055972017484005314,-0.01158617619917289,0.6521669227102626,0.8066758406588851,0.29697213018430224,0.31766522285119203,0.3650217095674458,-0.027404911437943307,0.25384995797808485
Postcentral_R,0.6443786182832859,0.5417536327089053,0.5333486508917948,0.9637958822506615,0.1483167695971859,0.37531958786578484,0.4284834685234365,0.7239298056487942,0.8330589641833301,0.8753573942874012,0.944633041095046,0.5752260737736518,0.3086622003330871,0.2605908230565687,0.3650448260649006,0.07931181045969683,0.45670340379256213,0.46236834676234145,0.6502301336781633,0.6371132019093176,0.3285122401968555,0.30777462803414135,0.700063933024237,0.4501343442424233,0.7620879462433716,0.4371484515018911,0.6036782987796571,0.9077083004385074,0.1230021704896582,0.39256371318681843,0.27442372671177306,0.7545073385472726,0.4270292031154991,0.47333971284768067,0.4466705433290576,0.706397961269077,0.4790395808580222,0.45319558708360197,0.42957819493022864,0.7489912198414663,0.5352984625546012,0.6219034329983709,-0.06111083938285128,0.6603152728155547,0.4623527042470331,0.8146359734483628,0.39744015561268686,0.3382887867171139,0.24937495676743748,0.6202460763755209,1.0,-0.23441209913222377,0.3347040440651256,0.5136993090754469,0.40295612787173085,0.595874656157263,0.26287979709521464,0.3965646246717497,-0.07338115894917663,0.3219520163889087
LC_L,-0.37880623389558354,-0.5701129877364853,-0.2947353569884112,-0.17928634690158438,0.23623878698847045,-0.24620707775083675,0.1693838374902148,-0.22808157841363474,-0.08495664129231915,-0.2096621933029509,-0.24503846457315984,-0.2633955242437402,0.0429263621558781,0.410273772251279,-0.26965033018293155,-0.05677059953583871,-0.3792082596254013,-0.04177747652906725,-0.17112403706489604,-0.41155169083829,0.032397126805178415,0.13921477524927536,-0.4123368422003971,-0.3477028214567451,-0.05562415917564325,-0.29811441829673896,-0.492601412541041,-0.10330659285836073,-0.2672340696652755,-0.3313936622178554,0.20693659093330924,-0.31209995296091164,-0.4234383253398709,-0.19371137657417883,0.05284409552630964,-0.06415497583249499,-0.10000595353343558,-0.13508385482098884,-0.2622289657356733,-0.2447754957708171,-0.41002419574260196,-0.37236909791297085,-0.0037630389342931535,-0.1682411902417326,-0.0004817391215313283,-0.3693007289644669,-0.08715843617649696,0.12982709308806675,0.1273341520282128,-0.055972017484005314,-0.23441209913222377,1.0,-0.14521279003269466,-0.3917550269983114,0.05197137829173187,-0.42410359506491596,0.18326430759578682,0.12221629568355724,0.08040383580702395,-0.3321366901140962
Cerebellum_6_R,0.08005440628572917,0.34081428142667075,0.42382461919594844,0.27727065827380476,-0.04377442589838778,0.022600617208922726,-0.33609871713511436,0.5044285475725383,0.3087207383936729,0.46521143566423434,0.35102464097800967,0.3709524992573791,0.0793622943225052,0.1144874466030838,0.159840462675958,-0.01749727468231252,0.2904145883910483,0.45759934411890785,0.2508609387503809,0.0927749721108328,-0.40996432340363875,-0.10106426395361301,0.16955068793063569,0.8243736555594603,0.10868109332035199,0.07879832673408609,0.21532565365204914,0.17465674769238232,0.008496170597042309,0.8203574395798982,-0.2863787109550209,0.339863402617468,0.7249702908332075,0.651540387347307,0.38809361219431127,0.4994467290709173,0.17301668044821147,0.2545920631855286,0.24729782772923586,0.22389228398191788,-0.13063509131727227,-0.014835231203055686,-0.11279728242591999,0.18852412568126845,0.5447912948372688,0.05484545743386041,0.052288471392496406,0.001159610484549295,-0.22598348823824246,-0.01158617619917289,0.3347040440651256,-0.14521279003269466,1.0,0.13581805865560215,-0.14497825235775594,0.18015498881062064,0.26212171474856005,0.37393226101527643,-0.20761237076966452,0.007347864972223404
Cerebellum_3_L,0.6683925459788312,0.40828245313844774,0.7654755587420947,0.46974907555162027,-0.21396534894352667,0.2695770387430303,0.36293637733511996,0.44153592826976723,0.5811640941973542,0.5832994339341084,0.44539817721706976,0.2367919160873261,-0.04783814478211969,0.13087736392354585,0.020084391299798915,-0.01121610046071354,0.23285150176248998,0.5332671811521266,0.7514644403200209,0.48306487776530643,0.22046836495502012,0.1507656026437651,0.5724936655865812,0.5568506074748804,0.3579587507579708,0.7780084140021978,0.2540427311749581,0.41281369444745786,0.2618312387373665,0.5561412705398889,0.1744312290406302,0.43039875215646123,0.35090937107419945,0.5990473896585196,0.5418485021759941,0.1559598502881652,0.25172429802920016,0.3382341328166867,0.3934028926003329,0.745728779371766,0.4906851031699733,0.5199596077597705,-0.031445626470169644,0.3877395310966692,0.5726654505157791,0.6085086840950857,-0.006306587222190366,-0.06957855453357552,0.11856452930106498,0.6521669227102626,0.5136993090754469,-0.3917550269983114,0.13581805865560215,1.0,0.5827854749592957,0.3631280651250195,0.398501040208129,0.39096125679814914,-0.07996840737589155,0.3022468655728123
OFCpost_L,0.43912716955478465,-0.07631139145074445,0.3539326716643967,0.4255614242535156,-0.01467938729390595,-0.020800566077925926,0.8054278524696604,0.1722138265052587,0.5952395126068154,0.40284392974423633,0.3481404580935562,-0.006382697922130167,-0.007712206511391846,0.2962337545204715,-0.20445287363589046,0.006133686221067364,-0.083879676360356,0.3724780810171201,0.5774502754360852,0.2377188616505951,0.581870137486988,0.47785708577251224,0.31970171386296553,0.11641025857037438,0.43126624979223704,0.6269143117654331,-0.06755583594111197,0.4699972247353684,0.16793656808418575,0.13812742976067222,0.6010892174374539,0.14374265939810177,-0.15280799678634566,0.2870864155155591,0.4407711220156872,0.04313650339955249,0.11716580252406454,0.20581609227926703,0.08260890422420387,0.7061847219018095,0.37353270463475446,0.3342971982577298,0.04681737605105709,0.336125686524259,0.4016694634799314,0.4492053309643503,0.12203653938263925,-0.06233101601963539,0.4526228839979926,0.8066758406588851,0.40295612787173085,0.05197137829173187,-0.14497825235775594,0.5827854749592957,1.0,0.06800454296300384,0.37293191327099123,0.34764339409965817,0.06914141356029539,0.06450534265147878
VTA_R,0.5180172157250917,0.6854027429475016,0.35282241761218935,0.5933829095909802,0.12153727903967095,0.4152949778950468,0.14722260821441663,0.48063381836363217,0.43983237378403656,0.5077247419380231,0.6256796057080709,0.6229196844964141,0.2746948489458477,-0.1468275287746665,0.5041461122195251,0.05104247975092562,0.3444927502626585,0.2753220545411255,0.3030652959626726,0.6571360398876175,0.1990809239677603,0.09190675195581446,0.6627614387581362,0.2700023953531067,0.5685624812101366,0.25615117850712565,0.6157974031556108,0.5140165280282346,0.28589954652174704,0.21111997810048552,0.10953772554686386,0.668458522428822,0.3098934158359632,0.27966668746767154,0.02596477759790632,0.4491878408970806,0.4521259353401631,0.31702236723231025,0.48056440447327414,0.42644958252260007,0.4410432658883383,0.49570078333215517,-0.0847080438885439,0.5355307214753912,0.0628256270973973,0.6441427314272683,0.25209373239432287,0.28444210216553195,0.21148036064848413,0.29697213018430224,0.595874656157263,-0.42410359506491596,0.18015498881062064,0.3631280651250195,0.06800454296300384,1.0,0.04627072009570076,0.08580575759474827,-0.009779589996286737,0.46365128220712615
Cerebellum_6_L,0.23333633302613843,-0.035936102484441824,0.5021796797614464,0.31304386005875107,0.015857036689767106,0.15303597071548702,0.2547851882094091,0.5065069406438198,0.5530456187999164,0.41221701763843466,0.23373439097532703,0.13706741173696674,0.016475574753811846,0.4453940610251244,-0.07326093985671803,-0.004481295891852195,-0.24394744337173876,0.8282517889084242,0.45931364350254295,0.12427005271571205,-0.15807783591065397,0.27974462896494173,0.20811463536005848,0.3377474648248404,0.27297754525457457,0.3843090747868982,-0.12550731402823478,0.220214923006712,0.06177481712881651,0.3644169530957754,0.06621853200018274,0.36027062976168317,-0.011762641873349746,0.674158133503727,0.542336659260899,0.37891348542928055,0.08678943200346724,0.4048313632438295,0.3301316829223624,0.32191672796298076,0.1167122206739703,0.05840082781862661,0.1107391988435989,0.2254166738075278,0.7268027823106955,0.11564656616651034,-0.1266055022441467,-0.11667572877266574,-0.009809347331276029,0.31766522285119203,0.26287979709521464,0.18326430759578682,0.26212171474856005,0.398501040208129,0.37293191327099123,0.04627072009570076,1.0,0.4274779622393436,0.0455721566468173,-0.10890948757293731
Raphe_M,0.3803536823435812,0.17856907885776444,0.6588155491870986,0.36600440836254705,0.04864880035328582,0.11636793848718942,0.2375435387692696,0.47874993452237213,0.5012837703595169,0.5645885261117889,0.332064424790687,0.2141967315729136,-0.13420916611370207,0.33681384450960883,-0.13788911720187522,-0.15105728226364626,0.07239543397855266,0.6169831644346854,0.5729900773395336,0.23539528400802484,0.0034245643638581933,0.3002094584708428,0.30049436240836935,0.49526705202055754,0.29674280161970074,0.36208174220575634,-0.008660795779663185,0.27990584838151933,0.06888807676202274,0.4835818329935825,-0.047311415689331913,0.38071124047914423,0.2690081500966202,0.6553008838473972,0.6267006053742941,0.3019129091478557,0.42987761112129685,0.30266932113014083,0.41327851917931463,0.5310197509147206,0.14218879747565508,0.293094336689431,-0.01851989255592331,0.14176200907272768,0.6005496105360421,0.25953041050103687,-0.04495466433245264,0.23067805325788765,-0.019102996629542165,0.3650217095674458,0.3965646246717497,0.12221629568355724,0.37393226101527643,0.39096125679814914,0.34764339409965817,0.08580575759474827,0.4274779622393436,1.0,-0.3076143654508616,0.1315998187104311
Frontal_Med_Orb_R,0.0390758053368671,0.06626157997351045,-0.12452672818681809,0.01622355140609638,0.17511456098449812,0.12680812330007366,0.10676841676947245,-0.11196534007119636,-0.14134184318031726,-0.12847798160683427,0.0014421224322436654,-0.05230731074951502,0.2719360021428994,-0.050292293435798795,0.07059486168070424,0.15699034635663553,-0.1765345862532749,-0.04355281425982327,-0.19526130726838992,-0.06806199203195383,0.08394644249454969,0.08108079431404516,0.05874786257125288,-0.15008815350454086,-0.023944987093905214,0.09394774106810898,0.062246560223781916,0.006701848543743383,-0.19571087272634038,-0.17039056327852103,0.24108993935633233,0.054712991197491595,-0.21487526783586663,-0.08710840003161385,-0.17162182964531766,-0.1160917958340041,-0.38170550650816953,0.09062378948584078,-0.017582769908924104,-0.07004388419891493,0.11649893724657184,0.08077161280534122,-0.0688423612638805,0.12044222864361263,-0.22898672981423873,0.06194728788452341,0.13507286445014363,0.13492296501848466,0.15631233349854132,-0.027404911437943307,-0.07338115894917663,0.08040383580702395,-0.20761237076966452,-0.07996840737589155,0.06914141356029539,-0.009779589996286737,0.0455721566468173,-0.3076143654508616,1.0,0.031171911388560482
Red_N_R,0.45775685303465286,0.47717845877364834,0.2862952214229431,0.29978181917042096,0.15429051434761845,0.09452969329284325,0.2034916719836839,0.10321472159101658,0.2341936116911693,0.3031900215703684,0.3611662796176644,0.42022334629399727,0.10611025838485626,-0.3639593392110604,0.4444841033782017,0.17366981249331606,0.02171606709082765,0.13732560619258488,0.09898182445822747,0.6149097150602847,0.21415085766717357,0.029988158990649768,0.5053372266849105,0.1822869897360882,0.42511889717084955,0.26590964758818275,0.31918945731471926,0.2596181770735332,0.07195018577199844,0.15395194717226385,0.08816078701252258,0.3520745581459447,0.08780577306366479,0.2028363224246572,-0.08707187057785683,-0.00029336309750986974,0.46888360146899494,0.23510486934554348,0.45471833513229376,0.38985642730655984,0.3181626003029948,0.40175085165311775,-0.2655930399029228,0.38134483523618184,-0.06139187734185857,0.46648699562066054,0.0980029671518379,0.2660848259631645,0.34339862762721696,0.25384995797808485,0.3219520163889087,-0.3321366901140962,0.007347864972223404,0.3022468655728123,0.06450534265147878,0.46365128220712615,-0.10890948757293731,0.1315998187104311,0.031171911388560482,1.0
