,Hippocampus_R,Thal_PuM_L,Red_N_L,SN_pr_R,Thal_LGN_R,Precentral_L,Cerebellum_Crus2_L,Frontal_Sup_2_R,Supp_Motor_Area_L,Thal_IL_L,SN_pr_L,ACC_pre_R,Thal_VL_R,Frontal_Inf_Tri_L,Fusiform_L,Thal_MDm_R,Thal_VL_L,Caudate_R,Cingulate_Post_R,Vermis_8,Temporal_Sup_L,OFCpost_R,Vermis_1_2,Cingulate_Post_L,Thal_MDl_R,Temporal_Mid_L,Caudate_L,Temporal_Inf_R,Thal_PuA_L,Frontal_Mid_2_L,Cuneus_R,Vermis_10,Thal_Re_L,Angular_R,Thal_MGN_L,Thal_PuM_R,Lingual_R,Calcarine_L,Cerebellum_10_R,OFCmed_L,VTA_L,Frontal_Inf_Oper_R,Frontal_Sup_2_L,Thal_VA_L,Cerebellum_10_L,Precentral_R,Frontal_Inf_Tri_R,Precuneus_L,Rectus_L,Heschl_R,Occipital_Mid_L,VTA_R,Temporal_Pole_Sup_L,Vermis_7,Heschl_L,Parietal_Sup_L,Postcentral_R,OFCpost_L,Raphe_D,Cerebellum_4_5_L,Temporal_Mid_R,Thal_VPL_R,Hippocampus_L,Cerebellum_3_R,Temporal_Sup_R,SupraMarginal_R,Temporal_Pole_Mid_R,Raphe_M,Olfactory_R,Cerebellum_7b_R,Temporal_Inf_L,Insula_L,Cerebellum_6_R,Postcentral_L,Cuneus_L,Thal_VPL_L,Frontal_Inf_Orb_2_L,N_Acc_R,Thal_AV_R,Frontal_Sup_Medial_R,Amygdala_R,Frontal_Sup_Medial_L,ACC_sup_L,Thal_LGN_L,SN_pc_R,Cerebellum_6_L,Supp_Motor_Area_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_IL_R,OFCmed_R,Calcarine_R,Cerebellum_3_L,Cerebellum_4_5_R,OFCant_R,Olfactory_L,Cerebellum_8_R,SupraMarginal_L,Occipital_Sup_R,Thal_LP_L,ACC_sup_R,Thal_MDl_L,Parietal_Inf_R,Frontal_Med_Orb_R,Lingual_L,Frontal_Inf_Orb_2_R,OFClat_R,ACC_sub_R,Thal_PuL_R,Rectus_R,Thal_PuL_L,Vermis_4_5,Amygdala_L,Vermis_3,OFCant_L,Parietal_Sup_R,Parietal_Inf_L,Cingulate_Mid_R,Thal_MDm_L,Occipital_Inf_L,Paracentral_Lobule_L,Cerebellum_7b_L,Rolandic_Oper_R,Frontal_Inf_Oper_L,Cerebellum_Crus2_R,Vermis_6,Insula_R,SN_pc_L,Temporal_Pole_Mid_L,Thal_AV_L
Olfactory_R,0.8004641058187362,0.7244763519549138,0.5082837736681322,0.2500400127267977,0.8050787131456532,-0.4973680049066513,-0.5594038943515974,-0.6267581458791878,-0.5102887032402966,0.4934595420134271,0.22499059656939926,0.6868582011022455,0.8598548721283491,0.7355041374512044,0.3577629406415521,0.6864185318689255,0.8604784550903903,0.6471474938367862,0.4055187127666275,0.491130434855338,0.6149240830393589,0.632661730899165,0.4913269866554914,0.0178392038521118,0.7226172322372011,0.3729980852620544,0.8533972458193172,0.5003091373043732,0.5655594204538986,-0.3679936843895197,-0.5826349421258414,-0.12625172017585395,0.49202677388306953,-0.7106994847137373,0.04132439549825251,0.28991892479743897,-0.24472020749915466,-0.45377014585975467,0.7471324601946688,0.8482218074167893,0.5254544991640329,0.09638233074517705,-0.2811942502309957,0.17265046014405155,0.35725779825721626,-0.702495196648451,0.483497554858521,-0.6018876586814402,0.25105803645504277,0.23690983379086278,-0.723007555605909,0.5159535765519804,0.8960118073291341,-0.27333354084236283,0.8543004466781026,-0.7583614932517293,-0.6397456810760169,0.8423371616547625,-0.4660770004253905,0.12827816236448794,-0.05236730337390226,0.7175749408088854,0.7099130215658164,-0.04821340818287016,0.5314314797772199,-0.5480342164800729,0.38269441520495334,-0.11519243101608315,1.0,-0.6702587124763564,0.7039828152810977,0.7063695165584131,0.5363440936193886,-0.5998239529916153,-0.4642114545213361,0.8577441802488716,0.880024812070656,0.7837071895198169,0.8039078970145984,-0.03758709648621622,0.8306353575644355,0.3278248144105018,-0.5655055641209548,0.4004288922861711,0.13453496657058603,0.17507539869682684,-0.6433031663672197,-0.7712837129002883,0.8565613038101004,0.7953499260260701,0.5173765029275501,-0.5214136996677307,0.20285666835965285,0.33992568262347583,-0.709062481344541,0.9534631894985348,0.4383643335798406,-0.6448457230442712,-0.716023163761589,0.3715471856448043,-0.042483680907969584,0.5445149660469232,-0.7602913454137532,0.8129471504282154,-0.26334463922718315,0.900769178170105,0.39148583752794824,0.8888906048798357,0.16616062789063082,-0.43585025644756076,0.4486693486901398,0.5663695860729454,0.786632529752353,-0.48798947978832147,-0.5916579583370203,-0.7169722721411704,-0.7106478558263235,0.005608525563547893,0.5373703680176222,-0.3521424254622646,-0.5362013536932054,-0.6810570098314891,-0.31094621932670446,0.07020956975499315,-0.5260612229573051,0.3945720782515203,0.5515615127428953,0.5736504638954469,0.8381187020782699,0.44636185036325193
Cerebellum_7b_R,-0.5327050038882686,-0.4542926449032666,-0.4905879507124108,-0.1901497343595721,-0.6633402854458109,0.46306163250419935,0.5981430603932059,0.4648965572786449,0.3893712328644632,-0.36423697969843716,-0.034587954169891126,-0.285660458553062,-0.615276563061045,-0.4850898734356032,-0.10873086675192489,-0.5447992262038963,-0.5669747304146887,-0.31160329915165635,-0.2519995816762627,-0.37648286826674354,-0.2807609108433261,-0.40999001825831966,-0.23002783084315329,0.06717466056261721,-0.550123340171451,-0.06875604537629665,-0.5984319483673509,-0.16258196331057176,-0.4410001337745536,0.19296173918736825,0.5880790189162273,0.28617454949066495,-0.29200904850461323,0.6057474278724366,-0.04453110870057319,-0.08459547254481206,0.6076708283047932,0.6914819279734399,-0.682575588444502,-0.6868548969715632,-0.567252838508481,-0.08731683465442883,0.2057219750749469,-0.0807823608309496,-0.4602222841684695,0.5894001825441959,-0.2092108562755294,0.6196697305170459,-0.19553242756601186,0.009181232126443001,0.7112654344101218,-0.48877061806704997,-0.44431648051196615,0.24613342106018754,-0.5499610379378022,0.6130418005441078,0.5745014071963165,-0.5086482903771927,0.40740835148767485,0.1564636713856968,0.33945094954352656,-0.4986484015721892,-0.38969319490317006,0.28549791655518447,-0.11835047353498879,0.49434609312153077,0.12997474414468943,0.32413793983360667,-0.6702587124763564,1.0,-0.4240156114824923,-0.3991622802766415,-0.2802118475277004,0.4815739490490862,0.6949894245434456,-0.6566779920156304,-0.7088703042006558,-0.5777624192207365,-0.6054959798372278,0.11175179853336044,-0.4745528036077892,-0.12584475306356113,0.2968538833556321,-0.24919971796661047,-0.04934150319058333,-0.018612693193458797,0.5201722225012754,0.7408376050910201,-0.34911691634922243,-0.6113803179409232,-0.43547095077687525,0.7244352479116323,0.01833402097333049,0.019110479243811623,0.5143425199975292,-0.6873803433621393,-0.09320275333082051,0.45856813978902655,0.6537175027538135,-0.050702204622178504,-0.19035013492686115,-0.34280652677667106,0.6044070563131377,-0.5143101722825549,0.6189467177827311,-0.6222125448241801,-0.38081165394351707,-0.6347653016896752,0.12768329158364455,0.2863058123566303,-0.19585951401557644,-0.25553589169552504,-0.4672217311580401,0.6337562979929021,0.2884139787191629,0.5439103481630483,0.5796687974921663,0.0791647949132287,-0.41215988644504997,0.43703638615358176,0.4137142346480176,0.7311346048289353,0.258658258489144,0.13554210578716822,0.5731616105335641,-0.1103664354005525,-0.2247936144354989,-0.4946218110708712,-0.3720033730595279,-0.2961406571564898
Temporal_Inf_L,0.7984318414017182,0.7066368419817403,0.5157139459131321,0.3392930573440126,0.5890048890933788,-0.5287375353979817,-0.6273197493859048,-0.5360503480798522,-0.31621668514572765,0.6032316931837706,0.24209723494927604,0.5102584940912763,0.7594161135760888,0.5282793744863014,0.632279148685008,0.6867879904873924,0.8111678892346167,0.5542050039123726,0.596198095185487,0.9045753428674652,0.7285807040337114,0.5697416483753223,0.7341241972992418,0.21902095763165338,0.6603362898900101,0.7487846685339603,0.7030089011158408,0.8726398047813482,0.5072165160410455,-0.24147564603742191,-0.28004409795585583,0.10511964959871754,0.5745643433975456,-0.5594944030318355,0.29100660561665176,0.42031481915348706,0.007089853474179623,-0.15095532140875062,0.8153624327632926,0.5386932863072483,0.35251013214438986,0.20263510907470095,-0.30550912122062285,0.5281106892612635,0.4166867065777661,-0.6080449484571048,0.3679094327826959,-0.3973857500401966,0.345105867782066,0.4613697131676362,-0.5309783969187555,0.5458131118243557,0.6322187531765122,0.25519432633371864,0.7797400472127376,-0.7668507600084913,-0.6563615611916263,0.628849084551532,-0.42622432345719097,0.4676981062843853,0.4511224171188598,0.7266575530804535,0.8256846803076967,0.024327273422010614,0.7327138269631284,-0.4202590609899138,0.20069476964649358,0.19424309909875298,0.7039828152810977,-0.4240156114824923,1.0,0.6492432686259906,0.9091235176052903,-0.5821313865729963,-0.22655708276577838,0.7597712850125308,0.5476665140250202,0.5984364802945816,0.6103342289131503,0.0638953089458533,0.8054413974417683,0.0409743510908551,-0.3270137441928245,0.42657090485253,0.08346940111362851,0.7379616953188606,-0.37320691150864016,-0.6484733837570531,0.6117510946575154,0.6990811815238521,0.4333958295589287,-0.16070552699369478,0.5421529160200853,0.6628551629154941,-0.5695387580670795,0.7866346755439054,0.8284685600755359,-0.46696990335804844,-0.5176236696809183,0.3301039429830192,-0.01758549230755658,0.6668757228732852,-0.7620746886337789,0.38509520606813247,0.1523639811556822,0.5225050591898476,0.24887469823418776,0.5243590816485111,0.2156338164201134,-0.044167139176358075,0.5012009937132303,0.7499332546447038,0.8706876913138296,-0.2836760451245501,-0.44562722265451493,-0.7366215131927467,-0.6601111145880529,0.27606046100710896,0.6453820818122861,-0.06387006731865937,-0.49533632998203114,-0.5530145414760765,-0.15050200284487214,0.1876900844492938,-0.5473434405848464,0.8977577834840015,0.6093231550690101,0.5558369672611044,0.6002558623661687,0.5818225778975264
Insula_L,0.8643025626350251,0.8699997635870705,0.5204663275493372,0.09393794088516512,0.7551478135814704,-0.4117467876257463,-0.3611256255463457,-0.4182479712874196,-0.41188650230831136,0.2622582127435906,0.2968265892175338,0.6500198704114051,0.7467546728858824,0.8169967671603078,0.7352835500001503,0.7429999921744633,0.7378495348663384,0.8507505431426462,0.683005272885398,0.48217027676286545,0.6727762287607585,0.37138792144810656,0.5871029515798817,0.39517720468445655,0.4845567839977476,0.6318867185293069,0.8356119003664968,0.49470242189036934,0.5834676531191779,-0.16479839373010413,-0.4501885539846705,0.36345119281577365,0.5201779440109839,-0.38010002809698656,0.05480897297211909,0.48831291306857266,0.2626639399125947,-0.0916387613366906,0.5237894870721584,0.6711915904317229,0.5582226884309499,0.5463337779164711,-0.07878066740603357,0.2484809290755905,0.3693832740482709,-0.5395769534664242,0.5123298737770833,-0.23060725652399866,-0.036391345891728245,0.5026802108459315,-0.46227366929027763,0.35244133764716773,0.6759113851099231,-0.3387632771148593,0.8762895850663704,-0.6478623819396363,-0.4986443729643257,0.5723207987062304,-0.006341156798497315,0.5091209832123784,0.2142927750157498,0.5792225210078282,0.7286164768976419,0.4177769862763143,0.7984886086936783,-0.20348979236216574,0.544157710079808,0.25915201058792176,0.7063695165584131,-0.3991622802766415,0.6492432686259906,1.0,0.6642410215987369,-0.4076479709406792,-0.058896211993294194,0.7932270492219311,0.7362390792759589,0.7671234925848612,0.7588123463816256,0.15815129927113988,0.5916860699279732,0.49731878173666116,-0.42059026587802223,0.6808430802389068,0.0807103456827097,0.3339234186041765,-0.41422506241313395,-0.5169631826465642,0.7331141585417142,0.830586415572611,0.4788496771370715,-0.12781872388399385,0.4602591000111517,0.5731914793813131,-0.5845946782022573,0.7448876072563515,0.5678332811403852,-0.22389280010533227,-0.48685354488010635,0.4700263810709984,0.30547374784985754,0.6604698219493969,-0.5687556608088021,0.6576901734338276,0.12462037442711242,0.7288401706233776,0.07547730447114367,0.7503453516270043,0.3812056125060059,-0.4256223817451943,0.6701120577927382,0.8016797917416704,0.5415183101982023,-0.059916134418225256,-0.4696753856133315,-0.6931162246936218,-0.42590067513593144,0.2949659687469975,0.3940700452876205,-0.04499128379332334,-0.5662773980718148,-0.4363099192616999,0.20397236310012096,0.43355522707169714,-0.09734968383493965,0.5562735430140485,0.8678343420584624,0.5776591535881742,0.5477610490188338,0.2110089886734763
Cerebellum_6_R,0.8095316358625114,0.7160023285152919,0.4956201842124638,0.3187566141799972,0.5084505426899651,-0.6083140876396275,-0.5425088309515025,-0.468770667959682,-0.33637501668654585,0.43571847097364685,0.23505333660555544,0.39933162778931836,0.6422836008374386,0.4684875308060511,0.7649609319913383,0.6477090773006994,0.6722206232035526,0.5344363021377968,0.7034429507701345,0.8637915657999283,0.5817857423445295,0.42690024122997183,0.8074866952203484,0.26345653628698806,0.49152029861841473,0.7338333113899577,0.5961111524702852,0.8860531470832861,0.38247854325745123,-0.20380870635603646,-0.26417734646513946,0.39033242352701947,0.5678575270822194,-0.38145275216377933,0.3464000196407332,0.3945705808220412,0.19508095519820937,-0.05180786830376571,0.7415639622782676,0.41640372721280156,0.4169281359659312,0.2868408329134964,-0.303884052981179,0.5276740292362807,0.48121767310422964,-0.565317462987736,0.2687897854050275,-0.27112674725365904,0.15532992902163023,0.4000521451413531,-0.43785616138728356,0.5178058763589589,0.46885970720309544,0.2132082626017688,0.737799753220388,-0.6879122193324215,-0.6347984444760031,0.42427896996429476,-0.18541930239044277,0.5702933911748602,0.5538201418879155,0.5803667061120231,0.760367271608553,0.21253087714680904,0.7406434172363132,-0.24892491793515284,0.20950423065417928,0.2929997787934531,0.5363440936193886,-0.2802118475277004,0.9091235176052903,0.6642410215987369,1.0,-0.5895159241684651,-0.10108824403091694,0.6468230687683133,0.4091600111159522,0.5619837866741924,0.5842315896807566,0.03605117933295298,0.6204527260001604,-0.024857319028892634,-0.30765342007606833,0.4536886124799162,0.10094433702706757,0.8588159995888417,-0.3065476377157112,-0.520313680504985,0.4642472419695779,0.6948968300057727,0.42324456821516404,-0.04301351488133357,0.6357917181354474,0.7058536920556461,-0.4605857241617908,0.6521876188864205,0.9377602108541057,-0.3277985788388044,-0.4027167015665987,0.39711634735949836,0.08601995152342563,0.6836746215281826,-0.6785417831420066,0.2968372757414637,0.2642603474701777,0.42845295072399064,0.10176363097708754,0.41848544345901817,0.26646944109285425,-0.09436049203065966,0.540084045752261,0.7714135874179746,0.7084598432399605,-0.11158387589002325,-0.3519562553335912,-0.6968506556177864,-0.5753639037871247,0.31603212923660734,0.48918617743984943,0.01432451629976888,-0.5320846092371799,-0.40178725496676865,-0.03655870604529623,0.1986778297620045,-0.279515666465507,0.9290178478664803,0.6160701606867025,0.5843312335429529,0.4141787236235026,0.3959439912450666
Postcentral_L,-0.6018397351677276,-0.46256344237890973,-0.3261961955717673,0.03585780076925244,-0.35587884455419905,0.8777002977954468,0.40326313451464835,0.8100002200541047,0.7849165104059134,-0.018311534927345517,0.2479038134366583,-0.12827662116150532,-0.42103236179103265,-0.22720245945082368,-0.2714483123791321,-0.33872849379203807,-0.392770501311534,-0.2540413125174566,-0.22521711560952323,-0.4714312412518078,-0.05448454020041059,-0.12324459586022353,-0.6285692811085606,0.39149043899884406,-0.20417788403056414,-0.11098878771817354,-0.3715870678038665,-0.42254062297555606,0.02501085672249056,0.6285347328913714,0.7918443909971669,-0.013840053334789592,-0.6202092882979013,0.7415435441361087,-0.15191044296571987,0.16291169904552863,0.35495987862784617,0.6920870057379571,-0.5733369197938346,-0.6525795267271696,-0.6314183855378085,0.2586088882497899,0.6185199871249967,0.08165787762158744,-0.20596934369208394,0.89976818227396,0.14229551885054662,0.8227004675592112,0.1592861199687988,0.25916076359300283,0.7785005014140283,-0.3168475885319886,-0.5102824870631842,0.23674471502633493,-0.6920736933418971,0.8597566548634119,0.9321319471103581,-0.34550432144539045,0.21564557051539815,0.04090128260805942,0.14992931067188764,-0.17062497766495394,-0.29798337888242715,0.1244835280122707,-0.18006400823606694,0.785149921319033,-0.26424761422556886,0.0682674297577974,-0.5998239529916153,0.4815739490490862,-0.5821313865729963,-0.4076479709406792,-0.5895159241684651,1.0,0.6646671848347081,-0.4248668008773185,-0.5458584226611006,-0.6746071359122164,-0.7513910964239925,0.47235375602424917,-0.3621359979754555,0.12774877798697434,0.8053054684800879,-0.0159134751095268,0.001200001415405415,-0.2820522843012961,0.8175235258914901,0.8210504597147771,-0.47284917410379196,-0.7239174727706241,-0.5836240218333192,0.6752167405963923,-0.1168318302303577,-0.09018142336557279,0.4747551149391117,-0.6195957299696819,-0.6164211169395963,0.7392517941074698,0.8016757495533426,-0.26148830655613076,0.2641634812856658,-0.3613327135416016,0.9188363160857491,-0.5860516374031487,0.36830321702396446,-0.5625781613447628,0.07222083390708275,-0.6459265074191468,0.08233849749112364,0.5098217406829038,-0.12436638352367405,-0.2778390427210454,-0.4650756352148088,0.6039385991630128,0.38980612629374506,0.8482886131992339,0.9173570006822745,0.45952425920831286,-0.03709184119681063,0.050260869973890926,0.8499811961459357,0.5576653085957631,0.618014746182443,0.48789022896818934,0.26799385103421425,-0.4345977338933295,-0.10741657549056342,-0.4209233144761815,-0.37535064399606344,0.029338232205484812
Cuneus_L,-0.2505298541913798,-0.06608503019542573,-0.3352075264762485,0.0017697294011759684,-0.26993152348178145,0.49107743935611176,0.402202204988499,0.46183550404578955,0.4212052490423178,-0.13764018778626,0.2526481502697404,0.004119005180973215,-0.2468070138002515,-0.1861700858696944,0.20049028203245203,-0.14500371713791918,-0.212686202790215,0.09469668564154371,0.16987290629969024,-0.2093848172597534,0.12147536011039291,-0.23239030152448517,-0.16541539058412297,0.5580386432888331,-0.21909485916183705,0.31233949030568936,-0.22088196455144582,0.002838317252072907,0.06553670771594602,0.2860401064616024,0.7105901925894489,0.42158415971176827,-0.27894341976044823,0.7532995869574418,-0.006864171796231935,0.3966790565431609,0.7838804355072216,0.9077815099845374,-0.4662987294780967,-0.571759804721474,-0.46281435575919183,0.31282724346754115,0.28376470451683145,0.21339874212812054,-0.21817738093212308,0.5798615676602645,0.06328793167390272,0.836064399407456,-0.05008387561528128,0.3888913758603677,0.7992169398477582,-0.3640226089913643,-0.32320209930700644,0.2090219940618271,-0.31924235911359117,0.581782720591726,0.6125518549419514,-0.3633928910660085,0.41481603194040334,0.40692120621263217,0.5412614858461895,-0.10539121335977829,-0.041252205535392314,0.43261328880404065,0.22790541407371945,0.7215954056074017,0.08791388078041794,0.43714506858758556,-0.4642114545213361,0.6949894245434456,-0.22655708276577838,-0.058896211993294194,-0.10108824403091694,0.6646671848347081,1.0,-0.2918430710737248,-0.5332950042160636,-0.3870553943485254,-0.47813728844316017,0.28064892924787377,-0.23302681926056806,0.04145084855344826,0.45493424123206305,0.24429255486665633,0.028126664827258892,0.1409111265040392,0.5914931360777853,0.7677774027747929,-0.2439286194278445,-0.427677359251823,-0.40176062267106755,0.8992790898133448,0.22772991583188715,0.25228780560346104,0.3313172870807349,-0.4533789628155409,-0.0760766910856688,0.7185708460082704,0.7528974424736324,0.048354099019282906,0.08227463602540186,-0.09051197765743776,0.6484739052301309,-0.4584443404886862,0.7481935515773753,-0.47262531436482436,-0.2697118076973022,-0.5234832411872716,0.3571932853048127,0.2876878986868564,0.23714441095763966,0.12028622293977269,-0.289063395329834,0.7495144762358089,0.22775228555020885,0.4983385086961053,0.7357018952317925,0.5470852325677208,-0.04728262181224273,0.4069623975589929,0.427444522863485,0.607664587784271,0.563517172558371,0.5497780234093396,0.4360377484096195,0.05983479398140896,0.14698948228035394,-0.2999833660829482,-0.21573720482789663,-0.011114303719417707
Thal_VPL_L,0.9014928453456741,0.8805136644610907,0.6050981221935484,0.3743395038801462,0.9190498064337624,-0.42577184986982114,-0.5898124252431489,-0.4629255483513339,-0.3432171920116447,0.6302604233321674,0.4094732356621941,0.6458182221801856,0.9552999666568135,0.8183282076784882,0.5862534625578975,0.8503738913966405,0.9605357811021554,0.764779843437536,0.6674321139092813,0.5917226701085939,0.8029687907570201,0.6573205425828887,0.5358628508109905,0.3612928419302779,0.8355737237581363,0.6153532281827053,0.9491520275777826,0.5888307395614505,0.7951033899955996,-0.1192488613610238,-0.39412956482875583,0.09220152227935584,0.43277266971680656,-0.5200879672059344,0.1021349434284069,0.6056081232847915,-0.0656513900226932,-0.26440792958465564,0.7771992499660834,0.6916287482768992,0.47335309080097476,0.3877039648748674,-0.12093485907496795,0.4026283485820256,0.49597701293428803,-0.5862985722820911,0.5869982416098546,-0.4141012322448588,0.312627747854959,0.48497788107498213,-0.575275916966213,0.58148209122693,0.745571842895684,-0.11338424952354126,0.8587179092240019,-0.6822639606894967,-0.552311337917748,0.753278319178165,-0.360277997391339,0.3302341183206818,0.17205760076386556,0.891069600163991,0.8849622468246852,0.1252584373857159,0.6798531858583159,-0.33303323645067834,0.27394387232018136,-0.00751952523269815,0.8577441802488716,-0.6566779920156304,0.7597712850125308,0.7932270492219311,0.6468230687683133,-0.4248668008773185,-0.2918430710737248,1.0,0.8008294144592298,0.6983317089899509,0.7576443901009982,0.15614569302453726,0.8136047118446965,0.346425463530931,-0.2552828972599668,0.639341787327754,0.1698516020044516,0.3827211062729691,-0.45221091138510505,-0.6636495256167398,0.7137658030976333,0.790117239159798,0.4741641973106412,-0.30172714942488743,0.4284836484906802,0.5346931551175133,-0.6234807925297565,0.8857067740719645,0.4805998371168273,-0.3751691694466214,-0.5624176516039471,0.4757006952982678,0.2744113787362974,0.7013408272457872,-0.6654501775410333,0.6028893579579377,-0.0780399836902065,0.7645948054967286,0.43417486633831814,0.7333333552467971,0.3646871272254079,-0.24295462239534196,0.7084681781504287,0.7391905949578247,0.7817225382390971,-0.2236523545429727,-0.4494000365382668,-0.6552119151812292,-0.5441265011939864,0.28759135252844314,0.743665968805011,-0.30834367823204906,-0.4473823050180472,-0.6220880339195712,0.004266239863861684,0.29941805777389796,-0.4815343399123953,0.5340323187938195,0.7241547976621949,0.6718780236405831,0.675242124124498,0.5675231047011922
Frontal_Inf_Orb_2_L,0.743619279424759,0.6270942804328986,0.6320241903582202,0.1940804803596799,0.804094343485118,-0.36841852619952237,-0.4542740911598921,-0.47977876414479775,-0.4209760043919119,0.37619174739982164,0.22612374300833787,0.559902874736253,0.7403467628589494,0.8075681958221671,0.38256612844972615,0.5985771272269765,0.7259366628392182,0.5643245150175341,0.32190600988161583,0.3554217935499333,0.5198535054569126,0.5563134605752005,0.4524480886436554,-0.007634443366055443,0.5658778552392435,0.21734361122106802,0.7952336543953065,0.2606879073234308,0.44127266987695596,-0.18943699194178001,-0.7162060158818442,-0.07861725400676434,0.4937282868585283,-0.7768145202505391,-0.065917232016642,0.10824815820528187,-0.22571088782193796,-0.5260466832560031,0.6415429279996504,0.905942998219519,0.6378497434965573,0.19812704000493758,-0.05956929716178048,0.006906702897631197,0.37967862461145563,-0.6060156319957558,0.48303277416159696,-0.5763074029783465,0.11390772204648854,0.18894180347006218,-0.803320359609493,0.4784427246445183,0.8255980521376134,-0.4789903712732778,0.8195759392419394,-0.7436706377984933,-0.555770838205477,0.7986455804456482,-0.3207291256576545,0.20268413246495498,-0.28158394991380803,0.5653905351008165,0.5928685952553748,0.08331937348749723,0.4565938689249515,-0.5703004365411991,0.43136278684522716,-0.12909959153138173,0.880024812070656,-0.7088703042006558,0.5476665140250202,0.7362390792759589,0.4091600111159522,-0.5458584226611006,-0.5332950042160636,0.8008294144592298,1.0,0.7960968503814524,0.8302966820336295,0.033099958727534726,0.6774501567327489,0.5600893711469171,-0.5447277631012157,0.3134010819034782,0.1055905853725068,-0.009416261804970585,-0.5645517956954302,-0.7821425037717817,0.8273106698878949,0.8156267616670994,0.578582996068918,-0.6110943369414211,0.1558536507427339,0.34130580753625334,-0.6661383788706718,0.8697391782320467,0.28261703905890656,-0.6475862403106107,-0.8122969585823904,0.33925207082287095,0.1718166497684799,0.4652016870727148,-0.7155669559945108,0.839168551188265,-0.29261043445788665,0.9412945057382761,0.3869840501272049,0.933515822249636,0.09778675628486264,-0.4951481959869618,0.30398317641153555,0.5779452077779728,0.6058765160218671,-0.45874629442197407,-0.552736465208858,-0.7172539652381941,-0.7000758105725686,-0.08963241046045285,0.37824978450041535,-0.40484316504491974,-0.5139198976943157,-0.659203892370881,-0.1400125802316298,0.10968255413425224,-0.37695522848281576,0.2542260022277176,0.5450660222302145,0.61070602790627,0.6760803010473166,0.2352513887726065
N_Acc_R,0.8072945246925646,0.7187205749467843,0.4826612323584755,0.10097055388748943,0.716027927449613,-0.6141007225491355,-0.41995327859963977,-0.6328854419152253,-0.6343426274164641,0.15104404451728928,0.08848694122327234,0.5171098049661874,0.6635168079798427,0.6070757390690859,0.5141690708539187,0.5972099415297115,0.6347964116713581,0.638195637530899,0.4470400727700577,0.41545340744343084,0.3982264141163243,0.29804684358754835,0.6034902732987666,0.026216771405549084,0.404029934024203,0.3508769624701764,0.701732389078643,0.3581326131012455,0.39034760969774407,-0.40098887234506714,-0.7237949863538353,0.14485498899886984,0.5572842991670953,-0.637973184238202,0.12098135776915139,0.1926801360369607,-0.08084242561654117,-0.46655623336467267,0.5694916783718988,0.8128829695007704,0.7387773233829544,0.14913876410906207,-0.32477083500863496,0.03277167966387756,0.32206959881163033,-0.7614602258635184,0.24428350515179537,-0.5596176406935501,-0.0658945806162159,0.12870936851184608,-0.6990584645117434,0.45235888447986233,0.6881562042896425,-0.46909848767862516,0.856915678249643,-0.7927650991514983,-0.7188672745574733,0.5348303630864938,-0.05400095376614794,0.21716129113013066,-0.11306712420654487,0.4371956783892752,0.5484999978200658,0.2382932214890254,0.4921006649037825,-0.5696757963320981,0.4005166529982086,0.15211631319773353,0.7837071895198169,-0.5777624192207365,0.5984364802945816,0.7671234925848612,0.5619837866741924,-0.6746071359122164,-0.3870553943485254,0.6983317089899509,0.7960968503814524,1.0,0.8205634707411842,-0.16265959128429702,0.5335896160832954,0.32792968603548983,-0.66837592601981,0.4390806862251985,0.06666708102781636,0.15596682973948775,-0.6903873117535425,-0.7336558599572675,0.7049102983377898,0.81487321554559,0.6566945542974769,-0.5084815544404316,0.3314161960416878,0.32730239001333633,-0.656476980004398,0.8338647125462065,0.4650455318242923,-0.5161931599834699,-0.7407643706415329,0.3366868385237674,0.0564950399051231,0.4450465713787007,-0.7508032787361485,0.7266212867663056,-0.2113429536643014,0.7761740471383959,0.03523661142053684,0.8252583750961249,0.12748447885605135,-0.5373355351758308,0.4006449648116728,0.577326370894953,0.5150419870121011,-0.38925399923629217,-0.5420217014822764,-0.803399210139034,-0.6821707745153233,-0.14295273325681934,0.26462893829545237,-0.10630091684154196,-0.7278508109617398,-0.5336523108732603,-0.21294165243177945,0.008514639305242062,-0.22874447734531464,0.39044234037365066,0.5268995975509542,0.5437867743733114,0.5329243402513478,0.1236831988096996
