,Vermis_10,Postcentral_L,Cingulate_Post_R,Calcarine_R,Temporal_Pole_Sup_L,Thal_MDm_R,Cerebellum_10_L,Fusiform_R,Cerebellum_8_R,Occipital_Mid_L,Rolandic_Oper_L,Temporal_Sup_R,Precuneus_L,Frontal_Inf_Orb_2_R,Cingulate_Post_L,Red_N_L,Thal_PuL_L,Insula_L,Thal_LP_L,Cingulate_Mid_L,VTA_R,Fusiform_L,Amygdala_R,SupraMarginal_L,Cuneus_L,Vermis_6,OFClat_L,Putamen_R,Cerebellum_Crus2_R,Occipital_Mid_R,Occipital_Inf_L,Temporal_Sup_L,N_Acc_R,Paracentral_Lobule_R,ACC_sub_L,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Cerebellum_Crus1_L,Frontal_Inf_Oper_R,Temporal_Mid_L,Raphe_D,Postcentral_R,Parietal_Sup_L,Precuneus_R,OFCant_L,ACC_sup_L,Supp_Motor_Area_L,Frontal_Inf_Tri_R,Cerebellum_7b_L,SN_pc_R,Temporal_Inf_R,Thal_MDl_L,Thal_LGN_L,Cerebellum_9_R,Thal_MDm_L,Vermis_7,Caudate_R,Occipital_Sup_R,Raphe_M,ACC_pre_L,Cingulate_Mid_R,Parietal_Inf_R,ParaHippocampal_L,Cerebellum_4_5_R,Frontal_Sup_2_L,Cerebellum_9_L,Hippocampus_L,Heschl_L,OFCpost_L,Thal_PuA_R,ParaHippocampal_R,Vermis_8,Cerebellum_3_L,SN_pr_L,Thal_IL_L,Vermis_1_2,Parietal_Inf_L,Olfactory_R,OFCmed_L,Cerebellum_10_R,Thal_PuM_L,Parietal_Sup_R,Thal_PuA_L,Supp_Motor_Area_R,Cerebellum_4_5_L,Frontal_Inf_Orb_2_L,Cerebellum_6_R,Frontal_Sup_2_R,Cuneus_R,N_Acc_L,Rectus_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Lingual_L,Heschl_R,Angular_L,VTA_L,Pallidum_R,Thal_VPL_R,Thal_LGN_R,Thal_MGN_L,Insula_R,Frontal_Sup_Medial_R,Thal_PuI_R,Olfactory_L,Putamen_L,Rolandic_Oper_R,Thal_VL_R,Caudate_L,SupraMarginal_R,SN_pc_L,Thal_LP_R,Vermis_9,OFClat_R,OFCant_R,Lingual_R,Thal_VPL_L,Precentral_L,Thal_PuL_R,Frontal_Med_Orb_L
Cerebellum_9_R,0.3066727321671937,-0.09314113609220383,0.5618362292153589,0.5676183697973068,0.2167886900526522,0.4553970375314535,0.42886054632583653,0.7555543135697957,0.8631236979787515,0.03868131284150859,0.3803407164123603,0.7226541360896364,0.363528227625064,0.017032618983327388,0.4877814385738635,0.6264449016699682,0.5134993022029927,0.6138301420177021,0.3534865057705277,0.46179183154299447,0.010413147732408215,0.4949325053081225,0.6530872626491437,0.08125679834161272,0.3154648246946462,0.6847976493984615,0.20006770163111423,0.3053409442478821,0.6669000261592573,0.016490399192524124,0.21098711906858536,0.28792044287788016,0.5772251839654883,0.25334404424072793,-0.10609350423294144,0.24724294066909772,0.25345716410914826,0.34054785458310677,0.38657346928589376,0.4005322150717462,0.22731308794545294,0.25361917047550936,-0.26788569690391434,0.4474263939433287,0.04594568118792646,0.4636447575539214,0.4021838705041623,0.27348076967894064,0.29905139447102813,0.38297841467422544,0.8143690765441772,0.2658655916272902,0.29693980039522044,1.0,0.4594596209570086,0.48383731417258713,0.43082909428113975,0.2105507588942601,0.40231776621253534,0.08439852552193781,0.5900408340592823,-0.07275231180822854,0.5093203342705487,0.5819983156504092,0.19105951329773357,0.8987629655683632,0.5184869957700634,0.25130050510572577,0.090861529315684,0.5208679623156154,0.36102037375397616,0.6447968055350911,0.4102226958437275,0.018952398001649447,0.13975580672149684,0.6281981640003428,-0.19980312494249947,0.42003964859969295,0.03316095225945555,0.795231667163838,0.6489580419681579,-0.03485731146225357,0.6692990920361116,0.2963254382764187,0.4377967836136191,0.30803098963263725,0.6321539749397471,0.2730940386762927,0.17014412500071474,0.10857643472230885,-0.07293789457021839,0.2525496988720564,0.07882602182920954,0.6438099398733643,0.059214010831102636,-0.03526874550395828,-0.02533455852931874,-0.0062876409059207244,0.6591666505438205,0.43175916118900803,0.19840671822426856,0.6180079277046557,0.15755768577929885,0.6165740431137071,0.3904802573800354,0.5874175149392851,0.2940259318189576,0.7581910023259045,0.4002650271117198,0.20141752879295852,0.1830453232129483,0.029238913487893342,0.3808381042743407,0.11828069668951238,-0.025959161695528317,0.7969924328878801,0.45450983097657816,0.2389878191177366,0.25863743319226046,0.15806090291900524
Thal_MDm_L,0.2663858797028759,0.26454458504417444,0.43625817164133746,0.41629442121722765,0.3660323938256484,0.9383077498173594,0.35989608369057235,0.7051773553014609,0.5469949968370164,-0.07666227554938415,0.3847615286862991,0.41111482954135353,0.30309816327462524,0.24872118810070143,0.15192519915728736,0.2128878360360532,0.31069940058965856,0.7121175931792848,0.5910427630536744,0.4274124103230453,0.5868307380143978,0.6619407620795728,0.4175225992062246,0.12556259887203755,0.1676212446359099,0.29013719614132744,0.2840684695715873,0.5437276268781479,0.20494680611660746,-0.10573688387871512,-0.041821728889913104,0.446767849605485,0.22239791235794137,0.35607242324626964,0.0601388201947459,0.3418500809193469,0.1053827915574712,0.18303745349829892,0.23712236757110158,0.35784555080058855,-0.06947545725187323,0.2843699717871812,0.018069088010745034,0.5548382477362774,0.609313262605027,0.47965019022295274,0.3296912222454306,0.43546725113122936,0.22741897894466107,0.5397736733680093,0.4593071084248092,0.7750320499509937,0.28015891065094456,0.4594596209570086,1.0,-0.1352774566677993,0.6984717343657718,0.08430386865358246,0.1674686080005711,0.21472220582054422,0.6998806407079123,-0.07121781457185233,0.7604225192705949,0.4918464136665393,0.32842093553052726,0.6752248841094896,0.7439623814571584,-0.023572299924949656,0.3893789128657642,0.16228314239818484,0.7362200526552997,0.3069592381530167,0.2514172397740728,0.3988571963938845,0.39198895497669384,0.3376371403262891,0.0024494400755081234,0.19741514372893143,0.2948863350249546,0.3112726505286496,0.4890115441103654,-0.2720818710419246,0.2610625476511882,0.5108185375396467,0.652371200121242,0.5051264464260021,0.5034286161454827,0.3728059456768646,0.034565321177024745,0.43581212766501704,0.41791916449083644,0.07135854046833083,0.4311543590764362,0.33244582108833337,0.6169644201556552,0.12047778809954866,0.6355218813186426,0.3430339638508082,0.49755219467008543,0.8197217940347366,0.3424814238361923,0.6679936612377754,0.13147153752926594,0.1731384358587342,0.6195424731697343,0.6061117446723023,0.5140504436692113,0.6255921684976302,0.8303257061124382,0.17571372953105763,0.631529774287797,0.24288822161526502,0.5864359417532659,0.061920995995627226,0.2848843954686871,0.42895506660584215,0.42636522093447343,0.3718494145800421,-0.08009288367297174,0.19166319434701365
Vermis_7,0.30675646847486143,-0.005225269469706618,0.16931610176051845,0.5296635368573513,-0.20824321443088514,-0.1073578967314631,0.24810612785562824,0.2836360879678077,0.4598743003137008,0.45582959139071544,-0.02895743187873694,0.530805145897739,0.49407441122241086,-0.25924367711080104,0.34559451285534276,0.47510565104225966,0.281441425978143,0.18847582043540329,0.2853070282524581,0.371565353387061,-0.5061060887204221,-0.03035354614193117,0.3718985537585725,0.16572284168309875,0.6336156937100595,0.5878912507632807,-0.3062858655534253,-0.09173440709945835,0.6428188591221871,0.45424055528193735,0.4364467936937187,0.061956454806404576,0.5197676046819529,0.268493757424609,-0.2745585818120331,-0.18449773171426742,0.44188054480758093,0.40129398079248524,0.2178687812542536,0.19960364041911155,0.06756445163841865,0.40287130245622,-0.20812147906196657,0.25665700714459827,-0.4122813367486843,0.13834786849416217,0.3040588937777491,-0.14198016532524857,0.12142060547093769,-0.11014857614713527,0.5270486352528589,-0.43066427194819173,-0.1871133122309172,0.48383731417258713,-0.1352774566677993,1.0,0.13239617016143676,0.5558497072431182,0.36469749526505857,-0.18204302454636434,0.28102150092091854,0.16319144283563009,-0.16778200819733274,0.09695979355744412,-0.0709469437592243,0.3344376153698645,-0.07028961049349003,0.3929447984879131,-0.3494890647177346,0.5747652229559782,-0.33205902122244646,0.6103833060763648,-0.07743467580824923,-0.4085613098162869,-0.4751396778439222,0.4269185033657232,0.14616411712948738,0.06522432432134113,-0.5077988872674074,0.26165837591055197,0.45664699649026463,0.19950318638650366,0.48625123529673037,0.1435806201616676,0.014524724802729046,-0.2566804219127175,0.4576711948304138,-0.1353119572811662,0.38964914030359166,-0.2680906491521885,-0.6337805472610611,0.4373945406877637,-0.30031342392317806,0.6275635519001139,-0.26249407585141593,0.19734004822301376,-0.374584144648168,-0.539543626316419,0.2609720653028825,-0.12516280845225988,-0.45812080183733334,0.2181897544304337,-0.20605615515258074,0.612149435884002,-0.3197028172063766,0.24432439578764883,0.034641348965136654,0.1515083970853135,-0.16094875109762136,0.4733969494086067,-0.2050088968406302,0.19952822726967476,-0.2865579788014237,-0.0018180370245279695,-0.22928058795159528,0.5512956218113028,-0.15565135156198343,0.18980693017238606,0.6034832229543379,-0.015765674685347453
Caudate_R,0.4379817439410439,0.22224246545347606,0.370120326591839,0.5730735638184095,0.23758576506151288,0.7106448646763341,0.4891569200429902,0.5752055727584839,0.5119238829528269,0.19432110437387978,0.2780467229299836,0.5093709580060697,0.46852347373250386,-0.1900744515923075,0.07391264511557247,0.3646770944731502,0.3726663310458686,0.7807127803392983,0.687330712545042,0.4092658966607124,0.3160605145309041,0.47819565589936947,0.4253195458798543,-0.04973530987321752,0.48903055031375037,0.29593605093380443,-0.13283756471362304,0.30717070558912113,0.31250277378267594,0.26103395889750886,0.2074005800861035,0.35428948950777467,0.6035131856757671,0.42314161019515273,0.017886301506815125,0.30906717822153407,0.12062427425681348,0.35922637983002664,0.5646160586933523,0.26891341033883465,-0.14672935504234672,0.5013869530259912,-0.023098857571678365,0.6447909692540943,0.44522725721871853,0.40715790340438934,0.4388931363106997,0.669057902655215,0.26336916905755275,0.35036283266211093,0.5153639070031856,0.40974948413143036,0.252889238688136,0.43082909428113975,0.6984717343657718,0.13239617016143676,1.0,0.47111911267876067,0.3343376835755106,0.16760853452662056,0.6724500901003831,0.05381960295918802,0.457232535296421,0.34722901742065554,0.558218126531865,0.5327931838400957,0.6281193815086064,0.18411439003597627,0.25316016957373083,0.34844472313155267,0.37745127566046266,0.25876729992636505,-0.03257676713798666,0.05199138019861421,0.0642212951514829,0.38420662648192594,0.15584037125539676,0.16308040294808088,0.03616120675916899,0.19209917819760056,0.572641014357435,-0.024744424467975305,0.3758216520002556,0.5533003774085857,0.548050207698907,0.19455069722832782,0.5990198948643067,0.15730959982017198,0.4006921000284184,0.09573558171043331,-0.03440308311215146,0.3419876894839191,0.11595299101858375,0.4661170405903175,0.5194059623350411,0.307475539192746,0.34645821685884304,0.02698809718722808,0.49683217575705124,0.6008701076007188,0.05717078504446038,0.7048493104081538,-0.20368481175892275,0.32847684223355383,0.3327756227321038,0.7316287680172849,0.5918829935581855,0.4487189472385826,0.5152747243886996,0.4210622019626052,0.4354790641653455,0.41478296006204934,0.23370118282254054,-0.26939421984298967,-0.16772249315587093,0.44844588634293425,0.2914777795948683,0.3472664946078768,0.2579267446131863,-0.13502955037074665
Occipital_Sup_R,0.5045697856258662,0.5244544127526118,0.22303133124181668,0.6280309838754025,-0.20560495005485346,0.04474247020768644,0.6055253820825935,0.08404198710934693,0.21966937533418263,0.8422694948436895,0.09699820252378802,0.330744479041945,0.7904504214848665,-0.6000931247020466,0.037392676227192966,0.5585519275733749,0.42386820613601806,0.3535909148468365,0.5510812496071096,0.3998758963007221,-0.35229956032193077,0.15994826346772822,0.41718302983777733,0.3404187258927527,0.9184638154778091,0.36076125235782946,-0.6140209343315391,0.06298994551627178,0.20149424625206594,0.7174069100652519,0.7014346726575241,0.4198022673659081,0.4431844781997235,0.5375926761492504,-0.2574020818656054,0.12898447338447008,0.41168078115656787,0.5336538360183742,0.5530564909497645,0.3412954349928937,-0.4727881807798066,0.5650279339271115,0.27550798013466143,0.6612066487758682,-0.10704354966970624,0.26061811187638506,0.5280772682524225,0.30770192438720717,0.2610994475630474,-0.3635072884677895,0.19090825486631133,-0.3016307657761624,-0.010682167990928781,0.2105507588942601,0.08430386865358246,0.5558497072431182,0.47111911267876067,1.0,0.4793036634791485,-0.004415005517777729,0.32720502274512875,0.2366941189008864,-0.22236422070964434,-0.08072213038133426,0.48881784279280327,0.18498727008119456,0.27259913352714765,0.547560293648391,-0.3027694586287391,0.665231149508316,-0.3020676084930018,0.18298208311117833,-0.38783141100186364,-0.4589753552194524,-0.5932748501482688,0.4731473116050703,0.6813823188019034,-0.07660946402285683,-0.5386213929952484,-0.055412327115437705,0.5275876123523036,0.3866984606501684,0.3464047526707203,0.45940869804303586,0.18444527463897545,-0.35278327240287627,0.4839326850628434,-0.07541599806985744,0.8963343803250942,-0.15740544535395443,-0.6617358805895566,0.6431968557706683,-0.4444573807918174,0.7234007666450221,0.19614677100042624,0.8106950639493263,-0.18269057791101692,-0.6730702809709842,0.2144010726798026,0.002524921050892787,-0.6114557530858984,0.37757138616637476,-0.35250387182885273,0.5704884342339097,-0.23362590890284587,0.2115135272231039,0.25103604361519943,-0.03645680123763193,0.0662762772672133,0.6099238534130434,-0.0674875365542872,0.6178583001839263,-0.3405185090728698,-0.49277895760823004,-0.4552409733512834,0.35219129793105014,-0.07578950567662524,0.5474787115492736,0.7688087046115918,-0.40905459430860597
Raphe_M,0.35194073731498926,0.3697089726935449,0.3504528844152312,0.43865796543067176,-0.4143053817003949,0.19172018460109633,0.742797452590618,0.21424785096614876,0.2928739292796511,0.33867617934296795,0.24234594539132875,0.6059020298998662,0.6405443488717929,-0.20876571266613866,0.49127247210502695,0.6774335365817772,0.4567069292029154,0.3833075330022541,0.5570305420878953,0.5702429357894102,0.004019328557249973,-0.007460155534614044,0.611275144674325,0.28576083801143276,0.45556244458787865,0.3280372446780321,-0.18117487463671553,-0.12077228198463352,0.05834579819499773,0.29393432986923346,0.19298838850236633,0.20003189165900198,0.5342882604821212,0.5573441834466177,-0.5751451726748231,-0.02477707253292736,0.5913355071500871,0.020971956192837315,0.4725066103086075,-0.054608173204943024,-0.4725989215832047,0.6475746472790053,-0.0730522842155427,0.5211278868301018,0.1067892772753784,0.10153112296932733,0.7317698296400177,0.32742330623330834,-0.14745060578076263,0.07561407534358552,0.31734053958376557,-0.2634573252766658,0.2840289043920738,0.40231776621253534,0.1674686080005711,0.36469749526505857,0.3343376835755106,0.4793036634791485,1.0,-0.3043778174335685,0.522384403173887,0.21150929016176911,-0.0497588968169148,0.1161778873067692,0.30316142024399517,0.3854934310597959,0.4815011668699505,0.5912770469301737,-0.17377864268539314,0.5379791642931548,-0.15018543540361276,0.3660811241704534,-0.10783901202173024,-0.542914708146774,-0.39022665825949465,0.5749217500381671,0.3708952239563889,0.11850989955505781,-0.3122735020857034,0.43341199762259336,0.5966536909179566,0.11610615669449954,0.5077110403673857,0.5842070844967564,0.35828608117948135,-0.0692272685688459,0.3441782491745489,0.35764852311054657,0.42243305643847023,-0.1962551427289247,-0.39426586035433614,0.18030393335748554,-0.4515725857395506,0.6492631284518485,0.33682773386305603,0.4124074673779741,-0.26305508671390376,-0.46631119254507153,0.3757885011568966,0.23195878603466435,-0.28582165105807206,0.5312014279380107,0.08987111259666183,0.35572879590427325,0.05540861864539521,0.30296064123500843,0.2740504286183004,0.2388270135455931,0.011532225027943512,0.6481119899072636,-0.010581408599370868,0.5424664353075329,-0.1908180447122325,0.037961036123383966,-0.06562786236640558,0.5160983952682442,0.07654445314490062,0.6290070640485148,0.6103848657574819,-0.29407766608857444
ACC_pre_L,0.275102845126424,0.008428090818275379,0.38800706847277505,-0.0063275179667629,0.83204872242212,0.08094767818736552,-0.009736012070348419,0.16064548062758077,0.08796579088809599,0.05601608759634483,0.4714316165200537,-0.19668664297018384,-0.056099595065069376,-0.1735988536394288,-0.16781025941788233,-0.10839432972055997,0.21191046513050912,0.34996448624002235,-0.2976438422414607,-0.02184021421600737,0.15996427061191013,0.5632691767220598,-0.23693199527674677,-0.01134397418517923,-0.06394039390460059,-0.08145394137282437,0.1008675599340315,0.6340793634738082,0.03769799303636493,-0.0778919371861078,0.25606957033528266,0.4658683046414669,-0.21180325145867504,-0.39020444048146524,0.8312846545826802,0.8390266833071663,-0.496900995355215,0.4582459115460455,0.3223209304941064,0.6054536475958219,0.31994699503860763,-0.5951342013591671,0.24728823442274878,0.056894998268288866,-0.059208339335638904,0.7115886453028775,-0.2154121853774838,0.3611502528449214,0.6212719058231215,0.1113544092294355,0.11441936422751893,0.5969647080405358,0.3259460482135217,0.08439852552193781,0.21472220582054422,-0.18204302454636434,0.16760853452662056,-0.004415005517777729,-0.3043778174335685,1.0,0.0075292880793011475,-0.35672164058166583,0.3722152944306068,0.33754938008597135,0.45055653973797205,0.073480942790444,0.0388988982601943,0.022654952222555428,0.5777798489235981,-0.05096236603324374,0.4418258969351603,-0.05684914994142276,0.38048165923268246,0.4926962816509421,0.6030930431440312,0.12796548602352537,-0.12296330023549282,0.1732845201040364,0.4078367311918524,-0.06493913861339395,-0.0410346302017708,0.4027238476873704,0.05810355879220583,-0.39549734886332194,0.22390290770265756,0.16663142409122053,0.21135574824734019,-0.20030205371784662,0.16224326587012158,0.3305742038382121,0.37422121223065224,0.372984175699278,0.41326811265688623,-0.020922961859030018,0.041233170273514454,0.05314391665219068,0.16180100063179914,0.404743362657998,0.15262762481430386,0.05005933996245922,0.5110146926675782,0.13610291572194858,0.058343327281257934,0.0666736581290581,0.5054059730735843,0.1729296895242609,0.4018568716469909,0.24766012521812492,0.6036231231314666,-0.5488171886261575,0.2680158189460839,-0.4750571998708656,0.3891436504790373,-0.49370295488678906,-0.2747813227327252,-0.06723685590092203,0.5897040152784514,-0.215113586184378,-0.4397828033152755,0.1265730877241341
Cingulate_Mid_R,0.44624775048389953,0.4212408106034643,0.6543264053062547,0.6792363730706094,0.05462085880265459,0.6667427314703358,0.5872503071344085,0.7402312367737848,0.6700374705785588,0.15584988169320185,0.5054868160063655,0.7634911813335951,0.6311620777992716,0.029049390993228938,0.5328184019658838,0.486821541513004,0.5499930209524931,0.6904632371569882,0.7432689018780148,0.8469312493164735,0.2870234636808891,0.5020057021891383,0.6423347400235959,0.30030826483690526,0.4109794148494797,0.5050169713264437,0.10971727002404359,0.4060840867797704,0.3562192128115607,0.05668641442794055,0.18048136421588667,0.49595116782720805,0.5148621042597622,0.5684570267477839,-0.257211525294007,0.2757879882254039,0.4919633973666468,0.2491510929629312,0.4918734674233579,0.31532769197118604,-0.15651890853320027,0.5897470799903269,-0.1379792675563876,0.7441491742798435,0.34737155158347566,0.47056465034341294,0.6647699071694212,0.4590091828348787,0.1439074098394026,0.43121552528900287,0.6045942340105148,0.35695515539261297,0.41019500623028443,0.5900408340592823,0.6998806407079123,0.28102150092091854,0.6724500901003831,0.32720502274512875,0.522384403173887,0.0075292880793011475,1.0,0.1024823476848793,0.4550879232117945,0.5281560446792158,0.34594795712735343,0.7150113005304011,0.7329790962370493,0.37241979689664906,0.04407111982732629,0.5045423096573425,0.3682453046145105,0.5652165121331968,0.20038258915209983,0.0619082852757174,0.11861298075872523,0.6025342693839972,0.2017452521777188,0.26421645249600917,-0.09339456528576916,0.40527175423794914,0.7510127335951424,-0.11477998656004981,0.613516983143554,0.6709807436829862,0.7289763580799594,0.2800658428158842,0.6749944356088475,0.40259932716261804,0.2758384897097416,0.18066561977878323,-0.05148439736657635,0.16282640520731154,0.049835409633092846,0.6452595085718625,0.5667542005308575,0.26726270960879067,0.2578888006573644,-0.04385524114247443,0.6795505198906612,0.6884960308786479,0.14797899601809517,0.7393579491400268,0.08927006457534202,0.41275562498106777,0.3838697454965565,0.638887811382244,0.6699413969294014,0.636762637965167,0.5542370999736613,0.5754568993496472,0.4039073773133936,0.4116991266578666,0.3289585223962378,0.10014422652040791,0.08584905494309875,0.6839517791760411,0.4147105427660944,0.6384113122184268,0.34062829888524254,-0.0029876766730050066
Parietal_Inf_R,0.10473173035566859,0.30329660289667515,0.02069358351474287,0.060965075294321505,-0.3754008923356304,-0.04836717702213831,0.1719358857015259,-0.07936184305759289,-0.11739840378130209,0.2575051575250684,-0.017538600187854764,0.21709912111199658,0.4099080867230712,0.19449064795168217,0.2712918377433082,0.11340926943183866,0.2267200956454003,-0.06346246121650131,0.35734843669519745,0.21121565442813614,-0.18013302977826554,-0.16781979760472188,0.18764497414015666,0.3507466576884015,0.20735820807402655,0.04945254210424809,0.06065140620993137,-0.3115193542357137,-0.15568503987058588,0.38881416830990034,-0.02098141625318127,0.020440817408969473,0.06953309367542716,0.4960470651844455,-0.3754434024461032,-0.3208908305035122,0.6202606684384392,-0.1629285303394381,-0.048195841761629075,-0.18564232214270243,-0.1828808700675215,0.4574579757575568,0.15801354062007733,0.1705708180059547,0.13880354568621867,-0.26130870680427937,0.2632522305613728,-0.017658730304255237,-0.29105031689914374,-0.24486397324819995,-0.033495820607215676,-0.30003232332155494,-0.02460024098467171,-0.07275231180822854,-0.07121781457185233,0.16319144283563009,0.05381960295918802,0.2366941189008864,0.21150929016176911,-0.35672164058166583,0.1024823476848793,1.0,-0.2135444260011316,-0.11424916059029858,-0.16992383041728173,-0.07195078924476865,0.12597437334931924,0.24606859637747866,-0.2646100846772393,0.25117735327331236,-0.17124169042818935,0.005799280167207747,-0.10122383833672141,-0.1833421877808639,-0.4156664150675672,0.11184331623186967,0.47027536872379117,-0.06408427243766004,-0.23309395117321355,-0.07102280745307005,0.2675334772359728,0.05616337925532685,0.16622379221056657,0.2972521542785675,0.002953862662573059,0.035684937460665,0.034721530251958954,0.18929476285567845,0.20737847716919217,-0.13179198048344887,-0.20443952221064535,-0.018055849845013575,0.006588288185798812,0.19186304878913596,0.02729791622943077,0.24516830608994833,-0.07213694257520334,-0.23240093582246218,0.1429156187326884,0.009231205001787895,-0.30201831555835057,-0.02334198537338568,0.08404508393300732,0.12254995916878617,-0.2503898819665429,-0.11013651802510682,-0.011898353220672625,-0.025475366014068853,-0.20900966858371975,0.49491937480296355,-0.17139910053348606,0.30800687765077556,-0.23307407882664927,0.3134848088455799,0.2327285687077422,0.07268154220032817,-0.14433448850776373,0.32021655243930436,0.3935184128439305,-0.15304299932690327
ParaHippocampal_L,0.11784667684092359,-0.14586346880413695,0.38735908799823077,0.22447772322374418,0.6438988648971854,0.7828382958012996,0.041251400909552684,0.7643232986361903,0.5433990093660082,-0.32342750965428435,0.34343106825591185,0.30671881641806825,-0.01169261310283526,0.37073875508686877,0.13651467430432537,0.09518156116267887,0.20400447849800477,0.5891074768143213,0.20632793932696825,0.18898774461210469,0.661852709228245,0.6763386500408053,0.22209351092611218,-0.049130388602231206,-0.08239157493611171,0.30119177967709126,0.4907349203615951,0.5843102647055247,0.36922613710292335,-0.3452637190538776,-0.16065468551822293,0.22436125373467714,0.08619089088833407,-0.08364080345332703,0.3037506068535628,0.349842716114706,-0.17016253144308977,0.17446599923961367,0.031239404284344623,0.3869023353661426,0.31112519791179705,-0.14419797820714855,-0.07401412370954143,0.18691089276907746,0.3529649749542433,0.5152450048718312,-0.04400472078409464,0.21652673749062418,0.3321188805551107,0.7477036575560702,0.62809545278304,0.8214823813580259,0.30431019392745023,0.5093203342705487,0.7604225192705949,-0.16778200819733274,0.457232535296421,-0.22236422070964434,-0.0497588968169148,0.3722152944306068,0.4550879232117945,-0.2135444260011316,1.0,0.6520328293526823,0.0650327549114471,0.6275298173589159,0.5279221862459053,-0.16722529342547582,0.669194578824052,-0.0461970939654472,0.9242988710113272,0.265678235930611,0.4675682459680776,0.4881891044658294,0.6550733459310695,0.1907952726549313,-0.38122944756952376,0.26901652367775303,0.6729935678207023,0.4076864500917435,0.30291939877231605,-0.27002969638209195,0.26137424323108,0.03269925862956066,0.5765166134117491,0.49974487292366226,0.42506167242884885,0.16051305897793125,-0.26689781448347044,0.3477398464772087,0.6195467737410828,-0.05026410692921235,0.6829751458513142,0.11127070455059294,0.30804024343356357,-0.27233884573965794,0.5027611352221143,0.5896663540501618,0.46243468083956635,0.6445097306908802,0.635594174046396,0.4614563968494754,0.17314915947646836,0.16719891209901402,0.7340341563976305,0.579398230049682,0.31302294239566625,0.6688878752425779,0.7500815491818517,-0.2225243601926699,0.6095768117237222,-0.233789182941929,0.7339589690460067,0.16603430160152896,0.28781262340497654,0.36621578556680084,0.5346584028952042,-0.06903377325737749,-0.39408297819559207,0.4393990029685536
Cerebellum_4_5_R,0.40219656020342276,-0.025808843643892267,0.47069404855911606,0.2719629822680144,0.49874711617490397,0.45685899608917946,0.1642106193634635,0.7326635794857864,0.5232679699935363,-0.12534966006155754,0.5822975058948623,0.5203003155835967,0.22963500065976927,0.18724044221197972,0.3830946705291458,0.38183501640486,0.3547785699428359,0.6239176706107463,0.1904256311495095,0.4206287135801566,0.26854311251478946,0.6280272762890172,0.42071486388913887,0.09396608286819087,0.0397985817127292,0.6320400131339967,0.46784737399006143,0.4498246256602691,0.29632909486113074,-0.2522849134008409,0.01749043857374244,0.3700539927867123,0.26884202249303296,0.07832616327475976,0.2453638871122249,0.4163889220235499,0.03074085417225527,0.23396606261291408,0.27408162852836404,0.41967646945703146,0.2372470584311273,-0.038829479297172044,-0.14362843704205197,0.3597950001238561,0.14999559478666655,0.4590659851087625,0.15976820433599834,0.2848319948292325,0.22652824840113944,0.49632999339526923,0.6800532575335327,0.5095457608087269,0.431349956199755,0.5819983156504092,0.4918464136665393,0.09695979355744412,0.34722901742065554,-0.08072213038133426,0.1161778873067692,0.33754938008597135,0.5281560446792158,-0.11424916059029858,0.6520328293526823,1.0,0.14985809084425275,0.5780844497716285,0.5161573449754988,0.21936157835792774,0.4846268047284631,0.21421424110339887,0.6680690825041504,0.5235442213781177,0.7566875980339625,0.3571136374035329,0.4695738224482761,0.3308878757082561,-0.18134275351497062,0.6767480717857488,0.47465738348249287,0.4591651369879836,0.40856820930927296,-0.00827001783291627,0.4631799270906004,0.10716725255112218,0.7719288673822812,0.5723691218022401,0.5440130163310487,0.1702109186074276,-0.05986365784399091,0.41703451807417247,0.3680606203416915,0.1534249947308878,0.3872077297187693,0.3513247867405004,0.22426197987299756,-0.14604241346192068,0.05500347033693698,0.2989006141747862,0.49025418205553595,0.45810842613035213,0.4936773663209484,0.6246949383589013,0.20083366385092757,0.2209081484839953,0.6908911043411171,0.4426311840785367,0.4455785217567801,0.6312255927198273,0.5572666715068336,-0.04036363321305949,0.46318148813844534,-0.1123305108589118,0.6993894267258756,0.14388844595315226,0.21527839032708948,0.5908500591672543,0.5531600796850658,0.1003570094838662,-0.13063949130075675,0.2605620469807465
