,Temporal_Mid_L,OFClat_R,Cuneus_L,Occipital_Inf_L,Fusiform_R,Hippocampus_R,N_Acc_L,Thal_PuM_L,Raphe_D,Cerebellum_3_L,Vermis_7,Heschl_R,Vermis_6,Temporal_Sup_R,Postcentral_R,SN_pc_L,Supp_Motor_Area_L,Vermis_9,Temporal_Pole_Mid_L,OFCant_L,N_Acc_R,ACC_sup_L,Thal_VL_L,Thal_VA_R,Thal_AV_L,Vermis_4_5,Thal_VPL_L,Thal_AV_R,Lingual_L,Olfactory_L,Thal_IL_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Thal_VL_R,Frontal_Sup_Medial_R,Thal_PuL_R,Occipital_Sup_L,Angular_L,Cerebellum_9_L,OFCmed_L,Cerebellum_10_L,Temporal_Pole_Mid_R,Cerebellum_4_5_R,OFCpost_R,Thal_MGN_R,Precuneus_L,Frontal_Med_Orb_R,Pallidum_L,Thal_PuA_R,Lingual_R,Thal_PuL_L,Thal_PuI_R,Cingulate_Mid_L,SN_pr_L,Occipital_Sup_R
Cerebellum_4_5_R,0.5879683222929614,0.06117835973341605,0.6845615107055175,-0.15439198866010265,0.8260448530402423,0.7193572320672197,0.18489297520894418,0.6787802019954783,0.20276866562109128,0.8017941597513156,-0.003303884566946223,0.73886611419254,-0.0024159792798497323,0.6477761937541378,0.5816965666127071,0.3594176467536595,0.7472308899215236,0.1758647841599004,-0.05873112507894779,-0.05047403915042436,0.30244757789558363,0.6483908144650841,0.6998041159220723,0.4605264184993147,0.47702953440454154,0.787350358081992,0.6506040695079597,0.2970212684401572,0.8082059129597509,0.26964737543935635,0.4743890963760138,0.5849699884021076,0.22785618885698333,0.6359639695979546,0.7000592796789408,0.3945269190428407,0.15548551027770774,0.14929874094333923,0.07324890501008705,0.25745984140660916,0.376430410631509,-0.08167466984622837,1.0,0.2595889069356437,0.5589674403894195,0.6853402632877894,0.055338492086935434,0.43530409749625204,0.5445096860689126,0.8356939613767466,0.37220771010333875,0.5268061173394488,0.6372799057593893,0.16820713721617286,-0.07006144889202838
OFCpost_R,0.4780344065265796,0.18666067915062,0.172451201939102,0.052263346413797186,0.2665299011262867,0.36070553136526984,0.3857934303631758,0.45542652918368387,-0.08629975270379092,0.3981017392230735,-0.0027805245102327167,0.42445675768293417,-0.03975620545486851,0.2485691041525138,0.3502848558203234,0.35270766364390743,0.3736806893858011,0.07736371572683133,-0.06303376863976036,0.04783368577905487,0.18055717347424613,0.33444433160631243,0.49933285669186916,0.23356763766431285,0.0674264125208026,0.2100917635819591,0.18585784850172396,0.21929755432050724,0.3217943170079103,0.30229663218082203,0.15646616273445643,0.040718225453672,0.6232096587921269,0.36694985214023407,0.42855044240327667,0.10558674637692043,0.26756046783913906,0.09052053260996609,0.14314817756663337,0.08319978743950725,0.08134042009158733,-0.08903419733339915,0.2595889069356437,1.0,0.08899758388487246,0.40550690554020047,0.30497555770599355,0.2621152744462262,0.26939988780578566,0.3090561466726986,-0.07667691144000455,0.19130784666594056,0.44133223264462923,0.18221684689363743,0.06339896644462306
Thal_MGN_R,0.20271468545138374,-0.2645869726896588,0.3659392639378464,-0.20315982090417417,0.43965245682900106,0.6174736775084897,0.3006776173352766,0.4388450065504734,0.4528087596710593,0.5298173150006883,0.01495401124945906,0.5209656430609819,-0.1574977891661955,0.4269766521087022,0.3136988232860564,0.009233291309927116,0.48231217279965133,0.3408770178129728,-0.08443147316089224,-0.22701853492633098,0.3754320121176192,0.5171030357529801,0.42946290984153435,0.4484640323817643,0.33239102238975976,0.4668820933479957,0.5509371785567033,0.3093502187635825,0.5007912090454446,0.3827299497891015,0.30483217158779846,0.30057276359926083,0.25485603156681075,0.48871575451861693,0.4435747899068696,0.3957906598830883,0.13698848959152263,0.23302220088027867,-0.029295775943489692,0.014708955820206199,0.20200245769207228,-0.04555047095555482,0.5589674403894195,0.08899758388487246,1.0,0.4417268349248465,-0.1649649188877688,0.5804432655290903,0.4070633720798334,0.4587561512696754,0.4455485684571303,0.4038111540100466,0.2975714451687906,0.13330145324394516,-0.02812430074177979
Precuneus_L,0.6884311053950831,0.16860243011858597,0.5258682375576746,-0.10516198548699092,0.6857585446594122,0.6790820366679554,0.008589048522949175,0.5939443992709215,-0.012156655398541417,0.6595022332033804,0.05461527668289238,0.7157648657155133,0.10391117139062564,0.720800305143976,0.8694562648429766,0.6160592442121559,0.6393179768619556,0.26741629506473774,0.06793669708127116,-0.05671456562858381,0.19935903278695027,0.5627751557044351,0.6918221981746531,0.46087897293455343,0.3652219699509998,0.6826038688682144,0.6489583449999855,0.056785387661455786,0.7752053387094013,0.110110745962095,0.4350869268273692,0.42213119799563276,0.1691732808381075,0.6739785139441609,0.5638476183259113,0.5130389491961922,0.32375339495454253,0.4390781046136241,0.2549717320987884,0.19765923700084675,0.29649355402796557,-0.006026273758751591,0.6853402632877894,0.40550690554020047,0.4417268349248465,1.0,0.006405534421383121,0.37576686207573995,0.6281783439477667,0.7768428547843613,0.2095318013152866,0.6215529495367378,0.7414291049527826,0.43118707128528866,0.06462277924012483
Frontal_Med_Orb_R,-0.014429373978068078,0.0999815918848842,0.0025543209702111524,0.07003044634894774,-0.052563168045952104,0.02062986567447199,0.2916726911689617,0.18848428635074782,0.008364100852190972,0.09284553144485581,0.02796155321862211,0.15140408307729641,0.011412336917881048,0.0686793060244677,-0.002037968393423703,-0.0846867141094978,0.05968127667369263,0.0730156275892997,-0.19428654384636465,-0.05430318169663382,-0.044857068837048965,-0.05785836692497512,0.14586870835065394,0.022113157441374546,-0.006475356678081593,-0.032796192305773346,0.006027459402471439,0.23136930862552138,-0.0994206271820032,0.06354825100206499,-0.02253085372127855,0.07692794468112892,0.2614946462960014,-0.0010558377692500979,0.19419564822259,-0.3156556492374653,0.056622737308834034,-0.16869309128389265,-0.06929793737729271,0.12578236840535975,0.08651298185366396,-0.22543329898069728,0.055338492086935434,0.30497555770599355,-0.1649649188877688,0.006405534421383121,1.0,-0.023084557550767205,0.10934407585336797,-0.08114510667785495,0.04336221906046808,0.028147677301456404,0.1258740817997038,-0.29251171114993335,-0.0330512920223397
Pallidum_L,0.343377179253421,0.18861477919554026,0.13661914770273545,-0.12258368116394959,0.3907000240860672,0.6920025953930231,0.5358902038105136,0.569051086918654,0.5351727741240978,0.6529029857206929,0.03865647644460302,0.5565240766211095,-0.29863864189150024,0.3950862386204232,0.2224930120523361,0.15742858101328405,0.5687974426200917,0.3539561198973735,-0.10026018492666582,-0.13422314837510077,0.741219797720168,0.8027822192884234,0.4814666039430497,0.8001749795855456,0.22455674976237958,0.27262374341873136,0.40574239963841185,0.498271121610931,0.3366464903016742,0.6639848377717683,0.20073588580261761,0.2756451973167294,0.5411655962127391,0.6593490725079928,0.569784777642653,0.1348646537716148,-0.13692967061830957,-0.0758858046815788,-0.07498648072999085,-0.026256792212356474,0.4194350453419926,-0.2411031026650125,0.43530409749625204,0.2621152744462262,0.5804432655290903,0.37576686207573995,-0.023084557550767205,1.0,0.4580143326146168,0.26969088357567605,0.22018413263937847,0.24485903429388958,0.34421436506644737,0.1620615740215617,-0.12537965561914735
Thal_PuA_R,0.44591069521295823,0.14535725159619836,0.30265073457859487,-0.05731521427044167,0.3536427702817261,0.6381968511370096,0.25373880252964887,0.7101923081325344,0.22199593590797823,0.6087781743224846,0.10446320369994022,0.6510961508502064,-0.15662552819132125,0.5034622731856156,0.41776183445641735,0.32285698099392857,0.44909994355570765,0.24435272262013877,-0.10840045275260983,-0.16897268052434944,0.2584270116986833,0.5575458351431333,0.6075590035381773,0.4589236836254578,0.34969333679754006,0.6918030139580833,0.8571873925145789,0.36449014865060725,0.6476696596941687,0.27276852742220375,0.4714401195682693,0.308044385056562,0.2248138526816668,0.5779699754811979,0.6137433039987177,0.11443911974375595,-0.004405481878424552,0.030548560406032058,0.11870834254269386,0.14240498894369763,0.45993101259488184,-0.3328181616837136,0.5445096860689126,0.26939988780578566,0.4070633720798334,0.6281783439477667,0.10934407585336797,0.4580143326146168,1.0,0.46124094423061,0.46978215843358756,0.8194488724193008,0.5473753948308853,0.06190322673280056,-0.20915780584336993
Lingual_R,0.6288157690476089,0.03213027838869219,0.679903856112594,-0.18230492288072694,0.8467161284005473,0.5890150092923624,-0.0762290233089132,0.5142898533932003,-0.04856479993921229,0.6504184862296738,0.00440667154731886,0.6436508394727735,0.20228918500406798,0.6582302764735222,0.7189735810056835,0.5272299996694112,0.6504665742630622,0.10201421277459673,0.04837318780603355,-0.08155559157529584,0.23751687110424616,0.5465162590738372,0.6159829102073576,0.33114138440423896,0.39713920107555706,0.7887378340890121,0.6246909764905877,0.040034149598020576,0.8843387074485755,0.07899340281739181,0.4766639711372684,0.5647583724559487,0.10659776978678692,0.6241582449507282,0.5508305943237405,0.6095301962743178,0.2834467204656604,0.3791237257476108,0.19637541131588507,0.22916978741397123,0.21930211183934803,0.13645129453042462,0.8356939613767466,0.3090561466726986,0.4587561512696754,0.7768428547843613,-0.08114510667785495,0.26969088357567605,0.46124094423061,1.0,0.22273717421305614,0.5239751403393055,0.6459863057678746,0.4079121625011466,0.06933875580656641
Thal_PuL_L,-0.030397331816624046,-0.2552898704925749,0.1788332289115391,-0.14189215117328408,0.26511835521756827,0.44314519569112226,0.280357382603954,0.40118421543167976,0.3023401315112489,0.41021458715495474,-0.07616193215871027,0.4152296874554301,-0.1826161680941073,0.3539590967761968,0.1665409233216385,-0.08745676434886476,0.3476842201787997,0.30169580192734236,-0.12972076210211808,-0.23430519422365198,0.0942575519433082,0.21195596604026928,0.19459721687499826,0.027112315143083227,0.4280536029710111,0.4835558527147921,0.6073834520864994,0.2887853063857825,0.3150247207959121,0.16128402194430402,0.5123173440156756,0.1804234613788491,0.032013068691894776,0.3306039677687039,0.4610019626533972,-0.051145343598860485,-0.08011312349279726,-0.04260370530954719,-0.12215834327552767,0.12412117778108452,0.4261613345876534,-0.1923988746040431,0.37220771010333875,-0.07667691144000455,0.4455485684571303,0.2095318013152866,0.04336221906046808,0.22018413263937847,0.46978215843358756,0.22273717421305614,1.0,0.5618194758816457,0.37866376223185555,-0.09567182603442458,-0.05462417798825952
Thal_PuI_R,0.4466076953213092,-0.01581858841603304,0.26170380366225926,-0.05186007202622618,0.3724459891014626,0.523140791357882,0.09546408467260378,0.569488612838995,0.08075910465228826,0.5364518052098469,0.021312659657540225,0.5579685497816849,-0.011710502850015604,0.5745708711001045,0.4502775990951865,0.36355948444372477,0.3342180387161959,0.12244140002846592,0.013709274134710831,-0.13927792144702347,0.08832077700570203,0.4086369439688166,0.4627387314161425,0.18461053996337995,0.4217895832896153,0.8305055828708164,0.8855553041391749,0.19461960548886634,0.7361293560959976,0.10243003178520149,0.5413515606052837,0.3058893036190503,0.0008799076272265913,0.4921734169379921,0.49299442848888647,0.19368997580809133,0.0727380822255534,0.20525613835063725,0.19075544302835182,0.19618779166441952,0.4085212763093644,-0.17298693859776773,0.5268061173394488,0.19130784666594056,0.4038111540100466,0.6215529495367378,0.028147677301456404,0.24485903429388958,0.8194488724193008,0.5239751403393055,0.5618194758816457,1.0,0.593358122030659,0.1939363894497899,-0.15972565359730082
Cingulate_Mid_L,0.6241459868761271,0.1612911723641687,0.4311495445218231,-0.0017940528799357059,0.6237263214751145,0.6590467166540354,0.1670931460285741,0.6700275191801338,0.01868431768569369,0.7339535893023821,-0.034925261724541926,0.742072392199278,0.09892912849168896,0.7552984210729673,0.6955391666497607,0.5335798492750822,0.6743009294881482,0.20534899939954093,0.015066275832933582,-0.03490765638026165,0.2384366091489646,0.525080091492599,0.6647427386446128,0.31900973467363736,0.4692296650392743,0.675845138037721,0.585375031110428,0.2595730631756546,0.6797137542391203,0.0973306227019833,0.610566728688651,0.43941976940518535,0.31187928640671925,0.7108776903892924,0.6690485685444485,0.2686295784694342,0.14078823489154846,0.2332735784137228,0.2559706770450928,0.2646425690926959,0.42497202735088013,0.04314969652960322,0.6372799057593893,0.44133223264462923,0.2975714451687906,0.7414291049527826,0.1258740817997038,0.34421436506644737,0.5473753948308853,0.6459863057678746,0.37866376223185555,0.593358122030659,1.0,0.19041679393591043,0.09380747154309844
SN_pr_L,0.3773676880000654,-0.02006259431026948,0.1553933980816483,-0.282881496398783,0.3482242181458137,0.2631800429651348,-0.20392525983226553,0.10056100441603366,-0.22871043252421966,0.21279781320611266,0.020867797690477547,0.18737683698620702,0.13099545321006298,0.1615368876195967,0.46737234475308237,0.6549094494955449,0.2661497775608779,0.04245368665227483,0.21676221822206612,0.09394492728171143,0.05569588058704389,0.22236061677913008,0.17554351276295244,0.08674544277569693,0.053472493170142264,0.2576581940502036,0.2029167706120331,-0.36187461220494477,0.3778885924078687,-0.07026887152484262,0.18395825782031133,-0.06666201995186762,-0.03556246516701198,0.3110702542415897,0.06528159884042463,0.5025629020120223,0.20198863410122536,0.32208783338382757,0.30962625100576185,0.12821738756567996,0.07142370752803835,0.09434358004537527,0.16820713721617286,0.18221684689363743,0.13330145324394516,0.43118707128528866,-0.29251171114993335,0.1620615740215617,0.06190322673280056,0.4079121625011466,-0.09567182603442458,0.1939363894497899,0.19041679393591043,1.0,0.12503004185621902
Occipital_Sup_R,0.05479436680756142,-0.14778804022771505,-0.05986214933250314,-0.13987936546782995,0.027706954837560076,-0.09371400380253525,-0.0689371042079768,-0.1143876013816616,-0.16305118539922017,-0.1279326120622174,-0.0834095870000554,-0.13741296997798919,0.2031859757038056,0.01011827206736892,0.12621268247626613,0.11490452319193274,-0.024987745723836528,-0.031293438674408716,-0.008387321803264862,0.0758538158143294,-0.05345678787140392,-0.10959397187150187,-0.08276015177045577,-0.21324074741815216,-0.032444299672128564,-0.02924504547180656,-0.11783733927855497,-0.11048519589181124,-0.00861092222262068,-0.06662331844615159,-0.041305720370531214,-0.0335293330000491,-0.021417961339121015,-0.06566015533365444,-0.09299012062214673,0.19809470836839346,0.22558259777149395,0.36917616658925817,0.06503123729586831,0.04608842426592331,-0.23706373442923825,0.2996388967948138,-0.07006144889202838,0.06339896644462306,-0.02812430074177979,0.06462277924012483,-0.0330512920223397,-0.12537965561914735,-0.20915780584336993,0.06933875580656641,-0.05462417798825952,-0.15972565359730082,0.09380747154309844,0.12503004185621902,1.0
