,Fusiform_R,Cerebellum_9_R,Thal_MDm_R,Rolandic_Oper_L,Thal_LGN_R,Frontal_Inf_Oper_R,Cerebellum_8_L,Cerebellum_3_R,Cerebellum_10_L,Occipital_Sup_R,Thal_Re_L,Supp_Motor_Area_L,Occipital_Mid_R,OFCant_R,Temporal_Sup_L,Cerebellum_9_L,VTA_R,Thal_PuL_L,Temporal_Inf_R,Thal_PuM_R,N_Acc_L,Thal_IL_R,Postcentral_L,Frontal_Inf_Tri_R,Thal_VL_R,ACC_sub_L,Frontal_Med_Orb_L,Cerebellum_Crus1_L,Cingulate_Mid_L,Thal_PuM_L,Frontal_Inf_Oper_L,Vermis_3,Rolandic_Oper_R,Parietal_Inf_R,Cuneus_L,OFClat_L,Postcentral_R,ACC_pre_R,Thal_AV_L,Thal_VA_L,Thal_MGN_L,Precentral_R,Thal_MDl_R,Cerebellum_Crus2_L,Cuneus_R,OFClat_R,VTA_L,Temporal_Sup_R,Vermis_9,Precentral_L,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,Insula_L,Thal_PuI_R,ACC_sub_R,Thal_VL_L,Occipital_Inf_R,Cerebellum_6_L,Frontal_Mid_2_L,Thal_VA_R,Caudate_L,Frontal_Mid_2_R,Rectus_R,Cerebellum_4_5_R,Putamen_L,Frontal_Sup_2_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Hippocampus_L,Fusiform_L,SN_pc_R,Olfactory_R,Frontal_Sup_Medial_R,Amygdala_R,Precuneus_L,Calcarine_R,Vermis_7,Amygdala_L,Cerebellum_Crus1_R,Thal_MDl_L,SN_pc_L,Thal_PuA_R,Vermis_10,Calcarine_L,Thal_IL_L,SN_pr_L,Rectus_L,OFCmed_R,SN_pr_R,Thal_VPL_R,Cingulate_Mid_R,Thal_AV_R,Cerebellum_7b_L,Thal_LP_L,Hippocampus_R,Thal_MDm_L,Pallidum_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,Angular_R,SupraMarginal_L,Vermis_6,ParaHippocampal_R,Thal_MGN_R,Thal_PuA_L,Cingulate_Post_R,OFCpost_L,Heschl_R,Temporal_Inf_L,ACC_sup_R,Occipital_Mid_L,OFCmed_L,Cerebellum_6_R,Precuneus_R,Vermis_4_5
Hippocampus_R,0.7090127329087568,0.40673746765280944,0.5751683329760521,0.7508110791563847,0.7303057780499238,0.6649580165783272,0.23216575842526246,0.8203571036662594,0.5593795647723917,-0.09371400380253525,0.319817247309307,0.8566715985755557,-0.04592537101529661,0.2913668389056379,0.7911603221234838,0.12769806581852328,0.5658807443419104,0.44314519569112226,0.36049656750617476,0.6828926434599704,0.4415784301239633,0.6902809964091746,0.634051321234678,0.7226209327572486,0.8204451195575809,-0.07445519926833524,-0.09249039317938693,-0.10942697382721502,0.6590467166540354,0.7831940823676259,0.705912872813773,0.7549227166925034,0.6703086379660061,0.053434098354016045,0.3802334007057661,0.38062807693702433,0.5870664697969162,0.5055331752295623,0.4864125454351119,0.5512601068093556,0.6919928420575087,0.5996548721290434,0.43987024730715857,-0.15238831421375829,0.3772771766320296,0.24511722012845227,0.08376182063365745,0.5854086344247877,0.36005929812582904,0.7101875864648969,0.6878979436447767,0.40869827903885536,0.7937896548804496,0.523140791357882,0.26638189388418154,0.6879226944497252,0.14570407813942005,0.45197883789899196,0.8355326467625086,0.6237896782003496,0.8214785838771969,0.8634574712085603,0.26993173327732267,0.7193572320672197,0.7708553637944326,0.8895613148077673,-0.14444595011540529,0.8491372750957207,0.9336686169200488,0.6983912759638035,0.5609916031724903,0.39129198777424345,0.8327558222962362,0.6548532653405251,0.6790820366679554,0.41895004314084877,0.055527606429039485,0.6701680949145886,0.031042456163644594,0.4828865105800372,0.448533265568708,0.6381968511370096,0.23366546145817332,0.5302041180261823,0.5603987455028099,0.2631800429651348,0.1828835038578918,0.01895210021230661,0.7086330730158084,0.7623064180579321,0.7446849605109639,0.39205496244797855,0.018694232210670896,0.24619164465542026,1.0,0.7183474950193826,0.7451297607403926,0.8830603557536463,-0.035729001196408525,-0.0003087435772722087,0.3568994272938784,-0.11421894653077658,0.885675637651167,0.6174736775084897,0.6885600415950596,0.6900882912295905,0.3578768915143884,0.7386751620444018,0.691347333395058,0.7580647863985455,-0.054591567264403985,0.1717207659195412,0.6661239085620749,0.6577894817675985,0.6219557348276479
Thal_MDm_L,0.5672445576300704,0.22094747873945747,0.679969227408181,0.5340072089479159,0.5669093096682181,0.5182799437363477,0.10760213063574249,0.6986356249129886,0.4388548698151014,-0.2161992253427169,0.41123285276878646,0.5745382592797993,0.009177637242280927,-0.004962417130443089,0.6454771417340277,0.04097018775857807,0.4232359603796555,0.41511602391143865,0.28334791020545275,0.6909370763612858,0.22440810352910745,0.6339623960917262,0.5527282949443076,0.5174395974307422,0.5877085114835925,-0.1660844309952921,-0.22452001738031468,-0.10914806438846056,0.4731331628916007,0.6075086934370069,0.5883478619047605,0.678355045696617,0.5556513709012305,0.18512594834142648,0.37454920637577965,0.16378899949092096,0.504884270866623,0.3364317985236759,0.440282657115641,0.42732804066523467,0.5324212126179259,0.38817331645336944,0.3359548682149719,-0.25803071693763935,0.4868642648674499,0.12366848422957284,0.08826128927809944,0.5864177868045797,0.32556008065593234,0.45195081062086345,0.6329439997693544,0.27629781286449645,0.49810197550626883,0.5681115411513364,0.0746183586626888,0.6032407564260766,0.10562170734851678,0.4120460367070947,0.5919695134921993,0.647194634505262,0.5446688949900397,0.6329197027384058,0.14357519228123644,0.6495539775942042,0.6374898638435191,0.5937213673741203,-0.06312843240754974,0.6211993858540513,0.7151555067177989,0.595024582626307,0.250910445989524,0.19064166735011995,0.5829752977893776,0.38567827456484866,0.659122679855123,0.3770301805981634,0.10406319621658972,0.4286536055441936,0.057163387909099736,0.6355294257214001,0.2487565561790441,0.6818727717183867,0.12616117549725153,0.6125231221829224,0.36988992180104013,0.17399152186965042,0.08198962488045726,-0.03297691351988438,0.3848368076199836,0.556252355832744,0.5451667412548977,0.329234514124812,-0.07376349355224415,0.16746521824210947,0.7183474950193826,1.0,0.5298532912697199,0.6219146632678727,-0.05753442308783155,0.0642763412564899,0.3299359998362868,-0.14408973493380162,0.6283172511958157,0.5765680192005818,0.535071422196792,0.5191571561272392,0.11970496390042436,0.7030789828782755,0.5921204654269953,0.6173978584464781,0.020033893914230973,0.08406210172218376,0.6093541797014527,0.5855598522615096,0.5787847435584802
Pallidum_R,0.5150853270742941,0.20879915276713085,0.42379707119025684,0.6182570670772263,0.5592739983031324,0.5784436321496088,0.16442320776040117,0.5482334511518806,0.5125378952936431,-0.03754039499072161,0.1753637616803929,0.6774065357510399,-0.1013939138685483,0.3448255593900084,0.6159903748230869,-0.01714418764811203,0.4605687163117033,0.3199128505564282,0.25960271714290184,0.47758882240139183,0.5386068211869325,0.5176301979698796,0.35182698146490843,0.5648313773722881,0.722995444422515,-0.15881176548710535,0.01872547918725559,-0.2029529298391053,0.6152496225423747,0.6700917568268926,0.5492204763168882,0.48695794584165497,0.5504487595799328,-0.0888380169987667,0.19373488493622928,0.4200889654930686,0.3782363149371585,0.49706403981537234,0.4001620069227129,0.5448167234742692,0.47657080541895847,0.47353544229788935,0.2824327479316358,-0.17512236883906598,0.18546623391261444,0.23842077247933433,0.04451938790250181,0.488315617883192,0.3253478413323226,0.5882894075072382,0.5720806701115078,0.38037166017580515,0.7151547128301178,0.29081377425415456,0.1729067528424345,0.5710011003372728,0.18497197411065258,0.22176450354667065,0.6495834564621283,0.6269030301539763,0.6513567021280932,0.6473480065117047,0.23481354394810708,0.4884692710783072,0.7590435929511342,0.7339100398211369,-0.16218148955304676,0.6530839915148454,0.6904867973932014,0.5345696754538003,0.4466621868912704,0.3642816329410153,0.6952391059901357,0.606017579224072,0.43982397208086865,0.22843432900366778,-0.030196040935813382,0.5986117769701735,0.0009754506181485016,0.374284432989189,0.25306546271287345,0.455140833825027,0.20441407836189357,0.31139022325874266,0.469550375532971,0.052233913949471016,0.17663603853405907,0.0314859988343426,0.5553017418388051,0.5699536507950359,0.6490568128832036,0.3983705385864259,0.03832320131535492,0.17960284167984344,0.7451297607403926,0.5298532912697199,1.0,0.712634031843665,0.007316987421499239,0.08374822572767888,0.23110646578402444,-0.11074936690165411,0.6614793179632713,0.4502422882603474,0.5942690645906545,0.6053239031056062,0.3470363296042353,0.5823816340247756,0.5148314855917698,0.6683128517227007,-0.08570853756426292,0.1305897222063054,0.5019898610181364,0.431786975509252,0.3992986334175492
Frontal_Sup_2_R,0.7628598773612508,0.5156073669801426,0.43402728718904376,0.758887475796256,0.6816327646519077,0.7058858424878688,0.3595070659469631,0.83416799605482,0.5135789065319574,-0.018860167272780778,0.3269244739388695,0.9270432601082734,-0.11796095494895084,0.3342906238639483,0.837304790976702,0.12694669531665445,0.4802398730788181,0.28960928711707795,0.17785507566055997,0.5685152071746147,0.34178796254025795,0.6960125130878507,0.7037083256236117,0.7363356935175378,0.8138389464833455,-0.012768263363294006,0.12415954104772788,-0.006024977396115848,0.752298804422958,0.7934686258070204,0.7338458465208568,0.8196264089137922,0.6780541334871591,0.1439793866309646,0.47076708241767873,0.3152463255236372,0.6872814336860938,0.5725651543463768,0.4047280927100899,0.5708096978633044,0.637067967941603,0.7615964468971547,0.506634307324227,0.04711311216690508,0.5135096113659506,0.3882625681147986,0.24436761737724175,0.5894767412688973,0.33369286165945033,0.8151376341621432,0.7540105773759768,0.5989043736437987,0.7695509499757516,0.4125749792374442,0.15258145719944016,0.761603592436343,0.22000774023295375,0.5742642631397508,0.778878021154628,0.6138634923565892,0.8485541749780812,0.921119511356138,0.17907853663997375,0.7599266359355998,0.6706641714244481,0.9604904960847565,-0.11643178103962411,0.7973724943989048,0.8420125041267045,0.7342718678791639,0.4769933358632172,0.3509348686239101,0.8459106267518495,0.4658776789915045,0.7441653958828427,0.5233556427781891,0.05489309301399783,0.554198606395279,0.06888911966456134,0.4077302510197682,0.5588493044247748,0.5486359900939426,0.339549438376606,0.5191131270412092,0.5103797999681556,0.26983360410837415,0.13896018157654466,0.04571269588167828,0.768309987544011,0.7259102050913955,0.815019500829154,0.3140745994337232,0.0872260649369403,0.14772886556892761,0.8830603557536463,0.6219146632678727,0.712634031843665,1.0,0.027447152357970364,-0.04694582739457514,0.44280287783480243,-0.041333150759120404,0.8209365980099513,0.4226111290840744,0.624196760473494,0.7044914159006292,0.28802517940009625,0.7977752237982969,0.7463956903297633,0.7278100011745698,-0.07287136093349113,0.22958702964757077,0.70735987719625,0.7456722207284963,0.5829768197524143
Cerebellum_Crus2_R,0.22852533585046092,0.07821410717488578,-0.008335371811659683,0.02954395281512861,-0.07879497566499757,0.07556191996819239,0.2554867259764908,-0.03511852382451597,-0.0799992483058326,0.03611494914239787,-0.0968037197471935,0.08959798817725137,0.0890745634463464,-0.026195552091369506,0.0055186472537393175,-0.10626818945239778,0.17420143645065178,-0.04630266940855532,0.08771641191716893,-0.17698676203772618,-0.13115295300663643,-0.050101079894505615,0.023911150207975598,0.041953748962318696,0.12816009228564387,0.18441538950876615,-0.06071545389547846,0.24777810730117455,0.07938465896452629,-0.14541177653435647,0.038790881705747376,0.0851238097282249,0.0719697799254032,0.17453021599886787,0.1482861688737036,0.02108070301959124,0.1461199396344962,-0.13794785351821195,-0.02276978224186165,-0.150371585612218,0.0649678088693962,0.16638134472991686,0.04182210227608505,0.07051596848007814,0.20194012538063036,-0.07070343664160833,0.18339764238748998,0.15494236882105739,0.015217495274921444,0.17007701100254166,0.051683658851327904,0.11495218338382415,0.05337491428143416,-0.06506122322887363,-0.02255036808644817,-0.06247048072727874,0.10909832001757241,0.0514046979592497,-0.03199960436097809,-0.04693088546221442,0.07960855666742307,-0.008483298150657343,-0.07075165178659298,0.0789425050291385,0.07501244067859944,0.04502481160040937,0.18203715871153067,-0.08600433357322342,-0.049011753434922194,0.0965267763147491,0.1706813333911834,-0.018612202494648417,-0.08465181984710636,-0.18063034674503187,0.10975465010111865,0.33778735155855094,-0.10670673867897108,-0.01906938569539601,0.2579779480786506,-0.0855154881600976,0.06522398888270209,-0.10665724933644517,0.12785508729132058,0.12512972757083837,0.15819942987527133,0.09654859674685495,0.05860383939774925,-0.02450853363291531,0.01863066633231614,0.011872237041738964,0.07206199519645948,-0.15319875868116825,0.3001152310643297,0.07541983036185472,-0.035729001196408525,-0.05753442308783155,0.007316987421499239,0.027447152357970364,1.0,0.2378304113273878,0.18325367650388907,0.24542162761197792,-0.13348033391365535,0.04800888516652918,0.025876050165033936,-0.059290176146232706,0.14177073869860923,0.03771184127590345,-0.14398382226294595,-0.06115248148766898,-0.0033318072024441365,0.13150943152189407,0.1545070628387794,0.1481108838094237,0.056435909311097196
Angular_R,0.14548256953026117,0.004207651398894922,0.011029149163233063,0.019361983137123777,-0.015350981489423736,0.09510823916292425,0.1998420043666662,-0.05764850941696118,0.04927514706430408,-0.054628011266713,-0.13616313839350522,-0.0022141256945385737,0.05640640958709162,-0.12446692889292453,-0.06383730434201008,-0.069398535760393,0.23868051415048888,0.006972615652507018,0.13536084877616705,-0.1704521751087592,-0.016897658324597654,-0.04414305550277538,0.026706946768050837,0.03556251628548775,0.11287781860625909,0.1426306119147695,-0.046151680806562186,-0.06369024330231589,0.1138650057647881,-0.10475186312777666,0.06422372153857668,0.049811193644854625,0.12206056837934694,0.19331488406643668,0.193601179784362,0.1463111667047647,0.1475295852877856,-0.17916045627390914,0.16471411146249768,-0.03011416273974292,0.1171214722223393,0.0713522730922365,-0.019866487584871508,-0.27857836874914194,0.12136584833298775,-0.1508235063445911,0.15475287496320556,0.19064813436708025,0.022351889635417496,0.08234851114890022,0.14010020801876102,0.08784052033820264,0.10337515134823708,0.04241887029121069,-0.02919390500770124,-0.10746375430887357,0.037641864963575106,-0.1373469703408158,-0.046209070615217125,-0.020024997662974848,0.10565217280059128,-0.053469484210833404,0.034436196598820655,0.054535210315270435,0.11377758913729019,-0.012668695664709507,0.06646984153735998,0.01727398438932833,0.0010595746914906356,0.0623040132507473,0.057819176117565936,0.021758739158428086,-0.03258412641236077,0.0065429909436544595,0.08758896482845095,0.25114556261743654,-0.027556085258499875,0.059061283504914054,0.2804248478024033,0.009420912881216569,-0.03157200359435193,-0.014197426713517829,-0.1245614581547571,0.1408346295393116,0.18009016933024918,0.16875512075880866,-0.031143622519343665,-0.02195002354430318,-0.025238886261603734,-0.09601692213559068,0.08917251855359712,-0.040115491405584736,0.15549006819580966,0.26102644128754926,-0.0003087435772722087,0.0642763412564899,0.08374822572767888,-0.04694582739457514,0.2378304113273878,1.0,0.15648030470935223,0.06498918116799941,-0.11083543285160508,0.12163132018066844,0.15396008081358398,0.01724758390935226,0.15727094487759086,0.05806364820880853,-0.15976627175905983,0.02698764022444105,0.030510407396299483,-0.004164442900185683,0.0899358682735054,0.11275862495157944,0.09293125714812252
SupraMarginal_L,0.5026985513075869,0.40349035020283597,0.13249011209102118,0.5242170165113872,0.3479372815955877,0.29823676160006507,0.4646099588389676,0.5400489800552482,0.03936754393336837,0.19093336248579032,0.17060701767141462,0.41382404692679015,-0.004838160132147852,0.005785184567233345,0.5962527815334537,0.2261666394347546,0.33541121253115974,0.1279762919135409,0.19741945630333713,0.18601430409985875,-0.1135714206243109,0.2865028604418556,0.7405800103746356,0.258693481842098,0.46125239407524604,0.07463419753359912,-0.11511077299693517,0.1253956199313027,0.6224257739755521,0.3196399760459614,0.4891907862568266,0.6062441996749267,0.45157438442167736,0.5332111699880459,0.4875563131565334,0.07455261141892726,0.586421103940277,0.049322404214647037,0.28326332675943183,0.22334855708150367,0.38823608612399,0.4300309397463099,0.3595164988637997,-0.05822982193809859,0.5119470444314003,-0.1449995534827978,0.4559529539372905,0.4607879613636108,0.12511664356663768,0.4727880090223929,0.6518464868990737,0.21722739172290775,0.3517388031710091,0.43614095802774444,-0.048069373569494665,0.4743341638835819,0.03622951613331293,0.34112192368780603,0.33136607470866025,0.15294720395865474,0.4634627360208676,0.4135997472057323,0.08189982988978209,0.5009471612733332,0.2360922298011424,0.4047460754928679,0.2339870433229596,0.2870786502047479,0.4027379580441794,0.5465286575301321,0.27817106158887767,-0.0503255147442669,0.2405686696339789,-0.08250365942125577,0.7051003878386973,0.6428215675942641,-0.017772496737073335,0.03221002692260859,0.1268983978395294,0.4366562740477626,0.49637571117920526,0.31528514946394964,0.007940869402216923,0.6310139177759201,0.3901280658417613,0.45891267541274783,0.026351288914646265,-0.026362886127091867,0.2720935861483925,0.42284832929532623,0.5039128991914094,-0.0918362937833203,0.13548723078925623,0.21666153650780415,0.3568994272938784,0.3299359998362868,0.23110646578402444,0.44280287783480243,0.18325367650388907,0.15648030470935223,1.0,0.08634078463980586,0.20367150309358537,0.3112968051792274,0.3864122297582494,0.36775351038955056,0.24767041398224085,0.5185790323103164,0.42529573810114807,0.2879888791602185,0.07051249369275958,0.26478959423723536,0.4126690281673221,0.6762767506309111,0.5191772648409885
Vermis_6,0.17148148970681243,0.21119279348815878,-0.20527346695374596,-0.06808599138479438,-0.16639827271443888,-0.03868473691376755,0.2736364927373785,-0.0898589280369216,-0.08073627546604603,0.2031859757038056,-0.11413673797095801,-0.009008688842831835,0.14052541473773258,-0.09396426156904059,-0.13797968994970813,0.008867560592897292,-0.03281934633365461,-0.1826161680941073,0.13654989220785657,-0.1763529271413053,-0.3464380604204908,-0.1324282051077549,0.06616378031471216,-0.011528716966081005,-0.024997438391176238,0.2110652105203417,0.15680185414042744,0.3342428690496763,0.09892912849168896,-0.14686138363897583,-0.05209556178016979,0.04692734374416297,0.0463120744728318,0.33376892165148964,0.15420726100045545,-0.26106051880754183,0.19755478796639578,-0.027717866385616345,-0.0387465870418226,-0.15006280052453666,-0.023536981071854913,0.13070109019148393,0.16636446324373008,0.13359582921877863,0.25144064755285583,-0.06584722113367425,0.2744763700606707,0.0649581205259281,-0.15910840855659067,0.05564887931729951,0.06919680398909114,0.15838248198472893,-0.17815683331034016,-0.011710502850015604,-0.1406815334985313,0.018859733226230788,0.056837400451464286,0.12463966019732196,-0.1092346918934155,-0.22675191746350593,0.04452748522890635,-0.07067131740063289,-0.18198233847013,-0.0024159792798497323,-0.12614166066668633,-0.0469649949911444,0.06951636199409593,-0.16024250117690414,-0.15241127007667646,0.0445717365843928,0.08487796446739225,-0.20272888063683114,-0.06504202706482458,-0.23809462755209063,0.10391117139062564,0.22317747680946468,0.0827721083714661,-0.26169494007565897,0.28444641682836863,-0.07353813544526708,0.1782299858531444,-0.15662552819132125,-0.011222715953587755,0.09410210254878344,0.08171296238471945,0.13099545321006298,-0.02191806529058272,-0.2257859039109676,-0.037825471796201354,0.012168817707795265,0.06483235136367568,-0.2312643979220463,0.31835651516824925,0.022754552027576695,-0.11421894653077658,-0.14408973493380162,-0.11074936690165411,-0.041333150759120404,0.24542162761197792,0.06498918116799941,0.08634078463980586,1.0,-0.19924663429106737,-0.1574977891661955,-0.04126572630115364,-0.052978634974199613,0.00838745702605813,-0.0994686699828033,-0.13018828567082213,-0.1459182139676228,0.09896640072439854,0.01186799291892376,0.09230494345875676,0.15037878482479883,0.07591905180719906
ParaHippocampal_R,0.5681437283189148,0.31875759101204065,0.44661885371673843,0.6599262121699263,0.6064969442479711,0.5241074955161115,0.1114561946640109,0.8115551901470226,0.6410641962502238,-0.22394255166130106,0.2432848056268377,0.7716784301527364,-0.14078963097589373,0.23609855580978797,0.7159819103848278,0.058088902967954416,0.41627359657869495,0.42552854983847416,0.1792485634320026,0.6773339632135589,0.5390994519995872,0.673087904055837,0.5751677032231599,0.6110482683541272,0.709572615683298,-0.16651292842209922,0.026722759800654885,-0.24650710472843998,0.5706917134456551,0.7575681697471652,0.5826759846735848,0.6945162064519839,0.5347178884989064,-0.11061880441836736,0.2526883131011214,0.3808501993114233,0.4391130889608304,0.5204908743193146,0.42611178056787685,0.5621876468450012,0.5211738192558313,0.4531216741382663,0.37638719532761883,-0.1519882760801761,0.18808077258782566,0.3876134765341146,-0.0030960026568297907,0.46680300740941993,0.30563386203814,0.5540305617651474,0.5670733426909803,0.327377089382405,0.7499515065713078,0.5192634666282269,0.32180985688980973,0.6175167346703152,0.15737557069411756,0.43229645444537634,0.7476467181746401,0.5597543445841874,0.7627501760269416,0.8043202812366478,0.34719298230580437,0.6628386924068115,0.6232624486912668,0.8167171380654943,-0.20955922184806916,0.9011583844619565,0.9035976826252897,0.6168281381513355,0.4566157897066023,0.4203894496479008,0.8218084740921145,0.73081099778152,0.5491436435328323,0.22224263671830066,0.05250997840777553,0.7224227897398677,-0.08171763078654413,0.37475736769308404,0.3728370755654563,0.6342967111431926,0.29036641456332807,0.37893407234752224,0.4634122212831311,0.1078190517244875,0.16782741899506157,0.1560589088212822,0.7024637802987772,0.7077105056927954,0.6561156389683386,0.42686395157514184,-0.07951989991292982,0.10027600172832826,0.885675637651167,0.6283172511958157,0.6614793179632713,0.8209365980099513,-0.13348033391365535,-0.11083543285160508,0.20367150309358537,-0.19924663429106737,1.0,0.4213186236173539,0.6390194689237678,0.6374183328390335,0.16964853949003303,0.665606654963276,0.7589097054492902,0.7825176487296819,-0.10312156226564,0.2229122657244389,0.5659160181613688,0.5269237317076142,0.5703467353332466
Thal_MGN_R,0.43965245682900106,0.1373233656687474,0.4990393218858695,0.5430170928278025,0.5147999914853053,0.5934137557757911,0.12363972997795962,0.48856310094857097,0.20200245769207228,-0.02812430074177979,0.3088774109123159,0.48231217279965133,0.06529089352876456,0.08121610621744463,0.5629058902549695,-0.029295775943489692,0.5115551032206358,0.4455485684571303,0.5185174797804933,0.5241916588667568,0.3006776173352766,0.4853203459400509,0.3667128716558925,0.576414147304417,0.48871575451861693,-0.22474208444310725,-0.42425562054382726,-0.06652695258576051,0.2975714451687906,0.4388450065504734,0.5850984749869805,0.48267296256268,0.617315303748041,0.021763722910959973,0.3659392639378464,0.2287236217998823,0.3136988232860564,0.17547670321084263,0.33239102238975976,0.3802233140995234,0.5403202787816371,0.28942031323830497,0.1156392484043484,-0.26812937061149994,0.36147684154883486,-0.2645869726896588,-0.16260868644418014,0.4269766521087022,0.3408770178129728,0.474491950169659,0.4356126241094201,0.14062235701985115,0.49077775872540935,0.4038111540100466,0.04624552026676143,0.42946290984153435,0.026301670441246563,0.09769025544024328,0.615792869166608,0.4484640323817643,0.38183327561797553,0.5266450823824316,0.20507248258442723,0.5589674403894195,0.6565385479652731,0.46932568827500964,-0.08443147316089224,0.42416477584269535,0.6149879983002905,0.31664367973253804,0.3890836197870904,0.17264866946119775,0.4435747899068696,0.2704037138275996,0.4417268349248465,0.4554708325570025,0.01495401124945906,0.3112094006675748,0.13355924573448735,0.6041272083026965,0.009233291309927116,0.4070633720798334,-0.0391999770375579,0.5598225583121693,0.30483217158779846,0.13330145324394516,0.15087028063404492,-0.11061238954391742,0.17154858552615268,0.5142681974878208,0.3549020822505697,0.3093502187635825,-0.12944739766544308,0.33782177565873106,0.6174736775084897,0.5765680192005818,0.4502422882603474,0.4226111290840744,0.04800888516652918,0.12163132018066844,0.3112968051792274,-0.1574977891661955,0.4213186236173539,1.0,0.38094474238461734,0.42776553884446783,0.34374577621231,0.5209656430609819,0.3220895863593789,0.3928821581095943,0.02821486882656899,0.014708955820206199,0.4843817011078384,0.4203877053340497,0.4668820933479957
Thal_PuA_L,0.47144138643881744,0.20795545065396767,0.4647374329099505,0.42353290209172906,0.5082600128563517,0.2923610590317644,0.1415917265498618,0.5570391499686154,0.4656497055773033,-0.1173254257000119,0.060777612937013614,0.5597237662959983,-0.0421538491369569,0.11405988689871865,0.5010021246861521,0.16964115581178907,0.361522555196981,0.43854618128216616,0.21616916625348767,0.4995600720754865,0.2762410173418659,0.44831041686377837,0.6088666114049435,0.3244636601389907,0.74162942589598,0.018823474072647745,-0.10359597734949541,-0.10450911846455994,0.6255845922185846,0.651688161986499,0.4118236196391803,0.6271245573668147,0.35747870231480605,0.11965392716202206,0.10235332264281549,0.21542728743402986,0.5284474891446126,0.13775534672981346,0.4660384120522903,0.3377017614356032,0.556634466296408,0.39385285394318176,0.49971881101995147,-0.09780832576139811,0.23777279867989246,0.1737854354779916,0.21824359127831583,0.5358098160579633,0.31032178500331625,0.47012300592735273,0.6904836928868808,0.2040566525735682,0.5441915057871033,0.6630454187133952,0.34571180154522735,0.4252384814640675,0.0742091033647627,0.37521780201690996,0.5151422891908791,0.3315403621070087,0.6930017205659633,0.5851758036498461,0.23542695251314094,0.4389055455568697,0.44662275431999293,0.6013662540667214,-0.051351576732427594,0.7095124504956706,0.6904634075246419,0.6429315361843569,0.416711384600352,0.2386149056232068,0.5424593612473237,0.5171386998552723,0.6147641336629479,0.3024655652481067,0.0310997329416541,0.5761688597009419,0.07524143005799401,0.25411978175200955,0.49961875258123783,0.6412645169217495,0.1277661266807553,0.44893324896737424,0.6774932844205613,0.34467465549295506,0.019663457844918058,0.06929356930307573,0.5035455915833321,0.5923487065135048,0.6664651146945129,0.1767023853249934,0.22399645305181767,0.1701503509210033,0.6885600415950596,0.535071422196792,0.5942690645906545,0.624196760473494,0.025876050165033936,0.15396008081358398,0.3864122297582494,-0.04126572630115364,0.6390194689237678,0.38094474238461734,1.0,0.6564657288386192,0.2172329598510928,0.5543155151741495,0.5074901359458788,0.6181973422159683,-0.05010808415773491,0.17871625423951626,0.44655607586711155,0.6181202697209927,0.6247628642409225
Cingulate_Post_R,0.4174365503474393,0.35721008093578127,0.28162425917252093,0.5564832457689043,0.5500989043834535,0.49303388278999255,0.1441645905954467,0.6407508716066949,0.4620359434750186,0.01665512802325245,0.1515096275454849,0.5961606160214926,0.08613702308773509,0.31371233576107044,0.6256115284258511,0.2473208978037551,0.25735249175622593,0.455241109407991,0.2190806419378708,0.6471197748438148,0.3080167539329014,0.6138384479040753,0.6593740216621085,0.5585616204463092,0.6392241505875089,-0.24382350997434285,0.11482263420375587,-0.08285919286552589,0.8040878179839763,0.7598330379372601,0.5917727797254664,0.6376047345761727,0.623151118685209,0.17108517108404492,0.293026437348006,0.18047420257673982,0.6284071670986128,0.4203323942266102,0.38704366384423033,0.5437090890672015,0.46716388845131096,0.43466498721757807,0.47675630035834626,0.03301620437074891,0.3518223409193585,0.19506945941975298,0.16123993364987313,0.6598008046452818,0.3600903831787482,0.498390371653071,0.7350634194336138,0.33187681429167876,0.5907792174352613,0.6168942410439965,-0.04152753043331265,0.6714302693875807,-0.06101887625090959,0.2940446294462259,0.6328201289089198,0.4352737536833892,0.6212360170123368,0.758063951288785,0.3015058317343804,0.5261157347935679,0.4543216628086233,0.6622395525211163,-0.14297420543005537,0.6343506189316199,0.7156617654397788,0.552608698707093,0.4117595005512289,0.1597826415936782,0.7145231252518266,0.4563203293841277,0.710850713658495,0.2839183443523349,0.04430732492561086,0.4140600758968937,-0.05208817091317173,0.5437256917638701,0.3699207675961181,0.6777889158489425,0.05579786875529767,0.4248318543288113,0.4568363457352702,0.06075483899404297,0.03302195497453718,0.06530656155983454,0.445234964695197,0.6778981791132037,0.8509174077246043,0.3172134381871359,-0.012183287558984726,0.15751791880590016,0.6900882912295905,0.5191571561272392,0.6053239031056062,0.7044914159006292,-0.059290176146232706,0.01724758390935226,0.36775351038955056,-0.052978634974199613,0.6374183328390335,0.42776553884446783,0.6564657288386192,1.0,0.2412814903673329,0.713014608962439,0.6559710932180861,0.7059606014426524,0.027683108254664697,0.20165625546582636,0.4433023497022347,0.727161984875229,0.5509147680047061
