,Temporal_Mid_R,Fusiform_L,Cingulate_Mid_R,Fusiform_R,SN_pc_L,Precentral_L,Thal_LP_R,Cerebellum_9_L,Supp_Motor_Area_R,Calcarine_L,Cerebellum_9_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Heschl_L,Thal_VA_R,Cingulate_Post_L,OFCant_R,ACC_pre_R,ACC_sup_L,Thal_PuI_L,Hippocampus_R,Cuneus_L,Supp_Motor_Area_L,Rolandic_Oper_R,Frontal_Mid_2_L,Cuneus_R,Thal_PuL_R,Cerebellum_6_R,Raphe_M,Calcarine_R,Pallidum_R,OFCmed_L,Thal_PuI_R,Cerebellum_3_R,Temporal_Pole_Mid_L,Thal_MDl_L,Temporal_Inf_L,Cerebellum_4_5_L,Cerebellum_8_R,Temporal_Sup_R,Red_N_L,Thal_AV_R,Pallidum_L,VTA_R,Rectus_R,Thal_LGN_L,Thal_PuL_L,Olfactory_R,Cerebellum_Crus1_L,OFCant_L,Frontal_Med_Orb_R,Cerebellum_8_L,Occipital_Mid_L,SupraMarginal_R,Occipital_Sup_R,Vermis_8,Putamen_L,Caudate_L,Rectus_L,Vermis_6,Temporal_Pole_Mid_R,Cingulate_Post_R,Frontal_Sup_2_L,Thal_VA_L,Paracentral_Lobule_L
VTA_R,-0.13661871873926093,0.2475099638659004,0.06757496300417123,0.022547827040709872,0.17642536691669886,0.17282662972056428,0.5391215024726699,-0.3944777604798286,0.25231861664508476,-0.178654845030728,-0.3681073207913636,0.43492754447905047,0.4804187229738201,0.5998838318520844,0.7111145011006823,0.500945022996061,0.6245686875163674,0.5349834655113951,0.45981522483412296,0.429373695658283,0.7116265194072987,-0.18563335841996467,0.3230768235040526,0.39614642346253937,0.37773284757758185,-0.008867423440075198,0.11866593833120127,-0.173333403180093,0.22056430821058942,-0.18818136139458272,-0.031132578023094652,0.34003419363165116,0.5509851674847405,0.382440474584792,-0.349506602937791,0.4024594040157978,0.37561515799111306,0.2457052831598882,-0.34078766153745393,0.2752547642210122,0.5078973500960419,-0.3450135384579257,-0.11189696608864867,1.0,0.6123287895973485,0.41147033302226343,0.4087963335154623,0.7279575371414579,-0.22383061859512898,0.32403595926137424,-0.001063836632575906,-0.3222912325603482,-0.40808575108230755,0.02863223569698364,-0.2236710817595038,-0.1753405551583868,0.0219298727562654,0.6893544874483051,-0.15823002556203916,-0.20688160715597248,-0.219160839041157,0.035215387661756165,0.3152376168378712,0.6426054179994526,0.06667903023683236
Rectus_R,-0.28634305411787947,-0.07108735769690852,-0.2551117524476003,-0.23998091731372462,0.11338731570692856,0.03576892646465436,0.2663751870391239,-0.42880658808422684,-0.06781690788815058,-0.3439025494539143,-0.41034363201008084,0.38488601790478416,0.20249524647056336,0.30509639993627546,0.6294299930526058,0.1971977180149452,0.7985255145070594,0.7430981827416774,0.2735890347005398,0.12269976500496822,0.48552538486162283,-0.19720332177515,0.05907232712577903,0.07063858601622516,0.1851688623775988,-0.21015627983323995,-0.07405988415814578,-0.3553008962265492,0.056576963170404705,-0.38441372706580645,-0.21216105245687655,0.24785769047263345,0.27096245502252386,0.056869401865864526,-0.33646456481136383,0.18382833741261428,0.13457840130092932,0.012344343419727477,-0.4466356639748098,-0.08046571800710599,0.21963214138611056,-0.5669094272718642,-0.23187934675275912,0.6123287895973485,1.0,0.16298212894082592,0.10112826359432928,0.7845187812057189,-0.3886733587735262,0.42265056804076667,0.13488735582476563,-0.4066437558451456,-0.38752922705766424,-0.2207575445312065,-0.23330252848112484,-0.32731088066336134,-0.18659594275971625,0.44999734487703485,-0.051176853946995685,-0.3317281452268073,-0.32191619952724637,-0.3026593240139438,0.1264639160487028,0.5741672445732391,0.04776045573917291
Thal_LGN_L,0.33609579291014074,0.5471059863183662,0.22803112555696656,0.5440607789015072,0.10889282263230955,-0.07108811188361726,0.5854831877251954,0.20709162319593635,0.27611132039946035,0.16560852040826546,0.16447021888460803,0.23886042496392043,0.5906696837083619,0.4805830584302814,0.45832796152790295,0.4729667407144571,0.11660685682230287,0.10902381132888055,0.49371353916010624,0.35022869899887854,0.5430337460567105,-0.39820655813188616,0.13461227088633593,0.21120579395775085,0.2620552879819963,-0.006451057141889579,0.13665944642541214,0.41862554244068506,0.49436287804895584,0.2267735315064502,-0.1977888545643389,0.13855655607740872,0.45232492551722137,0.2442942066118787,0.18214970259419183,0.50444021920392,0.5895680260532261,0.12799691266190433,0.20937517344674433,0.4303337584469733,0.6058796151437423,-0.07447270524497931,-0.11736834552700946,0.41147033302226343,0.16298212894082592,1.0,0.5109685494267805,0.26534482215650684,0.37798800095221263,-0.008007717351398479,0.03388102630536019,0.28824421013005286,-0.27350728935381424,-0.10887979459882327,-0.4145399548000549,0.4620468158695304,0.05920159056629313,0.48172129158848337,0.056635705045382165,0.16776254957205114,-0.05317657498617845,0.3924444513152376,0.16811836536313948,0.472681863721624,-0.42201003125462466
Thal_PuL_L,0.2531691480429163,0.5497636438559368,0.6542682503859408,0.34254743462649834,0.20377442072820856,0.39462974743730417,0.7414092045257333,-0.006231246046796322,0.6236991251875279,0.32142926135120836,-0.014793099484776612,0.3650360477945615,0.7831641726341599,0.665175970810189,0.3685406401147769,0.6199956543091635,0.177007855467934,0.27163689619225373,0.8139978585293243,0.5053614800528528,0.6568565364389648,0.11361422415322318,0.5864411581687409,0.5991384735607473,0.5787684135921739,0.3595266921950413,0.6199759486421514,0.1721294088109749,0.34405231340458825,0.30540449495764777,0.13055842929828285,0.30471263480618366,0.7279123431398896,0.5376605651365188,0.02416823823274545,0.4588388207586686,0.3219762540399549,0.5723103800422894,0.042341125004218244,0.5765203179300603,0.5921110785572792,0.0922788437408361,0.009451702208373353,0.4087963335154623,0.10112826359432928,0.5109685494267805,1.0,0.2753663522801875,0.0633623997472799,0.18515973863868412,0.2320494227158684,0.07027051222926446,0.053188042041384796,0.42190482745015195,0.13954107019347026,0.0851534627225105,0.22300826351775982,0.6659939272134116,-0.044441074664808136,0.1326413526266488,0.042208677395508834,0.5947439752664619,0.5283036914522395,0.38767138131839984,0.11279429207748633
Olfactory_R,-0.2434576039527245,-0.08564486707572595,-0.12522272964659759,-0.18923008512925468,0.04308302211457023,0.15745955146515464,0.3868936347617959,-0.5959133169788318,0.110448020335482,-0.4269620803329238,-0.5531515687472904,0.5341406805933729,0.2926794413219978,0.42538300451839944,0.8162609047358884,0.3804613695502539,0.8111992266238562,0.6653805013196189,0.43690952346771256,0.23531291418181896,0.7320615122505962,-0.22178069343590154,0.2500835691040177,0.25085914441000456,0.30614772251282724,-0.2387476691129477,-0.00356519502221163,-0.4057651246713285,0.16019037530774136,-0.47590739744279004,-0.1282618047536543,0.5641224381135098,0.45731838179382883,0.2563361564203676,-0.5043610380422283,0.30437514132476734,0.13082880164043592,0.049408568036131535,-0.548064082119946,0.1811969925836501,0.4191545169281341,-0.3664785710607521,-0.07311977694344012,0.7279575371414579,0.7845187812057189,0.26534482215650684,0.2753663522801875,1.0,-0.496441338640652,0.5300467997230845,0.12255414290350591,-0.5616513505951284,-0.5682658083395442,-0.04430186969298178,-0.26048142025309573,-0.3937919129518098,0.06951571379222067,0.5130822155804455,-0.1527901709319654,-0.4282456995972282,-0.3382771342938916,-0.22539743523407257,0.241318479286135,0.7885753028941669,0.15561469432009375
Cerebellum_Crus1_L,0.4293399746007628,0.6940827234022988,0.11378335852143481,0.7002475916676865,0.4077127837436954,-0.5009877069491968,0.2444752779830221,0.8925732096432638,-0.07356251204309547,0.5377846039509878,0.9182379561388647,-0.47459127380448346,0.3400232683900841,0.08113935691532108,-0.3024990914056157,-0.02493313076906684,-0.6338905809043452,-0.38551218443017865,0.002637611794111215,0.1042980194452264,-0.3460689989532347,-0.14341439962966798,-0.1789571397701772,-0.13142703663791463,-0.29964920024672675,0.09440522726909321,-0.008672975466975033,0.8737790140542916,0.3101792574925809,0.7364103281074766,-0.3353113532277874,-0.3297996087927812,-0.131020631165078,0.01104583583345024,0.7055121661627008,0.1812443666822176,0.5202001945136564,0.18770332730200584,0.8904258606058348,0.007480617215915092,0.19997804701826366,-0.0523674326212189,-0.4055803246053859,-0.22383061859512898,-0.3886733587735262,0.37798800095221263,0.0633623997472799,-0.496441338640652,1.0,-0.40330061490066244,0.05115628995711592,0.8779016103338285,0.46877948498263344,-0.09419147254598038,-0.27495175295066604,0.9525129514119172,-0.3808599126975617,0.007662242842522579,0.40921314936873426,0.8252571835338073,0.4921217121126484,0.41884234243115026,-0.28325100324536295,-0.3703657178236444,-0.6862861065790675
OFCant_L,-0.1007966796699403,-0.10488663927771424,-0.1201185912453145,-0.18588195010667388,-0.0924335338216696,0.23441447239248084,0.2346388263764623,-0.29247800126386375,0.1692422006116204,-0.16835797896993224,-0.34354469834773294,0.6170317133682168,0.06226428566175342,0.2450317020510354,0.506184039427327,0.18909090912496082,0.6467786553461207,0.6950412044127443,0.36867218801963203,0.12487193470018423,0.3433065173611831,0.20636070589333236,0.20707922741802723,0.2300246060443834,0.6149450537768512,0.07107725173690488,0.09117522187393971,-0.36226584813321816,-0.06447256404093772,-0.212659211800958,-0.13563862197803223,0.08051557284937857,0.18900778912961264,0.39787786072088555,-0.2895378944854284,0.10720028563971426,-0.13572619055559754,0.2221960595773688,-0.37863569231953154,0.09467539211828357,0.2826013708930056,-0.11094608092826289,-0.11339183484821527,0.32403595926137424,0.42265056804076667,-0.008007717351398479,0.18515973863868412,0.5300467997230845,-0.40330061490066244,1.0,0.3338263790219954,-0.2676600614014113,-0.11049515765905873,0.14404334291493667,0.21715077483616946,-0.42083291587741045,0.015726122262400315,0.3368072846312143,0.05453064740186992,-0.1827699154176588,-0.05666098936425446,-0.15361995853273172,0.5280297249851368,0.46072757563591155,0.2038445521720623
Frontal_Med_Orb_R,0.26225621995114823,0.04040204692148833,-0.012573489714871197,0.22633263201392273,0.07789106057929973,0.13663415832203174,0.23275659240521285,0.2039975046409606,0.0392556711857251,-0.014825759633272309,0.1579135136318941,0.362238401206895,0.17945193430373735,-0.09845903735552046,0.18299078440465413,0.06984283494726135,0.183280714631273,0.35527956647933445,0.18048779126970707,0.03812366244657968,0.15165589923438702,0.11033170577744038,0.04205508558622551,-0.11262630703614522,0.2770421187881488,0.04751643586673651,0.10638538301174122,0.1462942531802133,0.14940975884698066,0.047669964410840295,-0.46405622395200763,-0.190707417838296,0.09643797095886782,0.3062525476836253,0.1918963899891158,-0.18135873681455078,-0.18511231766674976,0.2117711766934243,0.15922589932595424,-0.0049764452919216495,0.30978177472310564,-0.07510262916239793,-0.37008350102257215,-0.001063836632575906,0.13488735582476563,0.03388102630536019,0.2320494227158684,0.12255414290350591,0.05115628995711592,0.3338263790219954,1.0,0.225022164840721,0.14983695223688895,-0.11408524483511052,0.05604703616391325,0.047425520782959064,-0.11347207743414449,0.006249905969368015,0.4887688120822911,0.14978551165067858,0.2932570568439194,0.048952724988371256,0.2952615496518066,0.20962570780639628,-0.15541281898606776
Cerebellum_8_L,0.6313263496113843,0.57998641116159,0.14909692419877615,0.7532719693309805,0.25031934954469004,-0.2647096305629117,0.25731214647125344,0.9675419632886175,0.02894983756903654,0.5618473891292993,0.8721555632461568,-0.210729562136809,0.271765323272089,-0.09326212169772308,-0.3133424629013181,-0.04393778343734581,-0.5430420391841543,-0.31031131958641306,0.035381557794649965,0.11667659901580564,-0.3029412282495786,-0.0132367835174233,-0.1584882940168966,-0.18496682818839155,-0.09112310280419936,0.20967423886791864,0.06714717097784156,0.8660152449534054,0.30992132643110554,0.7218134233045217,-0.3291163654535858,-0.4035169106889777,-0.2073026730587099,0.17380735102659986,0.7411009365886508,0.13078515963404277,0.22220104777566846,0.22445080371905496,0.8329299087147222,0.0650776573625643,0.1614315378256935,0.09424010601087571,-0.2840318678688832,-0.3222912325603482,-0.4066437558451456,0.28824421013005286,0.07027051222926446,-0.5616513505951284,0.8779016103338285,-0.2676600614014113,0.225022164840721,1.0,0.5304426815035387,-0.17414889272728568,-0.15221890147798353,0.835446332116796,-0.19017781508082296,0.001607568084619711,0.4773329567670631,0.8107188981073011,0.5636425061463397,0.44989447691273166,-0.02017895936132997,-0.33288586809109,-0.6550597430804167
Occipital_Mid_L,0.3154660593932208,0.37423151305752694,0.3819727574105305,0.2800683095775273,0.3709340878678003,0.07462035023065709,-0.05529379621588419,0.5702101811229063,0.21392708330227506,0.7100555185642343,0.5806647795889684,-0.31498103326284577,0.06507408919616098,-0.054505413815466995,-0.5676543476986152,-0.12583466518575875,-0.4652069026866807,-0.20150950221643066,0.06445375656810066,-0.002757017035099753,-0.3948040976082164,0.7259158988360489,0.19283768911029217,0.13392123463477623,-0.052321912820433664,0.6690319788688825,0.26997675186602443,0.4305364865750724,-0.0704357426140677,0.7433284025052947,0.07123190462268311,-0.3072985420134474,-0.08456559791860628,0.1948596732756899,0.46949827918998305,0.07594755293867676,-0.02183268930072245,0.538383766315693,0.5397475470853074,0.039149529022284725,-0.002370126310926895,0.20843825649981015,-0.07686753703590689,-0.40808575108230755,-0.38752922705766424,-0.27350728935381424,0.053188042041384796,-0.5682658083395442,0.46877948498263344,-0.11049515765905873,0.14983695223688895,0.5304426815035387,1.0,0.3300195548150907,0.588077227190054,0.3222630756488906,-0.17830643564917467,-0.02054647286121078,0.23734658916186235,0.6517597511899662,0.45873406671096606,0.4539118354074763,0.03340097251579844,-0.5779334637899088,0.0538362260496933
SupraMarginal_R,-0.15371623174364019,0.2997316340395069,0.6029873314454459,-0.1613882671805234,0.19589317422062272,0.30845899424106077,0.09915992638753977,-0.17657830471887614,0.5373249202645114,0.3949600337415896,-0.06553677263414062,-0.0962951244650834,0.1472066843761358,0.45478246443228804,-0.03479146924463326,0.35161253212682964,-0.11502551631753791,0.02919171969641558,0.42257254777647,0.20438798995733687,0.14283599015339565,0.526986349731849,0.7098726232940444,0.7500436453422783,0.30572844514181163,0.5296813376139287,0.5251752909899252,-0.15556867981231237,-0.02874234687798416,0.30805353610498953,0.5670561008582792,0.19351955043603136,0.44718555243524166,0.33572917603018804,-0.163658348236308,0.21688297926383499,0.16545279517741412,0.6490288425140437,-0.06917642648179409,0.4193548219071717,0.1404904658911335,0.27208127105457464,0.18471977842105253,0.02863223569698364,-0.2207575445312065,-0.10887979459882327,0.42190482745015195,-0.04430186969298178,-0.09419147254598038,0.14404334291493667,-0.11408524483511052,-0.17414889272728568,0.3300195548150907,1.0,0.6311466145808469,-0.17032874982534282,0.15572186630188403,0.19281509393086646,-0.32344639808851394,0.10855605396054956,-0.10743302364664835,0.21647971807080363,0.22520777893774244,0.007345172608844151,0.6280790945474152
Occipital_Sup_R,-0.0037073504073858493,-0.06552179352109018,0.4403051324282946,-0.23873719269415306,0.0016115558222550442,0.5161688234351404,-0.1904706141913504,-0.16117356860256157,0.43653402907391453,0.341528126259179,-0.1872898631273269,0.06440958508654489,-0.16348963927837556,-0.005718108992762137,-0.3246355180871025,-0.011797943892829323,-0.04431559481820069,0.006886948319095166,0.1384697315809744,0.008894165483690882,-0.06118302844898488,0.8860608596187436,0.47434134660744603,0.39307727573770895,0.32130116712424606,0.7513959457810199,0.398075760098134,-0.2612452320773428,-0.27667423434595806,0.21617576682985234,0.4989594377973244,-0.08466007162918213,0.08495565774065628,0.27612053697200173,-0.09025655934378156,-0.031517491942196094,-0.29475286628543407,0.4475383552208054,-0.1766942778534195,0.18514427668627087,-0.09062105806933148,0.4295214535160213,0.2987849317927134,-0.2236710817595038,-0.23330252848112484,-0.4145399548000549,0.13954107019347026,-0.26048142025309573,-0.27495175295066604,0.21715077483616946,0.05604703616391325,-0.15221890147798353,0.588077227190054,0.6311466145808469,1.0,-0.4027736523875018,0.16425868279469644,-0.011926683222058627,-0.1721407490682826,-0.0377569636308806,-0.03281689258174594,0.22075606020696417,0.3072043557692725,-0.25156780637063614,0.7073246586820567
Vermis_8,0.5183518419612447,0.6681955441744982,0.1072858194504824,0.7802411851945337,0.3000189304902132,-0.4787755966329365,0.2866267665999602,0.8634592001589644,-0.083405815300352,0.5161199019521472,0.8958983948615657,-0.420494497553494,0.3615594533331832,0.06435554828805168,-0.17848590523041516,0.021615623196227316,-0.6015072247228574,-0.40205958720336843,0.032541287068026184,0.10336714614009578,-0.2304029567288009,-0.2601342160178645,-0.19699591850219209,-0.13264773190384113,-0.3262858041338295,-0.007698123279282981,-0.041295613062563186,0.9135507184938901,0.37708676313961986,0.691505050519981,-0.3818662092495408,-0.20535828964007044,-0.08669636546326881,-0.0013341042442679438,0.6629988085976986,0.23485302915451323,0.474813485224622,0.1295641306298421,0.8881360046598653,0.11338018439368426,0.21089538109046327,-0.028524936634849687,-0.3490139874518549,-0.1753405551583868,-0.32731088066336134,0.4620468158695304,0.0851534627225105,-0.3937919129518098,0.9525129514119172,-0.42083291587741045,0.047425520782959064,0.835446332116796,0.3222630756488906,-0.17032874982534282,-0.4027736523875018,1.0,-0.2718647187784625,0.006648646196194911,0.4293528041706726,0.7980121663235269,0.490047704486755,0.3904279524011937,-0.29427907008105464,-0.25373641670151714,-0.7292820874617583
Putamen_L,0.299389472837132,-0.16764215220530634,0.45394686804227624,0.10181093476173603,-0.47278037134111234,0.6661418216742349,-0.00867929093894776,-0.251756550656994,0.5068427416064915,0.04976839958963276,-0.3561948532075066,0.4191043588765475,-0.023884048420939104,-0.01726349999656819,0.12371113825018917,0.31749899706705814,0.04655630470718691,-0.21037624777074573,0.2102919267805861,0.015432478907917673,0.41831544883579047,0.1484587576422802,0.4154294207708305,0.29751676626163787,0.34438755753587136,0.20185155448092423,0.3631714386171574,-0.10019321217302908,-0.03239549561378459,-0.09208288491603935,0.47088224502764087,0.49013301507776236,0.32371767988470873,0.31062394105462926,-0.32940418018038986,0.26593100729495445,-0.3517812062052428,0.10347001712213404,-0.2914872111752669,0.5675170043996502,-0.004982090817815196,0.5040692988699612,0.8069737412513873,0.0219298727562654,-0.18659594275971625,0.05920159056629313,0.22300826351775982,0.06951571379222067,-0.3808599126975617,0.015726122262400315,-0.11347207743414449,-0.19017781508082296,-0.17830643564917467,0.15572186630188403,0.16425868279469644,-0.2718647187784625,1.0,0.12848789191593651,-0.2707740821192969,-0.24963561845235424,-0.2154068937736503,0.301140551022652,0.44332201481742656,0.33223482795443204,0.36955218738843476
Caudate_L,0.09254854459084864,0.5461875391005324,0.42106767242020093,0.26001605042780834,0.2650871242288709,0.3295172485172723,0.7231282418118372,-0.09592424825391413,0.5350936284234336,0.2364117804555287,-0.12504945502265252,0.47529152194159924,0.6433925792785541,0.7521512217227185,0.5975548194330822,0.5733975730299979,0.49305785433764016,0.5213753378527922,0.7642313492485012,0.5924795115663236,0.6933827563255599,0.057504169541716006,0.5143122587984956,0.5742547368817823,0.5577289034606749,0.2902924364336209,0.38573235289047575,0.073340455319985,0.2421984331116803,0.19111935323190862,0.12518754664731538,0.2922290472918453,0.6254702066476001,0.6090320250644149,-0.10403808199251965,0.6921941349287823,0.4261196994181786,0.5608680769757981,-0.11660174579730966,0.43163478156302504,0.514709967729159,-0.1341450362579313,-0.011599359529833275,0.6893544874483051,0.44999734487703485,0.48172129158848337,0.6659939272134116,0.5130822155804455,0.007662242842522579,0.3368072846312143,0.006249905969368015,0.001607568084619711,-0.02054647286121078,0.19281509393086646,-0.011926683222058627,0.006648646196194911,0.12848789191593651,1.0,-0.14753362518967977,0.08900305684403624,-0.0680412358610725,0.403382543113241,0.5266148752623185,0.5261089886982608,0.051672859901578924
Rectus_L,0.4943307930139488,0.05842968406456021,-0.21679642795892545,0.47500474847564483,0.10507304540451998,-0.2347481056759186,0.0785708775175254,0.5444584090551885,-0.2169354024838577,0.16853943529073226,0.5419410746270479,0.02951405471171964,-0.014805534754863795,-0.2996713061704099,0.01830652475018415,-0.13371259419189183,-0.2086542318211881,0.060162218505581955,-0.0795258377127031,-0.0914810438822303,-0.21245901952696122,-0.059557178505485774,-0.31752986292230495,-0.28269305687541985,-0.12084237374118104,-0.11453278814119626,-0.2170240868779388,0.5141281395021348,0.24667183786650843,0.28755726527992964,-0.5968183602495132,-0.2810869184172046,-0.28176962438828473,0.07060327194760144,0.4550490346386279,-0.1338058724522424,-0.16646573649396712,0.03055013937148038,0.5708121886573065,-0.04594979667352314,0.02528192075729913,-0.10599145262780738,-0.3584759394571085,-0.15823002556203916,-0.051176853946995685,0.056635705045382165,-0.044441074664808136,-0.1527901709319654,0.40921314936873426,0.05453064740186992,0.4887688120822911,0.4773329567670631,0.23734658916186235,-0.32344639808851394,-0.1721407490682826,0.4293528041706726,-0.2707740821192969,-0.14753362518967977,1.0,0.48226938669707514,0.5860547658823084,0.010524039119949296,-0.007513225033103199,-0.05439357911066938,-0.5493435085059832
Vermis_6,0.5499343362390621,0.6761987251585452,0.21794279092591862,0.7066073108691954,0.4540494989027988,-0.27458919620330585,0.27145467908621873,0.8603114413949177,0.08315334956596643,0.7076859001439166,0.9075369806182788,-0.3177805675497898,0.30387634756810716,0.09103320244402822,-0.20620563126433966,0.06618914450671559,-0.545274005047244,-0.19089664920273053,0.14427926560359858,0.15322807306234335,-0.264028897848054,0.13299099537680317,0.016501399483362537,0.07116187705272109,-0.1469531379834016,0.3029963110969004,0.11839999260982498,0.8470181559505929,0.3128337964454233,0.8675824226339774,-0.27161940490518605,-0.2507508638144711,-0.05158304134552878,0.2792729393257331,0.6232317005327461,0.24849894938808775,0.27345653487824034,0.4950431636060089,0.8752324927870696,0.18681607594488195,0.22123093333661,0.01448595209419654,-0.31967279431521867,-0.20688160715597248,-0.3317281452268073,0.16776254957205114,0.1326413526266488,-0.4282456995972282,0.8252571835338073,-0.1827699154176588,0.14978551165067858,0.8107188981073011,0.6517597511899662,0.10855605396054956,-0.0377569636308806,0.7980121663235269,-0.24963561845235424,0.08900305684403624,0.48226938669707514,1.0,0.6442857524607589,0.42474223891004126,-0.06253887874121349,-0.2855129107067095,-0.5006651989128563
Temporal_Pole_Mid_R,0.560358497128249,0.19768073574180575,0.04301410093095566,0.5641192217392706,0.16797629229431416,-0.17462231694684735,0.17701066066782892,0.6519203557615927,-0.1446886461991553,0.4068312629900306,0.6470013251824922,-0.11353041385324407,0.08764720906707481,-0.1979027483253304,-0.1804304860389091,-0.11770732102957851,-0.40860359093585935,-0.09636599982593953,0.019857680560433577,0.05784316836033476,-0.27406340180698985,0.0718579503134161,-0.2165441338017002,-0.09084068434668728,-0.11155085769035451,0.11290680667463439,-0.10266144301789265,0.6212783999527538,0.2347171738765333,0.546677275864832,-0.38349907031926994,-0.20390362964822092,-0.2715759249127236,0.21550176327274925,0.6323719932459747,-0.021855724842738764,-0.20664542675495048,0.21601249881906928,0.687500601803179,0.09141362571089669,0.07230284278526185,0.06890964826330837,-0.27554993007392176,-0.219160839041157,-0.32191619952724637,-0.05317657498617845,0.042208677395508834,-0.3382771342938916,0.4921217121126484,-0.05666098936425446,0.2932570568439194,0.5636425061463397,0.45873406671096606,-0.10743302364664835,-0.03281689258174594,0.490047704486755,-0.2154068937736503,-0.0680412358610725,0.5860547658823084,0.6442857524607589,1.0,0.2535936335315273,0.05532920821854302,-0.33341647734831953,-0.5033114326616289
Cingulate_Post_R,0.5245094359712422,0.6188287280402588,0.6964051809282976,0.5879115077481566,0.2093055894170282,0.32210503758609277,0.48706798738496865,0.39633257769367075,0.57130407356339,0.6173212767547273,0.34002702985001537,0.034495007034691216,0.6292017419565527,0.4065277933697316,-0.13871607094576674,0.46692012483510753,-0.2700719665859843,-0.22113906003493353,0.5085104973595787,0.3968178876605536,0.2697092705315261,0.3181953919650119,0.4088104985441388,0.3455235868724481,0.2561660336483423,0.5494381441150715,0.580706912703802,0.5240029695321482,0.2284783209851164,0.6381671885138567,0.15256829717288553,0.12127425300293192,0.4040362736461342,0.42152977280268633,0.28460218475646903,0.5121739355638348,0.2707030909667628,0.5322735225637543,0.3711342876880924,0.5486567181283224,0.410309938497995,0.3319976574477615,0.1925782576635891,0.035215387661756165,-0.3026593240139438,0.3924444513152376,0.5947439752664619,-0.22539743523407257,0.41884234243115026,-0.15361995853273172,0.048952724988371256,0.44989447691273166,0.4539118354074763,0.21647971807080363,0.22075606020696417,0.3904279524011937,0.301140551022652,0.403382543113241,0.010524039119949296,0.42474223891004126,0.2535936335315273,1.0,0.30768283080314074,-0.06157761672096504,-0.062300937763157094
Frontal_Sup_2_L,0.25285098502825987,0.08669455782606841,0.43500844018977314,0.15909233407081202,-0.15192320522216382,0.7499608616110115,0.4126499761264677,-0.12276041228559344,0.6322579586653997,0.1289021999584696,-0.2782395067175752,0.7484027071979916,0.26235896358545857,0.27825341424927136,0.403523453821752,0.5379427313457744,0.38660837945605253,0.424698488030914,0.5269600145559206,0.31513696424017573,0.5224784416778901,0.2781847014967118,0.4915350063425542,0.4206818978182892,0.9254991134614963,0.44713450644483665,0.3824186535776792,-0.0772950023455939,0.1202552490252721,0.08578345832004859,0.1614516487703453,0.11882783478063168,0.4667563758354489,0.6790911951848622,-0.15724950129348722,0.19354862416418597,-0.1975291547572024,0.46028800122325253,-0.22985676082822074,0.4010049176973158,0.321066187031605,0.1784109468483073,0.1767523274028054,0.3152376168378712,0.1264639160487028,0.16811836536313948,0.5283036914522395,0.241318479286135,-0.28325100324536295,0.5280297249851368,0.2952615496518066,-0.02017895936132997,0.03340097251579844,0.22520777893774244,0.3072043557692725,-0.29427907008105464,0.44332201481742656,0.5266148752623185,-0.007513225033103199,-0.06253887874121349,0.05532920821854302,0.30768283080314074,1.0,0.47918195219321363,0.23888732269126314
Thal_VA_L,0.0060863112356925675,0.035678340605555775,0.018329206686316202,0.026696102056670442,-0.06226656134199529,0.2963941496467726,0.44236995802431134,-0.4271234844708254,0.3146754273354214,-0.27468966145101725,-0.4591686619130766,0.6762931627878679,0.3070884163966776,0.41873439909228305,0.8710185017636635,0.5578941725457167,0.6598628705573603,0.5758605895303223,0.4889154007083255,0.2534082980877187,0.7842448944115654,-0.2758427587614463,0.3738184853341096,0.3137613820837177,0.5438295636837074,-0.13080007240933889,0.135778625825303,-0.22289830442953898,0.2839751606038291,-0.31876838933124707,-0.07384209912256556,0.4385525625338523,0.5595375634145419,0.41869011190475874,-0.42103727028681615,0.35155387921643105,0.16019009866390044,0.14512294021216696,-0.4370810090854716,0.3903043047576187,0.436463779078689,-0.16681661776096252,0.07546762916178756,0.6426054179994526,0.5741672445732391,0.472681863721624,0.38767138131839984,0.7885753028941669,-0.3703657178236444,0.46072757563591155,0.20962570780639628,-0.33288586809109,-0.5779334637899088,0.007345172608844151,-0.25156780637063614,-0.25373641670151714,0.33223482795443204,0.5261089886982608,-0.05439357911066938,-0.2855129107067095,-0.33341647734831953,-0.06157761672096504,0.47918195219321363,1.0,0.09616347317713808
