,SN_pr_R,Fusiform_R,Supp_Motor_Area_R,Paracentral_Lobule_L,Red_N_L,Thal_PuI_R,SN_pc_L,Occipital_Mid_R,Thal_MGN_L,Supp_Motor_Area_L,Cerebellum_7b_L,ACC_sub_R,Cerebellum_6_L,Vermis_8,Temporal_Pole_Mid_R,Hippocampus_L,OFCpost_R,Thal_PuA_R,OFCmed_L,VTA_L,Thal_VPL_R,ACC_sup_R,Cerebellum_6_R,Olfactory_R,Temporal_Mid_R,OFCant_R,Thal_MDl_L,Thal_VA_R,Cuneus_L,Fusiform_L,Cerebellum_9_R,Vermis_7,Thal_PuI_L,Precentral_R,Cerebellum_10_R,Caudate_L,Temporal_Sup_L,Heschl_L,Cerebellum_Crus2_L,ACC_sub_L,Frontal_Inf_Orb_2_R,VTA_R,Occipital_Inf_R,N_Acc_L,Angular_R,Olfactory_L,OFCant_L,Calcarine_R,Insula_L,Occipital_Inf_L,Raphe_D,ParaHippocampal_R,Lingual_R,Thal_VPL_L,Postcentral_L,Thal_MDl_R,ACC_pre_R,Temporal_Sup_R,Putamen_L,Caudate_R,Thal_LGN_R,Amygdala_R,Calcarine_L,Pallidum_L,Thal_AV_R,Cerebellum_Crus1_R,SN_pr_L,SupraMarginal_R,Precuneus_L,Hippocampus_R,Thal_IL_R,OFCpost_L,Thal_PuL_R,Pallidum_R,Frontal_Med_Orb_R,OFClat_R,Temporal_Mid_L,Thal_VA_L,Precuneus_R,Rolandic_Oper_L,Cuneus_R,Frontal_Sup_2_R,Thal_IL_L,SN_pc_R,Cerebellum_10_L,Thal_PuM_L,Cerebellum_Crus1_L,Thal_LP_R,Rolandic_Oper_R,Cerebellum_3_R,Vermis_10,OFCmed_R,Heschl_R,Insula_R,Rectus_L,Red_N_R,Thal_LP_L,Frontal_Sup_Medial_R,Lingual_L,Thal_MGN_R,ACC_pre_L,Angular_L,Frontal_Mid_2_L,Thal_PuA_L,Frontal_Sup_2_L,Thal_PuM_R,Putamen_R,Parietal_Sup_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L
Lingual_R,-0.0521289365470195,0.5801007101479988,0.2833193089525295,-0.20732482339088265,0.11614036166820524,0.02098014875578565,0.3559449938061216,0.6648307337766248,0.08986271907659794,0.18682615051819088,0.585037514536633,0.3332282984643745,0.7140998247071888,0.5824374155872925,0.607880586725111,0.1641817279619783,-0.3682304991872526,0.3537686691187323,-0.2720515518492542,0.6994818226854967,0.012491608032723164,0.178643497979524,0.7036204709316611,-0.5462979719489691,0.50977699078394,-0.5457286351197252,0.2380950191689312,-0.36115389374272816,0.4713553166138903,0.6155703017523361,0.7813745214953967,0.7307325670418514,0.16419739221011634,0.12151516885188628,-0.1825578927988249,0.10495480193556954,0.17708390106105254,0.1223674329613582,0.6684763690262031,-0.28262611152534883,-0.2685493996178579,-0.3256591089707212,0.7635696671742216,-0.2836594196813596,0.06756617931259698,-0.4288141638426173,-0.12746126587407428,0.9406590615917141,0.12571591705035476,0.835449142487895,0.281723504588752,-0.30137381220881004,1.0,-0.026221781114208777,-0.016147597131624256,-0.0012020146345426092,-0.19387131382446082,0.26395857593502126,-0.13224714162772588,-0.0003423371422750974,-0.44574716301014816,0.09513967314642234,0.8647578274886192,-0.14179598431145765,0.21596933998557016,0.6693485385405322,-0.33256208000399257,0.3410438999715733,-0.1936465954879803,-0.26872083523451334,0.4833777477829679,-0.36235035357844425,0.2801169343842736,-0.01698269936334647,0.1378421264403963,-0.17608004273828554,0.3727054389822143,-0.42598427490191887,-0.09683671835351546,0.3412142714371901,0.5741202664519325,0.24890715745517167,0.6261220942864187,0.2852394828650833,-0.05758485158851517,0.38338538822199986,0.6595622575508019,0.1826823653158078,0.2824346525729738,0.3403504460832127,0.42002460122601903,-0.5469094778486107,0.019623751216827842,0.3958687034061954,0.34550225130681966,0.27420328374395736,0.2728633298406816,0.09120323552204904,0.943115376881395,-0.5765149853966792,-0.21994584732659397,-0.028133610146167696,-0.0032335566794214946,0.324831918325501,0.10197061706691972,0.23852700792245263,0.30175731435943487,-0.29645081105289495,0.2668513154980196,0.11669212657917011
Thal_VPL_L,0.44082946781602766,0.3070425951315278,0.5681807432641572,0.10408381967489354,0.53154817617939,0.7386364415554787,0.08672757871820506,-0.06140903172652564,0.34379670017556285,0.5369126499921715,-0.10287051979526142,-0.038615708094602026,0.07584759822455121,-0.03924240182380715,-0.06287628684355671,0.7698886359527154,0.3884716213914446,0.5327382013832301,0.4623610132235795,-0.19910618313721165,0.8393771259306896,0.8039942939844195,0.06552598869307313,0.5002165225542424,0.22407303591547095,0.37754128248932645,0.520196805344147,0.6230441892953605,-0.08264128869342509,0.4329783222426516,-0.20526434552787506,-0.21259633189740426,0.6083716265115148,0.18541206377394825,0.6863197562936099,0.7212000279275208,0.5233050824731366,0.700565968062626,-0.24802305168524716,0.49656333314111784,0.5466635075850798,0.587213904952445,-0.2573782861692213,0.5431652728783988,0.23810249858013494,0.46720052941919693,0.28455556474729765,0.10111527677891428,0.4927551407284496,-0.331568129123851,0.4000550306338274,0.7272065659215626,-0.026221781114208777,1.0,0.4272950181858623,0.35139657869361374,0.38569965837643294,0.6340217332155552,0.3346165311392753,0.8009410018284766,0.6474328941894193,0.2122904727752318,0.13221825516434468,0.08355751534246342,0.09463637951142162,-0.15018827624105685,0.5009798996619825,0.29323191210047467,0.32649115837793174,0.8114164239757458,0.37718547260763907,0.49038050018097434,0.5809126445142065,0.12411064308107539,0.14788848214637318,0.23586038784320118,0.2500066498783673,0.6041399191887473,0.4224609557580411,0.7417778366515644,0.21527733422119083,0.4265198362697942,0.2124789963434795,0.30291877104483156,0.38108456440439803,0.7530507062624235,-0.11192699125587485,0.8175371047548956,0.589282702183112,0.5990431851114832,0.25205721437169587,0.3346811415648871,0.7174345529622569,0.5081639428249574,-0.13853989346424309,0.19347488238391716,0.6962938350425628,0.6039671684004909,0.017105273829986972,0.5492426611836216,0.2809265754981437,0.17044518248058893,0.6038506291433385,0.4811203572477652,0.573877529894822,0.7626117370622617,0.19173277800226954,0.1779302554854348,0.6574139343415049,0.5993390842943538
Postcentral_L,0.040795066071952865,-0.17713451394688962,0.6527779480730468,0.6727043268845957,0.09826710724723675,0.45554154952491144,-0.1695622559516012,0.27204823156893787,-0.05417203921129344,0.600487461282813,-0.04381393773524815,-0.25300113264089197,-0.4245798254286993,-0.597630074203228,-0.15711531106870208,0.17088695276481755,0.3165270225203741,0.044330002476810446,0.23146818135116395,-0.2813558832304278,0.2852006528883293,0.3280529848676416,-0.3732317108532538,0.23445260159311662,0.017666976455706227,0.38193449561534226,0.09141952500207975,0.21679590601103718,0.5104086476664814,-0.1572072930533933,-0.5052979744562814,-0.5675416656621143,0.2509289139382712,0.39578945358830964,0.5494665451654032,0.33792290202614317,0.10251585409426446,0.20447055197138464,-0.5065298205157797,0.0813276531779005,0.578131933728478,0.21372649666375546,-0.39115492319492673,0.27374801505267443,0.6820815396638799,0.2349996653000908,0.3836413249199988,-0.07636488390551967,0.04223445351949936,-0.4324294400009319,-0.28732763252394716,0.5998748214189048,-0.016147597131624256,0.4272950181858623,1.0,0.5615891653708371,0.3300428084062031,0.3565644703330746,0.5434631459334042,0.4331847833655637,0.42296694611862334,-0.2901758017484354,0.1012564089603342,0.3948368874209306,0.28047067243949414,-0.517123353108394,0.3310220200936388,0.3960759704756589,0.8068471907842931,0.48681844163149324,0.44816115973595966,0.43099958590858983,0.38573214268820327,0.4292569550194694,0.1724151209847644,0.3962868103557541,-0.11312179641118174,0.31169124615193283,0.848298316545762,0.4407747769921078,0.5078456690530885,0.7135204606197473,0.24147241876954076,0.19531203268706865,0.6688565193662347,0.02572975950685258,-0.5895061750991442,0.09396076506894573,0.5131667182083433,0.5214413081330302,0.47485767119721506,0.20993173013970554,0.22064281986357723,0.11198117254347092,-0.20713636771910982,-0.15807717534848417,0.38423486272191704,0.5761933130090108,-0.09917063573052232,0.30221014309161875,0.2972283393929884,0.8285271902035724,0.6566203000389577,0.08406393532381116,0.7482197045718229,0.05239937224189778,0.23112071577578194,0.8230801918349979,0.4292353659123466,0.48418613470689037
Thal_MDl_R,0.09329402924866116,-0.11340530121578982,0.5609589099262344,0.6043470359422389,-0.04401191752712829,0.39974713066463957,-0.3028136729942609,0.20206364165439528,-0.08452370782438193,0.5934466219069302,-0.06301016080159605,-0.32431680822576386,-0.2709351859179479,-0.384373975710733,-0.26689576425054057,0.24032852635069948,0.13695257447696574,-0.002666876326009026,0.4029208801652191,-0.16546760173460429,0.25849347980412846,0.261248463892526,-0.26990315971604245,0.17767824341979843,0.03622095071386223,0.16855015556884137,0.48969487393835415,0.21014410458630667,0.37077767582464294,-0.03795646346742595,-0.3922508846857827,-0.42113222418566143,0.07448850739633363,0.5047314364765344,0.5266478924594248,0.3259510617430307,0.10239385984335331,0.21535384204528804,-0.45720229854279515,0.07819691298969997,0.3763224189762401,0.11718028873661274,-0.3221910738224007,0.08260440040225575,0.5812251001476779,0.19745880335537683,0.20161688214509216,-0.028770000212838626,0.2081166175901765,-0.3678977741307276,-0.3716687182229011,0.4714414836235874,-0.0012020146345426092,0.35139657869361374,0.5615891653708371,1.0,0.03236831657510523,0.537631083968168,0.6715795826387261,0.4973237859058987,0.3371736803382838,-0.3304523845789969,0.18725787641931135,0.6987323886226198,0.45259687319980035,-0.40153541832453,0.4221646322407554,0.5414116303516203,0.6308488224098735,0.41001754817162406,0.5846773519335658,0.2932042133861784,0.4266320135109985,0.6773600081668667,-0.20911873334738723,0.17937879666111622,-0.10118167601886045,0.30758127187261697,0.5815821242681365,0.4228309637568987,0.3206455733957474,0.4917354968334897,0.370349759347406,0.35673786291013315,0.5827801740915887,0.09217362498004279,-0.4207770994861304,0.008193381313541645,0.6233502271252471,0.3997789681160273,0.3534278167414381,0.23643401924493213,0.2809132637952497,0.1453667525517918,-0.35337567024123206,-0.15933695884250124,0.39869101474074803,0.47918236579330575,0.017201667101171995,0.17315950635435398,0.06222633100971379,0.477542877267154,0.4020982789253811,-0.06490814088874455,0.41632887902096605,-0.049914401683237845,0.3865518765485,0.5373318716348559,0.29916257502602667,0.23391628663693725
ACC_pre_R,0.3991129094763543,-0.23357469752014184,0.0726982952551512,0.11115125385218666,0.3156194886361859,0.2904942266748093,0.20066858214452077,-0.3727581230209637,0.21552770049158493,0.17304891904410938,0.06975361514480538,-0.23565183950631935,-0.32722985545512717,-0.40205958720336843,-0.09636599982593953,0.2367858427463054,0.8156667523210346,0.056327232674693216,0.03826227205273601,-0.27171201070803075,0.4865258496031681,0.5225247984038178,-0.36423729387197623,0.6653805013196189,-0.22705427431122152,0.8157195789173081,0.1659513125432194,0.6706894156983492,-0.0013734357894138313,0.008741079988661,-0.33959231043087246,-0.4203529707784859,0.2843305598247358,-0.013651556904283801,0.4174324950989404,0.5213753378527922,0.35494571516156637,0.41221233736906804,-0.4179663537384435,0.4895651677691309,0.5783902821303709,0.5349834655113951,-0.4633356551948839,0.5598810592299586,0.03513258691192768,0.6466173276960921,0.6950412044127443,-0.25475462844472674,0.46675582189841974,-0.2802935345633491,0.082615046537456,0.400633657502908,-0.19387131382446082,0.38569965837643294,0.3300428084062031,0.03236831657510523,1.0,-0.007674289653676119,-0.21037624777074573,0.5054009596361758,0.5914432171507046,0.4502984157915649,-0.19395571209901638,-0.27778960397651975,-0.4250266623556683,-0.4447728886260514,0.43930649371217656,0.02919171969641558,0.3408043508528175,0.4706026047250167,-0.03298272525751239,0.6527464071926127,0.011743162115505062,-0.19726871417067302,0.35527956647933445,0.1293939710631303,0.1639445875430368,0.5758605895303223,0.2807372946995152,0.23113436583693656,-3.738172597913937e-05,0.24081450170374777,-0.09910448137146238,-0.009928855700415367,0.28350743977316994,0.0421576998131904,-0.38551218443017865,0.3676861923914629,0.2548528178891657,0.31578815651873765,0.38847585585066935,0.21238658291899426,0.35811732724743667,0.40919971570820635,0.060162218505581955,0.013480711443253647,0.11932481056291482,0.6330353325876721,-0.2668416409426581,0.569407005451293,0.9580623577957904,0.3031524108986267,0.4944323720197623,0.02112366819796955,0.424698488030914,0.21562311275852825,-0.1544500890051277,0.2475711526858236,0.4652993987050911,0.8106862826617792
Temporal_Sup_R,0.24511702014442777,0.512304367179729,0.6245695114132624,0.16145082226911248,0.3997927086167487,0.5555119094022232,-0.024360646046267618,0.39478849634852037,0.2462170083653332,0.609395044067551,-0.034596622761313485,0.012974185322263115,0.23974875717313648,0.11338018439368426,0.09141362571089669,0.6333689751930741,0.13786574589053965,0.4042491914029934,0.4873610687748256,-0.03911407276425233,0.527509834314471,0.5767260013359948,0.3122143711287089,0.1811969925836501,0.6096289596602599,-0.008128159450869725,0.5585198345910597,0.368786179590005,0.19069697878778852,0.3580291504680275,0.01612252920085673,-0.0001288702496592766,0.3210581234359537,0.2601061975579124,0.48474429300468,0.43163478156302504,0.26629379144744875,0.413120541130412,-0.08359594776278065,0.23333404597908103,0.3300028973121934,0.2752547642210122,0.08157968577850518,0.2210132672505025,0.382695942925803,0.15886904250271425,0.09467539211828357,0.3899554555628712,0.2999676640802222,-0.1343593030000955,0.25998751048718943,0.6186464678308697,0.26395857593502126,0.6340217332155552,0.3565644703330746,0.537631083968168,-0.007674289653676119,1.0,0.5675170043996502,0.7340752523570306,0.26869645498358397,0.16069996719960256,0.45741262989733544,0.3869775259917014,0.45244566204306896,0.1032704976135865,0.28308130575704804,0.4193548219071717,0.2758947500314503,0.6431946084817236,0.5116144334320364,0.16825229307037745,0.535785391823428,0.23740930196134008,-0.0049764452919216495,0.17251010524590893,0.042578139038681226,0.3903043047576187,0.3142035491976828,0.7109041359654779,0.4115411032818934,0.3701236870993962,0.36911987099226845,0.4827375069443166,0.32710931188847064,0.6524179206181018,0.007480617215915092,0.5181244149639963,0.7157201530676641,0.5419194557154532,0.24266532688965173,0.1504374256112417,0.6783328670334466,0.5747576600218929,-0.04594979667352314,0.2988794814079124,0.5326111614907653,0.5101157583357743,0.2969644513441793,0.15206950703842118,-0.06680986366172434,0.19097756665010043,0.3626551143028082,0.37384173831096695,0.4010049176973158,0.4589534394560071,0.1512754381745779,0.14737715529015274,0.44424722974085934,0.3553176052768383
Putamen_L,-0.020132902334752505,0.10181093476173603,0.5068427416064915,0.36955218738843476,-0.004982090817815196,0.32371767988470873,-0.47278037134111234,0.19930174918555862,-0.13767707803903612,0.4154294207708305,-0.33407584347416697,-0.2653627129598753,-0.185780970885852,-0.2718647187784625,-0.2154068937736503,0.1917718918925701,-0.019570269713856926,0.09260761402194624,0.49013301507776236,-0.33486189228921376,0.2537622683542034,0.13933552627672993,-0.10019321217302908,0.06951571379222067,0.299389472837132,0.04655630470718691,0.26593100729495445,0.12371113825018917,0.1484587576422802,-0.16764215220530634,-0.3561948532075066,-0.3562355160458194,0.015432478907917673,0.17044306292078962,0.44285667132901074,0.12848789191593651,-0.1529910627310887,-0.01726349999656819,-0.3599799773771838,-0.02531016011858379,0.4191043588765475,0.0219298727562654,-0.2058765390573728,-0.022446703940029088,0.3777515887221161,0.0502828716246447,0.015726122262400315,-0.09208288491603935,-0.12187788898041096,-0.45514559958662354,-0.2485752028250827,0.5407626940340978,-0.13224714162772588,0.3346165311392753,0.5434631459334042,0.6715795826387261,-0.21037624777074573,0.5675170043996502,1.0,0.38179643332414126,0.17522809603363929,-0.29051607611438035,0.04976839958963276,0.8069737412513873,0.5040692988699612,-0.2431929837049395,0.27928756383343356,0.15572186630188403,0.4231875244024704,0.41831544883579047,0.3551916029929544,0.13348225159667454,0.3631714386171574,0.47088224502764087,-0.11347207743414449,0.3760831471814498,-0.35649723266088085,0.33223482795443204,0.4620467217147006,0.3314781959655725,0.20185155448092423,0.4556779183963076,0.14024580338961024,0.37119419521351704,0.37937328639323087,0.12446351746388183,-0.3808599126975617,-0.00867929093894776,0.29751676626163787,0.31062394105462926,0.018434035333675224,0.1464275655852287,0.204238090658944,-0.043737818377195224,-0.2707740821192969,0.07754309059125472,0.2965049608330525,0.18246228874829634,-0.059465439400067495,0.044126309322452775,-0.24245536457527983,0.37565023887595084,0.34438755753587136,0.0992838606512672,0.44332201481742656,-0.023884048420939104,0.08502220960031771,0.49330955609878263,0.18427546957288274,-0.014238110829039712
Caudate_R,0.540055931529961,0.29012263394713506,0.5016671079791061,0.14310783015559297,0.49770705155310263,0.6515827919195007,0.08680521870858908,-0.04419787198863254,0.33095428887404404,0.5713332380942356,-0.029533103852112504,-0.10854988806691805,0.004660782863079098,-0.11259199785101157,0.006421875051760623,0.6751972598365132,0.6123327448584771,0.4298530217815709,0.5513528052166724,-0.21399798310599213,0.8072766052907019,0.7597693689048949,0.03417319173609083,0.6327352134671741,0.2967739092179965,0.45680584608838964,0.5855417725930883,0.7678276237925525,0.019372834292826973,0.2951675754300064,-0.2178243832058622,-0.24962902417922175,0.45236584233377525,0.16149873703591297,0.686077754101089,0.739393611451381,0.38423712840369584,0.5790654743717224,-0.30973717804652967,0.5840426233455875,0.6319376233046311,0.5883668563598322,-0.2548941339478625,0.5637482714326647,0.2121444446234325,0.5839654367596917,0.4639028426335024,0.08384613857085152,0.4564218150235839,-0.32385819353335477,0.2981919774763517,0.7655249689315966,-0.0003423371422750974,0.8009410018284766,0.4331847833655637,0.4973237859058987,0.5054009596361758,0.7340752523570306,0.38179643332414126,1.0,0.6174165191332929,0.3678312040502513,0.14637144997027432,0.15508717088348767,0.12225415343998582,-0.18086225280431506,0.5607166170517938,0.28951422079216255,0.3582944144448015,0.8196673882426373,0.4275470473921242,0.5335200841046353,0.4181933895928277,0.07460104166179832,0.15122483003850287,0.18136361993844272,0.08726558525449868,0.7091479607685849,0.33442091460742435,0.6678966023895795,0.20619092355624283,0.3754612949924128,0.17405278472885527,0.44473759394388845,0.44026073329892684,0.5643933237156875,-0.19909763590204,0.6841023099334558,0.6639135556167516,0.6552759364729914,0.3718103607789068,0.31742751489412085,0.7872947359890818,0.6451352365025185,-0.027874851361065857,0.23981787327905166,0.5178221964340982,0.711168384259879,0.02640969622081013,0.5334676992972208,0.42773634101572233,0.25956032882961455,0.5596323969060977,0.34247119537322324,0.5552873789702202,0.5285930013055652,0.060897545044968825,0.20609323876537408,0.628908953882303,0.6740546070852849
Thal_LGN_R,0.609477254665434,-0.22661678966091994,0.38595401043164124,0.3592567468502347,0.45813086717510426,0.6882754359423204,0.10624988924498505,-0.46771249431996975,0.1321651948394122,0.5038798731533924,-0.1763649259771549,-0.27555293288165705,-0.35742777330340675,-0.4163697722874104,-0.5083766558055521,0.558790815723784,0.6102142571645046,0.18523480167164058,0.3520787409956296,-0.536831289740706,0.6925872050478206,0.5817557537984612,-0.4384515931724075,0.7797335002949526,-0.33098276758955786,0.7294463718720342,0.38714064153954,0.7142537548747914,-0.1266435988131834,0.15214847184409566,-0.6036238696399238,-0.6067911151028944,0.425157865934484,0.2663248228418075,0.7508183037080922,0.660154518394256,0.5716616149582668,0.638907246091468,-0.6185761245649576,0.541681051989569,0.5351032459652743,0.7786332152424281,-0.742196841144335,0.6853489300921586,0.23477241208580507,0.7364841780533907,0.36142097867800455,-0.35514480746453203,0.4835240251199299,-0.6365664387133964,0.11644488489287931,0.7603702229370894,-0.44574716301014816,0.6474328941894193,0.42296694611862334,0.3371736803382838,0.5914432171507046,0.26869645498358397,0.17522809603363929,0.6174165191332929,1.0,0.036024964302980175,-0.2396599327074847,0.036248557660178087,-0.22528706312284125,-0.6073729806005314,0.6580810817584841,0.2135569109013987,0.5395870589491807,0.8255108667921569,0.016106319159750266,0.5827663753007943,0.2247358372248728,0.17398765169313693,0.017200513220198776,0.05660431259926427,0.28598790874248664,0.7515071191219069,0.48627145607415706,0.48850356375193715,0.012288435891516599,0.25104828048380073,-0.030242008708070024,-0.0089295229211562,0.46236288285333427,0.23583552436585334,-0.4621992621066266,0.4518610372912619,0.47158345822040054,0.36726936071099087,0.32995381176341376,0.667056101688023,0.5932594069826104,0.2713856741002903,-0.4165576622810123,0.011796098515883412,0.2739026034787629,0.5515600089041,-0.4527393023706215,0.8943381502025144,0.5466829786666177,0.3137131601911029,0.5145349667814104,0.06963282093331408,0.39618784157619275,0.42661796683716985,0.2120698558065026,0.34830353815983456,0.5112137054760929,0.5974460752464527
Amygdala_R,0.36447102922394214,0.49337585878135815,-0.19887096868278947,-0.5997746792421578,0.3674870743897031,-0.01422890446270332,0.18536766152709042,-0.20887286954071846,0.3091607673022115,-0.2170230400096965,-0.054088081715985135,0.16929481924888806,0.3385599337658937,0.3661374388529022,0.4263233639298536,0.2817685057139872,0.5259935395351187,0.3223286679635078,0.010055869273146511,0.13006566972440417,0.40611315124237674,0.4027398140288979,0.41425163165250256,0.393987324787784,0.41629903152789427,0.3171195519078384,0.2727034901969551,0.5127279580796851,-0.2793305791973505,0.24193904256913912,0.333771897241481,0.2882793485868424,0.16101577409388468,-0.5611097320685776,-0.007002404849372484,0.27960344123354686,0.07379517844798872,0.11101583716165662,0.23311943478654265,0.47527356113544855,0.2594753659706957,0.3307553787154209,0.25593047227301186,0.25060207288484926,-0.5178356212635504,0.35154963509661863,0.3175701191660888,0.13971185417421603,0.15330338578194777,0.1697335874133263,0.5783281925636545,0.10029757984452284,0.09513967314642234,0.2122904727752318,-0.2901758017484354,-0.3304523845789969,0.4502984157915649,0.16069996719960256,-0.29051607611438035,0.3678312040502513,0.036024964302980175,1.0,0.035411727484720046,-0.4380194936732378,-0.2897467284750715,0.37769536362428263,0.11087866117766418,-0.42380679129385335,-0.42023226620301773,0.25853237405111484,-0.06699085359767479,0.10091084347788595,-0.15929411241029393,-0.6966079567747059,0.36652955002861937,0.007887362831890633,0.018800494721234143,0.307034916918477,-0.4305984821932671,0.09557855278994565,-0.20756661271097626,-0.21295519148303088,-0.15386799171456692,0.2923389427530697,-0.26399290900267025,0.34790333911855975,0.26424280455613125,0.517951012550175,-0.09037050956739201,0.18188245816908716,-0.04480054863394635,-0.13518455086807774,0.4191439971886671,0.5829202271540938,0.5154851483438888,0.42329005713396867,-0.06350717407653778,0.18133128928285092,0.13960885395972764,0.13957106180309142,0.40011081589247466,-0.29117057790865664,-0.003804927036056388,0.2504706663785461,0.020077760261346746,0.3512212390946866,-0.4995527804068309,-0.4047004293436015,0.26156082214337467,0.3739815582401946
Calcarine_L,-0.03040080442418644,0.5464870561769536,0.43169814118811706,-0.03174425988229782,0.15708642793429123,0.19475921124787512,0.27941590682324424,0.6390574137210444,0.17649990273689656,0.3577281482592265,0.41508168486926234,0.21881276131143773,0.6452584414457062,0.5161199019521472,0.4068312629900306,0.32871723464395114,-0.31732410949239004,0.29135513223816845,-0.13341230501345644,0.5114726409599571,0.11388074504487503,0.30530892518487834,0.6166356356957106,-0.4269620803329238,0.5130542404436317,-0.4308414527185838,0.40535827084523685,-0.2410013781489197,0.48324279388678865,0.6606765838456967,0.6111163248238124,0.5622729525635085,0.21265638782592258,0.2412229481833643,0.027494124381753072,0.2364117804555287,0.32359488935678593,0.2766331895936965,0.4482473141911026,-0.23041625492899087,-0.20026494468634076,-0.178654845030728,0.5635618036148116,-0.21486198052127795,0.19095358742646337,-0.3451202381785667,-0.16835797896993224,0.8853961565165251,0.22897401592725183,0.6033279702919376,0.2656056522263442,-0.09647793362409485,0.8647578274886192,0.13221825516434468,0.1012564089603342,0.18725787641931135,-0.19395571209901638,0.45741262989733544,0.04976839958963276,0.14637144997027432,-0.2396599327074847,0.035411727484720046,1.0,0.0599058354234091,0.28346413212432287,0.5266871565503125,-0.1922320214431923,0.3949600337415896,-0.011991198998454045,-0.03737708551709545,0.5008947943716197,-0.26559662476401424,0.3730699985696872,0.15179966542535295,-0.014825759633272309,-0.138526902038593,0.4638356828523397,-0.27468966145101725,0.0636569103197056,0.5158026311191957,0.620290150944412,0.27752573927217344,0.6870101497078445,0.27088313409665854,-0.013330207627047626,0.45881919525357323,0.5377846039509878,0.23404481936944177,0.45492969622539225,0.35789990438386754,0.46360950045600086,-0.3311901356845731,0.21488977222374334,0.43130808199823023,0.16853943529073226,0.24517653002781994,0.3395969196602974,0.1533185475313575,0.8400745360934914,-0.38122124248428485,-0.22636715129756782,0.060369759142207234,0.06184668090791602,0.2684463308348419,0.1289021999584696,0.3090775391665923,0.3601450207563534,-0.18318373537180824,0.34195985047880484,0.15178779267371736
Pallidum_L,-0.1237689557191252,-0.13995799319719163,0.32530311448574933,0.49282572507422234,-0.2560228625878705,0.09730720063405127,-0.36525617316655606,0.22673924398410766,-0.1342752794741305,0.30447135899971883,-0.28879771679366584,-0.43126325777416236,-0.2802209873201458,-0.3490139874518549,-0.27554993007392176,0.0067681141344038106,-0.12445001674006875,-0.07900039567233191,0.38181254704617124,-0.29051384027364946,-0.024628530755329163,-0.04042945250709659,-0.24471488559160537,-0.07311977694344012,0.11631258430639418,-0.03052316589227272,0.30584318870229,-0.1315136146791021,0.260663534158308,-0.2798954599336001,-0.38350085496087744,-0.38734024432744496,-0.12043854178027201,0.2881250337167568,0.2622940662704428,-0.011599359529833275,-0.13035435390394107,-0.09561786875177078,-0.4184014366495925,-0.2934983711475123,0.16935442831605346,-0.11189696608864867,-0.2440752382836583,-0.22802641594234765,0.4488697969080146,-0.07230370312195951,-0.11339183484821527,-0.13703786776900617,-0.01810949597036111,-0.388963676099292,-0.45724570091779343,0.27861627769279124,-0.14179598431145765,0.08355751534246342,0.3948368874209306,0.6987323886226198,-0.27778960397651975,0.3869775259917014,0.8069737412513873,0.15508717088348767,0.036248557660178087,-0.4380194936732378,0.0599058354234091,1.0,0.4832374772386233,-0.32874374969937176,0.24116479832444726,0.18471977842105253,0.44785186746431255,0.17716382108941467,0.2925651835653848,0.14103454214464958,0.2307030759173268,0.6827382703453617,-0.37008350102257215,0.3193735373990807,-0.26659447786274226,0.07546762916178756,0.45955694938672925,0.16945145680428977,0.2174644663829893,0.26866922584687514,0.3000541701887126,0.24966312565218332,0.277444680549071,-0.07078209384516906,-0.4055803246053859,-0.2754164677341864,0.24647907529148533,0.07137590698282907,0.002544269177375087,0.18312796925813632,0.004117390183971003,-0.10572941397554128,-0.3584759394571085,-0.03080912947512066,0.1968451305416696,0.0997681251461921,-0.032417900425684106,-0.0710591908901257,-0.23732305328523187,0.3769368572368412,0.11665758750723994,-0.015906649000275414,0.1767523274028054,-0.21055129913650447,0.13444921942923777,0.5030745608108688,-0.0921044948762193,-0.16240602868959603
