,Parietal_Sup_L,Cerebellum_9_R,Cerebellum_8_L,Frontal_Sup_2_R,Raphe_M,Cingulate_Mid_L,VTA_R,Cerebellum_7b_R,Precuneus_L,Occipital_Sup_L,Thal_PuI_L,Parietal_Inf_L,Olfactory_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Fusiform_L,Occipital_Inf_R,Vermis_3,Vermis_4_5,Cerebellum_Crus1_R,Thal_LGN_R,Thal_PuM_R,SN_pc_R,SupraMarginal_R,Thal_MGN_L,Lingual_R,Temporal_Mid_L,Precentral_R,Occipital_Sup_R,Frontal_Mid_2_L,Cingulate_Post_R,Frontal_Sup_Medial_L,Lingual_L,Cingulate_Mid_R,Rolandic_Oper_L,Temporal_Sup_R,SN_pr_L,Thal_PuM_L,Calcarine_R,Thal_IL_R,ACC_sub_R,Thal_LP_L,Cerebellum_10_R,Temporal_Pole_Sup_L,Red_N_L,SN_pr_R,Supp_Motor_Area_L,Caudate_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,ACC_pre_L,OFClat_R,OFCpost_R,Temporal_Pole_Sup_R,Insula_L,Olfactory_L,Thal_LGN_L,Thal_PuI_R,Thal_IL_L,Thal_PuL_L,Amygdala_L,Parietal_Sup_R,Thal_VA_R,Cerebellum_Crus1_L,Occipital_Mid_L,Hippocampus_L,Frontal_Inf_Tri_R,Temporal_Mid_R,Red_N_R,Temporal_Sup_L,Thal_MDl_R,Thal_MDm_R,VTA_L,Postcentral_R,Cerebellum_4_5_L,Thal_LP_R,Cerebellum_8_R,Thal_AV_R,Heschl_R,Cerebellum_4_5_R,Thal_VL_L,OFCmed_L,Frontal_Inf_Oper_L,Thal_PuA_R,Frontal_Inf_Orb_2_R
Cerebellum_10_R,0.45249957913783223,-0.4773161454854411,-0.2768320953685857,0.4928200194303027,0.2114446903760717,0.41635106251622234,0.5970408965766212,-0.499387301340348,0.5840868013766298,0.3717710987908004,0.4612079410223677,0.5734011669415754,0.5504677892118377,-0.31526609149920737,0.12927467994382158,0.20829326626453654,-0.4997229630673654,0.6774532744375433,0.650727694590277,-0.45103009619314405,0.7508183037080922,0.3591356961891932,0.30867967892489584,0.2597322147037818,0.02113079669287122,-0.1825578927988249,0.16091624366643353,0.24638255175824614,0.14810458214908348,0.6141421404423683,0.24046848679398708,0.5718713989279434,-0.165175572767052,0.38838521327459175,0.558478477027118,0.48474429300468,0.6202498493461667,0.3922491696375273,-0.12276848241604293,0.3825042855979486,-0.26782804348432204,0.4121405152670467,1.0,-0.1179358678369434,0.41445583018864135,0.45979750545917214,0.6248022974641034,0.661174571154502,0.568495357785715,0.6143414547569552,0.36562313162426996,0.23385949594082137,0.4560235649127817,0.5684987527103108,0.39039697941154017,0.5743617887961701,0.3090354167800206,0.6079191218808531,0.18882802376412386,0.5404350797819155,0.6248273441034584,0.36077803819317256,0.583532220103507,-0.3823834652510451,-0.23815945309968883,0.6011905180589265,0.5751539102105581,0.020181083527639854,0.10470911384004315,0.4148360434815286,0.5266478924594248,0.3916752350797404,-0.32697016789228944,0.17952114153704882,0.47483867263522167,0.4678112988650602,-0.4444359414988607,0.09936313693743304,0.59223581150561,0.7402544469710404,0.6628697184072342,0.37743332058200296,0.5423992084282437,0.26025528247319885,0.6676279524887552
Temporal_Pole_Sup_L,-0.37321554947862046,0.46469329589945324,0.44678000412432817,0.10834841852541602,0.10110563518921624,-0.12411666227038454,0.09764024911078,0.2621611637522729,-0.22484021737135343,-0.060351305366289576,0.26065939654702674,-0.3196519028768544,-0.08680905408413324,0.05637863855877979,0.23592604224292896,0.5095336514345061,0.31319172545457585,0.16745198879105452,0.07267532064173542,0.2996954184918555,-0.09031819679151037,0.290517542276391,0.18437771330745253,0.06774364821874915,0.06627546584332811,0.47297277077838107,0.5193461898175482,-0.09182627465595257,0.013649876943298963,0.18320720443920027,0.1613848060096993,0.42599902200318224,0.4129578707332545,-0.04204460668515072,0.13915908914239622,-0.1828389180087394,0.029494090376256877,0.31046316456849105,0.401508915762556,0.19084053541259205,0.03350207462362418,0.061257607684362586,-0.1179358678369434,1.0,0.36373796994634233,0.3027822494341207,-0.07997934415916906,0.30304651697187684,0.3912096974602775,0.2375471691726536,0.33239570824594494,-0.16408375232009637,0.06998205594126825,-0.14611720016899096,0.4402734759225127,0.05392358452051111,0.20033745516194873,-0.05518203097101549,0.24898359806355214,0.1889850706101617,-0.3446838700855245,-0.26609269845485317,0.0002917107992666179,0.4848652012958035,0.37355468583475726,0.28350742730309125,-0.015192277255289795,-0.005889640523067844,0.3104687227637092,0.41980530892854206,-0.3441044508298149,0.32819915142395084,0.48524581703845504,0.0722604353083746,0.3134146417545477,0.35687113089728567,0.4007112675851543,-0.28977695026964384,0.1320586391825222,0.028408980503295208,0.2200578729102273,-0.4217214898011495,0.1907775250841307,0.27238997289138955,-0.06169217883441022
Red_N_L,-0.06563075650964764,0.09142922053554489,0.1614315378256935,0.23806120573293862,0.4023991938317365,0.3042942934472698,0.5078973500960419,-0.09018101488424285,0.0746234908332745,0.08732982289025498,0.3978140969298942,0.0737686911804539,0.4191545169281341,0.04526090907855111,0.30978177472310564,0.5232331399271618,-0.03479467263011594,0.641869659648754,0.48394058566585757,0.08461170211743614,0.45813086717510426,0.6747576391294599,0.34076359241195814,0.1404904658911335,0.02260987948147404,0.11614036166820524,0.38142940685136345,0.051879036119082476,-0.09062105806933148,0.39376458924637125,0.410309938497995,0.5054318943277574,0.09847637773090766,0.3140074221957598,0.5274976444470214,0.3997927086167487,0.4409266183975422,0.6582630642336731,0.2123958218085472,0.25221983785234964,0.03367964535881209,0.3447732806994329,0.41445583018864135,0.36373796994634233,1.0,0.7006952594778904,0.39233049306895096,0.514709967729159,0.44581669721787764,0.42547684508153355,0.2588165445089887,0.024359215154416722,0.3078659746788454,0.2848924475910015,0.4303159471402964,0.4622087843416044,0.6058796151437423,0.533268723762591,0.17493854099084177,0.5921110785572792,0.26688258070835635,-0.1147960921519765,0.40130076306268736,0.19997804701826366,-0.002370126310926895,0.710745394364562,0.3713029944014137,0.2111463187075238,0.558635811109957,0.5231645234187211,-0.04401191752712829,0.5615442475287072,0.006592306832539744,-0.016312687324543145,0.43911789203138957,0.6321982665226853,0.09084623298184713,-0.1408394425926345,0.5718760172979653,0.6303178305739793,0.5893686355016872,0.18733882852355255,0.4866875259199364,0.6406390635235644,0.282068330548188
SN_pr_R,-0.09287690386141959,-0.04828429115449308,-0.06693936761634522,0.06158241944715625,0.30665089059050527,0.1516837880385551,0.6708509140554663,-0.2773259369334479,0.1210151896404859,-0.016964151670778076,0.4617682733899244,0.00690113283673946,0.6056493962547334,-0.0996725221110476,0.07768536656718501,0.4468012849328166,-0.2571459621115366,0.5159167160400103,0.429227318864043,-0.09094757244756531,0.609477254665434,0.5271345739936927,0.39879116405953435,0.08074841428495196,0.03821105175432441,-0.0521289365470195,0.40768616341673103,0.06532451107728,-0.23483043924590843,0.2551024675422215,0.1458929892466774,0.4732593492161049,-0.013043429275090751,0.08838143580287212,0.4459838126876043,0.24511702014442777,0.6265195797017497,0.40524117737128973,0.013325057657413182,0.1940378765992482,-0.14119999343868792,0.16008684138750992,0.45979750545917214,0.3027822494341207,0.7006952594778904,1.0,0.34451096901454087,0.6316236508692694,0.5322827037379333,0.37633547251838695,0.37404751355150345,-0.13082248188869394,0.4649229158630391,0.2736060130468724,0.5049276256830146,0.6757276289809848,0.4391466990626977,0.473212575056229,0.11956300648943248,0.4033162767594691,0.47715017565179435,-0.09515681920176022,0.5252415145031876,0.05683015640232604,-0.1638344376987439,0.6318932022862399,0.2924759156603662,-0.029976914237441348,0.4922135886466736,0.5484209058870815,0.09329402924866116,0.5079719742568184,-0.09610920609388142,0.0004972869241771778,0.3492436670093853,0.5026067692802189,-0.08200037801784661,-0.28921074159022503,0.5617637347334662,0.6772572569670879,0.7352943912899227,0.25339182356471834,0.39773674020288,0.5478114035525433,0.26194006288180266
Supp_Motor_Area_L,0.41740412024811335,-0.21252874045617257,-0.1584882940168966,0.5779186956041178,0.08024455246125747,0.8053012558399048,0.3230768235040526,-0.2819611289360075,0.6744096010477931,0.5840889729692511,0.3222494676203442,0.5588360887917555,0.2500835691040177,-0.2750416735732382,0.04205508558622551,0.35985490496932027,-0.2682645725678635,0.72731844249949,0.7352133405860748,-0.2955640759893159,0.5038798731533924,0.3779087480189919,0.20293530744038424,0.7098726232940444,-0.06451473864850413,0.18682615051819088,0.3497811336943981,0.6985416531488383,0.47434134660744603,0.5440281121707167,0.4088104985441388,0.5599078575325249,0.1313316191288948,0.7007587059329744,0.6913026082324312,0.609395044067551,0.3913945774890099,0.4001605082800681,0.24111104055589466,0.5505565582079073,-0.05945329203728398,0.5800836024818279,0.6248022974641034,-0.07997934415916906,0.39233049306895096,0.34451096901454087,1.0,0.5143122587984956,0.4592150469978403,0.653688841747541,0.15533109501449519,-0.009337707321596406,0.20974269779153834,0.1352371351815768,0.4710621664637412,0.31365651485092494,0.13461227088633593,0.6713978096223747,0.47790978450963767,0.5864411581687409,0.46550163266504435,0.4927710348571531,0.2615993910721431,-0.1789571397701772,0.19283768911029217,0.5010719993962052,0.49024261252086265,0.03744347177068072,0.0025463078519850153,0.49781895282259914,0.5934466219069302,0.47515227394057424,-0.05121758449703207,0.6256889538554583,0.6964066877200132,0.3454746843312458,-0.21294876155852463,0.24641679846662531,0.5053913288987503,0.6803965668831355,0.4808560853225445,0.3523496075994696,0.593258574576246,0.3144130526712623,0.23664485809283653
Caudate_L,0.11389926916508673,-0.12504945502265252,0.001607568084619711,0.3789245007653006,0.2421984331116803,0.36037086013273056,0.6893544874483051,-0.2947404616390189,0.3293219223021798,0.28859382101716147,0.5924795115663236,0.2861202937659168,0.5130822155804455,-0.06079577869743427,0.006249905969368015,0.5461875391005324,-0.2421545315161072,0.660955331729553,0.6783208432234279,-0.1481335548091328,0.660154518394256,0.6433925792785541,0.34261247479338053,0.19281509393086646,0.2510646440394149,0.10495480193556954,0.5373048517311649,0.09604176479136281,-0.011926683222058627,0.5577289034606749,0.403382543113241,0.7524738568765845,0.17602816864039508,0.42106767242020093,0.7669023727234062,0.43163478156302504,0.5745600117434394,0.6070873042914341,0.19111935323190862,0.4234027408056669,-0.1549729687992735,0.509242800672717,0.661174571154502,0.30304651697187684,0.514709967729159,0.6316236508692694,0.5143122587984956,1.0,0.67753006077837,0.6285243501119571,0.4194876149706722,0.0003948560628080531,0.49674256561350116,0.4234258967177663,0.6090479819941994,0.5268666279919144,0.48172129158848337,0.6254702066476001,0.40841710221344196,0.6659939272134116,0.40931997482807714,0.04756164402207301,0.5975548194330822,0.007662242842522579,-0.02054647286121078,0.7748222646679316,0.4966221729643069,0.09254854459084864,0.2895400728544548,0.7460459950555681,0.3259510617430307,0.6404011554526408,-0.07880867429962826,0.08008977619852334,0.5608680769757981,0.7231282418118372,-0.11660174579730966,-0.1341450362579313,0.741410858853513,0.7791847583147516,0.8663857845629157,0.2922290472918453,0.7824094854462963,0.49224024420089457,0.47529152194159924
Frontal_Inf_Orb_2_L,0.27019454607872034,-0.36198223381981404,-0.2896296657529284,0.3839572308265936,0.07831492001684819,0.14726808674019115,0.5678587122185311,-0.5860975456967805,0.47297612579664466,0.2404774939243583,0.4257387376147654,0.31773417781250335,0.6396174923217065,-0.5245710058370217,0.18853014699681353,0.2691436400850845,-0.5363466154572274,0.5047026219788627,0.5397187235002473,-0.49575590241096107,0.7253168219757686,0.40874189226358904,0.05486647900379657,0.29808860810070165,0.039641495059312526,-0.1277347728008001,0.44237035899803423,0.2978637687667166,0.11156936896041249,0.6487661047932238,0.008196233265783347,0.8421511103879917,-0.179873673409084,0.12953951355392365,0.4547669375538672,0.11156614418987187,0.5968444446818809,0.2585650974497089,-0.13037906327121734,0.14180513904247366,-0.3031454458040519,0.32148887431909895,0.568495357785715,0.3912096974602775,0.44581669721787764,0.5322827037379333,0.4592150469978403,0.67753006077837,1.0,0.7256985552957105,0.7891242099624545,-0.02356662299307656,0.6484394346311121,0.37052603551084545,0.7404188502773538,0.6868232077910789,0.290706867006097,0.5313142159610441,0.1591586081021672,0.5162624131150193,0.5473968030401662,0.3587525855263913,0.6124446630838623,-0.28897731254173004,-0.15502329772855186,0.5063186533632775,0.4474972613617028,-0.32267412654872674,0.10025781017130637,0.6509003864035051,0.2108080915505999,0.26827379962976355,-0.2800988852188425,0.3335229577466385,0.3955518398125035,0.46934140581259687,-0.4350357032625219,-0.29734227674736263,0.4496944828100138,0.5501732383791345,0.7474320141473118,0.15109543608326811,0.453056806784149,0.20741350247365825,0.49329897347990015
Frontal_Sup_Medial_R,0.5091198533666236,-0.32791983171880884,-0.237104384737993,0.5887082725381697,0.13761771634038472,0.5224768310651192,0.45746849097142805,-0.40617064700676087,0.646547932420323,0.5198739588331663,0.33998020612139634,0.6139577174197746,0.4480676879218147,-0.38411181578595033,0.2657578116752043,0.2157086374899223,-0.34646575516304506,0.6877401093359646,0.6391983603383681,-0.4183669742398505,0.5515600089041,0.38114002188506857,0.34580383271645204,0.5033427516044124,0.029485495303891617,0.09120323552204904,0.19483786738374514,0.41580040335818835,0.4598433091324591,0.7357463394232496,0.2410922312948521,0.8666819057895779,0.03013907150175182,0.41969190774820997,0.5750133081934908,0.5101157583357743,0.5533495650333065,0.3942600615402584,0.06833598423030872,0.5126235370890874,-0.2995143394672605,0.5578397186682694,0.6143414547569552,0.2375471691726536,0.42547684508153355,0.37633547251838695,0.653688841747541,0.6285243501119571,0.7256985552957105,1.0,0.6160080610592772,0.26582933284997295,0.5844120940922896,0.4892544013536259,0.5946304653008294,0.49601553986240493,0.15396330617024967,0.5659906994998201,0.3887458288135989,0.6360900655547777,0.4069118263612933,0.49634701399913317,0.5057406756120238,-0.3482166822813243,0.09366295127128434,0.507061012211846,0.7137135662642563,0.052775910697329745,0.12228903283429626,0.42717574727093366,0.47918236579330575,0.4590253790967167,-0.09941559251039873,0.44940292891358585,0.5924851509747405,0.5095687532866111,-0.31806500630629936,0.13334746425889948,0.5698810914629164,0.5934198524842286,0.5740308039595029,0.2238847057453467,0.5766324807242685,0.2743830565597787,0.6037032961511073
ACC_pre_L,0.2860333729754549,-0.37619971190196033,-0.3793916729546044,0.18816983121612024,-0.016725599800546647,-0.19599431267433795,0.47873063380262937,-0.5165576197275071,0.3805246587161819,0.06400270800557188,0.2150550551370199,0.29610615538749424,0.6489752376218275,-0.5251094272558189,0.30937400399616966,-0.06052470612906993,-0.5082697883046633,0.22965230892247263,0.3218496130990078,-0.5056287503257967,0.5466829786666177,0.12134845406387737,-0.026687524068630952,0.07163815838490695,0.13526163292361587,-0.21994584732659397,0.13762636632654135,0.06797838420308082,0.08618950499115949,0.4365361291058539,-0.30211336681442574,0.7451277066568025,-0.3093889372167732,-0.25942674665850346,0.13229670282289352,-0.06680986366172434,0.4563248334398291,-0.05611679354124573,-0.306508833477347,-0.01349589254419913,-0.30780411353967196,0.06424032222925527,0.36562313162426996,0.33239570824594494,0.2588165445089887,0.37404751355150345,0.15533109501449519,0.4194876149706722,0.7891242099624545,0.6160080610592772,1.0,0.10389107898012825,0.7990583182808965,0.4961133574873287,0.45979930493948423,0.6606898031652068,0.002401681762759374,0.21352284506726155,-0.07991633121103148,0.17849070070024672,0.3984929821250587,0.28524642542949125,0.587841438127453,-0.44130239824742956,-0.18380061500472258,0.14967086136378333,0.3694051867373505,-0.30151390992529004,-0.021649928441391825,0.29898448699288227,0.06222633100971379,0.04857132805131588,-0.24755977432328083,0.18559071958768822,0.21954857260274882,0.24306539829209253,-0.4440893755309802,-0.40445109204442503,0.2775495899259155,0.2500315674078769,0.509061716837028,0.0031581970699799053,0.126385110385252,-1.7823531693801263e-05,0.5153186652793192
OFClat_R,0.5138634191142506,-0.33634832697122585,-0.11561290925778073,0.38558827032818627,0.09421577078528812,0.0049086796312662025,0.05233327918138473,-0.15112775828470149,0.3115467146982659,0.19631018312565066,0.001490300541922886,0.48859063011242937,0.04285950929274116,0.024786674985701716,0.18632869089768353,-0.33276802429515023,-0.1517886593679661,0.1661264896036423,0.033197285526347105,-0.24428180658475382,0.05660431259926427,-0.01862121309474315,0.3564949400391643,-0.16567757235536137,-0.05975543249492303,-0.17608004273828554,-0.44380359081410653,-0.17057302786755116,0.1491528826102155,0.4179395675929335,0.1297240475960854,0.11163445936327594,-0.13038071454476075,0.005679361306586723,-0.04002971579539992,0.17251010524590893,0.2866906898661569,0.05987510021728831,-0.18775242940632728,0.20777063439508525,-0.2896894478106568,0.15434932859025444,0.23385949594082137,-0.16408375232009637,0.024359215154416722,-0.13082248188869394,-0.009337707321596406,0.0003948560628080531,-0.02356662299307656,0.26582933284997295,0.10389107898012825,1.0,0.14513010196107126,0.5240724811177615,-0.17268237476293977,-0.010987323183659022,-0.02740208618957659,0.03135079170569528,-0.007472496825163262,0.15713893929479156,-0.028673123380009224,0.2575512568115176,0.06713981788789791,-0.3903408038730389,-0.15273322211954,0.04000898082618555,0.26745074002119823,0.26318743905872793,0.02065324383516144,-0.28068720405163705,0.17937879666111622,-0.003656157536023556,-0.20871225813214034,-0.14767975828944957,-0.08418176294683281,0.08136715836291904,-0.2776420660275734,0.2703280355898416,0.03846957091401877,0.003056743324745362,-0.001006399001390857,0.08986951592379966,-0.00917933909979969,0.045284098232422916,0.5509407276955439
OFCpost_R,0.3107240563251552,-0.4739540969616569,-0.4876858706429189,0.03080025546715752,0.03483429903030133,-0.07507133855128813,0.6247969741178506,-0.5298853122216942,0.3509619727836874,0.06955605211364775,0.1694125213060313,0.36412226856542396,0.8757196413422651,-0.39861355674444715,0.24396551311552786,-0.15112175224872906,-0.5287097230003402,0.22969773300357232,0.2963862174541302,-0.4904874377691777,0.6102142571645046,0.19961619094399594,0.14002912980382562,-0.06389880369716097,0.13768910306255763,-0.3682304991872526,-0.04749225439452705,-0.04342439038169932,-0.07169852973539088,0.34956033961266014,-0.23708444305370507,0.6940651900248471,-0.36758460725437603,-0.1663995878578785,0.20033735003182507,0.13786574589053965,0.5434987431140605,0.04166350079943691,-0.3768756194560166,-0.0033501914830697693,-0.2763443475497151,0.11710754904350935,0.4560235649127817,0.06998205594126825,0.3078659746788454,0.4649229158630391,0.20974269779153834,0.49674256561350116,0.6484394346311121,0.5844120940922896,0.7990583182808965,0.14513010196107126,1.0,0.6524067029553777,0.337278052821762,0.8060591227409006,0.040500816178897406,0.30991919822444836,-0.16830041355819017,0.18845031989901226,0.5506708603687435,0.20496055647265854,0.7471214191279745,-0.5255570758964051,-0.3231828175483816,0.22486494879346017,0.47823749399079074,-0.16678741669181035,0.04055706667820189,0.21129442867435616,0.13695257447696574,0.14617249698854667,-0.32664414887502213,-0.016075505886031554,0.12947985990135058,0.3670704045459852,-0.49606481194922336,-0.34231682038372924,0.5086943694219384,0.37092075983483896,0.5433581454431823,0.4087645965409091,0.22428661873941963,0.09943079483928802,0.5815259395259121
Temporal_Pole_Sup_R,0.404934151384345,-0.39989045698722203,-0.17227891415516508,0.383833840846455,0.22815355315120667,-0.031619269874090555,0.46330664539816235,-0.36100383366545596,0.29881035995780725,0.045248696953759646,0.17288845459210908,0.4842565440520998,0.6074859569590766,-0.06807860260780581,0.3772350045080977,-0.15664881680081466,-0.32286156251838083,0.33160318285911683,0.3187576628451326,-0.28079225806475994,0.49538525369226455,0.20299026210238078,0.3558450637274915,-0.2444168214371982,0.1897300080317345,-0.3263099571375095,-0.34458261651800165,-0.3191365908909645,-0.13324464855446122,0.5785617131388079,-0.02160605333981144,0.49055537472723815,-0.2854602687346682,-0.04995378134933066,0.22643246754978863,0.36128731619822024,0.47435229908233456,0.2152643512437195,-0.29409827743753625,0.14255454063779344,-0.23194108255764517,0.1778626671819692,0.5684987527103108,-0.14611720016899096,0.2848924475910015,0.2736060130468724,0.1352371351815768,0.4234258967177663,0.37052603551084545,0.4892544013536259,0.4961133574873287,0.5240724811177615,0.6524067029553777,1.0,-0.014716672864599135,0.5064409039758239,0.26734631221657396,0.29503752094003793,-0.21118282540377958,0.2879139052004488,0.3533738773460472,0.0718380956652173,0.694647587953512,-0.4206652606349086,-0.4110174695086796,0.3192668938028351,0.7005002299669887,0.30421298134189334,0.16729601427530316,-0.05108498005952827,0.27968022598762127,0.15642057653285385,-0.43381577408375255,-0.3128056123618926,0.06697095240043908,0.41431647201221455,-0.35316491996455246,0.014073086259049135,0.4231424977523448,0.3690178791797874,0.48615168497048294,0.2902494641801865,0.3363510398464386,0.15672319728018372,0.9240850080732042
Insula_L,-0.040279027088821424,-0.07019851400745247,-0.09770750853144458,0.12412496533443997,0.1054483075234969,0.3593062007153835,0.41903659622470174,-0.3475644750386158,0.26211450265614883,0.3163440427053748,0.480768278411936,0.02428491690404857,0.3584595275071368,-0.34036907679791717,-0.12827664199077748,0.5281482946668373,-0.27179082264884674,0.4570549501209329,0.4869428564506894,-0.22014252717055013,0.4835240251199299,0.5188528931836949,0.10472347248565826,0.4615831990427692,0.12246812108684692,0.12571591705035476,0.6789587865296501,0.46751480543013385,0.12944686396888538,0.29869695410709246,0.26612591526726986,0.6316286668308949,0.14096639350807263,0.29612130683772764,0.5997618486680008,0.2999676640802222,0.46185162041360256,0.4828556436211111,0.17575031368478367,0.20715540553866704,-0.2496775039768444,0.43373377247979134,0.39039697941154017,0.4402734759225127,0.4303159471402964,0.5049276256830146,0.4710621664637412,0.6090479819941994,0.7404188502773538,0.5946304653008294,0.45979930493948423,-0.17268237476293977,0.337278052821762,-0.014716672864599135,1.0,0.45469730926758006,0.386651651246579,0.4633753534996082,0.46530311852393436,0.5358341830898148,0.30713534062859393,0.1984164400732925,0.3298362752775566,0.030332592205614847,0.03696287725660055,0.6306150121305011,0.3034758325371573,-0.19197663932119824,0.2687038555699844,0.7908221280981707,0.2081166175901765,0.5010419832111939,-0.030182455610388858,0.38848657785852864,0.4378037539255441,0.47376302198530706,-0.14393218714541048,-0.12652469523197282,0.5076538125767948,0.5718195094538489,0.6562304400502119,0.2258976028225091,0.44363448675458006,0.3394631419777739,0.061580699883670244
Olfactory_L,0.21471555329919367,-0.48096839611233944,-0.48929817594272546,0.024898431769582667,0.03545951167645065,0.034100247817068934,0.675628559463594,-0.6123183492336581,0.3441197025797047,0.01651433186284076,0.33155646361303515,0.25535076988357813,0.8933295407777191,-0.4542610442445544,0.10225329553082893,0.04103520883118564,-0.6284460602503119,0.3396043372717375,0.33383826219112733,-0.5114745582055206,0.7364841780533907,0.2885088594749105,0.21693246187818452,0.06382820523728562,-0.01774409552622849,-0.4288141638426173,0.12394809502718623,0.12171380932604531,-0.1422034085580833,0.3317514312417311,-0.1445360305745467,0.5793030519091232,-0.4148766997877272,-0.07937022272348777,0.2726375859968823,0.15886904250271425,0.6812074875580275,0.13830253763518677,-0.38877536240328386,0.06081020523144576,-0.3250699783491769,0.09050816858230717,0.5743617887961701,0.05392358452051111,0.4622087843416044,0.6757276289809848,0.31365651485092494,0.5268666279919144,0.6868232077910789,0.49601553986240493,0.6606898031652068,-0.010987323183659022,0.8060591227409006,0.5064409039758239,0.45469730926758006,1.0,0.234499919469606,0.41287714765550576,-0.14882806101736698,0.28984230309325026,0.7029180209730567,0.21374524937981107,0.736070269341535,-0.4340025041925833,-0.4428130232544375,0.41849099272937096,0.4152119240571061,-0.28952644947333056,0.08871403616528573,0.3674731503067015,0.19745880335537683,0.2256300248751214,-0.3339176060721135,0.06760931722119971,0.1650236365003678,0.3781480960678041,-0.5184246716931367,-0.2837798157362601,0.5410941112536036,0.5453575624373113,0.6578019981191103,0.4466452386586926,0.22849400854576266,0.19964783858159857,0.49443714767996433
Thal_LGN_L,-0.33166449165296735,0.16447021888460803,0.28824421013005286,0.09807107870846221,0.49436287804895584,0.13735432125342387,0.41147033302226343,-0.02310161548548153,-0.2124128756598844,-0.14712075228550034,0.35022869899887854,-0.23049952791829206,0.26534482215650684,0.3153993897267521,0.03388102630536019,0.5471059863183662,0.0706224309474891,0.34552102607237584,0.3559664732581709,0.276061859785028,0.36091859468558013,0.5906696837083619,0.22412526465849325,-0.10887979459882327,0.17366551951942766,0.023278620177058933,0.36057516316397403,-0.22085359186778933,-0.4145399548000549,0.2620552879819963,0.3924444513152376,0.2618983448301899,0.09416440425405723,0.22803112555696656,0.4891538299936353,0.4303337584469733,0.27857782633846623,0.6871374578474132,0.2267735315064502,-0.006566471277334509,0.09890646043062544,0.17540258547969295,0.3090354167800206,0.20033745516194873,0.6058796151437423,0.4391466990626977,0.13461227088633593,0.48172129158848337,0.290706867006097,0.15396330617024967,0.002401681762759374,-0.02740208618957659,0.040500816178897406,0.26734631221657396,0.386651651246579,0.234499919469606,1.0,0.45232492551722137,0.07065585505618509,0.5109685494267805,0.15236575217615472,-0.39634153286616747,0.45832796152790295,0.37798800095221263,-0.27350728935381424,0.7642727951129125,0.33413468859624657,0.33609579291014074,0.5057879126938537,0.520871862324691,-0.03091416958968991,0.44345970508839455,-0.16823092909310644,-0.3562514292236744,0.12799691266190433,0.5854831877251954,0.20937517344674433,-0.07447270524497931,0.5150390543339438,0.5539046290255658,0.5820357288457834,0.13855655607740872,0.519565879960745,0.43320119409482893,0.23886042496392043
Thal_PuI_R,0.24599267490585025,-0.23046500064483047,-0.2073026730587099,0.4029864328369804,0.23265619951052996,0.588732447399823,0.5509851674847405,-0.34381028598079677,0.4517791659905498,0.3238640738861138,0.32897070251405147,0.38525573430251175,0.45731838179382883,-0.15470130825962838,0.09643797095886782,0.43765569428565226,-0.32142757351174506,0.660435187112728,0.7430883507875694,-0.23086565907265313,0.6882754359423204,0.6761086966861873,0.13014982702058808,0.44718555243524166,0.029768487057539976,0.02098014875578565,0.3738992360289013,0.39532667453419423,0.08495565774065628,0.5117940009612011,0.4040362736461342,0.5621894269822996,0.01603459904895676,0.5486618752586541,0.7235310767705556,0.5555119094022232,0.4618876132348592,0.5474017365384046,0.14540219213782218,0.22732834175542907,-0.05804749886823634,0.6705055493029709,0.6079191218808531,-0.05518203097101549,0.533268723762591,0.473212575056229,0.6713978096223747,0.6254702066476001,0.5313142159610441,0.5659906994998201,0.21352284506726155,0.03135079170569528,0.30991919822444836,0.29503752094003793,0.4633753534996082,0.41287714765550576,0.45232492551722137,1.0,0.2330049171009042,0.7279123431398896,0.6157390417260582,0.2425181533022568,0.46991095700767,-0.131020631165078,-0.08456559791860628,0.6183070503807819,0.5259193289769871,0.02491112387288746,0.1778299305052935,0.5766450603227565,0.39974713066463957,0.4138645874453311,-0.23035085310936593,0.30608265002022705,0.5397623430321985,0.5829748321890722,-0.19462543741297275,0.01307361332844907,0.5901334251622985,0.8362189952306344,0.6889259847110157,0.40527192188706596,0.6635290788083502,0.5012984042058144,0.3602469693802454
