,Vermis_8,OFCmed_L,Occipital_Inf_L,Thal_MDl_R,Thal_PuA_R,Cerebellum_6_R,Temporal_Sup_R,Supp_Motor_Area_R,Amygdala_L,Thal_LGN_R,Cerebellum_4_5_L,Rolandic_Oper_R,SN_pc_R,Cerebellum_9_R,Vermis_3,Temporal_Inf_R,Cerebellum_Crus1_R,Thal_LP_L,Heschl_R,Thal_MGN_L,SN_pr_L,Cingulate_Mid_R,Cerebellum_8_L,Thal_PuM_L,Vermis_9,Postcentral_R,Thal_LP_R,Putamen_L,Olfactory_R,Cerebellum_3_L,Occipital_Mid_R,Paracentral_Lobule_R,Temporal_Pole_Mid_L,Cerebellum_3_R,ACC_sub_L,OFCant_L,Amygdala_R,ACC_sup_L,Fusiform_R,SN_pr_R,Vermis_6,Lingual_R,Temporal_Mid_L,Temporal_Inf_L,Thal_MDm_L,ACC_sup_R,Heschl_L,Frontal_Mid_2_R,Precuneus_R,N_Acc_R,Frontal_Sup_2_L,Thal_PuA_L,Thal_PuM_R,SupraMarginal_R,Cerebellum_7b_L,ACC_pre_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Frontal_Sup_Medial_L,Cerebellum_6_L,Vermis_7,Cuneus_R,ACC_sub_R,Cerebellum_10_L,Thal_VL_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Caudate_R,Temporal_Mid_R,Frontal_Sup_Medial_R,Pallidum_R,Parietal_Inf_R,Calcarine_R,Temporal_Sup_L,Calcarine_L,OFClat_L,Thal_VA_L,Postcentral_L,Thal_LGN_L,SN_pc_L,Caudate_L,Thal_AV_L,Thal_MDl_L,SupraMarginal_L,Frontal_Inf_Oper_R,LC_L,Frontal_Sup_2_R,Rectus_L,Cerebellum_Crus2_L,Precentral_R,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_R,Thal_PuL_R,Lingual_L,Frontal_Inf_Tri_L,Thal_VL_R,Parietal_Inf_L,ParaHippocampal_R,Hippocampus_R,LC_R,ParaHippocampal_L,Cerebellum_8_R,Cerebellum_Crus1_L,Thal_VA_R,Temporal_Pole_Sup_R,Vermis_4_5,Thal_VPL_L,N_Acc_L,Occipital_Inf_R,Cerebellum_10_R,Rolandic_Oper_L,Thal_MGN_R,Pallidum_L,Rectus_R,Occipital_Mid_L,VTA_L,Temporal_Pole_Sup_L,Olfactory_L,Cingulate_Mid_L,Cingulate_Post_R,Angular_R,Thal_VPL_R,Cerebellum_9_L,Raphe_D
Thal_VL_R,-0.2742891181487601,0.23705085241147905,-0.49879865281443514,0.6266769046393795,-0.3154629040074395,-0.2280803988846262,0.4244596893579182,0.3016854341665372,0.010787602657409268,0.10717626112170185,0.24030386395094477,0.3677865749712865,0.15955265256983328,0.24223574964975267,0.1318080032887785,0.31972073474712837,-0.30853071380209973,0.11113709715085233,0.18928576451594795,0.2612111939620356,0.0513614886662784,0.2761400426419037,-0.4615259089792671,-0.13511323024530933,0.038443872003747215,0.5629104065219096,0.43533389223555635,0.3236404403331186,0.3187486470165105,-0.21080533853424077,-0.15388756069027823,0.5321607936919002,0.4403818728408957,0.16915737780384113,0.10499590642294078,-0.30157746768514854,0.5951231487185382,0.4394204707635819,0.3005420942860913,0.049697462688021665,-0.1864376249182267,-0.041970341894092315,-0.2747946944256096,-0.011924224375006794,0.3803564794694745,0.43814467475774216,-0.12014152687037537,0.4630238857150503,0.42908122333829035,0.16484268139642044,0.0460707034650228,-0.12644099692455843,0.2723645006193118,0.3595549894866408,-0.2183576544860382,0.10908828744028025,-0.16567067418668532,0.5454981458558823,0.39799508278642903,0.39179228556419265,-0.3367600532404054,-0.3792795958211727,-0.015507905720452572,-0.021294680250135572,0.09856702938671615,0.41801426812284515,0.22125161974748872,0.04419326550413334,0.38989516880401015,-0.03967687454686618,0.4633803278872871,0.27348367892493414,0.2645730152624171,-0.1198877223533243,0.09715272012437713,-0.061973230961870636,0.32450538170191967,0.5295413358519476,0.6152454511239037,0.2957277787944418,0.027257122683576985,0.40768241194720095,-0.11039316738620737,0.6444316195819152,-0.02168950952797889,0.3017881410641342,0.5252440705756081,0.21103476674560034,0.2890976132340082,-0.3852944616502083,0.12764844036978873,-0.11136797181921576,0.13836827943382177,-0.06316060292579996,-0.18870264988647456,0.3439248122122855,1.0,0.3781019523655109,0.266648461532288,0.24911852806734625,0.2673998240973137,-0.12357108490616588,0.1713194331309625,-0.44059154661015276,0.4792257037031229,0.552481126581735,0.21176833800380074,0.7366151761417882,0.1311590034693556,-0.46222435421539415,-0.043462000258864424,0.2874432828144505,0.11817802157169906,0.2034408256021714,0.3547884349863108,-0.3422443645435695,-0.2541798381294414,0.5584399094656397,0.4315372790290674,0.3514632001091715,0.07682374198023442,0.16556412693430708,0.13995050556486932,-0.0936428227350196,-0.03646395017430697
Parietal_Inf_L,0.030082461443140796,-0.20629863131317158,0.07597726167719183,0.3845101021113763,0.29432320896196706,0.20100750589611152,0.48101103803966294,0.5921823306189505,0.2887418344149795,0.1848675838796046,0.3921216418376338,0.5468012795166692,0.29837010978795564,0.28270099710414753,0.2939219333270622,0.278573470930605,0.0011697495523037517,-0.1001453710653187,0.2696513773305011,0.0257770431667375,0.31790580382014993,0.6971724352044266,0.0024205787341786927,0.4736577510960782,-0.1601170669555828,0.852110739883419,0.026065156810421194,-0.08059333767740257,-0.13783839538083553,0.38168231528844593,0.5664227847564695,0.751218860198843,0.0060281884509618055,0.5498833180223544,-0.02176494298735996,-0.25245109646329844,0.17327916408103622,0.12346875462136112,0.48148074559883736,0.4684337692840019,0.3401996514711929,0.4223631391256594,0.22616252982799484,0.1259146162382349,0.4271889861630918,-0.004737879570922002,0.2279633787355411,0.30131142688280577,0.7246616231019195,-0.3396067526435283,0.20670635390915024,0.15990309951844883,0.3861225185975098,0.7279125082295855,0.07120228186577506,0.018971888363329015,0.06616291788661234,0.11933799535566667,0.029579500853845225,0.3279455402017238,0.21332966478641785,0.08731773884657217,0.6023232164301889,0.09114827292824804,0.38538469205711134,0.31291112780904845,0.37434938392693784,0.17320833167306926,-0.061506767148225956,0.5009078729097822,0.46694975805494665,0.005505568547554843,0.8137641684504309,0.3020629546182566,0.27159844810306505,0.46486474348243956,0.1020556425782602,-0.11802313609739092,0.8013856314621529,-0.18745943797111847,0.4227961149781172,-0.025005933066437263,0.13243295486766488,0.0009757400749499036,0.6733029468159796,0.5638294148578132,0.24975409198051843,0.3539445925254238,-0.1777161675316303,0.016721941378454973,0.5009982053623484,0.11599758749010781,0.034621938808089774,-0.08185153264406231,0.25686207814543055,0.1447881423755484,0.3781019523655109,1.0,0.43400799636737014,0.5388911641608936,0.0010108947259429542,0.4094588505611541,0.32838154733031794,0.02990097708708772,-0.08068747056380296,0.19905088899948317,0.4177866622228104,0.06339479352966872,-0.010877910063765265,0.11224614101489323,0.35187828438632807,0.45232844417525664,0.2528653069071903,0.02846552804368579,-0.16309756709778409,0.3698928949082512,0.1688754436302501,-0.034925584878060974,-0.11584593398236613,0.7109701101404527,0.3512288996317624,0.8201384585274246,0.5748841078996626,0.19253157174043606,0.4735747584533984
ParaHippocampal_R,0.1900373114132165,0.11576845072401432,-0.014854785591445844,0.29645603903082207,0.21986713009050995,0.19450543107485557,0.5234728179999043,0.5048377483135041,0.5577649752291566,0.2864672565927311,0.48355035892049836,0.2765488737278286,0.40800339789987455,0.12981299215435538,0.24945106239727996,0.4331129535890568,0.08115466011564762,0.3484430699142812,0.3480100817579241,0.3204725432292249,0.36954981811161697,0.5393240956010662,0.12073621189508467,0.23432753070872947,0.22230985132962053,0.5382672056642843,0.3724572940771783,0.18987765286284222,-0.03066567819518988,0.24508199964372435,0.14429202466338384,0.31864946989816034,0.08258900766512478,0.6268279409152268,-0.03088599635661923,0.1250071225138914,0.3950275222061447,0.41797463085400366,0.6470829525743405,0.06703055992266559,0.20795199518534066,0.34202886225219226,0.1681854420215722,0.1965430034619438,0.4110901251531995,0.3855382144326533,0.30707946769289146,0.44748907411005845,0.4118530090531545,0.03953077552784992,0.47669151066906373,0.22184410309510855,0.2839148745628559,0.46497995995456254,0.15480638719173587,0.039808511897710924,-0.15409157090404055,0.21267138986098008,0.0494278209192363,0.5311770585445555,0.17319185194844994,0.0903740150903641,0.21730183492975352,-0.2692487817924067,0.3270858666051701,0.28987210034158145,0.31024589606761915,0.17988421995623605,-0.10266182908011565,0.2530112602935438,0.4540552223371368,0.21585307407382676,0.4559107652719313,0.24464716460950742,0.4287870358059646,0.2835625442019697,0.1151184747380247,0.2953783217824423,0.5819584951091208,0.3491801423442387,0.19770908965474557,-0.12202198527361985,0.1912650277026398,0.27846076809116965,0.4391155642341005,0.41122809936468324,0.15663569925148105,0.45429308403615415,0.13741221417833374,-0.06930793107074366,0.6092466487855878,-0.10789489704146722,0.30371143213079327,0.3899845770082037,0.20775287839814427,0.18446553821302267,0.266648461532288,0.43400799636737014,1.0,0.6369139951893026,0.40841785294506183,0.642063423766186,0.07998400993474836,-0.05699266111846463,0.20557921274194807,0.21515410249753392,0.47812350146201643,0.281523546030881,0.21795267790781322,0.09417291204410964,0.3173336695539138,0.46101571931292984,0.07674423599040922,0.3923310842454,0.1938191943218368,0.03593595125099078,0.13229665194202914,0.21058902437704616,-0.10706012218244731,0.4743186594051363,0.24423404825464604,0.2687418802677891,0.2828808994642421,0.25905108380811903,-0.05160854683311582
Hippocampus_R,0.5345367915619927,-0.1264279999042068,0.38514720591020785,0.4604395193265474,0.2856378745803519,0.6481549195071619,0.7316762267190716,0.8670708842118425,0.7169648075635773,0.6449593982258052,0.8250755698705137,0.654281734394838,0.5371953705620477,0.33122166822970733,0.4397357978395756,0.5103425631320472,0.48863612230907255,0.21488756803328485,0.6196279865059419,0.436714146975543,0.6899942126302196,0.8068162424051103,0.4457816131417101,0.4088362533919962,0.44492692388084926,0.6821151113250288,0.19892706964191567,0.24324762295793947,0.045112756843134476,0.6603124442744515,0.5238039173703322,0.4802231208780237,-0.11355404065425168,0.7800751155022737,-0.06460102505770435,0.3273567362640887,0.24143386409242992,0.2758596445141462,0.8515150556893382,0.30969087024728603,0.6141351193396013,0.7326219514547736,0.583627489452142,0.6114842174382806,0.6287823528464395,0.22797230300506213,0.6902383849381462,0.6613540063652933,0.6664151183668946,-0.0872508490916077,0.7381804004708582,0.40878320356389475,0.6103378763423969,0.6849441852396123,0.31681348901920703,-0.020278297512440896,0.13086810593925985,0.2789811511090195,-0.022556555130984476,0.5505849917680419,0.5991834054413181,0.49540010092606873,0.6039817503962313,-0.02236354580015648,0.6419146083048233,0.3579687059990168,0.5763704146562192,0.28720196162793077,0.17464021523064505,0.6087242217427055,0.4599186006337234,0.3405334327546393,0.6891223401357782,0.6681741248373352,0.742370987282131,0.6426968522335268,0.3011146362816708,0.16662475438032032,0.6442052530374134,0.3245778978394163,0.564735014509109,0.14885503608403916,0.3040639092795473,0.24111963165156958,0.682528879656181,0.6555862600198892,0.16401358580524475,0.619471681407208,-0.04595771103929927,0.27275525922186455,0.7854967723779008,-0.01599600057842919,0.3372470339555067,0.535862818596727,0.6987475530011286,0.5572232637913259,0.24911852806734625,0.5388911641608936,0.6369139951893026,1.0,0.4323817271532666,0.7235338136025005,0.3407368096389715,0.3777019556459319,0.1612676368962724,-0.02829802191078889,0.806876395475748,0.29217521581604017,0.32953191599950993,0.35312446221382143,0.6470943218271784,0.7454504656603845,0.41566842751577743,0.2607468543476486,-0.08721809368906833,0.3927948031527891,0.41640110182778706,-0.029921224196058287,-0.03408828809175868,0.7468402576929514,0.5349010734891066,0.4626959282657475,0.6668093397143441,0.6256379754667245,0.18171481622815128
LC_R,0.10697158629702995,0.046923428430858456,0.05337452549838174,0.39633051281591536,-0.02153875540799892,0.20444956098870418,0.32677320569270785,0.3554518322054299,0.39792664569801733,0.3834018620791891,0.43353112990926485,0.18497803548687847,0.17759407419881215,0.24003670862831966,0.26253396345862856,0.1631966048008484,0.10567299810671527,0.4479130242526934,0.45563809982850245,0.38654971571134783,0.39823894136435545,0.28368876951003363,0.1472004174538468,-0.12376775043414344,0.32044126111451415,0.20318884061064812,0.4189184430781998,0.27495867539685565,0.09529446202918819,0.10474859091931685,-0.05272634450366447,0.09793687529217765,0.19935551130417323,0.26257328720660766,0.09516829147375548,0.2529910870667192,0.29384338857182596,0.41508012987427123,0.41365988802467246,-0.2098420280082149,0.12935345492760092,0.2540080742546449,0.1911442300014421,0.38703922663984336,0.3641861293148145,0.4773802667946004,0.2702659886924833,0.5015715807657621,0.2674105241265089,0.19151414831751348,0.42912239822158826,0.04446260452453623,0.24229512524724148,0.20348872088542838,0.19106189506082633,0.08214753846533876,-0.0008823739293280434,0.27447014648349705,0.005890654202311506,0.45468104448092617,0.1528037637183683,0.1640369851602157,0.03646035580278402,-0.084837945697841,0.32897496425264483,0.12030852112331059,0.31134070689856913,0.07961373956055828,0.18054986565125153,-0.0036996402167610424,0.30778680554283366,0.326833373963316,0.1804086230532164,0.1456039924064193,0.3723448089505328,0.16489876439686224,0.15270829370243513,0.46346114545625117,0.29379287187764247,0.5229925666431272,0.14193610061237136,0.1668665221672017,0.018188886391480467,0.38732692801391944,0.12173096172223351,0.14335408122350296,0.34429795687148584,0.3239770375206977,0.11816199756035568,-0.018314756801523682,0.23840616614819346,-0.02169501892611264,0.284237797596432,0.5080270576659494,0.17982366929805443,0.4497537493202108,0.2673998240973137,0.0010108947259429542,0.40841785294506183,0.4323817271532666,1.0,0.2479927963119089,0.19233273084012,0.016012775978185925,0.21051589144933996,0.11381196402426448,0.40616310580837844,0.49939209027309744,0.26923806170138315,0.019544914449550987,0.26843737325475225,0.40467827471741,0.3374914658971411,0.328661905963324,0.10548179779629031,-0.09998717702616698,0.045072629314641996,0.25291947473105947,0.04978640089430836,0.2182663856838131,0.1890520997551297,-0.061439673457822606,0.02562520806478686,0.18685940520264657,-0.29007770812085937
ParaHippocampal_L,0.5929610000881061,-0.0933051485026283,0.6138762409594535,0.03806910591703716,0.5674057388507887,0.7067590547872967,0.3902840630147297,0.6080915028095761,0.732208489360287,0.453694560638709,0.6730954747586859,0.3820433696016527,0.2772007949121441,0.2623389524964512,0.32399196420982623,0.1986840201194245,0.5425225032301321,0.038294652833652604,0.48320104075864134,0.296043964849674,0.47370200322096045,0.6196849107937349,0.6235141293750952,0.560252926791694,0.3051143913404207,0.450490909385213,-0.05296165049392778,0.10131953542462505,-0.09927402917210304,0.7395924779524282,0.6409779217400416,0.28540668518651235,-0.4000771032378604,0.6836100271134521,-0.1376740071039314,0.3517862904426767,-0.10391511395039019,0.046795780178707835,0.5980031359052485,0.23934325517829638,0.6467619105806185,0.7546035366701263,0.6679268571351853,0.4812544488645866,0.517680939548158,-0.0322003326233321,0.6034952668726259,0.3999896942143987,0.4506157508103334,-0.16113941822532749,0.5736311983935751,0.481950453346355,0.4633864774666145,0.5588594299678943,0.4208924829321966,-0.07352867946262048,0.17278564870219382,-0.0451638863223245,-0.15715127564135864,0.2754536196929893,0.724024116460209,0.6500897037261993,0.5987124732804118,-0.11719367546466491,0.6287882108419143,0.23553261473041937,0.4341602844000478,0.25979523473964783,-0.09862989989727997,0.6382971211340525,0.18197607650696856,0.20988018628156602,0.5763189989859901,0.7092993120856345,0.5692680694923422,0.6783912445954399,0.018255280422328768,-0.10247830194274221,0.36717093751104884,0.017745387465765008,0.45323225260803535,-0.10210412983495555,0.347535244849621,-0.09613267058668366,0.6792782730154574,0.47248704795709023,-0.012839406714193655,0.39734755112446807,-0.04625488062967122,0.5045075677213227,0.6513282296469146,-0.041053143260681324,0.31475730520758427,0.3755775370875467,0.7261228238004076,0.2926214120653642,-0.12357108490616588,0.4094588505611541,0.642063423766186,0.7235338136025005,0.2479927963119089,1.0,0.2721364196518406,0.5671722750335186,-0.08904696839542635,-0.2088891448449661,0.6736980752647295,-0.110212197483216,0.10012072480459089,0.6105665186268922,0.6251834560994161,0.5306629600551266,0.2808432639549859,0.24923055119067022,-0.1306277582877689,0.6175938067657811,0.4455602588945549,-0.26094825622785217,-0.20944820256002414,0.5780675352894743,0.4753150663317722,0.4841832971792346,0.6267380223055247,0.6250451977046322,0.2630516994926491
Cerebellum_8_R,0.2847154046747901,-0.10319147101248997,0.21391594308357206,0.25902273662561,0.05814787270375529,0.36231438040234754,0.18257048260281014,0.38632459397301744,0.15132789453972312,0.2915797805423624,0.2904650725838645,0.3820576182121148,0.2752151014619865,0.7108304396302237,0.05482750320377179,0.027801841016510273,0.29613443873479733,-0.12605822331605399,0.3411507859230583,-0.10355742088885554,0.27210242048382827,0.4351034687967466,0.2684680838304783,0.08323508286145355,0.1844414485883255,0.36084968316214044,-0.10551426844754978,0.08135882298826515,0.10408794590626261,0.3225895517492178,0.37187757759853945,0.3479743809529828,-0.07795601735282832,0.26737213299834467,0.15177920645121648,0.02489163531443776,-0.07234826952993359,-0.0210339133975233,0.21725127384739223,-0.08041531589742616,0.2711822191138336,0.39195303461897973,0.3680537672709741,0.3727504017939026,0.21126391966147368,0.009734996657695987,0.2838373240727927,0.20575870177854272,0.43187910633788573,-0.03819834713830701,0.11529970814397444,0.021952677821528398,0.3135688471766409,0.33919766335035473,0.14190533311002493,0.13093146051772026,0.24856816399994536,0.037154656333723335,-0.08368981736414638,0.22499717586780119,0.25767737368780086,0.2583534366318606,0.42545081297744075,-0.007342779402448905,0.4770117120085203,-0.05346665361631228,0.3675112987893015,0.08065510233102587,0.06488810535203986,0.2840147468254254,0.29502040168777127,0.23455414345687006,0.34304470396968745,0.30790202076326084,0.2431502603648681,0.3585317361402832,0.2943486754291216,-0.07083298006679013,0.3874222890925471,-0.03250162511543659,0.24111633366743826,0.06443831959169301,0.20836227011879446,0.016001942906150625,0.24817978133494775,0.15424637418263795,0.12256591611215459,0.13781879291052823,0.059351577495025086,0.1929102820149386,0.16698284301857702,0.12234811775257141,0.07764015964602017,0.18646431122079946,0.33808067281562865,0.29403160159687564,0.1713194331309625,0.32838154733031794,0.07998400993474836,0.3407368096389715,0.19233273084012,0.2721364196518406,1.0,0.24763350658173156,-0.0528212344962663,0.1729965924070053,0.3880569275690871,0.08120700192624851,0.20892155793014155,0.1467928317354697,0.3616125567771615,0.41575704252471724,0.25299033945974886,0.04525402153549229,0.05064310021331205,0.3082211175078473,0.22133071256303644,0.09083389451918787,-0.00017194987423146377,0.3695519633955707,0.2762808666319353,0.40683651549472055,0.34768715160433206,0.4803925856549915,0.06570863572394305
Cerebellum_Crus1_L,0.7718170092216968,-0.2501459941262885,0.9399111939611052,-0.14536698251621324,0.5776389767346505,0.8802703686814516,0.09897509496295591,0.4020091860759166,0.5522758140256219,0.31379447373323616,0.45012726718230395,0.31529874064468,0.045846913187727774,0.20302063901171322,0.29251512816435005,-0.02372141325346304,0.824250347932609,-0.02733324482232292,0.3077165344707172,0.16491456929458378,0.4444058360859495,0.2988014907774156,0.7788899013501214,0.549049717728755,0.32430772292026966,0.040837229966230904,-0.17554514745357017,-0.08195352153967135,-0.23831386213026998,0.7826142502041873,0.6852836356802389,-0.043303076573361986,-0.6516197490568335,0.34481005746967913,-0.2398206152870043,0.33689198310205704,-0.43205262576583997,-0.18480686085173095,0.29621581660955276,0.3224820171081369,0.7894181389754529,0.667814147664379,0.8284818048620674,0.613326769993516,0.27528995699285297,-0.26647395834199694,0.6264519414385515,0.13091023470188276,0.1402062609246117,-0.21438865798409107,0.460308659165864,0.5901838312368733,0.4480809474879735,0.2429581470320573,0.4473242711116088,-0.19097064181664852,0.4411182606200807,-0.2575183713554715,-0.32915024786472563,0.02282373226950367,0.9222991244401559,0.9211517401260437,0.5882378897415176,0.08374223187860175,0.5481305170731634,0.14452667552577092,0.3064417604742678,0.15855864219798704,-0.004897540911837488,0.6315396378009384,-0.09725328890804157,0.10376099753965642,0.2793120504550559,0.7462775759779647,0.5257043327682417,0.6803392994975225,-0.1717152648911843,-0.3098517063706408,-0.10655726730280686,-0.0630494016427279,0.542489040579019,0.01894629499110225,0.14221078276738142,-0.32827882942146175,0.5107073146670514,0.2908596556765842,-0.2504932958802819,0.24691499830110122,-0.30611104275127693,0.831566334750933,0.45285681322519156,0.058467284097376636,0.0766497596571786,0.3478034507473358,0.8298925617148442,0.2173172618980579,-0.44059154661015276,0.02990097708708772,-0.05699266111846463,0.3777019556459319,0.016012775978185925,0.5671722750335186,0.24763350658173156,1.0,-0.313621491540661,-0.6213259298415954,0.4284981542716394,-0.35993845469700175,-0.138675567392554,0.7816524245228758,0.6523912369743032,0.38035501924691745,0.34623973345158826,0.0726599920220419,-0.4281146748913861,0.8080339634016319,0.49340240512485667,-0.5852924765369966,-0.20858893123437663,0.2586402523694475,0.4236524651297299,0.2293118747083379,0.5619406132558424,0.6657371483383556,0.38106421887126646
Thal_VA_R,-0.06757677781688715,0.7026262761357458,-0.45265715934869727,0.11056838828629093,-0.4924191818276727,-0.1956882343892865,0.36202586300302264,0.15902192484559705,-0.20785653097460058,0.06206669543584325,0.1701171871113554,0.10302419511717799,0.3014233111357989,-0.09105875308319909,0.042878304993325095,0.3881743827875234,-0.04577051441688571,0.13974304177282593,0.1879056532998494,0.28946051910229464,-0.09838058165691108,0.08840443148644953,-0.1762009963985963,-0.20715947314216449,0.391138967821483,0.20831425761295314,0.25656342083870726,0.751869840427278,0.7847317582616912,-0.2880288179208741,-0.3593726067239431,0.020950162110687856,0.3093862783179264,0.12816102871912857,0.2703780771649975,0.1847598476599462,0.370035034354226,0.3999219251432609,0.21436086821437247,-0.07658158701052048,-0.3332476580334028,-0.20647420531343588,-0.27991243203236754,0.09142677299547516,0.20335687506730188,0.5316999794879141,-0.05097319550780032,0.48489192425077576,-0.0827224909750304,0.5512014215690632,0.21223645251208492,0.07387910731230456,-0.12321072122602221,0.16992883329745753,-0.24946376210352683,0.062006554369066096,-0.03570743790335481,0.5910613311725322,0.4031792854509883,0.1516182871322134,-0.3053036907639564,-0.3536662154694829,-0.32337593843540346,-0.15569162640238482,0.018485652543272092,0.4660056739008485,-0.05258265956315921,0.15229841264814692,0.6425983398128416,-0.1257458019359119,0.018130703989754342,0.280573462434047,-0.012827791947918745,-0.11827026557487262,0.23282320507304533,-0.3137875892716353,0.6516960088468201,0.6907823748284627,0.21982610472013134,0.5030273121996458,-0.22041333390498732,0.6672944425289041,0.2553589698871279,0.7604390670569864,-0.16492606020808254,0.11483241502101793,0.2708408246360419,0.17407341287786854,0.7037368618054844,-0.22859887512727087,0.1673219999617479,-0.47671476806475754,0.3431827688127267,0.19441212950223397,-0.17731655291753443,0.567028150756463,0.4792257037031229,-0.08068747056380296,0.20557921274194807,0.1612676368962724,0.21051589144933996,-0.08904696839542635,-0.0528212344962663,-0.313621491540661,1.0,0.5233105453591805,-0.007208200698861775,0.6838139555213008,0.2892186473706328,-0.4017980681471217,-0.09751112931542724,0.15345924175500048,-0.2181346955174444,0.1437929337920632,0.6675322933580272,-0.47326646725876603,-0.1608002713277368,0.6167410075403092,0.6353920929999106,0.19229748917806586,-0.06043403560906478,-0.23975989455870075,-0.1050414203423349,-0.06552947970323639,-0.21078208547082802
Temporal_Pole_Sup_R,-0.42493239620121426,0.4854125803544469,-0.6805202050229404,0.2689359941801977,-0.48091679989473873,-0.4753433719131406,0.2598188141159788,-0.06458989317652326,-0.35150547011613914,-0.02705883123341923,-0.06020488692785082,0.10897790226818525,0.11665833595028727,0.045334436634341224,-0.06241238303463178,0.19956470593994724,-0.4177543933329673,-0.0052770239623936505,-0.021943621349724614,0.10169976688480217,-0.2616949034317607,0.04285942528459286,-0.47184260157704716,-0.24138771190589717,-0.04833574667984569,0.19800370028041625,0.23344625039032516,0.31837930414176285,0.4258193946034145,-0.4862013455503489,-0.34428133534673194,0.18173178587320782,0.42998505699096173,-0.05039254429353172,0.29943522477527024,-0.3208355095951419,0.3413210089507554,0.3981026515363324,0.010466349256082268,-0.18242218663844903,-0.46484002601764973,-0.32833999028124816,-0.4979531395006345,-0.2652892488739852,0.05212063362786068,0.4594774720796642,-0.3030302028117841,0.1528489873645323,0.09697337589687721,0.19695117321102099,-0.2200463532512763,-0.20686450860125496,-0.14826470225473223,0.1210672498568063,-0.3005922245540438,0.17634849116877394,-0.14805426587286075,0.45192725940110684,0.3087682051064515,0.1359735592753926,-0.5857196298570323,-0.6121036690946575,-0.2617036050001458,-0.09040486832940434,-0.13389013661360993,0.2038301258648224,0.02233006340470733,0.1601984960267016,0.23222587939213524,-0.23112985878984874,0.2461563097505914,-0.02829823820847854,-0.08061484599195146,-0.3805843097298316,-0.17955297658835556,-0.32147810215683653,0.4746069830793591,0.4394654450812285,0.3330264157059464,0.19580532840965276,-0.2760011871204838,0.23902406872710763,0.041438076059980115,0.53223109847102,-0.24810724363688683,-0.015392600765095165,0.35212540230972733,-0.020217283440417393,0.49098124231635654,-0.4823956203102141,-0.19429889429501068,-0.1587010596668848,0.2190756478721972,-0.026532242881196915,-0.498375920707254,0.1826842654898097,0.552481126581735,0.19905088899948317,0.21515410249753392,-0.02829802191078889,0.11381196402426448,-0.2088891448449661,0.1729965924070053,-0.6213259298415954,0.5233105453591805,1.0,-0.09986083139796523,0.5391856920095828,0.15020705885245225,-0.5735113006740956,-0.3140313541034025,0.00039432403843292355,-0.16199202559498685,-0.06006722690979238,0.5419718955430364,-0.5084379675915308,-0.3873776162070921,0.6636644187934341,0.34103481375362965,0.11354185495529757,-0.07737680586554138,-0.003755095476120242,-0.10763675660106367,-0.33374966132783823,-0.12937151319228263
Vermis_4_5,0.4878451827836049,-0.2089597958173404,0.4539679040256267,0.44787668894884325,0.3076652407373677,0.7195982468250584,0.566639171813293,0.755523137200632,0.6719160658684361,0.6661136162627097,0.9214981987325306,0.5735982325971871,0.3370421742978274,0.3723529441501866,0.5567059003547663,0.2677542840731553,0.44717843903861465,0.10237039155273038,0.5638503818617929,0.5091212775424955,0.5597784226415851,0.6873430278989693,0.4643924355866937,0.34014540871935345,0.3166560214818942,0.5607520657906675,0.19139858746814373,0.05056820231827078,-0.11004845182048695,0.7542171605382564,0.5379122300008347,0.47274843113587467,-0.1793441881362442,0.7002790972123168,-0.17089983541772064,0.1976410054592842,0.06688454265703431,0.16890857925059913,0.7422586051110137,0.2173890321668527,0.7137671985727144,0.8642807902826269,0.6670464862388206,0.5879045487477198,0.5924283009180327,0.1240578396785646,0.6065427462393584,0.5469337715643032,0.6814893634362305,-0.2238272306743857,0.5951984215700805,0.3217881241989327,0.6120774592565469,0.5510880942783077,0.37229714997686547,0.01977686796897659,0.10277935887793874,0.11514364555055152,-0.08698346212028102,0.5095422984148298,0.6608189212327032,0.5519985257232942,0.6664925242029264,-0.04163406613886631,0.688469219321191,0.3268464969683442,0.6856273897566009,0.21334275146720144,0.022416177871324685,0.5689207433737505,0.455685324849709,0.1821901752490055,0.5474183277142777,0.7836898701921376,0.6720788128480336,0.7817514226171813,0.12500169633674352,0.07543647504490275,0.5555921241776178,0.14343238103696507,0.568710794405494,0.020493304681184498,0.22085120094538302,0.18266869558263332,0.594230231757323,0.5541558369205306,0.16420563097843507,0.5174769926405952,-0.13327147480811624,0.320422822774525,0.6619515407587254,0.08829503592654402,0.2356886080107719,0.4280386499253046,0.7713815874003931,0.4477315920757373,0.21176833800380074,0.4177866622228104,0.47812350146201643,0.806876395475748,0.40616310580837844,0.6736980752647295,0.3880569275690871,0.4284981542716394,-0.007208200698861775,-0.09986083139796523,1.0,0.17734388962793676,0.10912764739208103,0.3828176526428113,0.6806748892795514,0.6912179410162334,0.5686547269044152,0.15704629766442646,-0.17010732115868102,0.5066158363275888,0.3929451080829172,-0.08628878796249802,-0.10355535420816565,0.6143819312776513,0.5952435876548243,0.44140487089879105,0.6088814214963004,0.6405747969461815,0.21188649908817034
