,Temporal_Inf_L,ACC_sup_R,Olfactory_R,Rectus_R,Temporal_Pole_Mid_R,Thal_MDl_L,Lingual_L,Temporal_Pole_Sup_R,Caudate_R,Temporal_Inf_R,Thal_MDm_L,Cerebellum_7b_R,Thal_AV_L,Thal_PuM_R,Supp_Motor_Area_R,Temporal_Sup_L,Cerebellum_3_R,Parietal_Sup_R,SN_pr_R,Parietal_Sup_L,Frontal_Mid_2_R,Cerebellum_Crus2_R,Thal_LGN_L,Angular_L,Cerebellum_8_R,Cerebellum_8_L,Frontal_Med_Orb_L,SN_pc_L,Raphe_D,Thal_IL_R,Thal_PuA_R,Thal_LP_L,Frontal_Sup_2_R,Thal_VA_R,Amygdala_L,Rectus_L,Thal_VPL_L,Cerebellum_9_L,Vermis_10,SN_pc_R,ACC_sub_R,Fusiform_L,Precentral_R,Frontal_Inf_Tri_L,Thal_PuM_L,Cerebellum_Crus1_R,Frontal_Sup_2_L,Frontal_Inf_Oper_R,Thal_AV_R,Occipital_Sup_L,ACC_pre_L,Frontal_Inf_Orb_2_R,Thal_PuA_L,N_Acc_R,Cingulate_Post_L,Occipital_Inf_L,Insula_L,Thal_MDm_R,Cerebellum_6_L,Putamen_L,Cerebellum_4_5_R,Parietal_Inf_L,Heschl_R,Thal_VL_L,Occipital_Mid_R
Precentral_R,0.49781241790219694,0.22115565514733151,-0.06101050977391802,-0.1670209102948704,-0.021339641972885477,0.16545017520143948,0.644404030229247,-0.19429889429501068,0.12622284379431847,0.5172387230897503,0.5913907727335742,0.1388682151970709,0.3334203157044801,0.4746895502458224,0.8070731911427147,0.7385223129700772,0.7914054891370689,0.24820444919659004,0.42940694800636475,0.13890340250111863,0.5602470263634444,0.20485193656492717,0.32315013221461886,0.4421089287697558,0.16698284301857702,0.4556485344108979,0.13219797874684117,0.49698238584068855,0.27249599999314844,0.14675982531620982,0.4120234593880041,0.22595365681953267,0.6655981478222667,0.1673219999617479,0.6431332077035584,-0.15102616071935038,0.13334140876800768,0.5973108339432528,0.5338659672934277,0.521264072397109,-0.05021056287046831,0.7606352582604632,1.0,0.41477202700908594,0.49251076556940904,0.5515839247021048,0.7299330038906642,0.7461669101253925,0.11340963529858097,0.3816943684387981,-0.10862266152816374,0.24968671674142381,0.5679582830157333,-0.07636166101177926,0.36679488866647747,0.41863211223649144,0.4293561647376841,0.3788129845757752,0.6171485449008098,0.17247566905425069,0.6535478693762642,0.5009982053623484,0.4057529601238498,0.4406514947201042,0.5048891793842275
Frontal_Inf_Tri_L,0.5530371999999572,0.48340032886635464,0.4562107056307202,0.11160735240149591,0.25819019092286205,0.5780397995192685,0.37858822846291856,0.1826842654898097,0.6942255900961644,0.35429060883966595,0.6038285121133113,0.0005997609627734875,0.26434122869283994,0.27796472568676733,0.5825581961819731,0.6781819304377649,0.35477289756647834,0.03046187221975004,0.15666382998088813,-0.09915562358532855,0.8207044135982381,0.1949307110077142,0.536652603517436,0.06251801706556333,0.29403160159687564,0.2232897816240446,0.10016321184964652,0.3110172146478373,0.11671416132947944,0.2040259273903282,-0.13225785286950348,0.23990845256046625,0.4159436362833008,0.567028150756463,0.2577237806110671,0.2389623855203587,0.5913202389977467,0.4205819523173897,0.48002617371288514,0.35375373856401615,0.019876473867482293,0.4803277874291734,0.41477202700908594,1.0,0.13622688269151256,0.30906915021692605,0.5952312268541091,0.4918434088004524,0.058732973924505966,-0.06529451034190488,0.04667025834015125,0.5275805124246281,0.3712869796695849,0.2868504757799543,0.37740502566035855,0.13419188236049065,0.7814719349506588,0.14153414109914386,0.27005090455326797,0.5622287636492441,0.4742855505593212,0.1447881423755484,0.5624385044336525,0.5068280968077093,0.17052043315846285
Thal_PuM_L,0.32251740292965125,-0.08412047443232679,-0.30223460129486995,-0.32953959821074946,-0.07323863752766728,-0.15892478909982757,0.4920680763662109,-0.24138771190589717,-0.09748280584508087,0.15509917815659466,0.527032671265291,-0.04585830372105942,0.19462824495247938,0.45251555694356116,0.45319806370438637,0.4559394005620813,0.5721119011326701,0.35852713375637796,0.4302217659618934,0.24500226073197523,0.22512531471612027,0.36843933664523293,-0.0897487220391552,0.6834964349889804,0.08323508286145355,0.3755100547992874,-0.1859801070012746,0.4560128401556155,0.6985041024398276,0.06758645345472455,0.6982759234295466,-0.05353357810536299,0.27042420814122387,-0.20715947314216449,0.4537905740711515,-0.26455860624444577,-0.17884074711431425,0.39991576568857784,0.3140994486041553,0.2224416327817835,-0.1033044847155829,0.5815337360700251,0.49251076556940904,0.13622688269151256,1.0,0.39968570220917987,0.40653050983844846,0.42073382889139277,-0.18603553006887877,0.6465440602212265,-0.2461205393844977,0.08511139501652118,0.7273160360639068,-0.22411757040441496,0.4243598194303744,0.565789669316415,0.12613040169824036,0.3281349450886414,0.5924258130855686,-0.04967294264632793,0.32674690698837383,0.4736577510960782,0.4089351297324593,0.4485155791015005,0.7073559098331285
Cerebellum_Crus1_R,0.5116580052993935,-0.10407305757883742,0.06737407451924173,-0.2016397559626873,-0.17160830439245142,-0.1540003714096408,0.7826649568519859,-0.4177543933329673,0.2120141530661844,0.3516199431817209,0.2628400189900736,0.2050977826034385,0.22929885248519222,0.42191704446953776,0.41456808987739807,0.511927350038402,0.41838971147185655,-0.16679737883157283,0.29539484943034555,-0.26748704915692934,0.18878403108375585,0.47001502501279513,0.166859356407965,0.30900594083451915,0.29613443873479733,0.7639748214862738,-0.11523115638559313,0.4098797927947051,0.14977892944224186,-0.05955107195412856,0.39414769167292246,0.06783980214350277,0.31793487003967197,-0.04577051441688571,0.5299147945018268,-0.0688621378706347,-0.17233015516147177,0.6970255328221944,0.6297377558406846,0.20029100827564153,0.020621569948409926,0.7566159711295215,0.5515839247021048,0.30906915021692605,0.39968570220917987,1.0,0.5204715333871641,0.3872139059013148,-0.13959257550789347,0.3307361365812399,-0.17866802188204434,0.2046660045744867,0.4941510695735488,-0.02778533687595133,0.2477672845674249,0.7440732071569338,0.34013433229265827,0.37118285755292213,0.7909621785048365,0.1848616917103487,0.3724610852293674,0.0011697495523037517,0.2058559651549326,0.13747516554336467,0.569709325672339
Frontal_Sup_2_L,0.64302615249397,0.3671716609788637,0.0049328235212298165,-0.14131427107772634,0.04957166651917421,0.2836834136305236,0.6241088644293734,-0.2200463532512763,0.29048357916009143,0.46802692898809806,0.581326621556053,0.08949374975236829,0.16600495551089808,0.5128489907539476,0.6905779048752905,0.7827987145203221,0.5682813372960969,-0.09134849874059042,0.3201413158561101,-0.21474907561909087,0.7112399720551614,0.1202064783292748,0.5523903788026265,0.20611240185156954,0.11529970814397444,0.44274198622729605,0.15355181835129145,0.45386073887687894,0.15733569575058667,0.17842906679164394,0.3028825888017004,0.42302392506797937,0.7779530905665181,0.21223645251208492,0.6477717168641739,-0.11126794965011956,0.3397397720738766,0.5815809495966415,0.5292376722818394,0.48246585539171605,-0.03811703207571099,0.7453767857721593,0.7299330038906642,0.5952312268541091,0.40653050983844846,0.5204715333871641,1.0,0.5878186487358347,0.12095449802234758,0.11768077393681237,-0.06476408097133603,0.277785969022784,0.633941815393745,0.04788662297463275,0.46885343252390305,0.4392880203263879,0.44410678098234563,0.29818073902012115,0.5819621300927934,0.2530509611402326,0.5255546399391992,0.20670635390915024,0.5954816668980596,0.38795043642354654,0.32741525512691755
Frontal_Inf_Oper_R,0.23164328695104888,0.22651840353748873,-0.008736441344290285,-0.2532846964555999,0.11050605510876116,0.15437152878620872,0.4943282201358696,-0.015392600765095165,0.34831245055531157,0.602229368280591,0.5450366987456575,-0.052769863611853166,0.10439792801493375,0.42156204142248743,0.6726107973610547,0.5559621169428599,0.5999789075181866,0.3601041776419379,0.5910499090463724,0.30279111190029495,0.5571281039754873,0.10261573307172527,0.3390993902876763,0.4055368017515755,0.15424637418263795,0.17177679769235044,0.16455480828601685,0.5126719536273744,0.3479811739850751,0.25862845509312243,0.2793563764051844,0.17673289816661705,0.5971177725164887,0.11483241502101793,0.5264280287234818,-0.19273292646354434,0.20546981297453368,0.4086939160891888,0.42834608384124606,0.24902842398369626,0.0869845789553664,0.5358282167324028,0.7461669101253925,0.4918434088004524,0.42073382889139277,0.3872139059013148,0.5878186487358347,1.0,0.12831768618854136,0.40251928334344667,0.03922166740783954,0.3266176195606663,0.43431625141288827,-0.1692129636967436,0.3120062890180781,0.25083382576726765,0.451746043671421,0.36672831393223476,0.4304459544456149,0.13548292103008197,0.6081508279856979,0.5638294148578132,0.18553793376575795,0.44920619410088947,0.4728125725711267
Thal_AV_R,-0.021964507181314815,0.43847724457805637,-0.18811769187380467,-0.006205469181833754,0.055305892593854156,0.08608938830648424,-0.1209048120273123,0.14241644128016098,-0.15682798683989022,0.04043676275344476,0.1869784355448777,0.01227398763130137,0.2062264121954395,-0.08984122273155935,0.14469664799239093,-0.024790954035142032,0.03205108180217104,-0.1122232203871236,-0.1593423049396121,-0.0674452933770727,0.18978583572620766,-0.09110929466670366,0.36666690373745825,-0.15522630614069596,0.07031564980136239,-0.09011698725665866,0.30095674506086634,-0.019078721405042052,-0.30690749254375477,0.25849827008682097,0.07169161262073034,0.3269316514387277,0.2850392014520194,-0.0034544293740809712,0.04110255904469174,-0.12313159829358382,0.25136518938225755,-0.07113542207021506,-0.03453261294671343,0.28789186786858834,-0.04069819376533743,-0.05397765911590321,0.11340963529858097,0.058732973924505966,-0.18603553006887877,-0.13959257550789347,0.12095449802234758,0.12831768618854136,1.0,-0.17949316420645503,0.06194997905174231,0.1497959976150319,0.02921089925968885,0.13058901048535254,0.11667043129637769,-0.15679656486973906,-0.006428373480972278,0.09169162440091452,-0.14739302939108725,-0.0028486619438920532,0.0016488776722094426,0.02190593300171009,0.0027899336039558863,-0.20173437765271218,-0.19183226566568748
Occipital_Sup_L,0.24269952771282352,-0.3997846700937201,-0.40844421203278625,-0.4625886009164964,-0.15872856647473674,-0.3837729522213446,0.5526105814686532,-0.25325766423699597,-0.2795243059838261,-0.028902516381840028,0.3575215042375888,0.07744896127381459,0.1345093196070613,0.48354367101334755,0.4308093682688598,0.25665228180063604,0.4611245253043247,0.6461071438315297,0.40192473730637635,0.5606849161379857,0.04393236651428765,0.21088985602681026,-0.4446500426360988,0.9083496747799394,0.33112266631546095,0.35105287512900074,-0.1636799418306859,0.5334303339734187,0.5778839943656255,0.07337992701450152,0.60440234168412,-0.32975848481834996,0.09214254918981453,-0.4906646132089564,0.4299454490629773,-0.4296433055866374,-0.41635507007275985,0.4131900889195561,0.0990400637000378,0.011373478568387937,0.1415693116745648,0.5077654798293508,0.3816943684387981,-0.06529451034190488,0.6465440602212265,0.3307361365812399,0.11768077393681237,0.40251928334344667,-0.17949316420645503,1.0,-0.11362697078153823,-0.06873644444255182,0.27500430947631954,-0.5068889679578623,0.47601188823088164,0.5767142216574845,-0.15621185671965754,0.6717533987736096,0.5989646674104774,-0.3088122922068867,0.41041458980016865,0.6390024019275439,0.20184139740299362,0.12602283966626804,0.8909698937160767
ACC_pre_L,-0.150216284030952,-0.033156839409884536,0.009515167794833967,0.010843232906247748,-0.03806203125404079,0.024159771220998594,-0.11787314901576228,0.17634849116877394,-0.0018258200855401962,-0.01179012126834934,-0.08688640971422358,-0.1521848742988299,0.10375704847555076,-0.050369611940703884,-0.041572380672393286,-0.11351650149573667,-0.06588422895434394,0.11041382207480102,-0.15406627700093492,0.12427861174184127,-0.09427269240503215,-0.18142213096358617,-0.01904822127785187,-0.13055203688429246,0.13093146051772026,-0.09796819638340865,-0.028043793646812625,-0.0411891957790301,-0.15573350094084354,-0.12615878283681495,-0.1290160384204942,-0.0770091149804756,0.10884378401299011,0.062006554369066096,-0.12259164410854292,-0.003256083446824567,0.016348695106414766,-0.15657799796761804,-0.05371511520834981,-0.01777060315278997,-0.09456766627458604,-0.11635047396073431,-0.10862266152816374,0.04667025834015125,-0.2461205393844977,-0.17866802188204434,-0.06476408097133603,0.03922166740783954,0.06194997905174231,-0.11362697078153823,1.0,-0.21094579500885569,-0.18751586391496183,-0.20367926787673363,-0.07844517705648871,-0.22113389282838466,-0.14383755918357322,0.03402373054576713,-0.1544878131540237,-0.20790947835661247,0.013735625212872714,0.018971888363329015,-0.07604858141017794,-0.13073116016830608,-0.1944741467234893
Frontal_Inf_Orb_2_R,0.14569280123914602,0.4956657991963551,0.36173645668538884,0.18233550064895132,0.0944888346613081,0.2888377353503185,0.19798428081586064,0.2190756478721972,0.35547904008961084,0.24378510511515258,0.23796480546556448,0.06616588653558177,0.054303929426748686,0.09901045155837608,0.32016592023872914,0.31645888418308077,0.3208830197848825,-0.06087866734941672,0.03596289586998291,-0.1102558357855302,0.5120195698469466,0.14729901016277347,0.3758209718663361,-0.06265846179477223,0.07764015964602017,0.09621034499957028,0.23783559063231619,0.1290353061590253,0.005389540101861619,0.1387335646941238,-0.01281949741416184,0.32248996132448526,0.17220353970671343,0.3431827688127267,0.24395152786232796,0.2743605493470479,0.3358137139419173,0.19463700416096932,0.26880731447430956,0.13596735215211572,-0.016336054259496354,0.22608184164155518,0.24968671674142381,0.5275805124246281,0.08511139501652118,0.2046660045744867,0.277785969022784,0.3266176195606663,0.1497959976150319,-0.06873644444255182,-0.21094579500885569,1.0,0.14483475788842123,0.4694022080884646,0.2192059177085022,0.07085814512851839,0.6564802645369712,-0.09849940223564774,0.11084854144687473,0.6410168538283755,0.2874003622357859,0.034621938808089774,0.2046528649169256,0.2863393062625224,0.08349295079892007
Thal_PuA_L,0.5185552238873189,0.25893494774778864,-0.20683655497251216,-0.2709490955876771,0.006856086272201159,0.05690355767050786,0.4639833332848386,-0.20686450860125496,0.06805143579785973,0.19104941258359975,0.5890402959826091,-0.10454636665594148,0.3069853353621563,0.3707218252544567,0.44290028387262415,0.5882170028084763,0.44248785746960273,-0.04922704005327249,0.3644467096634858,-0.16078706222884104,0.4315904949197464,0.28109130689817535,0.2957109224961213,0.354830006896262,0.021952677821528398,0.4334604302161798,-0.018124587377071486,0.3214506777833459,0.48573337174845604,0.07369336989117052,0.5738348531961732,0.15442687266639232,0.5225079397515344,0.07387910731230456,0.42755666180057256,-0.21481986025751929,0.08897313760985817,0.48971217883439766,0.4589120809798625,0.33414984529851577,-0.07032132272484645,0.6119163600060226,0.5679582830157333,0.3712869796695849,0.7273160360639068,0.4941510695735488,0.633941815393745,0.43431625141288827,0.02921089925968885,0.27500430947631954,-0.18751586391496183,0.14483475788842123,1.0,-0.06072996025077152,0.33597647395174857,0.5314334236276145,0.3192361218396548,0.18809436921061706,0.5895456761984972,0.0658590619612645,0.30740694522838824,0.15990309951844883,0.4482738494850521,0.4477623821818363,0.40209193328259
N_Acc_R,0.0245990947722492,0.47686177941827046,0.54663703910541,0.5116415604488803,0.26973381231257354,0.3815001444423724,-0.22587004877044803,0.19695117321102099,0.44069064325889046,0.10874793801900202,-0.02829321633094657,0.30176312369437663,0.007425907438693132,-0.2766334800011656,-0.057341751182070654,0.06595525751646317,-0.05815088336837082,-0.3454702161858886,-0.2803195993027876,-0.3133965436187369,0.2637788233330278,0.08213674475233775,0.400474365812088,-0.4337336998976413,-0.03819834713830701,-0.1842790540186883,0.17476794790936243,-0.3286528974363566,-0.3232390045418918,-0.005249443213603981,-0.33926419247769823,0.22954186240084648,-0.04921477156063655,0.5512014215690632,-0.1573268027799527,0.48606819120360345,0.4068398330826691,-0.06878049139198769,0.13785632213077273,0.18024545090211777,-0.18995676673688958,-0.17709870807906983,-0.07636166101177926,0.2868504757799543,-0.22411757040441496,-0.02778533687595133,0.04788662297463275,-0.1692129636967436,0.13058901048535254,-0.5068889679578623,-0.20367926787673363,0.4694022080884646,-0.06072996025077152,1.0,-0.17635358800317127,-0.2680676382013723,0.5549815554050639,-0.4699975673978234,-0.30967589905693726,0.7490348142513809,-0.1998315204644193,-0.3396067526435283,0.08154189441058318,0.07147478828480212,-0.3798043365054088
Cingulate_Post_L,0.5228978710476689,0.18584300972303444,-0.18958664400212935,-0.17401415203799062,0.03500789025276573,0.23596627494757857,0.5014410757253283,0.02233006340470733,0.001795623133943856,0.11590824605396412,0.571284236693209,0.05776539853365948,0.053860159129394326,0.6997844878388483,0.5492748110604887,0.5835749376634006,0.4338168642349287,0.19176692234564288,0.18063148817777702,0.11205016394499512,0.49584893981882844,0.0991734577810712,0.15562050816467526,0.4618269657192337,0.3675112987893015,0.28479370266473286,-0.01716756664126687,0.4992544195923614,0.3315632174977568,0.3113292526273773,0.3099823205161642,0.1955862400099268,0.35058491665210867,-0.05258265956315921,0.47017553537651213,-0.1796095840701202,0.249537747973632,0.4340751493458774,0.2640225557665554,0.3039918398390701,-0.04315624661651577,0.555469909255421,0.36679488866647747,0.37740502566035855,0.4243598194303744,0.2477672845674249,0.46885343252390305,0.3120062890180781,0.11667043129637769,0.47601188823088164,-0.07844517705648871,0.2192059177085022,0.33597647395174857,-0.17635358800317127,1.0,0.35605587710198827,0.1567781208064411,0.44529730295160863,0.4624357730842096,0.0023044022968212855,0.5642201473194478,0.37434938392693784,0.6128822254282061,0.33049354036478223,0.49778569973323566
Occipital_Inf_L,0.6172147609443727,-0.30662736118676986,-0.3496809648223291,-0.4946420396105444,-0.3385918093518183,-0.4237502533218415,0.8405663173095598,-0.6805202050229404,-0.15129121215541264,-0.09899642789955189,0.27391678253194435,0.028520153505958053,0.14797889028672553,0.43003947569895273,0.4082606004605329,0.5027658219852528,0.35882298496458387,0.017540443845988844,0.2676190293117475,-0.20368794369196805,0.11021989269341374,0.3841297586888644,-0.14009313433898188,0.5591774227124997,0.21391594308357206,0.7705248068152656,-0.1361640692738457,0.5225330884852885,0.36897984326524796,-0.05808479140795258,0.6479888552200774,-0.048404627927617745,0.18728372637505245,-0.45265715934869727,0.5891032222124418,-0.39352380854072666,-0.4411468557652209,0.6662041715933533,0.3003878739520383,0.020733735868082616,0.10069380944245647,0.7966289220410837,0.41863211223649144,0.13419188236049065,0.565789669316415,0.7440732071569338,0.4392880203263879,0.25083382576726765,-0.15679656486973906,0.5767142216574845,-0.22113389282838466,0.07085814512851839,0.5314334236276145,-0.2680676382013723,0.35605587710198827,1.0,0.019303072119211246,0.5791364636790372,0.923883685800008,-0.16271445398031859,0.2913885709398244,0.07597726167719183,0.3497529215474924,0.05588469973889224,0.7357880039491445
Insula_L,0.36439580073181504,0.5203933787936571,0.6315363009255636,0.35586763388135373,0.23936426771018257,0.5554797469593075,0.27252086810228565,0.26277651399856716,0.7295779508649785,0.46881103792876055,0.377007432894141,0.18221311738535792,0.22245668177524597,0.11307092206777662,0.47431978680267084,0.5652880335856575,0.37345659050277763,-0.0477077706277468,0.16462499763983032,-0.09686231746133599,0.6621403927802443,0.21077439137063375,0.5444964498591256,-0.03602362776642853,0.12437193993744412,0.1408163683049967,0.20432230370910545,0.14635816368433227,0.04885671507021615,0.12763793160502787,-0.18734212053408847,0.21220857704345197,0.32566531249831654,0.7233033197483574,0.18849941059769337,0.45531342822996057,0.5302818053738522,0.3063079843332022,0.49626283337750293,0.3366699416874786,-0.05761753798653707,0.33172861325225705,0.4293561647376841,0.7814719349506588,0.12613040169824036,0.34013433229265827,0.44410678098234563,0.451746043671421,-0.006428373480972278,-0.15621185671965754,-0.14383755918357322,0.6564802645369712,0.3192361218396548,0.5549815554050639,0.1567781208064411,0.019303072119211246,1.0,-0.15566262032184647,0.1377226796326713,0.8188652605120482,0.35694413686152515,0.08852730116926415,0.31958618979934206,0.5688263502387828,0.08016294741231897
Thal_MDm_R,0.471952181073048,-0.3188391179258786,-0.3176894277747918,-0.4360722186143787,-0.13923823668950075,-0.2829795099984578,0.6183417190562246,-0.31105904706893184,-0.13763813986458695,-0.01905821005215126,0.4669026386441994,0.09984933502303253,0.12662050554762141,0.5803680480576124,0.4970169387850996,0.34646390940803157,0.3303687211409139,0.43896371083286106,0.2572256971695968,0.31859188244431297,0.17087498133533374,0.15718588569940062,-0.19209183586572257,0.6826724180598888,0.4570236375829066,0.44521584342541337,-0.06936710546973092,0.5928937108555606,0.26721581725618454,0.24130711481839373,0.49050217680560565,-0.13877746509038202,0.2798848637635127,-0.42601904937465823,0.5178133089442869,-0.4023065600750295,-0.13403377401917677,0.48945131342610476,0.09621933794909691,0.11432112798901684,0.21850135244678567,0.5968154585000434,0.3788129845757752,0.14153414109914386,0.3281349450886414,0.37118285755292213,0.29818073902012115,0.36672831393223476,0.09169162440091452,0.6717533987736096,0.03402373054576713,-0.09849940223564774,0.18809436921061706,-0.4699975673978234,0.44529730295160863,0.5791364636790372,-0.15566262032184647,1.0,0.6305631355066859,-0.3065740092992413,0.4185991326574762,0.4949015596325473,0.3590021318821509,-0.058972755764252406,0.6706675452191815
Cerebellum_6_L,0.6782517680925356,-0.19581297154506405,-0.2969520938260133,-0.4568505993125534,-0.29740356670660323,-0.2577996473606497,0.9226332754648143,-0.5857196298570323,-0.06056417986495273,0.08503315364568807,0.43268701235355395,0.03601442846482749,0.1975078505978974,0.5472285141819443,0.5723166805862984,0.6398253961878178,0.5450233386485299,0.08629269170079888,0.3496303081085235,-0.1250752277865135,0.2659498396376492,0.3496741730390481,-0.03638723154630521,0.5853262231314003,0.25767737368780086,0.7843574647581706,-0.11457490757765984,0.6280847502287348,0.4049662930520573,0.026538304855474423,0.6337798163558717,0.011209438834633118,0.37726216033907206,-0.3053036907639564,0.7046443040822189,-0.36534604719884256,-0.2782256476764234,0.7514781853776332,0.4418331660056508,0.168863471140125,0.07830948110530939,0.9181568179260268,0.6171485449008098,0.27005090455326797,0.5924258130855686,0.7909621785048365,0.5819621300927934,0.4304459544456149,-0.14739302939108725,0.5989646674104774,-0.1544878131540237,0.11084854144687473,0.5895456761984972,-0.30967589905693726,0.4624357730842096,0.923883685800008,0.1377226796326713,0.6305631355066859,1.0,-0.10843890118381669,0.5519034713482682,0.21332966478641785,0.4494389323531136,0.19639062569761448,0.7527177186405584
Putamen_L,0.16637332882324887,0.4884623321532689,0.8146455423486076,0.6257353161931356,0.31605291714802497,0.5526406820422238,0.0424535501007967,0.31837930414176285,0.6533066490919633,0.35017711112923394,0.19945279838066662,0.317978172567171,0.20235176495175605,-0.03031510483707977,0.23123023800192588,0.2503862570999289,0.2277815119205515,-0.14420150664241102,-0.1049397443007548,-0.13012752868888894,0.5060837201313283,0.14716726409759215,0.4532337966448817,-0.22744461467407356,0.08135882298826515,-0.03490959651860485,0.1650507517509055,-0.12418336397747429,-0.21607412210624347,0.12321177207396433,-0.2600553304945725,0.20545313852495353,0.08281228049861475,0.751869840427278,0.0019742235465337447,0.7029214579553316,0.5445936769853948,0.11294969804249139,0.35775055501726855,0.23866214630107144,-0.15821785271056468,0.08940117615214992,0.17247566905425069,0.5622287636492441,-0.04967294264632793,0.1848616917103487,0.2530509611402326,0.13548292103008197,-0.0028486619438920532,-0.3088122922068867,-0.20790947835661247,0.6410168538283755,0.0658590619612645,0.7490348142513809,0.0023044022968212855,-0.16271445398031859,0.8188652605120482,-0.3065740092992413,-0.10843890118381669,1.0,0.14369640004653772,-0.08059333767740257,0.225843338843986,0.36342220008959725,-0.10781044020179949
Cerebellum_4_5_R,0.4798387175181664,0.22291330616737629,0.02553578456863323,-0.07218821240942683,0.08352939727021509,0.34565534844316526,0.6250675206998934,0.04222265665695746,0.1590474446933665,0.3947912670567391,0.6231704014673923,-0.022601793281972603,0.13762351421347044,0.5546825461128576,0.6925551099601974,0.630277452832867,0.73403391714102,0.3141173137555628,0.26255591006820345,0.1865642708541999,0.5729033645255172,0.03709504562273764,0.2002166946894925,0.37776074711453506,0.26139056083626455,0.2914463937313756,0.012632555647142553,0.49493070914181164,0.29078710235428057,0.389010004538039,0.20765679010841645,0.10084745630509652,0.4558667270041596,0.16102652677142668,0.6135622165416686,-0.030046534166959734,0.2924970558836949,0.5742513110941142,0.47952759422631924,0.23401740777441604,0.00654186489973501,0.663755045426182,0.6535478693762642,0.4742855505593212,0.32674690698837383,0.3724610852293674,0.5255546399391992,0.6081508279856979,0.0016488776722094426,0.41041458980016865,0.013735625212872714,0.2874003622357859,0.30740694522838824,-0.1998315204644193,0.5642201473194478,0.2913885709398244,0.35694413686152515,0.4185991326574762,0.5519034713482682,0.14369640004653772,1.0,0.4476550642509345,0.5176110706239032,0.5068482402845117,0.4447669259617841
Parietal_Inf_L,0.1259146162382349,-0.004737879570922002,-0.13783839538083553,-0.16309756709778409,0.029579500853845225,0.0009757400749499036,0.25686207814543055,0.19905088899948317,-0.061506767148225956,0.278573470930605,0.4271889861630918,0.1482759506074515,0.13243295486766488,0.3861225185975098,0.5921823306189505,0.27159844810306505,0.5498833180223544,0.8561986262995589,0.4684337692840019,0.8549755386392431,0.30131142688280577,0.06616291788661234,-0.18745943797111847,0.7641935538641851,0.32838154733031794,0.0024205787341786927,0.12093813069684961,0.4227961149781172,0.4735747584533984,0.23604683830495565,0.29432320896196706,-0.1001453710653187,0.3539445925254238,-0.08068747056380296,0.2887418344149795,-0.1777161675316303,0.06339479352966872,0.19253157174043606,0.0630248026967571,0.29837010978795564,0.09114827292824804,0.3117097478345954,0.5009982053623484,0.1447881423755484,0.4736577510960782,0.0011697495523037517,0.20670635390915024,0.5638294148578132,0.02190593300171009,0.6390024019275439,0.018971888363329015,0.034621938808089774,0.15990309951844883,-0.3396067526435283,0.37434938392693784,0.07597726167719183,0.08852730116926415,0.4949015596325473,0.21332966478641785,-0.08059333767740257,0.4476550642509345,1.0,0.2696513773305011,0.31291112780904845,0.5664227847564695
Heschl_R,0.7879107799286261,0.2653817305100683,0.03632781074720267,0.03623264011605311,0.06799292866344715,0.417057996080956,0.4791561854475725,-0.021943621349724614,0.07227974818941499,0.0356145935662459,0.6538986622242536,0.14736971529288845,0.2671537076450438,0.4993636802246305,0.6474922703654652,0.7097010148166495,0.5596682597260703,0.19536520587789152,-0.08215706424502943,-0.04361434079050942,0.6328701443233399,0.2312808539382793,0.19907762788871208,0.32616425777498914,0.3411507859230583,0.32612100868715616,-0.04681917317306969,0.3406897774401781,0.22579749893611759,0.17988211189214676,0.20205767571840413,0.19276646844488948,0.33504683658546225,0.1879056532998494,0.45619648675193375,0.020715387349886868,0.37046943880868766,0.5728518736440545,0.29010573717908683,0.4509054876507076,-0.1224523183734768,0.6212259065940278,0.4057529601238498,0.5624385044336525,0.4089351297324593,0.2058559651549326,0.5954816668980596,0.18553793376575795,0.0027899336039558863,0.20184139740299362,-0.07604858141017794,0.2046528649169256,0.4482738494850521,0.08154189441058318,0.6128822254282061,0.3497529215474924,0.31958618979934206,0.3590021318821509,0.4494389323531136,0.225843338843986,0.5176110706239032,0.2696513773305011,1.0,0.3931332002434073,0.34854143933820425
Thal_VL_L,0.34848711087049355,0.31626934600056544,0.22138265360340662,0.2102768005577136,0.21362622470607567,0.5552687276284163,0.23311477581631804,0.2038301258648224,0.4087652453569839,0.32503621324414494,0.5208566800440306,-0.15343845784626262,0.0215687687337008,0.3529275325482322,0.4671680957647747,0.5206765428038997,0.40368305481871564,0.15980857079986072,0.3113493249733099,0.084347015532646,0.5741377461127031,0.1152522877540816,0.2805706519796177,0.21512098595056695,-0.05346665361631228,0.029244812767539173,-0.07747659053194061,0.2978179559453196,0.4137115617281478,0.33139933764753177,0.012710122702996552,0.20514692487663896,0.2390369130173319,0.4660056739008485,0.25799358121283095,0.26197679249918526,0.4549175119401835,0.19806194303407498,0.35852088867111165,0.07220010631860897,-0.0535883659405631,0.32254644073830296,0.4406514947201042,0.5068280968077093,0.4485155791015005,0.13747516554336467,0.38795043642354654,0.44920619410088947,-0.20173437765271218,0.12602283966626804,-0.13073116016830608,0.2863393062625224,0.4477623821818363,0.07147478828480212,0.33049354036478223,0.05588469973889224,0.5688263502387828,-0.058972755764252406,0.19639062569761448,0.36342220008959725,0.5068482402845117,0.31291112780904845,0.3931332002434073,1.0,0.24067478063188608
