,Heschl_R,Parietal_Inf_L,Thal_IL_L,Pallidum_L,SupraMarginal_R,Thal_VA_L,Rectus_L,Cerebellum_3_L,Parietal_Sup_R,Temporal_Mid_R,ParaHippocampal_R,Cerebellum_6_L,Occipital_Inf_R,Red_N_R,Frontal_Med_Orb_R,Rolandic_Oper_L,Cerebellum_8_L,Precuneus_L,Temporal_Pole_Sup_R,Parietal_Sup_L,Supp_Motor_Area_R,Fusiform_R,SN_pr_L,Parietal_Inf_R,SN_pr_R,Pallidum_R,OFClat_R,Thal_PuM_L,Cingulate_Mid_R,Postcentral_R,Cerebellum_6_R,Cerebellum_9_L,Cerebellum_8_R,Temporal_Mid_L,Raphe_D,Angular_L,Rolandic_Oper_R,Cingulate_Post_R,Temporal_Inf_R,Paracentral_Lobule_L,Cerebellum_4_5_L,Thal_MDl_R,Fusiform_L,OFCpost_R,Postcentral_L,Temporal_Sup_R,Temporal_Inf_L,Thal_VPL_L,Thal_PuL_R,N_Acc_L,Cerebellum_3_R,Cingulate_Mid_L,Thal_VA_R,Cerebellum_4_5_R,Heschl_L,Raphe_M,ACC_pre_L,Vermis_8,Thal_PuI_L,Thal_AV_L,Precentral_R,SupraMarginal_L,Thal_MDl_L,OFClat_L,Hippocampus_L,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_PuL_L,Calcarine_R,Cuneus_L,Cerebellum_Crus2_L,Amygdala_R,Thal_LP_R,Frontal_Sup_Medial_L,Thal_VL_L,Thal_VPL_R,Cerebellum_10_R,Temporal_Pole_Mid_L,Thal_AV_R,Cerebellum_7b_R
Postcentral_L,0.26416322748064913,0.4859542277774127,0.0575194916218016,0.30173578032974746,0.04168457762199647,0.2763929564008717,0.20340807961593338,-0.03586299509783436,0.19491721205526422,-0.42764937845162193,0.023277062080624005,-0.2726862587234934,-0.2081612125367181,-0.11531911156190475,0.298617217301955,0.5934711102492033,-0.4203853371546421,0.09684344476562053,-0.3505310143214187,0.17659756270053384,0.23970924397259044,-0.1352267327629081,0.17417411956966117,0.07772962275742723,-0.13409570812890118,0.2832485675917226,0.15170081577209293,-0.13250129822732043,0.1338404210568068,0.2066518158890965,-0.3762687773971057,-0.39612417989360527,-0.4018178462800404,-0.1592941907954765,0.36383710175479805,-0.008188653180362167,-0.07213580966072905,-0.11015602107807736,-0.4441464576999503,0.5310316077532166,-0.03788922009172868,0.04281275055130991,-0.20337323869376212,0.22154942675634878,1.0,-0.4089706765460558,-0.18764286119225884,0.4100149424370038,-0.13321752748064425,0.23790859027720693,-0.021177446237274536,0.009957453953650374,0.19289691074942925,0.06528818502644303,0.4339233846319561,-0.2815543345285587,0.24354324556413323,-0.4140857237424345,-0.14856514967595955,0.12036967105316386,0.1618169912734687,0.3981441594600996,0.1617066668469533,0.35720107079782265,0.2435366004888262,-0.24117932377593881,-0.3749173553086028,0.3849393968784848,-0.27212043575097805,-0.12499072461094592,-0.4002930194575321,0.25130777009367394,-0.1356761871896697,0.3254624952338832,0.2661153064561363,-0.08690234340790638,0.017253095030407083,-0.2827159383019512,0.19602580878065104,-0.24658028772063378
Temporal_Sup_R,-0.29640369518673104,0.11670897306619671,-0.3084021503777158,-0.5603040795863133,0.46385927054486836,-0.49155020964122653,-0.5069666316205412,-0.0136538648683069,-0.05761376690062598,0.8642213899949865,-0.1026187000361425,0.6568185263514814,0.5542561365443713,0.30637886354482563,-0.6128163358914608,-0.17894891880236205,0.6376723758686035,0.1921724700714732,0.6729232270391783,0.13116199367497836,0.18666817979652064,0.15650447461518308,-0.05268643036184011,0.19151456304596215,0.36221856710408973,-0.3517364581787148,-0.1837440082121496,0.5882652714375047,-0.0915699185246858,0.11219825969373799,0.7468288020906536,0.6589787328288865,0.6963309236814652,0.42668613282341067,-0.6193535753593002,0.3977800259076584,0.2761825817839303,0.0643502999753655,0.7877416833284409,0.022075506666591416,0.027143964329826794,0.2507880214032715,0.1675142466690475,-0.2789394414933991,-0.4089706765460558,1.0,-0.04416436575910718,-0.644413195570962,0.5462596560599516,-0.457188052786562,0.1840490394950533,-0.15270149854370438,-0.543288226022514,-0.1135424959240424,-0.22918219173437734,0.441905802638992,-0.5805984418070499,0.6087087144998875,0.19606522741238813,-0.13223888525134847,0.20989769569159614,0.19148471686691101,-0.4290105882310034,-0.5504911160268083,-0.2951968466954327,0.544877562716972,0.5048048458668654,-0.02383973845017065,0.7161008641188685,0.5344312308325074,0.6521606042310203,-0.20853473555678398,0.5107206498524597,-0.46007624860755614,-0.6414280998093765,0.4977258388434386,0.3510913819916279,0.5820284911588409,-0.1912534512854875,0.4066022886888126
Temporal_Inf_L,-0.0563561178523942,0.06368645477380971,0.26661765611838956,0.1742452944291045,-0.07588445119465961,0.26325949207525307,0.13144684521781178,0.39915274442654664,0.2046873838342891,-0.022068515124990383,0.33306170368107374,0.3201715517746115,0.011444257219404987,0.3864252897711454,0.08525226123500633,-0.11781751412552226,0.15303062826534194,0.24590862246768216,0.14149846804940128,0.19878672457466268,-0.12900010194077333,0.06949031950534659,-0.06429082230625736,0.12598861405102804,0.06955951815407459,-0.01592580188802375,-0.11090599747268158,0.10478090322196544,0.15782047854170636,-0.09871711212093347,0.043020641308633326,0.10882699093128616,0.10357656420457888,0.5993905068084167,-0.12404493419916125,0.2908231123892787,0.009837038055465618,0.18649867226527994,-0.048302479963428194,-0.18404973348003362,0.33232414451622444,0.17749937301844113,0.7630688548405052,0.23450244643053555,-0.18764286119225884,-0.04416436575910718,1.0,0.09821341868033419,0.11696167417473967,0.444288501767508,0.18223280691946658,0.06963349549410768,0.008485959562663944,0.17415581666852736,-0.06298370360175358,0.20490062482802643,0.014199196765580329,0.14725758273889444,0.13800866342831236,0.27044140631790714,-0.15023053416911014,0.1125522893176941,0.23780316373195814,-0.03455097993978978,0.18007137937231962,0.3758224434649787,0.5129032666598282,0.2507281066392261,0.28533557904379414,0.2501402309190651,0.1474584393318796,0.12269327076163469,0.16479824153803635,0.3597520927020594,0.12190169866685853,0.2226833669382136,0.14460463050738803,0.06379728642165743,0.2848868433139616,0.2132059671959846
Thal_VPL_L,0.7076947944421165,-0.33343376324919327,0.5563123132112293,0.7955254717776423,-0.5224471259467602,0.8120638662878255,0.4879009543662165,0.162673020636064,-0.2609434911065914,-0.76776332039518,0.3055918323063026,-0.5769023094104138,-0.40565487024450075,-0.19008031480702747,0.6702469103872223,0.5154197927700379,-0.4692164451591867,-0.47530969602183604,-0.3157688792929238,-0.43986658213614716,-0.15918719663334302,0.23287686118184567,0.16592068209404243,-0.4894368638544882,-0.2174170315204946,0.6304116997377625,0.41376972882683977,-0.7222065352232853,0.3087560161180568,-0.35860703620877804,-0.6621551994431117,-0.5322307200051819,-0.6125631094750641,-0.4913083450768088,0.7334546255320253,-0.6753620748244247,0.2598108446421211,0.11878848466539037,-0.6173558230585313,-0.1340320858420037,0.20258737627457407,-0.0006242905894839937,0.033787686251956106,0.40497286636291074,0.4100149424370038,-0.644413195570962,0.09821341868033419,1.0,-0.780483594610863,0.5554499580450799,0.10664935843958896,0.5477602887315614,0.8453048575258553,0.4792722686369477,0.47907009722035765,-0.31271772897801975,0.8430464226595521,-0.3861661834583004,0.2326247991496476,0.4106349648614897,-0.3079450196478285,-0.38188090263967717,0.7800651393373225,0.7751633253344705,0.6326363537946763,-0.5002399155972481,-0.5388092133448165,-0.010505966344358885,-0.6651025708311694,-0.7365243687714315,-0.6646767499886559,0.35671461956629785,-0.7819263709059047,0.3701330865173725,0.9371066566596944,-0.5444491234732213,-0.49223011890808094,-0.4697438695368249,0.4860127705330064,-0.4672651309076769
Thal_PuL_R,-0.7277249269785947,0.6221012960531087,-0.430339136586123,-0.7642278290844428,0.6285287199773434,-0.7303470479016617,-0.45785228577075787,-0.18124388864969146,0.4875889781776354,0.6769010122075053,-0.28082545898552524,0.6403610789593585,0.3671730381133648,0.24771837071329375,-0.6266543339489833,-0.379311572137303,0.38894393928401433,0.7130393132320472,0.18781276490644555,0.6866195203497191,0.16643391941265434,-0.33514929014896405,-0.09834930844079838,0.686099471898744,0.21342341346955254,-0.6682808812350989,-0.49885029840735096,0.9334257036599286,-0.3599863965588854,0.5145348572365251,0.6175394661492929,0.44283022544693784,0.5286775220770401,0.7367078430197489,-0.7348261679621546,0.895762580095217,-0.4608898793206808,-0.1964735691681145,0.4581506826130844,0.38970936360941083,-0.20278390387929626,0.3715305328875181,0.13465433222973952,-0.2920496707830155,-0.13321752748064425,0.5462596560599516,0.11696167417473967,-0.780483594610863,1.0,-0.3868314730128774,-0.07680764604997725,-0.7057685171915848,-0.9039198742638743,-0.5264722836573763,-0.4116005393049073,0.3300705219835184,-0.8563185416606951,0.2565443306063945,-0.11221842267508418,-0.21245552298596718,0.3660606022532581,0.7112066702909846,-0.6020371206500061,-0.6982511355919356,-0.40558492686275144,0.7515371620643387,0.618518793070926,0.4158621538437024,0.7790270035322265,0.9073768443949783,0.6535084347726325,-0.31986081292874435,0.9499026195944851,-0.15255819857424702,-0.8927775096920977,0.8414263001044223,0.6331190094702447,0.4736925990327387,-0.19713581744423803,0.5126057317045809
N_Acc_L,0.3756133875231255,0.08042961306421031,0.4777159132487775,0.5722456459164131,-0.20622324107314577,0.5943021560415371,0.5157282268693896,0.25720055111573925,0.21722980464261044,-0.543074448409286,0.5395882964396668,-0.32852493418603845,-0.40192103267960905,0.1795766245304971,0.7148506643785356,0.27164658827628546,-0.4263026002002539,0.08575283076322264,-0.11168282333494571,0.0868979274497549,-0.19497969380206334,0.11653313602025919,0.14842517294677565,0.00243220806151632,0.02768674244418968,0.43448651602097305,0.3264854720220109,-0.3382348050166437,0.44184674301177906,-0.0923870017820392,-0.47463017852385686,-0.45083304096341575,-0.49369691803696336,-0.006610302397593826,0.3647070578938461,-0.10916849645963705,0.09184225377769586,0.14070652219414162,-0.4865424867448964,-0.0052639796319474364,0.21253000091380847,-0.059793983428319764,0.23586901016718254,0.5349422379457008,0.23790859027720693,-0.457188052786562,0.444288501767508,0.5554499580450799,-0.3868314730128774,1.0,0.06629441023476834,0.2012688027796416,0.5561667351117808,0.25061822031274866,0.367019029147586,-0.07774971125125213,0.566940215535222,-0.36044033596427444,0.044909426295251666,0.3477714362976818,-0.23148498953928415,0.026381062199089863,0.5149053974634391,0.4045550217206029,0.554697461360372,-0.15775807579820894,-0.027235994416422542,0.07270224607121592,-0.35485004212935767,-0.247168181843161,-0.44941001457191737,0.3980009738245051,-0.3211931960736656,0.739030747323637,0.5875594394268118,-0.2191236906326858,-0.13242549099246909,-0.33006827495278596,0.3919446394956221,-0.08901526936258555
Cerebellum_3_R,0.06457434118327592,-0.17114188401857755,0.10931303943207388,0.1653239545756756,-0.08850338880644808,0.3008474249549114,-0.032256088336444215,0.5534698156348519,-0.3236897675878453,0.209431606079472,0.35126084849433103,0.37039773043620566,0.3174790894617594,0.4870231613409116,-0.11041021500011151,0.2263301015018418,0.43041150142180773,-0.22846910841319032,0.343316830325257,-0.29173593160028016,0.3506504894968482,0.2912601781431096,0.13035905386795943,-0.3091338448664555,0.13017047166246412,0.3300628583720002,-0.10482895395075996,-0.026377058033570128,0.06263650081277365,-0.24310138585999028,0.2072436367796335,0.3968756773732156,0.3209998896594389,0.19062498488297283,0.02778905915343631,-0.13593096510228833,0.21934162934928364,0.604730057769558,0.2870576220652873,0.004580389446142461,0.8004942408530218,0.10379903266933573,0.37770297360931787,0.1859046307208444,-0.021177446237274536,0.1840490394950533,0.18223280691946658,0.10664935843958896,-0.07680764604997725,0.06629441023476834,1.0,0.2964547459107697,0.08707586805926827,0.6898091304351546,-0.0694515485277383,0.1945917483207393,0.038314128458731216,0.4278934342663591,0.36483296529323017,0.09076071658768882,-0.007210985310326607,-0.11930966248860254,0.10998185565151262,0.08427290747223604,0.3481128135373776,0.009106642790774038,0.1383260008968545,-0.19236780671374204,0.24237598829051968,0.0200734514492692,0.1902279034506624,0.28346095463326976,-0.1333008117198326,-0.16160462074696888,0.10893950508330398,-0.05568028805463952,0.1665543789518585,0.2796246703373568,0.14181497347845218,0.11824347292628795
Cingulate_Mid_L,0.6028287376090721,-0.6607471051608014,0.2442969947556043,0.5730353774571462,-0.5436047911660422,0.6458200219361971,0.07915184022361381,0.27798075380902604,-0.7379892262922372,-0.23093186679703184,0.20223822722960352,-0.10264428117006921,0.08815585914115139,-0.0030086313930842404,0.22680183686314226,0.34503693120393736,0.1359149945882178,-0.7463491462795698,0.19593753656486765,-0.7634909755941135,-0.08716905936493824,0.4055439738743216,0.1309530441558682,-0.7876992935601229,-0.05403440366881544,0.5171778639853699,0.23108915491035356,-0.6432013657941752,0.4788051696298043,-0.6515842916922713,-0.10638973355540023,0.0663465017218008,-0.058012458306632535,-0.34395374716279503,0.36943522603989737,-0.7233720115409213,0.6169359986748553,0.4077359194292126,0.008022618624180411,-0.46905227023446916,0.34671921547572865,-0.161124615949654,0.1328363688146428,0.045652200729082056,0.009957453953650374,-0.15270149854370438,0.06963349549410768,0.5477602887315614,-0.7057685171915848,0.2012688027796416,0.2964547459107697,1.0,0.6047248535790858,0.5630307735996126,0.1519663536547737,0.005729602029765294,0.5283025291245393,0.1876291694947684,0.35470512760746437,0.19921693773100996,-0.4295443543075609,-0.609832984962335,0.39445397767069973,0.39526376135467045,0.2719998853412789,-0.35735437812313126,-0.18794785443187662,-0.33519340774620815,-0.3012629367303423,-0.621674936911253,-0.16470508426696778,0.258674276338264,-0.7345249376848744,0.009051618462494419,0.6490769940654615,-0.6211072619654194,-0.3105970339383319,0.016825211899458757,0.18262367079858952,-0.37009660158970625
Thal_VA_R,0.6948779065938968,-0.4490155539259097,0.6042381330264939,0.8318371945368792,-0.5488411462711676,0.8158642533382459,0.5737096236384619,0.21741605002223555,-0.2840893000883765,-0.7111028729850715,0.4462138044072138,-0.6556956425500715,-0.4373927454446487,-0.20744622426304946,0.7695673974056388,0.4552709158637487,-0.4989571193130893,-0.5186773122231049,-0.15700527326528382,-0.49425830664980014,-0.15553827125909903,0.34312841947096234,0.1397697460282879,-0.5138515390416684,-0.1833951682890267,0.7487628610926782,0.5531986435414895,-0.8469866672733264,0.4671606007965899,-0.38521027481146125,-0.6825490482201378,-0.5386197386725418,-0.6201057813579038,-0.628846944034132,0.7570556756230715,-0.7628756445272232,0.43005002173716206,0.1852145406427542,-0.5350376694670105,-0.2849776547653585,0.2327541891958985,-0.21171166754882728,-0.0293901215835589,0.43757805954817774,0.19289691074942925,-0.543288226022514,0.008485959562663944,0.8453048575258553,-0.9039198742638743,0.5561667351117808,0.08707586805926827,0.6047248535790858,1.0,0.5331486475665378,0.48641961126228156,-0.29350924208754153,0.9422662889695725,-0.37409413509157696,0.17198666779449173,0.36943444617366117,-0.32929319597161244,-0.5703350269388147,0.7728244932170816,0.7713634789264345,0.5785716778783875,-0.6277019153099294,-0.5455192351168469,-0.33944141713442605,-0.7492644985328811,-0.7976240452093822,-0.7195490282625941,0.40621396784115227,-0.8670534998173436,0.35728712075218316,0.9400268589357115,-0.6830921475850814,-0.5716183560898104,-0.5298297109496041,0.38520049770413556,-0.4023766503006754
Cerebellum_4_5_R,0.4429566317425103,-0.4101011177556895,0.42331991795273605,0.5906668186409236,-0.3613921427128759,0.6312493628466804,0.2706112759989682,0.6828970598713666,-0.44148908925378255,-0.19175993051741275,0.4083929302902716,-0.024055140732904687,-0.0009678825981522612,0.16965666611201907,0.20663210541406216,0.4245746846451504,0.10160980069469104,-0.48507440384963657,0.09444097077955281,-0.5018355037589871,0.27929341418438725,0.37535258052059683,0.1813983888755615,-0.5257007408261392,-0.04727259100658049,0.64824762863057,0.23554011836821326,-0.5025498503429231,0.16176837108154654,-0.384106833872898,-0.20626939026967056,0.0626635490788813,-0.03722914711725923,-0.20645770161407415,0.41565253081788556,-0.5347926969832052,0.45497092674178846,0.5146752320679038,-0.06989745583705761,-0.24477207937710663,0.7622770477030553,-0.04145273045135731,0.2985461850814898,0.2193696368310581,0.06528818502644303,-0.1135424959240424,0.17415581666852736,0.4792722686369477,-0.5264722836573763,0.25061822031274866,0.6898091304351546,0.5630307735996126,0.5331486475665378,1.0,0.20979096873001865,0.008315849461142716,0.4500201099778844,0.18595620659633302,0.31456635458289967,0.26316939144724866,-0.09142988898004203,-0.47745570563947093,0.4818588093162496,0.4695829999683797,0.49341575347560074,-0.32581558189130655,-0.2210300987008898,-0.34375606222010113,-0.18250725506599583,-0.38845335626226296,-0.24349820050712598,0.4520574497153755,-0.5541132820539715,-0.04765107234867071,0.5488031707228913,-0.41136456971844676,-0.19666896764830483,-0.15070086459845763,0.284583365041442,-0.15180499251703655
Heschl_L,0.405773638032925,0.03876345959851292,0.3465892406928151,0.44645021520267586,-0.12348095077622372,0.35979988252418077,0.3027952426340527,0.19632636440014659,-0.0026212861059273034,-0.3982398664158611,0.3089131847034368,-0.35144655319623835,-0.22567379580326777,-0.09029470583737356,0.44574928373995837,0.6102825533258421,-0.38247213144685777,-0.14742380733295113,-0.21808894703627793,-0.12294516064810403,0.09326532802207763,0.02428398746530602,0.14589457023946964,-0.11829283717987149,0.18741815472374931,0.45066057283887023,0.5297926429908356,-0.3860512525081671,0.24543064572803766,0.04661656193033578,-0.4181093715536243,-0.3345615096880863,-0.36125932148662593,-0.33180854001885635,0.40152086409826726,-0.3055256393089752,0.2464311446220658,0.0026652596173025156,-0.37102941873742223,0.1978748476271812,0.06444112905640471,0.008278860099503243,-0.10176547532518847,0.3810327115413957,0.4339233846319561,-0.22918219173437734,-0.06298370360175358,0.47907009722035765,-0.4116005393049073,0.367019029147586,-0.0694515485277383,0.1519663536547737,0.48641961126228156,0.20979096873001865,1.0,-0.059439961034832844,0.5077080074934723,-0.29558139726459676,-0.021141358407936316,0.31740440608156,0.05286544260352781,-0.11897771351009112,0.4351623895858389,0.41962572250028424,0.3977238906767897,-0.364421709835133,-0.3023061090762459,0.0078077967419223635,-0.42344679479724284,-0.39993927232071175,-0.46941510310307144,0.29501936508815535,-0.3318113163375101,0.1934302148419225,0.45339201583998545,-0.18970244028600505,-0.31405425800283265,-0.3104771951963637,0.2740997961104031,-0.1865279096378995
Raphe_M,-0.27582076550764556,-0.021803572110988496,-0.030955269215359044,-0.30589984887739463,-0.028349599564671077,-0.16656802337994522,-0.4090267219206727,0.1630163824682242,-0.16537406641328062,0.5153955848304372,0.02954412249043877,0.577441408924411,0.5030408763128689,0.39948077932979154,-0.3919728845488475,-0.09131536222929475,0.587739493801631,0.014362429706993023,0.4304183770269395,-0.040938615516418725,0.030960431051960238,-0.048626989661885105,0.04590630139893294,-0.07734809440871733,0.3177638210401736,-0.22462448221342318,-0.1612595269871328,0.3368201894095567,-0.040897841981703424,-0.19408950402041178,0.5411433903163544,0.5984372852147948,0.5944220684356061,0.4710183409680923,-0.4167822598884478,0.2559819573668731,0.1654080257459028,0.2449311323068037,0.5614432582508875,-0.0747184526553655,0.19623861369883613,0.23238455677550063,0.25738181425864265,-0.3093653225423707,-0.2815543345285587,0.441905802638992,0.20490062482802643,-0.31271772897801975,0.3300705219835184,-0.07774971125125213,0.1945917483207393,0.005729602029765294,-0.29350924208754153,0.008315849461142716,-0.059439961034832844,1.0,-0.338336813403112,0.49985985673495875,0.28193806119427733,0.04778990124633031,-0.1719474567463183,0.10400295570883729,-0.143226385955487,-0.4290393319398096,-0.1046944779035721,0.44846079190274585,0.5240694452105058,0.006649044370727058,0.5180670497460965,0.29191117602981925,0.5880042888910416,-0.10581784245587618,0.3345929789875103,-0.1535906500733393,-0.31142220834566836,0.36946457213612244,0.1797019135661871,0.5608778757332551,0.05910268074038303,0.37071331530050533
ACC_pre_L,0.6571420120980995,-0.3600106862356944,0.576939064971141,0.8285015438527308,-0.4426535513031248,0.7906880380826485,0.6099448955480945,0.14291493004612618,-0.1713311966350135,-0.7386154587261,0.428058346510635,-0.6782662330548327,-0.49414282121404285,-0.2235848254774552,0.8335653815902807,0.438885336624055,-0.5786419580763492,-0.44292059012015,-0.21534627841516318,-0.4143758338896999,-0.18134503988679568,0.2862715661597336,0.12307628280184442,-0.4101660824037335,-0.23305310489005449,0.7076828392090698,0.5282400312737525,-0.810785978983694,0.4453042188794206,-0.26775250813857165,-0.7119022685033405,-0.6136137932449767,-0.6833344362022826,-0.6200082893341375,0.785822436304766,-0.7142460913458033,0.321599214456376,0.10681614487516351,-0.6083640315110699,-0.20447189492863466,0.1734980393435951,-0.20658658740251223,-0.05388917624781723,0.4490448204504297,0.24354324556413323,-0.5805984418070499,0.014199196765580329,0.8430464226595521,-0.8563185416606951,0.566940215535222,0.038314128458731216,0.5283025291245393,0.9422662889695725,0.4500201099778844,0.5077080074934723,-0.338336813403112,1.0,-0.46837541895171114,0.1292363848699126,0.3621755435919052,-0.2587262524576686,-0.5243035937338294,0.7420053792414738,0.7862508741921856,0.5822890346075799,-0.6518034427299226,-0.5343333150971173,-0.29865898074601216,-0.7431669465410671,-0.7669872362448013,-0.7614058240370938,0.4268243364425058,-0.8166825804348424,0.42145939800453247,0.9253726981684509,-0.6584115074250141,-0.4977878331111634,-0.5785515088968954,0.35715733888732704,-0.410374014914289
Vermis_8,-0.21076163000327844,-0.28622800495508427,-0.34535035471379355,-0.3496124505879211,-0.062137216337933364,-0.18103829592178483,-0.6507795151005963,0.31432115718273324,-0.5022694335684084,0.6811733699893404,-0.2031097328388967,0.7481943752011861,0.6500546835514612,0.3737325906545379,-0.673651729755858,-0.09165375552548971,0.9257722956421134,-0.23255387358548502,0.5622461080668443,-0.2902275758267655,0.1452558292397429,0.13829521843278553,0.0683326349576771,-0.3115034161058992,0.4362124946984966,-0.18535120213640827,-0.40755834409010616,0.2981139647677825,-0.17453720145291193,-0.3933281972309174,0.7642568879416185,0.8765564896357741,0.8739082451537509,0.4349029989774239,-0.5044770915207575,0.08913842544948664,0.25969405030771836,0.315618714852805,0.7992409002480262,-0.26957349162158567,0.3907356242423676,0.21725441869257556,0.36678796023672094,-0.4276367554173654,-0.4140857237424345,0.6087087144998875,0.14725758273889444,-0.3861661834583004,0.2565443306063945,-0.36044033596427444,0.4278934342663591,0.1876291694947684,-0.37409413509157696,0.18595620659633302,-0.29558139726459676,0.49985985673495875,-0.46837541895171114,1.0,0.2842318015827576,-0.08455867618937074,-0.18537692735889977,-0.06302092301737339,-0.2917244850176007,-0.4432944927818775,-0.20172738775387067,0.45002786088930274,0.49500545182577904,-0.04985429867158662,0.615937466793446,0.27467275080435266,0.7803063206457322,-0.237543844221427,0.1947401207039156,-0.4707648005375576,-0.3710110682552628,0.1896429359181777,0.16467183081496745,0.672111135287334,-0.0830313484652421,0.14043892506756214
Thal_PuI_L,0.06124847051890315,-0.3591775296652967,0.347010234184162,0.10909022602624707,-0.27627817819993455,0.1901276256828181,-0.030502973615063562,0.16199926264697687,-0.40524424742214715,0.2449036757109168,0.2527034417787357,0.2854212912814729,0.30925928540621805,0.06974317763636526,-0.10120181520151272,0.10140908106551576,0.36429551506837704,-0.3744331404914847,0.4459057475597354,-0.4095415662345812,-0.14599402940710146,0.29000680599295736,0.05606655834806602,-0.4383856927598952,0.0988918304297961,0.12133498128083225,-0.0004937367475202976,0.04623167820028433,-0.10752982943902709,-0.4272157528080274,0.288160945586228,0.31820274996358716,0.29434768929514804,0.10974105609526272,-0.051221941687417234,-0.21755130113703255,0.335530249584727,0.22265465853632693,0.3613074358229974,-0.2933361774827515,0.2525236939518144,0.322916233793388,0.17875075112093927,0.0439009143823922,-0.14856514967595955,0.19606522741238813,0.13800866342831236,0.2326247991496476,-0.11221842267508418,0.044909426295251666,0.36483296529323017,0.35470512760746437,0.17198666779449173,0.31456635458289967,-0.021141358407936316,0.28193806119427733,0.1292363848699126,0.2842318015827576,1.0,0.25283663791187644,-0.3623360474219708,-0.25749948601504086,0.2982681690459404,0.08859433749663166,0.37345782637989816,0.23792054785103156,0.24483501559485316,-0.22829194165683406,0.16591471875631286,-0.14448054772133595,0.1942750676660897,0.08509279973878847,-0.16058977518121947,-0.19772910636912183,0.17516379431777646,0.06905214058700737,-0.023688673577094855,0.3264969225365359,0.33830634080303273,0.1921407250717122
Thal_AV_L,0.19362564282641348,-0.0199458827792468,0.4682504772168069,0.31338906779375375,-0.1795207339842177,0.45236675217317646,0.2805637767672364,0.2445990451054903,-0.0493650631070926,-0.18087243877155545,0.33114935679338864,-0.028828530403993687,-0.06897320762723728,0.0009567744906224583,0.24767431367940976,0.22978523213011595,-0.08172572964436667,-0.06868438003752914,0.009580344115438287,-0.06368334380814872,-0.07951607775984122,0.014030521577614958,0.14442311335185948,-0.11728723127703797,0.05638780910903427,0.26565497991636894,0.27450745083509037,-0.13953383692980328,0.12689445086333356,-0.1373890534316546,-0.1700229367008923,-0.060506612822612216,-0.10459373962447419,0.0468613273699212,0.1789666780386719,-0.1090968330094052,0.13293791966338905,0.058232307120109676,-0.17230613929613403,-0.08516208542228487,0.17426735356260453,0.3072477965542904,0.18913177427525385,0.2442839391701145,0.12036967105316386,-0.13223888525134847,0.27044140631790714,0.4106349648614897,-0.21245552298596718,0.3477714362976818,0.09076071658768882,0.19921693773100996,0.36943444617366117,0.26316939144724866,0.31740440608156,0.04778990124633031,0.3621755435919052,-0.08455867618937074,0.25283663791187644,1.0,-0.1489493335845287,-0.0768248634903567,0.5608310214535547,0.2881443835641228,0.34575060166911464,0.10357600805254011,0.06689989295434665,0.06905081532573497,-0.10643191488784122,-0.10603618868879006,-0.17613025563361118,0.23292515249798929,-0.1873765881956912,0.2622575589784729,0.38429021980233163,0.06628028526743918,-0.06219206155869002,-0.10149145152616001,0.5920857635323431,0.02727595897654972
Precentral_R,-0.16034010030027554,0.48350757794614985,-0.08646615133345081,-0.1639443423831499,0.7853073079538274,-0.31131370173216505,0.029817511217625433,-0.026149369199906028,0.46889394778474847,0.08006264821847545,-0.15731441233502602,0.03670232740316101,-0.15543754923765443,0.114800411116799,-0.13016289535553682,0.048555835195537,-0.1856483949112454,0.4909332976385339,-0.32848768180247395,0.4696980342214936,0.6926230199446298,-0.24698065727205232,0.08047702222206292,0.630816332581148,0.0101560009072726,0.02275272032683697,0.05473356481244133,0.29210547655589814,-0.06651758316760653,0.8683357953654346,-0.10778997885257433,-0.11978817875239184,-0.11709617555435,-0.00010942179422060902,-0.052035428346111016,0.31337667052161666,-0.20715119459127984,0.013086023418069885,-0.1885097954599589,0.6102974963710827,-0.008221971895444652,0.1507777482488109,-0.11442202111424173,-0.011123665553916627,0.1618169912734687,0.20989769569159614,-0.15023053416911014,-0.3079450196478285,0.3660606022532581,-0.23148498953928415,-0.007210985310326607,-0.4295443543075609,-0.32929319597161244,-0.09142988898004203,0.05286544260352781,-0.1719474567463183,-0.2587262524576686,-0.18537692735889977,-0.3623360474219708,-0.1489493335845287,1.0,0.2614355773880835,-0.19644158474155052,-0.0835361587774819,-0.11670659764566979,-0.0323495242004094,-0.1455451610419977,0.04907027242455962,0.11346947928679064,0.3755744765450683,-0.11955051247737286,0.08764230500347606,0.33756050738880505,-0.17663072298586774,-0.36010267054825074,0.3210501365537636,0.3130797943877056,-0.19534952802747857,-0.2801113208878815,0.04484623632000025
