,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Lingual_L,Lingual_R,Occipital_Mid_L,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,Raphe_D
Temporal_Sup_R,0.5604272394201822,0.6698977236729605,0.6188428680801169,0.6265075738360684,0.4996407616139446,0.674757721,0.5445549667476492,0.7689021671714528,0.6144225774346567,0.6718811063869284,0.37573241220543374,0.47771236771361497,0.6134679355058894,0.771309137,0.5763136697329017,0.7190808329493023,0.16625394181509595,0.14487176141150387,0.5621476771877222,0.4979735344745589,0.24958059556817522,-0.120059062,0.005179535,-0.037359494,0.027705475007802828,-0.067697873,0.076593925,0.1187893821678952,0.1851603385166337,0.30420188552043126,0.3169888230334663,0.12063748351106064,0.6300424788273218,0.7359265123464275,0.6150633492160035,0.6420731183968605,0.47066123929819614,0.3827794851634108,0.6276790091427223,0.7316762267190716,0.3902840630147297,0.5234728179999043,0.4301160614429039,0.35331364630685697,0.43113985016490886,0.4112530518721918,0.21597689672901016,0.38242880986325756,0.4256463209555485,0.080185232,0.48687643189460034,0.7918406322866536,0.597989345,0.610534076,0.19398084741760555,0.23025172705281036,0.48101103803966294,0.48899438839194515,0.4376446968199494,0.6742939664603097,0.20473652467492445,0.29796117908685765,0.4366590629761756,0.5522218542732743,0.7213946994390021,0.3606132869406949,0.3395141044539413,0.4086092957862392,0.34893917213270315,0.39020880149442844,0.3072484128306405,0.29309919815115765,0.4803464510252603,0.37237194122827716,0.6611795340366564,1,0.10081286401356065,0.2598188141159788,0.22262726229466748,0.5095894040585132,0.035748869,0.16384061516635884,0.2870755130660823,0.6869671156416066,0.098975095,0.2979272382686078,0.12177561765870308,0.12232724081999903,0.3086494848638336,0.6515636204831692,0.6469800071265808,0.6218048166465217,0.2599836174828958,0.36530460597441977,0.1434715749712636,0.18257048260281014,0.3518919519370103,0.1658602366841705,0.21027662558552984,0.5883662706877115,0.566639172,0.38547138644558415,0.40155932820066725,0.4733751060927115,0.2037544270953288,0.32026901208873204,0.48940880630994194,0.3806105851250356,0.36202586300302264,0.49882673350073714,0.4244596893579182,0.47126241527322066,0.5335783643598039,0.26857448530632033,0.22498272237117273,0.5077616094542855,0.11162219491580688,0.43110915534981487,0.508821725,0.557922933,0.4832147569617004,0.5139427906795971,0.21960969034902456,0.4593818399870609,0.057774955,0.3312426215053557,0.3701380370097887,0.3716836001917966,0.034370166355014754,0.47247118428866214,0.4608927342419127,-0.079873783,-0.051167496,0.011762412738006846,0.32243233287365924,0.5606288959811886,0.5114565527475251,0.23767628775142619,0.087301108,0.068587288,0.41217106784169943,0.4907192645003317,0.5614238544479518,0.40956384986066396,0.42344047073218455,0.47971895091523736,0.216728239
Temporal_Pole_Sup_L,-0.012880512,-0.179296489,-0.033101437,0.051178941,0.1538218960149954,0.24442997577737655,0.002452854,-0.175163722,0.2305194111438564,0.320569764,-0.021648629,0.047233256621513064,0.042269873,-0.045264046,-0.004919247,-0.053286693,0.4799337761076463,0.5025669301115534,0.19869558886818764,0.11275193403376013,0.15427148766828833,-0.186938336,0.5639037273476589,0.6326742795752756,0.5767896930737397,0.00266288,-0.13227901,0.3529567377360826,0.3538264353377259,0.5865826622538327,0.5016408159302793,0.059430618,0.25916583057804154,0.3240703111584506,0.11391430772936784,0.052566512173359295,0.009057428,-0.119610703,-0.080700145,-0.029921224,-0.260948256,0.21058902437704616,-0.319691964,0.4653098872387972,-0.428051537,-0.3879011,-0.470244369,-0.424836864,-0.335068167,-0.590123215,-0.324532094,0.001909289,0.2620615121655792,0.12229211293190971,0.027882535403693967,-0.096186986,-0.034925585,-0.11937589,-0.23726019,0.009760042,-0.366754324,-0.233663638,-0.055677047,-0.025298762,0.090929292,0.076359659,0.33870128789188875,0.3114896960520346,0.3728484361806359,0.5108762955924558,0.06792221,0.1164452391185397,-0.249013804,0.15507281860448305,-0.015668981,0.10081286401356065,1,0.6636644187934341,-0.398766206,-0.45817048,0.7140491903372705,0.46567364148691986,0.036010059,0.10741001796214218,-0.585292477,-0.400938904,-0.468179262,-0.268112371,-0.509955585,-0.185575779,0.006756171,0.014157015279721451,-0.541278262,-0.46526625,-0.454563967,0.090833895,-0.186006208,0.055055395763005145,-0.611117248,-0.201524756,-0.086288788,-0.544234494,0.045847124,-0.103832885,0.11288059930278009,0.16630584057004533,0.3210063302160667,0.6447105585491396,0.6167410075403092,0.19435262376323362,0.5584399094656397,0.6722811686569338,-0.314330228,0.047170037,0.15713318452240055,0.03934071,-0.288893879,0.6582349461181453,0.260797195,0.33542128354142187,-0.129136476,0.061447827,-0.116252785,-0.366224781,0.20811701248162356,-0.430692555,-0.11380831,-0.196317212,-0.542780441,0.21866643121136953,0.070974011,0.25019216835635644,-0.080100881,0.14389115245884793,0.21075928368244015,0.39310448982258206,0.45536449952103314,0.1785999439135092,0.3634430427692155,-0.279075349,-0.348000339,0.15926864173940036,-0.226278301,-0.30853819,-0.282820472,-0.318273637,-0.350060381
Temporal_Pole_Sup_R,0.011688911,-0.194298894,-0.220046353,-0.020217283,0.1352832716865577,0.1528489873645323,-0.138315675,-0.015392601,0.1826842654898097,0.45192725940110684,0.1601984960267016,0.2190756478721972,0.000394324,0.10897790226818525,-0.07221533,-0.064589893,0.34103481375362965,0.4258193946034145,0.1359735592753926,0.2461563097505914,0.16765561035859586,-0.15870106,0.49098124231635654,0.5419718955430364,0.4854125803544469,-0.091653852,-0.32083551,0.31545014026765045,0.17401153116380388,0.6897143136750002,0.4746069830793591,-0.058279112,0.26277651399856716,0.5329147093399382,0.11354185495529757,0.042859425,0.022330063,-0.077376806,-0.173047747,-0.028298022,-0.208889145,0.21515410249753392,-0.35150547,0.3413210089507554,-0.321478102,-0.38058431,-0.297134835,-0.498375921,-0.32833999,-0.508437968,-0.415116155,0.010466349256082268,0.3330264157059464,0.19800370028041625,0.3209961786441571,0.15317416380860344,0.19905088899948317,-0.080614846,-0.248107244,0.1210672498568063,-0.201623141,-0.003755095,0.16663571347715242,0.096973376,0.16085286575581642,0.18173178587320782,0.23902406872710763,0.23222587939213524,0.31837930414176285,0.45569479355740883,-0.060067227,-0.028298238,-0.303030203,-0.021943621,-0.179552977,0.2598188141159788,0.6636644187934341,1,-0.49795314,-0.231129859,0.42998505699096173,0.3087682051064515,-0.265289249,0.19956470593994724,-0.62132593,-0.417754393,-0.48239562,-0.148054266,-0.486201346,-0.050392544,-0.060204887,0.042222657,-0.58571963,-0.475343372,-0.471842602,0.1729965924070053,-0.333749661,0.045334436634341224,-0.377008113,-0.062412383,-0.099860831,-0.464840026,-0.048335747,-0.046577076,0.14241644128016098,-0.005277024,0.23344625039032516,0.4394654450812285,0.5233105453591805,0.2038301258648224,0.552481127,0.5391856920095828,-0.107636757,-0.03048986,0.20777913185376573,0.052120634,-0.311059047,0.532231098,0.2689359941801977,0.19580532840965276,-0.027058831,0.10169976688480217,-0.161992026,-0.378438944,0.1877882698572805,-0.241387712,-0.148264702,-0.206864509,-0.4809168,0.36133928269398746,-0.026532243,0.29943522477527024,-0.090404868,0.17634849116877394,0.36039856778322477,0.3981026515363324,0.4594774720796642,0.15020705885245225,0.19695117321102099,-0.387377616,-0.276001187,0.11665833595028727,-0.261694903,-0.182422187,-0.37665894,-0.231771897,-0.129371513
Temporal_Mid_L,0.5685162350379649,0.5456514879851017,0.5770741592263926,0.3204058308023105,0.4450383150360338,0.35882097431297744,0.5155944935343812,0.3300865835071044,0.34577205822710944,-0.258708974,0.15034677261584184,0.098530885,0.6479808529132564,0.4107371299534409,0.5276328025101837,0.5951878370800682,-0.256373094,-0.294343121,0.2525149870082026,0.10806453733286434,-0.119321911,0.1933400395594895,-0.344884981,-0.410772409,-0.314905317,0.087893155,0.28465974144947015,-0.106888611,0.090251728,-0.435172149,-0.002052614,0.14085894287953507,0.13030250914773703,-0.103650352,0.4568273847869703,0.5355258928606373,0.6008813716282464,0.627015239,0.6538992518963979,0.583627489,0.6679268571351853,0.1681854420215722,0.6526023504157603,-0.342737854,0.8084579354298038,0.8226939394858562,0.6905629049398937,0.8630976942038004,0.7839692545299902,0.8388037694929552,0.8747486395666093,0.46805157166369094,0.21510311022502773,0.2860243453540603,-0.097340395,0.14222671239944407,0.22616252982799484,0.5102667928872129,0.6955057345217669,0.37424644874116963,0.6298486240756704,0.44895109560593266,0.2800896911637428,0.44058994367948057,0.43102262021136073,0.24494818309328936,-0.032592825,-0.08036782,-0.107886394,-0.157113424,0.091381733,0.079444671,0.7337108621623505,0.6152869483402642,0.7422275364353659,0.22262726229466748,-0.398766206,-0.49795314,1,0.6121569496602574,-0.453072118,-0.208371682,0.8010732457074443,-0.040769151,0.8284818048620674,0.6423902653521678,0.6309619396619993,0.3082776953877171,0.8515029304509413,0.5024222576067675,0.6690959137635302,0.5056795005798725,0.8973083378456349,0.8679714236438432,0.7097958235159855,0.3680537672709741,0.7805865992829073,0.3287742232159618,0.5483432286413404,0.3692297617696671,0.6670464862388206,0.7787121124028229,0.24770088499542442,0.35124541850083235,-0.150533265,0.020420751260279615,-0.089002526,-0.2137609,-0.279912432,0.22136925584679934,-0.274794694,-0.214025571,0.6472032332802362,0.12669342167217237,0.038708202,0.47487165342921095,0.6396796708149586,-0.134778456,0.083743919,-0.051553592,0.49053855764234544,0.21146953031879903,0.4846835318352762,0.6180500709744673,-0.033864536,0.5616952763022132,0.599182081,0.5489005815292094,0.5560632599411174,0.07258848,0.43343067548527786,-0.173589917,0.077727788,-0.176219427,-0.122404437,-0.081893637,-0.161997666,-0.128934028,-0.262451242,0.5845383679307825,0.6369665917795648,0.2127313363125448,0.5326793710958941,0.2579565162588034,0.5886260483195827,0.6049899031810222,0.40557074381161207
Temporal_Mid_R,0.6284094936848754,0.6268708835584328,0.4837082285321834,0.36015358787550694,0.24129377598509164,0.3266082550208332,0.44407419109099094,0.6083884779594194,0.2620506441921531,0.077088405,0.25060913736738893,0.2456600613468524,0.4345104876945156,0.5679309400498573,0.5151551804528879,0.6223246521917793,-0.072677264,-0.094316809,0.21086852899388925,0.2117666478284719,-0.076505859,-0.003105206,-0.162511534,-0.281908043,-0.175848815,-0.018171482,0.1747711796167792,-0.077893334,-0.072725944,-0.272630164,-0.038259929,0.11080711913572162,0.2943143385889734,0.1681590710874765,0.6037750484339492,0.5824290480983256,0.5059056872845077,0.6439659322029465,0.6515775979518895,0.6087242217427055,0.6382971211340525,0.2530112602935438,0.574232683,-0.102126482,0.7610127775464544,0.8104854818668816,0.7076806494199137,0.7339455593381944,0.6791667422952185,0.7719339923137604,0.701677468,0.5817291453350827,0.33335746193951354,0.43338907396561954,0.25856794303786745,0.33164776293867065,0.5009078729097822,0.5302881288421863,0.5941481522824968,0.5430284708507954,0.6922153111503974,0.627538352,0.503786818,0.5329819614376219,0.5362445335907169,0.35658296803392947,0.10475212251342442,0.076620138,0.099450872,0.021443067241495733,0.15528134171581068,0.18794120206917278,0.556436049,0.2526366179694109,0.48342327347832353,0.5095894040585132,-0.45817048,-0.231129859,0.6121569496602574,1,-0.503879292,-0.120691925,0.34777646949598334,0.40276921556085965,0.6315396378009384,0.668990604,0.573441939,0.36929376344964354,0.7049108111346203,0.6087882482635338,0.5672134956046487,0.5042922478466886,0.6903190952078915,0.7323465125710173,0.5192225888951226,0.2840147468254254,0.5387228368247857,0.24220681056699098,0.6461098697597528,0.4257805045613231,0.5689207433737505,0.718336708,0.307594019,0.5105958960952454,-0.09927333,-0.093206908,-0.027986377,-0.192139634,-0.125745802,0.35434327048573694,-0.039676875,-0.15438966,0.7752325107191039,0.18672065034933924,0.14930025960564344,0.451417566,0.4847162412015386,-0.142590336,0.10468441286549177,-0.002461127,0.3309555759225912,0.256935398,0.2398979275924446,0.6966325491349159,0.09983751,0.6854723635446419,0.5682609437852049,0.48831382408845586,0.5228818331639942,0.30084896793708094,0.21912937017412273,-0.16291649,0.041578833,-0.22996358,-0.092606877,-0.046644965,-0.146160362,-0.011559392,-0.237631162,0.3262242560923494,0.5660639249136465,0.18995562673337674,0.4687453474448492,0.5427053850635781,0.5319849053648329,0.7195759605219146,0.4932423785631822
Temporal_Pole_Mid_L,-0.050283614,-0.243821656,-0.117112272,0.014675266845271952,-0.021357992,0.11080461378423948,-0.036149157,-0.126520612,0.077933925,0.3070841380438635,-0.131106783,-0.106583615,-0.043246433,-0.057302673,-0.005563139,-0.132251221,0.24486387017706143,0.18115773020638087,0.094154543,0.058056064,0.16910382193379564,-0.012963352,0.19286702777523615,0.24821395499297166,0.1750506071112323,-0.149779648,-0.274610499,0.004225281,0.2126862527850411,0.3956647016594448,0.202400167,0.067568742,0.017753011774820814,0.13257095367782631,-0.017240691,-0.053083516,-0.049463201,-0.202106904,-0.196189999,-0.113554041,-0.400077103,0.082589008,-0.335973215,0.4322861726043481,-0.421336708,-0.460771045,-0.425119697,-0.499012935,-0.372208941,-0.559665273,-0.436683321,-0.047574952,0.22871397637579904,0.05500599,0.14121820234448054,-0.001928665,0.006028188,-0.154662025,-0.219414036,-0.109012212,-0.309102336,-0.187779872,0.018302297,0.012659522025030217,0.049591837,0.11071906364284226,0.23194377838780192,0.2086852037129331,0.082797569,0.2367141450845602,-0.001799246,-0.002529454,-0.267396052,-0.050129536,-0.13868464,0.035748869,0.7140491903372705,0.42998505699096173,-0.453072118,-0.503879292,1,0.4531198236890229,-0.112881457,0.078926816,-0.651619749,-0.547345478,-0.597558284,-0.447449381,-0.540746424,-0.326313718,-0.142998645,-0.107772902,-0.592353198,-0.56953089,-0.590654117,-0.077956017,-0.314440139,0.009597767,-0.582417233,-0.194744841,-0.179344188,-0.549595793,-0.084360652,-0.266358837,0.24328516437891443,0.18347021343071612,0.2643792218892717,0.43406347076851143,0.3093862783179264,0.017907704485235012,0.4403818728408957,0.4939410978142502,-0.389539931,0.12794334356377177,0.11925721196696192,-0.022884126,-0.204283263,0.40495011,0.36184589048096366,0.2763526623051964,-0.169490131,0.012761673,-0.032362764,-0.391403667,0.1397490923885913,-0.428061451,-0.165342102,-0.306520234,-0.462125828,0.060494033,-0.03333853,0.24476248259421277,0.099327645,0.20438130973431262,0.16475885367826854,0.28902787326155904,0.32102969807026405,0.11320067749223461,0.2038765893572382,-0.327625892,-0.310963807,0.041034347314324676,-0.161089719,-0.242203214,-0.237478937,-0.334994287,-0.319647062
Temporal_Pole_Mid_R,0.075703571,-0.021339642,0.049571667,0.008785203,0.075739476,0.23845036577622294,0.13126427097756221,0.11050605510876116,0.25819019092286205,0.37160389779554814,0.015169581313021256,0.094488835,0.033380373,0.083131011,-0.022741059,-0.007455083,0.5589528002405852,0.37116055618779137,-0.017481211,-0.093737587,-0.064849864,-0.204439412,0.19560417541127723,0.17450697973958862,0.30470187973053053,0.043259733,-0.105263043,0.1000646853819646,0.3312459005034689,0.27033748415539716,0.2770943149681869,0.15623191170691214,0.23936426771018257,0.2176225925539829,0.070919631,-0.035150388,0.03500789,-0.003672726,-0.056989522,-0.022556555,-0.157151276,0.049427821,-0.206794455,0.27505643681062847,-0.175628321,-0.14591074,-0.229432837,-0.2442488,-0.180386337,-0.247067095,-0.170630612,0.12364869535978464,0.200492748,0.1306533943448806,0.085303621,0.021892097404923556,0.029579500853845225,-0.007000196,-0.051543783,0.069285223,-0.11655949,0.006098531,0.12098634441720953,0.059588561701450195,0.092145132,0.1824582963285151,0.46806185425068036,0.42942205373093645,0.31605291714802497,0.38801430101052037,0.16853848275766725,0.090027981,-0.086826925,0.067992929,0.080763766,0.16384061516635884,0.46567364148691986,0.3087682051064515,-0.208371682,-0.120691925,0.4531198236890229,1,-0.040382771,0.25575961565114824,-0.329150248,-0.171608304,-0.237727849,-0.163172282,-0.273166112,-0.075809241,0.045010029166045955,0.083529397,-0.297403567,-0.209113713,-0.422239412,-0.083689817,-0.04292512,0.1348280541283127,-0.321281377,0.015643611795214365,-0.086983462,-0.310492969,0.086512039,0.11193930261988551,0.055305892593854156,0.071012924,0.1786339995102163,0.3687922655970045,0.4031792854509883,0.21362622470607567,0.39799508278642903,0.404624285,-0.030282425,0.07183031,0.15212236350889902,0.2595283398987222,-0.139238237,0.4308537489780144,0.3057377780897348,0.2808579723365465,-0.049442598,0.1023310491386432,-0.158152246,-0.133116412,0.084088363,-0.073238638,-0.045070716,0.006856086,-0.222197001,0.1332260973551344,-0.025148202,0.14239492364148595,0.053687999,-0.038062031,0.093498785,0.26363568989160197,0.27565577128526364,-0.041158366,0.26973381231257354,-0.089618125,-0.109252997,0.030638488,-0.121093114,0.036643464166601705,-0.166888301,-0.158633956,0.061142787687669335
Temporal_Inf_L,0.5331359849142718,0.49781241790219694,0.643026152,0.35712113849108607,0.6248173199754786,0.5533364170538143,0.5936139775071159,0.23164328695104888,0.5530371999999572,-0.070057134,0.16396882753580871,0.14569280123914602,0.7225523058777982,0.4242079495938767,0.5255667415661881,0.6463693764911637,-0.01142959,-0.020438118,0.34640420698720664,0.15238626202669686,-0.011242192,0.036437896,-0.077324705,-0.11541976,-0.065853423,0.054741786,0.33112753388189164,0.069719919,0.14739431084797666,-0.248477749,0.3047059201593956,0.11127233864674409,0.36439580073181504,0.06991398,0.4807607504953169,0.5389461860932446,0.5228978710476689,0.46365043772597686,0.6293745607221363,0.6114842174382806,0.4812544488645866,0.1965430034619438,0.5156107845589997,-0.152231654,0.5726311,0.622245488,0.40563552383028895,0.6958630035272668,0.6062324823126769,0.4710457079388549,0.7735873687747967,0.5004703149222104,0.2665896562536757,0.3260017134506751,-0.229538335,0.020369019232193673,0.1259146162382349,0.4761123764811878,0.5723889848613841,0.4392921452366097,0.3724393338293562,0.22799462960258893,0.1478812836692667,0.3732612642352749,0.4622851036614539,0.20406129496328893,0.23988357473923963,0.15280136534101801,0.16637332882324887,0.15383360333076165,0.18195617742563058,0.23230195135369627,0.6350224297447277,0.7879107799286261,0.7886257546832559,0.2870755130660823,0.036010059,-0.265289249,0.8010732457074443,0.34777646949598334,-0.112881457,-0.040382771,1,0.032520389452058346,0.61332677,0.5116580052993935,0.40896497994557496,0.25396631163199945,0.6100959729593558,0.419168873,0.6656031587950744,0.4798387175181664,0.6782517680925356,0.6889464776958224,0.5521176793796049,0.3727504017939026,0.7482197511807773,0.35959611311202666,0.20050551509055295,0.2665462368355556,0.5879045487477198,0.5151523978929171,0.3612198938548477,0.34527353623459156,-0.021964507,0.18487512896973507,0.11850603810025398,0.17259036045285472,0.091426773,0.34848711087049355,-0.011924224,0.19580936052446513,0.4896329457346965,0.12993376732417003,0.11178978568290585,0.514375068,0.471952181,0.23070400631689314,0.19981030610042652,0.2332807057523896,0.4808817587677676,0.285319341,0.4629799613484447,0.4563533282778608,0.007052045,0.32251740292965125,0.5159599249663867,0.5185552238873189,0.2362911230067753,0.1535721060305983,0.54925339,-0.023268345,0.035497519,-0.150216284,-0.112634522,0.17358292200143643,0.13496699370761037,0.004462946,0.024599095,0.45438221973668474,0.4576979399510748,0.3733605787477658,0.49146467856401505,0.025863426009465975,0.5127448404470882,0.43551089553828304,0.1638801215669488
Temporal_Inf_R,0.346957666,0.5172387230897503,0.46802692898809806,0.4470158371043338,0.1905220375658069,0.39699049792867636,0.398308857,0.602229368,0.35429060883966595,0.6044982445576482,0.1220848315180638,0.24378510511515258,0.2733751322794573,0.5020693191929905,0.35794640538646294,0.3790842399273798,0.3025609546280286,0.28373656121090757,0.3479913202812241,0.28402837842531475,0.17422752637772426,-0.253109883,0.11719832020655582,0.056060330904366656,0.1418294430445656,0.054386362,0.073085921,-0.002747401,0.072326298,0.24888950493595974,0.19967026507370825,0.14446373457527134,0.46881103792876055,0.5491095831469002,0.3824238967341709,0.35624959580468385,0.11590824605396412,0.15077572174553128,0.4698301601177384,0.5103425631320472,0.1986840201194245,0.4331129535890568,0.31852282758043604,0.5565650060323433,0.1325112390150666,0.24295736327989767,0.024195663,0.1985536573697281,0.17191421199569484,-0.078994746,0.2563977185352391,0.7093708155394596,0.3879723953544893,0.37696035153993795,0.135064738,0.067219405,0.278573471,0.2183005380939504,0.17620769702630232,0.298794348,-0.009161624,0.064174229,0.1806689269495091,0.2366565208555548,0.40181382392393805,0.17673436881075918,0.3797353541972938,0.47320674808102836,0.35017711112923394,0.3311871336380153,0.2984053494089225,0.3248678762633321,0.3479938196400003,0.035614594,0.3382542136108208,0.6869671156416066,0.10741001796214218,0.19956470593994724,-0.040769151,0.40276921556085965,0.078926816,0.25575961565114824,0.032520389452058346,1,-0.023721413,0.3516199431817209,0.020437350256174616,-0.059422551,0.1016799944912222,0.41482250378003366,0.36683489741214576,0.3947912670567391,0.085033154,0.188894864,-0.012424248,0.027801841016510273,0.2097196565366249,0.08186772,0.013374052048955204,0.2954353551789257,0.2677542840731553,0.2189148999392587,0.5473684336934663,0.5146228525343537,0.040436763,0.2124599994954584,0.29032446331234507,0.324934314,0.3881743827875234,0.32503621324414494,0.31972073474712837,0.38292892910453674,0.32625697431756473,0.14787917550115873,0.15953914786396356,0.29762078898115246,-0.01905821,0.32300901970415113,0.3954200209368557,0.5604750647480246,0.17786288689268578,0.2671744842773197,-0.044571658,0.2930986192391863,-0.03031547,0.15509917815659466,0.2593630163134388,0.19104941258359975,-0.019618048,0.3036184125398286,0.3570711073872493,-0.031960893,-0.038570459,-0.011790121,0.20745849669344527,0.34437668238286867,0.31502271974258805,0.3063301556152475,0.10874793801900202,0.041052652577811516,0.18599925234086875,0.340946354,0.39103476337795995,0.36160906373257806,0.28421288376196646,0.24323159252446333,0.018329983
Cerebellum_Crus1_L,0.3068338415793717,0.45285681322519156,0.460308659,0.24691499830110122,0.1830372191998346,0.13091023470188276,0.4555416180513293,0.2908596556765842,0.2173172618980579,-0.257518371,0.15855864219798704,0.07664976,0.38035501924691745,0.315298741,0.31111454687974754,0.4020091860759166,-0.208588931,-0.238313862,0.022823732,-0.097253289,-0.14824862,0.058467284097376636,-0.306111043,-0.428114675,-0.250145994,0.11042060160350863,0.33689198310205704,-0.048533162,-0.06452643,-0.586410019,-0.171715265,0.075072507,0.1415960443217212,-0.131874026,0.2586402523694475,0.2988014907774156,0.3064417604742678,0.4236524651297299,0.5238161640520009,0.3777019556459319,0.5671722750335186,-0.056992661,0.5522758140256219,-0.432052626,0.6803392994975225,0.7462775759779647,0.541303096,0.8298925617148442,0.667814148,0.8080339634016319,0.7892032027859432,0.29621581660955276,-0.106557267,0.040837229966230904,-0.259465301,-0.059581468,0.029900977,0.2793120504550559,0.5107073146670514,0.2429581470320573,0.4888134379113446,0.2293118747083379,0.029151871,0.1402062609246117,0.18006196165420849,-0.043303077,0.018946295,-0.004897541,-0.081953522,-0.196405241,0.072659992,0.10376099753965642,0.6264519414385515,0.3077165344707172,0.5257043327682417,0.098975095,-0.585292477,-0.62132593,0.8284818048620674,0.6315396378009384,-0.651619749,-0.329150248,0.61332677,-0.023721413,1,0.824250348,0.831566335,0.4411182606200807,0.7826142502041873,0.34481005746967913,0.45012726718230395,0.29908172989626136,0.9222991244401559,0.8802703686814516,0.7788899013501214,0.24763350658173156,0.6657371483383556,0.20302063901171322,0.594967199,0.29251512816435005,0.4284981542716394,0.7894181389754529,0.32430772292026966,0.43739247422115907,-0.214532088,-0.027333245,-0.175545147,-0.309851706,-0.313621492,0.14452667552577092,-0.440591547,-0.359938455,0.5619406132558424,0.10463582815334417,-0.061759386,0.27528995699285297,0.5046917359778191,-0.328278829,-0.145366983,-0.063049402,0.31379447373323616,0.16491456929458378,0.34623973345158826,0.6646179992346151,-0.074498041,0.549049718,0.4480809474879735,0.5901838312368733,0.5776389767346505,-0.073381409,0.3478034507473358,-0.239820615,0.083742232,-0.190970642,-0.250594993,-0.184806861,-0.266473958,-0.138675567,-0.214388658,0.49340240512485667,0.542489041,0.045846913187727774,0.4444058360859495,0.3224820171081369,0.5222139106970113,0.517616216,0.38106421887126646
