,ACC_sup_R,VTA_R,Thal_PuL_R,OFClat_R,OFCant_L,Thal_IL_R,Parietal_Sup_L,Angular_R,ACC_pre_L,Frontal_Inf_Tri_R,Thal_VL_L,Temporal_Mid_L,Thal_PuA_R,Vermis_1_2,Caudate_R,Thal_VA_R,Precuneus_L,Rectus_L,N_Acc_R,Angular_L,Olfactory_L,Thal_PuI_R,Supp_Motor_Area_R,Cerebellum_10_R,Calcarine_R,ACC_sub_R,Heschl_L,OFCant_R,Amygdala_L,Cerebellum_Crus2_L,Thal_VA_L,Precentral_R,Thal_LP_L,Postcentral_L,ACC_sub_L,SupraMarginal_L,Occipital_Sup_L,Cerebellum_7b_R,Red_N_L,Putamen_L,Cerebellum_8_L,Calcarine_L,Paracentral_Lobule_L,Lingual_L,Temporal_Mid_R,Pallidum_R,Supp_Motor_Area_L,Frontal_Mid_2_R,Olfactory_R,Thal_MGN_R,Vermis_4_5,OFCmed_R,Parietal_Inf_R,Temporal_Pole_Sup_L,Thal_VL_R,Occipital_Mid_L,Lingual_R,Vermis_7,Thal_MDl_L,ACC_pre_R,Thal_LGN_R,Thal_LGN_L,Thal_Re_L,Thal_PuI_L,Cerebellum_6_L,Cerebellum_3_L,Hippocampus_L,Frontal_Sup_2_L,Occipital_Inf_L,SN_pr_R,Rectus_R,Cerebellum_Crus2_R,Insula_R,ACC_sup_L,OFCmed_L,Cerebellum_6_R,Thal_AV_R,Putamen_R,Frontal_Inf_Orb_2_L,Postcentral_R,SupraMarginal_R,Thal_MGN_L,Thal_IL_L,Thal_AV_L,Cuneus_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_L,Thal_PuM_R,Cerebellum_8_R,Cuneus_R,Thal_MDl_R,Cingulate_Mid_R,Frontal_Mid_2_L,Cerebellum_3_R,ParaHippocampal_L,Cerebellum_7b_L,Frontal_Inf_Oper_R,Hippocampus_R,Red_N_R,Frontal_Sup_2_R,Fusiform_L,Vermis_8,Cerebellum_9_R,Occipital_Inf_R,Rolandic_Oper_R,Caudate_L,Cingulate_Post_R,Cerebellum_Crus1_L,Fusiform_R,Precuneus_R,Insula_L,Temporal_Sup_L,Rolandic_Oper_L,Raphe_M,Parietal_Sup_R
Thal_MDl_L,0.3722568356853681,0.19832794093348963,0.04135367611661494,0.21263592152487612,0.10417616993171233,0.3357108670186236,-0.15643828812205,0.05282170127343778,0.31026938133906246,0.5803836836722299,0.7529192214250536,0.09450435912573163,0.10258169115615537,0.622868159544916,0.5274591825487154,0.5263528228395827,0.2536247778399019,0.3355550217913173,0.16483765546768228,-0.19296787145029007,0.4189552466969428,0.23419322723740987,0.4463530718915659,0.3710791541843789,0.346750718263393,-0.12442414716562822,0.44099372265232406,0.41214104591157535,0.21041779101660124,0.08721722863355844,0.5425834320635634,0.35720033829101006,0.4600022076041655,0.16777907710731146,0.08839064823982308,0.16969561610982056,-0.08298750127106905,-0.046136153960613616,0.29654806160603386,0.6078389388581109,0.3973744428603581,0.3878765449559582,0.3113827271707767,0.38456678759156304,0.3716442682752614,0.46594577548434535,0.6081091403129179,0.526749501432731,0.09105703527157097,-0.07066959746688345,0.630230907905867,0.029587842628613973,0.039299435049901625,0.15570135314769645,0.556538230483153,-0.16435034812731783,0.4692573239095692,-0.1650370832743426,1.0,0.3512581240704189,0.3960308626587006,0.4749707626799882,0.416530922511841,0.5079410537346085,0.3124086149222229,0.7101828513374968,0.5715738369891606,0.544866931324564,-0.046599254168304544,0.5377495718722797,0.22769120857207467,0.020756066523858148,0.565870093042204,0.5173159348491082,0.23382139295177062,0.42943657332369733,0.2093667058159583,0.5516751194008516,0.31720492123593447,0.3255800859080029,0.4291875454238025,0.3961661839648289,0.5088561616731124,0.6831769215246116,0.17461368752907602,-0.10749566010023417,0.4227780240957048,0.46833971492696996,0.45816250352777904,-0.010438038056114401,0.057632967921328326,0.7123211650081389,0.41999603876744496,0.5320260163172575,0.6516250246659034,0.012884954842261483,0.5989193744770761,0.6164324236277119,0.20062332299690644,0.5569173826520318,0.49403710752327884,0.08553347162098834,0.4163544312081311,0.11239826420988791,0.5341388702888205,0.6977308312250505,0.28275371238241176,0.06965627463722128,0.6482247057084886,0.44380180248608286,0.4844795491017626,0.4634202866879629,0.5299832952526641,0.4653562469347722,-0.20008871199263345
ACC_pre_R,0.06540423808285976,0.5406525887518197,-0.43347991900098926,0.5179554531656678,0.44907722201871,0.4694246776927517,-0.3793640583038528,-0.3207367688021881,0.7256342613597693,0.5335726823251915,0.374836567392859,0.07275406353728399,-0.1940371179307735,0.5538848970222511,0.7591048223736784,0.41251049677497625,-0.054191026193002007,0.37406734848627343,0.3314121904953707,-0.423937653919488,0.7463071144524376,-0.015176467872804175,-0.153036309953043,0.3439583373798692,0.02850668180137232,-0.3072759776534157,0.45222688505991376,0.59507104629379,0.6310357204553669,-0.2977713523741076,0.2942097930344051,-0.2664243484990568,0.7649453646099437,-0.24177800442645722,0.13179853199449448,-0.039899639909452195,-0.20052594939268467,-0.2202137389270451,0.29785801117569255,0.45002936181612485,0.19050580638664577,-0.021165542152804882,-0.2972178602001663,0.019724700517438864,0.017939291817465494,0.3924013485554116,0.05450895092308687,0.3216995244591367,0.4241856306454933,-0.002424862840929217,0.24237632552420324,0.33902589053248305,-0.3700270556932426,0.4543070882200851,0.2930236916760417,-0.05056427562446737,0.03947979229510686,0.06689838740215107,0.3512581240704189,1.0,0.14555300989859843,0.23865150530178805,0.625488743589503,0.532727631531633,-0.02140958701670882,0.42605627490206555,0.765858177941743,0.2949647650230911,-0.005220572265594965,0.6753464318038789,0.31237364462566997,-0.03916181398662109,0.6696749629664948,0.3718535250445402,0.7624501650826645,0.10351990745863347,0.13187772806898015,0.4246041850957,0.7566804374201274,-0.25967052415462416,-0.08730486051002105,0.1653384497286606,0.2071936457440128,0.3449498778086662,-0.13342408253782886,-0.17175474428671342,0.6119723961536733,0.22573336593530458,0.14654775653486296,-0.3362105974382517,0.1597526600105984,0.4355809066019045,0.004728504808364896,0.17423126042252346,0.6503296016206596,-0.26618828480970286,0.1129546590562073,0.5629890045878871,0.40873849655165734,0.48173359093081225,0.2420036394776188,-0.16785243233135547,0.16445838151678727,-0.31415156777986214,0.2489462025187866,0.45449574683848293,0.18791080165243032,0.0371545104957583,0.1024738951086272,0.0708131678265381,0.4879481800231374,0.37943255211727756,0.2893172751075524,0.2656678267447679,-0.3903317293944069
Thal_LGN_R,0.22104802918490557,0.02138262744408899,0.05138730572078971,0.11837149044231303,0.017492774897193128,0.07238953542855864,0.03236728854042535,0.10799704511140511,0.13943272504694654,0.47973306087192225,0.40839581438521866,0.016580160763476008,0.6330267492830125,0.17611086998375167,0.4446175385912818,0.07213693210496917,0.4311892504772393,0.32487862395977335,0.43818804469874045,-0.15075530045774446,0.291845054862503,0.4782315611958775,0.3504922781777048,0.2980055886462959,0.6593488104666334,0.025464793468751582,0.28738101009337386,0.16495316989253922,-0.016593647646558896,0.05280441198628703,0.4171057804889698,0.3732871264849194,0.2605338347527865,0.20041467419342252,-0.18943780226334078,0.19427788376938424,0.013960900314966215,0.1457901092582935,0.411321957769706,0.4535780808446446,0.38010162306054995,0.5347308142922416,0.4250553363934875,0.40268379726565007,0.6371574681220664,0.4014820269433748,0.3830384472880986,0.35710910181495903,0.31127621235117325,0.4097409000163391,0.7360673280531834,0.2378451939557331,0.09750393909304504,-0.08373042906960837,0.2747507659071261,-0.12677427922137136,0.6715789158508224,-0.13614475733114503,0.3960308626587006,0.14555300989859843,1.0,0.18154356568846852,0.14072244907636833,0.23148957210084703,0.1321869803739641,0.4231972635203502,0.21494863670114972,0.3571384122097251,-0.034676219575852485,0.1536242987104398,0.1846759995424724,0.22556008631804156,0.391103722097174,0.24750789110703997,0.0494910567505644,0.2673634625702194,0.36726802457451374,0.4087550956113148,0.0030907046985994588,0.30005773677750047,0.4152453580895716,0.34920476216530405,0.22407962569389248,0.31031605460523837,0.4310983600814374,0.13277351913849336,0.10783434274221768,0.43247770418752124,0.3050112170054854,0.4227353065909441,0.1897784426622906,0.5229319356072751,0.1288728282364903,0.5375884075500754,0.48994054397165293,0.1821456643789685,0.4566793117520507,0.5371024196103826,0.3688929783834878,0.39882557632656057,0.3273348330970517,-0.07300864964366895,0.32286431284596556,0.23964214704010942,0.4821964356589715,0.4305213143983286,-0.004524059093230376,0.1378238091945233,0.593318490998253,0.7185604131017359,0.433540040690933,0.3056202250217142,0.3713805907526605,0.26712543276086675,0.047804560837914394
Thal_LGN_L,0.5716975507044368,-0.011313106165002453,0.07867108164915101,0.2505457565391667,0.2438917841901854,0.23245996042618405,0.05433666804035069,0.27918127888973454,0.28579224241743606,0.3436261752037335,0.5368499676991336,0.22991064520684068,0.08665893641676192,0.49878869133970666,0.3986876531541146,0.4316408501191662,0.3750622028317736,0.323480135128342,0.01609581182350781,-1.4327265109740173e-05,0.2270413873207799,0.5070362222843284,0.5429878869853013,0.25542675240982593,0.3298257547305184,-0.09254316675906404,0.39988130715674614,0.24270679473276077,0.16033749331939653,0.018181248138901516,0.34999781657291495,0.3693359052511382,0.2625690290148551,0.25290300385962633,0.2126744999674033,0.19184804705349867,0.04404369995529572,0.07626939796183911,0.3403255627664928,0.47695901268713164,0.18791299503901834,0.36780930504264436,0.30840292711375294,0.38572308397424554,0.25895585640138175,0.4441296909757329,0.636718045086244,0.43749611242837005,-0.03824924741160366,-0.06224063225242895,0.36293295030158657,0.09724455564001845,0.26696063609773674,0.2255129965035386,0.4059921935295967,0.02949564437437471,0.34007875373830027,-0.22398381574781628,0.4749707626799882,0.23865150530178805,0.18154356568846852,1.0,0.31467462235383614,0.5396941380893776,0.225239870303206,0.5524480348101029,0.5096385925995173,0.567324520839079,0.08069558542872572,0.3207645841439901,0.04871689732651527,0.02237748337596654,0.37628596605398973,0.7008320348841484,0.20754316078995827,0.23211433658303632,0.20976494494494294,0.3589091857391112,0.41194729058389545,0.37021251208287326,0.3914690951268727,0.5941394663458087,0.27178128709793736,0.49374826360687885,0.2553236865493816,0.13059460319163976,0.538516935873986,0.32168457161841363,0.31335413463626477,0.18995701701065615,0.25819777104960984,0.6001206536535745,0.49709319323157003,0.4902636468108446,0.43973163491828937,-0.16186091258273475,0.5276069705197282,0.46092464214876167,0.2430276464722752,0.5480875544387376,0.3220787275664817,0.22900087596672897,0.31631189615905936,-0.004677207435774112,0.47617779329616416,0.4308229072167292,0.3425493593802325,0.08679665456894006,0.4306113987129256,0.39256110189690185,0.44879087837829407,0.5398096475053906,0.5667888617703734,0.4481401339679497,0.023562878507441726
Thal_Re_L,0.18701981258046457,0.5272098044161663,-0.41885950589200516,0.4619719678500144,0.38522847881266503,0.5829126598174289,-0.3409785173439891,-0.2696945759387925,0.5184549145116035,0.4623211565618483,0.36425161525299554,-0.15546241329405436,-0.0593251119371009,0.555878696509828,0.5584694360610707,0.35324552347929405,-0.033939866520010166,0.44486944119446337,0.32962623861410806,-0.5125918110746684,0.5479177021251717,0.07052267028854432,0.022104722260439535,0.4853169963766784,-0.06917652437627264,-0.15232324241955766,0.29551841631081616,0.4029423855666337,0.29009926939772307,-0.32799675923740884,0.4893327422596546,-0.11548815094407452,0.6078852683079108,-0.1123015269446168,0.11070223528767663,-0.24258884292383165,-0.33147640876408935,-0.09782182815797354,0.1961331288677953,0.27295412964173366,0.1144759160017855,-0.15395675953119253,-0.1330456439282988,-0.1347929872228624,-0.09425150650267818,0.478492329808414,0.21179561944605335,0.30209339808333624,0.37274570958388537,-0.09886679767053705,0.1907808482620894,0.2510335651640672,-0.24427301685640004,0.0915250933238603,0.1723930689971346,-0.24545937873278548,-0.027705598694946217,-0.14548038315118225,0.416530922511841,0.625488743589503,0.14072244907636833,0.31467462235383614,1.0,0.5077717569097763,-0.12285595791502314,0.5105309154859048,0.6008734945505438,0.2815500853187128,-0.17926790632203432,0.6027608373750777,0.307379158056314,-0.12777449625115514,0.41145021362971934,0.31425316176211565,0.5598316806600095,0.12585843467924604,0.23415756644831842,0.4799070618309727,0.5421155048453209,-0.10237373540696579,-0.02826070591859744,0.35193302693845957,0.4007397974385893,0.4148658477229526,-0.27046059814677964,-0.047603912386680686,0.39729546925736975,0.3211664994507913,0.1308216139496704,-0.3062292030647706,0.200474916251008,0.34169779860579,0.19224798750707459,0.28358325584755645,0.5827134859160873,-0.3170227468244187,0.19906494838387973,0.5153848735806957,0.5099868640959212,0.37887219011419343,0.1333285612472932,0.03338667128170132,-0.010124579402608608,-0.30519930202481066,0.19908900461805953,0.38176085515558034,0.20047513748897813,-0.02284270538550145,0.17887176416202943,0.12408788785476223,0.28598872306482387,0.20962328111128378,0.23014122436507364,0.2155112688756209,-0.3449771479527339
Thal_PuI_L,0.5355098684631769,0.40023746352389833,-0.16953914481545687,0.28131608529514507,0.2604774592932082,0.5384011746448203,-0.07990448050305765,-0.013548146264752859,0.6239670872249514,0.7219393669033181,0.5502577639890853,-0.09050182755379634,-0.029845564036565474,0.6169214613360152,0.7254467207630708,0.6206111674949631,0.32228738159593057,0.38157459723124654,0.3252088738585406,-0.21090698175844844,0.38204546420963265,0.33259570964574464,0.3876890937582204,0.5656525756771775,0.22811160830383212,-0.0971188943725003,0.3713472772269641,0.28554804844913784,0.14664827457531765,-0.10538592017929564,0.39382357742103363,0.16119479817997776,0.6798459305824898,0.25839441405553215,0.19836093360472287,0.13175605158187675,-0.14742856004861524,-0.3269204019034937,0.3986361982635082,0.6100673027941556,0.23923056609758972,0.24068013971089594,0.1637504811985358,0.1601082666884759,0.2120031627932188,0.5827359752005867,0.5536000823094744,0.6477895555353452,0.2712010407157891,0.23492253000955574,0.3225158842554954,0.04822208972737706,-0.02879415583545804,0.19852766983465767,0.5669538526093673,-0.27044302824152117,0.2543492606893485,-0.1018455636067042,0.5079410537346085,0.532727631531633,0.23148957210084703,0.5396941380893776,0.5077717569097763,1.0,0.01625395290157795,0.6313063283410447,0.7763519370587222,0.4675787900736787,-0.24495660419736406,0.6083207483300511,0.5095635832767642,-0.18749667484990143,0.6384787477197779,0.6385264959223417,0.28551293110567755,0.08124750312739908,0.29868173404136,0.65328520664988,0.5889975188242579,0.1363613276549013,0.20675179628055584,0.45044173357664696,0.49701049322498553,0.4712783973573507,0.05040368303503374,0.08584869193153105,0.38338102228911647,0.35813356278326297,0.0825353538970882,-0.08752871316882666,0.09374335158446045,0.5397005277048255,0.5489815274340105,0.5631352812757794,0.5567803764741255,-0.1657953143749367,0.6419020809622676,0.6495596724628773,0.5004866520082731,0.6151973423241616,0.1993624565536743,0.13863942810660354,0.19495543482549815,-0.02251337363818064,0.5050269264394189,0.6341336100105844,0.40043200216789987,-0.021073690392607886,0.4103010612360823,0.34210739768435977,0.4986571745393063,0.5058746718027545,0.45854794805273064,0.47814897293159514,-0.07768132271966195
Cerebellum_6_L,-0.036671415322246506,0.049341818188899315,0.018409827083219536,-0.12850568805815654,-0.34079984235214134,-0.3018716545010939,-0.3765709010927579,-0.016181163410936086,-0.3491578027952292,-0.18141961388014713,0.3486632306887295,0.7719168383395216,0.14054672710143584,0.18963559857456241,-0.03568556020064819,0.017795777975756526,-0.27340915708329483,-0.3063838659066566,-0.09107073325901305,0.09999965247722264,0.04658336505728283,0.02981050544302447,0.1785030308190827,-0.5349499138080502,0.22318017486855293,0.05759185961583277,0.21067070858840162,-0.05316467692233909,0.5259244515891737,0.30563012617711244,0.17855752988939094,0.09297737426910568,0.10328229634044085,-0.3658882654729287,-0.41871198770958495,0.2348318128172704,0.03914599145820239,0.4004697291848726,0.2893510133193035,0.28367729539070397,0.6925357007934945,0.539976929696886,-0.10013505061715065,0.8108072061245832,0.2902781473617324,0.030292777664789928,0.2922348859695889,-0.16286735583915196,-0.1828064225836239,0.061853909302050855,0.519525893264263,-0.07780826148776883,-0.11547150646935156,0.4973806844305085,0.3102403507017734,0.16345489335315733,0.6147736670046428,0.027243642884206668,0.3124086149222229,-0.02140958701670882,0.1321869803739641,0.225239870303206,-0.12285595791502314,0.01625395290157795,1.0,0.18507906194956272,0.26497888672448494,0.2671516618286996,0.5109702386985104,-0.035661094464056596,-0.0667002877507226,0.6105247180810105,0.12351554719647602,0.09741295856785126,-0.13513470150440293,0.7065426674540256,0.1195298538871878,-0.17014264603374657,0.0820076054494112,0.07678418657237289,0.20237671640993732,-0.0725001290052172,-0.011134128930011186,0.15044434552777639,0.2835173616602879,-0.16287485995004738,0.47684650777994375,-0.1304412350437265,0.7848621372459599,0.11062795493319363,0.19379016153301798,0.28605271187557174,0.05445839834524772,0.022552088838776567,0.11704810272994652,0.01637374242890317,0.02564174564545801,-0.08036333394060914,-0.08631791899666033,-0.042402992849259975,0.8766201123361277,-0.09241462377471414,0.8719402926974501,0.5313040123692224,0.005649080989090362,0.10459401430869122,0.0047718286601119726,0.6470023785410899,0.4593286278932872,0.0016773219060319242,0.37563800785233825,0.37503224118571976,0.2743112307525462,0.08274350015754617,-0.4999688316935132
Cerebellum_3_L,0.524656441310755,0.3109074508451748,-0.0046454286233482325,0.2030558844167789,0.11128848153714496,0.43141745102363716,-0.10326088458150581,0.08065095403478312,0.3588860089945174,0.5989616107824931,0.7029259809679604,0.13256702247501911,0.17243124522891332,0.747170677525022,0.6016988596059535,0.4539227410881337,0.3251972759348728,0.2873898180731084,0.3193343946294462,-0.14186949046299954,0.47595228707231774,0.2561686777474808,0.5205968128391353,0.4210296331061487,0.349198028643476,-0.059553725489615635,0.5511062943798697,0.3202569803716437,0.18848862323722035,-0.044194505954292786,0.6216258976172621,0.48858903258993697,0.5721643168448189,0.20468725130549253,0.046316953128225424,0.12289836847833752,-0.07918991919744883,-0.028825841991393868,0.4493956580572687,0.6859471023936624,0.39009423269392346,0.32959251796433753,0.32465541879382054,0.2914641966872519,0.2307868538517702,0.5762835926006055,0.6548092226007194,0.5097342725493389,0.22255908062980193,-0.007962383779517026,0.6005628873446861,0.15399506926509096,0.1753385149907735,0.11524981797946146,0.5602677469694418,-0.07458345530123599,0.43792952292756265,-0.19187600178952122,0.7101828513374968,0.42605627490206555,0.4231972635203502,0.5524480348101029,0.5105309154859048,0.6313063283410447,0.18507906194956272,1.0,0.6744064819976489,0.6355140040145951,-0.12228339628587694,0.6235513891976019,0.24366526671912386,0.003096708108748576,0.5817900709763004,0.6248564176299412,0.19892765833455006,0.2675760186563942,0.33933809433237244,0.6548631146034652,0.4141638434361325,0.47229535546754897,0.4979392254252633,0.49013146480889325,0.548196242096545,0.6583617362725355,0.17598854824277368,0.03650418032452585,0.5074428932252879,0.525791254243708,0.3898274578449555,-0.043419638007002576,0.0761273750539831,0.753389473163735,0.45489816890220647,0.6774561673773792,0.7012916107797993,-0.03957679030239202,0.6434866562672817,0.6070746194219699,0.43066383045607276,0.6542098598331341,0.4371539672359114,0.09930934236331779,0.2490341178955321,-0.09696509686775767,0.6653618427818015,0.6962822847038804,0.32894234689751806,-0.03777803542219368,0.5341948480229157,0.5198652819134214,0.6211926983019104,0.5776690998770319,0.6911934351127607,0.4905042345310624,-0.1303980885532538
Hippocampus_L,0.30717236526195213,0.5620698752561953,-0.2588569767249186,0.3817833154005591,0.34919016150952387,0.4695721855266329,-0.33456663444125445,-0.13345530091707786,0.5855883679360548,0.5786968312728111,0.5884712874069816,0.27665731309954256,-0.07210803481075322,0.7520308082116277,0.7607118213564326,0.5501361566864714,0.08474161458773581,0.3185534045701829,0.3333181988953761,-0.2459449762073975,0.6380245014904187,0.1418829878059705,0.15628392847703518,0.3553467444481709,0.18558495350416968,-0.2105213225664204,0.52433763534385,0.4249582427418065,0.6081497810241074,-0.16483552038801316,0.41437937777866257,-0.006795549687292666,0.7874163979328229,-0.11918445887581251,0.06597384020592482,0.10161584170183793,-0.14980064849595515,-0.19608173782745036,0.44563358580273366,0.6948609844109332,0.4408132015080968,0.24456869592187824,-0.14371354798924815,0.29070704511126205,0.12610429596866649,0.563581975576446,0.37825580988091617,0.4528633634398572,0.33032318096446583,0.071942372136472,0.41745156511676823,0.1937442420719708,-0.17494700381249423,0.5337456536791797,0.5316930196822633,-0.10904933957237194,0.2895232499521579,-0.10346536112875668,0.5715738369891606,0.765858177941743,0.21494863670114972,0.5096385925995173,0.6008734945505438,0.7763519370587222,0.26497888672448494,0.6744064819976489,1.0,0.45606393980797166,0.03465984126126173,0.7309447496215334,0.4009344931077926,0.0010037395519825415,0.716988388356323,0.5641813772166984,0.5692412999317976,0.24684282438500119,0.2914040883470864,0.5429198406494841,0.8028934272778309,0.011756340800732899,0.15120869195727393,0.32242064623138933,0.3703124004514896,0.4833323134498284,0.03919157525431086,-0.08623212957686338,0.7178615670276884,0.3349709116251685,0.3071405963862224,-0.20544940415005467,0.17885996418946054,0.5884896235637297,0.29723288455004043,0.38797132783394317,0.7650178008832196,-0.23946420166487162,0.42384116373346725,0.6250657194367051,0.4754683209838516,0.5757387778595663,0.5104974957989303,0.07852790390319808,0.38919721703798865,-0.11024047809089373,0.42100081509280496,0.6298582311582047,0.34618756455404587,0.0962506001325869,0.3419007380366795,0.23644898377346266,0.6664539768017085,0.6363972054187589,0.4818102174583647,0.4494613661678819,-0.3640281526344973
Frontal_Sup_2_L,0.6635026716586164,0.11558516915587688,0.10136962527442427,0.15898545443908815,-0.01659604477109948,0.2633112531405239,0.1314248788643934,0.3468458329489924,0.11793178234040119,0.4192271343296116,0.5821906309170972,0.23183487804970718,0.13353680192292025,0.4471991667582858,0.40095800005142435,0.40422818394057214,0.4663938436645015,0.116078323999042,0.11264780776270628,0.1092812183945521,0.3112803481439029,0.3488665851056294,0.6826999636988169,0.15744980213638715,0.5438241701968302,-0.03947795874144463,0.6237835402711629,0.15595792241987955,0.09477214699676247,0.09778544251624487,0.551542066609751,0.541670636648088,0.3479912348344533,0.33194109070934424,-0.06964380155094152,0.33201096385871204,0.2549507610511663,0.25143846085512883,0.3932498577473737,0.6093362028504226,0.33055764097783863,0.5535661238664153,0.5042926481140837,0.5104321913627734,0.464815224888492,0.3879167728141147,0.7755979363760851,0.463707636367447,0.0676260251705019,0.03757821152464223,0.6015343104513714,0.14628956459019316,0.3056983387170031,0.08207557694899623,0.4798027028453577,0.2145509668739147,0.5715600806994889,-0.16230500643145127,0.544866931324564,0.2949647650230911,0.3571384122097251,0.567324520839079,0.2815500853187128,0.4675787900736787,0.2671516618286996,0.6355140040145951,0.45606393980797166,1.0,-0.025614612328056202,0.3694089748929016,0.09153003284196326,0.28337231311221683,0.5796709941172229,0.7370081597767477,0.05100823295045921,0.4379559408657598,0.30782231390664944,0.4656674457776768,0.18825974816599705,0.4953219283082432,0.5965368336111042,0.39042552864166274,0.48956153760981047,0.414464455835382,0.4155516347913607,0.15789051034869822,0.42104683306775603,0.3767983036712812,0.5070211899205441,0.24584746068645724,0.005880193767816767,0.7483476545261726,0.5839060346612799,0.603210088600101,0.48975219781883794,0.06613373150700579,0.6227768145490357,0.48369658761494533,0.22596547157238453,0.7617413885357406,0.4030528489758215,-0.033815553351663905,0.3532102134010525,0.14592836199102208,0.6373445071311942,0.4748796195612917,0.24972599230026973,0.21162756677918695,0.6001399132310921,0.574405806269684,0.667208210487082,0.5038476246392904,0.7227362282722516,0.4574588211449783,0.0072607258225545765
Occipital_Inf_L,-0.2121321906141426,-0.13960017520367937,-0.09624904105081358,-0.06832881141906395,-0.20243574369867698,-0.27521413617730023,-0.2341356665393328,-0.07142143297395219,-0.264879124210756,-0.3291706508090219,0.025951225158095986,0.6250807707321328,0.04895538374466813,-0.006728352821788227,-0.19489895260705828,-0.13051080369208048,-0.26610923661265523,-0.3131666746935309,-0.1959015104589638,0.10199618143414028,-0.06593170049281419,-0.010385954764277096,-0.06862711821831288,-0.5366897507866544,0.07331345489439578,0.08009250260179959,0.20396361211846104,-0.1445378625563905,0.4679062282467733,0.10122758919861657,-0.16020430753038423,-0.028209706889753793,-0.07625327101049498,-0.34381899655978726,-0.31697130341147783,0.1494806496152621,0.0808539366113401,0.28189840655312604,0.0013975720162552913,0.005869595758011867,0.40733489205888135,0.22220393957483436,-0.22317349211149368,0.3981440413985616,-0.01804459633136809,-0.22243403008428766,-0.06750487413808134,-0.3379477554245584,-0.21533707410447672,-0.09822884955722203,0.16911691222319758,0.0030172784440084203,-0.04724622557832569,0.45097031205328136,-0.03475667320533994,0.2985169498327752,0.16510607829052118,0.20743390969409065,-0.046599254168304544,-0.005220572265594965,-0.034676219575852485,0.08069558542872572,-0.17926790632203432,-0.24495660419736406,0.5109702386985104,-0.12228339628587694,0.03465984126126173,-0.025614612328056202,1.0,-0.2429896397870238,-0.08676024331999789,0.4305889215570076,-0.09675146056413524,-0.048847486085359715,0.0017066403336455044,0.23265356698204173,0.018272009759340898,-0.42454203661942735,0.11813783359783799,0.03583655763577536,0.010649448798896037,-0.16713715467592355,-0.27504879202462335,-0.018547776269634345,0.16474174824971083,-0.07871126178364865,0.408692292210961,-0.2933071680514996,0.342556637924921,0.13694623158096217,0.2658826866583576,0.06068246528292017,-0.22887175493055087,-0.259479421074461,-0.06716960327607621,-0.08661316081847034,-0.2244901693875773,-0.29302005199358566,-0.16002706638352743,-0.15421254700819692,0.4746239567759488,-0.17801699323426876,0.41624725067090074,0.10101712880514103,-0.09514214134336595,-0.17106550111330684,-0.12663584960289276,0.47582131240967934,-0.07409393783199607,-0.1365499513187279,0.1860547962147524,0.20744982443410942,0.17810898940742897,-0.10469730693779,-0.29021433402411123
SN_pr_R,0.3210301789139387,0.5771877692151778,-0.1726899235636264,0.474216079542224,0.4484664852370052,0.5321843597235315,-0.2019583201660777,-0.0747841105214462,0.5887455540053549,0.6673890944381679,0.5372207009830327,-0.10345651582332048,-0.17621540903794403,0.6948456566148592,0.696987467992523,0.591652696662991,0.15275343219014545,0.5176870742017763,0.31746247727975085,-0.35655296487435184,0.6861227476006737,-0.016961817563424634,0.14326849253301596,0.5038961197802523,0.08916210141897665,-0.4362402769020767,0.4223189835983973,0.6062702170537972,0.31299790347399137,-0.1427900253081296,0.4880612406490306,0.007705907259121152,0.6583972521304489,-0.004253560120699715,0.3801562903846279,-0.10919696047802609,-0.2164810245071457,-0.23245840084470457,0.28511742745143703,0.6065731825349113,0.13408545750520823,0.04150395525719386,-0.007443894248127631,0.010394692353399005,0.0878741445880293,0.45975515085394797,0.33114105277050826,0.5160315267962963,0.3033557008284925,-0.15520693666115296,0.30660571900954575,0.148481985186211,-0.17830290383679795,0.174314476774181,0.5303690010974672,-0.18297552586736163,0.11335776086070037,-0.18219651456017677,0.5377495718722797,0.6753464318038789,0.1536242987104398,0.3207645841439901,0.6027608373750777,0.6083207483300511,-0.035661094464056596,0.6235513891976019,0.7309447496215334,0.3694089748929016,-0.2429896397870238,1.0,0.2646175396840411,-0.2509223029981756,0.6829212230336832,0.515889872745747,0.5763309616143958,0.1851275416899446,0.171286456390937,0.7302638454597646,0.587427228428879,0.0011504902983036146,0.14002623048777432,0.24131941449759756,0.5337963175972517,0.5067248179822883,-0.10352072312308554,-0.10709128871639846,0.4542555388921738,0.5337461293120563,0.19914245698313573,-0.4197033917966819,-0.11833277448208725,0.506663843024377,0.28706922462384427,0.4425697023777051,0.7380575673442399,-0.13728052947454908,0.44622527295998665,0.7487719012806613,0.3312033879077642,0.5055265315624826,0.21637472316179018,0.10055076708194828,0.07391213987035088,-0.19901951817239466,0.4437398726414212,0.6643527580858043,0.4338767548131203,-0.2528105947317767,0.32940574115293014,0.23301567188237374,0.4874282850200143,0.41700182092999616,0.34950222514470225,0.38019702120304755,-0.24209808674613792
