,Thal_AV_R,Calcarine_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Thal_PuM_L,Cingulate_Mid_L,Cerebellum_4_5_R,Thal_PuI_R,Amygdala_R,Cerebellum_9_R,OFCant_R,Rectus_R,Thal_LP_R,Cerebellum_10_R,Occipital_Sup_R,Thal_MDl_R,Temporal_Pole_Mid_L,Thal_MGN_R,Cerebellum_6_L,Occipital_Inf_L,Frontal_Mid_2_L,SupraMarginal_R,Temporal_Sup_L,N_Acc_L,Thal_PuA_R,Cerebellum_6_R,Rolandic_Oper_R,Cingulate_Post_L,Temporal_Inf_R,Parietal_Inf_R,ParaHippocampal_R,Thal_VA_R,Thal_VPL_R,Vermis_6,VTA_L,Rectus_L,Cuneus_R,Thal_LGN_L,Putamen_R,Cerebellum_Crus2_L,Insula_L,Amygdala_L,Frontal_Sup_Medial_L,Precentral_R,Caudate_L,Precuneus_R,Thal_Re_L,Calcarine_L,Olfactory_R,Pallidum_L,Temporal_Inf_L,SN_pr_R,Frontal_Med_Orb_L,Cerebellum_Crus2_R,Heschl_L,SN_pc_L,Fusiform_R,Cerebellum_Crus1_L,N_Acc_R,ACC_pre_R,Thal_MDm_R,Frontal_Sup_2_R,Cerebellum_4_5_L,Olfactory_L,Cingulate_Post_R,Cerebellum_8_L,Occipital_Mid_R,Lingual_R,ACC_sup_L,Postcentral_L,Paracentral_Lobule_L,Thal_PuM_R,Thal_AV_L,Parietal_Sup_R,Cerebellum_10_L,Occipital_Sup_L,Vermis_10,Thal_IL_R,Occipital_Inf_R,OFClat_R,Cerebellum_8_R,Frontal_Mid_2_R,SN_pr_L,OFCant_L,Thal_VL_L,Caudate_R,Pallidum_R,Raphe_M,ACC_pre_L,ACC_sub_R,Temporal_Pole_Sup_L,Hippocampus_L,OFCmed_R,Vermis_1_2,Rolandic_Oper_L,Temporal_Sup_R,Cerebellum_Crus1_R,OFCmed_L,Parietal_Inf_L,Heschl_R,Red_N_R,Frontal_Med_Orb_R,ACC_sup_R,Vermis_4_5,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Vermis_7,Thal_PuI_L,Occipital_Mid_L,OFClat_L,Cerebellum_7b_R,Thal_LP_L,OFCpost_R,Temporal_Pole_Mid_R,Cerebellum_9_L,Thal_VPL_L,Thal_PuL_L,Thal_IL_L,Thal_MDm_L,Cuneus_L,Vermis_3,ParaHippocampal_L,Lingual_L,Thal_VL_R,Thal_PuA_L,Vermis_9,Red_N_L,OFCpost_L,Frontal_Inf_Oper_R,Thal_MDl_L,Hippocampus_R,Postcentral_R,Frontal_Inf_Oper_L,Cingulate_Mid_R
Cerebellum_8_L,0.3221723163052517,0.3218211897755437,0.22812892277383479,0.03100102826484473,0.26737952038851465,0.1362924706916631,0.38912286095826715,0.656102347814394,0.12027049447442957,0.27589784784192833,0.6776690650768474,0.04036795540176557,0.10442560361508184,0.44381867464361185,-0.2517506875551024,0.015590634850035036,0.2539937875257224,-0.13862549102734217,0.22634767432681668,0.6925357007934945,0.40733489205888135,0.022058252400556123,0.32856510516032983,0.4698304368820395,-0.0322162158829874,0.27222654888037656,0.5352324627996572,0.30749766805034384,0.058028268922138894,0.2529744321625568,-0.06349751071993415,0.15028028331093182,0.04607810481768011,0.42763420788479517,0.5830454073513078,0.10705432629655914,-0.12858661194858842,0.14788213544888978,0.18791299503901834,0.09239731296433776,0.20696477354884482,0.5708536533811784,0.5449160145850561,0.28547556903926347,0.23353428009467336,0.2907120212956683,0.22001460895011551,0.1144759160017855,0.4994524660501895,0.12540860694404737,0.015109400208826769,0.6703198995472759,0.13408545750520823,0.15861091032379016,0.5337821356457297,0.45076020108302384,0.40728603876256186,0.40268358061558757,0.5076375676987279,0.19657235200985637,0.19050580638664577,0.10396460496799306,0.1962247517347772,0.7328692286283799,0.2139820346444717,-0.013979823506789472,1.0,0.05732475221714392,0.590738697717587,0.1481229546429801,-0.28127344239813473,-0.03763962706434453,-0.01813779261988281,0.22391379554342947,-0.37672339867927784,0.10382360521713323,0.035980203603762126,0.6623836696221705,-0.03175773869998159,0.32739748837713706,-0.03965480127128034,0.6145483638326882,0.04732091509114584,0.45910209921089395,-0.2459820680914801,0.46093178304760635,0.26282566225558196,0.17941454267259932,0.29763350687470935,-0.09645601117646069,0.12697552531920597,0.4088678380603944,0.4408132015080968,0.07243301506960545,0.25439432806721884,0.4456957296255391,0.1266878246508238,0.5798309973222985,0.05343249800269716,-0.17564911387407825,0.27970573092191336,0.19868601794447524,-0.16597293990213385,0.018393348493225603,0.6396997899450225,0.222276756712002,0.33055764097783863,0.061222072999074596,0.23923056609758972,0.08844048853452822,0.1708323423606313,0.22868426145517193,0.35646806390608843,0.10357598434768464,0.15544075205411026,0.5238036985330633,0.09773352070795603,0.11446649432526966,0.07005940803641847,0.2745261204012424,0.26909926246731497,0.41157680460394064,0.36817631124883077,0.6587203225091965,0.31332194401758473,0.2253420744059208,0.617150267957985,0.4200616261375801,0.09188904534993558,0.18013199999452567,0.3973744428603581,0.09325415835712565,0.19560653884909832,0.4505614126394486,0.45548783307041263
Occipital_Mid_R,-0.10404666685113671,0.4189090145532088,-0.1353649802038277,-0.4010191716235016,0.41754457853519167,-0.1135139330375256,0.11024194937289432,0.19207397548481275,0.0611493228960675,-0.3207780073777344,0.1337998747090124,-0.35341919183203335,-0.3339674256260566,-0.32878557447818896,-0.539411778161651,0.7988250608213283,-0.31618745394364667,0.27663170911508367,0.11167897400086062,0.21261744335710592,0.22485999418092828,-0.10532217930012776,0.40248325026276727,-0.01369250856095952,-0.22698001971622012,0.07931055702949318,0.13715097528451364,0.08699593969129997,-0.09898113767672247,0.15552375061013826,0.6082520939287128,-0.31942075413061427,-0.09755942807966113,0.23896348334925302,0.2680516295706613,-0.22346995340066717,-0.3864937279897803,0.6239155117111512,-0.05231441609612575,-0.24621548133363708,0.23520772967532722,0.1465853856283325,-0.14053635432177214,-0.09909974348430414,0.4129882253643927,-0.14033256563547986,0.2129994173080018,-0.5344517979898007,0.5496668105286596,-0.39023736448191026,0.4505064038073025,0.1477833278534928,-0.3803125410255075,-0.07439311498287528,0.3857921530878944,0.0681235020312392,-0.28918260565344533,0.08702781690138361,0.18547090059683505,-0.33985010945211186,-0.4113185724852763,-0.1825980188998162,0.006294712370426399,0.14959043937900712,-0.2926171573193649,-0.13056945824179086,0.05732475221714392,1.0,0.341473682975948,0.06905739747027848,0.23108573311441935,0.36680949403456964,-0.09539035077479832,-0.23991253974243518,0.5081740094991842,-0.2245592981366394,0.819159954225032,0.4243589790823404,-0.4506207870111311,0.286209278295121,-0.2492116327306751,0.21784508535466265,-0.17731005765542704,-0.20896909622562868,-0.39479613953153636,-0.13181370070759993,-0.3598087990469247,-0.21215735229732666,-0.09163013845294275,-0.5161189320854318,0.13238228311995587,0.052918271547282764,-0.32339655241788706,-0.01736526186590997,-0.37015951182481527,0.15231127197622538,0.043292653286544275,0.15642710539816015,-0.4624955634734373,0.48695545357280484,-0.004479443089484153,-0.39596427791949873,0.09042639076703873,0.14186912487270084,0.10334238252844462,-0.41414992352384833,0.09498193574880963,0.16089661938787134,-0.35063829875134644,0.589891988822867,0.028695458015830764,0.4923320924657668,-0.5700315986369583,-0.4923105883158663,-0.25683011764707614,0.027433139396244227,-0.45922045157888036,-0.34349558749766895,-0.0016397668579033594,-0.36990838250207814,0.7427410980244638,-0.11042429930000251,-0.18816509881236904,0.4454937827456722,0.10003951878245888,-0.6171673878030725,0.38960289331457537,0.04907726472540212,-0.4170849510348185,0.12835378458963678,-0.17664880460049195,-0.216876257613804,0.4007130430129844,-0.10006325053049717,0.03298236105360375
Lingual_R,0.33916978343821474,0.7799685442694897,0.30861049709284893,0.13349584990823943,0.782736254576551,0.34207092519572996,0.6369985487230797,0.8643503170331437,0.436290424822029,0.1930751448755676,0.7035562962487416,0.0057456304082041994,0.016276478446642966,0.4261669210305231,-0.11611511511835407,0.4533468868613799,0.09843597678221537,-0.1172441962240578,0.4023153635606146,0.6147736670046428,0.16510607829052118,0.29742230754930027,0.5886966025788033,0.45320222941595373,0.17322966324635847,0.5013488660737275,0.6593048252302828,0.5250985112771887,0.2020330963949411,0.6465659696716446,0.2132370769124158,0.3491936131512234,0.19400506929959643,0.6378817862360383,0.5384929303118837,0.061269016478724084,0.02943980113603879,0.5184524132045376,0.34007875373830027,0.3201021977611463,0.250441434480065,0.6488363015645044,0.1508828269392163,0.3105130929083727,0.5057808456250669,0.46507596117046673,0.6116618269631133,-0.027705598694946217,0.8557927149385623,0.024270484486708342,0.5318458154513499,0.482724087046078,0.11335776086070037,0.08299897756506017,0.592816920390532,0.42530436392331644,0.3152029281658043,0.8167781346323089,0.40799720647191756,0.18580284536629546,0.03947979229510686,0.298950466770962,0.3905081248214201,0.7719934086190458,0.19693787605689494,0.05862059918707463,0.590738697717587,0.341473682975948,1.0,0.42889883870714973,0.19577805743114537,0.4811373365444599,0.2795048497631506,0.27676299729098236,-0.019200354115728152,0.05801192440509304,0.27762226551063185,0.6445610439032481,-0.11110828182399304,0.5856574359542391,0.022833629535206627,0.6663240119894887,0.22940106410935346,0.35871927639303697,-0.2224212652457723,0.5583308841028993,0.2737908232733411,0.3361511919030108,0.31332135183076754,-0.1471433172282201,0.059625826840757096,0.08839364795524773,0.2895232499521579,0.08853623647837817,0.19354568542504208,0.5781228798320979,0.49401060657325085,0.7613207157409311,-0.15481947402481464,0.27164874004678485,0.4672561639019443,0.1555964818028003,0.08776412540841587,0.3877231501836337,0.8105101607480817,-0.05768559793263517,0.5715600806994889,-0.025610238311556382,0.2543492606893485,0.1553902602073941,-0.15434492262010274,0.4585928143695788,0.2070824101501773,-0.02230331272279585,0.30220209946546756,0.5712250811693298,0.158661096296781,0.08880502854796746,0.35942505456835083,0.3720997031666675,0.6747574375495401,0.5590558361545908,0.4357520098764789,0.8613871615563049,0.5382451195033827,0.12165280490159489,0.49579283149241454,0.5314168180284188,-0.047540406823992964,0.5423331597819917,0.4692573239095692,0.39605643819659053,0.42126990431723116,0.2789909345266648,0.6447198356592164
ACC_sup_L,0.252820602032123,0.5477295415746956,0.7217480249608321,0.4629309799689066,0.4344245954394726,0.5449354381424144,0.7765871187837787,0.4897223305155479,0.3750379867533252,0.25295426754053907,0.2218529248165807,0.2732548128054734,0.1615344938964688,0.4468394767969557,0.32690924478208744,0.2735273594910031,-0.10727534423081755,0.0567375654041477,-0.05844292432648122,0.09741295856785126,-0.048847486085359715,0.6242709236117112,0.5245656851258443,0.6226787974618705,0.5430566570334769,-0.0684933116446059,0.2413149042561907,0.6715368745183823,0.6113302544646704,0.17516154537320935,0.36647586767147167,0.5103266596496508,0.6396156121283326,0.14144786265660902,0.08434783922933549,0.3026057682574803,0.3273536692854827,0.16917257757616863,0.7008320348841484,0.5934562510959484,-0.019515099354537782,0.6833491394689426,0.07381550289633436,0.6083118145864459,0.46460634285471525,0.5690450764557539,0.559866578586784,0.31425316176211565,0.5342654994394856,0.0035564502291412646,0.42046308087476053,0.12840705677114772,0.515889872745747,0.18397528610853486,0.016589212682861995,0.5436965116970957,0.2640157523855113,0.49661855459168935,0.009862459501408823,0.08452691478605216,0.3718535250445402,0.36858107998566275,0.7618670003201995,0.40998275714783433,0.36522680894938925,0.4720260250117656,0.1481229546429801,0.06905739747027848,0.42889883870714973,1.0,0.46528328623714515,0.4736197791465511,0.4606271187654024,0.4638310931655179,0.16441659922122548,0.352731517681216,0.25362382192007044,0.19481912567787085,0.33758797070879437,0.031344441728858204,0.31773549067567164,0.3167824351633974,0.5854071165202595,0.19282223407182028,0.21209016063337965,0.5862508683945039,0.5288657373763779,0.3753015164653153,0.5044476287337397,0.3385744563465429,-0.22155854883155054,0.19424975470216016,0.5641813772166984,0.07784539195082402,0.5419104283337123,0.6967707514855462,0.6368070019030392,0.2904451126254437,0.17694373687736578,0.4528329907840425,0.5989645959478243,0.1368970670091421,0.20210058234691572,0.8209138396486569,0.45627943020528905,0.4145665219667335,0.7370081597767477,-0.12926856323228259,0.6385264959223417,0.16099046429508743,0.13295815734155486,0.009848146177604818,0.3703021230561107,0.3249477742875321,0.43509790047374325,0.3380897981160231,0.5834993410566065,0.4851001697737068,0.529632632061941,0.3782978984622995,0.439820004552378,0.7020911821549972,0.5238384104639241,0.4071730096387858,0.6132051552764932,0.37174340798043115,-0.05735879132779558,0.32200530369425406,0.24831267112917982,0.754974664459252,0.5173159348491082,0.6274132516682714,0.45494079459495895,0.533191732860306,0.7377571956093308
Postcentral_L,0.0589713371357243,0.46402234454836033,0.14680209580186426,0.11022679922902677,0.3694932101557335,0.3745699934056234,0.439064286941622,0.02120156168691189,0.34108610297972697,-0.34356190538587655,-0.23401197361241932,-0.08423731335824111,0.08285236922433728,-0.11884497302194116,0.3501261391104403,0.5197019813688429,-0.29483966243052445,0.16390906954473,0.08949306178235915,-0.3658882654729287,-0.34381899655978726,0.5538527542984863,0.44653899092136523,0.14869135740459172,0.19285485413735742,0.065605911728354,-0.145168879895703,0.5159389874980991,0.33607961389422214,0.11314565825962382,0.5746143304988062,0.1995394576196491,0.2671701773947652,0.19922185235546827,-0.3025065106477723,-0.17288181975817482,0.22109012902895805,0.4285713615882397,0.25290300385962633,0.33970767510261674,0.15639217125657262,0.1262801858989946,-0.5728649794594721,0.019300471073386793,0.5627450609831094,0.2697161039272441,0.5246429482018242,-0.1123015269446168,0.30662464253527333,-0.15453541163193196,0.5498708594325413,-0.32556351701821873,-0.004253560120699715,-0.2590069041050739,-0.1814037337014781,0.08937679330597363,-0.06705133686044137,0.27231323211850833,-0.3122253870234745,-0.09831023873404642,-0.24177800442645722,0.23829747288524514,0.3936952201230941,-0.16368994068376702,-0.19964604510111753,0.19815084954609405,-0.28127344239813473,0.23108573311441935,0.19577805743114537,0.46528328623714515,1.0,0.8013191278520965,0.3277715520459695,0.1874996882950629,0.7107458204509495,0.05459019500220387,0.39103777066844575,-0.20915731888413194,0.14498913522350787,0.07339615093344312,-0.06610079216375728,-0.2367017095947128,0.43212035363518975,-0.2137045963811919,-0.02225381348452479,0.1929640693859836,0.039672235766089886,0.12061961235808646,0.22736426729131543,0.09277771373717834,0.06324109257519324,-0.4059175477350295,-0.11918445887581251,-0.12675306355173352,-0.05352877855771872,0.39367480222107276,0.468600838267165,-0.13220986126912682,-0.3034798677504576,0.8619303269636033,0.3255423451451289,-0.10030145799935103,0.32589773399534927,0.6055273077301372,0.11684349560623884,-0.22598813411007612,0.33194109070934424,-0.03144954133590646,0.25839441405553215,0.1062820819346577,-0.3465035029967056,-0.05376101568515475,-0.15545129816087422,-0.18700729103002936,0.14334449512031314,0.00936737007134799,0.2271538765272561,0.2046567203992848,0.38461189004992913,0.17768794179337694,0.4190332096209383,0.36255059942695755,0.029746834240906208,0.020113521474100306,0.2790476925670668,-0.16285808807918611,-0.37533407866187524,0.03496178615414879,-0.2698509049380459,0.6387429714124556,0.16777907710731146,0.2863572503755614,0.5553445314937147,-0.2299468026458156,0.31194167642441945
Paracentral_Lobule_L,0.221729405239578,0.5896540603137727,0.1874145224968265,0.0661694792042096,0.5523696624363612,0.4570296361819712,0.5517245570458995,0.34364997477638703,0.5030402873304994,-0.2498564522049422,-0.009514303042849797,-0.10382071051738694,-0.022183156214312452,0.0882525356335302,0.2237922327479175,0.6278570689560269,-0.148790374172257,0.1577000418750426,0.17770885013199084,-0.10013505061715065,-0.22317349211149368,0.5192886908119148,0.6550861938724507,0.23545514995151406,0.14904385095653708,0.38848723211496916,0.07072365455017954,0.6112842390487548,0.4331046520692272,0.3406725528910714,0.6936337309641702,0.2801782229276488,0.2212486652409688,0.44501047380623965,-0.13715307757794523,-0.17564406798131169,0.17265552126125583,0.5812391095907216,0.30840292711375294,0.3863423815752805,0.21828088765800208,0.2836207213114165,-0.5330348133005977,0.1357093807004308,0.7877568675582323,0.3721522278705427,0.745920082271583,-0.1330456439282988,0.5261966973516541,-0.11323151037605353,0.6983272643853136,-0.0994755475592912,-0.007443894248127631,-0.2018467282428436,0.07646511349474308,0.2632042571038204,0.1474673967461617,0.5104694743771437,-0.1035358932510155,0.020545955624465463,-0.2972178602001663,0.3145874247127757,0.4728582799589767,0.1911665843292229,-0.13718158122640986,0.24664509057768938,-0.03763962706434453,0.36680949403456964,0.4811373365444599,0.4736197791465511,0.8013191278520965,1.0,0.5013284673646708,0.24209117210283085,0.6500144389378151,0.09805003528441886,0.45140315460812197,0.09182034257691128,0.03899982608758284,0.21078700091012958,-0.06503064430033775,0.09812284307928533,0.39946873362050717,-0.04119042341428541,-0.13783284926453648,0.36682823973808654,0.07702767518590814,0.2848588748618505,0.2465333757464439,-0.10135567302760763,0.16253395007959828,-0.3984042110131825,-0.14371354798924815,0.002162669045605306,-0.042971828323465334,0.5224794621117833,0.5375367866727945,0.14647000573691332,-0.38900614562330804,0.7907910345057136,0.37544588904038445,0.009062766472917046,0.3471692135980644,0.668902924558798,0.40721219871295333,-0.3281577850573712,0.5042926481140837,-0.11181249551769462,0.1637504811985358,0.14409986516049142,-0.38076874530327104,0.18213310622843626,-0.14817399749374371,-0.2528649578553365,0.2690287467954234,0.26703491787753214,0.2423960534395881,0.21213037058827494,0.4517491893260482,0.3519827801259044,0.5584190493491755,0.4614458639526542,0.12664938497806044,0.2868518279139891,0.3830532183257771,-0.12994427928051813,-0.15954759622161538,0.2247636590646995,-0.32048507088142336,0.7086258413458796,0.3113827271707767,0.30603899722062383,0.7475362219842703,-0.18130754427474466,0.4954697408401145
Thal_PuM_R,0.36750134006263957,0.3106149908523071,0.4852047202094324,0.435839984430839,0.25132249987287997,0.45827755495693745,0.4634927318134069,0.2676362902420065,0.24511185794478293,0.15658308455433304,-0.06788339945354964,0.2480827136017048,0.12683292621927383,0.3948731301191854,0.5050022732516932,0.17628652271385045,-0.12035765914119277,-0.06950641144115745,0.04350229938548863,-0.1304412350437265,-0.2933071680514996,0.49118920326526083,0.3141610677945792,0.42680277540034334,0.5717631518404122,0.30889162471091614,-0.05953061572346877,0.5012993592443798,0.7242606889126731,0.1046548114545333,0.30070118897394443,0.5776328823602028,0.3520504023996774,0.24401599078725,-0.2843897781552521,0.24127701244853286,0.45450834186906514,0.041373311285181194,0.32168457161841363,0.7037040756237737,0.00618575061153956,0.3472853364866257,-0.12492792524615083,0.36354249326280463,0.39524038098429465,0.5501611269232421,0.6775817007347168,0.3211664994507913,0.23181420870167466,0.27563529059850017,0.4067227523136582,0.0689046068951339,0.5337461293120563,0.2876830635474813,-0.21960816840804892,0.31330924651050146,0.30092725602451387,0.3839479444867415,-0.1877085794537706,0.3273640392904299,0.22573336593530458,0.6218048297952551,0.5322148695147148,0.24307325839516897,0.3414419318792735,0.6300152259887657,-0.01813779261988281,-0.09539035077479832,0.2795048497631506,0.4606271187654024,0.3277715520459695,0.5013284673646708,1.0,0.41361017760787844,0.1873540722215755,0.29004515561015837,0.04391854578237574,-0.06045590993991997,0.3651743725385518,-0.1263417851416958,0.30582559992486896,0.07932103041416336,0.5541878614005281,0.29844003305132705,0.41793294038767675,0.5116957416370816,0.4781189086927057,0.6101724260730415,0.2985175957714705,0.3631975872701628,-0.2040283346008153,-0.04065836157514158,0.3349709116251685,0.1083625806586676,0.3378294118874155,0.37413853721668716,0.5753529571475664,0.07444752754943583,0.17569804604127595,0.26438723410242343,0.3079014088180254,0.33406852042891233,0.10128464715617443,0.5210363518904335,0.3787933681602937,0.29907106653678417,0.3767983036712812,-0.28070768118901107,0.35813356278326297,-0.15174023827971547,-0.043041580913634005,-0.19122788137761154,0.37045430069789864,0.22905249225871838,0.4518516548508584,0.2263952705885323,0.649199860015532,0.45335812932224084,0.5931170114889562,0.6538050673057175,0.1508826046192349,0.5515779111308233,0.5471195937412608,0.09168008275765756,0.4988600156636833,0.4411622001813094,-0.3176282078625675,0.2935938816711356,0.2257412432390461,0.5607256746832336,0.46833971492696996,0.5908011773310639,0.4032168753221502,0.20048783869446693,0.5295787810936462
Thal_AV_L,0.17544953481268746,0.18217743026382616,0.48028799366299435,0.5015709377383079,0.27390660007668494,0.2563046737379568,0.558124750085564,0.4751150757694515,0.19133895698984443,0.3820211857915036,0.2942088616677312,0.48630793158296637,0.15807954010076938,0.6815389142256268,0.4215564567891912,-0.07792316579615645,0.15683654482136924,-0.05677303387752262,-0.17341348654226066,0.15044434552777639,-0.018547776269634345,0.38479741125737044,0.36638158496804407,0.3969229683784672,0.39276602762696305,0.09522672837787127,0.32179646730997374,0.4907693555961771,0.3859164174678967,0.28432461532413955,0.03784501082223855,0.552821218544035,0.46494736366993966,0.022435374543789344,-0.01467702934822131,0.3176780265238797,0.4828648273649184,-0.07385501685536798,0.49374826360687885,0.45241269087378816,0.09413732484884782,0.3426531820380116,0.16816786390450275,0.36080047348715594,0.2795324219336314,0.6193978434238686,0.3553087312787641,0.4148658477229526,0.17587775936202035,0.09607794876317566,0.140411134950155,0.21458819376059052,0.5067248179822883,0.34116514396381964,-0.10436721952543866,0.3400977114367291,0.2888928202780731,0.53554554077143,-0.042103088326045104,0.13745275513649485,0.3449498778086662,0.44786034148783493,0.4722496061151523,0.43257693496263183,0.43064275259051527,0.24397687994939615,0.22391379554342947,-0.23991253974243518,0.27676299729098236,0.4638310931655179,0.1874996882950629,0.24209117210283085,0.41361017760787844,1.0,-0.14864876647499212,0.3503912532650411,-0.16950407179635385,0.07616011485896687,0.29090528475992744,0.050179968672771504,0.2335723748887591,0.3121888615358649,0.5459021477061478,0.14395793080957667,0.22723105615564793,0.6852609287920525,0.5695370365494422,0.3808222568839535,0.3921666755112401,0.44689321225866147,-0.20850266546000334,0.08748358752124713,0.4833323134498284,0.054133468001560665,0.5952733472258754,0.4606830759560008,0.4298566934701663,0.293329912541057,0.3404107840553277,0.07241095441399442,0.4412138977929954,0.19179031832908255,-0.06895930077557279,0.30054635373374383,0.5086428673249599,0.3382902569798876,0.414464455835382,-0.16518695693240376,0.4712783973573507,-0.21546376276809362,-0.01826924005128106,-0.10174009196984916,0.3893891648232968,0.4511365459404794,0.4536536590542475,0.5467491814671253,0.5128962298820128,0.24837838141707097,0.2765972429449951,0.4883758122865771,0.03076410513639185,0.5661799902395348,0.5383276301893637,0.18168721457350595,0.5346719473010515,0.5138007966775764,-0.043290751028873795,0.14008010972257734,0.30289288540278986,0.518869619087309,0.6831769215246116,0.5620878969259379,0.26776637983716844,0.39429498194201107,0.6367621950187066
Parietal_Sup_R,-0.01679873074271483,0.29834689615961163,-0.06106892291368953,-0.12199402617167239,0.18965845050672575,0.28753456609416295,0.12631817008635146,-0.2804950811310422,0.28422923830530017,-0.5278209629824816,-0.4775482152643472,-0.2518912580384124,-0.11637182477643156,-0.3400046840796955,0.13422860866136238,0.7132379524930574,-0.2989365356769822,0.2871658261984786,0.18488550420590147,-0.4999688316935132,-0.29021433402411123,0.13147347060306985,0.37729027057199155,-0.061342114051615326,0.015332823452061061,0.14004615745981092,-0.436966855389666,0.30658034181859845,0.19728037744502158,-0.11784246793985831,0.7893071543142591,-0.0791966605903498,0.027783705721582026,0.19356891739922547,-0.42827498397711034,-0.3412967949245878,0.035150610252824246,0.5326371922880341,0.023562878507441726,0.09833807968766266,0.13593926857036273,-0.0678360957364825,-0.6097843664022917,-0.1819186743854049,0.5115494872928319,0.03521193056382976,0.4267794496819389,-0.3449771479527339,0.19433616992248492,-0.1565123743948503,0.43954375146857394,-0.418946319202393,-0.24209808674613792,-0.27013148842085694,-0.22347343381099952,-0.07148951216393767,-0.2018851944253062,-0.08400298110741734,-0.3703703194854554,-0.11729811686009572,-0.3903317293944069,0.04684002729524973,0.16612548194057608,-0.37955670587990736,-0.3361754486863862,0.09345377909283421,-0.37672339867927784,0.5081740094991842,-0.019200354115728152,0.16441659922122548,0.7107458204509495,0.6500144389378151,0.1873540722215755,-0.14864876647499212,1.0,-0.03309241415081742,0.6013039378749209,-0.22937477356975716,-0.061438331978998,-0.07362024143811863,-0.1859006974068626,-0.4579283969312838,0.19077469838337224,-0.3181063103711677,-0.04922836403557728,-0.14018295401583086,-0.14541492489216598,0.012955810704687655,-0.01621817398817228,-0.06922037744321516,0.15604060116313842,-0.3873039596090911,-0.3640281526344973,-0.04440419291596638,-0.3958539369728707,0.09638666330038886,0.24236389807615275,-0.3606655160596897,-0.3743111335732394,0.7957674262167783,0.12345116708322959,-0.16800886107817004,0.3087977253087705,0.39015781395720023,-0.13792164743524388,-0.3694226958125493,0.0072607258225545765,0.023648607177294115,-0.07768132271966195,0.26141033134721925,-0.3057639896806716,-0.019417369480373193,-0.43023343436349587,-0.37654120413008585,-0.14313250238439104,-0.12941957316706207,-0.053552495065518894,0.01257700885353116,0.11887816134029242,-0.04681617326517675,0.45981095440379555,0.0554710413762148,-0.186548849540349,-0.1294910696855217,0.049005587709690275,-0.38374609518871317,-0.3844779309593632,-0.049491507963455174,-0.362976179297872,0.3517836234632185,-0.20008871199263345,-0.03268065246332456,0.5155010189067009,-0.4459969011748991,0.004956265613504252
Cerebellum_10_L,0.14598110961880817,0.17688936854690734,0.6097406341136984,0.44494749345801915,0.058469493650236945,0.23744305271096872,0.34856202640713424,0.13810070062900148,0.07893002642437902,0.5171668488012217,-0.132334438370379,0.4273752228281042,0.13426512697543108,0.3741755693010626,0.46683059699863155,-0.07446333915187056,0.09978351420965913,0.04663519558781161,-0.024775437629031567,-0.2643655058850669,-0.142635515427163,-0.026716064993824895,0.2306714893754826,0.19860926422246997,0.4653460903062464,0.0909306715328356,0.028896914081216175,0.45170968243955806,0.16341913402093,-0.07406566539363774,0.03050348731312576,0.6444457108196835,0.18817256955810943,0.0582675190607172,-0.2954852878219743,0.3602521744384607,0.3030065059138382,-0.07503999496971578,0.1722651159724385,0.4393783360477538,-0.28360938798913904,0.4291858608843157,0.21068707917402849,0.6390429613671735,0.20126359243275735,0.43896393356220187,0.27498178568251824,0.5269799977089227,-0.009399498258934796,0.38362807077887545,0.0039060649787519075,-0.03881750106682475,0.49059178327030467,0.1896192220480778,-0.04583829594823338,0.47463480697052207,0.3485512206754592,0.1279883627515754,-0.11506945076779179,0.34093809522145857,0.5813277628916191,0.2677953794294652,0.5456422594254364,0.11853884057284113,0.632570387496387,0.007421679447098344,0.10382360521713323,-0.2245592981366394,0.05801192440509304,0.352731517681216,0.05459019500220387,0.09805003528441886,0.29004515561015837,0.3503912532650411,-0.03309241415081742,1.0,-0.018572087572958026,-0.06440442602788637,0.35942647926266175,-0.38261597193221064,0.3167063576260522,0.08375883368649327,0.31838821407708584,0.3781098896519107,0.20043197740574967,0.3139112060382623,0.5432659617729123,0.31592358689917693,0.30653070400991667,0.3723127337800328,-0.1422260574707241,0.026189476604640508,0.4052174533562344,0.36709307453159423,0.43153236503858006,0.3847836872566562,0.24479327394475459,0.05032542103649585,0.4824441406035641,0.067819578516915,0.48007213709764257,0.40071156873583846,-0.005362397186298832,0.16412472619100538,0.23961576267064943,0.28000009625666655,0.3730992331361924,0.019555425854663192,0.2569187697249154,0.10027934336038691,0.011469598046373285,-0.08336131038539543,0.42919566854755653,0.5359920542776203,0.4699022458839693,0.4022565183924493,0.4656927472547719,0.3725816997605804,0.2424281407962808,0.436417104237683,0.02098912463078165,0.4728432963788073,0.6073312494691101,-0.09271395251156145,0.1258279805659843,0.4335618501456745,-0.21247615815249482,0.24232445324823512,0.3856723528500979,0.29164866931546074,0.394976049052291,0.46395679526012834,0.16925671345312082,0.27430724661403905,0.4619536470955174
