,Lingual_R,Cerebellum_Crus2_R,Olfactory_R,N_Acc_R,Precentral_R,SN_pc_R,Thal_MGN_L,Cerebellum_8_R,Temporal_Mid_L,Frontal_Sup_2_R,Cuneus_L,Cerebellum_6_L,Cingulate_Post_L,Cerebellum_Crus1_R,Cerebellum_8_L,Insula_L,Rolandic_Oper_R,Angular_L,Olfactory_L,Frontal_Inf_Oper_L,Postcentral_R,Frontal_Inf_Oper_R,SupraMarginal_L,Thal_MDm_R,Cerebellum_3_R,Supp_Motor_Area_R,Rolandic_Oper_L,Red_N_L,ParaHippocampal_L,Amygdala_L,Thal_PuA_R,Thal_Re_L,OFCpost_R,Thal_IL_R,Cerebellum_4_5_R,Temporal_Inf_R,Occipital_Sup_R,Precuneus_L,Fusiform_R,Temporal_Pole_Sup_R,OFClat_R,Thal_PuI_L,Thal_LGN_L,Pallidum_R,VTA_L,Cuneus_R,Vermis_7,ACC_pre_L,OFCmed_L,Heschl_L,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Cerebellum_7b_R,Vermis_3,Caudate_L,Thal_VPL_R,Thal_AV_L,Postcentral_L,Cerebellum_Crus2_L,OFCant_L,Vermis_1_2,Cingulate_Mid_R,Parietal_Inf_L,SupraMarginal_R,Thal_MDl_L,Frontal_Inf_Orb_2_L,Vermis_6,ParaHippocampal_R,Thal_MDl_R,Thal_IL_L,Temporal_Pole_Mid_R,Vermis_10,Rectus_L,Putamen_L,Parietal_Inf_R,Thal_VL_R,Paracentral_Lobule_L,Thal_AV_R,Vermis_4_5,Precuneus_R
Red_N_L,0.5314168180284188,0.3176930177925751,0.36577937086042345,0.502691122988936,0.21841160698683826,0.25883631006727237,0.3412367245821565,0.3326935474623159,0.26504358482090934,0.3564090338124772,0.2261626117579373,0.2893510133193035,0.22437292427613223,0.4462195630530396,0.4200616261375801,0.6071323494298797,0.4400128521623674,0.05153744345285662,0.34517315945216126,0.292648907618059,0.19783260632390146,0.3816659171765497,0.23499858240706414,0.4244512377461838,0.5466865500815681,0.35641943587541824,0.48232036501726605,1.0,0.3854371852311107,0.2321793458146651,0.4049351870062152,0.1961331288677953,0.11471584102356101,0.12592356567067123,0.44608892565911795,0.16499920793731238,0.05594932149452397,0.21275897237943267,0.38076804360137106,0.20040388304539591,0.15370040677109675,0.3986361982635082,0.3403255627664928,0.6168168128779512,0.18113212568588638,0.12524147594897292,0.05654220365248307,0.06257502512032503,0.03303515640433959,0.37717728798091976,0.37240760261729844,0.18580870637826338,0.1223398092535379,0.4692458571679831,0.4422789747819363,0.6253677983549444,0.14008010972257734,0.03496178615414879,-0.06372969580964022,-0.057006562944645026,0.14951204975783886,0.4339556012170567,0.11303078365273245,0.2647328948148829,0.29654806160603386,0.2530435453431722,0.25849750828143786,0.3970009905646496,0.14202075604506975,0.3735919931500535,0.27620897540440387,0.37929675015333003,-0.06413961784364752,0.4940128670918356,0.09050593883905327,0.34909364896908374,0.2247636590646995,0.4989452558410137,0.4143254150547167,0.31066768595086575
ParaHippocampal_L,0.4357520098764789,0.06529481046512324,0.4020474640997388,0.4036882175142032,0.21615396327045033,0.5645828354629024,0.4358878776748472,0.38738226085820465,0.08335699557430166,0.6405629777194729,0.19220835121586433,0.11704810272994652,0.4252835438601594,0.3498890480526218,0.36817631124883077,0.6409934438298666,0.5527637633146872,-0.3019600918014746,0.7097517811218199,0.5637461239507103,0.17528689979637888,0.5170181264713303,0.054228953459486626,0.47982211454068086,0.5163948504923922,0.2551155051314764,0.5185976815021018,0.3854371852311107,1.0,0.39004644541381106,0.1838182971625678,0.5827134859160873,0.6345783701153803,0.4549237183581615,0.4788487594640547,0.18309216561210168,0.023250005360891075,0.3155159007865506,0.495992276397843,0.6425995956719542,0.4967989249706025,0.5567803764741255,0.43973163491828937,0.6030634537784934,0.482023880077468,-0.019976040374280857,-0.19322371272581607,0.4880880422398646,0.5426391648308146,0.576580117883486,0.4899356884032196,0.39029238810202344,0.010371146752287667,0.7280398510388468,0.7197630694604614,0.21603437868883202,0.5383276301893637,0.029746834240906208,-0.13577201061996186,0.37447160868891294,0.6759217581959267,0.6586459926037693,-0.0009018023507926401,0.275740778567035,0.6516250246659034,0.540823500574582,0.007024486245956154,0.809320276982203,0.13094223531108704,0.4441150066043415,0.5784078938660382,0.12719675079633228,0.47967671308097226,0.6922246132552197,-0.059094415272488196,0.4972952054400309,0.12664938497806044,0.31614972241017963,0.5275425507903181,0.4683071522748319
Amygdala_L,0.1508828269392163,0.2887408210567504,0.1453328376774912,0.09063192499608042,-0.3292064327223603,0.21417637439482382,-0.14484099941346903,0.420067109013997,0.6777876122345092,0.08661665068970929,-0.04947586506574853,0.5259244515891737,-0.07566557417243285,0.2990565610762601,0.5449160145850561,0.4423819534371512,-0.01438519595336017,-0.14851197214225637,0.5014007570535122,0.7541739909486984,-0.26328684018645626,-0.2104488316840989,0.07656535598386954,-0.004194238744650325,-0.15608402696299883,-0.293146468585855,0.1939867260363953,0.2321793458146651,0.39004644541381106,1.0,-0.16368717251035245,0.29009926939772307,0.4804146395889937,0.035652916472774465,0.3308702051474771,-0.040883888591746104,-0.32449529609521316,-0.40934815486087717,0.019676323690055963,0.16789394469143087,0.22352193728080844,0.14664827457531765,0.16033749331939653,0.07550989471248189,0.3342516188019409,-0.24602703147134827,0.16543904076527663,0.22734751214728102,0.5882648728528995,0.3492337595765525,0.45371501267263376,0.4417412978306396,0.050602010304521085,0.08366019297523258,0.14700509430373038,-0.05079644911138002,0.16816786390450275,-0.5728649794594721,-0.068691509701162,0.15566118869706969,0.3681837905031891,0.27925649708343386,-0.48583834819293187,-0.08754854371776925,0.21041779101660124,0.6245089462156377,0.4247027442393342,0.08475193008055239,0.2528235221483904,-0.159194819601081,0.05270877331020384,0.42033863911057784,-0.04624519331623265,0.27985186225084524,-0.3945962416853265,0.19468100575705202,-0.5330348133005977,0.02011107941681694,0.2655768941077261,-0.1861598846751479
Thal_PuA_R,0.5013488660737275,0.3071401080470648,0.31013532626004575,0.4841991590833532,0.34341143484096787,-0.10740653762387364,0.4161340869517902,0.16114814437881944,-0.006687599418985106,0.11271439589048814,0.24460588673771336,0.14054672710143584,0.035582895366703754,0.2996692177122442,0.27222654888037656,0.17554993964897178,0.26233119326971893,-0.018677134782436138,0.002146899420337852,-0.15650762989503558,0.29645588656805477,0.22552408988446968,0.007437590339120999,0.1416328695556608,0.38111205309291923,0.3298613947804112,0.18039982670669832,0.4049351870062152,0.1838182971625678,-0.16368717251035245,1.0,-0.0593251119371009,-0.18767462220267728,-0.15832048873874974,0.3244732140080539,0.32758268172696803,0.21539387536331073,0.2844609891781371,0.36860726473650274,-0.0242338668003235,-0.04221467193164612,-0.029845564036565474,0.08665893641676192,0.4459805013674347,-0.29450508896997263,0.503078277136518,-0.10892191004211504,-0.14252773340929248,-0.16325214498132098,0.03210322731804877,-0.13254215024809066,-0.16559862043345416,0.23086332806177545,0.2782806954860642,0.2271023700391633,0.6793706595507878,0.09522672837787127,0.065605911728354,0.18703216773376213,-0.08276900719819284,-0.18305561520760294,0.20473048813356592,0.12828636626337672,0.2599238679038267,0.10258169115615537,-0.23003907173387644,0.03849001500883914,0.2049810928446741,0.49486393057892375,0.014711229214454837,0.13018199746166723,0.2478990865275543,0.10400597267105767,0.16637992419877454,0.20882222646458642,0.07910304203132751,0.38848723211496916,0.5023312257687336,0.4121468880158408,0.49638144640236376
Thal_Re_L,-0.027705598694946217,-0.12777449625115514,0.37274570958388537,0.32962623861410806,-0.11548815094407452,0.6553159468351669,0.35193302693845957,0.1308216139496704,-0.15546241329405436,0.37887219011419343,-0.27046059814677964,-0.12285595791502314,0.29645830410708346,0.13215099648848805,0.1144759160017855,0.28598872306482387,0.19908900461805953,-0.5125918110746684,0.5479177021251717,0.39729546925736975,-0.10237373540696579,0.19906494838387973,-0.24258884292383165,0.373745248768502,0.28358325584755645,0.022104722260439535,0.23014122436507364,0.1961331288677953,0.5827134859160873,0.29009926939772307,-0.0593251119371009,1.0,0.6255121329913451,0.5829126598174289,0.14827212111591961,-0.032050024455594475,-0.3830616686751436,-0.033939866520010166,0.17887176416202943,0.5410487531114782,0.4619719678500144,0.5077717569097763,0.31467462235383614,0.478492329808414,0.4694879483994139,-0.3062292030647706,-0.14548038315118225,0.5184549145116035,0.5598316806600095,0.29551841631081616,0.39075690340501884,0.19288947270481016,-0.09782182815797354,0.41839140625750076,0.38176085515558034,-0.004073424804130434,0.4148658477229526,-0.1123015269446168,-0.32799675923740884,0.38522847881266503,0.555878696509828,0.34169779860579,-0.2031574298181241,-0.02826070591859744,0.416530922511841,0.5421155048453209,-0.14487618613897119,0.6271429335554665,0.200474916251008,0.4007397974385893,0.4403850936853483,-0.10535653054804711,0.44486944119446337,0.27295412964173366,-0.24427301685640004,0.1723930689971346,-0.1330456439282988,0.23415756644831842,0.1907808482620894,0.12408788785476223
OFCpost_R,-0.02230331272279585,-0.18047428122399675,0.3943375129361953,0.2920072976290055,-0.34185797257920214,0.5936006406109849,0.16126890756644485,0.13680756122005625,-0.13351721175213158,0.429211033600179,-0.24155619408277126,-0.10037726623832251,0.2626325474906631,0.21430398785978477,0.10357598434768464,0.3029395538112064,0.18086341198013114,-0.49502248643409813,0.7186310007247868,0.4356682657887867,-0.3788880573811093,0.13908035660400875,-0.1928038035628512,0.3470304826634451,0.17484442656448543,-0.1435690724778482,0.09023377622870814,0.11471584102356101,0.6345783701153803,0.4804146395889937,-0.18767462220267728,0.6255121329913451,1.0,0.3990855834157577,0.16971395443790493,0.14941574344305483,-0.33803336793154865,-0.0407892776147682,0.23145745837751452,0.861836283542401,0.6956120110776186,0.4823696854156945,0.2256105992293749,0.30922845998339016,0.4834461145097668,-0.33234040868881054,-0.1076581038390852,0.7044610376480841,0.802418717138079,0.2702405991621715,0.40586985833030215,0.4264987502452745,-0.26831713547873043,0.28653828928406677,0.44149557715110166,-0.19382838833381522,0.4511365459404794,-0.18700729103002936,-0.2477011026328259,0.5309845528501105,0.5654266383201378,0.36889512132671365,-0.18839013800235316,-0.15831164614406237,0.4005432502880473,0.6264300442389322,-0.15996201280767908,0.6380700738553636,0.2206950329050288,0.132261244084249,0.5782609522072089,-0.07613668533174517,0.5707080833992298,0.3599768090415846,-0.4738464248721064,0.2433518492844695,-0.2528649578553365,0.014712355187418868,0.21646284987745537,0.05714453917691076
Thal_IL_R,-0.11110828182399304,-0.31586659082138185,0.266826333005249,0.23708350984999396,0.06700670660865077,0.5283719887905661,0.3106844709987895,-0.10386990609588734,-0.3072594458065641,0.39591341234783967,-0.19379413574692597,-0.3018716545010939,0.4000372913181349,-0.13615299511149961,-0.03175773869998159,0.099890506413158,0.2493376548798178,-0.3688956842312126,0.3006332811233954,0.21021779367937488,0.07981463699479581,0.28564068335865167,-0.13721474696768135,0.6050160880925466,0.22836112550138127,0.11759386523067013,0.2685140199543312,0.12592356567067123,0.4549237183581615,0.035652916472774465,-0.15832048873874974,0.5829126598174289,0.3990855834157577,1.0,-0.046989507764494474,-0.17610283699353138,-0.20661597091385803,0.152671719536324,0.06660142582766448,0.4279837614878126,0.3063033871743718,0.5384011746448203,0.23245996042618405,0.40435608217629243,0.321477856593991,-0.29588995940648816,-0.18334560553437643,0.5504318044092609,0.334946933428922,0.3068812381558728,0.3837023339477574,0.11749636189315303,-0.23652144338483097,0.45294620465991586,0.33098192170881396,0.08095792819587039,0.29090528475992744,0.14498913522350787,-0.25499133028354143,0.3240457296948578,0.4553554099524452,0.29039457999269036,-0.028043703343070384,0.04422639306271302,0.3357108670186236,0.43284152820476984,-0.2828275767537158,0.5248575127099459,-0.13757387958590192,0.41942369252170214,0.3315344494083474,-0.2735042760343031,0.3460925016673524,0.1758009939186796,-0.07634126887482562,0.26866148558506975,0.03899982608758284,0.016529485827631366,0.05014359253583981,0.1526381413872427
Cerebellum_4_5_R,0.8643503170331437,0.5534421011504945,-0.0026854001225417212,0.11073181367942769,0.4191366270980725,0.11763302898165534,0.2118788166715991,0.8544924344251386,0.5012595248857067,0.4323641417810784,0.4901414414462934,0.729055631388858,0.24304117269149797,0.827095210952037,0.656102347814394,0.6450422573658705,0.47553340490826357,0.024325890942585856,0.3361985990923691,0.4657094277357195,0.3420379567793125,0.4729833589065812,0.31148115764442835,0.2790667020193299,0.5155973243996841,0.5327724341524046,0.590332499721594,0.44608892565911795,0.4788487594640547,0.3308702051474771,0.3244732140080539,0.14827212111591961,0.16971395443790493,-0.046989507764494474,1.0,0.6747540813694078,0.2361591193166613,0.20231009478736303,0.8416683622553792,0.22403530096178836,0.11465691336676907,0.25035414243783477,0.44920204368944083,0.2818412370682288,0.1692437385640317,0.293723612925558,-0.08479186767793949,-0.07405154911792726,0.034833617118828895,0.4845195995502824,0.25828431927002493,0.23688653150381755,0.45881062366212927,0.5351297346713619,0.47566409025977846,0.40988962603082096,0.4751150757694515,0.02120156168691189,0.2719764739244674,-0.15493206070756715,0.3744895696069414,0.7277979840714711,0.09670732482308696,0.5507101630230554,0.6232089582320463,0.07591169844269544,0.5836078041437193,0.3840905478813926,0.14456591757931617,0.32629918569669164,0.4051383929059977,0.7204983601238595,0.11591990223650032,0.5801481680700283,0.0721756450674524,0.5470255276618052,0.34364997477638703,0.27797447613589255,0.8648053094112178,0.4873012116005992
Temporal_Inf_R,0.6465659696716446,0.37585326766714966,-0.024371314260278835,0.02652478611723646,0.14463988725150184,-0.033617624865878236,0.15900551413293776,0.5308909578016178,0.0400384083378061,0.18954215170600047,0.3404403300446177,0.4001906775913344,0.06444460712440069,0.686079025435564,0.2529744321625568,0.18026833194563116,0.17857300601878054,-0.08080893756020131,0.11989836987699644,-0.03772470691379898,0.0013811759504902207,0.2759012187564082,0.057035063626129076,0.24215953820425662,0.3586085957735926,0.3397481551198981,0.10330313968231014,0.16499920793731238,0.18309216561210168,-0.040883888591746104,0.32758268172696803,-0.032050024455594475,0.14941574344305483,-0.17610283699353138,0.6747540813694078,1.0,0.2734653437023998,0.18021081769203187,0.8241564513839956,0.3432866903269444,0.1592347906102687,0.07375709149086036,0.2038623554937478,0.08747703242615132,-0.12188223340855948,0.3871136553227287,-0.18575772238968893,-0.07583770826539803,-0.024432144014699637,0.05782466534683665,-0.13771973100390766,-0.04779060129947815,0.4170458341784463,0.16406625156718355,0.2177468236600435,0.3317474828481749,0.28432461532413955,0.11314565825962382,0.24444944044984332,-0.11295199808411199,0.10638467812791323,0.3605485823044544,0.17561096528060616,0.24432432038737215,0.3398242060088845,-0.25859325473903194,0.31355717288374063,0.2575984874532032,0.20270179137246414,0.05706128047917225,0.3974858358499806,0.3460054807306853,0.27593343041747126,0.19418266838590947,-0.10356938670896418,0.262060724451389,0.3406725528910714,0.036834561412019094,0.5550533008412751,0.36298280562329016
Occipital_Sup_R,0.4533468868613799,0.1707895621329079,-0.2983383723320677,-0.21612769773137744,0.624917399306723,-0.32993823072878176,0.022306660458811012,0.07663829878541831,0.08004867570137528,0.28127692080287037,0.8799432594412225,0.009317347249904146,0.17291233896174368,0.12166950995379033,0.015590634850035036,0.22844259220967036,0.369971599886987,0.5926230871464832,-0.21663023764637712,-0.17709432354113935,0.5764978110828644,0.4658877998116512,0.5178783838794887,0.0735838447269416,0.3071817149765121,0.4921490736778524,0.2834305911244003,0.05594932149452397,0.023250005360891075,-0.32449529609521316,0.21539387536331073,-0.3830616686751436,-0.33803336793154865,-0.20661597091385803,0.2361591193166613,0.2734653437023998,1.0,0.7572551408236327,0.28941055625320716,-0.120959678720826,-0.21428371066509802,-0.08250463578372637,0.07435212208680242,-0.02093491952363398,-0.18841890534259811,0.743687219946527,0.01382573694572354,-0.237437329574018,-0.4055863073254855,0.1575808017805783,-0.13879689891176955,-0.15908445304434055,0.2983806527371956,0.2094780247610685,0.16755169152965227,0.3645182014227793,-0.07792316579615645,0.5197019813688429,0.28458858925710745,-0.2626703133811323,-0.23076202255872338,0.27833505882382853,0.6971407823480226,0.6031485802170047,0.023983024794590014,-0.37402168553604354,-0.0010869216390065426,-0.02917700036948221,-0.28708668322608727,0.17792772774294022,-0.029001209945090603,0.26143174213229625,-0.05977634796343152,0.2747226246294231,0.73471739045745,0.2949425748742768,0.6278570689560269,-0.031916662643132455,0.3236728625750571,0.6073648571941558
Precuneus_L,0.3980700877414302,-0.08973862538069856,-0.03772667872078872,0.051646534674871646,0.6965050900074496,-0.04174847390049022,0.39733912364530444,-0.07823485002926817,-0.17766419355766977,0.6335236144447245,0.6735060551218831,-0.27340915708329483,0.5224588039838469,0.035626024896077205,-0.07297128005844494,0.37644449066358715,0.6667554222819897,0.41459639080566935,0.0008187991292178523,-0.07496498748360374,0.6433961877046822,0.7621337715425763,0.45239841511421064,0.34865580655547296,0.6353374325611074,0.7143901225304141,0.4775093459649673,0.21275897237943267,0.3155159007865506,-0.40934815486087717,0.2844609891781371,-0.033939866520010166,-0.0407892776147682,0.152671719536324,0.20231009478736303,0.18021081769203187,0.7572551408236327,1.0,0.39484964094305813,0.25637688370500156,0.041773313651954566,0.32228738159593057,0.3750622028317736,0.3403251796056387,-0.05925808774707229,0.611753054833682,-0.11611202657657246,0.15253863562503922,-0.18099483886693538,0.28728408957431373,0.11328189544315612,-0.12985298687786068,0.05524615659801542,0.5552715310369967,0.4713943786547838,0.39534777616171757,0.19971252833893638,0.7831475448624836,0.1290239093838997,0.029878105933007274,0.05263580183165276,0.5096704946579422,0.8488021788600084,0.6182539719323366,0.2536247778399019,-0.1087686923904056,-0.2830641878529048,0.3641422270490216,-0.16885772286463036,0.43583264417395756,0.2543954922229418,-0.004614313407294376,0.27892636780800156,0.48334410492705027,0.7294967436093374,0.44024499764394287,0.8176548264233173,0.20593435345177613,0.35588375571305253,0.8093023173709144
Fusiform_R,0.8167781346323089,0.3110589022248331,0.03825007058460541,0.1621071153686427,0.40400657508324844,0.261327593993212,0.3488326207008675,0.6115598020815145,0.1095259750133581,0.4944351499719493,0.43211884353916497,0.4593286278932872,0.362182321514824,0.7598519873879805,0.40268358061558757,0.487770499137776,0.5104170220971294,-0.04259012589825515,0.2772472650128317,0.17816514550220564,0.2836705445326696,0.6478422532165607,0.20579647678432528,0.4808259040365615,0.6654236674096874,0.6078621266670701,0.4506266364845413,0.38076804360137106,0.495992276397843,0.019676323690055963,0.36860726473650274,0.17887176416202943,0.23145745837751452,0.06660142582766448,0.8416683622553792,0.8241564513839956,0.28941055625320716,0.39484964094305813,1.0,0.44472471607103337,0.16142558327318218,0.4103010612360823,0.4306113987129256,0.405550572239241,0.1793753257971727,0.3379699487053585,-0.21987381726421681,0.07475264604891857,-0.007944012326962456,0.30819957327585384,0.10616271292126322,0.08826259309199726,0.32253106280526467,0.5715920760642494,0.5845779769616796,0.43919671503529073,0.53554554077143,0.27231323211850833,0.24732071036667155,-0.09686606114713153,0.3986744884722746,0.6756821693194197,0.28614493991223366,0.5037471102835646,0.6482247057084886,-0.04844256601200086,0.34814520051986236,0.5477890510767179,0.13286605722123274,0.42074138375005904,0.5686474976307385,0.37642349590630453,0.3360851211182231,0.5484181570935641,0.06731861966282557,0.6002588452781717,0.5104694743771437,0.24018559625467636,0.7695456932080398,0.583970519014486
Temporal_Pole_Sup_R,0.13349584990823943,-0.2633924304316505,0.42686767505954354,0.3640138997972826,-0.13240313618349364,0.5855645516516134,0.35628039909067605,0.06551385998552997,-0.32196777408356186,0.5657633223447736,-0.09179130144885243,-0.190540230070649,0.4736937698276435,0.2760755025550539,0.03100102826484473,0.33567464489132753,0.3804700343228766,-0.3963644385774962,0.6372874503230773,0.23580179441757376,-0.21280093891417304,0.4265287819859865,-0.1692488581526801,0.564079765214142,0.45167350149779945,0.14288695116358957,0.1298148123210277,0.20040388304539591,0.6425995956719542,0.16789394469143087,-0.0242338668003235,0.5410487531114782,0.861836283542401,0.4279837614878126,0.22403530096178836,0.3432866903269444,-0.120959678720826,0.25637688370500156,0.44472471607103337,1.0,0.666571478138921,0.6139288229086044,0.3105965269968663,0.4424995194976833,0.35901319050328845,-0.13073994714384105,-0.24254442122198858,0.704638231665708,0.6393134582264107,0.2557072514619182,0.3537636726626902,0.31008998723796494,-0.2979575890384823,0.4195705083269674,0.6008241705540789,-0.015338552806579564,0.5015709377383079,0.11022679922902677,-0.15434288364928578,0.5334070933965426,0.532060485106952,0.45336279724301,0.09119771021971368,-0.017661574503131345,0.4684719953621841,0.48177674543125876,-0.22883059906680647,0.7391405905149401,0.14275509929226055,0.3177187306139042,0.7096769443826533,-0.16397248969375777,0.6953553923214374,0.47390594965672495,-0.295018950977964,0.3875253803704078,0.0661694792042096,0.14239071036519485,0.2887902517413047,0.31339962649942554
OFClat_R,0.022833629535206627,0.04596873909203946,0.44210105132515104,0.3663846756671869,-0.25243234039261636,0.32718441359486744,0.24873621952315897,0.19398016435078805,-0.1528490595046776,0.2976927004789607,-0.16417140465342608,-0.12850568805815654,0.2357362628735383,0.18469755781605737,-0.03965480127128034,0.2633976847334736,0.09293744156270248,-0.3776956590556445,0.5574626658138618,0.3472364847946464,-0.262293941573148,0.07326959333051818,-0.17718583518417472,0.19728275465415895,0.2234161392440219,-0.02399869616122535,0.08949033775158743,0.15370040677109675,0.4967989249706025,0.22352193728080844,-0.04221467193164612,0.4619719678500144,0.6956120110776186,0.3063033871743718,0.11465691336676907,0.1592347906102687,-0.21428371066509802,0.041773313651954566,0.16142558327318218,0.666571478138921,1.0,0.28131608529514507,0.2505457565391667,0.32393099604686115,0.22807637783540388,-0.15038262143569348,-0.17196601960705546,0.3752889643719152,0.5682354201392691,0.21751190313289126,0.43736021280212123,0.2580689702686258,-0.0217852878609924,0.16434946954150384,0.19245892335012224,-0.09135115213799631,0.2335723748887591,-0.06610079216375728,-0.34537319352513557,0.6158998709197995,0.3500763709585867,0.1853380825758026,-0.047516568060157756,-0.21089748418364263,0.21263592152487612,0.4579617910886388,-0.08923965275479231,0.5409955616633615,0.12080198344542209,0.16497427522998173,0.5246930250528848,-0.04486922588031303,0.44047428945987016,0.2565851042178658,-0.2723956811961375,0.059142025495801914,-0.06503064430033775,0.09067824378476755,0.010360879175004318,0.08914635181254221
Thal_PuI_L,0.2543492606893485,-0.18749667484990143,0.2712010407157891,0.3252088738585406,0.16119479817997776,0.6156106296069664,0.45044173357664696,0.0825353538970882,-0.09050182755379634,0.6151973423241616,0.05040368303503374,0.01625395290157795,0.4974248543430326,0.25698197024592084,0.23923056609758972,0.4986571745393063,0.5050269264394189,-0.21090698175844844,0.38204546420963265,0.38338102228911647,0.1363613276549013,0.6419020809622676,0.13175605158187675,0.5711234847854056,0.5631352812757794,0.3876890937582204,0.45854794805273064,0.3986361982635082,0.5567803764741255,0.14664827457531765,-0.029845564036565474,0.5077717569097763,0.4823696854156945,0.5384011746448203,0.25035414243783477,0.07375709149086036,-0.08250463578372637,0.32228738159593057,0.4103010612360823,0.6139288229086044,0.28131608529514507,1.0,0.5396941380893776,0.5827359752005867,0.4383734460604006,-0.08752871316882666,-0.1018455636067042,0.6239670872249514,0.28551293110567755,0.3713472772269641,0.5411217661797258,0.16291549568567656,-0.3269204019034937,0.6905556524437955,0.6341336100105844,0.2163979664984056,0.4712783973573507,0.25839441405553215,-0.10538592017929564,0.2604774592932082,0.6169214613360152,0.5397005277048255,0.12807909469081838,0.20675179628055584,0.5079410537346085,0.5889975188242579,-0.009142753559035563,0.5852144506874882,0.09374335158446045,0.49701049322498553,0.4537790053311575,-0.06998277410818118,0.38157459723124654,0.6100673027941556,-0.02879415583545804,0.5669538526093673,0.1637504811985358,0.29868173404136,0.3225158842554954,0.34210739768435977
Thal_LGN_L,0.34007875373830027,0.02237748337596654,-0.03824924741160366,0.01609581182350781,0.3693359052511382,0.07269631928355366,0.5941394663458087,0.31335413463626477,0.22991064520684068,0.5480875544387376,0.2553236865493816,0.225239870303206,0.4553767814838009,0.22700766889803997,0.18791299503901834,0.44879087837829407,0.47617779329616416,-1.4327265109740173e-05,0.2270413873207799,0.538516935873986,0.37021251208287326,0.5276069705197282,0.19184804705349867,0.19654068043965045,0.4902636468108446,0.5429878869853013,0.5667888617703734,0.3403255627664928,0.43973163491828937,0.16033749331939653,0.08665893641676192,0.31467462235383614,0.2256105992293749,0.23245996042618405,0.44920204368944083,0.2038623554937478,0.07435212208680242,0.3750622028317736,0.4306113987129256,0.3105965269968663,0.2505457565391667,0.5396941380893776,1.0,0.4441296909757329,0.0622347198703628,0.18995701701065615,-0.22398381574781628,0.28579224241743606,0.20754316078995827,0.39988130715674614,0.4418315896334907,0.17711715565325695,0.07626939796183911,0.5385825489809896,0.4308229072167292,0.1672290329262175,0.49374826360687885,0.25290300385962633,0.018181248138901516,0.2438917841901854,0.49878869133970666,0.6001206536535745,0.19326773754044796,0.3914690951268727,0.4749707626799882,0.41194729058389545,0.1525506074787525,0.3030723180087146,0.25819777104960984,0.27178128709793736,0.29954488939704943,0.1841272289164704,0.323480135128342,0.47695901268713164,0.26696063609773674,0.4059921935295967,0.30840292711375294,0.20976494494494294,0.36293295030158657,0.39256110189690185
Pallidum_R,0.3361511919030108,-0.01944330156752335,0.39687536207965574,0.4907865251809441,0.22888509343182045,0.4296610201307561,0.6450563346606452,0.150245240890378,-0.09055572476118798,0.5183137546123872,0.06999031831338337,0.030292777664789928,0.505177743178776,0.272300404460161,0.17941454267259932,0.43888634620390327,0.42319277378192666,-0.20731137489287246,0.3419876024521682,0.2492576518110801,0.2076805335469966,0.5319545162218565,-0.017022590264586284,0.5832202402020259,0.578582627669415,0.40256135682553995,0.41917316536814997,0.6168168128779512,0.6030634537784934,0.07550989471248189,0.4459805013674347,0.478492329808414,0.30922845998339016,0.40435608217629243,0.2818412370682288,0.08747703242615132,-0.02093491952363398,0.3403251796056387,0.405550572239241,0.4424995194976833,0.32393099604686115,0.5827359752005867,0.4441296909757329,1.0,0.24639893180429204,0.11136965871208952,-0.19490099173591038,0.3776661610977311,0.1769306087623507,0.3320423795453181,0.4221000195606907,0.15880208995153242,-0.10754117450730066,0.5987332392236033,0.6098332226731032,0.543126624108419,0.3808222568839535,0.12061961235808646,-0.05299971874162317,0.24328480654111395,0.3806200983522231,0.4797923936163002,0.10240711422975432,0.18700291395008584,0.46594577548434535,0.40979130369917277,-0.03823582980355439,0.5779353424798862,0.30953316864824093,0.522595397685542,0.4636854952280677,0.05998133794722887,0.29855403823980126,0.5256077143108702,0.10531427036098065,0.5002004398472131,0.2848588748618505,0.548619745177347,0.3597935876904015,0.48442775220044537
