,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_R,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Frontal_Mid_2_R,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R,Thal_PuA_R,Frontal_Inf_Tri_L,ACC_sub_R,OFCpost_L,Frontal_Inf_Tri_R
Putamen_L,-0.14659588377480834,0.10206035807746182,0.056617592499034364,0.054082118085259395,-0.2836798477036508,0.29985462848502575,-0.14140056249623548,0.025403665701579946,-0.08141088678067426,0.34876437960996637,-0.21358985082186607,0.1584182166388012,-0.28004721120788106,-0.027109352041878535,-0.2140394563613801,-0.0851660898975842,-0.38804316961186697,-0.025249822097159542,0.050484881848665154,0.23927226058026976,-0.3181506289696549,0.11399237092303527,0.22867400882143823,0.12733912392027422,-0.22521815932106884,-0.0654249635039305,0.06458516875586585,-0.10119052145940728,0.13547152809611612,0.1462271238983548,-0.058658529484024335,-0.02706784625918269,0.044887697971898725,-0.047766347835425486,-0.3696146469492438,-0.31009781649734525,0.20708290944666866,0.057573855334444,0.0657757279033361,-0.27989751366702176,-0.2598750308350516,-0.10375107476191131,0.24584066138702454,-0.009790343974373495,0.20941198074151424,-0.15846091194405565,0.04669779178708433,0.18274325494012714,0.03045781582134556,0.50787364205505,-0.11971939048174263,0.14704354125649205,0.14355810648743256,0.37400394290644057,0.3348723436795017,0.051742428704427114,-0.074836907641342,0.3605068194921531,0.21267805015414698,-0.09689535003150325,0.04155739121918861,0.07150397511238141,-0.013108311228270914,0.18271630819307663,0.027475647698412587,-0.10883147625632104,-0.24627395608125013,0.08457387285894799,-0.3501072648643724,0.23027593291942908,0.004924528762324268,0.04129829374175924,-0.08037700405267963,-0.16215290387907724,-0.031146812990229273,0.057261072176144054,-0.07953308758818921,0.09188831663899699,0.23125103454441956,-0.2689837878222647,-0.17718135906975682,-0.06468980871705464,0.06396971698200082,-0.013656405350822024,0.2586273585832938,-0.0020717776542956393,0.21639732186485414,-0.2648828096207456,-0.028848924646993426,-0.13645707553318814,-0.13630383398284887,-0.01697071428444338,0.04022563946400944,0.11517494051839562,0.08988034097199088,0.09130101802281025,-0.19198009914754743,-0.17536493668401604,-0.062694481360297,-0.06363669625455007,-0.0949292518189871,0.05420191936987152,0.6179193994111702,0.01713934734815631,1.0,0.09257822539460588,-0.07266978547414185,-0.37375179187111635,-0.17696452892091977,-0.3420017525536635,0.014792940488001904,-0.12313331027196711,0.027754508139054584,0.18889476862112978,0.13395299220801776,-0.18846339768989184,-0.20382044564133767,-0.01169128711864057,0.029077827431778048,-0.10559492566788659,-0.2431251772521508,0.10943453879219955,-0.07915167930774791,0.12010896065689468,0.2044308116838901,-0.0684767057849421,-0.3837841460324817,0.09035626748328093,0.06492752696312251,0.06776023045506369
Cingulate_Mid_R,0.2651038640718078,0.24155315621791854,-0.1477608588179045,0.8390858945692343,-0.2305678823969537,0.2423865292394602,-0.18033015556023593,-0.3130648543292409,0.11714661944516135,0.11511906482891077,-0.32552642101894913,0.22746087761201642,0.22184133914470658,0.4762542538879774,-0.10086331156878156,0.4666881481712762,-0.34262820781793224,-0.006909930903974669,0.003311074636649483,-0.4581149861062012,0.018358740271331938,0.47941642553510183,0.3264318789875608,-0.5604885011622766,-0.16235929847025407,0.5151839134303092,0.25585466142455215,-0.4144893228344012,-0.027358327680580847,0.6803530258721857,-0.11337873775843058,0.41835885032189307,0.19050734787049378,0.275254718265807,-0.07069547111602398,-0.0892223008331685,0.46306328866805624,-0.1180102235608885,0.5103264608234916,0.14918689878548275,-0.3494142746930301,0.31904890465783586,0.5239252917350312,-0.045461353147088726,0.5632585135669149,-0.2975497703308873,0.5978421296535245,0.08635168669947257,0.3884118996120316,0.0887592535783834,0.2598276539786512,0.4793358865067131,0.208133271827652,0.4476530205069016,0.06308156640358469,0.5600251370178457,0.2190644559280451,0.11783127692166309,0.5269033403344319,-0.2969781590512591,0.1349735923344887,-0.3723284855947097,0.10120339826795613,0.275176445702621,0.3766192824824213,0.7346430953968985,-0.10800940966286701,0.058003457310349706,-0.17795097417669026,0.27135810635227636,0.11078626817570753,0.6227620957216284,0.3351151712724435,-0.4413298355023386,0.2622188131410799,-0.011099903421899076,0.497917104240627,0.3937759984392356,-0.2703839088514078,0.0153188940060071,0.19602755933674632,-0.4770403910096605,-0.06738797123534765,-0.0902266191103308,-0.16535029966099946,0.37840724545331056,0.40010275701827247,-0.1773942359535476,0.5423026332413166,-0.11223700826197992,-0.2945091577574491,0.1793003950647015,0.5800743089334924,-0.007084717870556212,0.7010002827192523,0.038992366236186925,-0.18191359303504362,-0.024583843904828394,-0.2674432657109334,-0.24549130189697518,0.33890825416904524,0.6124390297088607,0.1621877241348439,0.27122620815465154,0.09257822539460588,1.0,-0.3385924642177365,-0.15881054185173044,0.0015809096835730813,-0.1345354235097422,-0.36228439013368474,0.3135682621036029,0.1786706974932147,0.6356910640863195,-0.09236386702481157,-0.05288548587048662,-0.21334470196677746,-0.08562818204945766,-0.5563937246996871,0.3211122322116382,-0.1708245328898647,0.48496332603928827,0.045286616587893354,0.5066121813937059,0.5366381118032375,-0.34303267552469385,-0.39894368792058926,0.37456545164298516,0.3169305511590868,0.7388530136736915
Temporal_Pole_Mid_L,-0.29436052478165475,0.20015030513963877,0.3918182461398106,-0.44952022611474174,-0.06348140788324663,-0.2760520472091868,0.3460122669470053,0.79051912826799,0.44392903240432857,0.0030631275994669185,0.49906317062810035,0.2021595173487013,-0.21947519286465475,0.03778722683434811,0.47981923067973203,0.22161703472547126,0.39773354264190175,-0.3879292445600214,0.07577137870051878,0.421935015651002,0.22338429201755544,-0.2911338403757844,0.06091457352133846,0.5368375733566191,0.20865901175682014,-0.027125877489527495,-0.09996723346848435,0.13284509602657202,0.10652768247224577,-0.4314294219201985,0.4145994399692949,-0.45074867530249946,-0.18856019607889213,-0.4019655893980343,0.3792216605538089,0.12240259778732872,-0.09742530729973554,0.45680367102320457,-0.46017774522030075,0.11895151344313674,0.6259745333408113,0.02927198640365224,-0.15627591448655098,0.16159194432792484,0.04416145899822388,0.39227998080370996,-0.26122273776755095,-0.4191052608137156,-0.32564494421806284,0.21763882103812215,-0.0327190760339967,-0.5582370280144262,-0.029443647568839864,-0.5179057625345656,-0.18706075842139402,-0.3431787609166406,0.37944545426300597,0.04867542043832326,-0.5722537701245822,0.4330456610162896,0.2566435082878546,0.2128176108168323,0.12036995552272331,-0.09375274531318249,-0.19338673723011662,-0.2847117143096092,0.3558047933396041,0.1677858943079367,-0.03683706171728021,0.13097665214351173,-0.33623369279986404,-0.4550549624814784,-0.12761560946881542,0.630239726502036,-0.2011489039609815,-0.24080078191972326,0.11927658448079446,-0.2691050637687187,0.5961564624968846,0.1757224149649126,-0.14097255517972243,0.22344053265562258,0.14001242180070017,0.33394315618172016,0.11730796762262087,-0.2767963459042695,-0.28733781500513395,0.6019658734557379,-0.19899796490029384,0.31338708129031473,0.4888860198845224,-0.3407277142447282,-0.34650158645695484,0.05147850286341882,-0.28852826666270354,-0.2640594276176812,-0.022292130242640533,0.33890056583869654,0.5199614507781978,0.3465130472004894,-0.12252947913438506,-0.1586763719004672,-0.08451679959948327,-0.1828138052107616,-0.07266978547414185,-0.3385924642177365,1.0,0.3200445440768844,0.040113765557084964,0.17719216125428883,-0.059127526906824206,0.12401749354127493,-0.038375334180667735,-0.0025313560581713083,0.24069752597013092,0.09697059052439351,0.4454718147141434,0.6160542248964677,0.38039394187906234,0.14763710414109235,0.6030467391630784,-0.4778380603471691,0.1683079589656042,-0.4286678712261785,-0.5946493440398573,0.5672213099108864,0.3460564201710439,-0.20761021309839547,0.08424570611446015,-0.26595263321954027
SN_pc_L,0.19512065114463384,0.08895250620412451,0.04818894936673509,-0.10150098936426817,0.18950488520762113,0.010261940172952642,0.16406355329746797,0.25264186195558813,-0.0029773410045751095,-0.421754596189624,0.5264424907069182,-0.09433487471878234,0.043809693425681175,0.31415227067606,0.2767076898375164,-0.00046450022743504553,0.5382090116849644,-0.47564028151095616,0.3686631522842222,0.20743308825326418,0.31630801813323334,-0.11255316539663367,0.14225075218361352,0.27208041412293277,0.3722106534641627,0.09726565689174249,0.08210353816167597,0.12176195618359172,0.031145616591583564,-0.3269574607969169,-0.07875016106100315,-0.3243608985908236,-0.2325092270732775,0.17281110576188155,0.5034779582532115,0.7173853429628169,-0.21867928062263178,0.04439215414585009,0.003978213736845642,-0.03732852309549447,0.4751622760639543,0.34080001320943687,-0.06428587402593545,0.24625011164323096,0.05203676137129434,0.1488993192315948,0.03153199303290122,0.0034477344823200646,-0.14319805648021722,-0.20140077733369277,-0.0058628437318849844,-0.07293477884775376,0.07181401967213877,-0.3255597275862764,-0.23291697371814232,0.1835630039554494,0.32096570875423497,-0.16896785621282312,-0.3338249156005592,0.14469547338759886,0.20181092571722034,-0.24871601701357404,0.19006699564150675,0.03754445875049093,0.17290274098879868,0.0350932982485995,0.37448902726467204,0.1182958382835101,0.36611942107635137,-0.10884787561738321,0.13959694664855152,-0.2385831885161249,-0.07678479917913454,0.44376893909119675,-0.009546227162136333,-0.02045269853258612,0.07706674319191001,-0.13234011817542882,0.17064622573090954,0.23817418390327708,0.3716241492782388,0.27398083694154185,-0.07512411476032499,0.08015059852181801,-0.15260896319462613,0.06154245789624306,-0.1458955296074762,0.17731211261645807,-0.037663570930668876,0.30331299928173394,0.27278379935563823,-0.21948285433958523,0.06417701309312879,-0.06751680025766088,-0.10531133418516761,-0.1554665719079444,0.1581520518030855,0.2354478902626489,0.16586903292559033,0.13583094997308331,-0.021330463690458067,-0.1921458872366999,-0.17997879832815433,0.05075709272449183,-0.37375179187111635,-0.15881054185173044,0.3200445440768844,1.0,0.11370434599260343,0.4272129482971082,0.057256831347538256,0.38224866726689666,0.32998797563960075,-0.14460066132166,-0.07615188365511703,0.054170195006205915,0.28353169610604717,0.34300995205333823,0.2173016324900332,0.15991743914560735,0.5377115632563982,-0.0326422632281359,0.29418974099405826,-0.22414917960871886,-0.2721348131671257,0.25120310026325965,0.41525118671890954,-0.04695137926727813,0.004389510520298794,-0.004108562690985736
Thal_LP_L,-0.1779985209253092,-0.22554347709737357,-0.3985969348183754,0.23443604959067846,-0.27064868393864877,-0.16399322700764318,0.20488859370532597,0.07477839741817764,0.12586700723882777,-0.39595675180326373,0.4078690200903208,-0.31222851628953724,-0.09111650430361186,-0.13631387224952404,0.035477247125628816,-0.23433293171156697,-0.09878316450697532,-0.24451217191975572,0.0939935187405407,-0.3170010320127115,-0.12754089951842454,-0.43471254060716147,-0.23170397379040023,-0.14870451823949035,-0.2293988296668249,-0.2226235030802115,-0.008341065268692011,0.3749033911746395,0.047833061887574975,0.30407824410622475,-0.28993905142472964,-0.07580985539414001,0.4672284504268006,-0.29721852359420853,-0.0392022689803416,0.12464813080440852,0.3623533857397412,-0.08475537033940174,0.08486381777502501,-0.3169740402147676,-0.2024461634905925,-0.25044724087696624,-0.31763795118615124,0.3981693847146594,-0.14637530620849584,0.3484768101993295,-0.14207806311392682,-0.4825216673034779,0.4523480769109517,-0.027445415547667232,-0.4003810182366569,0.18321763223949428,-0.32187584264249636,-0.15617441600574045,-0.3605232341252243,-0.17600755805415402,0.29165758514377776,0.18110863536811544,0.3402538921923433,0.19795169996869358,0.1582561866662276,-0.3890662829858272,-0.27510998581153645,-0.3196235429741958,-0.35731366034251005,-0.023656372140669332,-0.27791074280725003,0.16455129631348012,0.08159252690712816,0.2281325878128817,-0.07246036521676892,-0.16883953222041653,0.5657595547975013,-0.12222452415137627,-0.4782467031091382,-0.05183290792678061,0.10655916165672238,-0.05028505326013609,-0.07284374596262762,-0.12752697381659187,-0.327616252615113,0.27711760903708504,0.15289815353148375,0.2926878108996204,-0.027914299335014693,-0.30428182105441254,0.14227383839519078,0.2939612136606127,-0.09736211066737964,0.44822057394356735,0.09417530431499586,-0.011430916607191473,-0.1801225594708554,0.578116000329675,-0.008505869497368325,0.45442834413516503,-0.32237605923682205,-0.10159338080822246,0.18821865774941524,0.16529232119248696,-0.26697236956982606,-0.14716128193379147,-0.5279720616133652,0.13411284723905223,-0.17696452892091977,0.0015809096835730813,0.040113765557084964,0.11370434599260343,1.0,-0.08828988343185855,-0.04094789387320289,-0.16838431669740558,-0.37149398163781194,0.018001246258064638,0.44150416353998045,0.49326722911924614,0.05690885304905313,0.13929320390781424,0.07976139643840534,-0.3556461838034244,-0.22773550654799393,-0.23459762995389832,-0.3965112444559157,-0.260996580046164,-0.2234855486956807,0.22239134983693673,-0.25634395101134133,-0.23909099806705633,0.18631936045526393,-0.15702281332142287
SN_pr_R,0.5580520551791216,-0.3227532255661732,0.03294491232213025,-0.051916087534923425,0.01925274961312089,-0.17874489702313165,0.08929901127005509,0.17718709362242457,0.30235376487714627,-0.46517590855188695,0.11235705850881798,-0.19382953140766615,0.11135795117828251,0.15558437314330775,0.05802876632917756,0.18747849160480445,0.27816651858016384,-0.21181324260347073,-0.04369697396691799,0.14047345588452012,0.38710954978231377,-0.07208516242307186,0.2289275790335851,0.05415504181940449,0.5856458558477171,0.24303336138088563,0.01489431772748234,-0.07503492510025672,-0.25310417963363113,-0.18261355933227463,0.01761488031669406,0.017335143991766683,-0.18591554399984692,0.32393570419761053,0.3261298950681385,0.6898709869754501,-0.30382798552058377,-0.23984329695474632,0.008923210723562494,0.15726750787932764,0.27164410632791786,0.40958014382949437,-0.21334198507691424,-0.3254979354485756,0.3623754291707135,0.027845612516777273,0.04873411472262028,-0.11480541012520076,-0.30364603446473865,-0.40450298059276485,0.03875317461475675,-0.09923362352460002,0.1706931407008574,-0.21372022170646482,-0.2683855794924254,0.14819084240305322,-0.016211749634543197,-0.6664152705768335,-0.1743127152294356,-0.1528260632674329,-0.1561276069096324,-0.027214091140852482,-0.20562862114097352,-0.03360850277282011,0.06435609165817409,0.10406077637496099,0.17696860350261948,0.19019596318846396,0.8285846080588117,-0.18371385744270768,0.07648481102802035,-0.02830665387832631,-0.14675960191409138,0.16750029665850782,0.060744669462182314,0.09915160293354815,0.12209777603915707,-0.05656191797453576,0.024618619264211813,0.13502330911790977,0.3701549398811713,0.05781934654961044,0.09991053710816276,0.034725983768475494,-0.3975243760126894,0.1158089627671452,-0.6099041521523515,0.07438489237407214,-0.015727114896229237,-0.06242634727442137,0.06414674259424247,-0.11524671090115482,0.18996373638957076,-0.06315594401873334,0.15471905090132973,-0.17780215194265397,0.003429760359280958,0.13090678232499614,-0.09514808253716966,-0.16621106020807222,0.5093163849965248,-0.14135734465073907,-0.15281785858616434,-0.06696435885481387,-0.3420017525536635,-0.1345354235097422,0.17719216125428883,0.4272129482971082,-0.08828988343185855,1.0,0.18674915015124213,0.14851781984490503,0.31847519066869834,-0.07312094030498748,-0.10051616522840012,-0.2318631501134579,0.04200807641564368,0.07635487304436017,-0.06351310501800833,0.2512888001832697,0.44232035353253485,0.11164787248970535,0.1515341731189463,0.028529548398914337,-0.13428476572243564,-0.09812667956171768,0.31161609579863303,-0.27485649192028855,-0.034055360308493696,0.10942473174969132
ACC_sup_L,-0.09959889906451647,-0.12756908916679352,-0.20119854714002272,-0.40929362471636865,0.0916917757674688,-0.06911746649098278,-0.2797570186292009,-0.04435026163153192,-0.4087119775688808,-0.2514611136293777,-0.12257279391986747,-0.3585100967052798,-0.3916581828885996,-0.07878880865808346,-0.5322175266595529,-0.3865190222372037,0.18268876128001904,-0.07394653230157257,0.3018408031831302,0.5352586241217985,-0.2699489003406427,-0.018253963015791044,-0.42538884555315065,0.3558585964416715,-0.06142998522697988,-0.046078421702873996,-0.4666764882098852,0.19166905473951917,-0.011619671207697429,-0.3739184891832257,-0.3187749541609317,0.12186962046720452,-0.3456041204796978,0.3689943711216401,-0.018664334333678936,0.24680119345836354,-0.5455482650735778,-0.49922946952051034,-0.2413664386239312,-0.14322885618775996,-0.029438468431753576,0.10466507000514193,-0.21656487282517026,-0.1364698739705594,-0.061817516326199445,-0.11406946283623912,-0.28379101461222483,0.21315545522869556,-0.24368178872592133,-0.3846888393667563,0.03491245435056195,-0.21323296065210723,0.2941056733927787,-0.15055826700267178,0.296513439812303,-0.03867166763541539,-0.49509483221469575,-0.19684590851717898,0.017336296819893023,-0.3556731943453031,-0.4470928094495114,-0.05958863525282334,-0.18678928646865378,0.11640421716459569,-0.13798913236462376,-0.3334503257083261,-0.20703010446253872,-0.288842396095196,0.15713685220772497,-0.249460146060752,0.4055258553095983,-0.3764453903676549,-0.28323587118969207,-0.08498390756160042,-0.08056170611818385,0.3649324846129952,-0.6422984097112463,0.09668232470445445,-0.20118594823620764,0.05137052562683857,0.27352873446591247,0.041708510427386256,-0.21683814951483016,-0.3454847075434754,-0.1321095888558277,0.036584387464435375,0.0449098502683176,-0.2694048216252734,-0.125387595802999,-0.22943889605780124,-0.1914730730762676,-0.04009844055072181,0.11325127271057117,-0.2631730003251367,-0.39035838549118995,0.07029346694991219,0.3977457857282226,-0.16027468129765354,-0.4255898597523108,-0.2179079833759282,-0.15858740169554889,-0.3201210110680662,0.06616811735837913,-0.0938366710675648,0.014792940488001904,-0.36228439013368474,-0.059127526906824206,0.057256831347538256,-0.04094789387320289,0.18674915015124213,1.0,-0.15502721818298776,0.23547621161978144,-0.5059609551334218,-0.21883756625474915,-0.35617392368769496,-0.3277443878707125,-0.377188019840413,0.23707632503020853,-0.30491891410380334,0.16488611547020815,0.04599527524665684,0.029424651001105775,-0.01651370415748305,0.009909869370977875,-0.3076418474223123,0.3274292837161815,-0.10407141764641292,-0.6220351026487299,-0.12322933820481506
Frontal_Mid_2_R,0.14343795058853515,0.2424407448502968,0.42781301063659194,0.09975048687365413,0.389541189142309,0.2853532576629296,0.08117249929987655,0.014380656033923125,-0.15355513130665507,-0.08457263350089106,0.05898810180247217,0.21031481837115037,0.3331079891197487,0.5063516970378364,0.08016582846988472,0.2947098911332533,0.40266355157809425,-0.233882989873152,0.16121714165050305,0.13744858262642323,0.4334486413225627,0.3878253118564642,0.4941140126018854,0.23407319241012245,0.03963268841131387,0.33566114046922846,0.035988758193813336,0.14272423686534563,0.34060462647745543,0.02682728191579525,0.14469911728732562,0.07554556233233856,-0.15362989280640602,0.34319593186300423,0.6304729316630602,0.29393633332101166,-0.09047572485610716,0.2721774518708877,0.4015990363049166,0.22580119066044332,0.3857972228224036,0.34351467453407725,0.3678174416201685,0.28403596315891083,0.26583941008956297,0.09833235950218043,0.4385272475531592,0.40574487584866237,0.19040277352237803,-0.09422733270496554,0.23968763098718382,0.292288171411422,0.21014282689773167,0.030928702026786197,0.05681808865158543,0.44151670993699177,0.11655523015220766,-0.0558515836007268,-0.09997056400258916,-0.002857890895761827,0.18179514488153317,-0.07669472543616314,0.5405339789813038,0.38611967093549104,0.3944708962006436,0.4760419356489588,0.5001669880001954,0.08928665033782973,0.08856784178343322,-0.08935392517609272,0.2912427588814558,0.3068575092033161,-0.17644629003768678,0.38107446951248597,0.2846263059170098,-0.14106283420083182,0.33780771700373957,0.010323249419700337,0.029845670176895343,0.2631509848266124,0.4491064090696109,0.016394027806920473,0.048996164236121444,0.04842124067772762,0.045788354356107286,0.4182073781893548,0.1269446172667078,-0.05192511969138244,0.20102922667001683,0.20654542060328387,0.2830034143580842,0.01516242153379341,0.31654758376703424,-0.23001372278290338,0.26392475569335444,0.07612923461071355,0.1639664525960556,0.5319660026934321,-0.0014641245241165668,0.1819901021738208,0.2863479159812304,0.13858057432802118,0.37998638642673827,0.4535760667965928,-0.12313331027196711,0.3135682621036029,0.12401749354127493,0.38224866726689666,-0.16838431669740558,0.14851781984490503,-0.15502721818298776,1.0,0.5409664120253679,0.08843995870892479,-0.16906783624607227,-0.19148237521106726,0.30400071280638596,0.07801843453689022,0.18984983910600323,0.4134387406201651,0.40051370740622194,0.3085952899215389,0.42489124434967973,0.22284508119194227,0.12844871526682583,0.15648283433226848,0.34252850603644097,0.23238249154507415,0.28474983048321284,0.4883870966061029
Cerebellum_3_L,0.3744298041237559,0.3733696688942139,0.23524597947413384,0.0877263414318622,0.23482655400392105,0.37020515504633134,-0.17622028213576313,-0.11184175861000879,-0.16950155111069587,-0.11047236902196447,-0.16447695577095697,0.24525764351058088,0.2861044208349248,0.5285652760317164,-0.13251314118499563,0.35404146510084855,0.4322416996385113,-0.16769677174062317,0.3518951426893334,0.3508781598949936,0.30439971370123275,0.4934987893294845,0.47871397841569396,0.2125462437946828,0.21771266612182544,0.5912010906293342,0.018781059644636666,-0.18787943813988064,0.025373497483034784,-0.23398677878576768,0.10746348863539186,0.2565857129905736,-0.5126554645113341,0.7252930208678302,0.3920131536437032,0.3902509364274733,-0.4326107087407523,-0.18032674574748964,0.20107534142975406,0.20130855939908446,0.35166137791176355,0.7699433943695196,0.5382252531309646,-0.025708223468939875,0.4382595410660214,-0.311297353279941,0.43221234438578654,0.5171428203273525,-0.2784794618499251,-0.2816601463358271,0.4576639971702543,0.10591359038778529,0.5212281284621961,0.22817883220034815,0.28332964562351215,0.5657209439805778,-0.05760517052948081,-0.21130987540380672,-0.21864290287828533,-0.4268112972914761,-0.18556780327532352,-0.05326717245611038,0.3624816341542663,0.6725069655385376,0.5218870638528438,0.42368339804084937,0.3814092992146854,-0.14117356633517295,0.22910907818547305,-0.2038987103464647,0.37430428558879775,0.3574316267938941,-0.41591241112532096,0.19781152872592883,0.5507982899155481,0.16436146564258827,0.11506391872425795,0.07805241697877294,-0.12038739435912729,0.2549388724602164,0.7300355671250762,-0.029580590496352237,-0.2559554899335809,-0.24408112144741467,-0.23407056209413746,0.5824211535360502,0.08342062970771193,-0.431461100781139,0.17349972959022855,-0.2598973902560473,-0.042466368510099675,0.07261528755777717,0.6011051487752801,-0.5276553317853194,0.15444619898487075,-0.3124748548595898,0.2653063409723262,0.18440955111181698,-0.40721441017856397,-0.10742012009149832,0.4981373456365017,0.2158033735558307,0.4396212527939159,0.14966072781562909,0.027754508139054584,0.1786706974932147,-0.038375334180667735,0.32998797563960075,-0.37149398163781194,0.31847519066869834,0.23547621161978144,0.5409664120253679,1.0,0.021289665670352648,-0.5283138405241926,-0.6309467723864829,-0.07382068869453542,-0.09037522557601715,-0.0022021362780659543,0.5373002025429247,0.5332327492261227,0.48828931726318875,0.6144740027848249,0.4348323045471288,0.34075208946939367,-0.15481627578003523,0.3437976770310442,0.3212968898840752,-0.16607870580862652,0.5046576241350983
Fusiform_R,0.15516074380886388,0.1460795704999724,0.0034398162178086813,0.683957376413708,-0.40240774889897685,0.11815886284160625,0.17806937596575098,0.10584568527484176,0.6119483295580412,0.2482119234400142,-0.0907793460007916,0.27733631907711337,0.1649100215374626,0.2949678799428625,0.3439930971794526,0.5589044590535579,-0.3975266106703403,0.03912750607879867,-0.2362487696079038,-0.4436462451501346,0.24141735410005388,0.11999800505164049,0.45859850262152235,-0.44475633656398444,0.12017178919198658,0.3588385373895932,0.5419858811241921,-0.3062816736883093,0.0161982814112852,0.6118369285492401,0.27424542125666496,0.1691966983809997,0.44960990618133534,-0.14178621040325573,-0.09959929513372229,-0.19195199750934525,0.6870902493709704,0.18944524442224134,0.2786459641643867,0.2774495055428556,-0.12305913856820305,0.16736928275859292,0.25623924968534845,-0.11044287520105686,0.5327067668822908,0.05703889880659373,0.4809058025020577,-0.279580943825811,0.2898529834662111,0.4943288481017338,0.02489896192011012,0.27465799870730057,0.06814893877497177,0.10407029096882418,-0.13071807332477592,0.16777634927488813,0.6194440301024101,0.21598436091699433,0.3488895873153921,0.05500129463011645,0.45995818857862614,-0.09040265320909731,0.04724864058448153,0.09402337251154903,0.009318938480365389,0.5029401531189027,0.09706757841581913,0.45123006610684896,-0.14935237481082841,0.40344476498284404,-0.054388372870785205,0.37615592710935086,0.458728829005057,-0.17675547207307582,0.026597856881380166,-0.011776764288044661,0.5992193052079156,0.10592554586280098,0.1470448846490948,-0.01713448278021814,-0.10370242959922535,-0.4058633055015704,0.330883182022226,0.3514919596339372,0.08262133566833205,0.0004539604232145361,0.03386691912375352,0.236234847837423,0.47580622283703916,0.12406142720948779,0.03437556177985628,0.002445920037375032,0.276043231416005,0.3464754509552259,0.5576043998161497,0.022784941584428897,-0.4397472854058115,0.23565033176680847,0.21822044761236836,-0.0479741307788118,0.2665523874665004,0.4325472637696936,0.13457037374858946,0.22708123129243782,0.18889476862112978,0.6356910640863195,-0.0025313560581713083,-0.14460066132166,0.018001246258064638,-0.07312094030498748,-0.5059609551334218,0.08843995870892479,0.021289665670352648,1.0,0.34736791414449586,0.1608662383027113,0.09120006852760915,0.354882892698873,-0.39337031124661326,0.3872000414757118,-0.16681994095507793,0.07955656314677782,-0.04290178214326546,0.1478047723629114,0.1311601164371847,-0.008872871658414447,-0.4493716995312391,0.044265343420750954,0.593641596287972,0.3554426152683821
