,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Lingual_L,Lingual_R,Occipital_Mid_L,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,Raphe_D
Thal_MGN_L,0.10402138820942645,-0.120028183,0.17484310473335601,0.20943254953157467,0.1343411594178962,0.38799823156658403,0.12087215574542062,0.45706863433194506,0.5111885855675181,0.562648087,0.5893239313545652,0.600586346,0.1837462786858278,0.46880636026530426,0.3130676095724532,0.252132288,0.4068239684168824,0.6330542112035344,0.14052899589572435,0.1085177715498602,-0.238227942,-0.208304385,0.061462126,0.007383424,0.005912996,-0.358921778,0.357135303,0.17831962535146362,0.39220439089388115,0.5983346063191586,0.34985636103207557,0.16657452877994097,0.40139183046985705,-0.006959884,0.1944534627419479,0.11580944034280309,0.3565452605867688,0.065468086,0.22016445380003166,0.6605779615512578,0.4222799274926565,0.6481034734240956,0.4663215339898807,0.6034147772631595,-0.161948988,-0.27817544,-0.24580769,-0.105719868,-0.19540378,-0.436527682,-0.090939098,0.36071167506957524,0.028622468,-0.123802287,-0.141220457,-0.266014987,0.028079346171055293,-0.235232952,-0.092406934,-0.350595483,-0.388833832,-0.394430961,-0.076341215,-0.134902873,-0.039313986,0.091046623,0.3780391562222186,0.5118552192574513,0.5494112418004488,0.5510284934128938,0.2103159840486397,0.3361341074085875,0.3604296068921504,0.4230010900782107,-0.201291225,0.3481385596752048,-0.241022671,0.19697637855751773,-0.313627401,-0.118513849,-0.447646652,-0.296354204,-0.200454167,0.078549514,-0.385236475,-0.125407107,-0.218032946,-0.324417591,-0.309865425,0.039772439,0.5022471053800204,0.3983018281558956,-0.199857356,-0.048285145,-0.355819067,-0.31246769,-0.075486241,-0.207426825,0.5141883576698136,-0.486503103,0.5073125923055085,-0.387799895,0.1449959326462549,-0.149507928,0.4040186525235163,0.5138412595606141,0.41140994483108906,0.022280264536117603,0.527231928,0.4904543587272559,0.6190553417720924,0.4672038038325249,0.4268203789377996,0.30997654877151826,0.5421984298180373,0.16136292788605458,0.6575418312111311,0.078841022,0.5302156934513393,0.3785609534852387,0.44940552036902126,1,-0.063705348,0.5173830635185208,0.40105550009608254,-0.252394276,0.5539602173923476,-0.198748257,0.6351525476638933,0.2975575535127567,0.4509635750123103,0.42980376817580646,0.16378588899521593,0.4696263844793958,0.595986154,0.45777277512726394,0.16541713982192624,0.6142639987606456,0.5716157168287197,0.27850764444582216,0.5099018426718545,-0.342551694,0.18685278771167985,0.3518600490307834,0.33172308997442296,0.32235881545720585,-0.403072854
Thal_MGN_R,0.26453314926744076,-0.331902127,-0.040064954,-0.203665226,-0.036389776,-0.389993511,0.53669985,-0.012794954,-0.283226154,-0.199210128,-0.463633628,-0.405704249,0.4062914514473566,0.005182981,0.1285806222145701,0.047858634,-0.045779505,-0.30775994,0.066583297,0.000711175,-0.299894087,-0.231967172,0.19421101710968033,-0.086006721,-0.265245491,-0.191766503,-0.500754167,-0.290375139,-0.128702019,-0.258375277,-0.643278543,0.024138703151951095,0.353245131,0.6154679373395641,0.040344428970201754,-0.020309631,-0.12231689,0.4322045671493835,0.20165920760274667,-0.174518163,-0.211221215,-0.054113346,-0.492088477,-0.439513873,0.6202340485990792,0.6678682635437773,0.5846840509472507,0.728682121,0.7662205669432506,0.5891454056893884,0.5448181083030694,0.4816328552602194,0.264115919,-0.326280921,0.080916991,-0.114966681,0.20374470868281505,-0.116419107,0.25335099898288926,0.090925413,0.3325159152730754,0.24060561289794624,0.10348659417261555,-0.008153538,-0.013340815,-0.350762496,-0.104177714,-0.283538352,-0.153244119,-0.113127602,0.13359705852697912,0.15155782536042137,0.1304246348283657,0.007695456,0.37364675862687646,0.4313839077239957,0.2018228460529149,0.4935751641964685,0.35708670989664465,0.7629162599217925,0.3172989649071719,0.5084203358592974,0.069520932,0.7499259547921794,0.6660164259159087,0.78980294,0.6757326117136278,0.6657675841353485,0.7032290493408095,0.7651327763187616,0.1125946322451135,0.24813267231950434,0.7970785193264468,0.7859107129545219,0.6944367298156329,0.6752505941553099,0.7537578911273733,0.6011172838427807,0.050039499,0.7025414541076435,-0.347554993,0.63855399,0.4791311072850403,0.7754376401142467,-0.313987586,-0.411276629,-0.078495139,-0.126700996,-0.39624768,-0.366497984,-0.444747515,-0.386993185,0.010032235851741437,-0.397198555,0.23984796422097426,0.2639030007902896,-0.317611265,0.003042538,-0.030874425,-0.140404822,-0.165051518,-0.063705348,1,0.17895091663840743,-0.547037513,0.7607698188737454,-0.363884033,0.7321734639673683,-0.278665712,-0.316078031,-0.265539155,-0.193553603,0.079696055,-0.277199875,-0.453399482,-0.417914139,0.22308432365231415,-0.244136005,-0.125158358,0.15992749888289404,-0.345595502,0.5513742649586969,-0.138732676,-0.338327175,-0.436117866,0.068813919,0.7032136684287444
Thal_PuI_L,0.15175236,-0.072019457,0.20146795956033314,0.23586026205147892,0.24244708455601122,0.3244608530536974,0.2678943529398139,0.4206520027114258,0.41417079579397964,0.4128598822901555,0.25042795125274947,0.3257461121936063,0.2183530188239376,0.4941854205241917,0.3640903929842842,0.39014234353079136,0.2976383226000786,0.36163178872185814,0.20897036199808922,0.13197279664231468,-0.051793104,-0.049808146,-0.047035435,0.17215237340755962,0.084067618,-0.159851619,0.18317664578836873,0.063833721,0.2160512841555027,0.49668575745382426,0.15393723680458235,0.16447563696636586,0.3653551633917294,0.15008991911202582,0.3281419757763818,0.2190595223238797,0.43081165911127456,0.2752850283158011,0.6259501591115009,0.5766005126324136,0.44331323741126094,0.6620051014335376,0.29484547972022246,0.10204479945201814,0.039404318826415395,-0.100393855,-0.104302702,0.072879428,-0.017957581,-0.21215257,0.26391262678972455,0.337231803,-0.008329051,-0.157092401,-0.197959301,-0.273137184,-0.083940423,-0.171499908,-0.05837756,-0.16195823,-0.315843514,-0.253102551,-0.159128882,-0.107119092,-0.130229483,-0.106557649,0.4400689004189602,0.29453508891835267,0.3917655822058581,0.4700522233935772,0.31078534423897913,0.25828056386510984,0.2957240477627445,0.5654359413094631,-0.002731509,0.44455448526674285,-0.112551409,0.13923147420331294,-0.056480371,0.016097722426852985,-0.238560521,-0.167459411,0.028376862,0.1306872006736513,-0.072785036,-0.009440915,0.002538155,-0.09124536,-0.153315427,0.20165010135902545,0.49977279905714683,0.4410652974769674,0.025738188659852987,0.13366139129019894,-0.023867173,-0.170142602,0.096108092,-0.177908326,0.483708299,-0.051487372,0.43591168437319955,-0.078838745,0.20472641063755836,0.14109372624623664,0.040694596,0.2765917360003551,0.4490303798307008,0.2546270610853398,0.3403147696270497,0.42954229134417465,0.48530140638285224,0.4355854607121448,0.2947527830882631,0.10936718535331738,0.45039212391590494,0.099699853,0.5804359381740695,0.1966188653176737,0.6148168840971684,0.2584031452545405,0.48158126536742274,0.5173830635185208,0.17895091663840743,1,0.3367974606184816,0.11692915804994394,0.4390698133153192,0.20774147154692388,0.6055022082356298,0.3421495353011523,0.1155463709089511,0.3515996830536679,0.020221168083621857,0.3257973384890332,0.3343493990902522,0.34510834284652814,0.30537134194211096,0.3176595361970711,0.5985741847814655,0.4419275025769569,0.3577947798373432,0.1686636879261451,0.3712571000160124,0.42084000426984614,0.20139100380453087,0.11404846202239496,-0.004399158
Thal_PuI_R,-0.119634165,0.2790813260168684,0.27652310424446686,0.4610157505351146,0.31127583282075927,0.763925445,-0.108294671,0.4883396398625317,0.7929048065799834,0.5485178563334047,0.7669605923608895,0.6722613799467065,-0.134086785,0.5541557994421366,0.26854658458905195,0.33910789232677657,0.20998235473919616,0.5755418827711719,0.13381155052363175,0.11110465923702889,0.26609628604118135,0.16239537321574407,-0.121311192,0.010480161,0.3374044688130394,0.12509065412180642,0.6370080781746695,0.32424274397745045,0.24213398227922678,0.507108011,0.7415424321596189,0.036688358,0.188495157,-0.379926692,0.4001269236290681,0.3966107274927561,0.6471261860791695,-0.015031246,0.4179324944930973,0.703449318,0.6309819408600392,0.5368324976660013,0.7627846024488739,0.6281540527108862,-0.526896417,-0.660047509,-0.676691453,-0.563014428,-0.642880781,-0.704825763,-0.086843884,-0.149590077,-0.318635883,0.16945713050119557,-0.367171012,-0.192907779,-0.329172447,-0.070466024,-0.207594589,-0.196083209,-0.581031727,-0.484950561,-0.294472725,-0.109182475,-0.212334766,0.1644417719222908,0.5693011413651359,0.5648664433676174,0.4605653423169017,0.5887866805275759,0.004924756,0.16789238241520169,0.2184007065146112,0.5852928526292623,-0.140508856,-0.010365533,-0.115544912,-0.297841041,-0.191248208,-0.682949648,-0.375461074,-0.529968045,0.17642462201180786,-0.603622126,-0.561675304,-0.735664877,-0.479495837,-0.657861995,-0.625725117,-0.484001387,0.5680821078834639,0.38065328501336554,-0.600274833,-0.589109195,-0.601377682,-0.722825335,-0.543843969,-0.585244063,0.5342532118775333,-0.650000303,0.852331381,-0.508801143,-0.12154238,-0.632481051,0.5853800088250088,0.7670031368423408,0.3810892020399474,0.38488359990269344,0.7726263677873568,0.8286736973850914,0.8322213596828286,0.8140935800834339,0.29442996214380834,0.6723088387150732,0.26098574424904725,0.082090481,0.7883727679651392,0.3204028,0.529025653,0.4602273033002296,0.6458902242296931,0.40105550009608254,-0.547037513,0.3367974606184816,1,-0.626680446,0.8079755980702011,-0.505908696,0.6654142310958641,0.645090334,0.5559259919931709,0.4848176124747598,-0.011141575,0.5375650524375934,0.7570362430962705,0.8090395500393828,0.11182434866889668,0.6030558510654936,0.43160525193805493,0.020953279931307477,0.7173262339335225,-0.505679266,0.2752994087719339,0.5854044719703132,0.661349507,0.20032505532156988,-0.721953254
Thal_PuM_L,0.4745959194032374,-0.112678936,0.16694700078182526,-0.058570908,0.029374713114301666,-0.592133174,0.4925883500157294,-0.240566617,-0.480478841,-0.472329731,-0.6641051,-0.582803374,0.3838936461683036,-0.122296203,0.13596738729277258,0.1477739724107478,-0.244302911,-0.524645766,0.13455744044203188,0.2115976029166331,-0.093924097,-0.040155657,0.14903122813181016,-0.140358099,-0.226872218,-0.119869951,-0.610761691,-0.306910169,-0.394315762,-0.426025487,-0.692947389,0.039720005642696087,0.18985225298624245,0.5881578375974483,-0.085856003,-0.024139408,-0.257044474,0.5817148997510194,0.19601624006144774,-0.353445268,-0.32995565,-0.271091529,-0.595656367,-0.610567996,0.7948228697587433,0.8503690827292293,0.8299479572515782,0.7770294755768304,0.7792346129289364,0.8459041487813181,0.5014343027932262,0.3297307436501569,0.4899263633601166,-0.058782676,0.428682342,0.26100529838636094,0.3691205503473872,0.2648567377351632,0.35731466893617386,0.4377819146547878,0.6464865629002309,0.6340011465436698,0.40965929468210205,0.34434752794232876,0.2712452022121152,-0.146556989,-0.102946106,-0.345989787,-0.163989422,-0.231098958,0.29301858049246404,0.21671826317964282,0.002432625,-0.122696114,0.5712493243116202,0.31690887758222613,0.29693823374828393,0.3196147369382163,0.5432478166558468,0.8211387342357409,0.5235362576789322,0.4956574304424313,0.11279032622335289,0.66660879,0.6549742548738366,0.7433687090901695,0.5163182942500585,0.5914112612652406,0.7960091102283903,0.7446128065471301,-0.04908406,0.095275582,0.7912861830051072,0.662143764,0.7263016160666265,0.6621856440291094,0.7095714282098861,0.6606920983211998,-0.180255693,0.8218816054479099,-0.423926257,0.6199807021951018,0.26427946302546285,0.7875950133233142,-0.534769411,-0.540528034,-0.198422436,-0.031268405,-0.667845886,-0.574952218,-0.658423581,-0.620013565,0.070774661,-0.534986867,0.066951115,0.1366874989700881,-0.490166633,-0.109408022,-0.188618875,-0.122571076,-0.369024301,-0.252394276,0.7607698188737454,0.11692915804994394,-0.626680446,1,-0.595767349,0.8809010085997234,-0.380875086,-0.413402178,-0.48022193,-0.335997225,-0.033082434,-0.434826881,-0.690350262,-0.578462677,0.24010384557912917,-0.529331032,-0.301714994,0.16609223022148056,-0.519892966,0.6696869996041521,-0.146235181,-0.356075806,-0.554279855,-0.068247456,0.7948271210223956
Thal_PuM_R,-0.296202551,-0.12897176,0.18138511010693256,0.2961836836433085,0.3044622627217599,0.7280490667301591,-0.151927313,0.6649966718358319,0.8022150263221844,0.731190795,0.7895450463744987,0.7948672443445182,-0.168534806,0.5847967736109732,0.2069380027998748,0.22647339273149575,0.2429108224362742,0.6699306669306988,0.21755853421221297,0.12394391031238225,0.006528087,-0.039825407,-0.138476872,-0.044136888,0.13363564093104555,0.026767445122078265,0.5659081449184084,0.2330444488055352,0.3212071665682892,0.6721201106536209,0.6399916584615536,0.094154693,0.33790899905553284,-0.219571047,0.5140387739727451,0.17115639366184118,0.7207576404142925,-0.076935242,0.3281421390677273,0.874528272,0.6304367221400472,0.662958841,0.6929765038452103,0.6570293920591284,-0.653114924,-0.728993049,-0.769012375,-0.539482039,-0.583927401,-0.799350927,-0.004481366,0.132702437,-0.527117004,-0.26045633,-0.66302465,-0.577535465,-0.52936524,-0.469727165,-0.434862023,-0.555884309,-0.824358323,-0.769448893,-0.596664599,-0.448514534,-0.549611661,-0.244449734,0.5350774259933399,0.5136939838782777,0.3062986534944615,0.6647849876072958,-0.110108514,-0.055582348,0.20824155499728977,0.6473657227813014,-0.284393612,0.2698342200402465,-0.201967742,0.040376678,-0.418996188,-0.509038686,-0.428199994,-0.458402949,0.049457037,-0.346410497,-0.468200433,-0.532934427,-0.250984173,-0.501024933,-0.667839591,-0.451485868,0.6386644382006069,0.49699555890731795,-0.505552754,-0.291171871,-0.463689676,-0.565609459,-0.263924465,-0.47106547,0.7563027689078228,-0.699580758,0.6957063607160385,-0.449529462,0.2769459999703591,-0.4949685,0.7014615142864926,0.7944907565345454,0.5521553386090132,0.24695853928066253,0.9027119164616626,0.8947813973426119,0.8612443727203606,0.9520044522238159,0.053727441,0.6885987114875043,0.3352512917995773,0.2722175275613517,0.7506242322821246,0.2737906955573554,0.6725371259502245,0.209016488,0.8113833566759279,0.5539602173923476,-0.363884033,0.4390698133153192,0.8079755980702011,-0.595767349,1,-0.406754433,0.6457986226666104,0.7399777170219202,0.777532785,0.4811808393881089,0.075725955,0.6891511301170904,0.8942768595815684,0.7603477567145185,0.3493400086102393,0.7575253521245449,0.5947752279935914,0.011094304967374322,0.7855978779662611,-0.556179546,0.221882415,0.5139012005911929,0.5657192318451083,0.28026120551388006,-0.53871898
Thal_PuA_L,0.40682979586639767,-0.107410896,0.32835510746824814,0.065366533,0.2210358622521005,-0.48084069,0.3626631360098315,-0.165566148,-0.354278945,-0.464078242,-0.472294697,-0.550342671,0.2153553695343867,-0.065826918,0.31019132370863517,0.3006363524153883,-0.309144174,-0.478185073,0.23371041628682104,0.3160853546362167,-0.017307303,0.090906813,0.18863392611010443,-0.150347655,-0.222082986,-0.166300933,-0.489547238,-0.247369943,-0.390799418,-0.386910149,-0.543229901,-0.042008102,0.263564031,0.5224026650100779,0.089476118,-0.050872873,-0.07628856,0.6014392084057275,0.38177636876381965,-0.216662416,-0.136070033,-0.122155944,-0.378213569,-0.65236263,0.6469892047361665,0.706863164,0.7461094888699553,0.7143990993938518,0.669977576,0.7641493233853643,0.6877878483132722,0.25422927769474585,0.29729393513861013,-0.087838934,0.23838847967983637,0.16182719231476542,0.20333725165898547,0.18615137368678797,0.26668174479385226,0.3215122558711565,0.49709098470670676,0.4880586309901093,0.30034361980398094,0.27754416168739665,0.14954293305278654,-0.245637291,0.13333585159785954,-0.262659324,-0.10278803,-0.147576894,0.42816583887148096,0.3023496895072494,-0.114882708,-0.034021682,0.5507241202887797,0.26991509017992965,0.43834490562947215,0.2654293836971667,0.6334506449259096,0.6515267402815462,0.5418198427698482,0.4380843078444883,0.3601334216608921,0.5464112100850317,0.6781611299416279,0.6729963997175806,0.5344873348689382,0.46862210952222655,0.7014711958875386,0.6774021290941671,0.079393703,0.26118732232647496,0.7121129883961818,0.5818476891012111,0.7491604785820605,0.5357003660406763,0.6883682315947208,0.6883933549328545,-0.047910839,0.7609003939995748,-0.289214009,0.6079213479569685,0.4530414912635935,0.7772218344340099,-0.44745103,-0.412229751,-0.092760652,0.049334054,-0.550762398,-0.312722042,-0.48923993,-0.364974426,0.021856877,-0.285874997,0.2430186109867418,0.2340130358317989,-0.355082804,0.1387897542364066,-0.130946145,-0.186340251,-0.153972251,-0.198748257,0.7321734639673683,0.20774147154692388,-0.505908696,0.8809010085997234,-0.406754433,1,-0.249417677,-0.31236611,-0.355758515,-0.344676194,-0.060093374,-0.212851291,-0.564809293,-0.47214736,0.36517225222805433,-0.401950075,-0.242917606,0.26659979063983547,-0.405775313,0.6688924889568543,0.029223468179278008,-0.208786779,-0.318342652,0.16486915991271003,0.788713849
Thal_PuA_R,0.1433186720518856,0.1729205009842157,0.2817544591828954,0.40481113726760665,0.298831485,0.601731628,0.089690088,0.534450772,0.687808323,0.5264812730130354,0.6286693382459838,0.5358391486715139,0.12631678545245986,0.5194821964821214,0.46848247412199384,0.4293672871472656,0.27627188665567964,0.5441422521750232,0.16968780888094862,0.12045354280120324,-0.006668435,0.027448852,-0.119497326,0.13422604055676116,0.065101921,-0.23315777,0.4986127176770055,0.20325814151504346,0.36983391129383386,0.5397362256735958,0.5098633072616464,0.043710147,0.31537875922441727,-0.160350522,0.4094096166961208,0.3784087696689379,0.6085490400668145,0.11553879041876072,0.5210838615040239,0.693715909,0.5985935042463875,0.7327145674623545,0.613112721,0.47040538854292074,-0.291629787,-0.393634116,-0.361226072,-0.273385734,-0.356647057,-0.53413862,-0.041234986,0.1269663283797458,-0.038096712,0.11390832392721269,-0.182593784,-0.154541186,-0.029891638,-0.097873453,-0.020531756,-0.177598648,-0.400551468,-0.361416857,-0.111857804,-0.009450683,0.005936807,0.24014352994852672,0.5423927661765923,0.48704721467869233,0.594486166,0.5579544302195614,0.367948087,0.33484265717844997,0.36804327165185824,0.5357059906215825,-0.135905311,0.14583021485567552,-0.182657782,-0.099816153,-0.210345831,-0.384953424,-0.43408045,-0.340860846,0.014838313076700407,-0.223259889,-0.461693644,-0.378300755,-0.355972494,-0.487135468,-0.386045905,-0.127411317,0.5296770205409176,0.38867011863538475,-0.361274244,-0.316022353,-0.466780579,-0.495904501,-0.333689854,-0.401556338,0.43091846507450243,-0.478075513,0.7003502629603524,-0.478045624,-0.04349487,-0.363860628,0.41078960521758534,0.5635412382080224,0.46715155065610575,0.257749676,0.6257521169442561,0.6742834355980089,0.8146669513483522,0.6531866113356518,0.44828658044184755,0.49295536284302904,0.4366414904211528,0.1735307609564722,0.8360208222438351,0.32646010227977373,0.6030166553872294,0.4002050752233373,0.6352806635399199,0.6351525476638933,-0.278665712,0.6055022082356298,0.6654142310958641,-0.380875086,0.6457986226666104,-0.249417677,1,0.46204957863652896,0.46216167656227125,0.2921117275481965,-0.075984656,0.5395500237801069,0.6265671396094605,0.6834713363757481,0.14945811987266103,0.5689693399336688,0.5271652819117851,0.35952488871164345,0.5070941892603285,-0.138434195,0.5158708559769368,0.6248749840817555,0.6333286384519212,0.3983607575057844,-0.474343856
Thal_PuL_L,-0.20569509,-0.100956874,0.1144851363201915,0.20255624917742002,0.27607580713381585,0.5641682219966706,-0.08021454,0.4619247106547991,0.6390044538584356,0.4881608163239695,0.5612956686871233,0.5526466069622964,-0.175206267,0.4734825362644322,0.1285838065967802,0.204039859,0.23144503474411318,0.47577125100307305,0.14192751802524736,0.03885607,0.098275658,0.003277611,-0.19414941,0.036628492,0.099879084,0.16955264527497635,0.44564638934018935,0.1927417647895707,0.2741978193986784,0.43350037149091236,0.4872153182457601,0.095773924,0.243646713,-0.139210216,0.43148723665676647,0.1815785331576627,0.620394946,-0.132314839,0.22162922718948752,0.5934620549763162,0.49675972480068653,0.3430038453920764,0.48241144926218327,0.48228221518998987,-0.4585993,-0.516843642,-0.578059759,-0.448667928,-0.431464888,-0.537961198,0.090515782,0.073083203,-0.421296385,-0.212952247,-0.587598528,-0.473959861,-0.460327143,-0.358240295,-0.287374439,-0.375981628,-0.617748141,-0.590416091,-0.465079564,-0.361575683,-0.489094276,-0.209638465,0.37619902746562256,0.3126788726142705,0.1581403575467327,0.4819173338596667,-0.108830888,-0.178721033,0.097107381,0.500844558,-0.085872557,0.16479013183415012,-0.060066465,-0.065241121,-0.188362075,-0.413925555,-0.232552756,-0.350891982,0.18449887406124743,-0.325852492,-0.251186922,-0.39307348,-0.106922958,-0.317151334,-0.498897117,-0.426220261,0.48891578931953267,0.3604995717520092,-0.344690317,-0.197977497,-0.253879624,-0.39696145,-0.136441948,-0.309166095,0.6357605007181371,-0.502402994,0.48087892725156295,-0.163909608,0.22422260905812905,-0.343857172,0.4510399326120274,0.4717491141104033,0.36728882541231805,0.4185208179882092,0.6623906230494365,0.6715130210941964,0.5797841158322055,0.7443509062706478,-0.039634211,0.5415599507832283,0.040095633,0.19583692423901192,0.5462643274187378,0.12981510412063887,0.5271559238422378,0.055757208,0.5806018933262295,0.2975575535127567,-0.316078031,0.3421495353011523,0.645090334,-0.413402178,0.7399777170219202,-0.31236611,0.46204957863652896,1,0.4966701049497712,0.35575805016355105,0.019362571571290847,0.38763520468802637,0.6177162274669932,0.5652189403859036,0.2959968184349964,0.5669795450352352,0.4625465762416819,-0.032556593,0.6447313837820261,-0.37206609,0.045487750987269614,0.5122292131423658,0.3090572091679961,-0.029494424,-0.364613439
Thal_PuL_R,-0.202013384,-0.216298779,0.16280314653387776,0.22102854893656368,0.278638093,0.5126544235682137,-0.071018422,0.6184344646481756,0.6343173298270338,0.6212637972808521,0.6212897906585326,0.6690176120399797,-0.036928978,0.4982005722173938,0.17748058797867844,0.1600803418778393,0.10438012689210692,0.49624012649091986,0.24633186142118732,0.15888096165755836,-0.164254168,-0.141481247,-0.064869216,-0.130483045,-0.02065931,0.017229549,0.40422550426524745,0.16229748224720325,0.27031898972774593,0.5182771894465393,0.4629357670163822,0.081803109,0.36071684550668687,-0.05751453,0.4850242697968755,0.071922078,0.5779793690016851,0.011117278600856928,0.14415206974285286,0.7203405712849197,0.419925021,0.4916436373615927,0.43243010650318836,0.6301882991880612,-0.516942816,-0.500642854,-0.582267862,-0.421483534,-0.397854885,-0.611805467,-0.070971475,0.24993417350916908,-0.359772914,-0.274477011,-0.502462714,-0.487963974,-0.347299382,-0.450036796,-0.275904955,-0.473967854,-0.596466571,-0.59545492,-0.420002232,-0.342383679,-0.431844153,-0.248042096,0.3327160659900616,0.35903231257698937,0.1263603410989411,0.527833217,-0.148174381,-0.145766183,0.2581777550207603,0.47690870632678506,-0.169818652,0.3107698488090888,-0.185014651,0.197911506,-0.390417157,-0.26492909,-0.321574091,-0.323807842,-0.05442941,-0.13595094,-0.380672818,-0.343894365,-0.168856738,-0.368521217,-0.457128651,-0.318398587,0.5276970094900176,0.4084662549173756,-0.346656567,-0.151321412,-0.353222031,-0.359536967,-0.108754845,-0.257457957,0.5845674556516975,-0.590093366,0.5009960640906823,-0.367569804,0.291453301,-0.410695863,0.7544030388125416,0.6490452105616045,0.49726586490273006,0.099646159,0.744576491,0.6499743010616063,0.61332724,0.7032946174732807,-0.017982662,0.5508217379574991,0.17235756687025863,0.40108615245216206,0.5118886839395863,0.18285587600547554,0.48360469266921735,0.074884777,0.6941486409924124,0.4509635750123103,-0.265539155,0.1155463709089511,0.5559259919931709,-0.48022193,0.777532785,-0.355758515,0.46216167656227125,0.4966701049497712,1,0.23495545300522144,-0.001222578,0.54869258,0.7330060337073581,0.5406098378792044,0.35492750546138596,0.5985077120327412,0.36787053175897333,-0.162875324,0.6122690793568493,-0.50238284,0.082473998,0.2686773590513125,0.4066874316741255,0.2831207884363944,-0.394432707
