,Vermis_7,Thal_VPL_R,Caudate_R,OFClat_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cuneus_L,Cerebellum_8_R,Thal_PuA_L,Thal_PuI_R,Vermis_9,Olfactory_R,Raphe_D,Insula_R,VTA_L,Rectus_L,Thal_VPL_L,Thal_PuM_R,Temporal_Pole_Sup_R,Thal_MGN_L,Fusiform_R,Cerebellum_9_L,Cerebellum_6_R,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Thal_MDm_R,Calcarine_L,OFCant_R,SN_pc_L,Pallidum_L,Frontal_Sup_2_L,Rolandic_Oper_R,Cerebellum_8_L,Frontal_Inf_Orb_2_L,Vermis_3,ParaHippocampal_R,Thal_LGN_R,Amygdala_R,ACC_sub_R,Frontal_Med_Orb_R,SN_pr_L,Cerebellum_Crus2_L,Hippocampus_R,N_Acc_L,Cerebellum_10_L,Precuneus_R,Angular_R,Thal_PuM_L,Occipital_Mid_R,OFCant_L,Cerebellum_7b_L,Occipital_Inf_R,ParaHippocampal_L,ACC_pre_R,Frontal_Inf_Oper_R,Thal_MDl_L,Thal_PuL_L,Temporal_Pole_Sup_L,SupraMarginal_L,Temporal_Pole_Mid_R,Precentral_R,Temporal_Mid_L,Postcentral_L,ACC_pre_L,Vermis_10,SupraMarginal_R,Temporal_Sup_L,Occipital_Mid_L,Cerebellum_4_5_R,Postcentral_R,Lingual_R,Frontal_Sup_2_R,Red_N_R,Thal_IL_L,Lingual_L
Occipital_Mid_R,-0.5794313068808236,0.26225286192967284,0.004492067402853896,0.0456831195052701,0.4608039658495116,0.29245398350931107,0.7940159166983292,0.4297299686682127,0.1276153474791042,0.03045391568317344,-0.24466591767827583,-0.1199630755891622,0.548600826898322,0.183478685466767,-0.235478263057587,0.00280564005181788,0.007011699781036809,0.19835785816903329,0.24328308230682247,-0.13424809732019316,0.5858664266489042,0.04871240583397577,0.2680500923452178,0.02089656224757794,0.03747888202890109,0.13726874749848847,0.507297818546719,-0.2543923332631087,0.16250715428476772,-0.22372590034702972,0.2767541451166682,-0.13748538779014668,0.29075005147254873,-0.11966167487679912,0.46280236227811894,0.22947088078307967,0.3523928147199018,0.20795120439683057,-0.0740615506820141,0.16408181876261688,0.03022686259143483,-0.048884436065722146,0.28119797807377994,0.1759316943843907,0.47284654710658547,0.38061964946285753,0.7229921053676663,0.2235845438560932,1.0,0.060003724512064836,-0.40498125144245933,0.48288783290447485,-0.1303613201130484,-0.06633503177536598,0.2486028730602089,0.1269727386897439,0.26397505176807756,0.16721021633227273,0.009250170636643911,0.03833638371362734,0.3506847034489798,-0.0566097908413097,0.04305243814086758,-0.10894031413625718,-0.17946096691984845,0.46861374436365955,-0.23371437753555765,0.4423626582693361,0.23960227412973154,0.27553481890964243,0.39649826578959435,0.0063239937261524585,0.1791557200098006,-0.3325705527671668,0.14281968763207412
OFCant_L,0.0023356835173676737,0.14687693295351562,-0.11278613258742695,-0.4455295109893866,0.1264455677104476,0.10284985418601078,0.04815550531385804,-0.23799082992263004,0.04404735525076408,0.211263068701898,-0.03596846656623745,-0.08351366684093835,0.15608750976458496,0.25642252611106897,-0.2985440834404624,0.11966374793794794,0.10375617483903435,0.27782276374648734,0.08856690641677846,0.10164219821338728,0.21084841988188846,0.21248706625338873,0.11715608584474121,0.20277764371365367,-0.011557502380022691,-0.22026047779757493,0.13083381199704366,0.26091529620013226,0.12408002285555284,-0.11332864767661771,0.00028931981146184386,0.12331826461282261,-0.048580192624694166,-0.08933890606401611,0.14607782560829685,0.12127352750061993,-0.10064333446051746,0.2203251493089972,0.2797348966007444,0.17389460751501098,-0.11224405887223211,0.2797643819894213,-0.01564113142413385,-0.2022042172827286,-0.14170084517379405,0.10690753042741799,0.13353440337179065,0.2569100815215037,0.060003724512064836,1.0,-0.04153505548191674,0.09508442979577135,-0.001666140317176319,-0.30260106546436094,0.22794808013505607,-0.18466171112032287,0.12500753118153213,-0.1958353995262995,-0.05216338384776743,0.20281593948875395,0.21241381720596678,-0.11402984018852962,0.017606858252273514,0.28890339343664,0.1680764562821384,0.15569669910275805,-0.05362884015906421,-0.10738883338762487,0.24214097603529347,0.1363308635958172,0.12982840295430975,0.06136307846241393,0.07329434647437406,-0.23275950256865272,0.09512036432936204
Cerebellum_7b_L,0.7961072876242317,-0.33362572498805587,0.09265364562245432,-0.26747806036123983,-0.38941976832479586,0.11758597772204953,-0.3966933325344589,-0.14606762522205266,0.1572394275997283,-0.13339012931358185,0.4361954542777069,-0.011990402717298612,-0.3291485766079015,-0.3977390968300832,0.37883095058532607,0.19490968744336148,-0.06407987910885347,0.026875186979729522,-0.11909723100330559,-0.13539459903467269,-0.5649497544201898,0.4052592742766494,-0.5092022925474415,0.08789440692304329,0.13518868428523248,-0.4633147629056293,-0.3269926093705801,0.5214402098899528,-0.16045680583859054,0.2835354952835946,-0.21720248491859423,-0.10100365986041857,0.01734711057478213,0.3659612758582026,-0.2129975507059138,-0.3570870221683053,-0.4265355621535813,0.10384321098434714,-0.02461220907984637,-0.49676267005341057,0.16194193572983873,-0.17490802253127566,-0.3057056271835794,-0.12652612190784873,-0.2544451079907604,-0.1349212841277077,-0.1809220990769754,0.02920649081486965,-0.40498125144245933,-0.04153505548191674,1.0,-0.12302280889346943,0.34192423143717304,-0.11107529087378497,-0.27312024159043874,-0.4143699957556592,0.09849003043129087,0.14865932402928816,0.2941059606148498,0.1888234131578369,-0.1376530758913393,0.3317743987131438,0.12967851889458715,0.16693903028426912,0.398092060495697,-0.15986489532604994,0.21730342126544766,0.026506546488616046,-0.21457192489721144,-0.08102504213389901,-0.3425912653203253,0.12962041744055303,-0.3058256336642778,-0.09363924928523326,-0.24206890790421254
Occipital_Inf_R,-0.2941656581292539,0.3373845071664355,0.2517691647654411,0.006080607098762973,0.4283450547351208,0.2286596385229291,0.4671712316429457,0.45624704703119573,0.2927174322657228,0.21581128884321907,0.03831184517747689,-0.09259684980620844,0.3754970458251959,0.18919506430459043,-0.042503610856082334,0.17127589041624489,0.28885336939779754,0.4264180601978425,0.1633999459900148,-0.01493516700470516,0.4509480643309804,0.33040390059733576,0.16918009522287508,0.24991253841024616,0.35904724933767074,0.15004988914849435,0.3733692564421206,-0.012900825282697558,0.31160318455872454,-0.023602898247352882,0.3520105578589334,0.02338359152580354,0.40701298512522627,0.0849038951044182,0.49512622188239297,0.4047153040992468,0.30755738031979757,0.08727115545352698,0.031815919368465145,-0.02606443240011078,0.1533136916181228,-0.018683461753714135,0.3982841283170048,0.1026311569243854,0.38117385435594314,0.45417058616603706,0.5656469466837593,0.43489877456420506,0.48288783290447485,0.09508442979577135,-0.12302280889346943,1.0,0.16788443532384306,-0.04189861699259923,0.28101606891258124,0.21538769978768646,0.40216390946404673,0.2554053413705104,0.2693501493565879,-0.054286038768544445,0.47772017536584527,0.08639201468226838,0.3026728549723673,0.10747603896062972,0.15285186027715308,0.5038076184760116,-0.026494682807086906,0.3889554425951048,0.3577209125080875,0.43880256232181586,0.42960936556493107,0.26423946826244515,0.2908001096559412,-0.10926383394238129,0.18866790694748703
ParaHippocampal_L,0.3340566441355461,0.2826003728693311,0.5894359861863012,-0.1526294799904951,-0.09110046324673632,0.12822316627523306,-0.03513542485016174,0.3915012873276623,0.5558625551901663,0.4988395168888986,0.6559978134086376,0.03327683426130603,0.0014133391384082948,-0.21221962872775718,0.46505291161223394,0.6070541622812945,0.6555076585036782,0.7076099501810346,0.13701635902840628,0.29163206395782865,0.03494096293768,0.6256245717787886,-0.168737278289805,0.5651757125268433,0.7279696728477577,-0.10414976705930483,0.2926653858218802,0.37695733639789364,0.2900397790231065,0.5576368658765489,0.5361917267761757,-0.005323392211347187,0.5165811401700139,0.4864819184142134,0.4947263373106905,0.295633833990716,0.13103125960131587,0.13829704430125656,-0.049521685782716054,-0.20967357469938366,0.34829095476404304,-0.2755082830541865,0.4539238587177228,0.12273673696766986,-0.028901474792722773,0.4944897470989597,0.3055482000944825,0.7001824244481937,-0.1303613201130484,-0.001666140317176319,0.34192423143717304,0.16788443532384306,1.0,-0.06891270176823588,0.024055060117617214,0.1451842247368158,0.43171184406515434,0.23555263311733599,0.7482771839143053,0.17840590446516477,0.5244133283164578,0.6638180175918025,0.8531904360079704,0.06189176858071996,0.6112036831457826,0.3304268566416606,0.6914764922766864,0.4251690104211242,0.47879312496373966,0.5765693766734555,0.4044651296877307,0.640485234215759,0.13355059877721126,0.37633561598703646,0.48727309268275737
ACC_pre_R,-0.06137933580975666,0.11746394689689776,0.054904391966460936,0.0401295698300606,-0.2934598086370201,-0.36586923545738564,-0.04423109405560144,-0.173181195334637,0.15496934091309789,0.0011288055806029707,-0.20881526302759276,0.015152551890557845,-0.045485091427154116,0.4323095019354589,0.44972340787362947,-0.02735804507986978,0.02299243601031411,0.04172010264857316,-0.42952104419352083,0.11716510374463703,-0.04350533057097033,-0.04474138751099956,0.20299874478401073,0.1579666976873177,0.065643589956812,0.22347109662967776,-0.1904713675519923,-0.03449199671044499,-0.12859448000891077,-0.10869716630284369,0.08085788422794273,0.40188683713290785,-0.22835643161307045,-0.13571840291331697,-0.12915602813650243,0.10731742577367905,-0.1563493767192007,0.023032244477498253,0.16954901437702607,0.27179420934346854,0.03759332682118983,0.0713510339132624,0.08495294669910501,0.016707346904362975,-0.007816794897162251,-0.06800666351860787,-0.129228858520766,-0.036170887644982205,-0.06633503177536598,-0.30260106546436094,-0.11107529087378497,-0.04189861699259923,-0.06891270176823588,1.0,0.3551312232989097,0.22238318866498638,-0.003650041959290221,-0.07486452147373747,-0.04530797352962731,-0.46932662345991405,0.08398061411271487,-0.2598429931500118,-0.0862328747519211,-0.30262389686477803,-0.11044401909002068,0.08418902029162643,-0.2999684883347286,-0.1956079113447761,0.18276042534387033,0.07370971342902134,0.05328341370179857,0.20582030055079872,-0.1332546648035424,0.2535869216867313,-0.16700614261560148
Frontal_Inf_Oper_R,-0.2830984960912633,0.7315259526383789,0.28355881188314247,0.003473958972318676,0.19618835941166687,0.07965939381828206,0.313361290841085,0.1840347825712956,0.18079446275741845,0.56058807277964,-0.23464261083904994,-0.0005659908752649352,0.4815397509890545,0.8404222932022634,0.010831589562324037,0.3183069493752426,0.4784495003253783,0.5099668727801084,-0.2424179865286683,0.49220761105269256,0.5776802504466441,0.2979029275826681,0.5582365891597655,0.6673304022060426,0.4111615240783144,0.47365630016220217,0.20186506303901963,-0.03974645252243514,0.3061556473840109,-0.08362692722820154,0.5465928328348466,0.7309568443782739,0.14234951059397702,-0.19742674113174924,0.4361393372744668,0.5746656140967562,0.11642233090184254,0.02859610415655178,0.2472051090680752,0.49845425396116066,0.10091388545172927,0.2452728672215988,0.6073503742223632,0.0001460112758793722,0.3365506617125151,0.4502107552217038,0.3793574066800869,0.5033780666936872,0.2486028730602089,0.22794808013505607,-0.27312024159043874,0.28101606891258124,0.024055060117617214,0.3551312232989097,1.0,0.5027879662497788,0.3560117020003947,-0.05831557772159977,0.06451630645303603,-0.19427704336425605,0.7113169744705914,-0.44654126866421096,0.23268992299361035,-0.08487625284214034,0.10674463454753431,0.6454253292261534,-0.464695098241252,-0.058478952732470973,0.6464033009632274,0.6606470562878601,0.4737457294566939,0.6055257154422297,0.4609281514892635,0.24453736104178034,-0.02852592390272387
Thal_MDl_L,-0.36059937700580214,0.6710459680400147,0.47888825860138146,0.30477522468742957,0.23427438639642856,-0.10848081331137774,0.21999124455507976,0.3103031042385868,0.06157383396100246,0.4447091648214802,-0.13221499627568256,-0.055696848206243425,0.31732123995079664,0.5243235619644594,-0.019756031461110785,0.08331468914936387,0.5163524320128755,0.27882805796728666,-0.05137600881461706,0.45438339857052995,0.46109080529584046,-0.0006179814365243994,0.5066878178909151,0.3455687339898021,0.40243132990004055,0.8138814530954233,0.2873246687015292,-0.20597707804815976,0.47828978055998933,0.011594714347958108,0.4563569970989506,0.46412415750090363,0.17375068496643983,-0.04405841983039675,0.3747562040898392,0.5280233925210213,0.39227757626512944,-0.11700534560154348,-0.025694883719045335,0.34472686616315507,0.1185702246559228,0.11978850498603358,0.6042726114066614,0.16409255668680736,0.25124041568344974,0.38056291147642024,0.25757696656776186,0.30712744709031947,0.1269727386897439,-0.18466171112032287,-0.4143699957556592,0.21538769978768646,0.1451842247368158,0.22238318866498638,0.5027879662497788,1.0,0.05441549447132888,0.020120890932093082,0.12943493723452337,-0.1701712639883677,0.4532120891110301,-0.11057350537979832,0.2729088959998443,-0.05333392999612381,0.0296962840867712,0.39685137094770584,-0.016703124885931685,0.08272428213727186,0.5030522982835834,0.4303116093580166,0.5140099374155116,0.4170728022878863,0.6492755600190622,0.5792712092442267,0.29558531117398507
Thal_PuL_L,-0.025527948647725666,0.4366263101051721,0.3323925594994423,-0.1862294654785305,0.11186268028103108,0.3476073526441374,0.3401094264456392,0.4945873086493004,0.4969492241800566,0.4593071872656418,0.22899256020983333,-0.01969404557721647,0.4367637849553184,0.11707060831626385,0.10177425202766836,0.5294986140305943,0.6062141992934654,0.6651973052647613,0.13882736822395209,0.29025221256995515,0.38407552175782267,0.5217770807049318,0.0030673835191217316,0.5788258236761487,0.5906656990191599,0.11082726504306022,0.35418022577086516,0.19143394330973895,0.06793969329409509,0.299243213124282,0.5524436349760469,0.07370755286632558,0.5333795635383074,0.18064532654467202,0.6287656864329326,0.3553102833424111,0.11778154191589674,0.19144122136246722,-0.025717579357328442,0.0351135443979581,0.2734237663451065,-0.15414523249195022,0.45172738836427556,0.07665215608917299,0.30101462567808634,0.5471180078124706,0.48882306602545195,0.6901595684482877,0.26397505176807756,0.12500753118153213,0.09849003043129087,0.40216390946404673,0.43171184406515434,-0.003650041959290221,0.3560117020003947,0.05441549447132888,1.0,0.31337868489911536,0.5335078262006455,-0.009776113420902434,0.6497120047729256,0.20599917055735856,0.5718124870819795,-0.01526488034783292,0.30688513616481117,0.5348722339611827,0.09474095692316363,0.4242979005397338,0.5003451406804208,0.6056409204471368,0.3866148924790037,0.492047982771291,0.30944837306256695,0.10429247152559812,0.158193309820895
Temporal_Pole_Sup_L,-0.0957582787929275,0.09630279444838576,0.35709741924077537,0.05212178706901749,0.00880595183675169,0.6069207146287641,0.20784738432432362,0.4752266016562161,0.19503381010512605,0.10208605346796551,0.13933475576463109,0.030868641747985398,0.253521504482955,-0.18872205268214232,0.16854466882778443,0.10070301677611934,0.1536428099130621,0.21296795139938077,0.4897407930050297,-0.09705986691284987,0.02835302407218863,0.3525372138860098,-0.05756398874220122,-0.02087840459198909,0.10940875206552586,0.07856540200551652,0.05846875386250394,0.04497775513091628,-0.009257308161041557,0.38712397571665136,0.10805465950991927,-0.11154147015028981,0.402416626021447,0.4366653540111332,0.33962981253529834,0.17827310737589666,0.0990934435617797,-0.16058954374850948,-0.35511063949532734,-0.3041581622880254,0.2079283589721983,-0.5473524298588583,0.17638031440366142,0.3010100408628098,0.4007670311645578,0.20178702263460285,0.3135063161375031,0.16676348522987064,0.16721021633227273,-0.1958353995262995,0.14865932402928816,0.2554053413705104,0.23555263311733599,-0.07486452147373747,-0.05831557772159977,0.020120890932093082,0.31337868489911536,1.0,0.3765180833560438,0.03787876670385302,0.1592659302679321,0.35911803470385373,0.25085937997182683,-0.2115378457908933,0.22510614161938167,0.1610257371889381,0.16256662450802664,0.4892711182955934,0.04669596555332828,0.2134562708679204,0.08097188202923068,0.09080969854907683,0.0370644492886831,-0.036434311896968996,0.028247134274984986
SupraMarginal_L,0.18665949530236461,0.20223521964622573,0.5751571582314252,-0.06430577931236355,-0.06770669317993765,0.19790637361641955,0.22328199213033004,0.4719673451909012,0.5907568064870083,0.3844323541050949,0.46357403105730727,0.06511706565926585,0.22203809185589665,-0.1856825630401167,0.41758720538737976,0.48249280409457124,0.4930082391670309,0.599718102113362,0.15625820666169718,0.1297232999507486,0.02739348850468871,0.5149417099761683,-0.1020839074867449,0.4346480210257551,0.6458881744621032,-0.059606342357072926,0.3860684666351382,0.279339605710203,0.27978413170152694,0.5472680697200244,0.49132122138797824,-0.047110366107999645,0.5562228583903474,0.39033383204198674,0.5643419609370728,0.20437709121342568,0.1776717595902561,0.1466799585180423,-0.06138743247890762,-0.28999897945178715,0.35409793117266963,-0.22600789753695147,0.3894369253377119,0.17185808173760853,0.0350336271860695,0.601624092786557,0.32688546463502494,0.6354757242180636,0.009250170636643911,-0.05216338384776743,0.2941059606148498,0.2693501493565879,0.7482771839143053,-0.04530797352962731,0.06451630645303603,0.12943493723452337,0.5335078262006455,0.3765180833560438,1.0,0.08801661030442294,0.5041409717957048,0.7211698351143705,0.8146032781799085,0.055351114189532445,0.524526527898664,0.33071828776949835,0.5526879308167171,0.6861107756863534,0.4672650491302217,0.5535689598060018,0.3807723295377754,0.5806121842417861,0.08270066899707278,0.2658577604833335,0.36271544462041116
Temporal_Pole_Mid_R,0.14472273707081051,-0.057432847130747054,0.12054359896756357,-0.10058590374502195,0.11674628628575438,0.3741402509390589,0.007121602462183536,0.18650653600523034,-0.08162933584737835,0.19464972215856424,0.27754719649279325,-0.0013234305755747233,0.06570898449688116,-0.254582747763903,-0.22511784079920963,0.21542631647277427,0.10763159591508478,0.047073266810512916,0.2651673745274422,0.059715916153609494,0.007777803608077868,0.17084168461103758,-0.1568372602662488,0.05416371269776093,0.11399686724636715,-0.21065668567684606,0.0476277009021492,0.17254177675731686,-0.04929373412140765,0.23437673473055826,0.1051821489429597,-0.22281647928982476,0.2493442083288635,0.20534266865302145,0.14091146103651503,-0.16043261870132655,-0.028816547164698912,-0.10152047150965315,-0.09213095734220877,-0.13782591803343142,0.03592088087391691,-0.09837804576700902,-0.04321673118556722,-0.023927590234021523,-0.057699458278474884,-0.015735856006155055,0.08357722699534445,0.1012956753891555,0.03833638371362734,0.20281593948875395,0.1888234131578369,-0.054286038768544445,0.17840590446516477,-0.46932662345991405,-0.19427704336425605,-0.1701712639883677,-0.009776113420902434,0.03787876670385302,0.08801661030442294,1.0,-0.0069350669831819145,0.24572896861055932,0.148268918038483,0.1290477398142444,0.19253425295593155,-0.06731742220997618,0.3037083604487896,0.1268389257872314,-0.036627566923899915,0.009891896317580548,-0.015290353244699085,0.008507101584230028,0.10307597902389268,-0.04904692836940583,0.09811779888063783
Precentral_R,-0.21544270889484143,0.7998190688329806,0.46614201753587636,-0.10250232895519197,0.3484079805627569,0.27802846190091046,0.4256858743043497,0.5707331179149642,0.4766892748042849,0.6714200064172748,0.2087468097341699,-0.011608023457434396,0.47844777726004445,0.43673821692202197,0.14119796236885448,0.6020937691538046,0.7675061821554047,0.8363054431576379,0.16254608027685716,0.4951713710899006,0.6921388668436587,0.6079137385789758,0.2810892327010852,0.7885038487381796,0.7301828813336917,0.35047522845701645,0.4938074311896981,0.0793990351441458,0.49130631738662306,0.19417731999445395,0.822120410815063,0.39170945679719504,0.6000539491168889,0.06403810615157984,0.7759338136389404,0.726192738710276,0.39447224420554566,0.18115413152850804,0.09865785860828864,0.27494859459463333,0.3680594912385908,0.03777902380261522,0.8420136652874594,0.09164371966186946,0.466942584639682,0.8105382921951588,0.6991961553077132,0.8442722305326368,0.3506847034489798,0.21241381720596678,-0.1376530758913393,0.47772017536584527,0.5244133283164578,0.08398061411271487,0.7113169744705914,0.4532120891110301,0.6497120047729256,0.1592659302679321,0.5041409717957048,-0.0069350669831819145,1.0,0.025237229851674824,0.7559281452128255,-0.11153888392400861,0.4086654957262878,0.8243185444405456,0.016060390265451297,0.325739803026993,0.7488254276697811,0.9477072806328154,0.6662099776900832,0.7884038932910219,0.5784603159488333,0.29530778115085154,0.31166905029142555
Temporal_Mid_L,0.2679445257643014,-0.2449166101883003,0.44421147079659284,-0.04997040979407527,-0.17307328672118358,0.14595933674272696,0.0424678423056438,0.340324735006034,0.3709740452939539,0.09406667629885285,0.4808816273027901,0.057470310391252964,-0.03476892876886166,-0.5988980590317047,0.32743708424954027,0.1927969842622638,0.18047403237559945,0.2524236215779008,0.25838984523143316,-0.14918351865954407,-0.2994722654861548,0.20330797562771438,-0.31183451523953676,0.03953447254296903,0.348139228466861,-0.3000847047283742,0.33520470531328633,0.2132522089090065,0.04045122577959328,0.5741023262495838,0.16683553394673548,-0.4638311563203893,0.3774183908199912,0.5012152574815556,0.30559682700636026,-0.1915005291123716,0.06687954196325335,0.03781368007664603,-0.1755481839796419,-0.4610762473886314,0.12198594971300546,-0.38277231901235326,-0.02419783932651544,0.21885143719597203,-0.2549474021990152,0.21267390223449906,0.04340093612525011,0.293914119221585,-0.0566097908413097,-0.11402984018852962,0.3317743987131438,0.08639201468226838,0.6638180175918025,-0.2598429931500118,-0.44654126866421096,-0.11057350537979832,0.20599917055735856,0.35911803470385373,0.7211698351143705,0.24572896861055932,0.025237229851674824,1.0,0.5476351443171109,0.13987538491271323,0.32759053976919555,-0.14958504778875473,0.842934350218085,0.6392161810143172,0.10140734376366733,0.052528530358022435,0.15712431511402292,0.16052686847443523,-0.24265391805762906,0.12056888844399696,0.49118571247287457
Postcentral_L,0.08757825175293396,0.46487215219969774,0.5640301984686917,-0.094435456962012,0.12147583581557217,0.2516549427787693,0.18220516700881675,0.5946732119525024,0.5096761024743423,0.6152571276650706,0.5664990114371121,0.0593707867163461,0.2369211417054054,-0.07923607303145826,0.33957770743148935,0.6283169208876465,0.7521628006440093,0.7733984422016595,0.2692695721899373,0.35943006652524073,0.30180667054455124,0.5949974005923807,-0.038454044979566976,0.6594674250847742,0.7855778131306238,0.09928629626762865,0.5059122923384666,0.23140578418038885,0.3882369202960919,0.5446805553082025,0.7368240728659349,0.07107117590773915,0.6969591445123324,0.355962464295056,0.7074621366113018,0.45218680391668564,0.3302228995937032,0.11031715511205341,-0.019533572692471576,-0.06750097013315377,0.37096367598676033,-0.17247828417344196,0.6571868653527562,0.12575102906664118,0.1894825631192501,0.7099734005958198,0.47379284147379164,0.793509220208593,0.04305243814086758,0.017606858252273514,0.12967851889458715,0.3026728549723673,0.8531904360079704,-0.0862328747519211,0.23268992299361035,0.2729088959998443,0.5718124870819795,0.25085937997182683,0.8146032781799085,0.148268918038483,0.7559281452128255,0.5476351443171109,1.0,-0.005923491527990938,0.5399490544765829,0.5106868829114612,0.5805175512840067,0.48513970949291446,0.6052418416047566,0.7875511347200334,0.5270799557668759,0.7377109038534103,0.3373285953495266,0.4113576849935875,0.5271244126840036
ACC_pre_L,0.21861515411851334,-0.1358872889749651,0.021834845797365183,-0.15959595683532002,0.048303145396181406,-0.013905151041069532,-0.1613903873290781,-0.17352270462072011,0.016098521417319434,-0.08919935258324511,0.06343341571387025,-0.06560381281765075,-0.05874169392247659,-0.02628212573937495,-0.3197436652532037,0.08937981911554373,-0.008542483323639568,0.010500077382248924,-0.15757893938414272,-0.18018097737632585,-0.1353113740453652,-0.021605919502471135,0.00845150977012996,0.02003305798783513,0.07055946980591497,-0.24062063956135243,-0.04983154268013357,0.18797420471528076,0.23326201872770594,-0.25395136450311717,-0.06556902834393091,-0.10025569726019813,-0.08398918305159746,0.005236188711135172,-0.07229614714804004,-0.09392384655735778,-0.0016914852947756897,0.05456893932589833,0.06658450397865635,-0.09366653443749365,-0.2622356129555305,0.09631931207832164,-0.21467961042157677,-0.154270167460276,-0.24851847413755945,-0.06418149630746833,-0.07411744059849532,0.10382526601166632,-0.10894031413625718,0.28890339343664,0.16693903028426912,0.10747603896062972,0.06189176858071996,-0.30262389686477803,-0.08487625284214034,-0.05333392999612381,-0.01526488034783292,-0.2115378457908933,0.055351114189532445,0.1290477398142444,-0.11153888392400861,0.13987538491271323,-0.005923491527990938,1.0,-0.031252766062798955,-0.04604724159755725,0.140826943114275,0.014522392522919904,0.08325049077615913,-0.12283177888822457,-0.024930266662425243,-0.013076933606172125,-0.020639321592184588,-0.17326979212501697,0.0449629043121479
Vermis_10,0.28880608334730745,0.2848083357174973,0.4085701707913808,-0.15775878516809444,-0.04408089768782411,0.14066217926924082,-0.057312824658615265,0.24701147060216508,0.41156740249500184,0.4328408888569261,0.5830560820373557,0.018522407880370167,-0.006358519679853532,-0.06421805598250674,0.3368591250743354,0.44758765336005246,0.4784385990220227,0.49646884913253575,0.13755805134041776,0.3491762034300947,-0.020938319797249375,0.7560425268452203,-0.34929818646722793,0.4264425278417068,0.5442482386385257,-0.0707993880001492,0.04233400111771602,0.42889748538670136,0.2901183875485495,0.4347580325655299,0.312684316599804,0.12079187283931786,0.42464299404115213,0.347049656952074,0.35506643271189436,0.2272123135683558,0.0645168046830597,0.04118309655784028,0.01166470623292888,-0.3185512967543744,0.4696382547313827,-0.16985340901778956,0.3748393052627984,0.03626559373142399,0.0772442792728175,0.35270721799150423,0.23832584067248952,0.4784313394459729,-0.17946096691984845,0.1680764562821384,0.398092060495697,0.15285186027715308,0.6112036831457826,-0.11044401909002068,0.10674463454753431,0.0296962840867712,0.30688513616481117,0.22510614161938167,0.524526527898664,0.19253425295593155,0.4086654957262878,0.32759053976919555,0.5399490544765829,-0.031252766062798955,1.0,0.2786616374993821,0.26560797492835747,0.29318503394728257,0.20827154516762406,0.4565334487259729,0.10239829183586519,0.46747927193719585,0.1942785232875962,0.2242906920902224,0.04676312804061048
SupraMarginal_R,-0.22804559090718413,0.6920685671220342,0.29515507097733995,-0.052445121882486456,0.35881796011411526,0.24849158942891414,0.4126040037395474,0.41213295878019723,0.3505614477634961,0.4805673893782574,0.04692607429588503,-0.0477388672794233,0.4546459825328071,0.503803068505168,0.03244826559860992,0.4816380264166797,0.5490616092528001,0.6558116279106074,0.09175795988356222,0.3405035804915579,0.6449691312599697,0.47632980013687304,0.38168353261859356,0.5892324261395987,0.5051931502089004,0.31493258130323504,0.3364169983684254,0.09309913006221388,0.44045362080614314,-0.050504965954124036,0.5953083616015065,0.41521020751982374,0.4418271406255315,0.08666875877419315,0.603752770890477,0.6767971770477575,0.3493599245925645,0.23551608352751952,0.01409925060872003,0.25313445230957143,0.2968401470301104,0.06279871408501485,0.7021442598510227,0.11031524240599035,0.497285969883203,0.7242276833258627,0.810783388861137,0.6516891846057108,0.46861374436365955,0.15569669910275805,-0.15986489532604994,0.5038076184760116,0.3304268566416606,0.08418902029162643,0.6454253292261534,0.39685137094770584,0.5348722339611827,0.1610257371889381,0.33071828776949835,-0.06731742220997618,0.8243185444405456,-0.14958504778875473,0.5106868829114612,-0.04604724159755725,0.2786616374993821,1.0,-0.14569632629068696,0.26615554685905507,0.6294850748509657,0.85776835294886,0.6014446282781882,0.5945080685218137,0.4791294420630084,0.07723257609915803,0.21072738058116866
