,Fusiform_L,Vermis_1_2,Amygdala_L,OFCpost_R,Thal_AV_R,Heschl_L,Cerebellum_Crus2_L,VTA_R,Cerebellum_7b_L,OFCmed_L,Precuneus_R,Thal_VPL_R,Occipital_Mid_R,SN_pc_L,Thal_VL_R,Cingulate_Mid_R,SupraMarginal_L,Frontal_Inf_Tri_R,Thal_PuM_R,Occipital_Inf_L,Frontal_Med_Orb_R,Temporal_Mid_L,Supp_Motor_Area_L,Postcentral_R,Frontal_Sup_2_R,Postcentral_L,Putamen_L,Cerebellum_3_L,ParaHippocampal_R,Frontal_Sup_2_L,Frontal_Mid_2_R,N_Acc_L,Cerebellum_4_5_L,SN_pr_L,Parietal_Sup_L,Raphe_M,Rolandic_Oper_R,Temporal_Pole_Sup_R,Thal_IL_L,ParaHippocampal_L,Cerebellum_10_R,Parietal_Inf_L,Vermis_7,Occipital_Sup_L,Thal_MDl_L,Red_N_L,Vermis_10,Hippocampus_L,Pallidum_R,OFCant_R,Olfactory_L,Thal_MGN_R,Thal_MGN_L,Frontal_Inf_Oper_R,Thal_MDl_R,Frontal_Inf_Oper_L,Paracentral_Lobule_R,Cingulate_Mid_L,Precentral_R,Lingual_R,Putamen_R,Vermis_4_5,VTA_L,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Lingual_L,Precuneus_L,Thal_VL_L,Vermis_6,Cuneus_R,Caudate_L,Thal_MDm_L,ACC_pre_R,Heschl_R,Amygdala_R,OFCmed_R,Insula_R,Angular_L,Cingulate_Post_L,Calcarine_L,Red_N_R,Frontal_Sup_Medial_R,Rolandic_Oper_L,Parietal_Inf_R,Vermis_9,OFCpost_L,Cerebellum_9_R,Supp_Motor_Area_R,SupraMarginal_R,Thal_MDm_R,OFClat_L,Caudate_R,Frontal_Sup_Medial_L,Cerebellum_10_L,LC_R,SN_pr_R,Hippocampus_R,Temporal_Mid_R,ACC_pre_L,LC_L,Temporal_Sup_L,Thal_PuM_L,Thal_PuL_R,OFClat_R,Thal_VA_L
Thal_MGN_L,0.1975963187971327,0.25854832139320644,0.23432736308497973,0.0663522195942285,0.009515218802623378,0.017722685789888518,-0.08907737429484251,0.0567075952474809,-0.2653274841561325,0.020981203382627652,0.16724367558249217,-0.027838768803939165,-0.05857220532079324,0.13546342520757296,0.06829386156648218,0.2769610074451367,0.1994154737343078,0.14405668364139462,-0.05050803391730508,-0.07253066540335651,0.35482344584328934,0.12734281744077053,0.27924748021351503,0.24020887459974327,0.1890026229739907,0.26681164254674716,0.10540362001456793,0.08600814404640258,0.23134085816872374,0.18504351374156852,0.14811547641581388,0.035612373698023704,0.22011719552585468,0.012448001756387382,0.20480063693495107,-0.03490167042994457,0.09972325588315101,-0.014800874732979717,0.13786392773582312,0.00844889303746821,0.14021229297398127,0.20416548379462762,0.010123516555913235,0.10256892885629564,-0.0614305935118928,0.17894614487911747,0.27556369579690015,0.2354406955000925,0.04800616409606377,0.019307107251036067,-0.046127163022268776,0.29082311426148905,1.0,0.13978527410667416,0.08632043603421338,0.18432874336841218,0.29123931283721427,0.2589130268303134,0.24321699804528377,0.12752816629179897,0.1036075274660471,0.18409332752366658,0.14020002066276188,0.08154666771549056,-0.09092859347621006,0.021368478458801105,0.1586565661447191,-0.21598034969238417,0.05214897052568465,0.21186160239648605,-0.029589183915421428,0.2621271142673709,0.14555724027677552,0.15943062225589316,0.4854708555747614,-0.13517714464551808,0.14136283286477253,0.17538679385287814,0.04155928699531583,0.026347941238933532,-0.0029166956384099048,0.19031667505214736,0.0300611754085628,0.18872660496313187,0.34855689631305065,0.11677993196920003,0.21064723334491253,0.2520414112036159,0.1479484043690603,-0.14355456538642186,-0.07374549303164829,0.08234932307352756,0.21448253770387996,0.10116836167602002,0.38376499551726695,0.18910071752401686,0.1038780265475999,0.11183481667757453,0.06132258562433882,-0.020343716097369218,0.18861886076446913,0.16117155701897168,-0.08486639740056698,-0.1571528906480753,0.08288657898885246
Frontal_Inf_Oper_R,0.4088189973279656,0.5073925612887508,-0.01062344871689186,0.4767151989721485,0.5271036459761845,0.5404604820866941,0.020589722082434387,0.413729594470179,0.19220967927454854,0.29830669914479113,0.7288616801681286,0.6041160696994065,0.3975363119202293,0.500958365403505,0.39592968862088623,0.7989486798437783,0.7412765495322516,0.892181274381563,0.4935208221706135,0.09557015089853257,-0.08316451366606904,0.3121817981037154,0.8329906921739128,0.812135528786511,0.6380127757832321,0.6910030967706314,0.6141261980879916,0.6872181702005475,0.35296727137857986,0.6675529389830215,0.8307610363366817,0.22456174862519937,0.564716485998743,0.5169130392574782,0.440707863720561,0.57262356792283,0.8146063561923151,0.1609865223650711,0.18429123400574568,0.4115641621380115,0.4968275670125901,0.5739035821056206,-0.04472963487174865,0.5357273727440809,0.6481905603650143,0.4635407481371273,0.5011224283501239,0.5128932862751236,0.4748720851607547,0.20324028734038138,0.23704845480783296,0.5037093360944326,0.13978527410667416,1.0,0.62444149156027,0.893889018336138,0.7234928496593345,0.6461481958518579,0.8771061385902117,0.6808482705169774,0.6329831537444555,0.6743898911037162,0.48803372102900033,0.23594359013655467,0.3802032201076064,0.5733171851579129,0.7004703267710107,0.6030154490154805,0.6644737548332463,0.2081951148706375,0.48639099948922526,0.46643381292579916,0.5066444560173445,0.46150367416784094,-0.10354498773008455,0.11532719332294322,0.8315868033214475,0.3707518333831985,0.7449509681524643,0.5225709275622663,0.3136521056480767,0.7029773144215608,0.73306944471561,0.6532160486058228,0.3079454163556293,0.37867822902775133,0.56110899891938,0.8392804610258354,0.779208858053807,0.5708898261671259,-0.38793262288846697,0.7069369784625257,0.7871764512431758,0.3561814833668509,-0.0023036290337852443,0.6016479735736662,0.5308886013170672,0.6358253639275048,0.4497448994736297,0.08493933038129226,0.7014994987473857,0.6027783968993696,0.3131115944684824,-0.06640661526530528,0.5438870680219563
Thal_MDl_R,0.42812267431121964,0.5148636409616952,-0.1100898751806009,0.4049779256004017,0.6951215913110382,0.5282207734153962,-0.08051029038450327,0.5667623309651064,0.26057455251759465,0.13359526273748282,0.40574627291972015,0.5492607161642485,0.08139766560584696,0.68471984493196,0.4620420620401006,0.5633895440648549,0.49097108719300747,0.6360750685285829,0.4332070416719196,-0.0715632500481259,-0.07865568650284943,0.2513485288970021,0.5501199785791049,0.46338016626828143,0.6100336174837545,0.313446661879581,0.6995433076955879,0.6937171137084609,0.5209249588274099,0.6266369659795394,0.6824879822898255,0.3732069847331938,0.4883340265574955,0.6441334165260264,0.15362709248709197,0.4171511405549059,0.5278865766069919,-0.030629174779603842,0.20761112366007017,0.5211015216526741,0.5357430248825844,0.33153516397530813,-0.16157478584617507,0.2383065611213061,0.6542196696735004,0.6604340696541299,0.3876034815886517,0.5780187406780801,0.510716007770677,0.4322864946450911,0.2875706740262347,0.5372957847473925,0.08632043603421338,0.62444149156027,1.0,0.6001740908011424,0.38856122345954996,0.4534315953454661,0.5591130846996838,0.4969786003040521,0.6496235637559129,0.44004889912420564,0.6176054480615021,0.2780014524604118,0.3737103746549536,0.4519689994611898,0.4060970924823196,0.5787829803413199,0.46852168718620957,0.20125652235692254,0.5667567065832719,0.6296272806241634,0.4163656866878127,0.444679947810235,-0.010462167023947302,0.13009215290536913,0.6272461707937613,0.17034931851585716,0.5771081474344822,0.3150602226366595,0.4276408797780997,0.6462407032204373,0.5395658868814497,0.45534887269095997,0.1951261519039916,0.34992036354408335,0.36995129608193544,0.5149989384628272,0.49002587658350377,0.7520343698313813,-0.21715201154839017,0.7214028316438696,0.6754036165715168,0.45776705838118364,0.17005734940264364,0.6531033662573336,0.5922443651647061,0.2882658573029551,0.451216706649096,-0.0663722462510514,0.43419876176785654,0.4702115880919591,0.09478033353687614,-0.09395153336428877,0.6234016605654052
Frontal_Inf_Oper_L,0.3651862558548847,0.4931023681777806,0.05882135241054528,0.31055015565877053,0.4380765437019026,0.5310295090625932,0.02642912438159927,0.3317208855161941,0.15417190724937005,0.29050504363534174,0.6889217729382916,0.6177238507377218,0.3993089372296153,0.4911046538088373,0.34510761746860624,0.7515074184272246,0.7949881052543769,0.8089072504481614,0.5280893900283529,0.009829909804127682,0.014279858941307374,0.3883778083385788,0.814446587855122,0.7426009620409889,0.5160632047600667,0.7026001961652121,0.5485152125699465,0.5870351241569003,0.23445697657976677,0.5205483445764687,0.7459304401672359,0.08568623316331078,0.495165764542557,0.4437014216856188,0.44300964624326133,0.5492520017161219,0.746448134305157,0.12090522540833135,0.14912901356801667,0.3300981953557727,0.38686326023388545,0.5940696346261253,-0.0556514585859402,0.5258693075692173,0.5643439746327051,0.3960354789196008,0.5694306804311744,0.44526647829569316,0.4272566329941983,0.09672499977612606,0.08410660023808667,0.4102183152414209,0.18432874336841218,0.893889018336138,0.6001740908011424,1.0,0.6792566822886293,0.5965486292406567,0.8275869953265006,0.6821685609352821,0.5421055593566863,0.6373286285243548,0.43022078199218067,0.3360201949320483,0.30548593878532576,0.6262812158813552,0.6757235618815592,0.558224336014907,0.6706335602452816,0.2946536651122809,0.4640510531125121,0.4100497640191017,0.3812754002941476,0.32772850084408955,-0.12924673565507597,0.07069328525564025,0.7293075250512322,0.42886890244371073,0.7069448776807111,0.5188842514890116,0.21320034211832858,0.5542333975516053,0.7468269706471043,0.5993377016718214,0.320517126811901,0.24748354615308873,0.5432009442465539,0.7909068168351696,0.6888451963353135,0.4867683238586025,-0.3581554947165087,0.646697687891498,0.6743453413661317,0.20496988153236687,0.00042433284936628626,0.5438057872724265,0.4070443189434508,0.5287831760277916,0.3357701983892961,0.15408915542580398,0.7158876431533387,0.6095381221458003,0.3652436075733133,-0.052309771103412214,0.42507954399861986
Paracentral_Lobule_R,0.5369254029878399,0.5440551646806715,-0.026241054912382128,0.34281700936893755,0.4273100004339442,0.3712173757113336,0.024524033730425936,0.29215378810720216,0.004613209627448102,0.2934090886837805,0.9338480374180348,0.4489358018270021,0.4525604462261921,0.33177109618811335,0.3428647494154093,0.7149321666858183,0.6699022690667578,0.6897637876620025,0.46677006186933917,0.11689537226028061,0.10881536760242504,0.35992635539254536,0.8434731858530852,0.8622200939119185,0.45124438685734786,0.7826371323596191,0.4617038594541076,0.42563183767294277,0.2528209181954721,0.4733253908091264,0.6836299415298223,0.18246022410133425,0.6243674873973093,0.47806022496219175,0.6020952639252235,0.5056535778916285,0.6353364477660628,0.07831747595066757,0.08992383437732944,0.37602858287692675,0.3975477027414881,0.5969788603872166,-0.027088499610015814,0.6797658948760952,0.5624377111701652,0.36398539590623624,0.5428278797724234,0.41672349369870143,0.5015573550109484,0.08669216305002625,0.15306544398834385,0.4782519246031087,0.29123931283721427,0.7234928496593345,0.38856122345954996,0.6792566822886293,1.0,0.4563164292489968,0.8317615425215874,0.8350394282578095,0.5010036200897653,0.8810793522662709,0.2958905915604887,0.33633063885109327,0.15943419787770724,0.5950769341159005,0.8140109469773718,0.4574776331633089,0.7280465406067151,0.4406694202769827,0.33202383766661525,0.3493598163337961,0.4207430538618527,0.1917525920932126,-0.0007881536632321976,-0.044073488029524766,0.5889598248928463,0.42657382522013665,0.5817794650712779,0.5456475070246546,0.16333010040020188,0.5705130172363887,0.5829049339968215,0.6253451901305973,0.552653412819156,0.3496662023887973,0.6137172967027101,0.9143827336755505,0.647791508988961,0.32333486617083423,-0.5226375010394511,0.5618679595577244,0.6080673838972412,0.19851438227072887,-0.017720788877174702,0.4530949374237509,0.37987357926313664,0.63665157778119,0.33930405715519885,0.00023593015089892077,0.7668632500191256,0.6089942206392338,0.33682411424441794,-0.16420426016873135,0.3967609400567588
Cingulate_Mid_L,0.3859950791989396,0.45003160243235196,-0.016018042930987318,0.11214062410879244,0.29259288001762596,0.25152499588015487,0.24347924519439848,0.36288502894708075,0.29007044446141683,0.062272242252207254,0.4808933788655538,0.6004632101328341,0.39011435508843945,0.35704036852378707,0.22712647163856076,0.8328565702078167,0.6077515009086696,0.5076548342572444,0.4736157173785046,-0.057958021606046635,-0.1057566586035825,0.2833454565455739,0.5800885675034614,0.64545887572639,0.6612737501756971,0.6910370612758717,0.35985959716043997,0.45366930304995134,0.34020792520125803,0.6617316356429992,0.5915303977607711,0.06513187262383348,0.5394467691857289,0.3238881680574964,0.6321942541474364,0.20091272766942544,0.5959344161058487,-0.11754756132401185,0.2889331890799202,0.3547488331116396,0.16679572625918998,0.7253639097924148,0.07798654394129215,0.49262972500297714,0.4903857563445454,0.33995166991168235,0.458574137538054,0.45375811653989934,0.2148610510256908,0.10261119628332312,0.10380053978728078,0.5150643697870201,0.2589130268303134,0.6461481958518579,0.4534315953454661,0.5965486292406567,0.4563164292489968,1.0,0.623051210055422,0.4307997475294989,0.3818855129638679,0.4451839397525948,0.4415828705484242,0.2575986352150713,0.12266360160469052,0.42309181619715724,0.5928023989509049,0.42070026388356585,0.2740600354293732,0.28254250430640954,0.36325037926192805,0.4712241470039438,0.18968582012016902,0.44077494329828604,0.067360420114201,0.03761759927683184,0.503285286445037,0.6057761440496029,0.6145207527265872,0.39861259910705826,0.26895789504964984,0.5440501461391658,0.3468352806957472,0.7055497812829016,0.31575925678434735,-0.06455012206545127,0.2694607012492926,0.5589968403307534,0.7435057864580337,0.440471538112749,-0.05183453640392326,0.4248889142097463,0.5653418667844158,0.17108441299886043,0.24254584444581764,0.501152374474847,0.3990157243373683,0.3601912951675622,0.0032963481465628245,-0.002753902751447064,0.4783646130938149,0.4847709755135971,0.23106207278203889,-0.1417850821438715,0.3822820209398411
Precentral_R,0.309908403393893,0.4521112903830226,0.1492053946240158,0.4608113638097181,0.37613790843916134,0.5311980083426769,0.009881516471203498,0.24356567976372717,0.08691958275583973,0.37018369008049345,0.8366522793134178,0.554090877777093,0.38669280762890473,0.3714334967575521,0.3121034087948963,0.7891458245244213,0.6761805651339472,0.8199816253817541,0.45801369792855484,0.11189755286130026,0.012135365773453984,0.3459029728525365,0.9490911713625166,0.8860299373898113,0.6006285641385436,0.7898438804019549,0.474101298809331,0.5713959966430668,0.17766424501711678,0.6349445239303577,0.8155319469622646,0.11548958961407838,0.456609621691198,0.4043287024527374,0.46295149219892057,0.5063395630939623,0.7825718545372983,0.25182485759860007,0.08368042588497811,0.30852514022549743,0.4640979307916221,0.5358395160701159,0.004282140446031074,0.6126862748891629,0.504733478381782,0.32576062331873795,0.5262703545212072,0.38718579653992685,0.3988281537111581,0.09763129241811282,0.0984538585401519,0.39302238618578594,0.24321699804528377,0.8771061385902117,0.5591130846996838,0.8275869953265006,0.8317615425215874,0.623051210055422,1.0,0.6893298639965381,0.48965815907220767,0.6716877298939556,0.31931727443490643,0.2601593427779836,0.35071096004352964,0.6382978753776015,0.8214006113321468,0.4957271539388778,0.6467226753015568,0.4253485103753509,0.3591753796140981,0.42311348897655227,0.6314631872122629,0.4143420589527567,-0.1360280714901628,0.03436056497251219,0.769334152188352,0.26940750053988727,0.7054938859505702,0.6465624154277879,0.19715542821755414,0.683809138270707,0.7224474277905153,0.6295818539414764,0.29237722954725026,0.4075111634407178,0.5549984988652361,0.9569854430917538,0.6790217653168252,0.38310505876609213,-0.38442366185749044,0.5916945462166702,0.7460961763996548,0.2708783803819358,-0.01737406396090547,0.4593225809122051,0.39519868887511217,0.6186541028258844,0.47357763395609204,0.1443471940008279,0.6990360099188831,0.7017535979669298,0.4100894503662273,-0.012393754794526911,0.40749005531965726
Lingual_R,0.6746193339995213,0.5798767977020379,-0.15446155047120072,0.2735416390301137,0.5299813662768669,0.4955620703734755,0.04727293939905851,0.4405616584831015,0.17498081748235203,0.2835084092441895,0.8725793957583067,0.5959643244181575,0.5788734559742459,0.5360131731256635,0.3761601390650567,0.6589139766168421,0.6267723109844952,0.6428544723232082,0.5470883131624636,-0.037110846428902534,0.08308647206550814,0.4109656537304728,0.7139630678186306,0.746165915280829,0.4955274066857218,0.5959712954917639,0.6258984721375382,0.5145612531088395,0.39004356553925507,0.520232031286592,0.6863116750532875,0.2625207018352275,0.7561555784335926,0.6298908554688859,0.48453530954954027,0.5360231777444299,0.6211217179107741,-0.036408644405231824,0.18034527042361567,0.4918417841942612,0.4551607713837667,0.5297497390464587,-0.11463710261096127,0.6670546988504674,0.6443841482581546,0.5240075666898484,0.6446931704307802,0.5348419424626164,0.5904658900279665,0.2561748327810539,0.2031879962543314,0.49666023008677607,0.12752816629179897,0.6808482705169774,0.4969786003040521,0.6821685609352821,0.8350394282578095,0.4307997475294989,0.6893298639965381,1.0,0.6496523581988604,0.9310571360689434,0.4206987178567911,0.3846254899693567,0.2073798615446875,0.8118197566790873,0.7865387949008311,0.5712459429747174,0.8722421122622376,0.4899884596931453,0.4329897560313738,0.35544276410175546,0.31778346661279677,0.21940970690354128,-0.04585254023801133,0.030053064936759282,0.5835767222548652,0.4076384040421659,0.6698248573588248,0.6655092360724608,0.22032031353096926,0.5544858835510931,0.6293060541466042,0.6024020959216778,0.6056322422429775,0.285402248571985,0.6001147810688227,0.7654214686149012,0.6406737823357902,0.4550189595251679,-0.44445353498903856,0.631895960453068,0.5669643521799511,0.26503689638450434,0.04307998007971977,0.5718504203572066,0.5211651581229095,0.6313516924714847,0.3223099698670708,-0.06021705277100968,0.7021204433589376,0.6588778910118247,0.34416997553175155,-0.16239007988908627,0.4372327817326564
Putamen_R,0.7644077302571508,0.674880789834435,-0.4648681327630931,0.595888263339423,0.8053493980295477,0.5004909193909871,-0.03194407622397571,0.7790790779106821,0.21102846946035667,0.2380672669429116,0.5082244087779217,0.49684425475621685,0.16468585960587198,0.8164297771196855,0.6783943054778374,0.5633534431714328,0.4398687950079794,0.7145591873383121,0.49932433267245285,-0.1353496810949488,0.02064069175770806,0.1800833115344453,0.5240480638077194,0.515698654517212,0.73593116158794,0.2780775723285215,0.9500994275357948,0.7452660940633291,0.7722529850414811,0.7470885252488756,0.7956686026399057,0.6865508195822624,0.7741684141371113,0.8317431936172552,0.2566701346769866,0.5502879863364889,0.5360387771078152,-0.09342618204950108,0.25215981756461964,0.7986358381231504,0.6281832114946008,0.4078037972342207,-0.2222848892541003,0.21492469009584594,0.7450669996923891,0.7735257949614411,0.4752805456703864,0.8146891218277111,0.8588706248483817,0.6868057669071542,0.5644615651987255,0.646026945179141,0.1036075274660471,0.6329831537444555,0.6496235637559129,0.5421055593566863,0.5010036200897653,0.3818855129638679,0.48965815907220767,0.6496523581988604,1.0,0.6760134564620228,0.6779150051193377,0.2715067514002244,0.4513534778500358,0.46860456544389617,0.40941292920940026,0.5675291065340315,0.604229614436636,0.26190187274954535,0.7664660737770889,0.6342620555631882,0.32063567760919326,0.40326321933548875,0.07627161326744453,0.25030485467847086,0.7302928129736157,0.20633684980765324,0.5282818261880055,0.26440728503405514,0.5972813033879996,0.7423972837641127,0.45399654242345544,0.5264780510014884,0.44318907869284435,0.5646581561417188,0.4404606692019124,0.5209950766551912,0.5493152457837613,0.6573614424683762,-0.2949474412304349,0.8898235727076834,0.7394305970446751,0.546685270065875,0.08458747310151572,0.8243647391083029,0.8384089128530533,0.39463813982390233,0.4612239105980577,-0.31715920560098776,0.510513398091281,0.39018307569439553,0.038491713699502696,-0.2098311964431683,0.7240767606654742
Vermis_4_5,0.754103127693142,0.6646496582679315,-0.20642051057330182,0.2999654489505475,0.5506924335277722,0.39763918808348886,0.06225594118358231,0.46016600778926736,0.11580961585860718,0.2362521906588984,0.8891097484133007,0.5532981463490286,0.5383392885976398,0.5300606896738466,0.4801595664334391,0.6906156801415255,0.6646930896290513,0.6357049705357277,0.6049708864043309,-0.045253443511750445,0.10678255463091194,0.4249319189626982,0.7169344570945133,0.784793439574404,0.5193196723648109,0.6315467963795858,0.6278457481382456,0.5253181644212171,0.44775302875825246,0.5324481781228461,0.6709722774507412,0.29297258864551345,0.8534604392714554,0.6607552671389663,0.5757554716484434,0.5832837121934168,0.6047962996557612,-0.055270362638461766,0.22816459436420458,0.581021687532309,0.4275730769457504,0.6141002765133589,-0.10112494365682362,0.6694002648549714,0.6828981815209205,0.5167808550494396,0.632451857762563,0.573641984676181,0.6579050867276799,0.2308418368888507,0.26685189066703985,0.6101315382166478,0.18409332752366658,0.6743898911037162,0.44004889912420564,0.6373286285243548,0.8810793522662709,0.4451839397525948,0.6716877298939556,0.9310571360689434,0.6760134564620228,1.0,0.44269285535698977,0.37405740909641244,0.1131582982727637,0.6751562930009636,0.7727193198735346,0.5673870401729695,0.787260769239296,0.47410571059594125,0.5083328167475749,0.44345091888909305,0.28884175718141175,0.16742527146009947,0.016424369860137567,0.01892737148506206,0.5939675009529131,0.5148426211418166,0.6500356277551462,0.5631118812427088,0.3110255270829572,0.5606706288915699,0.5600106026379402,0.6589769327156522,0.6723841488277013,0.31306197870964386,0.586679410941471,0.7732977062239386,0.6949566305500596,0.4574764377807081,-0.4701700710735354,0.6627425564420729,0.592407460380655,0.273224647406993,0.011073639931900076,0.6213245166122872,0.5508625162235771,0.6320772208438383,0.3110057860879844,-0.09224559073657689,0.7686769672600763,0.620386078325828,0.32733834167335446,-0.2779571741695875,0.5072318872920378
VTA_L,0.632758222712428,0.5835701322283227,-0.403186497507959,0.30325790785824125,0.6128484023364437,0.2892700012552465,-0.036292790225670335,0.8070736735438234,0.2680539543467908,0.07628810829535014,0.2901651078340948,0.42678211126747295,0.09203626293997881,0.8100017644660427,0.3691000062212337,0.4713152809538692,0.4127131934308766,0.49216297308318663,0.28133108961828857,-0.09589033738784354,-0.12961038756032842,0.17588852412938574,0.3347581082994047,0.3568686194802113,0.608460471610089,0.22787769328372004,0.7036174938289023,0.6624008344307398,0.7261448838799414,0.6406520121367945,0.5020193957109761,0.5444058525647115,0.6377702296407104,0.7538766844908485,0.2953482254049045,0.3390162348235866,0.31317626959684114,-0.2487482208185519,0.24811265719705214,0.6188533515407744,0.46413266861637015,0.3831604513452996,-0.045265129988424975,0.2094943231566705,0.6612592184689462,0.7858320708935923,0.33560671153566574,0.7446273519739317,0.5193836915684518,0.5594348273545959,0.49745133639174555,0.6033153325914913,0.14020002066276188,0.48803372102900033,0.6176054480615021,0.43022078199218067,0.2958905915604887,0.4415828705484242,0.31931727443490643,0.4206987178567911,0.6779150051193377,0.44269285535698977,1.0,0.277360284083814,0.26497976654255007,0.2636411263520209,0.26891348522499603,0.4366715201557463,0.3507034372848082,0.02541188668808272,0.5660162386599759,0.4563041783231886,0.10600070700350024,0.26657911952481295,0.16443333257544118,0.1890036757093918,0.43895362353119993,0.3006661369427138,0.4317744475634509,0.10300659487412907,0.3927465425568683,0.5677506643065732,0.2557256804641799,0.466415966259787,0.3605615736358941,0.22255101073763364,0.3238555198586577,0.3156699464497211,0.4817414073070223,0.6349184279973416,-0.16210759113911788,0.6259659284751984,0.6106060246621671,0.4727463496361989,0.28174940537789656,0.8418132665657608,0.713193602577183,0.21266885205179098,0.12473163898073877,-0.32963703899774066,0.31462695559397624,0.23160758717951055,-0.17425817072264813,-0.15335626220836862,0.597004541114937
Cerebellum_8_L,0.5175590916790201,0.33421675221812464,-0.011558899967596433,-0.16037156836155528,0.23220205165743246,0.24744718590435713,0.2556595426651696,0.30894983778716867,0.2331601604157137,0.05251109448203289,0.29035170340744915,0.36920170032005317,0.3458865137569177,0.3789572407883718,0.17224096461606606,0.2634043322487667,0.43724530323858984,0.16198858409209063,0.4072647514145426,-0.11300410112964782,0.1291892242418454,0.4939076117299798,0.22096445049486413,0.28962329966430284,0.24512282766023458,0.30478500179708584,0.32228256541829803,0.2016019123781734,0.17496375659634356,0.33875417564553806,0.26658648487582254,0.12049759525400631,0.4206899340106616,0.3109357108735204,0.37147185645655006,0.028213539842662325,0.22485046088101238,-0.1711309057515543,0.10781176090548594,0.30998900264405677,-0.07183487676580594,0.44373761816980756,-0.09649020772879913,0.43381353750242674,0.2882395704446895,0.21251289463738932,0.6354120571528119,0.2865140958028472,0.24115652865374174,0.2209049272375971,-0.09645800248355112,0.24017833013607484,0.08154666771549056,0.23594359013655467,0.2780014524604118,0.3360201949320483,0.33633063885109327,0.2575986352150713,0.2601593427779836,0.3846254899693567,0.2715067514002244,0.37405740909641244,0.277360284083814,1.0,0.00033259526634858954,0.3868670329744435,0.2936513213499572,0.2291770701671689,0.3127544426332039,0.14106192878810453,0.2633514139708302,0.18053841801387058,-0.07706860708442247,0.024029964820980666,0.015392091219617703,-0.05762401356213823,0.1379210550898399,0.4991088487975455,0.15255834336921623,0.21108289945612158,0.13334826935126978,0.18575301852817913,0.30269938967849275,0.43557130021946366,0.5627280613058286,-0.04967550173377491,0.3723648901602741,0.2713549911870536,0.30405048885115327,0.14206083493245789,-0.031601039567996016,0.2815558443763146,0.2244052824001723,-0.262999314420884,0.18344788219987226,0.2937805851603329,0.1996635901964465,0.15582366265821798,-0.0638054275409691,-0.061777614574725206,0.3069793260328197,0.18436901196228653,0.17817157996352628,-0.2015688057061267,0.06027916615593439
Frontal_Inf_Orb_2_R,0.06495423842951098,0.020839927331855943,-0.12499584583678607,0.497745953309773,0.2777399118662837,0.3552993820466414,-0.18103270792874726,0.2471979133175284,0.15000263188559063,0.19667698222963478,0.19586115011198557,0.18168158387709404,0.05495946466837717,0.31755673734380674,0.16766730656988751,0.1332649137500858,0.10011871594638001,0.6395029517591158,0.05893197401889333,0.1620343595573191,-0.17330386554094546,-0.09410769771058804,0.32037185486443676,0.2614049124505513,0.3551894809756114,0.15625312930576077,0.41796259894990007,0.3653343581032066,0.2839998508249287,0.378826585610594,0.5630657011274524,0.3018973656396359,0.0904797329506841,0.27506762489122644,0.03439865401948135,0.16690026481316347,0.3965804442311722,0.38191113754668166,-0.06287261702647433,0.2293425116274268,0.49476077741061264,0.027685476578282398,-0.1048263875734079,0.0550474651205978,0.2069070574434138,0.32214418307037423,0.01738153804202239,0.2933039340469704,0.28162747659736753,0.3739980553778967,0.25677747211494745,0.08799073454854425,-0.09092859347621006,0.3802032201076064,0.3737103746549536,0.30548593878532576,0.15943419787770724,0.12266360160469052,0.35071096004352964,0.2073798615446875,0.4513534778500358,0.1131582982727637,0.26497976654255007,0.00033259526634858954,1.0,0.27883212241144023,0.22605428544255127,0.1993593461459217,0.22667593849627662,0.07700181169827476,0.23295275060478332,0.2282494954640283,0.3798144363028334,0.3044789650369157,-0.10895340259102312,0.20800620875107675,0.43546305073966335,-0.22894309157456968,0.18795515393872733,0.26694091863727554,0.19779729229966989,0.3393214492902978,0.30406112265925567,0.1255190011073276,-0.16423431425620255,0.41756776820731056,0.09435293862401045,0.2592185874059118,0.10785945711053846,0.2620816477024211,0.24030715125824287,0.3787316117018602,0.3212976995696821,0.420597743712094,-0.03276946043104811,0.27356135675973253,0.41553205389194564,0.29205078402619467,0.39495482697067386,-0.0798739270710545,0.14059186412747135,0.21951074240182042,0.09976162037779622,0.6897101928031649,0.26801785389500604
