,Cerebellum_Crus2_R,Cerebellum_9_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_L,Paracentral_Lobule_R,Postcentral_R,Temporal_Mid_L,Vermis_1_2,Temporal_Pole_Sup_R,Cerebellum_6_L,Cerebellum_7b_R,Thal_VA_L,Vermis_10,OFCmed_R,Olfactory_L,Cingulate_Mid_R,Lingual_R,Occipital_Mid_R,Temporal_Pole_Mid_R,Cingulate_Post_R,Thal_AV_L,Thal_PuM_R,Frontal_Inf_Orb_2_R,Lingual_L,Cerebellum_10_L,Hippocampus_R,Thal_IL_R,Thal_AV_R,Thal_VPL_R,Cerebellum_8_L,Frontal_Mid_2_L,Thal_LGN_L,ACC_sub_R,Insula_L,Heschl_R,Calcarine_L,Fusiform_R,Supp_Motor_Area_L,OFClat_R,OFCpost_R,Cerebellum_7b_L,Frontal_Inf_Oper_R,OFCpost_L,VTA_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Hippocampus_L,ParaHippocampal_L,Temporal_Inf_L,Temporal_Inf_R,OFClat_L,ACC_sub_L,Amygdala_L,Pallidum_L,N_Acc_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Raphe_D,Amygdala_R,Occipital_Inf_R,Thal_PuA_L,Thal_PuL_L,Thal_MDm_R,Thal_VL_L,Temporal_Pole_Sup_L,Thal_LP_R,Occipital_Sup_R,ACC_sup_L,SN_pc_R,Olfactory_R,Frontal_Sup_2_R,SN_pr_R,Frontal_Med_Orb_R,Thal_MDl_R,OFCant_R,SupraMarginal_R,Frontal_Mid_2_R,Cerebellum_3_L,Vermis_7,Thal_LGN_R,Frontal_Inf_Orb_2_L,Temporal_Mid_R,OFCmed_L,Cuneus_L,Vermis_4_5,Frontal_Sup_Medial_L,Temporal_Sup_L,Postcentral_L,Thal_VL_R,Putamen_R,Cerebellum_Crus1_R,Occipital_Sup_L,Supp_Motor_Area_R,ParaHippocampal_R,Cerebellum_10_R,Thal_PuA_R,Thal_VPL_L,Cerebellum_3_R,Insula_R,Caudate_R,Frontal_Sup_2_L,Rectus_L,Paracentral_Lobule_L,ACC_pre_L,Heschl_L,Red_N_L,Thal_LP_L,Cerebellum_8_R,Thal_MGN_R,Temporal_Sup_R,Occipital_Mid_L,Parietal_Sup_L,Vermis_9,Raphe_M,Caudate_L,Rolandic_Oper_R,Cerebellum_4_5_L,OFCant_L,Vermis_6,Angular_L,SN_pr_L,ACC_sup_R,Rectus_R,Thal_IL_L,Vermis_3
Temporal_Pole_Sup_L,0.5815638167058232,-0.19473440813106743,-0.1905948691705984,0.04530741641492347,0.014167082600139018,0.049400524729577885,-0.020676457671036503,-0.08812068387000822,0.42978620399377127,-0.15592725477007882,0.5466464590296749,-0.1776306424865742,0.47933051593582954,0.09013899334559168,0.4436259941065685,-0.2969109374418134,0.41187737011507203,0.510858709710292,0.6357866797329103,0.1741777952690498,-0.015321081877134568,0.10208314386774646,0.27526921231058943,0.2142766884757526,-0.20138250124929605,0.16667265261225628,0.17351577203330842,-0.2633573004828552,0.11162387241209443,-0.04269126884035882,-0.08828200408752285,-0.06895130050790392,0.09883472576409298,-0.20900522615598574,0.06170546308104154,0.13162995393004454,0.42879211585636173,-0.15016424120794308,0.20632935783101902,-0.09965267772148037,-0.3994062576667145,0.19060350901229214,0.10169947433357827,-0.08187599884856309,0.27840936073129696,0.09104713187428619,-0.34083589810627946,-0.35024548923910276,0.08669351867522676,0.2841141139985044,-0.4278277292162978,-0.028501117867890783,0.02225619544327005,-0.12652708446237168,0.09017000468764863,0.2893627204186814,0.08265929498772294,-0.20875756983263036,0.06678685439836114,0.41039914553475804,0.3030066939894614,-0.1155596218617068,-0.06991918681174437,-0.13579749150211107,1.0,0.12840968877173062,0.49892415161667797,-0.25978511919614,0.02736121300185637,-0.0857018654324274,-0.35331313911857853,0.2025149746367668,0.45094276926011323,-0.14887544981200457,0.16684752855070029,0.08553065630396536,-0.09254092441103613,-0.42338047738773044,0.08324074503268188,0.09881517348198963,-0.2977419829363661,0.4768697628658584,0.2667978850435913,0.07260315630741915,0.3650967557709711,-0.17518824556229828,-0.056742449773195223,0.22835551532996803,-0.029749067372940623,0.11401652800020769,0.5096076017791676,0.22975048240736784,-0.30908521840255165,0.19670694136350253,0.2491109222580485,0.0856339714288572,-0.12661662399523269,-0.1608455262875343,0.4777512786758978,-0.0732241911464356,-0.2567532324693847,0.1623942940228162,-0.1142997499070207,0.1595106961380977,-0.22079624909102968,-0.3678547741890729,-0.2254517037401483,-0.28805689129521433,-0.2310832574869611,0.5026804425861755,0.28665862683326854,0.16637861687660968,0.23735914762788554,-0.35399962096232745,0.021363877065809285,0.3618625473007577,-0.03191254315679645,0.2660212125254183,0.5613281476518638,-0.034179347516401254,0.15988085088483175,-0.12140168613079728,0.4598722861438892,0.0904418415097288,-0.15563655663291998
Thal_LP_R,0.11379422656544798,0.014501146366129982,0.10431494662368139,0.05837744016967799,-0.17840340959312218,-0.08132526991486816,0.14092680983315592,0.052464356428663296,-0.04702095419004215,0.0732224902012174,0.1508596828488802,0.07663022440559474,0.009881083873914108,-0.2569386304704991,0.2624741861282181,0.02177669131793311,0.1522029646622333,0.02262672789667556,0.13526278882611767,0.16885635971109567,0.44529148543608155,0.05209524545042938,-0.009313149476772776,0.07603592432438518,0.05066321372853492,0.018136473322911826,0.23950859150792178,-0.24408344536522963,-0.01253553981605385,0.07508982913400025,-0.09365523558248043,0.17333383615089018,0.09115225922081999,-0.03140110914752062,-0.1832484110202442,-0.0061932543377707155,0.03922876731939771,-0.25851079054137194,0.1760171921703973,-0.34266733341210137,0.06185227191922044,0.020655566538771045,0.06793912061857724,-0.17864184395871086,-0.09928228600229098,-0.07132523010575725,-0.032032394723693854,-0.0640973781299939,0.15006436947211582,-0.0390714892953148,-0.18166712080737193,-0.20309502579899794,0.07426821810952164,0.024608398783988975,-0.08823997612213087,0.022215841996011648,-0.20133156394844406,0.22244971708652164,-0.13480341433446638,0.038695191302525106,-0.003623471950912285,-0.19821525376162646,0.22503348761312644,0.03766408309581742,0.12840968877173062,1.0,0.03194438092339936,0.008554683563357243,-0.1158485699312779,0.04481398859191015,-0.1327561477161106,0.1491107049975026,-0.019319996629210984,-0.12073075044271141,-0.1427935808028982,-0.0448333675009324,-0.08143357029857624,-0.005947156496753825,-0.02134033445945019,0.11807565946817566,0.005842125630924353,-0.03568885407084666,-0.042677349234255306,0.005796547426855576,0.020783233572480044,-0.026216390498559766,0.09050753535331048,-0.0846382004875236,0.26918775771862513,-0.0034504027904607363,-0.040981252662089844,-0.1960675102395556,-0.10121144080113668,-0.0602005397501781,0.19661457184293354,0.3484290281243232,-0.10170657275472034,-0.02407849004561592,-0.06459424574029646,0.054835682910179574,-0.04585067333858904,0.1903793516501716,0.1890473340587576,0.10618918258080559,-0.027063052071745523,-0.03362024776002318,-0.16689470621968375,0.024367362117332588,-0.25491959250373214,0.060132089229811544,-0.2038436170908949,-0.13811823141937246,0.08095780103504571,-0.04096292845831873,-0.02124927244382812,0.06951180957853016,0.19674100908403314,0.04832756534519652,0.08160724930883233,-0.008088482080756984,-0.14964801229681182,0.17612918701105532,0.190088880563857,0.07441714887897916,-0.01625530442404061
Occipital_Sup_R,0.5794958688860009,-0.008273420533983425,-0.07772340957968508,-0.3328489486781459,0.06261295260920087,0.1621823031889884,-0.283167637151941,-0.21748989722133297,0.513907266640756,-0.4126663405122292,0.37890929174904653,-0.23438274713385038,0.5215391585618202,-0.014027327863076923,0.47647210846014687,-0.0826999319630302,0.19239747740616067,0.7321830659763081,0.21324870358542922,0.18718569008718908,0.15853551798966967,0.08823661576330387,0.2788980789308071,-0.07060234645818544,0.08512324145689626,0.2121005183208814,0.30427808550986174,-0.44364991463791525,0.27710898577422166,0.11408500143023417,-0.21636560523447224,-0.17716408222446114,0.027711318473548713,-0.5790406902647015,-0.020198061096825173,0.05320409671320709,0.5980082109064113,0.07280260424607546,-0.07979242718050532,-0.0965180294651554,-0.47293709511482007,0.4001494804064671,-0.0636066166720647,-0.16194379663832553,0.46825701806472264,0.31658572646856753,-0.6171738610954289,-0.6299879042450528,0.2464451407205655,0.5277022224364774,-0.6694216048608037,0.21155988177122392,-0.006437717996444875,-0.4679900930584185,-0.1814950633299833,-0.17109910926722613,0.3776177911101751,-0.25038675936870713,0.1532506087176198,0.6363437939232428,0.2707586722443338,-0.009698836122413486,-0.29450876124877734,-0.2716957248010847,0.49892415161667797,0.03194438092339936,1.0,-0.40670687782600023,-0.04713041053888989,-0.21816529342142837,-0.11695014457114604,0.1714227999096674,0.6526794239762618,-0.25972585813910803,0.17242850669696536,0.40284929321434665,-0.03420874323774742,-0.4121655519349673,0.37971899457210345,-0.3187769585305221,-0.5838346780807052,0.6335938323780511,0.3591087709943909,0.1427536402416133,0.24478508139439004,-0.13608211820853883,-0.43485499121473065,0.3472352682301871,-0.1230770527126986,-0.01780387205512978,0.6392878506001548,0.4818997899978524,-0.1831319265079358,0.18622491304514505,0.010795430619592651,-0.16647008507752578,-0.10025949275827163,-0.3907823217667214,0.49115460220859636,-0.1137418894120665,-0.08849976559282038,0.2762919102365154,-0.42162771238218866,0.27743171309407133,-0.5879110858893863,-0.4673907658633756,0.03796680962970742,-0.3472677248081106,-0.318134153474176,0.4750330645076891,0.5243883384140712,0.5352702632432297,0.00841854782924751,-0.49114313470251797,0.036990140263783285,0.39145749140241115,-0.164332826011249,0.41420200267373947,0.5854907447078203,-0.18324714452989163,0.3584902141267164,-0.09659995710755856,0.3452607248507672,-0.007939478235189638,-0.41859104013404635
ACC_sup_L,-0.41453646694448876,-0.3792307636195246,0.5026225436171653,0.31533048824965815,-0.10005554820550135,-0.008043987135948108,-0.06335974507224834,-0.022948957799590428,-0.07833499044747776,0.04136839810556916,-0.3820585787492535,0.2953707424158333,0.015011577769111528,0.06828894336709807,0.07790710838562456,0.3621830231440268,-0.22894451239759148,-0.07277469182064057,-0.16455136100507325,0.14276256966881157,0.04819114597369736,0.06655847641646293,0.4233828652977693,-0.19668651955632585,0.11166385058662623,0.4250516099276443,-0.21663548133942181,0.499383495317199,-0.27856463776939255,0.011072352579523687,0.6314284024735379,0.388830837877224,0.014915893197899087,0.3307810322395698,0.22993303286041633,-0.3560827857333061,0.04614023930340243,-0.22791192242984987,0.314067231082196,0.25295257986427894,0.049007782290198754,-0.06189750185236411,0.3834369174260444,0.38342683875815026,0.08436745632506207,0.23595107500655824,0.46348201367639763,0.14181699463511377,-0.1877899130187565,-0.023658476725628794,0.3556085452694876,-0.02600514853469264,-0.04108605681611343,0.34289494103939205,0.5870992738253283,0.08382766311375384,-0.5014909409233937,-0.05557609852104074,0.16016874624134617,-0.05289124602157339,-0.07325794906551354,-0.3607442100272261,0.3955258523526445,0.10817798604180393,-0.25978511919614,0.008554683563357243,-0.40670687782600023,1.0,0.40959159904981945,-0.02596022249503899,0.49735507327188416,0.4078829616674798,-0.0702460026758468,0.22569621642507454,0.3782431694266251,-0.40383148989662987,0.5089918629213803,0.27498441571720933,0.12656973432200913,0.4909057838287694,0.7197424671792712,-0.27722651483861066,0.13338821101382015,-0.432464560505162,-0.2156195250713012,0.6941192073641125,0.1436892734463573,0.038265433323428924,0.5398283084930953,0.6531379804939411,-0.3588177265295934,-0.2988725674572935,0.1706263863517082,0.2838344864788517,0.4506632833679012,-0.000826474581632964,-0.1829301362075298,0.20579708463146953,0.15436861513473624,0.717281372313404,0.5874981883965449,0.2699922516471579,0.21089148100808294,0.4017235298115638,0.21438899910692336,0.0014120208235520089,-0.0350187838175443,-0.1779326071941427,0.1442415696954792,-0.04173673684993388,-0.24698946697729918,-0.30622464314248954,0.0027843788735467845,0.13513326552023874,0.4835465005481682,0.21724934363552237,0.1883708529493911,0.21150080313547,-0.16559981210239857,-0.25030775344415823,-0.3930040396606388,0.5953655504176142,0.06549104776922475,-0.09137075254654624,0.05530259772699985
SN_pc_R,-0.26899557877139535,-0.45246523149630763,0.41923035755047516,-0.2136891070558961,0.17513398326579496,0.38958770611065485,-0.4311946653119952,-0.44909943642186856,-0.03790382964802871,-0.46804604048901444,-0.3415082640689414,0.10539990337739671,0.4996399588062169,0.1434174321362182,0.19784048007477695,0.33354852091006937,-0.028299243593919714,0.2946405684044467,-0.11534019449315824,0.1949491114540759,0.031203000202797374,0.08153633118844685,0.5543946050601587,-0.18564613016784584,0.15234984467012846,0.7773105357856601,-0.07240435807509839,0.3234493447332699,-0.18678324240816277,0.09778937972740631,0.42438871187306487,0.4247652519482534,0.018865252618209066,-0.24100349875114938,0.44021708382643515,-0.5686420259278047,0.3550414736837981,0.05467233120484669,0.2815728775974314,0.3153907467500006,-0.45544688250110793,-0.04524810327806749,0.25667348418690206,0.4200906493829083,0.4070293304851071,0.5623689076871722,0.3586126103015193,-0.238213547839924,-0.1696495658901801,0.5199137184778928,-0.2578545074024735,-0.04954493690831229,-0.3283686119104293,-0.260801311643106,0.5032819420646852,-0.4217673671779556,-0.031199398490478092,-0.4100568435178508,0.47564770896996567,0.362493976458844,-0.05218790774044798,-0.5039248456471668,0.1039170555045948,-0.11179049289046789,0.02736121300185637,-0.1158485699312779,-0.04713041053888989,0.40959159904981945,1.0,-0.3306495147686803,0.3923242914710728,0.7229640397080982,0.3732080266266586,0.20572939313680172,0.3706117325276045,0.08947009579764124,0.5646925071527953,-0.07415748827902488,0.4405985502242597,0.4901407012825323,0.027941852559492608,0.12079703449369054,0.5637319547929355,-0.5281599998910614,0.01205707427157936,0.4292229982680772,-0.2813865562336733,0.1449451396579904,0.5033621783135817,0.5776637059413423,-0.15166668364108016,-0.294409556151625,0.21746876849131871,0.7402838899364445,0.5570858523427206,-0.18573463746332733,-0.39819236465741165,-0.1769023173579731,0.4603638164322665,0.5709171179291926,0.46868033382802626,0.5476600156961078,0.013930773806255396,0.43557165727595415,-0.14274939220163518,-0.06636797609975982,-0.0670700386550294,-0.5331621283676677,0.01875295303845114,0.47251014956841814,-0.10503135564408148,0.07446918764484106,-0.24661640766226864,-0.3275475068699824,0.5505577928959017,0.5826986369782734,0.13651463144161707,0.33642941445981217,-0.013329867323097114,-0.4868200371583115,-0.29243279894687957,0.5183195223981201,0.3101544541717989,-0.30437342360465347,-0.33863595726216467
Olfactory_R,0.08323487767816368,0.34802004017136345,-0.1971745667760917,0.19811343983618174,-0.007359482404358267,-0.07815634036673996,0.2021332969826609,0.142409755100111,-0.1540727240809674,0.15295044985841977,0.1904035557011764,0.1540015718884469,-0.18199340445538312,0.1573859252546377,-0.35395447703749416,-0.1306593952984448,0.06378975452013985,-0.28158390324712124,0.11267174032423484,-0.3152197004874703,-0.11981217315253732,-0.14310564882087837,-0.3189541777260285,0.26074174251092375,-0.3293001981474007,-0.2589553034233007,-0.19315206984529876,0.16408989342989355,-0.08541741385616228,-0.24738053473265045,-0.0740098560786752,-0.3062846844375873,0.0919417152934261,0.363819695861383,0.06966540781731848,0.24353433201044927,-0.20839559920045536,0.01101841427368305,-0.3049415391740397,0.0947495604411878,0.16822088482804376,-0.20924471611482753,-0.07739840536290425,0.06401323513566583,-0.2105970060273958,-0.2642501339380399,0.08368333267065485,0.3772545744436915,-0.14411175904326523,-0.17948301813336878,0.30995712407915393,-0.05342614397031549,-0.03272803097241681,0.27405334238645,0.08035471252036193,0.19850017775513712,-0.0168040280891528,0.00816778381743475,0.07109062709706755,-0.341081122455954,-0.04357275489589136,0.23909075898646,0.1119318226532807,0.22024179760965112,-0.0857018654324274,0.04481398859191015,-0.21816529342142837,-0.02596022249503899,-0.3306495147686803,1.0,-0.16785763170125714,-0.2637374736084868,-0.221863805518673,0.11236063215089646,-0.14604914034956853,-0.1606084569524416,-0.1585082408008191,0.12445903597611578,-0.31624984254164035,-0.04635373662772044,0.07851456480494096,-0.10455006872880128,-0.20824798551148158,0.1595817254963016,0.14678075569899715,-0.08847834367728143,0.32184574785299835,-0.1068574854927579,-0.12704463599081386,-0.10613609281267622,-0.08405287545014618,-0.10293423255664251,0.0004918384429988908,-0.18344058809683167,-0.39364748979241526,0.12251866064490768,0.21769598485091546,0.22948544196829102,-0.22951601583217957,-0.14122707546095642,-0.1670661114544609,-0.1829587692604774,0.16770675378309818,-0.3127330912470528,0.3223124763111006,0.2586867314169422,-0.15765222037407464,0.3130099555400509,0.3407991989919768,-0.19984189644271072,0.07415413537847267,-0.16047300085554397,0.11571493388187615,0.2936561785969725,-0.2055141524126465,-0.31378632427760533,-0.17910649606383336,-0.3359214687749736,-0.05878524412289513,0.28907941649198576,0.015619167842677277,-0.13254823658735093,-0.20274735454900644,0.07347435194191917,0.28649724093710677
Frontal_Sup_2_R,-0.4310052922845919,-0.16964327075777336,0.8190585145824119,-0.1382806579044037,0.37047507183583056,0.4287695515922672,-0.2599733406541811,-0.16465254508661606,0.08193685897418561,-0.1664291110351796,-0.5019146539572689,0.1404725766163991,-0.08931948938424632,-0.12421025192561791,-0.028350654520353732,0.6919485312754776,-0.4120284014866062,0.007815350854262035,-0.41438380444558426,0.22839567559838578,0.15644922906187142,0.12897070671184482,0.4015782133800956,-0.5508786116044972,0.3972076634933721,0.34249178100545563,-0.0812725429884227,0.16691487081438927,-0.007802612546920832,0.2042111165648393,0.5482030608866744,0.14726811735881198,-0.11292282132479232,-0.15550035296812506,0.2291417930942869,-0.4379513739652052,0.09060234360410671,0.3344677833176672,0.1188937139915829,0.320210540405893,0.05956956406169921,0.3412820320903133,0.06848346241221068,0.14737515203612817,0.21947135921229513,0.5784849711967197,0.151824079829397,-0.12651521077653746,-0.09782068755689684,0.11390373375000484,0.1295289965037952,0.07630037498150928,-0.11806834710878586,-0.14850779271660217,0.23612600005120288,-0.32459901881420244,0.018148566613125507,-0.012314567173344516,0.15584210205243815,0.08490876575193451,-0.18415562613243466,-0.16210189597258523,-0.04529918047508945,0.06899546140027321,-0.35331313911857853,-0.1327561477161106,-0.11695014457114604,0.49735507327188416,0.3923242914710728,-0.16785763170125714,1.0,0.301998766295141,0.08119104479289933,-0.047440950842352954,0.4944853707387776,0.27384021972329475,0.7584589249303185,0.2811500511104513,0.43855404241412593,0.041731041487046816,0.25137606167892707,-0.05940025883276097,0.20725974819688708,-0.33914330147936667,-0.29578572496019867,0.7508649586485501,-0.4011396551907126,0.06588755305270966,0.22936825801971097,0.37760426230394273,-0.12712029062895125,-0.198130745410673,0.6749919904590294,0.21763598101792164,0.10679472749442648,-0.21031620556807473,-0.1494439381521663,-0.07912974866727773,0.15987098784654014,0.5022195453321026,0.7028905596534694,0.2686065253865868,0.16753058822321168,0.4167152075635322,-0.32634939111255945,0.09899573991183276,0.2830484930341151,-0.18052005561264292,0.14681894571017204,0.10828245500500677,-0.061404588737202837,0.11702675770019311,-0.32589311611442734,-0.02770307122112918,0.37000765623347864,0.36134702883118247,0.08099592850924642,0.18015026072551774,-0.20168613690812245,-0.3881309064439933,0.05627487764721746,0.6806798444178531,-0.1211088862190481,-0.15253950731003094,-0.23135402166614719
SN_pr_R,-0.0257865520476219,-0.5166987869754051,0.4369867380397047,-0.2887589392093844,0.10605240494351342,0.27794749238115335,-0.446615086014303,-0.45186167253057274,0.1245198230570982,-0.512217293222478,-0.1546087491459916,-0.015621570791802632,0.6489690477774969,0.19412130856026366,0.5141917271242982,0.21445744068602055,0.019315695858658475,0.5246930941603632,0.009613223066183823,0.23112446834487743,0.039515103653611834,0.05513550168371107,0.6768943596414464,-0.2400983941963508,0.2815514025558009,0.8469864988843873,0.0034337554836996404,0.19159729135185344,-0.1766207627654072,0.13925953110583353,0.32955050303530575,0.40025189758101926,-0.05910321568841946,-0.37328232332668965,0.349579442237204,-0.5923644432083923,0.5557160567604448,-0.1448101265367003,0.2969895217590132,0.17050204047209078,-0.5566852618442815,0.028259354868347034,0.3308541293405012,0.38947536011233547,0.47493681766036927,0.6565079645550586,0.10488545498383754,-0.5142558402535753,0.018332747813187444,0.6311298848597244,-0.4765842701255907,-0.04263457585082399,-0.39214070554548963,-0.330070293997011,0.5253279761868948,-0.40556249504770114,-0.08224754602762406,-0.467898284303576,0.5067992823968286,0.5416530607278465,-0.10215995669698157,-0.5990608391194029,0.20312429917305894,-0.21625978525242237,0.2025149746367668,0.1491107049975026,0.1714227999096674,0.4078829616674798,0.7229640397080982,-0.2637374736084868,0.301998766295141,1.0,0.5069677285797931,0.029685952288825052,0.4003681009902781,0.09267582971732512,0.49018281942910624,-0.22284235843978492,0.5631598910143265,0.4356339543828152,-0.043695321245169255,0.2540658949557092,0.6188255592872673,-0.5443925053226367,0.04270961015651061,0.41805422632777195,-0.3753759973748932,0.1340386697074468,0.6271263707002019,0.6540460767658504,0.07990137061842166,-0.2691104379539158,0.02628749340898718,0.7397313223803916,0.6583680392327691,-0.217994119392422,-0.5161203141502807,-0.30917374486332383,0.6208272725028726,0.6629932625285012,0.4640696973821924,0.7041778568249579,-0.017358802590993126,0.577349213225304,-0.28879990393995386,-0.31300096652554377,-0.12467562560059829,-0.6455337653015072,-0.21770800163309686,0.5927772129142931,-0.08716176874972015,0.08385356426793132,-0.17705372317278817,-0.46169965166792754,0.6299954483275694,0.6953483373592483,0.13585776714564415,0.5372383901839728,0.2358105038695742,-0.6078968216010896,-0.2851218137771025,0.5547677241028508,0.5035246023631782,-0.25790802277576325,-0.4664750686776302
Frontal_Med_Orb_R,0.37793710491704285,-0.27334141712125676,0.13078925223956278,-0.4965836965657499,0.0909851899356021,0.2404359697584584,-0.5539790644095399,-0.6188922100454,0.543602607354631,-0.7424064973242236,0.03283215470497548,-0.18690635875919395,0.7890081197920431,0.18556481672414316,0.4574000170383411,-0.09416136986520175,-0.040504117939327525,0.8630514445315464,0.1531482496364966,0.023666977901724985,0.008441088447431976,-0.11186074283800346,0.6740568134515854,-0.312642011244111,0.012133448861377483,0.5990028169398134,-0.024900849213156013,-0.035077540316211894,-0.08150766657217862,0.05988388606024774,0.0035778855313625514,0.019982655535472876,0.19574045375159868,-0.6786752691190876,0.3953758520830122,-0.4290117403243162,0.7642534712216129,0.016734221438191477,0.14222646575279413,0.2993684340147813,-0.7801793146002854,0.12476876737521747,0.14459614551870567,0.08350214341304439,0.6191925667418378,0.5638575303429633,-0.3647615327855475,-0.6961920979810245,0.11003304125484188,0.7981013230932594,-0.6547552071335199,0.2068050255434162,-0.22735007095592458,-0.6312574271795045,0.2797759485660385,-0.37592142387122063,0.23438571791078797,-0.6001568741218875,0.5804442569525078,0.8175890480101338,0.11262813064084523,-0.27859941674783806,-0.1652052647180775,-0.4154976830657983,0.45094276926011323,-0.019319996629210984,0.6526794239762618,-0.0702460026758468,0.3732080266266586,-0.221863805518673,0.08119104479289933,0.5069677285797931,1.0,-0.030939125642389514,0.5146272737688188,0.16150788685120387,0.22108518434046803,-0.5268392276345321,0.5888884208048614,-0.022045864086886698,-0.4857365574783521,0.6063770422139878,0.7829543970369542,-0.3656887991778997,0.16580774801522222,0.15075424219135058,-0.6325494445307301,0.40240583164548993,0.198401611351863,0.3411148891758701,0.5198006272924671,0.33586436568578415,-0.15110533615013183,0.6290358209591165,0.2930078506309507,-0.4736040891045446,-0.3638505773234826,-0.5508944788153973,0.7292992877288972,0.22510420159861422,0.16891655989790952,0.5213544730162212,-0.48554005342531814,0.4894587852955818,-0.6081525105526623,-0.5497399495127373,0.0023921968515967936,-0.6316352076343462,-0.16256995261823132,0.6679917395043584,0.4143815504504771,0.48442655571812454,-0.14455281600730382,-0.6985855977911861,0.3245815234699302,0.6691601263078598,-0.260233459644532,0.5872952156700654,0.40466487697813797,-0.5531134250434037,0.15101895839751228,0.23466365254418542,0.47191495651670173,-0.359558965604995,-0.6669971165335181
Thal_MDl_R,-0.1149330390145568,0.00547228278567054,-0.2431046155780802,-0.04457380764183354,-0.01099129150102601,0.06523093535720463,-0.13237882752370975,-0.03232080390889593,0.03583733107098517,-0.10791642005598195,-0.09329102279460962,0.37295785545302024,0.13231371861565483,0.32565043559146933,-0.36432807324332195,-0.00885314333212529,-0.018291389409833773,-0.03690524455561279,0.01608064995707548,-0.2534807764760891,-0.18837703509549777,0.0816641959159635,0.08186839727743556,0.08787288143307967,-0.17887422847674728,0.20458059913568383,-0.16704039219212566,0.536437724888576,0.060789684497687894,0.0012109984316815096,0.04684996116223662,-0.026803630600695245,0.1088134883055156,0.20252180418818364,0.45321855220605317,-0.1197002700016934,0.09833366763597709,-0.03405778558476902,-0.09460432209510805,0.39032060289753795,-0.0794972859123919,-0.247435781575021,0.07501923245768727,0.3296373385121794,0.17373525871609138,-0.006530648548013944,0.273567032378078,0.30065151126305967,-0.04072778200150745,0.18270395039521933,0.23526246293545558,0.05929290253682626,-0.054560212057579306,0.2056254585674435,0.1621476082433666,-0.01852709559708396,-0.15060185342486293,-0.256335299246158,0.3749387536664094,0.028835599503170474,-0.12187212298068936,0.14541854349420955,0.5332178524889267,0.2651168901927843,-0.14887544981200457,-0.12073075044271141,-0.25972585813910803,0.22569621642507454,0.20572939313680172,0.11236063215089646,-0.047440950842352954,0.029685952288825052,-0.030939125642389514,1.0,0.1185199217654232,-0.16085422247559367,-0.08100758934000706,0.1806651007402488,-0.09093654443848558,0.27237626839083556,0.08119421609457272,0.03707152672031767,0.07693468789315669,-0.21898485023013883,0.019362706235118102,-0.03152350246510109,0.06701647795298306,-0.0629888099313138,0.5088170213808776,0.28695885740247656,-0.09131092934282874,-0.03426546930334551,-0.04465994373311342,0.3720676124160481,0.00878836633710664,-0.039465213975003036,0.24203176731066697,0.2999907941406664,0.15993929020650266,0.15600035496456785,0.05350498624482656,-0.0015221015773368546,0.017943376884378016,-0.11151098391585218,0.29572928833099155,0.17657854315164173,0.10354865837708971,0.11950003482886322,0.40498843686336156,0.09626320112362981,-0.1041468755209024,-0.1953575770357594,-0.0814025903378807,0.19193992684204064,0.23337762895519862,0.05377408732787507,-0.1388957474128881,-0.09599772882772666,-0.1519246327368759,-0.08196104425436551,-0.05349683784807368,0.023683190942973605,-0.15836115384179664,0.04517715565111998,0.20640788864659693
