,Rolandic_Oper_L,Temporal_Mid_L,Thal_MDl_R,Occipital_Inf_R,Raphe_D,Vermis_8,Calcarine_L,Thal_AV_R,Hippocampus_R,Thal_MDm_R,Angular_L,Fusiform_L,Pallidum_R,Frontal_Inf_Oper_L,Precentral_R,Angular_R,Putamen_L,Cerebellum_3_L,ACC_pre_R,Temporal_Sup_L,Thal_PuI_L,Thal_VPL_L,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_L,OFClat_L,Occipital_Mid_R,Vermis_9,Thal_LP_R,Cuneus_R,Rolandic_Oper_R,ACC_sup_L,Frontal_Med_Orb_R,Cerebellum_10_R,Supp_Motor_Area_R,OFClat_R,SN_pr_R,OFCpost_R,N_Acc_L,Frontal_Inf_Orb_2_R,Thal_MDm_L,Raphe_M,Temporal_Inf_L,Postcentral_L,Parietal_Sup_R,Temporal_Pole_Sup_L,Cerebellum_8_R,Rectus_R,Thal_PuM_R,Thal_Re_L,SupraMarginal_L,Vermis_10,Temporal_Pole_Mid_R,OFCant_L,Cingulate_Mid_R,Amygdala_R,Red_N_L,Cerebellum_Crus1_L,Thal_IL_R,Temporal_Pole_Mid_L,Thal_VL_L
Cerebellum_8_R,0.528124582371607,-0.07926395200063924,0.4541236843682112,-0.11565997260750646,0.3433713089664856,0.2515570381601255,-0.3365474322704844,0.37255970919221165,0.6872550038568666,0.4263850949009901,-0.3374418431156526,0.7000205930196762,-0.3145362234632607,-0.05230054655592842,0.6336701640088298,-0.318577979774229,0.14520641770687556,0.6523317551323062,0.14060270928181637,0.132238122733934,0.45958810478497797,0.23775854581451006,-0.14205472204174907,0.5194046501055971,-0.07521529124436542,-0.13338275412792178,0.08393755809205604,0.25285957147230986,-0.34645949182330754,-0.20052597887859175,0.6132660587901101,-0.3003243760673224,0.440227136573678,0.6767501406934301,-0.29732903649606174,0.2369299320591593,-0.28670523478601845,0.1394524066891084,0.005315931119498533,0.35102451700860754,-0.20173378434670333,0.3051270030836078,0.6156864227969565,0.46935461821812074,0.38641233715550477,1.0,0.2650986311160954,0.4004321815456778,-0.014733946887824114,0.11362637184605748,-0.600278831195473,0.16246658815228832,0.1472172948007652,0.5838739470925576,-0.4406855891535927,0.6235165382310873,0.3220875551559716,0.4859622533958552,0.30516941939743936,0.5755887938422181
Rectus_R,0.2461303671380081,-0.24888126832010385,0.33147161442240447,-0.39231833267457855,0.10253492170430033,-0.03146193797838335,-0.5116307577954409,0.33056893023920086,0.52720558187468,0.27283140007390977,-0.37916495373322334,0.6168237221211105,-0.2741841344973228,-0.24500219700214376,0.24280973951153847,-0.5069086182887912,0.12549250578719853,0.3817694747203111,0.24273145291950413,-0.16873845930622297,0.08353097462510134,-0.04845811155617591,-0.30399456938053604,0.4743033123646504,-0.12054137463861633,-0.32352839820259827,-0.0060653056774741185,0.17422657388560334,-0.4361677218426211,-0.15332147812060581,0.31628206207530696,-0.340902220641016,0.12978336187445783,0.2513946530374673,-0.2195754156353222,0.2594105082675747,-0.057208395726958815,0.33473549625578103,0.34131895738930984,0.22762920138109619,-0.4676117156351744,0.174050454347739,0.24688929989263586,0.4049239823978558,0.39150026176913794,0.2650986311160954,1.0,0.0973984829958469,0.002414176917480167,-0.07005822078915482,-0.5894708981781512,0.019978850490460165,0.03877512114340175,0.2568511636160492,-0.40924788604052764,0.6007993848646944,-0.14403093173354725,0.295640410381508,0.4284387832010012,0.2526556123187664
Thal_PuM_R,0.45350716246412853,0.17952490400519108,0.6941819269304312,0.11108474619399081,0.48842555893299927,0.31025195618542983,0.1382551753573132,0.42445317157099144,0.4842004673760518,0.7147337444389293,-0.0009140734535374417,0.29266430357043516,0.1956920506551959,0.3803824685953303,0.8366582738105307,0.035096430629936684,0.44914936750009266,0.6710035124818383,0.37803278175193156,0.40010634805587464,0.7298073461864824,0.7069795106087053,0.04125934421522303,0.3825392893680846,0.29843732902606473,0.08250701122229641,-0.008918039351969609,0.19202841942969703,0.01708618272816579,0.48349491450900656,0.7985130009638787,-0.14325019748908227,0.22548845698532222,0.7420906416674102,-0.2072121995561464,0.1917065913152721,-0.005600173021955618,-0.0574668622454224,0.2192718092403504,0.6629450841054987,0.20640726499086143,0.24781147032841738,0.8344872804876987,0.14222350307837103,0.2760037035089413,0.4004321815456778,0.0973984829958469,1.0,0.2773752497567334,0.4013325697461274,-0.05079646826926577,0.32720930953562516,0.17062031149866966,0.8698448471773395,-0.11564510997497769,0.4007163096996301,0.15164336213263344,0.6966086828138986,0.2855698495924022,0.651391477306675
Thal_Re_L,0.2151889574176112,-0.028709771742433304,0.2186522119040537,0.054750211050269545,0.33542827569536626,-0.21415834145340523,0.0017567128729132561,0.007093478942694308,0.17246366743606364,0.30109073078704357,-0.11443699064423524,0.0598374401868171,0.2752894175237742,0.2389383939969943,0.15229793269561692,-0.029187178756604145,0.25832576734429935,0.026308227474595196,0.43568020821829634,0.060523976739361156,0.17837307381872344,0.10902902278737595,-0.08329341676161109,0.3323735860739641,0.017964882769027274,-0.03836538232193283,-0.0170640326379376,0.02111353390571336,0.07882217892307981,0.2829327725663142,0.16089621250134595,0.0033879288630628513,0.04637778974181783,0.04233243020712291,0.2775115592537616,0.12915988553835678,0.0235732657600593,0.08295929764144512,0.4185614989234003,0.17736809800998984,0.11689012835016747,-0.10662054968086583,0.15480699577674722,0.03138617094801086,0.3465907752192207,-0.014733946887824114,0.002414176917480167,0.2773752497567334,1.0,-0.07147776351421868,0.057799454681134385,0.12137877349733829,-0.03346653443077674,0.26208952128357993,-0.1114353272494942,0.24183997902069682,-0.1564965342024206,0.42235788188733,-0.08451934428554075,0.21830939242857705
SupraMarginal_L,0.3687206952263273,0.8217185255296886,-0.01501020384731095,0.045160634174150054,-0.17608663793113727,0.6055728693433057,0.5796116463916837,0.4244282926558783,-0.2289830126715696,0.2811247185363877,0.7365233960913303,-0.167098807450982,0.13424129215644395,0.5851751286187009,0.26430961822617427,0.2563617829868587,0.37717895013176284,0.28961905928888876,-0.26722506505835675,0.7806853968483891,0.49339695307186,0.7898789126203061,0.4093464617389894,-0.158811436715444,0.04418741141535297,-0.03476895476275447,-0.11482833327684874,-0.38340786249524644,0.2787487887629434,0.1119416432632344,0.34710265956925973,0.1488734612190593,0.04231248950334645,0.2285671863753286,-0.3890605933958447,0.17945677407765256,0.3697392476316802,-0.2573398964745945,-0.42123653678648587,0.3209740628296752,0.07678574462895305,0.24458273089723143,0.5806867822280565,-0.12632074449541753,-0.02261569850719128,0.11362637184605748,-0.07005822078915482,0.4013325697461274,-0.07147776351421868,1.0,0.3771354553585313,0.27227746233475086,0.09477741532029502,0.30018391072352185,0.46471625530056715,-0.23491286520997937,0.07653472107802377,0.07194812842862813,0.26128098359696755,0.3134203563860865
Vermis_10,-0.28875740096303065,0.5471876608154187,-0.408300391845529,0.3742823724189468,-0.18706196155589283,-0.000717439411451667,0.8650844184410676,-0.22362322200913126,-0.8450319936337921,-0.2142255844076086,0.7985762981370248,-0.8701847839386758,0.6065642859874311,0.5878062854096338,-0.36254221854199714,0.7407991344521873,0.11708728443483939,-0.5377961189426994,-0.19426663482623524,0.38098884735791294,-0.09816744428066504,0.2771447647253734,0.42329589492112313,-0.5650610332823864,0.2236462071839464,0.17262420100013512,-0.09702035539215717,-0.3990745681215101,0.777671775288688,0.4310735717169434,-0.39393018357156273,0.5572636684448562,-0.2435531304183339,-0.48017862259570426,0.14764717968016572,-0.22465485106849797,0.47563621383190674,-0.4013028336442671,-0.2795715134034711,-0.09305647636256342,0.5713352788917714,-0.18814361027726112,-0.25096680467667987,-0.5184470662679831,-0.2742392451057794,-0.600278831195473,-0.5894708981781512,-0.05079646826926577,0.057799454681134385,0.3771354553585313,1.0,0.13915547622198346,0.026192335250360247,-0.2779579064391326,0.6864413971697131,-0.7668380233566272,-0.022988292488292858,-0.3603817260576101,-0.371841594650834,-0.2843688484139139
Temporal_Pole_Mid_R,0.19244114715430677,0.1338744239576996,0.12201485381077666,0.0292272835892651,0.20866530818965823,0.1839171809170732,0.1688833054032781,0.16375333658212682,0.08011017579117893,0.16381501265383402,0.17795565167878574,0.055284753660868824,0.2512321800282312,0.3945026254602014,0.25996480527044513,0.10506219648847294,0.07967655911782495,0.14451657034133109,0.3072981464514387,0.23088053825437563,0.2651039767310434,0.29719809773952494,-0.03178297115959324,0.229350338880994,0.24250157282309956,-0.05627907208195447,0.12409115828311555,-0.18862078658594175,0.2118577530668974,0.11951265718372547,0.16596836530658096,0.019256589034324423,0.4243238381302361,0.20509417285940046,0.07442387634058902,0.17440159988607687,0.40382773312043757,-0.2212528475065946,0.19486976308884002,0.3494321007650612,0.16654067561386077,0.1680534186052084,0.305270655420026,0.1258185639356716,0.18305886912277705,0.16246658815228832,0.019978850490460165,0.32720930953562516,0.12137877349733829,0.27227746233475086,0.13915547622198346,1.0,-0.08219047860636657,0.37055601154469825,0.17038162071542368,0.06317024409348561,0.036872290428169766,0.15055563501932331,0.19226620266148853,0.14422565640179083
OFCant_L,0.0735666099810955,0.11321176535878746,0.1799801252869835,0.025002312349303068,0.219567163442545,0.07085056418045343,0.1549676208152358,0.1966366708285136,0.03377498271547887,0.1596624284733033,0.07404356061506087,0.09369663834690749,0.01531894460359126,0.06505420371980052,0.15836566694689738,0.09773990464587672,0.055887328073515166,0.1195755328608149,-0.12702859529451307,0.1436945079559212,0.1391753451424921,0.16896452669256143,0.006524043775967911,-0.07293418036878424,0.03696142329675077,0.10028456647662642,0.05166446439243762,0.11152067225357416,0.0755618798362902,0.20775418400029563,0.1072544257611193,-0.03836630908462509,-0.03998306698744995,0.15807092056250974,-0.05199391444565221,-0.1277363750360123,-0.011595688349915615,-0.12608831852068514,-0.14033162163390225,0.1658300068124046,0.15100420932005798,0.13947455959253793,0.1434342275001722,-0.030967954608719754,0.07854898691664092,0.1472172948007652,0.03877512114340175,0.17062031149866966,-0.03346653443077674,0.09477741532029502,0.026192335250360247,-0.08219047860636657,1.0,0.1336172596023081,-0.03405547035525266,0.0825368872474999,0.2833493408950673,0.12989184338324825,0.17255149569011566,0.11915295847127254
Cingulate_Mid_R,0.4933028048621078,0.0010170965802910551,0.7744020467231096,0.046311768354020656,0.4822350398906196,0.25736379793259284,-0.10651844604025863,0.4861316963349548,0.6560310711596449,0.7229667301696214,-0.15896276266619902,0.5276469062197464,0.09422963215571638,0.31566090689353327,0.931077739166558,-0.09772392056379886,0.4857637532044521,0.7638165360038928,0.5107022542708466,0.23747386632604486,0.6581508639070331,0.5954634894024854,-0.040823223126520695,0.6306639298607672,0.3504612318993629,0.04399172063992586,0.13572453037649032,0.34454770308051313,-0.07669370252025552,0.3430976482960355,0.8765840751766392,-0.21038538651107327,0.2834857829015981,0.8553215752041378,-0.15005482574980003,0.3098667276366108,0.03394185039552473,0.10425215361440841,0.40555593310793747,0.6917133909235176,0.06141010469777063,0.34905885992335184,0.8735089335424179,0.4205885873756598,0.44213088610779694,0.5838739470925576,0.2568511636160492,0.8698448471773395,0.26208952128357993,0.30018391072352185,-0.2779579064391326,0.37055601154469825,0.1336172596023081,1.0,-0.2810353339426965,0.6092400912627222,0.14545573986570434,0.7604553209004786,0.3857143404121117,0.7636541255036341
Amygdala_R,-0.22089995679966093,0.48248391097180965,-0.46091769464604876,0.14927813771194737,-0.2613366859882567,0.21206946221050527,0.6097370306481236,-0.09687184889315807,-0.6933461284035036,-0.2880892237840567,0.702259354854606,-0.6217701786887304,0.33801651962229307,0.370571563175013,-0.30582341748044717,0.46639887638485106,-0.10070296649122323,-0.33573906429029265,-0.3233527010651411,0.3067049000571306,-0.07233790803816181,0.2443887228071997,0.3951064530628582,-0.5309895616713955,0.0665512522326115,0.05183913632887401,0.0037066802003012616,-0.48263339204798056,0.5142595494116652,0.11111550791783588,-0.37369971728328305,0.3753458864216304,-0.20715862991451353,-0.34699632710534223,0.01676255825573341,-0.12054366411469863,0.474621209832623,-0.3755605336097423,-0.3362050092366166,-0.0660409314792679,0.27723942057926165,-0.1862545863665319,-0.16392128309274373,-0.3654207624217406,-0.3443033426898555,-0.4406855891535927,-0.40924788604052764,-0.11564510997497769,-0.1114353272494942,0.46471625530056715,0.6864413971697131,0.17038162071542368,-0.03405547035525266,-0.2810353339426965,1.0,-0.6751263283053608,0.060233214602616617,-0.4145141572971437,-0.20694642023837834,-0.31468063474872804
Red_N_L,0.5731395757279271,-0.362707924192311,0.6926982506258581,-0.2834699864276946,0.4859095565061962,-0.03686043013943986,-0.5923269221060953,0.45805895353140985,0.8696902176028916,0.6553319686445424,-0.692409702334107,0.8375313564309304,-0.15584573026855433,-0.1960203609074237,0.5916903108081814,-0.5631944942835262,0.29648244220512365,0.6290548476922723,0.5065190005768703,-0.0728385775769149,0.39466952909469893,0.07116663375845063,-0.3403000874796566,0.8003510939066832,-0.08446405726211902,-0.263036905785191,-0.06001118112699147,0.4041828547676693,-0.5735217416745177,0.04434093334391839,0.5812689932316241,-0.47586561793044424,0.34881092487858356,0.5659336484561043,-0.23098059780676172,0.39134113130012027,-0.2667583029797635,0.45465594604728676,0.5245293874613842,0.4685299701156055,-0.41191630950430924,0.28957357639235815,0.5104190290684985,0.4159937781836214,0.6323595087932972,0.6235165382310873,0.6007993848646944,0.4007163096996301,0.24183997902069682,-0.23491286520997937,-0.7668380233566272,0.06317024409348561,0.0825368872474999,0.6092400912627222,-0.6751263283053608,1.0,-0.008318057030186884,0.7322716417518096,0.3966831787917955,0.6368601328165341
Cerebellum_Crus1_L,-0.06181560928047099,0.02608116493994346,0.0024992531142186006,0.030399680493797467,0.1968283629806533,0.1615577456540216,0.17256931377229406,0.07114412310658204,0.053511936466579584,0.020275803243606776,0.114067874363966,0.20479729361114823,-0.004179065035155946,-0.03295165428632215,0.2998336996458985,0.20511194683829728,-0.216783199456513,0.1262837249518012,-0.13898042679489417,0.07682525254049942,0.14849634916184487,0.09916561300343057,-0.11336626746488634,-0.059664262149485114,-0.11933902675134027,0.08910758671462984,0.09138967136448056,-0.03378485155740287,0.2447215506215697,0.18096026118649078,0.05763794446571926,0.07644220417914059,0.07566386379401151,0.21258849538835095,-0.10021280751406496,-0.1279587791457749,-0.16440416122792678,-0.31889663088723424,-0.1267154701100667,0.16941258621174937,0.07318152191236489,0.2427063884284311,0.1507221968785053,0.20670397643465557,-0.059723306946782906,0.3220875551559716,-0.14403093173354725,0.15164336213263344,-0.1564965342024206,0.07653472107802377,-0.022988292488292858,0.036872290428169766,0.2833493408950673,0.14545573986570434,0.060233214602616617,-0.008318057030186884,1.0,0.07434918962083906,-0.05893673856494221,-0.04032206256435363
Thal_IL_R,0.6019535708119114,-0.03466491254892553,0.7699570476871311,-0.11756043759960187,0.4261580332471147,0.12952801554841575,-0.15286325134914772,0.48001374030687116,0.6317746933704601,0.8109550354204275,-0.3457022145137179,0.5492648599418788,0.16968695336240341,0.16990201072379557,0.7158178551067326,-0.2598008590638912,0.5067692155711905,0.5927391484169576,0.4950979728524964,0.24780225750605586,0.5977369777208263,0.46118561976460465,-0.11985739599083026,0.6657977025397617,0.0058671376845310045,-0.12615597230943498,-0.1636773915910636,0.3221819839294654,-0.19295242896779832,0.35004542528080507,0.6815996268409671,-0.2801982559587029,0.1782538039132948,0.6121810896257427,-0.13303185176437762,0.394674006288084,-0.13845342862026777,0.2525478252426734,0.4515745529690542,0.6943794039562923,-0.1628004080914451,0.29507964719897134,0.6903957281930895,0.23676248916343604,0.5212385596048732,0.4859622533958552,0.295640410381508,0.6966086828138986,0.42235788188733,0.07194812842862813,-0.3603817260576101,0.15055563501932331,0.12989184338324825,0.7604553209004786,-0.4145141572971437,0.7322716417518096,0.07434918962083906,1.0,0.2372808826075846,0.7304279338957785
Temporal_Pole_Mid_L,0.33097269296041043,0.028341548781500813,0.3011395384574323,-0.24296029658336807,0.03574314761921252,0.3951185667277468,-0.2549407188451994,0.3127170776364145,0.42934631403182616,0.28598422401860113,-0.13173593617670565,0.4540311943322351,-0.3513384150110182,-0.006814792885986395,0.3767017644899874,-0.3796492616476365,0.10184570511267506,0.5158759933027748,-0.005377873550591345,0.13298120327216345,0.30179946783067263,0.23706655842103774,-0.18983161693004497,0.29383172559022497,0.05864419717477142,-0.11892793599934158,0.03122111502259347,-0.049502088523175565,-0.396135293980028,-0.1644358124586115,0.4364213549647163,-0.36540136363560904,0.27048510903477624,0.4568487314975798,-0.3265825596630417,0.1631445759676001,0.10729380834121093,0.07609413590856966,0.04031148485049529,0.3290277732453789,-0.2985532229771483,0.35367605211104997,0.4820381489435104,0.21420269266794703,0.27894795931163996,0.30516941939743936,0.4284387832010012,0.2855698495924022,-0.08451934428554075,0.26128098359696755,-0.371841594650834,0.19226620266148853,0.17255149569011566,0.3857143404121117,-0.20694642023837834,0.3966831787917955,-0.05893673856494221,0.2372808826075846,1.0,0.3254436868402329
Thal_VL_L,0.7383999822045608,0.1717965646740908,0.7179116870773206,-0.052173802544653494,0.37510428012928987,0.29874144026281535,-0.09347451514017135,0.6628895828388703,0.5025788934075114,0.8676351524555309,-0.1767184041362786,0.4129421619719366,0.1242241070137348,0.3278132911165837,0.6703623532065527,-0.20471224582158845,0.7542676307379662,0.6997443952157223,0.3512354729314055,0.4081033731232529,0.6468941281175058,0.6491761692675541,0.04967968341894015,0.5918150058319357,0.12454560570166688,-0.11433629000725412,-0.06762176847467423,0.39975592612160155,-0.27836437628759664,0.20413335477647254,0.7632328096107411,-0.23697565498155732,0.111660978406179,0.6132269256584713,-0.3797594734433094,0.31629105864899854,-0.006794186063340728,0.2934981037260323,0.16158542248371507,0.5547189167319689,-0.1431007840219015,0.30198267428910197,0.7584399506276688,0.09153538396360127,0.5704707940981532,0.5755887938422181,0.2526556123187664,0.651391477306675,0.21830939242857705,0.3134203563860865,-0.2843688484139139,0.14422565640179083,0.11915295847127254,0.7636541255036341,-0.31468063474872804,0.6368601328165341,-0.04032206256435363,0.7304279338957785,0.3254436868402329,1.0
