,Caudate_L,Angular_L,Vermis_8,Temporal_Pole_Sup_R,ACC_sup_R,Parietal_Inf_R,Frontal_Sup_2_R,SN_pc_L,Thal_Re_L,ACC_sub_L,Vermis_1_2,Cerebellum_4_5_L,Precentral_R,Supp_Motor_Area_L,Rectus_L,Cingulate_Mid_R,SN_pr_R,Hippocampus_L,Calcarine_L,Cerebellum_7b_L,Hippocampus_R,SupraMarginal_R,Cerebellum_Crus1_R,Olfactory_R,Temporal_Mid_R,OFCant_L,SupraMarginal_L,Thal_AV_L,Thal_MGN_R,Cerebellum_Crus1_L,Thal_LGN_L,OFClat_L,Precuneus_R,SN_pr_L,Occipital_Sup_R,Temporal_Pole_Sup_L,ACC_pre_R,Occipital_Mid_L,Cingulate_Post_R,Cuneus_L,OFCpost_L,Thal_VL_R,Cerebellum_Crus2_L,Putamen_L,Temporal_Pole_Mid_L,Cerebellum_8_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_L,Thal_PuI_R,Cerebellum_6_R,Postcentral_R,Thal_MDm_R,Thal_VA_R,Calcarine_R,Thal_MDl_R,Thal_PuI_L,Raphe_M,Precentral_L,Cingulate_Mid_L,Rolandic_Oper_R,Vermis_9,Supp_Motor_Area_R,Cerebellum_3_L,Thal_AV_R,Thal_VA_L,Caudate_R,Vermis_7,Thal_PuA_R,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Precuneus_L,Temporal_Sup_R,Parietal_Sup_L,Cerebellum_9_R,Pallidum_R,Rolandic_Oper_L,Frontal_Inf_Oper_R,Thal_PuL_L,ACC_sub_R,VTA_L,Occipital_Inf_L,Thal_PuM_L,Amygdala_L,Heschl_L,ACC_pre_L,Occipital_Inf_R,Red_N_R,Temporal_Pole_Mid_R,Fusiform_R,Insula_R,ParaHippocampal_L,Angular_R,Cingulate_Post_L,Thal_IL_R,Cerebellum_6_L,Frontal_Sup_Medial_R,Thal_VPL_L,Cerebellum_3_R,Temporal_Mid_L,OFCpost_R,Frontal_Mid_2_R,ACC_sup_L,Temporal_Inf_R,Vermis_10,Cerebellum_7b_R,Frontal_Inf_Tri_R,Postcentral_L,OFCmed_R,N_Acc_L
Thal_MDm_R,0.792531110773888,-0.14938986946009894,0.25023361473346983,-0.07722359885851891,0.37938889472207205,0.04230044499034179,0.7155952733928588,0.5930774667344089,0.30109073078704357,0.10357306418144606,0.5867512081212157,0.6172835110907845,0.6380313944178673,0.6257027181649262,-0.06341607487108489,0.7229667301696214,0.35343332100439856,0.8503119339445098,0.033940609642182845,-0.15394742795131347,0.4645307580256178,0.06643191699310348,-0.17952462303149483,0.030982894235271237,-0.21598365162708638,0.1596624284733033,0.2811247185363877,0.5414358869040815,0.5922043343437126,0.020275803243606776,0.8167610995266239,0.013083327858033292,0.36186866882510094,0.582930929282668,-0.2251986247146003,0.5787551453250768,0.40575971427930224,-0.302530262014291,0.6148736445932464,-0.08474045084749736,0.044143281709886295,0.6552679348154404,-0.19118180599522275,0.7268915309071865,0.28598422401860113,0.4263850949009901,0.6902553793630815,0.26743676259085863,0.725476476718383,0.4891861927397316,-0.06114387302047883,0.36416051322473453,1.0,0.77639396860354,0.04720415866879137,0.7611471801165529,0.6934598573693348,-0.11379508940196387,0.7441607309649314,0.7523009625253091,0.44014630853648573,-0.17824820437000932,0.5067806102507558,0.6307318979205078,0.7176681687423813,0.7065904312686728,0.7005113083800669,-0.05155276932240316,0.7134543645607865,-0.32706535067663706,0.5760111421105046,0.43181657034569937,0.2054998949364048,0.22259961610643916,-0.029743343411467667,0.2994922294155892,0.7301164750170522,0.1598837006093557,0.27677986874589694,0.2696637565348575,0.5129698973534297,0.3404488709113243,0.7959274716247772,0.10064630552214011,0.7541838975000332,0.3249030612908192,-0.09995129828368898,0.6307543881788648,0.16381501265383402,0.5306884371211074,0.20395500673325492,0.6557698893084695,-0.1492846482118145,0.5984998422277816,0.8109550354204275,0.0651880254244699,0.7087698695662734,0.6623141449681544,0.6834357513165191,0.2028543270215919,0.004463310265322344,0.6650646737419773,0.6989980760522673,-0.31990120368194847,-0.2142255844076086,-0.27069990152341533,0.4910821448331928,0.7301016468371467,0.03784364538642101,0.25218945855694214
Thal_VA_R,0.6992633270057663,-0.35233152832410314,0.051825918100203816,-0.06994497243517493,0.540517116939091,0.09754517338831387,0.6216584117463586,0.6810093429091214,0.38500793087457147,0.0854829193754104,0.5355153426820272,0.4037226697008486,0.5075686407394493,0.46220274018050794,-0.10059946219197759,0.6026434965816356,0.3561076378684683,0.6742238899405053,-0.15447057215957422,-0.2502857748801114,0.4934321580047223,0.09196462747860358,-0.2278991256314991,0.12255045022874386,-0.25957064653394457,0.0907215386679439,-0.04567879369259242,0.6203487373136982,0.6490734395266324,-0.027859140470590203,0.6929808006653435,0.030004856383983838,0.16124626306476586,0.6969161372735629,-0.2425948951588829,0.6126048876692124,0.5463519219266907,-0.4121510985299173,0.3555047807155439,-0.27844506445870804,0.17717813831786208,0.5639821949603889,-0.2716717927335422,0.4901995198744006,0.17992531052451283,0.3414003647878969,0.66437304074541,0.48800287304661155,0.5863015123746844,0.36507976877373727,-0.10386022052014085,0.3524220839507073,0.77639396860354,1.0,-0.12353627362160291,0.6524951706268675,0.5082320504667152,-0.18190401696013625,0.5707193209742638,0.5393190666835012,0.4222366003679201,-0.11914727197617254,0.38658216603167966,0.5098036902985776,0.5526967729747904,0.712984135573273,0.40778646058164775,-0.1820051960825236,0.5471343602365724,-0.42456790573934033,0.6175267067172423,0.1654325721421415,0.21888780172561473,0.15934360404586204,-0.02885070342248826,0.36491976025625333,0.5774978441636314,0.06253581505995413,0.12420946041762801,0.3121241600335586,0.5448551229771373,0.4024912262183916,0.555357160530741,0.1302436213884942,0.5662563193368989,0.297885199561053,-0.08052234324342114,0.7389006419304679,0.1607666383774894,0.47035810158673974,0.24037048559658802,0.6340828345211026,-0.1948314930107705,0.3832879688361021,0.6910878992684715,-0.12023418058668592,0.6273100431554572,0.3426659762354568,0.6481369228942157,-0.10649222874561762,-0.014214065468227564,0.6280861833642329,0.47808510617726574,-0.3010837224135513,-0.2830592761079696,-0.3494758510140225,0.5914687898257155,0.4964094208044723,0.054296104310177035,0.32801927294413136
Calcarine_R,-0.24197084178635495,0.8220496287455452,0.09552942560770085,0.13356305609217425,-0.2926558617881094,0.17943269196471592,-0.3328942990817756,-0.3525078331537411,0.013775640463614807,0.16964741127900246,-0.48645261905409964,0.1884125020040693,-0.12350410805977959,-0.2233171377970034,0.5141775759444639,-0.07666345009970241,-0.19882148720592943,-0.05148114514185293,0.9798995404144754,0.38482248321352797,-0.7028703704211161,0.08382699787302547,0.18098696991076865,-0.1963685234595268,0.6275454313194838,0.16566863512327673,0.5233580292285612,-0.41942278487421175,-0.5454331452649747,0.15228641810574814,0.07765695855363197,0.17101644199326085,0.1441519249249188,-0.5115478543456285,0.6478524301576837,-0.14908121450093334,-0.23430497621936194,0.6540408694567476,0.18814256330865853,0.775875088196317,-0.38016728059091176,0.12316714014427979,0.6437234985181179,0.23696057995686917,-0.2776204761898506,-0.37519006462018795,-0.4061510343438854,-0.3273977472687961,-0.24642139046482336,-0.43225437603340333,0.49804359577815804,-0.36293358000970655,0.04720415866879137,-0.12353627362160291,1.0,-0.19516238099541694,0.17070641017357213,0.4745762406009637,0.012455615119727715,0.0036946836358731187,0.6167499854130417,-0.19649078226149588,-0.30683935682765634,-0.3124204310986811,0.021792807853277373,-0.2631273304212857,0.04897193106494207,0.8034905664210827,0.24304304468930085,0.7303972949027144,-0.48569784229437485,0.11562439734708498,0.5604296311427902,-0.3689681746490495,0.31430222261414703,0.6373410704720281,-0.08845923054203791,0.6919527266429994,-0.23889006155151146,-0.019423506692290496,-0.5398266170574479,-0.5467997600937398,0.3047235723242654,-0.18396590432461896,0.11868303840531075,-0.09856714769730845,0.3345218653584207,-0.5334257673005973,0.1604102277799837,-0.026203042246162617,0.5438056328890845,-0.547616905424211,0.7794932332668918,-0.022867777923343248,-0.13805257978162547,0.8908447437959656,-0.1748446000780554,0.4969942473083217,-0.5178702664596097,0.6648955670436119,0.407681603938484,-0.4482981282494183,-0.1687432480245847,0.4314537060326402,0.8847754228244452,0.799634097501036,-0.3714108551095025,0.00375585029205369,0.043527253779698995,-0.4227624010230582
Thal_MDl_R,0.7393222021749039,-0.39640451886980904,0.05616238347212881,-0.08357544395722982,0.5863923255229012,0.23497949866729212,0.7431748047869071,0.5869960010504249,0.2186522119040537,-0.041674321739828636,0.7088471688651734,0.5397317668200838,0.7408388652881346,0.678866488215575,-0.07133081670968597,0.7744020467231096,0.22200153794818323,0.6619170873657501,-0.2408216715186007,-0.20613374781691313,0.64728739352985,0.2948157987421973,-0.11768523348196429,0.04675211264739534,-0.3915244903365464,0.1799801252869835,-0.01501020384731095,0.5199242187757125,0.6407011995915433,0.0024992531142186006,0.5737306631575395,0.23884517865383767,0.4169228355802921,0.5558148848034794,-0.2089741253459586,0.4573885666078639,0.4664261732949103,-0.4019663228569207,0.5959520657502944,-0.14332583636936724,0.13555866205037925,0.6282160643726429,-0.230228213680037,0.5166417749965705,0.3011395384574323,0.4541236843682112,0.7561847034127154,0.4192289913906402,0.7341422542305089,0.6378681512203399,0.0056410135609381625,0.5917711657478737,0.7611471801165529,0.6524951706268675,-0.19516238099541694,1.0,0.5100344063817404,-0.06853839222289201,0.7417934983629559,0.7324455448507914,0.3345899892198508,0.0069111589562394415,0.6766605938066126,0.6576850583645062,0.5175090670743416,0.7323680409234202,0.7653267768860985,-0.23591137077291466,0.5511998219943576,-0.3626028569747669,0.6244990398021281,0.4538441876497317,0.1439635635136435,0.37160338860149705,-0.14291166280229728,0.05963157485460039,0.47472336598387777,0.15347879972788406,0.23530771407115958,0.2879344667453605,0.5694700786916087,0.4464259542852588,0.6074297420116654,0.11768349863159241,0.5218341291929721,0.3997537211487559,-0.04298730448599789,0.6599440713712227,0.12201485381077666,0.6475786269421574,0.16552091092654667,0.6892483980780867,-0.19508303221571788,0.6126558868300407,0.7699570476871311,-0.16673653109973596,0.7678706534924591,0.39258850530117373,0.7593945776279318,-0.2336697195302864,-0.11005013039052944,0.7827365391465908,0.7268313516850271,-0.4768105594620789,-0.408300391845529,-0.4215099290050253,0.71960190196141,0.6481233783632872,0.025577049178029786,0.352967797125694
Thal_PuI_L,0.6612339982527813,0.03636416376642641,0.49832908622073596,-0.15050567100083742,0.06045792326834,-0.004490422620692058,0.5621308354945436,0.35420818048284086,0.17837307381872344,0.09273011610134826,0.5874233041845224,0.7471526663906771,0.6386045929230894,0.6933846522695855,-0.10691640543307322,0.6581508639070331,0.30530033458111355,0.7873707019087649,0.2012871525094971,-0.1107969530993794,0.38298864509689073,0.003911698281013097,-0.0421322238248219,-0.3275796806889741,-0.11294568381120129,0.1391753451424921,0.49339695307186,0.47418233630879913,0.38199244154689777,0.14849634916184487,0.7052039721189511,-0.0049021330579502595,0.43630475226503107,0.32348364746856,-0.22149896026821758,0.25683718022377205,0.06300224851241087,-0.19397253856389718,0.6695328875620287,0.14786731210839513,-0.09925386434992878,0.3478444342708991,-0.12410978842308588,0.4312799931999425,0.30179946783067263,0.45958810478497797,0.5548420134691886,-0.09158749339583244,0.6634155931993927,0.5305537498935626,0.07006773331687169,0.32372216945114174,0.6934598573693348,0.5082320504667152,0.17070641017357213,0.5100344063817404,1.0,-0.08557442474596155,0.7365243352017221,0.7123561216349976,0.2965088586488371,-0.2431213940658779,0.5588718485454155,0.6744966828945471,0.5999016879036566,0.5688902940057343,0.49244167526122434,0.06211356607808,0.7640322224235138,-0.19957718082084674,0.26037759551029105,0.5075971889029438,0.16080191539221705,0.20716916598876578,0.16238316054820115,0.08833743688193008,0.6392413104573605,0.15209122084803345,0.17553990966633878,0.16181632233378596,0.4094478633978627,0.16005856220396467,0.8150827295160707,0.09219498564974171,0.6391375080313273,0.01041006311288638,-0.07665770860125552,0.29689953562186444,0.2651039767310434,0.42968868196550164,-0.04364328943805846,0.5516738013443393,-0.09868453393687686,0.7203622381274963,0.5977369777208263,0.20090467727593989,0.5464511486147146,0.7202373027746418,0.5218573900466751,0.3390796597425686,-0.007490331629424478,0.5176206962551967,0.6942278700003573,-0.05629769519903842,-0.09816744428066504,-0.16375962805170588,0.2337610952900636,0.7778394784383041,0.06540325259327927,-0.1066402770943835
Raphe_M,-0.19404404830702923,0.33264536626082025,-0.0974253980850565,-0.06604236895647127,0.11095065066321971,0.24310557752654155,-0.24535526575607627,-0.3215816637965509,0.11689012835016747,0.25569089399629175,-0.19648266179649393,-0.23871777408458666,-0.04203351661979672,-0.10759562802090841,0.27911757000170406,0.06141010469777063,-0.32133610872188856,-0.2872841648052332,0.4212535276617175,0.26091914506087144,-0.3031322447092277,0.3492170210913791,0.3086301262618667,-0.018847972146624592,0.4465089972063036,0.15100420932005798,0.07678574462895305,-0.2617025691980967,-0.34302131579807166,0.07318152191236489,-0.14348965036438185,0.4569013012585868,-0.01508402808956295,-0.3733239255608836,0.438286362543802,-0.23464068070121616,0.1204532960481238,0.3497900757659128,0.13929135635983475,0.40603336292412207,-0.009199750574726768,0.25369182882224955,0.5013903056081135,-0.001089579168786856,-0.2985532229771483,-0.20173378434670333,-0.3482933455962969,-0.034475541823216174,-0.12180747253830915,-0.2907824030620058,0.32742076050614977,-0.12941597968737759,-0.11379508940196387,-0.18190401696013625,0.4745762406009637,-0.06853839222289201,-0.08557442474596155,1.0,0.06094266259396444,-0.02838050699536463,0.3649483031420923,0.2623079875748974,-0.03623328119204664,-0.25941954386770416,-0.29486994687717716,-0.09314249517235623,0.03399623804300635,0.36435453146816543,0.15267266362675339,0.47317712719689586,-0.25867882780918827,-0.13285215347373255,0.4149722245389464,-0.34433694830385825,0.3964024986411298,0.28524186431038384,-0.2429359590269224,0.5993952648214157,0.014779499926671475,0.033285806845963856,-0.5063613167367171,-0.4264649362225368,-0.0069858978996654875,-0.009152993023235868,-0.06134534754935713,0.25412747256306795,0.41515558453625956,-0.35725073808045793,0.16654067561386077,-0.08835482855922058,0.4066331683996372,-0.4548758610617264,0.503873163485634,-0.12600170930925103,-0.1628004080914451,0.4077936074025732,-0.05808479832687484,0.10459100256960646,-0.38853326614800676,0.1209061627157671,0.15248438721291915,-0.24451192717031814,-0.08598651138482839,0.36203112073932636,0.5713352788917714,0.5667768466064681,0.06513496105547666,-0.09273452355001645,-0.09573908234191085,-0.36003909573664683
Precentral_L,0.8058037620198978,-0.10078324314437426,0.38665377860271916,-0.08945340510476113,0.41645712934798784,0.2104764088933108,0.801058713209327,0.49366342832080595,0.20064575023411035,0.2162027677269303,0.7807487574570936,0.7539803558716751,0.9282550432247457,0.9052971684283351,-0.013201740312793381,0.9362807039249036,0.2783900193154952,0.7743699884142018,0.014196682483396632,0.05856879503710986,0.5832893243782065,0.32842186006582025,0.05699292908701803,-0.13111258597146375,-0.27295772677208674,0.16694214958465675,0.3955341285588368,0.5846384648380565,0.4733015486905855,0.19288705050100408,0.6201674169445327,0.29572322985188093,0.6326910851611001,0.46581225504799484,-0.1516123298581892,0.351595545236555,0.34465475657668615,-0.19583525421529305,0.8531870524213607,0.13215880257930798,0.026980578931169685,0.6009825564177177,0.0038670670984870133,0.4902514594811966,0.36421725484662665,0.6065363108430074,0.6526345244435768,0.1734014810636725,0.8969344115483976,0.6620872194885522,0.17788471255863667,0.6345256949221282,0.7441607309649314,0.5707193209742638,0.012455615119727715,0.7417934983629559,0.7365243352017221,0.06094266259396444,1.0,0.8927144219290827,0.29288059882098233,0.017746224873465728,0.8690637491169007,0.7865950558905735,0.5167689268863643,0.7200417750828204,0.6495016632175138,-0.0008242488145932114,0.8031086654843385,-0.17655835157847333,0.5250984483149362,0.6573333314658429,0.09657811014146958,0.39742245932106296,0.10912980611164688,0.07098826808003517,0.5818913254655484,0.32423651763897104,0.36380516460433937,0.3727710273696996,0.5338862835956864,0.36880733476562183,0.8280976421582853,0.08071616097699996,0.6456587651982288,0.28127349169145927,0.07303052950500886,0.4229735320295902,0.3012737212529557,0.5972931080694013,0.1144938678446145,0.6499884280603013,-0.06896946159688778,0.8459784907059099,0.7320340303033966,0.0840128619555956,0.85300697171234,0.6907649298389862,0.676261701534621,0.11940562610615549,-0.05937489415111576,0.8110312397902981,0.8630249440218676,-0.2511495681699567,-0.21741811268421873,-0.19767082336681988,0.6210908834154073,0.9278524407882773,0.11836209656741797,0.07857282980110085
Cingulate_Mid_L,0.7857195797066754,-0.05050074871382227,0.29213828542173487,-0.07280952916543418,0.4245246645806583,0.29300001014310395,0.8660754959773627,0.5268261775040789,0.2157966008942267,0.08790012583268351,0.6965955784352442,0.775743501976466,0.8724065828963024,0.8300341498876224,-0.038125508488493935,0.9233321073550682,0.31294653794064015,0.8095376048992253,-0.0015355964060216544,0.04295292524707351,0.5890945293895347,0.3957679681089469,-0.02018571118791003,-0.053814894749188755,-0.25835455519597095,0.1180201679631107,0.4329888650671949,0.49199902955113217,0.4458340322789797,0.11233043246485275,0.6121366952468644,0.24177869579672615,0.7461945230482491,0.4576829163118274,-0.19174945719509506,0.44426858177382106,0.40448344313425805,-0.1205726549809177,0.8560493960628724,0.16218340402234777,0.08073736712528229,0.5822870399760918,-0.0441828882470541,0.5724375695849039,0.40596865938252574,0.5293465422776601,0.6840765070977574,0.270548789017086,0.8744569868858308,0.7233150399672541,0.1309394103690217,0.6689957551825186,0.7523009625253091,0.5393190666835012,0.0036946836358731187,0.7324455448507914,0.7123561216349976,-0.02838050699536463,0.8927144219290827,1.0,0.30905486661960946,0.04847211952759883,0.7600101807586684,0.7469872164179526,0.5588347928296529,0.6678213243321891,0.7585272231876303,-0.04234900623185595,0.7147873982121207,-0.09236080562592197,0.5849080597196471,0.7846348894284462,0.1310270039694802,0.5463402496185235,0.050861250147332365,0.0834413454915175,0.5856912768468924,0.28251446465388946,0.37890702784469166,0.31942529767657735,0.575214601549981,0.45855977080082216,0.7920035466681016,0.09092497059580254,0.6064043163890462,0.33564127347791495,-0.0033743740479681324,0.4512379738342379,0.30320884301469986,0.5710854152078108,0.16896251840163248,0.6299347346586868,-0.10727972040424663,0.8887107473427134,0.7369980118805256,0.0741568090191907,0.870290076788835,0.6842568073688461,0.6978988311837443,0.1808694037495453,0.04855753481466155,0.799348260208448,0.891160934731872,-0.25281199010219035,-0.24999281084440084,-0.2284850719009203,0.5701333577402307,0.912693167614526,0.12487055687620965,0.11165781268450137
Rolandic_Oper_R,0.1943682957337141,0.26219997980142035,-0.10633944097450353,-0.10643055636630858,0.2744750980568046,0.4175846275518873,0.13323676696365142,0.18116058391389728,0.2829327725663142,0.18394895396502992,-0.0330053853620704,0.3181864004030473,0.2753354833646139,0.06490260819056533,0.3759157423245538,0.3430976482960355,-0.05814736278658462,0.23850256959173427,0.5232334667473906,0.2550527133199402,-0.1390416175705632,0.3256291302082073,0.010467064997824745,0.06523215249797311,0.3364608118713002,0.20775418400029563,0.1119416432632344,0.043200214809524545,0.062021030663197724,0.18096026118649078,0.366016397059001,0.2390623586434986,0.2650177991274835,0.0411758412758427,0.35474843133883327,0.18015228342936893,0.2735927484896218,0.2072467715807883,0.35778997086755926,0.37844716809097134,-0.18860470438856397,0.47278640631835406,0.45585592609967956,0.3320812522092181,-0.1644358124586115,-0.20052597887859175,0.1837467830146016,0.3178141503583259,0.1292854864505187,-0.025238541790893767,0.3796837226340792,0.06251397064835196,0.44014630853648573,0.4222366003679201,0.6167499854130417,0.3345899892198508,0.2965088586488371,0.3649483031420923,0.29288059882098233,0.30905486661960946,1.0,-0.0966240614939019,0.04203385892160704,0.017649525323979964,0.1825185508198293,0.24639345303299182,0.3505582758931796,0.4417533004598338,0.4281103191812642,0.3354875505441713,-0.01286001716648524,0.20955884143737324,0.7846360235698309,-0.0757166839572186,0.1524510494787473,0.6874333219749159,-0.029787505430694618,0.6322656256640172,-0.08763787170029344,0.2062372768308855,-0.10373896008781824,-0.17188023388068147,0.4386412422818161,-0.023276461922992087,0.16985805486598,0.0674889576697526,0.23810472243041028,0.14567884109666232,0.11951265718372547,0.3886478370893228,0.7208527001726655,-0.050092663050738284,0.5381854803000502,0.18052810214263504,0.35004542528080507,0.5225374727984559,0.2882442933366434,0.3855287102012872,0.07727526942305273,0.15763813662028864,0.1707140265991243,0.10564573951195541,0.17951943017821084,0.08716435865742643,0.4310735717169434,0.34330032054284476,0.3141685313946752,0.16817156650390128,-0.03778472405834114,-0.16413604150221084
Vermis_9,-0.08489295635869662,-0.019074636632052177,-0.2446010881083824,0.053248217557472007,0.21433369370454944,0.32267733382789654,0.07993535686766574,-0.03907822207978564,-0.0170640326379376,0.046509477652784334,-0.017326730662410413,-0.15864499112987338,0.08876490388948943,0.040332083500832956,0.01077558879922226,0.13572453037649032,-0.1950225902176761,-0.26843585434754874,-0.23259607698095186,0.3586617107372208,0.09912622834495208,0.43017202068441984,0.29130819340307934,0.23359058778388214,-0.08726839834814684,0.05166446439243762,-0.11482833327684874,-0.17148529947433433,-0.04020361774067117,0.09138967136448056,-0.3081731115235618,0.3654772075638469,0.2113415389665131,-0.06506867426804977,0.03623776800813674,0.04022459896311823,0.24651867682976913,0.12794202277109037,0.08059065029178294,-0.01221606813509493,0.19320542049645545,0.18240630984199294,0.23331305258732898,-0.08778527685635756,0.03122111502259347,0.08393755809205604,-0.08525680134891157,0.22539020179696173,0.10839207596917788,0.001508104011564519,0.16015049700533746,0.26616177863751256,-0.17824820437000932,-0.11914727197617254,-0.19649078226149588,0.0069111589562394415,-0.2431213940658779,0.2623079875748974,0.017746224873465728,0.04847211952759883,-0.0966240614939019,1.0,0.19210753950848544,-0.021700299625949406,-0.11679668683914643,-0.0678194641383956,0.06275255856251372,-0.11342525982576858,-0.10962863479652103,0.19083962161444326,0.09925474786759968,0.07415876229343223,-0.07162884283348807,0.3082905049098186,-0.03841630280987495,-0.14768241492612877,-0.2828259652418467,0.08671938474649231,0.20537245852491576,0.03177423592549092,-0.0354265234989566,0.1783039387564709,-0.194609103151861,-0.03277834975866404,-0.29290029750102003,0.3346876665170519,0.0894521351512191,-0.06724281845561086,0.12409115828311555,-0.020232850005032492,0.10416773755259409,-0.13339935819188653,0.036611026114792444,-0.018170229995660044,-0.1636773915910636,-0.11326383953583807,0.1378473054094644,-0.18691062999729585,-0.03213369208768991,-0.22209674086619519,0.1784728898534107,0.1262973248533855,0.10113103797797716,0.0021006309284733035,-0.09702035539215717,0.10809403991961473,0.23577880019024688,-0.05953607439173832,-0.0977062481522607,0.029889450954156307
Supp_Motor_Area_R,0.7029562458599328,-0.2852415592787458,0.35479974649481694,-0.16638211815969392,0.39546652567787416,0.1915348028013752,0.7685676322195258,0.44205612682078865,0.04233243020712291,0.1458014921248615,0.8503388856575202,0.640319490306978,0.917074690381989,0.9352397461442182,-0.13621504208151644,0.8553215752041378,0.267689770137021,0.6179226895081572,-0.3048905323839638,0.06624447578201063,0.749244217584551,0.33934414838505794,0.06383340229607537,-0.11605310060025616,-0.4271750682566735,0.15807092056250974,0.2285671863753286,0.5720877450299745,0.5365507849889407,0.21258849538835095,0.3510751424363728,0.262281622287459,0.6215474880174094,0.4741381613081927,-0.34809038045347385,0.19773647687960816,0.24544510445159326,-0.2849895750898819,0.7688514053898944,-0.06946463937828426,0.0485520394328503,0.42196445442153296,-0.1102863743336285,0.1782431032890466,0.4568487314975798,0.6767501406934301,0.6643736261929226,0.17355245233744235,0.8819577524256668,0.7498458903071658,0.06272780699375549,0.7501600799502148,0.5067806102507558,0.38658216603167966,-0.30683935682765634,0.6766605938066126,0.5588718485454155,-0.03623328119204664,0.8690637491169007,0.7600101807586684,0.04203385892160704,0.19210753950848544,1.0,0.8304022657269087,0.37015424571441863,0.6307154037918596,0.5094767608146699,-0.21986078059249436,0.6316766851469992,-0.29369184441801094,0.4652993288072018,0.6275309287071725,-0.10251485788022077,0.5899768274851888,0.04523532432548675,-0.28440009032668156,0.3676537747569836,0.07721209167759772,0.45558840753712043,0.3105954506957655,0.6271653839318467,0.4910015527671473,0.5923844704325303,0.19742595032753915,0.3614590851476566,0.16375940248902088,-0.03010882307137331,0.4231925633529704,0.20509417285940046,0.5149653658643968,-0.14688589141288136,0.6999664319914398,-0.27841689245884815,0.8090201340961473,0.6121810896257427,-0.2126122159250148,0.7780565929640643,0.4199736849249299,0.7333050004636441,-0.12984172365840094,-0.1979282564174574,0.8577078068956876,0.8388150550039732,-0.2798258450694651,-0.48017862259570426,-0.3886541312557537,0.6649239963028835,0.8094235430112182,0.08691844145125965,0.10875379711459353
Cerebellum_3_L,0.765517713667221,-0.2872296136756004,0.46741214773863665,-0.22284761696329827,0.2532271638068068,-0.020807764489512184,0.7696742600221819,0.5165996784787193,0.026308227474595196,0.0814841234572488,0.8004073942635982,0.7493358666592173,0.8018403780738126,0.8970601056570287,-0.14915288485140857,0.7638165360038928,0.280704246853289,0.7832155762032841,-0.30250023810718735,-0.15547479943658504,0.6965033131627199,0.0539011585368348,-0.12764651957764497,-0.15335724911883206,-0.46398763047073815,0.1195755328608149,0.28961905928888876,0.6430611523923753,0.6624084085713747,0.1262837249518012,0.5425387175509008,0.11481704836742332,0.49585774291634255,0.5045278805101495,-0.40615638825883943,0.29663448820380545,0.14003833315943365,-0.346524133858643,0.6859618032068943,-0.14696973386681458,-0.018299241950077465,0.3287768354519846,-0.32509044504669904,0.25917051293975724,0.5158759933027748,0.6523317551323062,0.660983512722494,0.08732573151851773,0.8434988890968235,0.6865765686831924,-0.1166043404889108,0.6033319708890602,0.6307318979205078,0.5098036902985776,-0.3124204310986811,0.6576850583645062,0.6744966828945471,-0.25941954386770416,0.7865950558905735,0.7469872164179526,0.017649525323979964,-0.021700299625949406,0.8304022657269087,1.0,0.5751132976172108,0.5784206429159224,0.5278801459763054,-0.2699210575294978,0.609459991435817,-0.42559672611211724,0.4424550028737491,0.5925817208080291,-0.18519373077352352,0.5351198496682813,-0.10435712936900182,-0.20261846743833595,0.5155043006023673,-0.10670305093493157,0.34068123802688155,0.23756102698726508,0.7540796619911799,0.540765652816199,0.6482285776224234,0.21205435710517465,0.5031803870105249,0.08041967739788747,-0.16881319230220856,0.4854015220755162,0.14451657034133109,0.4658421366126646,-0.23533718323007063,0.7922791748193013,-0.37883580406303485,0.7762633362539556,0.5927391484169576,-0.22423877211544405,0.6778107591931493,0.503539144411045,0.7875105199819958,-0.046531754946103586,-0.11008790005290967,0.8112238128322067,0.8153937132824978,-0.3548292280726762,-0.5377961189426994,-0.4958201893121655,0.474873787893971,0.7948829985409518,0.20460697858463323,0.15526796871671053
