,Rolandic_Oper_R,Angular_R,Thal_IL_R,Precuneus_R,Lingual_L,Thal_VA_R,Heschl_L,Amygdala_R,Putamen_L,OFCant_L,Fusiform_R,Cerebellum_7b_L,ACC_sup_R,SupraMarginal_L,Caudate_L,Precentral_R,SN_pr_R,Thal_PuA_L,ACC_pre_L,OFCmed_R,Thal_LP_R,Temporal_Sup_R,Parietal_Sup_L,Parietal_Inf_R,Thal_LP_L,VTA_R,Frontal_Inf_Oper_L,Supp_Motor_Area_L,Frontal_Sup_2_L,Hippocampus_L,Heschl_R,Cerebellum_3_R,Vermis_6,LC_R,SN_pr_L,Frontal_Sup_Medial_R,Parietal_Inf_L,OFClat_R,Temporal_Pole_Mid_R,Raphe_M,Cuneus_L,SN_pc_R,Frontal_Mid_2_R,Occipital_Sup_L,Precuneus_L,Frontal_Med_Orb_L,Parietal_Sup_R,Temporal_Mid_L,Cerebellum_3_L,Cerebellum_9_R,Vermis_10,N_Acc_R,Cerebellum_4_5_R,Rectus_L,Olfactory_L,Vermis_3,Cerebellum_10_L,Cerebellum_Crus2_R,Vermis_8,OFCant_R,Thal_MDl_R,Lingual_R,Pallidum_L,Cerebellum_6_R,N_Acc_L,Insula_R,Frontal_Sup_Medial_L,Paracentral_Lobule_R,Temporal_Inf_R,Thal_MDm_R,Thal_PuL_R,SN_pc_L,Thal_PuM_L,Temporal_Pole_Mid_L,ParaHippocampal_R,Angular_L,Thal_AV_L,Cerebellum_9_L,OFCpost_L,Thal_MDl_L,Thal_IL_L,Thal_PuI_R,Caudate_R,SupraMarginal_R,Cerebellum_10_R,Supp_Motor_Area_R,Vermis_4_5,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,Vermis_9
Cuneus_L,-0.1630975248348552,0.82987433051572,-0.3006201810067951,-0.11863012003552757,-0.5724077927011488,-0.632045963390301,-0.7082455999650836,0.06439462926270427,0.6191087624949194,0.5387307017249617,-0.3901517394078928,-0.7903751545361426,0.4986032644917501,0.16266658048486152,0.7213812107549064,0.30871026118406547,-0.3155962989211593,-0.8309890515431687,0.845920533076567,0.11605771797594383,-0.5776324967257969,-0.2832022282467389,0.18097013057880315,0.11137514204122713,-0.901609704612094,0.1523640962229165,-0.05360093338853217,-0.5535698347200191,0.6741723262502797,-0.5860680539852061,-0.16544539267915004,-0.4838004334754334,-0.5473468246263357,0.22085277876675802,-0.4003749052895656,0.8119187166049752,0.4634212633492913,-0.3481155599007064,-0.03654074383890509,0.2606112991248442,1.0,0.07792357769694538,0.13058269223313934,0.8894825358477365,0.3997026638090377,0.6639998206593638,0.52982830803344,-0.11786395146402506,-0.6490363912659546,-0.8003743458364573,-0.7215024475145415,-0.14413063042319968,-0.730032771100094,0.2024505906542362,0.39554728898234504,-0.7332907830863444,-0.7950364735478651,-0.012627996327385439,-0.7033792899819722,-0.03909866678779013,-0.5369349523575324,-0.7157542643040149,-0.08178503604853234,-0.6890560096355934,0.30432578345785943,0.12304007934008539,0.8474655157432887,-0.5462513236152975,-0.19913301855076945,-0.397919228214576,-0.6933007070076298,-0.2236513274241643,-0.808077938651365,-0.7672572203769252,-0.2579537833640817,0.6767828607095171,-0.44621886875315386,-0.7925464525098022,-0.10984065221312095,-0.31640270804448084,-0.62518076670089,-0.4523292963979369,0.6131684419872083,0.1394523988555606,-0.016161693463154606,-0.7424556966257336,-0.727411031964035,-0.09406678332441276,0.4030706494833229,-0.7195267491917569
SN_pc_R,0.9576627808553478,0.5058786235137565,0.9157453717864545,0.03366909914552387,-0.01195525797447788,0.5495234508525547,-0.34368749661531983,0.9759102112311725,0.42229737861158717,-0.016768846956029145,0.7446574045891674,-0.040144055436358406,-0.5945072267697463,-0.9577926164407802,0.07071862076933538,0.8701344776772509,0.873519557077046,-0.20687588495457576,-0.2525601974032322,0.9589672306322732,0.7351088939399534,0.9171555778990036,-0.9411089962776704,0.7811000523289756,-0.22498697376556734,0.9834305812775722,-0.6815502906236316,-0.6559046079813302,-0.617165222026422,-0.20745425464330092,0.9446432773079402,0.692354727182867,0.041400663327543254,0.9617557341788063,0.509903910245393,-0.11605130168127882,-0.8415292349314673,0.8428992582336552,0.9793509362587033,0.9763659000729963,0.07792357769694538,1.0,0.7178366598415286,-0.37427468532725194,-0.4755645216012537,0.25112012876080725,-0.7915231744571485,-0.7110116623445005,-0.3200140147994404,-0.14261139401507472,-0.22426122467450052,0.7366628124439479,0.12530826482582194,0.8192345695870138,0.5113838604809332,-0.1911818291625035,-0.21317522471895697,0.9843960354356364,-0.01942660854033198,0.9667304687222958,0.7766640902956268,0.19787622746371467,0.8886207529842036,0.08877882099872196,0.0704334127386031,0.9937175566789774,-0.32873050750175364,-0.3408013695950261,0.9263329243425028,0.8728094438182965,0.48724956361294947,0.771157211256215,-0.23019777254733548,-0.08388722418389014,0.8837842634890206,-0.6460655432420925,0.8257066066901602,-0.2104306729051685,0.8151570199458706,0.872774068842679,0.5896841050849391,0.788681377366207,0.7428484347048397,0.9142640786631865,0.985631027326383,-0.3825622816038303,-0.18260955777630986,0.9683589421916703,-0.6986699871017333,-0.2857955696015027
Frontal_Mid_2_R,0.5697785512790082,0.6528580453828627,0.5647596857598819,-0.6181072183828923,-0.5972191967637355,0.27349477688076473,-0.7320419783829901,0.5690265051046461,-0.1228933537892088,-0.5400699062963934,0.1637387197494775,-0.44644179813083373,-0.7743192587935067,-0.6972163864794684,-0.35367360581905344,0.9364209730501242,0.4067238277478126,-0.5699746946303463,-0.39123466010115243,0.584020560723395,0.34840317661196935,0.5166916768183606,-0.521079950654351,0.9847870820237307,-0.49737013975742994,0.6289303288452098,-0.9585679674052798,-0.22165575104890822,-0.2585833894133573,-0.7295965073690208,0.5409361059210022,0.13173651786134097,-0.545103305236712,0.6838848712042933,-0.17076810743037268,0.3153123092887629,-0.5939449890918137,0.39989178677555187,0.6172342505262737,0.6704190465167146,0.13058269223313934,0.7178366598415286,1.0,-0.26629661463764676,-0.7986642846293084,-0.2650693529285984,-0.43292787312725844,-0.975654071877966,-0.7580991878622836,-0.5500500158200047,-0.6565918594399108,0.09106325811765759,-0.4146212510394837,0.25622597390214563,-0.13945359094217047,-0.6439275048615536,-0.593240596157842,0.6106758915489855,-0.5308109210076685,0.5663517967002395,0.3993301418337694,-0.3463261612704109,0.33914100454040474,-0.46590875507091384,-0.5727745814066415,0.7200059488974555,0.028438854938141578,0.2457800741302091,0.4720167717096082,0.527787671426212,-0.02138527370594147,0.14808683356609972,-0.602587986885991,-0.5588727466291791,0.3840777522575358,-0.5558378609984929,0.5064996220273873,-0.6017744438116308,0.2002702123333762,0.6232596625225247,0.09242203726708274,0.32534518130652135,0.35719353624623645,0.9255437595619258,0.6365210143630544,0.06419486710890385,-0.6408156447464385,0.5680280667110276,-0.8124133046595865,-0.7042484276391616
Occipital_Sup_L,-0.5645320107965484,0.5076038217983723,-0.6740649401679489,-0.024667197605474603,-0.4406763169934414,-0.8047252409952305,-0.43616088909171286,-0.35977874696876955,0.45200644280208774,0.5899886293928294,-0.6447766519603398,-0.6523452872591137,0.7863007195773523,0.5854191069271732,0.7053042818797345,-0.14215388971102816,-0.6535293439653157,-0.6214205041077888,0.9379386665818542,-0.3126983673223724,-0.8456095334296675,-0.6537042985126011,0.5699901103214696,-0.3084463499003831,-0.6923015125772221,-0.28954866468594925,0.328938156432166,-0.24954175101001533,0.8884571037331288,-0.36909128530149343,-0.5614182451174623,-0.7096472147829697,-0.44069152256791777,-0.21628171153952216,-0.52663400088553,0.7644983434648264,0.8107987229737507,-0.6661704887574318,-0.46292306862155613,-0.18773586752531457,0.8894825358477365,-0.37427468532725194,-0.26629661463764676,1.0,0.6587150192398598,0.569622654254348,0.8317176150776673,0.2795426181142439,-0.38526682803014634,-0.6157742913752285,-0.4988631264094654,-0.4083273252185831,-0.6647376553620027,-0.13796993702003182,0.2098868898102629,-0.5252677230512137,-0.5803030620367294,-0.43840076342859075,-0.5693290951343944,-0.4547408471394033,-0.8293352697233836,-0.6840594926573565,-0.43457614382432364,-0.6046388513373989,0.33543487626926954,-0.33278719806588,0.9094206679438279,-0.42928467181001595,-0.5744239778832337,-0.7452374689363589,-0.8144791502192149,-0.499924671596963,-0.5871311157969591,-0.609991850655363,-0.60133065895388,0.9370081887952028,-0.7672805701949501,-0.5786477271559118,-0.4097460218688805,-0.6765977454533655,-0.7963416077951123,-0.7408217574431256,0.27159875936773015,-0.3126301630055744,-0.44836774393623247,-0.5691434451331194,-0.5227312673569982,-0.5020520131863849,0.7399191501161111,-0.4720636484072223
Precuneus_L,-0.46511475701271304,-0.14519698333959147,-0.5023252350860272,0.6854216603273141,0.37217284497931635,-0.3637692728710194,0.34615496331498635,-0.35767804393329716,0.5524491385233291,0.860384262735004,-0.2013150656000893,0.10697847742603057,0.9629041190998825,0.6255993070057959,0.7921937720215986,-0.5927232077528,-0.38663784830493253,0.14536384862605084,0.8172512567347797,-0.3879244614894508,-0.5144623034885926,-0.4653079596931449,0.43694676005803806,-0.8128121491396132,0.023138329313962917,-0.377672629233171,0.8754035311848855,-0.10472633712853255,0.5423785549651965,0.43954811921198034,-0.46676700344197775,-0.22630242401529682,0.36678386011518166,-0.3228883386075779,0.07629526231038584,0.13838713697791474,0.6863111781567706,-0.3506121923376941,-0.46633206256416376,-0.32427694813610586,0.3997026638090377,-0.4755645216012537,-0.7986642846293084,0.6587150192398598,1.0,0.6534370168179326,0.5565934021438362,0.8398875091225186,0.40844894829600054,0.16930403827956045,0.305754508513225,-0.05779710890611121,0.10024366554160255,-0.04382160611826203,0.4340147584985854,0.2705450144556513,0.20453391321868664,-0.4224648712415013,0.23110770665894134,-0.4260359539052244,-0.5343359654605359,0.0737751351840289,-0.22089962789699813,0.18424708461976846,0.7149519330392755,-0.48064886559972503,0.38960637814762794,-0.6212486892098493,-0.39563693689750856,-0.527873045075606,-0.2328755876049022,-0.12727710363272754,0.18701697380617946,0.15448174341892848,-0.3359979907985424,0.7969995199483628,-0.5102914355193802,0.20520546874796902,-0.05733446942088607,-0.5331102356291303,-0.24060516563936604,-0.39231544964719006,0.1550342615674377,-0.6443166297281209,-0.4676852057044428,-0.5104232450855253,0.2783483636701673,-0.41431417317249963,0.9451176680259382,0.30641489504706465
Frontal_Med_Orb_L,0.1955555966005908,0.40596424541389914,0.05076337374696519,0.5623432836348803,0.17859910611046492,-0.24738748414131112,-0.08578000598405017,0.381827513139629,0.975614364542131,0.9338188222058285,0.24826822049179528,-0.1588954519295722,0.5997396630427548,-0.07072844917645846,0.9534358198288587,0.07014990110760157,0.17077336757378106,-0.2144531590783676,0.7788397662852714,0.39327507155942487,-0.08274315152567252,0.12128932854855472,-0.21758058374536515,-0.19972402620534835,-0.35736255323378135,0.3894241134685016,0.30166050882782913,-0.8143320050056809,0.16703372279324968,0.12935164707770366,0.2157256530466622,0.16479541349416857,0.18468224521429794,0.3454107927290302,0.37103395683474893,0.1454323209783375,0.1557920410552194,0.1189776272574397,0.26265378721536686,0.40802999823508684,0.6639998206593638,0.25112012876080725,-0.2650693529285984,0.569622654254348,0.6534370168179326,1.0,0.08612437590517545,0.2454140540741935,0.007017778003423304,-0.15519492737951443,-0.06641691387179598,0.5060676764503274,0.014173093621262374,0.6665708359199717,0.9210692570686153,-0.05011017880635345,-0.17447431329085059,0.2854489372932511,0.010816365368844083,0.303128675866133,-0.06886139533847074,0.01530174861349345,0.4322820781548763,0.057256891673293724,0.8923051556044371,0.2840359694434021,0.27032569484965635,-0.9719027098442463,0.24104277254771692,-0.02025214523169738,-0.019062586206746397,0.414915192842766,-0.18648367400743435,-0.054778759075313474,0.24856540889723797,0.45711182333814454,-0.08246109782946649,-0.15856899852950118,0.47652774722857355,-0.0695327540187876,-0.0048217537856359025,0.07996272231203906,0.7708668986917033,-0.004969964421924722,0.26185334487069156,-0.9747535773862276,-0.04256716918750288,0.2559209994078682,0.4687642841551901,-0.06099774813740738
Parietal_Sup_R,-0.9221906391285652,0.11116005180357065,-0.9544454175120186,-0.20253677494030625,-0.4257111137838666,-0.8333847591883137,-0.21104812097884726,-0.8102094644329498,-0.0758876117424329,0.22834618665693013,-0.9220872733877388,-0.49716045487294785,0.7277994276407403,0.9025375415688992,0.2862944557037618,-0.488000225361448,-0.9578064507729334,-0.3846514886460316,0.6667501224010866,-0.7654251903614625,-0.9904953689266185,-0.9597391476677066,0.9276986824930858,-0.5127516847264214,-0.3947280187114672,-0.7544703759665595,0.4598894219121215,0.294926155112062,0.9536378855206025,-0.2724839574733432,-0.9195639262785241,-0.9314973062332681,-0.4482473089743642,-0.6718699564949674,-0.7659498019164068,0.6543762027919532,0.9804962533051639,-0.9412953390644478,-0.8639165441526574,-0.6690769214522675,0.52982830803344,-0.7915231744571485,-0.43292787312725844,0.8317176150776673,0.5565934021438362,0.08612437590517545,1.0,0.44700458474726396,-0.20497694108329315,-0.42371518674191583,-0.31723411200667134,-0.7939822503041827,-0.6228146726440831,-0.6432571946368985,-0.30146552927002834,-0.35856435437037426,-0.35908897318337374,-0.8521208405333798,-0.4837880517086936,-0.8637667518848916,-0.9963693557976628,-0.6680682254026482,-0.8545824431858869,-0.5697587699290992,-0.00971895307285394,-0.7644096488959448,0.8255726437028764,0.06349746281218495,-0.9316027099652787,-0.9773738874343504,-0.884608518038152,-0.858132566096008,-0.3545110356499515,-0.4721095851892711,-0.93989702054191,0.9196236127075257,-0.9594355941045155,-0.36380202638740533,-0.8175216711935284,-0.9042057813541641,-0.9136131257928986,-0.9720172262254176,-0.29579519186055336,-0.6283109011535359,-0.8532940278301243,-0.038992574155120106,-0.361751516033918,-0.891438572451452,0.7677515241037451,-0.2732066400912971
Temporal_Mid_L,-0.5742724905612587,-0.6445422709632909,-0.5411747938886947,0.6730601814406465,0.6170435390702514,-0.17767910726021682,0.7354814656611989,-0.5843207183860653,0.12998670572748292,0.5561178132809184,-0.17167817862692236,0.4845763859492396,0.7975275010482004,0.7214934722126585,0.3844146018216664,-0.9035783330813102,-0.4074079755139286,0.5728714733103683,0.4213048838886167,-0.6306491285228792,-0.37216703091380837,-0.5112158456488076,0.5306804295073623,-0.9908312811089973,0.49650706346192736,-0.6467290572616756,0.9954558379552292,0.2916480405370959,0.3207518499166605,0.733662453050739,-0.5695217019964436,-0.1396910577422068,0.584627127336305,-0.6301240583291318,0.15010908857657151,-0.23613403817973128,0.6103731678400744,-0.35844075566893285,-0.6375975408321476,-0.6547686924719994,-0.11786395146402506,-0.7110116623445005,-0.975654071877966,0.2795426181142439,0.8398875091225186,0.2454140540741935,0.44700458474726396,1.0,0.760828213577045,0.5663635022384023,0.6730632597806998,-0.14463883905919825,0.4101892348113692,-0.3145443585921779,0.10949724368315004,0.6427822532784557,0.6109722089929915,-0.6110820994801371,0.5518674274342829,-0.5949197578416837,-0.42225487479727447,0.35891119778058045,-0.36555579980826985,0.47558350915474107,0.5174117899653484,-0.7319312986073072,0.032019880163767514,-0.25212890449164566,-0.48448480808594274,-0.50828471346269,0.0009664018032556757,-0.18239303496464276,0.6072158308647496,0.5305412910595284,-0.3924491291583807,0.5704443193073454,-0.46087166884128256,0.6117851829030266,-0.18844682696371523,-0.5574082715120547,-0.06833033094647038,-0.3309142699158251,-0.316152058102286,-0.8842188399307743,-0.6521365339598946,-0.04886314516195824,0.6432874766092077,-0.5629807354734452,0.8493697207672428,0.693636802556783
Cerebellum_3_L,-0.05748326790523831,-0.8985057067295141,0.021883667670277177,0.7545490302070488,0.9429411243110413,0.38702450309277897,0.9954728186162098,-0.18235507833856002,-0.01794122861262711,0.26106382501794584,0.3879200625473306,0.9093240180389006,0.26237949714731945,0.20206099711048842,0.016481297777555838,-0.7161488234368958,0.15857688334125647,0.959230901814289,-0.16447515362032145,-0.2555020631263297,0.2877592017393317,0.05192684187450092,0.008572725702801138,-0.7231609999033385,0.9124689927557027,-0.29247393779301767,0.7299457318116671,0.27862845201474884,-0.35301495654461656,0.988374335374492,-0.04864711158249298,0.44986156386570036,0.9109269238110764,-0.3509088626016344,0.6235781600933611,-0.7795679039110763,-0.02290280537378146,0.1983212024955757,-0.17778812035852776,-0.37792513638136366,-0.6490363912659546,-0.3200140147994404,-0.7580991878622836,-0.38526682803014634,0.40844894829600054,0.007017778003423304,-0.20497694108329315,0.760828213577045,1.0,0.9597925195479514,0.9879019938992852,0.2923052653062114,0.8915358897648193,-0.036939582948930474,0.14068030616451693,0.9860156472116858,0.9696395327127814,-0.16964669695944737,0.9458840515408584,-0.13509143713248864,0.23146283598814893,0.85646046955983,0.08922254270151407,0.9131586846566675,0.4190300080717572,-0.36104573834678433,-0.6136681148665566,-0.11113416517384062,0.043515348255683324,0.09248755081165887,0.6229039033581277,0.30516101944413476,0.9703700924860176,0.9490451119241988,0.15058919061461315,-0.09208241625403502,0.13718100285069657,0.973483703046586,0.23894901648399128,-0.02143012749215533,0.54122650554446,0.27820994985773906,-0.3403248339810626,-0.585480521656518,-0.2029334962922592,0.179912879166414,0.9856110076330566,-0.08300842732307313,0.316242521382605,0.9921411913601174
Cerebellum_9_R,0.13089634791352628,-0.8984167963134558,0.2391007714505829,0.6756747808413957,0.9410888085839827,0.6063561190342864,0.9700645186240974,-0.037552481059368405,-0.12978283035462485,0.06363192221129399,0.5296846065790412,0.9792667564090183,-0.0019476424063709075,-0.005180303337521427,-0.1712940035113062,-0.5423978921442383,0.3423785726647826,0.9938661784038962,-0.40018676956354476,-0.12533405542435644,0.49411274049703036,0.25243551689838417,-0.1721477556303336,-0.5172356547140351,0.9721158737333241,-0.1521616210646827,0.5308868096619309,0.31736075027058464,-0.5455439827118145,0.9481171414680826,0.12877602339396726,0.5993343244872008,0.92298660622042,-0.1965339543746272,0.6884482927528977,-0.8578545381748935,-0.26165748244684855,0.392818525038877,-0.00580414272038399,-0.2429586340499111,-0.8003743458364573,-0.14261139401507472,-0.5500500158200047,-0.6157742913752285,0.16930403827956045,-0.15519492737951443,-0.42371518674191583,0.5663635022384023,0.9597925195479514,1.0,0.9888827685704631,0.36477652961612556,0.9536046479024969,0.00565391185653576,0.06367008254057359,0.9890581813586745,0.9967708114087005,0.0025169128331213888,0.9806265881681406,0.02519350007243683,0.44164479344392704,0.9374266431187023,0.21066616078693085,0.9600632198838882,0.24708382325218636,-0.19673836485151025,-0.7685909042138672,0.014055655389262529,0.2171205901549105,0.3169869946698469,0.7679099084028639,0.4097394692775173,0.9940599716261267,0.9742354345976324,0.3164668756340076,-0.3525792238451961,0.3698784332861047,0.9971098987992686,0.3440296659263246,0.21682931529698382,0.7115947371561876,0.4643288181028362,-0.336114185929529,-0.37790413900942127,-0.030056454004344087,0.3099886103637554,0.9893339849994973,0.09500121444215855,0.05970443153651236,0.973315329684031
Vermis_10,0.04183973512614253,-0.8989383221854351,0.1407953732234303,0.7399348560967526,0.9564198753106703,0.5148571272725565,0.9901031615622212,-0.10529034487936,-0.062097549424686385,0.17472287952410803,0.4671222456843602,0.9518818764517005,0.13874172176396052,0.09941225461843751,-0.06448984198372149,-0.6250465934633629,0.25592052205012716,0.9834439343951932,-0.27405776609509,-0.18993166140243062,0.3916846241999718,0.1595912678025654,-0.08662778433261298,-0.625151139899111,0.9464556524795522,-0.21816079907486072,0.6417731445178314,0.3056043688498015,-0.4452428459945886,0.9786357536197242,0.0419999120851953,0.5328177626764549,0.9352307657955155,-0.26112621018509474,0.6628365523985387,-0.8153420717766474,-0.14262449575275202,0.3080624716119868,-0.08953368064137418,-0.298816041612498,-0.7215024475145415,-0.22426122467450052,-0.6565918594399108,-0.4988631264094654,0.305754508513225,-0.06641691387179598,-0.31723411200667134,0.6730632597806998,0.9879019938992852,0.9888827685704631,1.0,0.33089517863312745,0.9307901009641646,-0.013672093558197656,0.10957654653728505,0.9949371769157462,0.99307411600295,-0.07815751087646239,0.9738600622443788,-0.05303776897155605,0.339793578753827,0.9085832818327786,0.15525388646630772,0.9479033631273209,0.3374789055486017,-0.27605278504779246,-0.6881755393680127,-0.06011311459593414,0.1358233588723339,0.21385427114863054,0.6997439710278114,0.3626803488872822,0.9894457058127042,0.9642386494979355,0.24078269924286963,-0.22009227577868504,0.2656532852682834,0.993398964891626,0.30516471459467054,0.11214099894613738,0.6389907435066615,0.3760011772521982,-0.32449304614700414,-0.4748352784997943,-0.11267313984971904,0.2404508369539619,0.9961505025677042,0.012961664501839212,0.19675378864074275,0.9870329169020573
N_Acc_R,0.851671168907542,0.021866618812704058,0.7875208599100993,0.5375944017106319,0.5495170697588276,0.5194312373202173,0.24395696717757445,0.8567260166363204,0.6026637609654295,0.3616691143936535,0.939246955249322,0.4045860391799448,-0.23353147584857703,-0.760559448794788,0.28606203815583703,0.32256738643203964,0.8935687578948828,0.3075706093596259,-0.1419302004539165,0.838213214327615,0.8076891602879421,0.8470756886003228,-0.8759250629490296,0.216812152895013,0.2328737419242601,0.8043052026812135,-0.13596934778428305,-0.7100031791639155,-0.7617107025484748,0.4128535518321032,0.878435720811251,0.9075395307367625,0.5545665099447284,0.6601316445315668,0.9204757904786324,-0.5942779302790379,-0.717998984311526,0.8256889785401887,0.8380957291459706,0.7108754950843681,-0.14413063042319968,0.7366628124439479,0.09106325811765759,-0.4083273252185831,-0.05779710890611121,0.5060676764503274,-0.7939822503041827,-0.14463883905919825,0.2923052653062114,0.36477652961612556,0.33089517863312745,1.0,0.6259272048442762,0.9284771008292907,0.7996483087917917,0.3854953114585958,0.3010551927336552,0.8297778116839437,0.5029083761027937,0.8713887142512782,0.8095006917104711,0.6476525922183642,0.962835215026139,0.6007573996416805,0.5983838943751267,0.7406220129059218,-0.6306015373435133,-0.6055173527688309,0.903061336499061,0.7772209400201388,0.7967071830736592,0.9891649800673562,0.299336431208802,0.4889132593561087,0.923988690104544,-0.5072859644249292,0.7164994473643792,0.3199907245388363,0.9499284320953905,0.6463454036105196,0.7874136529660648,0.869817235593923,0.602555736232523,0.4045141878292195,0.8221970343061981,-0.5045115418799432,0.3895784563295241,0.85101109032175,-0.34271233126498096,0.3171459923725938
Cerebellum_4_5_R,0.39231685031857944,-0.7464771619320182,0.4637731440764286,0.7235725462962613,0.957405045321577,0.6844155209801976,0.8863239773015124,0.24973740881142512,0.06873952675904285,0.14723476871942034,0.7494076979388952,0.9479046480841277,-0.09955994484111524,-0.261606829789469,-0.07308092634734238,-0.3393138632468742,0.5798293700524227,0.9318519243448855,-0.40238335957288696,0.17083236791225503,0.6854058305811617,0.4934077416562129,-0.43372991809768874,-0.34695055443433404,0.8924164085901783,0.13655521522855882,0.38247684048302877,0.0461051839909036,-0.7146829652972219,0.9197573111245589,0.3989882373543145,0.7994353821549909,0.9427325999332039,0.050737643475143285,0.870326990221881,-0.915529211226865,-0.4654542933207102,0.6017186257517145,0.27255142011081546,0.03013187746513508,-0.730032771100094,0.12530826482582194,-0.4146212510394837,-0.6647376553620027,0.10024366554160255,0.014173093621262374,-0.6228146726440831,0.4101892348113692,0.8915358897648193,0.9536046479024969,0.9307901009641646,0.6259272048442762,1.0,0.3011891912143614,0.2967500751456423,0.9490974180621773,0.9303854465640607,0.27484539482211395,0.9786989956807369,0.3083918099904633,0.6432268230065834,0.9931067548789747,0.4889793819581717,0.9946815826865215,0.3810137400824602,0.08158541035844666,-0.8574460124154887,-0.16427648352571222,0.4792749954636727,0.5270065896046079,0.9065057645552805,0.6614237393197367,0.9280595913754562,0.9719804586972264,0.5688284068290828,-0.477753961045315,0.5516961604323681,0.9364172575299792,0.593275482622383,0.40094219890911226,0.8552891335339023,0.6767615384900528,-0.0952328565317436,-0.17386874314843398,0.2477679801955645,0.11421324967951198,0.9506952156783471,0.36069177730628915,-0.08172421445167488,0.9137765301133866
Rectus_L,0.8322739417234896,0.3763523822697561,0.7184478032854371,0.3730900688144757,0.24794543965190521,0.29410835515019224,-0.09877459736031789,0.9155499461686056,0.7540965596117807,0.4403452213111909,0.7876821437761385,0.04906617527210669,-0.17022352142475533,-0.7695142062201921,0.4484361688536558,0.5235503278279827,0.7962670739085826,-0.05579009471149848,0.07854677045369662,0.9270067895714738,0.6306775303840154,0.779008713199151,-0.8445449856590346,0.37657941861701,-0.13920761958113234,0.902726077776398,-0.28665756203100207,-0.8992948907974349,-0.5566365032808458,0.1022270961248803,0.8602653117199668,0.7229498801877277,0.26125825503992767,0.7711104737501178,0.7241943607974906,-0.28300291653961845,-0.6151927154355192,0.7106232536117019,0.8716644077903616,0.8474017398438313,0.2024505906542362,0.8192345695870138,0.25622597390214563,-0.13796993702003182,-0.04382160611826203,0.6665708359199717,-0.6432571946368985,-0.3145443585921779,-0.036939582948930474,0.00565391185653576,-0.013672093558197656,0.9284771008292907,0.3011891912143614,1.0,0.8770106543515817,0.04045132249900553,-0.058096010757500115,0.8633358661168777,0.16755549489094107,0.8982361492638387,0.6559412533103528,0.33009821403628997,0.9401452947210075,0.2792444527649649,0.6069332503493957,0.8433375134379713,-0.33753592307458374,-0.71577669984357,0.8583807823542193,0.673419616270932,0.5317556474150072,0.8940905121967444,-0.06141850664909336,0.14624497168433448,0.8469073561996384,-0.34025802829836854,0.5885916221691385,-0.03884153187203823,0.8897510685205126,0.5734762127641957,0.5487012039094284,0.7230083310229256,0.8068997335697063,0.5422319563953234,0.865120728541393,-0.7137912388990619,0.04610205737871088,0.851445090276357,-0.3144862394274217,-0.0252389761412415
Olfactory_L,0.5240210253852878,0.2914504697263365,0.3990503558308648,0.6461285135909399,0.38008491678662537,0.08266199511326361,0.054236853359451935,0.6538081302644574,0.9530257320803995,0.815949600878002,0.6009857455641378,0.08349281948074402,0.31295659642098445,-0.3923785560020867,0.7970711883538071,0.20017476223160627,0.5276429599262227,-0.006037294998787096,0.4796953736145603,0.6474852193112818,0.30853367566302464,0.4721951848129179,-0.5498614751067707,-0.04164127573254609,-0.13993252716659715,0.6341127212442288,0.154489846124666,-0.8773407261559333,-0.22275279172844134,0.2807538398467472,0.5461611169330695,0.52821593078302,0.3898040411102155,0.5502531961910365,0.676040055331042,-0.15911723812782405,-0.21747438438761138,0.4673393456021396,0.5616409839321571,0.6092473077636288,0.39554728898234504,0.5113838604809332,-0.13945359094217047,0.2098868898102629,0.4340147584985854,0.9210692570686153,-0.30146552927002834,0.10949724368315004,0.14068030616451693,0.06367008254057359,0.10957654653728505,0.7996483087917917,0.2967500751456423,0.8770106543515817,1.0,0.14300560233462611,0.021325389001672305,0.5770866918230867,0.24294820329943506,0.6034656990034781,0.3191405841443209,0.3101697223570155,0.7357130144057195,0.3175976412397128,0.8840077723808776,0.5328919075736882,-0.09183902749254236,-0.9524285536594115,0.5780399610126338,0.3446788942915158,0.34809332041185687,0.7346686517760787,0.009868423704801397,0.18244252572088637,0.5935953464467008,0.08736430546875654,0.27803402331651217,0.03974548261375498,0.7668652412763333,0.25778481205158305,0.3616908494050456,0.4534151053617239,0.8159290993415612,0.18731380877129486,0.5543220668043228,-0.9039367270133988,0.15062900031601945,0.567282208615936,0.17507282269763041,0.10269290045580415
