,N_Acc_L,Thal_PuL_L,N_Acc_R,Cerebellum_9_R,Insula_L,Thal_VA_R,Insula_R,SN_pr_R,Temporal_Sup_R,Calcarine_L,Cerebellum_10_L,SN_pr_L,Cerebellum_8_R,Thal_MDm_L,Occipital_Mid_L,Cuneus_L,Thal_PuI_L,Cerebellum_4_5_L,OFCpost_R,Thal_VL_R,Thal_IL_R,Thal_Re_L,Occipital_Inf_L,Putamen_R,Thal_AV_L,Thal_PuI_R,Cerebellum_3_R,Amygdala_R,Calcarine_R,Thal_VPL_L,OFCmed_L,Parietal_Sup_R,Thal_PuM_R,Paracentral_Lobule_R,Thal_MDl_L,ACC_sup_R,Frontal_Sup_Medial_L,Vermis_10,Occipital_Inf_R,Supp_Motor_Area_L,Cuneus_R,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Postcentral_R,Thal_VA_L,Cerebellum_Crus1_L,Rolandic_Oper_R,Occipital_Mid_R,OFClat_L,Cingulate_Mid_R,Thal_MDl_R,Temporal_Sup_L,SN_pc_R,Occipital_Sup_R,ACC_sub_L,ACC_sub_R,Cingulate_Post_R,Vermis_1_2,SN_pc_L,Thal_LP_R,Heschl_R,ParaHippocampal_R,Temporal_Inf_R,Putamen_L,Lingual_R,Hippocampus_L,Cerebellum_10_R,Cerebellum_4_5_R,Olfactory_L,Thal_IL_L,Heschl_L,Thal_AV_R,Parietal_Sup_L,Temporal_Mid_R,Parietal_Inf_R,Vermis_9,Rectus_L,Paracentral_Lobule_L,Fusiform_R,Red_N_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Cingulate_Post_L,Vermis_7,ParaHippocampal_L,Frontal_Mid_2_R,VTA_L,Temporal_Pole_Mid_R,OFCant_R,Cerebellum_Crus2_R,Cingulate_Mid_L,Cerebellum_9_L,SupraMarginal_R,Rectus_R,Cerebellum_7b_L,Lingual_L,Thal_MDm_R,Frontal_Sup_2_L,Thal_LP_L,OFCpost_L,Thal_PuA_L,Cerebellum_3_L,Cerebellum_7b_R,Thal_LGN_R,Red_N_L,Vermis_4_5,Temporal_Pole_Sup_L,Caudate_R,Frontal_Med_Orb_R,Thal_PuL_R,Thal_LGN_L,Cerebellum_6_L,Raphe_D,ACC_sup_L,Precuneus_L,Thal_PuM_L,Pallidum_L,Thal_PuA_R,Fusiform_L,Temporal_Pole_Sup_R,Precentral_R,Pallidum_R,Frontal_Inf_Tri_L,Angular_R,VTA_R,Precuneus_R,Precentral_L,OFCant_L,Olfactory_R,Temporal_Mid_L
Temporal_Inf_R,-0.20331105752508438,-0.32585249233346564,-0.09075691770295267,0.5100081870800711,0.38479408876163534,-0.3214148033879026,0.6487177052618847,-0.4407959116210931,0.5715128236786309,0.5799996708430514,0.3000352831386244,-0.20330408904810313,0.783413952502517,0.2430612761102064,0.47965447868536987,0.4933031674547405,0.1306872006736513,0.10205483042836276,-0.11362022774920627,-0.4178002164098635,0.10318492099867102,-0.12462032145603569,0.5145946360728576,-0.06808950256971227,-0.2956213282452322,-0.6036221260501793,0.7711379448662696,-0.20089089736598173,0.6809015689053841,-0.4700911650273396,-0.48155398434043134,-0.26508698589109075,-0.34641049736478896,-0.39802012780503454,-0.1409498085180767,0.1532168344168274,-0.06564255014305939,0.7116210457674762,0.8589464434609632,0.0046782731835407045,0.4642574099805515,-0.2748324779590707,-0.08538013853405274,-0.5200114352479982,-0.3403215222931881,0.5114372783535641,-0.009495000555173666,0.48709019514465496,-0.7467063503800595,-0.05279453817392203,0.042532470453869174,0.2960031636367203,0.4308708581008431,0.39213406426332886,-0.32726672054269657,0.02661082642488457,0.3672156080312743,0.06850773662254772,-0.39145928259302437,-0.07278270513481978,-0.03380963927409742,-0.031100370271671552,1.0,-0.1443052184035739,0.8159516264484464,0.009176216412257186,0.8001834578384975,0.2285892899177358,0.039152277882681066,-0.45263472261471466,0.34130553324919916,-0.15714409482011255,0.08599467211306659,0.9052422287381556,-0.33653644297416085,0.4792019288552603,0.20699480875223167,-0.023640084212815344,0.7848609687487889,0.12894178570544296,-0.10165833993054228,0.2203496131259951,-0.1732622866739334,0.585208978189508,-0.37220874494759787,-0.4380278327506151,0.02471291529197255,0.5289942001561537,-0.32885096621978605,0.7469191352977053,-0.03151670615771343,0.8276738937864381,-0.11613475545608518,-0.07649968329390196,0.6073026175032218,0.7204835285035361,-0.34973431945871997,-0.2082789397603305,-0.3473449855076561,-0.06244163873821685,0.5464112100850317,0.6810720691542652,0.6800345180149341,-0.21012097448843173,-0.48190526725974675,-0.3952949463670464,-0.055389508081394055,-0.2057355896384215,-0.5255853230694847,-0.1359509401012413,-0.2000161649309164,0.8035670505015563,0.6724486995667236,-0.36761420276405393,0.08792844692685621,0.666608790379659,0.05403021333431487,-0.22325988877364228,0.24909259553053567,0.686009635212447,-0.5760259138982012,-0.016082574752892032,-0.2601201295650415,0.11899064075886359,-0.5834163526332387,-0.12422557137592129,0.2659079576159909,-0.5894281868751478,-0.20197649308131227,0.05364183513685096
Putamen_L,0.3490963557659911,0.1581403575467327,0.3870218883107036,-0.19987457122158786,0.3621998490943069,0.24332405447857688,0.022196017791937098,0.4131660701754442,0.14232015368635356,0.11625283319411882,0.29718280627810717,0.4224603938789722,-0.3221228976023134,-0.2293371927084922,-0.20560963756921716,-0.12443270543045905,0.3917655822058581,0.4918992733662699,0.21944187280577523,0.5234021438451478,0.5628321213882921,-0.24770964552988403,-0.22141962515412128,0.5473826627542528,0.010262063952160656,0.4605653423169017,0.0816976489578829,0.27770324530789053,-0.11915447469824236,0.3290474602673933,0.11513446662241363,-0.017535405503362095,0.3062986534944615,0.2880663176875302,0.08463728892400593,-0.028478215012839002,-0.03371061516469529,-0.045996907984501796,-0.2615706593319993,0.35435294839207354,-0.1099115323045338,0.1027431289596648,-0.08214957384534176,0.1740537529566494,0.20288416448989668,-0.166134277935711,0.4446331342788285,-0.23141448556824462,0.2693321600890525,0.5050046688396008,0.31677330216890315,0.19336380256951527,-0.1516520371055859,-0.1678949228886689,0.34922303316777864,-0.06777597961189658,0.21605036370587474,0.22148328731681663,0.3281060130829532,0.2425171785409142,0.5104542253332416,0.39964017338111424,-0.1443052184035739,1.0,-0.05981463556828404,0.3602586897428276,-0.27324198387803117,0.46450120836277753,0.45299308699661495,0.12992170839241218,0.30821858483406117,0.10741544892992254,-0.045939271090579846,-0.19447476279313805,0.06944381931474643,-0.11544233810693853,0.27295795099029796,0.12917767976386466,0.06264183777407335,0.3283213920977106,0.3721056031657276,-0.26928549904862287,0.2297397242078105,-0.21432621506857427,0.3536541777708555,0.4249452225040056,0.4813975950578365,-0.2865244284398643,0.08091590559536561,-0.3095395893830416,0.044623771404737035,-0.20787621521950653,0.018449709762609196,0.16100273831556444,-0.23005516982545415,0.16538390359312016,0.6113862636682195,0.14060591665764965,0.40403945960174625,0.2036232829803353,-0.10278803000277893,-0.11116585267480224,-0.3513306060617753,0.3002338252232896,0.3827065042664697,0.6061677433469053,0.03116166226787699,0.7187788467559907,0.023468153803609646,0.1263603410989411,0.63331945304078,-0.0993743482239774,-0.32222050636823346,0.4692056424780137,0.10716771302770944,-0.163989422135129,0.634050841255677,0.594486166102458,0.14769458996203896,-0.1599848511197818,0.28725741393911014,0.6206516144418757,0.4881422660983473,-0.15493988963539107,0.2140322338891843,0.06055683427102675,0.16697057327979292,0.3185447580884998,0.4940240086173587,0.171969406269813
Lingual_R,-0.3837290725780159,-0.4314648879674402,-0.31331874855521813,0.6531873940532452,0.3213351827195711,-0.5550722322400626,0.6497259018862894,-0.48135370941298494,0.3330375414535854,0.8537891309182698,0.0839831214047766,-0.2074088172929959,0.8607455761658416,0.12256394921935693,0.7550914923487759,0.6735489849990094,-0.01795758086534657,0.02540495249417131,-0.44777626664160014,-0.5773702252014268,0.017578558195914702,0.14185455588182486,0.8255475565521383,-0.16593969681029838,-0.2442792425133311,-0.64288078144185,0.8672629962803735,-0.4563028020356845,0.9098126692572311,-0.6124635081572416,-0.32931808530163925,-0.028800107346682875,-0.5839274006981555,-0.20624824700225464,-0.13969529457056143,0.01786089959370092,-0.10892851743948924,0.8550626987372617,0.9186584912807285,0.056463653026614054,0.6624280600125019,-0.20407064601373956,-0.16080267861318992,-0.22788475150697113,-0.18675547803594297,0.7814659853595121,-0.055747093714881193,0.6832990724446805,-0.7853991339481151,0.1699949145309745,-0.1766912727250343,0.5737271259095117,0.5664773606266847,0.576928544729071,-0.3971341857621017,-0.062146975574588606,0.5167602783443206,-0.1803114751383182,-0.5204966729707484,-0.2055852396163568,-0.08946810433919457,-0.3064900493890728,0.8159516264484464,-0.05981463556828404,1.0,0.04618380657463633,0.8953601777320105,0.20475506144973213,0.03605123346972011,-0.5362443321015516,0.24172215722794807,-0.354165582429382,0.18638048319716227,0.861660881113236,-0.0663293396639523,0.3037675522553057,0.26383246535997407,0.1483447994476472,0.5268768385375011,-0.001324509552515694,-0.015452569161279305,0.48236665367525416,-0.2289819354735135,0.7271458661960847,-0.4262712274053311,-0.4327896784590005,0.04268172799177197,0.5926011703331201,-0.35169349933355454,0.8319634095673216,-0.05223904571086995,0.7753640889441249,0.21556640225600848,0.006282928018590273,0.783610706339143,0.9268362300541944,-0.4706445623576208,-0.14537192019162937,-0.44595488293282387,-0.1480852042428164,0.66997757625253,0.9074703094094855,0.7129812288404195,-0.3759256530320736,-0.5359020696763509,-0.39615344904572886,0.23404227893079957,-0.24483620259546196,-0.3406988693828382,-0.39785488547052106,-0.14876398475588037,0.9671230696035215,0.7620121092172737,-0.3978192640986799,0.28121610752049203,0.7792346129289364,0.2017982945595509,-0.35664705711590045,0.4727200705220686,0.4332442353269907,-0.25393048841128174,0.2513777392007284,-0.3041481867213773,0.3817121571739275,-0.7373575299434436,0.07729103847637521,0.37563540366123277,-0.5902015260215375,-0.38692826150866927,0.4856969248054387
Hippocampus_L,0.1623131935851515,0.22162922718948752,0.17333763146588135,-0.012294039023301997,0.4277118629491535,0.21298225060637876,0.15841431848687854,0.4585118607387089,0.24946199514426354,0.13534545421245633,0.455646891691084,0.509365962018901,-0.16272225803189724,0.3301210474483455,0.008823503659195011,0.09203412877970105,0.6259501591115009,0.5949767681718862,0.13469537888634192,0.38054631916579407,0.4725051430309878,0.11828439078873133,-0.04040290796962337,0.3793772866112667,0.23751807910612516,0.4179324944930973,0.24754599573008643,-0.0141911883618197,0.07750827638392802,0.3806568326236585,0.07222178837434501,0.009695698224400091,0.3281421390677273,0.014129410819410843,0.4960533368914026,0.37331985163829995,0.3225828745138679,0.09452788450720274,-0.17660990686787761,0.5780687759658435,0.085168540013358,0.446036801332454,0.30486905686975996,0.10599057033189435,0.3403271437975501,-0.012423977553856524,0.4652223306407746,-0.04146397240557101,0.14360834314415397,0.41359442427484333,0.4079736719018897,0.30093782906231603,0.34620484408754526,0.05963778631068111,0.0769970254581896,-0.15958348705088637,0.5612195242215405,0.38967601071854424,0.19074164589213946,0.300789043800735,0.4888945453405191,0.5884782632631812,0.009176216412257186,0.3602586897428276,0.04618380657463633,1.0,-0.14531823106277994,0.5720887040986422,-0.0795197317037699,0.3602939601583115,0.32981708879165045,0.13549681827973442,-0.02098961209349056,-0.007393324912128815,0.0899176154538374,0.20723089511693474,0.12743779819706907,0.06431872943558595,0.1774363695235136,0.40494809361403544,0.6146311748490496,-0.05287492252938758,0.5750392604835957,0.04902205372537874,0.5669666059826136,0.2652736209049572,0.341290765468147,-0.08735991412544984,0.008296285318234339,-0.14255129109949857,0.4817884186630181,0.043893843956216025,0.12470116792565535,0.02911688852765719,-0.11236239069633265,0.12298381519814652,0.49483835109773067,0.4776738235036404,0.28513652303095416,-0.034954844446818685,0.38177636876381965,0.0899279696152785,-0.13976041876946407,0.524025788939869,0.4335908886127517,0.5938265762683815,0.07125756845177014,0.18930925052794664,0.183803961756828,0.14415206974285286,0.34312845081327203,0.06290296902222048,0.04509287547992521,0.3368126797543118,0.08622231892681365,0.19601624006144774,0.44565093216678764,0.5210838615040239,0.4794860208512286,0.013190983827648767,0.17064141209964315,0.47716008921635283,0.4291386256053127,0.030126435577407875,0.2719846239881612,0.22456381340305392,0.35655224900597143,0.1139420070231578,0.05319834981343167,0.3027043153840353
Cerebellum_10_R,-0.3840943389064461,-0.3600344749767818,-0.3510943439022643,0.6650003536697628,0.20654868696379852,-0.5408608159265051,0.5513429237281086,-0.5472678024983513,0.25723278043278575,0.6888366149439905,0.002549266534122295,-0.3387568609368368,0.9511957479091474,0.1355557409610031,0.6625446442002609,0.5799368936257074,-0.14208749160817036,-0.11948321899590252,-0.4448753541857384,-0.6709461696437853,-0.09222583255498548,0.11021077268689775,0.7599687917531657,-0.316284212990543,-0.2853141723136992,-0.7227003581177943,0.7072131286486341,-0.42797288177923304,0.7919235476628753,-0.6239192227256485,-0.3989370759087899,-0.13243624708184584,-0.5798760185184211,-0.3181665829095464,-0.20689547031849576,0.03118396249772145,-0.12479698730407905,0.8090602168664562,0.9430997121377384,-0.13403908984554577,0.5591464818848259,-0.2657934064016939,-0.21127126605125787,-0.3517632653804211,-0.24640671580586948,0.7399630825625154,-0.23930787300356607,0.6105541364349408,-0.8154203522628954,-0.013480642916316938,-0.24462307117716672,0.401140563374474,0.5021470198926867,0.47602866889183837,-0.42941171783073095,0.030630894517827235,0.2983575715363883,-0.17579511000631684,-0.5549498468055784,-0.2859291623844916,-0.27077863284656956,-0.4581540396034653,0.8001834578384975,-0.27324198387803117,0.8953601777320105,-0.14531823106277994,1.0,0.07370891477900833,-0.0400524717281949,-0.512573567817668,0.1425969462310106,-0.3138975340170237,0.08853180255255891,0.8339945597542207,-0.18734542520975841,0.36132390922119123,0.19306870945631538,0.01774847071021601,0.5269573754073519,-0.05703453974436446,-0.19791775720943175,0.472301408800258,-0.28512920768431,0.7503834986448505,-0.5072459559747728,-0.4800029863351577,-0.06666780681578938,0.6657886476113491,-0.36922838307416916,0.9064305165860584,-0.13295034234798353,0.7858129411296352,0.07854596794229106,-0.11389737171365127,0.7898538945305251,0.7743512959559875,-0.6145517982409899,-0.2660339343737211,-0.4991272423236775,-0.18037326476828275,0.5765908711904654,0.8250392829504166,0.7848614495967945,-0.4689256411638372,-0.5913891743044465,-0.5646431673809158,0.1609721737054302,-0.37616683416030783,-0.42021256839609855,-0.3881129886969965,-0.2648868528565089,0.8920519695851564,0.7451010876708953,-0.4780023271245557,0.14707862461596635,0.6958915419031924,-0.02487373274894193,-0.4862240986329011,0.3144087078826905,0.4822980200907891,-0.38068957146823174,-0.02565587766662971,-0.382991424281188,0.28183341759643127,-0.782273711743764,-0.07789266769058406,0.2347211505407301,-0.6557401636979288,-0.43331187326100656,0.29291540615688516
Cerebellum_4_5_R,0.3538504794850375,0.3604995717520092,0.3058835610784108,0.12010484450315476,0.7080616678789173,0.36880049774152207,0.35600485065078097,0.29466741379466194,0.6271183491092733,0.12898780258211853,0.6986112218332188,0.2767996654808103,0.04261218563387122,0.27095030530321634,-0.11132128903992361,-0.11021536243938229,0.4410652974769674,0.9129602679604744,0.21484576061832605,0.37677586637455907,0.468563576141038,-0.1923461000662622,-0.11621262113815649,0.6064188071962638,-0.011494588558511952,0.38065328501336554,0.3375273110597991,0.2294593211043487,0.061180499208780714,0.4605798144040923,-0.09909790873408021,-0.4778543033791069,0.49699555890731795,-0.3915954264660629,0.20587409172653984,0.4491458734964582,0.22595633104908658,0.26645347337822795,-0.0021634488079767607,0.40845589789139825,-0.09997029813568645,0.28663847223368516,0.07106679972854116,-0.33546299601586693,0.24118642848639632,0.13602784669474888,0.6678994591390602,-0.2397639559575051,0.027132101367453875,0.3532960589132595,0.5647985476043185,0.38152668410579166,-0.008982378318706814,-0.17879458855560149,0.1549345575224345,-0.12132474240522387,0.4833333368791868,0.6797990566003235,0.3938972764856794,0.3948276074722885,0.7015222091825107,0.44721891498504224,0.2285892899177358,0.46450120836277753,0.20475506144973213,0.5720887040986422,0.07370891477900833,1.0,0.17533336950988454,0.2728462886732159,0.39064050645227183,0.39168695584426344,-0.4229674752463766,0.19489450828045682,-0.34032046502285657,0.5673626968141688,0.21176582448879877,-0.3428106009963016,0.5414825688196241,0.3323520966866993,0.36882571405157855,-0.048962790132142234,0.5686494256928079,0.23369911676101332,0.40458118667626813,0.3875510891899957,0.18267206673228234,-0.07620428591051755,-0.07824548796791894,0.056541189204980954,0.4978242390628727,0.34822739981194606,-0.2090638314604304,-0.09511259032531257,-0.005173323324363379,0.2682449846501241,0.443142349530941,0.1897671020047926,0.43429218064777914,0.05457277428875477,0.26118732232647496,0.12292439701864484,-0.050621680221618205,0.5769065585366717,0.21517518420000536,0.6274430640203184,0.014440249641502378,0.4750064969463324,-0.15224771030625497,0.4084662549173756,0.30716017642184823,0.2503333770173979,0.08165574800541263,0.3224598669016869,-0.20910778043332143,0.09527558218975049,0.3176442181295061,0.38867011863538475,0.5157794530983479,0.31624237584011033,-0.19040204855129553,0.3026491739901474,0.5840365332534094,-0.33624357569730995,0.22750732591785203,-0.22059528137555084,0.10250723625868695,0.05728594448965402,0.32850102035439455,0.20162114647018137
Olfactory_L,0.6092014385138205,0.23144503474411318,0.6890104728975303,-0.24164523272520844,0.39121797043842327,0.37288488846904344,0.16252225259296546,0.2024037921311815,0.2760574701830549,0.05636865364436284,0.27028683081605837,-0.0386398562307849,-0.055772727301273015,-0.2866767036834976,-0.254106922539133,-0.29296046833172956,0.2976383226000786,0.23543187863296616,0.39984166740345856,0.35030989340200874,0.10775048356477783,-0.27491838388867224,-0.18231818898931285,0.5419687606481894,-0.22035024657696253,0.20998235473919616,0.0020819048596749418,0.4290408999561074,-0.12880744816419143,0.25273642010815456,0.19926031453576637,-0.3488324036033729,0.2429108224362742,0.005116556035263683,-0.2510505832109735,-0.07797570400609667,-0.10163655609035667,-0.016560040453619532,0.03621505640516808,-0.039762242916977386,-0.2138023155427827,-0.041349911172542046,-0.24521887678603554,-0.17833566543064833,0.12616830545951488,-0.034708126505344765,0.41112389412543543,-0.27301216060624806,0.26344672969708677,0.1882336216736566,0.360368783397527,0.010042669342669305,-0.2566537432115028,-0.2798703568587284,0.5775280847390099,0.14385275555169183,-0.1201221507385728,0.2300060079938804,0.4440349748302637,0.28586266730415993,0.4430866613732784,0.22517227304818746,0.039152277882681066,0.45299308699661495,0.03605123346972011,-0.0795197317037699,-0.0400524717281949,0.17533336950988454,1.0,-0.047431492652623135,0.2663772996412413,0.12652204510010145,-0.2866136801001153,-0.04252424607586698,-0.28640072056522115,-0.06638953124644381,0.1237614850575658,-0.20809910835507336,0.23518676331769278,-0.13833492092920624,-0.01882587610414623,-0.15146066538794958,0.10276691423024462,-0.046518203189672196,0.2118050176372867,0.28048814655433246,0.08916673327338182,-0.2223831989691835,0.07909444267516519,-0.010504461938663856,0.01798582668204056,0.0006377797198823734,-0.2527499224546636,0.524029371100836,-0.14241248468760787,0.06722008353362421,0.39949948476642244,-0.18658689831741737,0.2433538549639713,0.7105715707498569,-0.30914417356443796,-0.18899382110586513,-0.0968939544519766,0.15068356718193812,-0.10436686574147361,0.1961973429852371,0.07932378184634882,0.500822548536616,-0.38608776746641016,0.10438012689210692,0.18937972199830233,0.026603634266233796,-0.17408918008358656,0.3417799392497594,-0.17114851306723639,-0.24430291100179982,0.031616823719254894,0.27627188665567964,-0.03518977223398421,0.1418273727534589,-0.1298605120936636,0.17170053567169766,0.371899305593059,-0.36112427665075475,0.24808124769279863,-0.315335618567751,-0.11690612703055916,0.4163203594054309,0.747751825853052,-0.09469225848524392
Thal_IL_L,0.5523118777134546,0.5415599507832283,0.18367541867940088,-0.23881022123210952,0.16452006910373052,0.6495206889423654,-0.3117473641788517,0.36009656238116033,-0.08768566606425277,-0.5475718565244858,0.29586746016849985,0.15684023565571187,-0.5186316490189944,0.366534708683088,-0.5170863371530688,-0.4788365847594362,0.10936718535331738,0.39091625244267725,0.33001349493418597,0.630980480629558,0.207759495866258,0.11539321837032342,-0.5568411825667495,0.36235000344130275,0.45564534433597664,0.6723088387150732,-0.4473831339199354,0.46289862562940765,-0.5307967747376798,0.7213593054057698,0.09719637442937601,-0.1684144719777315,0.6885987114875043,0.057190336288879234,0.5213928010921732,0.22667466210506063,0.25599477511086094,-0.4916552656354114,-0.6042755323254873,0.33582280096289807,-0.49408726461910624,0.4063507787761509,0.22979060865914758,0.09936747615783502,0.17690533816852907,-0.3919632611461963,0.34407364096370413,-0.5984034336800317,0.6010967645379824,0.1534244357665708,0.3465977198301237,-0.17359420526428918,-0.4092260073771377,-0.48040897600705607,0.15866442589503074,0.021101646149620557,-0.01807726204444446,0.4725430171261166,0.553480684766564,0.2921870793142076,0.31951987329731973,0.44856582274616175,-0.45263472261471466,0.12992170839241218,-0.5362443321015516,0.3602939601583115,-0.512573567817668,0.2728462886732159,-0.047431492652623135,1.0,0.07903250784032081,0.6089885508866116,-0.34070105126841593,-0.5593737704251128,-0.1135335205851522,0.14100002487562663,-0.11624478660851931,-0.19995046528536775,-0.15116315132810906,0.4082873556128735,0.31014616883636265,-0.22132287278137402,0.6559273092204146,-0.3878064537852705,0.6128510701680194,0.5429972028112644,-0.06945830312707096,-0.32977808180155804,0.2463626428513878,-0.49083000890635814,0.4758649060199125,-0.3269083820204963,-0.23491271079608353,-0.0950041347849956,-0.390928630270423,-0.5568445786585021,0.5233748708022273,0.3895105607533089,0.6009987996682208,0.18656376672074002,-0.28587499732639404,-0.4690796863793021,-0.40527987493928447,0.6137792227877495,0.6540453042357645,0.5501914434239862,-0.02242969077633859,0.23965039178315795,0.19905382358361834,0.5508217379574991,0.06634532794107602,-0.484872205544641,-0.49593490514080385,0.5917579952988097,-0.24987073776772678,-0.5349868666304459,-0.042605432504126184,0.49295536284302904,0.013608510518545478,-0.1853351855556769,0.1392155089099008,0.1023885823278455,0.6343624254659032,-0.3941484269948053,0.5739578624494845,-0.07471273867754669,-0.06636919653358483,0.4970623353555335,0.29799216508181925,-0.1421356812146454
Heschl_L,0.20952656403515482,0.09710738057581335,0.15955687960044582,-0.15676590093690213,0.5165532831709697,0.3290019481816689,0.3651119168116201,-0.012331928905000174,0.4786903326448506,0.21416452255935747,0.530892407248479,0.025628843775665662,0.1510161693884343,0.27588935269217507,-0.1971087614705083,-0.09519068363527436,0.2957240477627445,0.47120498873399663,0.2655800243778073,0.3141790981090789,0.18165838467806752,-0.12045132022774625,-0.21875547694206493,0.3850486636221889,0.13271957663507275,0.2184007065146112,0.3264967545848044,0.3926004686580824,0.18444958629507763,0.10394296737134016,-0.20779420378242885,-0.21830159880563305,0.20824155499728977,0.09048705641215884,0.1399646751117886,0.12426239113270053,0.09676211859299579,0.002693583814334897,0.20119670503134812,0.25628249931381064,-0.00471712126454755,-0.03469288477896387,-0.10055917246033076,-0.13213644001140085,-0.09574893623117559,-0.21710176167661935,0.5163119119734779,-0.09137162378341362,-0.10055554664728,0.4959378643019832,0.47693599427186456,0.20989639735086132,-0.030729302465824317,-0.08393328103290751,0.06481260578567151,0.05284435391533163,0.3883733380730123,0.2946522817943086,0.14174870399364067,0.20563698350000448,0.40278755569880387,0.4004892212036088,0.34130553324919916,0.30821858483406117,0.24172215722794807,0.32981708879165045,0.1425969462310106,0.39064050645227183,0.2663772996412413,0.07903250784032081,1.0,0.39365282776126914,0.015265837700016483,0.27439376760988915,-0.25711439516751117,0.006246435881033887,0.0516615344145239,0.10453284364658354,0.5793414072733887,0.1950720220504123,0.19554960402445784,-0.2965567817202272,0.41375274064952317,-0.14664784331442807,0.1533316395215038,0.29043612568628685,0.03607621993502792,0.042628615434477476,-0.0431632380873579,0.12846829796296547,0.32630233027826216,0.07134843796044422,-0.0922576775740558,0.01875649496052729,-0.04884951766109503,0.12612339838449768,0.3551828404356176,-0.04099006938279052,0.31054888888581966,0.3211022604439989,-0.11488270815054613,0.1559170953948476,0.09826761008055922,0.2910639087560273,0.12978594644953775,0.42750898833891593,-0.4336057309548298,0.2060926770979262,-0.45877681511704005,0.2581777550207603,0.2807953208286611,0.15531194402043413,-0.0893050023398681,0.38453004226974824,0.0805393100905078,0.0024326245856230414,0.010909353030460337,0.36804327165185824,-0.15393558056713944,0.40930841802565177,-0.1358997409260414,0.18549803084980426,0.5080085593267293,-0.14561367881654244,0.06344332967987625,0.01673320824641983,0.3929186331368455,-0.017381211810520887,0.20455652459045814,-0.20931920209874533
Thal_AV_R,0.6159074336223102,0.4510399326120274,0.28506667896527493,-0.2886829890605587,0.40807958613711587,0.7879711397070327,-0.11577180607261758,0.1960039729761175,0.21542553588102317,-0.4662692641733952,0.4722535927202358,0.05061869906047437,-0.3161317798808741,0.4060366497584259,-0.5952519121474082,-0.5597285232589415,0.04069459649754916,0.503910188348545,0.4708613861186434,0.6264526603535979,0.12168547940556942,-0.11853148009307757,-0.6316098266465353,0.5141165357580492,0.2935244570894579,0.5853800088250088,-0.28295584487056336,0.7370037145749172,-0.42642675121656837,0.6436920186536217,-0.015561179900607356,-0.40846246173915846,0.7014615142864926,-0.10469126802359749,0.24816266349349836,0.21984920418566375,0.20897979594176705,-0.44975793042681445,-0.33797655965846723,0.20999542535868496,-0.5423332279705799,0.2267592027930354,0.0706613400897775,-0.16727599361081275,0.09250643892450128,-0.4271076236472273,0.495281025487358,-0.6103750710247591,0.45658165138571666,0.19821120282652502,0.53799953302288,-0.16561258989879193,-0.5504359727222047,-0.5572421105231403,0.23759169546114345,0.030850357249575775,0.025858949744641452,0.5827861374962691,0.5688597006422343,0.4281835533400991,0.41988011217258764,0.46727975310264,-0.15714409482011255,0.10741544892992254,-0.354165582429382,0.13549681827973442,-0.3138975340170237,0.39168695584426344,0.12652204510010145,0.6089885508866116,0.39365282776126914,1.0,-0.41613693217642383,-0.27615536759560805,-0.41103471921753526,0.19471383752926233,-0.12014152603921624,-0.2869589572453095,0.26979722693505265,0.23970110578307893,0.15781065247812853,-0.36249587976948267,0.6339173478240883,-0.3927216982781242,0.45698190632213936,0.5556362565906924,-0.2981958537191641,-0.25681753319029854,0.1095455761206174,-0.2987198132602697,0.5174356997703954,-0.17844248508785038,-0.40201862936172245,-0.12838883810780566,-0.3672237752681636,-0.44741142975084686,0.5176970466322275,0.14117007584405733,0.726591166107576,0.37229852831363036,-0.44745103043309337,-0.415659431218583,-0.20849803324429364,0.5824462563207172,0.4443981648680653,0.5609116825949516,-0.272955752821367,0.3296572071528469,-0.2193324187286542,0.7544030388125416,0.1322203720650536,-0.33098072265024997,-0.49010383891488113,0.60230016189616,-0.3051210776512549,-0.534769410890187,-0.29194859635084347,0.41078960521758534,-0.16860558508708526,0.18951649772392173,-0.13356270099262402,-0.052344906261599905,0.71671214434459,-0.5346815088343294,0.5210169990783479,-0.25306253457783867,-0.05805947388336991,0.3853709538285888,0.46640349419475335,-0.3877851487857641
