,Temporal_Sup_L,OFCant_L,Precentral_L,Amygdala_L,Occipital_Sup_L,Occipital_Sup_R,Vermis_7,Frontal_Mid_2_R,Cuneus_L,Cerebellum_3_L,Thal_MDl_L,Angular_R,Temporal_Pole_Mid_L,N_Acc_R,Olfactory_L,Frontal_Sup_Medial_L,Cerebellum_4_5_L,Cerebellum_7b_L,Cerebellum_9_L,Thal_MDl_R,Thal_VL_R,Frontal_Inf_Orb_2_L,Thal_LP_R,Cerebellum_10_R,Thal_PuM_R,Cingulate_Mid_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Putamen_L,Supp_Motor_Area_L,SupraMarginal_R,SN_pc_R,Thal_VA_R,Cerebellum_4_5_R,Cerebellum_6_L,Thal_PuL_R,VTA_R,Temporal_Pole_Mid_R,OFCmed_R,Paracentral_Lobule_L,Thal_LP_L,Thal_MGN_R,Thal_LGN_R,VTA_L,Cerebellum_3_R,ParaHippocampal_R,Pallidum_R,Temporal_Mid_R,Frontal_Inf_Tri_L,Fusiform_R,Thal_PuL_L,Vermis_3,N_Acc_L,Precuneus_L,Heschl_L,Red_N_R,Precentral_R,Thal_VPL_L,ParaHippocampal_L,Angular_L,Thal_AV_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_R,Thal_VA_L,Cerebellum_8_R,Hippocampus_R,OFCpost_L,Cuneus_R,Frontal_Mid_2_L,Temporal_Mid_L,Occipital_Inf_R,Postcentral_R,Rolandic_Oper_L,Fusiform_L,Thal_PuA_R,Cerebellum_Crus1_R,Pallidum_L,Vermis_10,Thal_MDm_R,Rectus_R,Postcentral_L,Frontal_Inf_Orb_2_R,Thal_AV_R,Thal_VPL_R,SN_pr_L,Cerebellum_10_L,Temporal_Pole_Sup_L,Temporal_Inf_L,Rectus_L,Occipital_Mid_R,LC_L,Insula_L,Parietal_Inf_R,Occipital_Inf_L,Paracentral_Lobule_R,Supp_Motor_Area_R,Thal_VL_L,Cerebellum_6_R,Cerebellum_7b_R,Thal_PuM_L,Frontal_Med_Orb_R,Cerebellum_8_L,Amygdala_R,Cingulate_Mid_R,Calcarine_R,Caudate_R,Occipital_Mid_L,Frontal_Inf_Oper_R,Hippocampus_L,SN_pr_R,Parietal_Sup_L,Thal_PuI_R,Thal_LGN_L,Caudate_L,SN_pc_L,ACC_sup_R,Temporal_Pole_Sup_R,Frontal_Inf_Oper_L,Temporal_Inf_R,Rolandic_Oper_R
Cuneus_R,-0.19291807118864207,0.046836959701807894,0.07875238293314273,-0.69373353368844,0.8567303970673014,0.9447741356758536,-0.5559454854287698,-0.18934149861796185,0.8337824417502211,0.6879754170637636,0.4436376189747804,0.8357116743604468,-0.10559493805718279,-0.5675244495186721,-0.6871517695183015,-0.37135124963605076,0.7951294401889173,0.7599857401122424,-0.02119779805620632,-0.12921629086381778,0.4238177208713178,0.1706823685582334,0.10592790895067002,-0.14818761379618695,-0.1762811853509691,-0.23232109218046249,0.10031006915876767,-0.485446140772895,-0.6083657200351635,-0.16072702370702963,0.5265316654668317,0.7482710104532547,-0.07209274946677674,0.6830348806904544,0.7465419736724251,-0.6321220817807739,-0.30464824896878695,0.37482637559159343,-0.3060776337490856,-0.04403491009931962,0.25773416844379404,-0.35127727652917706,-0.3659695684807146,0.22598617887884165,0.46614544993614004,-0.5526271302507244,-0.23208017139025938,0.7007323518983808,-0.0718409930232444,0.5907158752488308,-0.6182233837580489,0.8539596904850452,-0.6008905272350435,0.13101349761495917,-0.3595724468312857,0.021923995525612375,-0.047064117922216236,-0.2085732578476579,-0.5576143233054724,0.5703172572432266,0.13225356112714856,0.8081971956553926,0.4505536453193411,-0.24268631889763448,0.11447993673830333,-0.49266113079590984,-0.47538426401578815,1.0,-0.44243543506429767,0.563346917990445,-0.08850521843055553,-0.11575547893805789,-0.4132227776548271,0.16329982459608938,0.31946552335056455,0.8070902330906577,0.20669646742620687,-0.4644315566767105,0.18419761849603544,-0.6561367671953214,0.2653585330018111,0.6428628525157054,0.07490003806441703,-0.006209340288290665,0.3366143315254944,-0.25752171358094783,0.7104622235166751,0.27568262925146736,-0.6402546577780953,0.28561590624734406,-0.45762251603300924,-0.32972843041559824,0.2961989779298217,0.14844423360271064,-0.12471412460170136,-0.24955899387057862,-0.14754260545983705,0.7609985467665836,0.7738378771234675,-0.24095979049563165,-0.37202339835434095,-0.05202074024446411,-0.4906584147100585,-0.212375301609512,0.7285371301869035,-0.4230466035120495,0.1362066336338993,-0.03810625981930304,-0.3788851567473541,0.04812279609167552,0.14847260689540265,0.29632215663675576,-0.16159040317987686,-0.5100634786236915,-0.08031291965405558,-0.6021641289940285,-0.2753776921847263,-0.20230000317660993,0.5366307204856183,-0.30671611698494716
Frontal_Mid_2_L,0.7317815752800375,0.10399486371650543,0.6105243774201013,0.8603217394827376,-0.3308044083530125,-0.5788551802513755,0.6677105176033696,0.9067178177492048,-0.5313057519227473,-0.27880407955115544,0.013730112377961812,-0.33746375577204907,0.406576337414491,0.7252151980753982,0.8531767606631752,0.9729393315758167,-0.4187049054416755,-0.6067661263912312,0.1856782940913502,0.6586000405115996,0.20592083441460574,0.40153275298120455,0.29505988185489573,0.3120538431088014,0.7585160663798158,0.8326965295342427,-0.049489461353696654,0.9049710976297762,0.9206088816497524,0.8597446364930603,0.2843287272559062,-0.4017046488222191,0.6833210707541045,-0.5315172868999283,-0.4833933535664038,0.7885932373390383,0.5140988792737151,-0.20112302197585216,0.2651919902394214,0.7998997258716466,-0.1323928619899253,0.627141087416414,0.7358687121018246,0.045005720925905,-0.0959206669603284,0.8716609139810815,0.7514149027459043,-0.5232019325533933,0.8057789120411396,-0.38780060306922315,0.7733272758516629,-0.48420376869931586,0.8788913473638724,0.6902050950997829,0.8727579011259354,0.6056362748441566,0.8267182479304909,0.5972049120926628,0.8526860514681878,-0.07269944533215479,0.45814641423947466,-0.5534847236509498,0.1670514562680206,0.7757241293621739,0.3144674479916301,0.9154945113701014,0.641331151796008,-0.44243543506429767,1.0,-0.32759668417313575,0.23218305189426255,0.7863623298823098,0.8718628754712948,0.25282737350459056,0.16505439552359766,-0.5087582408769457,0.4121239123367365,0.5662168887008698,0.5616421573061772,0.7874670773907329,0.5681427672672319,-0.31317909496337487,0.37662703739229836,0.6638659950500325,0.12240992625823995,0.23617587521504874,-0.5418551486966093,0.04175371897886312,0.8639887755522233,-0.2389044240982442,0.36979104012551406,0.8988777956783747,0.2951123404712322,-0.05075387929644198,0.7719448559520734,0.8844908491502219,0.6812502826959573,-0.5464252133553907,-0.5970934889159566,0.7360930476245561,0.511189644598354,0.19155671109825587,0.8603060082807668,0.8428543336109928,-0.3711705351365619,0.8542663539302972,-0.1537652279910732,0.6253898086631366,0.8946282156316417,0.3758465321735193,0.4522043248995406,0.4326338116452374,0.6407329565755159,0.8891887474504115,0.46389014322493194,0.8768757442148137,0.5980410788801601,0.858020197090562,-0.14173554214245712,0.7044380627918196
Temporal_Mid_L,0.2513416541570575,-0.046937030522230624,0.05314079215065655,-0.3747481117787766,0.2714643065723045,0.6103265482691856,-0.6949133680916398,-0.06496229625387803,0.7976452062624165,0.6674380580428262,0.48797924837821166,0.2409682078801278,-0.09471589646001373,-0.27252977298440073,-0.4277310428657297,-0.2735462199097584,0.8334214007998143,0.4718348840266507,-0.4089181954934989,0.023175270645673283,0.44903954182276073,-0.13101971793725722,-0.07134641700062633,-0.2466683158065745,-0.05023395363166591,-0.050611096504604394,-0.16524757240926172,-0.48267738848925795,-0.31563642941573855,0.031048420006509474,0.11600502926004058,0.5732063950935723,-0.08749938252610745,0.8374815381984696,0.799240261662698,-0.35574461758801856,-0.23902590705876733,0.21330654781398567,-0.4191918089233762,-0.1445168029708164,0.5562496071569344,0.031343836578750076,-0.16401197029382278,0.2585996169461902,0.7308435833932532,-0.2947468327691993,0.018948556506530344,0.6093393075281901,0.022593595564377695,0.7646917176239499,-0.36521098270587404,0.702121520008085,-0.3133881451628932,-0.17334178641022438,-0.2842815720316412,0.1680000594993098,-0.01660230853428367,0.2606002150653431,-0.17414554001922528,-0.02269002862000658,0.020186687873570846,0.5880576740711131,0.5303414669608978,-0.0033642134411556,0.2631679659241503,-0.3226751697435633,-0.31178566265264585,0.563346917990445,-0.32759668417313575,1.0,-0.21835739099532508,-0.3144285533983504,-0.07023805588844279,0.6597079780636698,0.31679767363911515,0.5762570732654945,0.23091674183097338,-0.5464802785975132,0.2514502825615455,-0.36387786157675495,-0.06209048529964243,0.20610499421963321,-0.08972660652656701,0.05954223194823493,0.4696734120643293,-0.6372231824944772,0.4278888477713169,0.504038631190332,-0.3704129965481664,0.43486880673288547,0.27185053173233714,-0.11263940723692459,0.041604629944732546,0.023004646689812218,-0.21201378126114956,-0.08036411480056084,0.20300339027158082,0.7302507769146072,0.5923726677190831,0.07615422606381202,-0.3512071792655428,0.05304876794079824,-0.22163887613662264,-0.020284553284143553,0.7966230433408116,-0.1506132100986824,0.17187893297907594,0.09617580935604075,-0.08208508716531053,0.11765695005851516,-0.31943390733136506,0.09149899400263795,-0.25652869160361946,-0.16610751393961873,0.09489087873281171,-0.35165384663728444,-0.029788084846027747,0.04754218486309371,0.23325690739988328,-0.05677689370742984
Occipital_Inf_R,0.18666182481253407,0.038563904755441254,0.08063679587943161,0.2114281084135509,0.0129536079737666,-0.1750791663807604,0.34816364066934874,0.11549090531460098,-0.289780159282068,-0.27125197868024636,-0.21781726618282157,0.06985538165638418,0.08251787456293418,0.16496520071110268,0.16386408062288488,0.20152879330583223,-0.2398165910456284,-0.19883188974045174,0.3109331385264828,0.19407285905781535,-0.05316516187142754,0.28975206155810485,0.30070929207477504,0.10857175121049975,0.025251891126384058,0.12165833736992815,-0.013095493359082392,0.24227455277913695,0.22478977820671064,0.12429348546621313,0.21053819904518375,-0.09906167125402979,0.18671938639398136,-0.3106320280317581,-0.2606156193366983,0.11815569748420067,0.1966463661273879,0.048814095169578395,0.02953668796751245,0.25224071978034407,-0.21814613276130726,-0.020493649175266315,0.1513646734234915,-0.04535778476846849,-0.24143893165598748,0.09441762955380419,0.06784245682879139,-0.2971511097772458,0.21136759729082621,-0.31799342538940284,0.08682848312916126,-0.23776244671379984,0.10745299847179465,0.29508727917099414,0.22315382244882287,0.019497874913332148,0.1617803957634532,-0.09117430964491018,0.15493609287362545,0.13273821729320923,0.158746535747113,-0.1710848052629612,-0.16783391941651887,0.1751656728166371,0.03735092592575382,0.18145215223533867,0.2439611572618762,-0.08850521843055553,0.23218305189426255,-0.21835739099532508,1.0,0.3491074456495851,0.16966085767832315,-0.06908672038890408,-0.1317905947041069,-0.2008996995951415,-0.005134996722529676,0.30001398837773974,0.0312788226077531,0.16771069153145035,0.19670012172978502,-0.09816170587470778,0.0925454014575352,0.039717613699543304,0.011653455713850994,0.18770890981148564,-0.009756532411895872,0.105787727677788,0.17160538869224562,-0.1790932234120645,-0.1482009016580834,0.2259812700277668,0.18312791284952962,0.0455244845684742,0.26645548633245597,0.1110763503663238,-0.029065412657952563,-0.2444567612155503,-0.23905713498682382,-0.0034471672917981365,0.06908972354287558,0.0033377369250676783,0.1224718213270586,0.10526954438022365,-0.3161908364753712,0.03338327038664887,-0.35842314895071,-0.08778520305952243,0.15437058098290649,-0.017235446483565894,0.29187028349337313,0.16210341881007087,0.13995019032478803,0.10690508161371623,0.193530624519397,0.1345533646824501,0.15228807226118676,0.1431188754009092,-0.09006912399983179,-0.09590444389539814
Postcentral_R,0.6199547337729876,0.12335260577076562,0.4683956099298649,0.6803005090556664,0.06437672067914504,-0.27249105971890253,0.6330712080969294,0.7102743402564713,-0.4035363005360265,-0.21677769538237912,0.006961176639151087,0.1438347546772371,0.3589046758965115,0.5080929833144052,0.612865302609639,0.7969049005514123,-0.3174114996447673,-0.4439151489456847,0.2220111417375004,0.5800380636287286,0.2186177083867682,0.4405894556564945,0.5678769654233157,0.2664450379481771,0.6084308831632749,0.7307225477410436,-0.11672832615736581,0.7090667470404295,0.6973201042194219,0.7531547117318071,0.6823314210422677,-0.2180485661706183,0.6151748543022424,-0.4928997097168186,-0.3821915564138024,0.46477843687270837,0.41848011398968865,-0.09910262105856742,0.241192441838337,0.8832124136061581,-0.13532147542923983,0.36918970288275305,0.5771205966535735,0.18001380721822496,-0.1907269349041178,0.6072066968169216,0.5331228756656029,-0.4872498861755931,0.6579116812070694,-0.39316440327357366,0.5386370237100985,-0.3643748281829599,0.5922835726598527,0.8945889489017281,0.7227249668080232,0.5883665483643421,0.7985906807826891,0.32933322837918083,0.6829837107456572,0.3651584736018945,0.513926395182989,-0.412745699302751,0.11360884747151935,0.6528091180305933,0.3242053714814503,0.7675019116929286,0.6022929976414473,-0.11575547893805789,0.7863623298823098,-0.3144285533983504,0.3491074456495851,1.0,0.5856076737096181,0.24699031303961166,0.12112184225433961,-0.3801577252305476,0.40637873632760557,0.5476216815839299,0.48275355764915395,0.555386777672401,0.7463982728051874,-0.23214303420833904,0.43443491552182095,0.6489912182066477,0.2187346341691903,0.36962276985637615,-0.3223030914159674,0.10742302519060128,0.6528027847111341,-0.28937560969495146,0.033286401022686304,0.7408619858440749,0.7094032722694533,-0.07515638837395215,0.8120363727914643,0.7162826544305142,0.5128411786242726,-0.4974805189043692,-0.4878938873255172,0.5139012396450477,0.3680006608343104,0.28735213802106235,0.6525205633919005,0.7026327899922367,-0.3449841654497986,0.6088562108970117,-0.014764365104338957,0.3858615392522827,0.7027859991774027,0.3631098889604462,0.7934750001578839,0.47644674230742684,0.6780147727855215,0.6593009489456699,0.5312656426953936,0.6278365069553115,0.48051135726402927,0.651480657142803,-0.11644203563483507,0.43681272336759575
Rolandic_Oper_L,0.8245930875756101,-0.11968225211519465,0.6323102698682618,0.7624621393688098,-0.39165529782807423,-0.5189621017562307,0.44303188959118944,0.8239231854341759,-0.35223829392557254,-0.16071337061151178,0.1152968628997439,-0.4333893232633344,0.29684230272658635,0.6968810270370145,0.728140808126866,0.8456045600932122,-0.2337698170263953,-0.5119084758505602,0.06357567736611103,0.6991442548630447,0.29057257316830687,0.30590796441679835,0.1121525214768675,0.2925834319859482,0.7477693740194974,0.7675278156503346,-0.06568271721611413,0.748187571090081,0.8584490099852148,0.8257942999052454,0.16662953977885298,-0.25465012152884686,0.5727814768000777,-0.32874622760758015,-0.3539567357507943,0.7496111583426419,0.49669478737912964,-0.23849740084352256,0.10199220498604489,0.6778822687431265,0.08765872912564357,0.6140670970328224,0.7095575254288768,-0.04750751754419705,0.0631102464933856,0.8261304144506464,0.7371171259673647,-0.3802931213618472,0.7961432263282439,-0.21114520687127378,0.6638875986395325,-0.35335681953716147,0.805221538575209,0.5120933627311463,0.7842701453115429,0.5407210651813564,0.7677669369064711,0.7254381749169695,0.8048232648313544,-0.27358472843809667,0.3365549223226648,-0.4224725595653135,0.20634250736221113,0.7248730517152677,0.3067841114348185,0.7980320828980176,0.5921880480798717,-0.4132227776548271,0.8718628754712948,-0.07023805588844279,0.16966085767832315,0.5856076737096181,1.0,0.3905287696315464,0.2617551315696421,-0.4487278015670644,0.39100864395383406,0.46877161323544964,0.5865637731469504,0.7268550040719661,0.43959680705437565,-0.43884723417480537,0.23794319036787515,0.6295882656978545,0.18833837823255153,-0.06676749526450178,-0.48225390412322217,0.12990461006922652,0.7842798651274433,-0.1248295951919146,0.549907488172681,0.819271272972201,0.150796399041198,-0.08064143905191974,0.6854386992042343,0.8263912589505636,0.7772665058082413,-0.37590520549493633,-0.4660235841981242,0.7912564237149234,0.48997280634858903,0.1483153478548123,0.7638362722077469,0.8010479505084338,-0.21067102322052714,0.7848405364509653,-0.2271924955293926,0.6068549768602559,0.8249846404407734,0.34163516324564563,0.21083475291033382,0.3885109326618249,0.39579311010754775,0.8792897368016854,0.4110530071355332,0.8001563850750236,0.6123276109886228,0.8777875855622275,-0.08800637869941612,0.6656764231663114
Fusiform_L,0.6806469372718406,-0.0577932865805954,0.14518771246090223,0.2765079911807813,0.015454898144476054,0.1644123998202681,-0.2372181393852276,0.4082523480331301,0.32163613145108755,0.41230140636041435,0.3463992653283253,0.005625962281200071,0.21504121792128056,0.230257807578809,0.18255355526719103,0.26083965189582803,0.4758332784083913,-0.12182145441698386,-0.49115290909924797,0.3300051456493849,0.4927942764292897,-0.10051354684352268,0.1539828429693474,-0.2043583745371388,0.3768915422335792,0.4615177353441034,-0.5063698622246804,0.029740361883848727,0.293674472719321,0.5066635387864594,0.28760488919385857,0.27845688278369285,0.2845517880671771,0.4662352565859034,0.4397652680321523,0.12736315998523892,0.1822961081688291,0.10596441624960395,-0.17625134643457518,0.288943071093871,0.40751085911826906,0.3296358956914808,0.28045157366675744,0.41700486772890594,0.5476375042751825,0.3273795219417423,0.48208570028913694,0.11203416698537842,0.3432257946185433,0.5060731111500527,0.23795993388986514,0.24928333913230724,0.2599284082189794,0.22029968335164737,0.2497755178517047,0.5011429657379314,0.41751155299795156,0.5881278566917045,0.5105171341284781,-0.044102736962784064,0.1967623432904772,0.068630192791789,0.5864012847713006,0.49349739531593867,0.4549086782238571,0.3176610083144736,0.1978421206139592,0.16329982459608938,0.25282737350459056,0.6597079780636698,-0.06908672038890408,0.24699031303961166,0.3905287696315464,1.0,0.340369105769035,0.11101937456314881,0.514985614366446,-0.17206924750189176,0.4941536027184694,0.18167570973477157,0.16821254894767415,-0.13002004359204525,0.1294742004376905,0.4273594831082409,0.5776977255669737,-0.4057025601267771,-0.041803550173127126,0.5448668723717766,0.2082933352162593,0.233416477953702,0.6013728027554984,0.3737545129809206,0.402332293830579,-0.1580108163443953,0.21642183505854368,0.3766681510327743,0.5759968173101917,0.27098161979905155,0.06149224569433285,0.49626052104997376,-0.06217370830975049,0.30217071958225233,0.41577100442159004,0.4702360433009308,0.4472812738726307,0.41216017753850104,0.28815870801266746,0.364690575383461,0.5174138870358267,0.426601140048189,0.054979781113853834,0.18219251988921836,0.23523293453891217,0.44628611678697644,0.47038615085442115,0.28042920832086665,0.41151482987082333,0.42747984593617544,0.00986320519606401,0.4059848574668577
Thal_PuA_R,0.2096138169825554,-0.1602888591224122,0.4032201297943457,-0.0009322757773511527,0.22545224534348107,0.27587311317362395,-0.1778120145350961,0.3801265546054936,0.3740463903189079,0.44384158501145526,0.7505246965975173,0.1097439902627487,0.30516600035717073,-0.2033424297175806,-0.04386039917676743,0.24053421031212677,0.40493070040434365,0.21766953609057174,-0.015642249674119674,0.474000808543435,0.7107459193526865,0.11143561566254565,-0.20443421796972294,0.11822966577368017,0.4945976737155631,0.281387570833991,0.032524742790270234,0.22300960223107608,0.09319522356284815,0.32374002707001837,0.2804428904086348,0.41804096050406125,0.1457314382535353,0.33246849288160935,0.3062237591864171,0.10384444748816649,0.16952724526908433,0.29419898471965344,0.01242606896293473,0.2607057435951312,0.3137931908871706,0.14481015941195416,0.0714271066311626,0.08947232089824475,0.44434031029418464,0.1976250052518483,0.4513650010269836,0.3024961012860909,0.4511475070651331,0.36711301106484195,0.11383424545816989,0.4184354051317897,0.04083087840371909,0.17689540602907838,0.21451163030012294,0.29396623896503216,0.4032680414398674,0.3136433672720002,0.0688983654763448,0.0640877172753783,-0.01457157801187654,0.3832233979561453,0.5489410623695277,0.06735806697384228,0.3391633708559735,0.12612276754329857,-0.11337800431615004,0.31946552335056455,0.16505439552359766,0.31679767363911515,-0.1317905947041069,0.12112184225433961,0.2617551315696421,0.340369105769035,1.0,0.38462605335645395,0.4302249542937652,-0.14080632048890654,0.7043577818345402,0.04947631460831412,0.31757132477864314,0.21736816367727926,0.10333582062487949,0.42697163383291337,0.34050863149845273,-0.1870161672853201,0.060853774250416125,0.1137361928287106,0.08465358818146718,0.028996536270946532,0.08126893986265135,0.1554586220537776,0.10769671515033838,0.09695888611121252,0.16606155545940077,0.3199369415044255,0.377785732035639,0.3636882803934744,0.30359303271821847,0.46109534376999445,0.16964909090184524,0.06144836621342258,0.1463354834072889,0.3707602002322159,0.3548017286542985,0.39513896989882746,-0.04201754586879834,0.39122564621836964,0.21446259748280802,0.2594963634257708,0.023180560680063418,0.35491457855451897,0.03950835515950126,0.27292672390885603,0.1312063055980729,0.1046842134876519,0.23748783510217014,0.39143243103973674,0.4682499555958722,0.2753698927282982
Cerebellum_Crus1_R,-0.3307946005165005,0.07724144461100109,0.0205975120908255,-0.7369827959826267,0.5771518579589695,0.8408435240500827,-0.6398203177145182,-0.20341121223955214,0.8179122987643411,0.7757129684266293,0.47849842349841715,0.6004139594215829,-0.12636487781529265,-0.6484627381060308,-0.6787686297216408,-0.4362006084385902,0.7982868001443629,0.7063550457211512,-0.095067153986294,-0.18084561466875948,0.41563862581770855,-0.0157299062965635,-0.17300725016061058,-0.23762272817676824,-0.15508188742844056,-0.3194891887026888,0.13013166662206105,-0.5084741640220487,-0.669549746505661,-0.22153961353385174,0.2507242344725358,0.7441076701815639,-0.12118714511795885,0.7845935107153762,0.7857057922905487,-0.596558599964568,-0.2711982767015843,0.36302459390530656,-0.2287827310614022,-0.242487151604545,0.24633876464218654,-0.2554278056667764,-0.36953301247679865,0.22531650335719006,0.6094748242799938,-0.5213264175510242,-0.20542585086508003,0.8361127895839278,-0.16899579031503073,0.7352615284283707,-0.5898787852853185,0.8929500605114167,-0.5774303584399149,-0.15881288642762142,-0.3593072953333193,-0.020345683424624644,-0.15553902249007226,-0.19114213366678204,-0.6058798459657463,0.29224154732066676,0.010130948703120701,0.8944231814822485,0.5086589822868502,-0.3400577331749978,0.18261075295090248,-0.5429724818888195,-0.6157924713934178,0.8070902330906577,-0.5087582408769457,0.5762570732654945,-0.2008996995951415,-0.3801577252305476,-0.4487278015670644,0.11101937456314881,0.38462605335645395,1.0,0.19109064335511958,-0.6057548909488464,0.15628377221561943,-0.6832173410635084,0.018398277059633154,0.6567325427659662,0.10313853045518612,-0.11282502368825004,0.23906977328103274,-0.3216554041502225,0.6054247835659203,0.1450001612006765,-0.6738054909089434,0.2927279380567076,-0.2765707984837017,-0.40006652845077295,0.018350443823169176,0.07685699418686111,-0.3962796851333158,-0.27747375125497187,-0.2597940012805891,0.8769053103878234,0.9110610214794111,-0.2530087614181894,-0.4218811550074801,-0.18533180372153626,-0.4478719837917572,-0.24776044073221862,0.7268090019173327,-0.3568328511200688,0.08371344485167746,0.0643099587049216,-0.3998134354305817,0.04635129235008021,-0.21028012686902747,0.25895115276093356,-0.21260651205204636,-0.5265751310239297,-0.2291240716663065,-0.5850068066734179,-0.3703327617878232,-0.2803638993843363,0.6426145687694783,-0.19904691482190937
Pallidum_L,0.4235868028644948,0.11216755483061736,0.44713777486046247,0.20383010159661333,0.1680354779140351,0.16732878657081313,0.052440682255153845,0.556694861217772,0.17516649356808067,0.4070710871779503,0.2690751012464697,0.23415794380411445,0.5007111710117933,0.18240439301610473,0.22655162417024854,0.43240474129825424,0.32774419255550535,-0.04971020980908324,0.010441936316898501,0.39189675378736555,0.5092718318765578,0.11246384379058487,0.21802215127466437,0.06389402706535352,0.5139680517515118,0.5334556364917197,-0.1802867676899548,0.2901391308524965,0.3136744929134681,0.5511782982277803,0.5199505813934214,0.3027787153927151,0.616952278145992,0.20661288046432927,0.2474191107845562,0.23181615606040884,0.31705246476980753,0.07438081353022273,0.2086590057692599,0.520923295796547,0.1595428177246855,0.38929371141035507,0.48718631973691545,0.40743473525233787,0.40491694644843673,0.43949843366708874,0.650128691560903,0.16263614620626168,0.4918223066807474,0.3476175192220318,0.1722576616125513,0.22638989034903095,0.3166206527797533,0.4943195702317039,0.40209646843238644,0.6070218064988661,0.5571478739643507,0.37713285682297354,0.37176175426538394,0.25676206492957443,0.491195887538872,0.0637137254509105,0.6139491159706241,0.5911828233231374,0.36477585183661154,0.434550500536563,-0.008071106679488665,0.20669646742620687,0.4121239123367365,0.23091674183097338,-0.005134996722529676,0.40637873632760557,0.39100864395383406,0.514985614366446,0.4302249542937652,0.19109064335511958,1.0,-0.017643018422115336,0.6282591960964767,0.0645943794348735,0.524495197405485,0.11920390353866651,0.4652291036388057,0.5797484235885878,0.3181747918107926,-1.9596105165532106e-05,-0.03205748150800757,0.02065473104853037,0.16537452321007495,0.03145106999362626,0.1356884743388019,0.4259048428297171,0.5011897856051741,-0.08519734695017545,0.42824016251512687,0.4871791473009779,0.4608725192116863,0.16871102735403196,0.06295326596499647,0.40985503929246975,0.051527749205797495,0.05055664916297099,0.4260013731897757,0.612334204700412,0.24888356279901228,0.5628808399075309,0.056749599341005146,0.607513630860509,0.5050886690233556,0.605957667687509,0.34278071970703955,0.5192350872789666,0.45462858542127327,0.4365961655204184,0.2764976436074596,0.3272869839396105,0.39480279637328786,0.5254532110121325,0.351336611526543,0.5338369875419237
Vermis_10,0.27492180464348254,-0.044262993235740254,0.21142470549913042,0.5598107179077494,-0.2864592032272715,-0.6157969859283806,0.6203840984811574,0.3393315203809724,-0.6232094823525128,-0.46209592071142824,-0.24944526104029907,-0.21190532991889113,0.1445141617127061,0.447850450925972,0.509777451946923,0.5250757394013832,-0.5943011722092483,-0.3165871632591087,0.19626488232156836,0.23768507156053803,-0.16811220085779296,0.23192764725026208,0.27772965812827416,0.4548147216880254,0.32681762037175155,0.4374921317170535,0.07095333147900713,0.5380549008297559,0.6016582246928752,0.3461921460764156,0.1172515394238866,-0.4463580096910061,0.2940405744652619,-0.7678608845858161,-0.5958618637211361,0.4555077172488052,0.3257352308586011,-0.25444901010919824,0.3093958625872837,0.38615102972283744,-0.19144679279925914,0.20366843293417974,0.2981359507388224,-0.2009299539243077,-0.6197151077871567,0.4753468037456785,0.22753099278013295,-0.5996496961869765,0.3421963395656908,-0.6901063617845756,0.40403322476043896,-0.643353133367498,0.48882650361376867,0.40349014056366533,0.5601189790119891,0.24780899602183162,0.35561144602039957,0.08268353353892875,0.454588789081584,0.01613147063403929,0.2249412705409492,-0.5753760421944775,-0.40876241877681657,0.3393016351975283,0.03694590095741319,0.577321922153151,0.5781313939020113,-0.4644315566767105,0.5662168887008698,-0.5464802785975132,0.30001398837773974,0.5476216815839299,0.46877161323544964,-0.17206924750189176,-0.14080632048890654,-0.6057548909488464,-0.017643018422115336,1.0,0.025760932512817494,0.5438292504832112,0.33258664955462297,-0.5231231158803665,0.053151392659117745,0.28105074063950336,-0.20058771994283764,0.2261291804514551,-0.40653646109675873,-0.14635653919000724,0.5890749609909568,-0.2576923309718777,-0.032144668616418674,0.3965889879733508,0.10789902766565337,0.011926233772533724,0.559241391148653,0.36373617811691356,0.18644605760416516,-0.6623376582196775,-0.6008265264151341,0.21726398433381502,0.3831622090078556,0.41971270963978835,0.3902958722958723,0.3464701526448342,-0.5935450279871795,0.34735588879428897,-0.09447585866416036,-0.04324381559282239,0.3653223391807282,0.14326970347983145,0.4084144680129518,0.11031246852727439,0.32514067284074655,0.44730785544235024,0.09061760346951345,0.4438344870515859,0.3142900574515891,0.3843558227309481,-0.1294114555125486,0.09946240218426707
