,Thal_MGN_R,SN_pr_R,OFCmed_R,OFCpost_L,Thal_PuM_R,N_Acc_L,Pallidum_L,Precuneus_L,Frontal_Sup_Medial_L,Thal_PuI_L,Rectus_R,Cuneus_L,Rolandic_Oper_R,Cuneus_R,Vermis_6,Lingual_L,Thal_PuL_L,Temporal_Sup_L,Parietal_Inf_R,Lingual_R,SupraMarginal_L,Thal_PuI_R,Cerebellum_6_R,Cerebellum_10_R,Cingulate_Mid_R,Cerebellum_Crus1_R,Angular_L,Frontal_Mid_2_R,N_Acc_R,OFClat_R,Frontal_Mid_2_L,Occipital_Sup_R,Precentral_R,Supp_Motor_Area_L,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Vermis_7,Cerebellum_7b_R,Thal_PuM_L,ACC_sup_R,Cingulate_Post_L,Temporal_Sup_R,Thal_IL_L,Thal_MDm_L,Thal_PuL_R,Vermis_3,ACC_sub_L,Temporal_Pole_Sup_R,Cerebellum_Crus2_R,Thal_VA_R,Temporal_Pole_Mid_L,Fusiform_L,Thal_LP_R,Frontal_Med_Orb_L,Parietal_Sup_R,Cingulate_Post_R,Thal_PuA_R,SN_pr_L,VTA_L,Thal_LP_L,Insula_L,Cerebellum_9_R,Red_N_L,Putamen_R,Thal_LGN_R,Calcarine_L,Occipital_Mid_R,Raphe_D,SN_pc_R,Frontal_Sup_2_R,Caudate_R,SN_pc_L,Precentral_L,Paracentral_Lobule_L,Paracentral_Lobule_R,Temporal_Mid_L,Thal_MGN_L,Thal_MDl_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Cerebellum_8_R,Parietal_Sup_L,Vermis_8,Fusiform_R,Cerebellum_4_5_R,Thal_VL_R,Hippocampus_R,ACC_pre_L,Insula_R,Cerebellum_7b_L,ACC_sub_R,ACC_sup_L,Cerebellum_3_L,Precuneus_R,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Thal_PuA_L,Postcentral_R,Heschl_L,ACC_pre_R,Thal_LGN_L,Amygdala_R,Postcentral_L,Olfactory_R,VTA_R,Supp_Motor_Area_R,Pallidum_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Frontal_Inf_Oper_L,Cerebellum_9_L,OFClat_L,Cerebellum_6_L,Hippocampus_L,Calcarine_R,ParaHippocampal_L,Temporal_Inf_L,Thal_Re_L,Cerebellum_8_L,Rolandic_Oper_L,Thal_AV_L,OFCpost_R,OFCmed_L,Red_N_R,Frontal_Med_Orb_R,Angular_R,Caudate_L,Thal_VPL_L,Thal_VPL_R,Occipital_Mid_L,Occipital_Inf_L,Cerebellum_3_R,SupraMarginal_R,Thal_VL_L
SN_pc_R,0.06384997017895723,0.7118388279464314,0.4146625605128362,0.3501463432859157,0.02344749765436961,0.3106631200797465,0.37433721433786415,0.33403854065906374,0.3449079767278217,0.004601924836753279,0.16793854691506657,0.46535637663379686,0.2390001286822185,0.2580668913909404,0.28894658823401825,0.40492421107683974,0.08527044121791448,0.42852371542095935,0.0028902767099283516,0.3745264474854162,0.05125938395525651,0.1296902563763475,0.3765016303364376,0.30867068730672537,0.357865573079519,0.4132615099628469,-0.0742161661754271,0.41358850469942454,0.36008230341764863,0.36002856755601154,0.16198538142966035,0.012525013359716933,0.34627529773958154,0.36069924738008646,0.14056816087971422,0.2953860178621368,0.4270572780691612,0.28976037107372704,0.1886876565227269,0.25443711374143296,0.3608891323693352,0.3945838545842557,0.202691292215873,0.2051982623113194,0.18702322675538866,0.28060691062478216,0.32970248908915173,0.3305628803031704,0.35081860566600387,0.25618880771686425,0.5351707078223645,0.5251778872251591,0.16324611320589466,0.3853636967567622,0.0270734843047605,0.3479719786715903,0.06246320679851118,0.2778637984992954,0.1131173517620123,0.3033608914517107,0.30127732958803205,0.3525048603221609,0.32818834786078765,0.04266888837136076,0.38996652799620973,0.3382535577423576,0.3461787314903701,-0.12710758639502534,1.0,0.4226086194407023,0.3600664572732434,0.5170960562534876,0.20277713154274363,-0.029563517438234634,-0.11658280293392621,0.49717241219669034,0.39591477534231023,0.15486675814673076,0.497705058358981,0.3278264396194686,0.12654416085383982,0.29854637089171143,0.010787781830539923,0.09498495526994626,0.42745634742249783,0.3572927555788306,0.12446736086887114,0.23889272070007556,0.3844031959043262,0.40515167445481276,0.45730449977240745,0.2713390045576936,0.38551257880410034,0.278945616671056,0.407281942381767,0.4171734808453771,0.3528097451411303,0.1094498488008696,0.28393321771839863,0.35475477687221807,0.40021508429147307,0.327128296895937,0.07641649589462934,0.13713019285215322,0.3903762786552796,0.2806611731646272,0.4218667312050518,0.05668543890661067,0.3632565599679899,0.543145397940095,0.35054179259794316,0.32312373100563163,0.37133952890232164,0.3641519803270114,0.441389848563553,0.3761711151014838,0.3006776916772538,0.5135068962009288,0.2579671815179693,0.3510266216345406,0.29644575546880836,0.07603358756717456,0.35582763897391645,0.2706653612305864,0.39711841578363755,0.2449782118236052,-0.07959855033568299,0.4242051218452526,0.30781756534924093,0.06932219816459716,0.4232585222438769,0.5578575690254821,0.29842725849069957,0.31251677918447146,0.23306611302192656
Frontal_Sup_2_R,0.009490858206208366,0.3871061984368446,0.5232001312603016,0.39795694345147087,0.415759200652915,0.343351994766693,0.35123419685115015,0.6691069319120895,0.8846866267033892,0.13958171433040342,0.3859061345824776,0.46983591269892855,0.5225698512201989,0.2640322923771728,0.3662427696594022,0.5460951875653484,0.14672439612445576,0.5867512148002749,-0.09930295291558543,0.5379764782057351,0.10893211284595364,0.28852430928138184,0.5635223179509721,0.3406712050546596,0.6978897482429556,0.6098420556214775,-0.3005909796276622,0.8300161163564417,0.5454098609903105,0.5422222501044056,0.6087421309715424,-0.07564198903587879,0.5398344548037061,0.7495209428687901,-0.0025425156942919863,0.5242426267607481,0.2448056580767582,0.5258465752984701,0.5036300891777081,0.4926664008773912,0.7242293436408588,0.6037981939373624,-0.16168692580291374,0.40420803206354894,0.43652164352051726,0.6866001218111922,0.4087867514845246,0.5568890816553752,0.506605141431144,0.25550764464047304,0.6416581646663406,0.6683158627538613,0.2941400653311735,0.6287474746660978,0.02874736350808314,0.6866670528780352,0.09172193210638907,0.30517880595117036,-0.036613236813119295,0.5227146972523802,0.5508873322554924,0.5617250214392379,-0.06722151564240307,0.15666050216182634,0.05680832813839108,0.6134720056582864,0.033076414252803936,0.2754270606525593,0.4226086194407023,1.0,0.43958928541849235,0.42269833812027185,0.432330893319242,-0.19730177800591922,-0.04780773798138911,0.6377410118630018,0.12840397396260755,0.11602084531570583,0.5888784629198481,0.8229761489657322,0.39042400938247485,0.6237462368303026,0.03908983614942164,0.34008152518384516,0.6120452751843344,0.6217301589725361,0.36782038757480107,0.37710916565805325,0.6034607787522469,0.6097796566660102,0.6885689874808869,0.48963203321906773,0.645229093087261,0.5109199814951716,0.6978613550586261,0.5734054780312479,0.42845387260347806,0.3652088057495394,0.4709277669202315,0.524619290935533,0.7719220110366234,0.29859235974383147,0.11761135012356039,0.30106840110978067,0.35537266018127944,0.5929973400800128,0.7483546275502516,0.053519117506578076,0.7120149782762176,0.6407549775886305,0.6177715253576905,0.5888435014556079,0.7036598334870894,0.5744309699026534,0.5729379021511277,0.5923410974886173,0.2463358075015051,0.728588181001464,-0.050493980397477156,0.6901316940706779,0.5284054345496821,-0.14811663272011674,0.398939789892092,0.510335589024541,0.36914298369996823,0.5395066755950271,-0.22112815783709494,0.25759861903938674,0.2541597153707573,0.37103969336606923,0.3796147765828964,0.43126426214417396,0.5971833878126306,0.4301034513188473,0.04497318148147459
Caudate_R,0.25573199876289404,0.3330446008090714,0.3135208516989665,0.6520622027667741,0.30054576540579575,0.24254945252932644,0.38882305848638576,0.14403511635393496,0.4513770668544475,0.2542746600686604,0.5576411364527858,0.213154077424219,0.38884713224023815,0.11674938605573507,0.25332690952592973,0.33735174778531674,0.26779897342083764,0.4659632725741797,-0.10951159468544178,0.2731019399773342,0.2550919893553724,0.23545301139236346,0.44454069740106633,0.3771481615216095,0.2964863502793457,0.4217434182276373,0.12611270612481354,0.30493635934764723,0.2564921365691002,0.4338852461623244,0.32793004637847123,0.14596288345810693,0.2522349300446671,0.3784580719374255,0.25771130774754736,0.5772820282342599,0.2666910438657776,0.28864637013798516,0.34668942939753816,0.5038688111487881,0.19353426030999665,0.5183748770968969,0.5082533424841192,0.3300293329078568,0.3749762574137621,0.32899480332610836,0.46416317444746386,0.5544989483811996,0.33783410336388564,0.4518848103437483,0.5311090519166346,0.6318726256793082,0.367657844772622,0.5410517673618439,0.07551066123168926,0.2954467279212464,0.231960227340779,0.22678996844194366,-0.07933548953011807,0.2765893739163639,0.5638702785926147,0.4400164928347546,0.41978513795153116,0.5503507106455454,0.4039649857625586,0.23550174323882317,0.23360183252397632,-0.02039735674788098,0.3600664572732434,0.43958928541849235,1.0,0.4111924202103287,0.35063503453155065,0.03267723813895147,-0.1601246317074122,0.5019810437608112,0.6057151222503074,0.5503233018011058,0.6589097608498661,0.44709964108405886,0.49048147403433284,0.31196136316445205,0.21509925531023313,0.19442000038624765,0.621033308461597,0.39232016559735716,0.30019179984185584,0.6100323920005694,0.5601451458259505,0.6298501194288267,0.2330203751764809,0.7153742119977727,0.4479736001828892,0.384360646822509,0.1851395564202904,0.6246852872347555,0.4350966945982013,0.31149779224513396,0.22385908184312064,0.480813298793074,0.4884577496776512,0.29720856127404455,0.3984445354564909,0.3431807504439897,0.5144498863782008,0.09228093405094658,0.3253360426372259,0.641629487638874,0.26381477592865143,0.3111588572118398,0.44655969786244676,0.4230604088487183,0.37102878323293004,0.4851630873335378,0.7099553868643964,0.29637692095900187,0.6228052819228365,0.34045244937926816,0.5203273504147642,0.28701371995742525,0.404653183071228,0.40176802290252067,0.5164753055431339,0.2414889178947282,0.22039724209485778,0.4751265848737912,0.07831302017477915,0.5829807830410824,0.4257558723392392,0.2510768247387319,0.36056399587813426,0.24050922485902076,0.41292950886990337,0.1864670057229604,0.6816009618749866
SN_pc_L,0.358662071304472,0.7507840154379656,0.45295018316623553,0.3852071638904126,0.1966404224563487,0.6912280081013396,0.6192265734382312,0.29690671088813486,0.4364936348353623,0.18527914382757,0.4968541960761619,0.3827448164745231,0.188317311713926,0.056409014320545015,0.24697896184606014,0.3306831971342602,0.2502918472106766,0.2651144505885628,-0.0116738139310802,0.39624619742866535,-0.07638650268048384,0.3618934601940482,0.3816431853756892,0.25493874451146803,0.21450923946795833,0.2970605950905896,0.04360195364413854,0.23491190890553806,0.5992292773741937,0.3141720649467046,0.22042211966586586,0.07883909570069558,0.03054962287504423,0.24503625267575352,0.014718087835932318,0.3332311888717774,0.4409848592358025,0.4047571212196167,0.3583250466179592,0.3595967545092687,0.3460294002984038,0.19082340365165554,0.2106569199692592,0.42626438321197063,0.19587710159045402,0.4257038639224041,0.2057741307433967,0.30002654442499993,0.41492818517687075,0.416383257136503,0.5517056988269529,0.5791201855869842,0.20854150616431644,0.6850766788737201,0.10958563339456985,0.2329373570823615,0.4213218817257234,0.6149240364793311,0.15701983528097593,0.15853280913941625,0.32784736529623426,0.458224171169665,0.10641138000907173,0.48203567735701996,0.3147427951078196,0.30899207245326427,0.27262254006901393,0.06781709244244868,0.5170960562534876,0.42269833812027185,0.4111924202103287,1.0,0.1450384760179344,0.1578040140392094,-0.06271691371389242,0.45459346802363226,0.5829709347647305,0.09919717010873559,0.5659458010072178,0.31151982151294005,0.48569748048818906,0.3980548943022838,0.08640656950230875,0.34633155980057284,0.43971451541410006,0.39249687925476046,0.44490202769174525,0.5732253425549546,0.509547365787252,0.36290610757269903,0.3644497197424448,0.25624567576462975,0.3484545586721164,0.3472836819803866,0.27362332632355807,0.3794348423995132,0.45748788732163825,0.22414856561703989,-0.007741440427902889,0.23386577183802584,0.5189444025605291,0.34180959987248877,0.41454571724871636,0.04253511211056764,0.7124104571342602,0.2618223501059698,0.14883646215279675,0.3587910253074684,0.25314393202493374,0.38462025815618184,0.28313186730069295,0.4373599696948453,0.3569062702770345,0.4276250158539732,0.5885641856981767,0.2668501939213229,0.6173830538958666,0.4514750345535571,0.08545744564542225,0.421735104533245,0.15534890033571105,0.11047933298103182,0.49860744309041005,0.28879301164234467,0.47084185007706564,0.5575816390999064,-0.05645184234580902,0.4761860436531959,0.5082938064756,0.2697380574045315,0.3124134200010339,0.2778081555694529,0.40748184156100054,0.013052395599656853,0.38768943327477534
Precentral_L,0.14369741317511953,0.27306146145020116,-0.07169294274052275,0.4066797593501595,0.21204473879651958,0.15837990884846237,0.3164862615939732,0.5816001551158291,0.6288269715630205,0.24485940915233248,0.06923355542027086,0.599368748358166,0.715914232802556,-0.02698604130546175,0.4788298529250143,0.5296942369513371,0.2931410856005281,0.7911751803149188,-0.014419075456663375,0.41476638018385925,0.7019631201065177,0.01979199052379514,0.6259574258847216,0.5026623568314071,0.6935738605969386,0.6278803933572217,0.25627023445314695,0.20737115241616005,0.531449651543555,0.4207194183145669,0.8335615541210564,0.07010797906992224,0.2820125192456647,0.6514395872831801,-0.09761704200810871,0.5649762074127458,0.2952522596579757,0.5678654434354786,0.5059485389626176,0.5020165792079379,0.6398024156377029,0.5881611606794883,-0.09019605678285504,0.2537605375803027,0.5282268997101727,0.25962371696398695,0.3892389106117695,0.6506803374374222,0.6143312235491564,0.12736493284576228,0.37631434736247815,0.32726129961492106,0.3671036881085151,0.4453064372011936,0.015865157653231158,0.6678368154236893,-0.03503201109973565,0.20734196874796781,-0.13393994547674937,0.6922665454074105,0.6108200840012307,0.5860330347426366,-0.13928865284770503,0.09969684368873456,-0.2349099655916196,0.5424727469680839,-0.08369247040168672,0.19414126690524727,0.20277713154274363,0.432330893319242,0.35063503453155065,0.1450384760179344,1.0,-0.05618113478250707,-0.10950171291203518,0.6878805495646747,0.0012187795442620583,0.056971258697546885,0.5553324098376111,0.4970748293990555,0.40652356633416914,0.6652326799796675,0.35597246567350366,0.3935797172557002,0.5426573020540573,0.5457790235631343,0.26144027013749327,0.19594211846515808,0.524862456417274,0.6309011848700076,0.44829122823924256,0.3594783370539492,0.7183558105197431,0.25484623685530805,0.5942715444811064,0.6521238643271382,0.3867516476964601,0.6153057967245029,0.21304635498794414,0.5744382286768875,0.473066368874616,0.4326887089043901,-0.013807128993828535,0.8735788105800235,0.1452866945434601,0.47387307213314367,0.5502443461444929,-0.11016358625643899,0.7513530741339601,0.43358982937152973,0.8525673466246406,0.6105811891698496,0.6447409375671537,0.5347993964273584,0.4441097231912691,0.578054206748806,0.25024759283371334,0.27310171682187123,-0.025979837299286403,0.5595998637558119,0.6850739721672231,-0.1933222815426696,0.31866740070100413,0.03488364109373707,0.10123491988435818,0.4163270918187105,0.08641612762446989,0.17776788244921327,0.05636089372262866,0.18654467551149825,0.26227893267526,0.028399158350238127,0.27091515008147465,0.13891447821032654,-0.019139380288981492
Paracentral_Lobule_L,0.15828104983020452,-0.02267932128662864,-0.039949219447755355,-0.08443775125186836,-0.13579907928313106,0.13086306466692432,0.1622081241007892,-0.12042115969074786,-0.15099614727660626,0.019648200907969253,0.02450071842108053,-0.0003430455350116232,-0.13195570818657076,0.04157649951907128,-0.10379509738679299,-0.14060076746426114,-0.030683804870874333,-0.10225280171445233,0.05144040020930342,-0.09976383228584366,0.06996530444738867,0.06075417549298711,-0.09753333052811795,-0.10563846439534326,-0.16850194993441875,-0.17028650988533803,0.2048906856029269,-0.21351465765480715,-0.0955795943969087,-0.11408525861489945,-0.09127186603655918,0.1694165593557269,-0.22576396039377636,-0.11782989069579204,0.20450841087806673,-0.028013035277506985,-0.03257130558084295,-0.08748480487073866,-0.18837022411557416,-0.11511101830264757,-0.16435351692225045,-0.19961493800704966,0.21534677354698176,0.0031039389499016076,-0.144157576562677,-0.05779775630170476,-0.11628929087261464,-0.08604305239834083,-0.10608780772403613,0.06769277567267651,-0.052816098594386504,0.06136650978465556,-0.055719178609283875,0.04707521911074305,0.26774829594365723,-0.180730661931703,0.1566166452096406,-0.05309254260821883,-0.08572676534548508,-0.09517964617143332,-0.12347472309056849,-0.07631190442223898,0.04703003742660545,0.18891771802917434,0.1704557351836375,-0.10123993218908355,0.17852050018076662,-0.08449997755676568,-0.029563517438234634,-0.19730177800591922,0.03267723813895147,0.1578040140392094,-0.05618113478250707,1.0,-0.11299032101508821,0.007632650604922586,0.27042648080904497,0.06878441108851548,-0.046403808222085036,-0.17828475431095342,0.10705245290640891,-0.13634287146649246,0.0037380382920428803,-0.05754352370114914,-0.05617447007032174,-0.1546539192774319,-0.022672007410025456,0.042445988265436246,-0.06132408544788008,-0.14294100335147183,-0.14508022890892616,-0.11611881128723309,-0.21135065798680155,-0.09336568669473051,-0.11890392604349828,-0.11006070705693259,-0.11846894830044095,-0.11755054378104342,-0.17249795235433615,-0.17601584860688713,-0.12476312739165175,-0.12399268882419721,0.08940290853736876,-0.023475662943191367,0.10191207174597665,-0.12215634107766193,-0.22835163428205746,0.1925948810730702,-0.1608044852792526,-0.10782587049290313,-0.12294292820400854,-0.09862929926129761,-0.17918422591826352,-0.08838567139861467,-0.06397404076577662,-0.09017413172375895,0.16537834514095662,-0.13707021375261927,0.07958276873145942,-0.11013465953973796,-0.18110586419183403,0.18981724203359157,0.034053511994093996,-0.24013312879989607,-0.14715194738287338,-0.0005594163458119794,0.20032541564382567,0.11733513699407591,0.16923036461805646,-0.0232883517094427,0.1610412549033757,0.031264956514173714,-0.06960288281111296,-0.12415378839206555,0.24147857719305046
Paracentral_Lobule_R,-0.07972890795157855,-0.054600394380018076,-0.025443128998220554,-0.1277175846233357,0.08777067882871768,-0.03552665928713327,-0.04129563381688873,0.03847145954302999,-0.0579828028212615,0.21914228463712407,-0.04811002864507596,-0.12276957884367368,-0.15065890477373756,-0.1724703422203016,0.04448421418080332,0.014725428006428608,0.06293485735048836,-0.11973662303567006,0.03893772364772417,0.04976586941823434,-0.06521473324682994,-0.07096213354775985,0.023585390626169104,-0.011389425317023581,-0.11646108252868871,0.08546846201461172,-0.02392316984556227,-0.1281765965123295,-0.0243620095477331,-0.06946077134980387,-0.0659640153615548,-0.1785318003567005,-0.09920159631298761,-0.16284246020077756,-0.03104702501330489,-0.11002942139313412,0.10786861997150479,0.07535683354223174,0.12209086806455091,-0.058779769762162426,-0.0013969472937484246,-0.06608168727183023,-0.10643517875017997,-0.1542572692093222,0.04183763904988083,-0.005187258200648315,-0.18166386327614914,-0.0835120848271,0.11641408587078685,-0.04339644395287038,-0.11922845071911561,-0.042568074104106644,0.07261882010536988,-0.11979379473702674,-0.0962257925902875,-0.03485555468486411,-0.010881757894120467,-0.027030209343709845,0.08153582120132385,-0.06311864746623815,-0.21477784654364512,-0.005947789065788462,0.018825011290616235,-0.008445644806118615,-0.1543677434225922,0.05297041811129489,-0.22193007098135561,-0.004952894715202503,-0.11658280293392621,-0.04780773798138911,-0.1601246317074122,-0.06271691371389242,-0.10950171291203518,-0.11299032101508821,1.0,-0.0586097388006304,-0.07334347589440939,-0.046918780522675396,-0.05929560284721756,-0.13344215017566619,-0.05883298198780058,0.04561096378236486,0.017941416859359544,0.14267617077515915,0.00886148305329775,0.0059704693434983165,0.05637859067787471,-0.07025938917103301,-0.0823415671059442,-0.07939936519323161,0.07652866950605032,-0.13660228975687644,-0.05175937508295107,0.039111599878739745,-0.06414126921575486,-0.1677934918757632,-0.08731510106970472,0.03845050967706341,-0.16260230936097314,-0.13683223854137616,-0.03344767258468535,0.10523110244919621,0.01175450472342029,-0.04690040672324799,-0.0037007854431235165,0.06536434735011912,-0.1278413368492421,-0.1381254289452879,-0.07262562505167722,0.06178544425287812,-0.12121391456439774,0.0063414086811259505,-0.07503155832546647,0.029746267969425665,-0.12025625440437882,0.033025159783378284,0.04316270920143244,-0.06553621928929763,-0.004273107443344265,0.04490738555430401,-0.1273179688730767,-0.02681636176332516,-0.10211379493882651,0.01830855298355706,-0.02651860830694359,-0.040980288542547906,0.014905704206681634,0.016434295893958947,0.06515077795175167,0.012984179112832688,-0.08830615197142015,-0.044080399880737926,-0.02315614574670797,-0.16195109596386026,-0.031722624455113854
Temporal_Mid_L,0.366007548769228,0.44092808549246115,0.3949644673059978,0.3726522748405127,0.4342850633786852,0.5263787342967772,0.6819654381696764,0.6418977432110741,0.7055311005858321,0.2846380275713107,0.3045063815571774,0.5468560106905138,0.6150856577742609,0.022988160849192658,0.5859691983872624,0.6748439638853038,0.4224410879148612,0.782741336623592,0.054700907058108705,0.6478324395207936,0.2812353343408802,0.36214562343007184,0.7258812307396301,0.5386548180320998,0.6533692054167424,0.6101485329544565,0.04137089143730412,0.44794511767763434,0.6204678885467553,0.5289479965324737,0.723963594290146,0.008387669109908022,0.2929853701737146,0.5361986949436722,-0.03698907963005877,0.6322579647361163,0.4041938412716897,0.6327089883895194,0.6740779160546847,0.5545878413531283,0.7144700447028598,0.6146467897786662,-0.1242149223464704,0.4832611488655189,0.5053111939872352,0.535579176365976,0.5070957837499399,0.7554006960693638,0.6222966274926446,0.29386355801997893,0.7739391356795242,0.6926079163933083,0.4614072310429598,0.7081522139699371,0.16963850625870253,0.7154914449258856,0.27887422392754946,0.42792170929344187,-0.0423960357992612,0.6591483452332709,0.5584963585757652,0.7324549382113412,-0.17209894468522496,0.22126795195618448,-0.037970926183217846,0.6611915714422202,0.006924303564445708,0.3570059888701171,0.49717241219669034,0.6377410118630018,0.5019810437608112,0.45459346802363226,0.6878805495646747,0.007632650604922586,-0.0586097388006304,1.0,0.2624776425808675,0.11085449229810564,0.6755699917754183,0.6356024240546816,0.46734388789037495,0.7180530715386411,0.16514627282766958,0.549066840691668,0.6671021594934108,0.7267578229411672,0.5037990605854658,0.39809469898425526,0.6681320856026136,0.7892970223466095,0.7285324923994505,0.4193732419453863,0.740499522285433,0.41349114239254053,0.6222885806369751,0.6698159385178849,0.5879526052254966,0.5471363688748794,0.1834894871689338,0.5308422709156778,0.7017325940331363,0.37403830674694216,0.1786254115185001,0.5244548632175555,0.3278466427198268,0.5551221984098613,0.43271756941296685,0.03284431807532108,0.6947138676319812,0.7411007952873925,0.7221385909254314,0.7364122904275495,0.8008690492875761,0.7461661182282834,0.7228555409561356,0.6610068545256642,0.48007225094263817,0.7454572282047874,-0.047825881995125386,0.7677302973872536,0.5638683113900311,-0.08661012249255401,0.5868894131103055,0.3838601773117659,0.3796510222126709,0.6790949605640394,-0.1419135718252777,0.5538456424384105,0.3695349349315356,0.40864591511963744,0.5148095663502055,0.4555971988587799,0.5777711606117043,0.18906463953268027,0.1662776582174488
Thal_MGN_L,0.24455373253260015,0.4394236599112798,0.36471975013109426,0.3836826949899107,0.17050101058957728,0.32878225205044165,0.4114465684012841,-0.05604883115424108,0.15945602451144392,0.22771712870465038,0.4776514261889039,0.0785940438295196,-0.06298934633276121,0.12888207335688098,0.06048965740633747,0.08402125119956436,0.1940026439188455,0.01876386605081872,-0.06264932569301157,0.16572423838004038,0.03572756505414967,0.15721303946504,0.16319059385290427,0.0037996529907649242,-0.10749847385642847,0.12115453141695441,0.23178426105563824,-0.026924425253160716,0.19432842501778594,0.22433947452853187,0.032726335175773925,0.1536931780579338,-0.19085046241086537,0.08393427517868741,0.1940608297388072,0.23301439398574333,0.27139965317794795,0.10564320889475307,0.10522650058280729,0.22836158186669192,-0.0693420971984063,0.04019472372417998,0.6758802190661146,0.20154971879435685,0.031997993316393296,0.2566539890688706,0.02267587913120642,0.15223260245296466,0.1748240351687358,0.5282669308654239,0.2907742888912757,0.5417072811863741,0.10399016098698423,0.45862821070321647,0.21911526284266142,-0.07557839613720663,0.40623405379682304,0.14297454103256524,-0.03190499042928775,-0.08351125935974522,0.13584987473156068,0.21310370143722784,0.45678000431756394,0.6004914072592675,0.6020436317036648,0.0027464031403743846,0.4162564575543107,-0.2246605999873019,0.39591477534231023,0.12840397396260755,0.6057151222503074,0.5829709347647305,0.0012187795442620583,0.27042648080904497,-0.07334347589440939,0.2624776425808675,1.0,0.28363616794861135,0.4101781954105923,0.09230030217385116,0.4980864106178987,0.05883589727029852,0.14157993935545302,0.11617236884723135,0.36141420288226556,0.18249538095181853,0.2831870050395107,0.5440707650373223,0.3988795439088154,0.2057372652408008,-0.037825000447645994,0.23412193904504036,0.07595481190630689,0.3061993632305485,-0.034823128394659224,0.273765826443057,0.2041827680217751,0.06773775582699833,-0.19877530336965352,0.014575185611156106,0.3271677088333322,0.28381803052537347,0.458359922875404,0.06577274646034362,0.6647494275645732,-0.03312596450356382,-0.011174810090470897,0.6682357127493995,-0.10817739707023052,0.0706665308363234,0.0818176357223536,0.12328217742152772,0.025132778554918408,0.18285717677219293,0.4509092660755961,0.04131006743265508,0.7183746161133068,0.1472612140931471,0.4100772741050567,0.04988201377329284,-0.06523986601425887,0.4300790082378121,0.37655935196822776,0.023714615942079652,0.24374838651077232,0.36393070370984854,0.11750684015073458,0.5137635959688029,0.5788068813852388,0.17672913603074553,0.39265527860367516,0.2783570706935253,0.3210917232823385,-0.16859818248437883,0.7895271136461769
Thal_MDl_L,0.18424686097432103,0.09778553768971568,0.1711334185683711,0.46758404745498855,0.2172041393205249,-0.07694839949663967,-0.008163472330321586,0.047490553801716885,0.07896209369613716,0.04663899630521898,0.2552293527335197,0.20984301837466207,0.2275012418984449,0.23891065851349133,0.18783675721589366,0.15718147523990794,0.08586985377739019,0.17072651103747916,-0.19013727794397303,0.16904085889666487,0.16649767808413193,0.21934720864806923,0.27397218338590784,0.2988810211922774,0.1655664098632095,0.31375590107416,0.1516334689900605,0.13724946344227162,0.037680034243555635,0.2969684036517282,-0.07475999816958223,0.09057364070060778,0.19405733782292536,0.0863333485926202,0.36687587453083276,0.3011795344271777,0.3476472510111277,0.07561751829988629,0.0869851481445826,0.2290850597180242,0.03137861219878498,0.344595944988492,0.481475987531365,0.2418111584815791,0.20372858344044295,0.08434293410759083,0.41295573260184587,0.23258252032849935,0.1442363569861437,0.2936153814295995,0.18001958540644947,0.3332220810231781,0.3984547727583952,0.13909858266748656,-0.0036580509214681318,0.1612756272521797,0.2187397534326594,-0.02700409068370457,-0.12317595828785002,0.11843911845642559,0.3176765701276549,0.25581021905723944,0.5929911379983966,0.44616479949153487,0.2623171916970725,0.1169674889587028,0.3340938374247051,0.0005650240865482182,0.15486675814673076,0.11602084531570583,0.5503233018011058,0.09919717010873559,0.056971258697546885,0.06878441108851548,-0.046918780522675396,0.11085449229810564,0.28363616794861135,1.0,0.31796737024835564,0.22686396395613884,0.2832860707177097,0.06993083794203062,0.09490622797009801,0.10382194677235311,0.3978204837627522,0.11003727192894519,0.2194747429876706,0.33388166381467765,0.21656824646648123,0.30811284169158665,0.0363262666188274,0.5037838500558343,0.09063612023978265,0.19615268031209207,0.08751974262772527,0.2747960126179726,0.22614641816748685,0.08159916554376999,0.3254918724430681,0.2851489661238254,0.21526044976133127,0.023063979028879706,0.2720073312731045,0.03336445256816108,0.29213450754487785,-0.06698517268876858,0.09811212254897642,0.5305688392229296,0.08304360050782744,0.11761836140073571,0.1545398369609401,0.23914272549567592,0.088220817928729,0.25231173364664167,0.3647085018579232,0.1554871704702647,0.2621699560214896,0.06681211703974027,0.6682822157810744,0.042526805639795766,0.2273534744391465,0.5020286733647772,0.32187927687296347,0.14067748010255787,0.08598017285289633,0.19878644534663883,0.13626470028035692,0.25593691174075667,0.27116495252115635,0.13498473530899868,0.13541501338847844,0.045386429231212014,0.1039320491414764,0.3121257609961822,0.5753955079277123
